BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000751777, 0.0000000384, 66, 0.83, 5.75, 0.0000751777, 0.0000000384, 114, 0.0000751777, 0.0000000384, 114, 1.00, 1.00
1, 0.0000547873, 0.0000005817, 46, 0.88, 10.94, 0.0000547873, 0.0000005817, 233, 0.0000547873, 0.0000005817, 233, 1.00, 1.00
2, 0.0068638715, 0.0001072327, 98, 3.01, 3.06, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1456903731370.85, 1456903731370.85
3, 0.0000157008, 0.0000004827, 72, 1.64, 6.95, 0.0000184482, 0.0000000007, 123, 0.0000184482, 0.0000000007, 123, 1.17, 1.17
4, 0.0000194555, 0.0000000000, 94, 1.73, 7.60, 0.0000299546, 0.0000000264, 136, 0.0000299546, 0.0000000264, 136, 1.54, 1.54
5, 0.0000068263, 0.0000002416, 7, 0.18, 0.22, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1464915279066360.50, 1464915279066360.50
6, 0.0000073385, 0.0000002411, 94, 1.38, 2.97, 0.0000080048, 0.0000000002, 37, 0.0000080048, 0.0000000002, 37, 1.09, 1.09
7, 0.0000204795, 0.0000000000, 78, 1.32, 7.19, 0.0000211105, 0.0000000009, 136, 0.0000211105, 0.0000000009, 136, 1.03, 1.03
8, 0.0000278187, 0.0000002414, 50, 1.45, 14.40, 0.0000305569, 0.0000000008, 246, 0.0000296905, 0.0000000005, 361, 1.10, 1.07
9, 0.0000117758, 0.0000007238, 100, 1.55, 4.58, 0.0000150076, 0.0000000016, 70, 0.0000150076, 0.0000000016, 70, 1.27, 1.27
10, 0.0000236027, 0.0000000199, 53, 0.92, 1.78, 0.0000236027, 0.0000000199, 20, 0.0000236027, 0.0000000199, 20, 1.00, 1.00
11, 0.0000700902, 0.0000000521, 66, 0.80, 13.75, 0.0000700902, 0.0000000521, 153, 0.0000675435, 0.0000000056, 302, 1.00, 0.96
12, 0.0000810667, 0.0000004827, 93, 1.89, 1.93, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 123355263157894.75, 123355263157894.75
13, 0.0000275563, 0.0000000226, 35, 1.01, 13.95, 0.0000275563, 0.0000000226, 295, 0.0000228301, 0.0000000037, 361, 1.00, 0.83
14, 0.0000160422, 0.0000002414, 83, 1.79, 14.73, 0.0000194620, 0.0000000008, 236, 0.0000188151, 0.0000000018, 346, 1.21, 1.17
15, 0.0000342779, 0.0000000121, 66, 0.86, 4.19, 0.0000342779, 0.0000000121, 77, 0.0000342779, 0.0000000121, 77, 1.00, 1.00
16, 0.0000622373, 0.0000000037, 52, 0.92, 12.40, 0.0000622373, 0.0000000037, 266, 0.0000622373, 0.0000000037, 266, 1.00, 1.00
17, 0.0002611195, 0.0000000000, 97, 1.63, 1.67, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 38296641958949.83, 38296641958949.83
18, 0.0000259408, 0.0000002414, 87, 1.53, 14.47, 0.0000346066, 0.0000000076, 240, 0.0000256605, 0.0000000020, 2231, 1.33, 0.99
19, 0.0000201198, 0.0000000016, 66, 0.83, 13.77, 0.0000201198, 0.0000000016, 286, 0.0000177071, 0.0000000009, 735, 1.00, 0.88
20, 0.0000435340, 0.0000000017, 48, 0.80, 12.85, 0.0000435340, 0.0000000017, 279, 0.0000435340, 0.0000000017, 279, 1.00, 1.00
21, 0.0001049668, 0.0000000174, 66, 0.83, 13.78, 0.0001049668, 0.0000000174, 285, 0.0000994851, 0.0000000177, 378, 1.00, 0.95
22, 0.0002812583, 0.0000006388, 99, 1.58, 1.62, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 35554502088827.00, 35554502088827.00
23, 0.0000380587, 0.0000002414, 51, 1.53, 14.48, 0.0000442451, 0.0000000027, 200, 0.0000348749, 0.0000000022, 418, 1.16, 0.92
24, 0.0000197968, 0.0000002414, 96, 1.54, 14.49, 0.0000231811, 0.0000000015, 202, 0.0000229965, 0.0000000034, 353, 1.17, 1.16
25, 0.0000044624, 0.0000000009, 7, 0.18, 1.44, 0.0000044624, 0.0000000009, 29, 0.0000044624, 0.0000000009, 29, 1.00, 1.00
26, 0.0000025873, 0.0000000022, 2, 0.19, 0.40, 0.0000025873, 0.0000000022, 5, 0.0000025873, 0.0000000022, 5, 1.00, 1.00
27, 0.0000425929, 0.0000000016, 42, 0.86, 5.35, 0.0000425929, 0.0000000016, 104, 0.0000425929, 0.0000000016, 104, 1.00, 1.00
28, 0.0000035152, 0.0000000004, 12, 0.22, 0.74, 0.0000035152, 0.0000000004, 12, 0.0000035152, 0.0000000004, 12, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000751777, 0.0000000384, 66, 0.82, 5.74, 0.0000751777, 0.0000000384, 114, 0.0000751777, 0.0000000384, 114, 1.00, 1.00
1, 0.0000547873, 0.0000005817, 44, 0.89, 10.95, 0.0000547873, 0.0000005817, 233, 0.0000547873, 0.0000005817, 233, 1.00, 1.00
2, 0.0020739413, 0.0000004827, 99, 2.97, 3.01, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 4821737162606.98, 4821737162606.98
3, 0.0000150183, 0.0000004825, 67, 1.80, 7.10, 0.0000184482, 0.0000000007, 123, 0.0000184482, 0.0000000007, 123, 1.23, 1.23
4, 0.0000184320, 0.0000004180, 94, 1.79, 7.66, 0.0000299546, 0.0000000264, 136, 0.0000299546, 0.0000000264, 136, 1.63, 1.63
5, 0.0000063145, 0.0000002411, 7, 0.19, 0.23, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 1583656663235410.75, 1583656663235410.75
6, 0.0000080048, 0.0000000002, 66, 0.89, 2.49, 0.0000080048, 0.0000000002, 37, 0.0000080048, 0.0000000002, 37, 1.00, 1.00
7, 0.0000197968, 0.0000004827, 78, 1.33, 7.20, 0.0000211105, 0.0000000009, 136, 0.0000211105, 0.0000000009, 136, 1.07, 1.07
8, 0.0000296905, 0.0000000005, 36, 0.92, 16.50, 0.0000296905, 0.0000000005, 361, 0.0000296905, 0.0000000005, 361, 1.00, 1.00
9, 0.0000122878, 0.0000004178, 100, 1.57, 4.59, 0.0000150076, 0.0000000016, 70, 0.0000150076, 0.0000000016, 70, 1.22, 1.22
10, 0.0000236027, 0.0000000199, 53, 0.89, 1.75, 0.0000236027, 0.0000000199, 20, 0.0000236027, 0.0000000199, 20, 1.00, 1.00
11, 0.0000675435, 0.0000000056, 66, 0.80, 13.84, 0.0000675435, 0.0000000056, 302, 0.0000675435, 0.0000000056, 302, 1.00, 1.00
12, 0.0000836265, 0.0000002411, 93, 1.40, 1.44, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 119579319952407.42, 119579319952407.42
13, 0.0000228301, 0.0000000037, 47, 0.89, 16.47, 0.0000228301, 0.0000000037, 361, 0.0000228301, 0.0000000037, 361, 1.00, 1.00
14, 0.0000121173, 0.0000002414, 90, 1.49, 16.42, 0.0000188151, 0.0000000018, 346, 0.0000188151, 0.0000000018, 346, 1.55, 1.55
15, 0.0000342779, 0.0000000121, 66, 0.90, 4.22, 0.0000342779, 0.0000000121, 77, 0.0000342779, 0.0000000121, 77, 1.00, 1.00
16, 0.0000622373, 0.0000000037, 53, 0.92, 12.40, 0.0000622373, 0.0000000037, 266, 0.0000622373, 0.0000000037, 266, 1.00, 1.00
17, 0.0002484903, 0.0000002416, 97, 1.47, 1.51, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 40243014148102.34, 40243014148102.34
18, 0.0000199675, 0.0000000000, 49, 1.34, 44.50, 0.0000258397, 0.0000000025, 738, 0.0000256605, 0.0000000020, 2231, 1.29, 1.29
19, 0.0000177071, 0.0000000009, 66, 0.82, 32.54, 0.0000177071, 0.0000000009, 735, 0.0000177071, 0.0000000009, 735, 1.00, 1.00
20, 0.0000435340, 0.0000000017, 48, 0.77, 12.81, 0.0000435340, 0.0000000017, 279, 0.0000435340, 0.0000000017, 279, 1.00, 1.00
21, 0.0000994851, 0.0000000177, 66, 0.82, 17.13, 0.0000994851, 0.0000000177, 378, 0.0000994851, 0.0000000177, 378, 1.00, 1.00
22, 0.0002815997, 0.0000007243, 99, 1.55, 1.59, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 35511405671644.98, 35511405671644.98
23, 0.0000348749, 0.0000000022, 65, 0.95, 19.00, 0.0000348749, 0.0000000022, 418, 0.0000348749, 0.0000000022, 418, 1.00, 1.00
24, 0.0000201382, 0.0000002414, 95, 1.37, 16.61, 0.0000229965, 0.0000000034, 353, 0.0000229965, 0.0000000034, 353, 1.14, 1.14
25, 0.0000044624, 0.0000000009, 7, 0.18, 1.44, 0.0000044624, 0.0000000009, 29, 0.0000044624, 0.0000000009, 29, 1.00, 1.00
26, 0.0000025873, 0.0000000022, 2, 0.16, 0.37, 0.0000025873, 0.0000000022, 5, 0.0000025873, 0.0000000022, 5, 1.00, 1.00
27, 0.0000425929, 0.0000000016, 42, 0.86, 5.35, 0.0000425929, 0.0000000016, 104, 0.0000425929, 0.0000000016, 104, 1.00, 1.00
28, 0.0000035152, 0.0000000004, 12, 0.24, 0.76, 0.0000035152, 0.0000000004, 12, 0.0000035152, 0.0000000004, 12, 1.00, 1.00
BENCH: resnet152
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0002689702, 0.0000006386, 98, 1.64, 1.68, 0.0002748812, 0.0000025192, 1, 0.0000724572, 0.0000000838, 166, 1.02, 0.27
1, 0.0000624637, 0.0000004183, 100, 1.57, 1.61, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 160093067436536.44, 160093067436536.44
2, 0.0003785382, 0.0000006386, 78, 1.80, 1.84, 0.0025092914, 0.0001213677, 21, 0.0000402606, 0.0000000032, 85, 6.63, 0.11
3, 0.0000199675, 0.0000004180, 91, 1.75, 1.79, 0.0000413348, 0.0000000240, 1, 0.0000169590, 0.0000000013, 38, 2.07, 0.85
4, 0.0000797995, 0.0000000166, 57, 0.89, 0.93, 0.0000797995, 0.0000000166, 1, 0.0000491947, 0.0000015761, 145, 1.00, 0.62
5, 0.0001540072, 0.0000026615, 7, 0.20, 0.24, 0.0001540072, 0.0000026615, 2, 0.0000040924, 0.0000000001, 16, 1.00, 0.03
6, 0.0000245758, 0.0000004178, 97, 1.68, 1.72, 0.0000681911, 0.0000022944, 1, 0.0000086635, 0.0000000012, 47, 2.77, 0.35
7, 0.0001848318, 0.0000007238, 85, 1.65, 1.69, 0.0031766559, 0.0001489599, 1, 0.0000187023, 0.0000000012, 120, 17.19, 0.10
8, 0.0006942715, 0.0000004180, 93, 1.85, 1.89, 0.0022354768, 0.0001061220, 1, 0.0000225547, 0.0000000021, 206, 3.22, 0.03
9, 0.0002047995, 0.0000000000, 85, 1.35, 1.39, 0.0007484788, 0.0000190176, 1, 0.0000188720, 0.0000000005, 3, 3.65, 0.09
10, 0.0000220158, 0.0000004183, 94, 1.67, 1.71, 0.0000605249, 0.0000018681, 1, 0.0000270091, 0.0000000013, 56, 2.75, 1.23
11, 0.0006727678, 0.0000007243, 66, 1.65, 1.69, 0.0016081752, 0.0000778870, 1, 0.0000598787, 0.0000000043, 143, 2.39, 0.09
12, 0.0000703143, 0.0000002416, 83, 1.64, 1.68, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 142218514006153.31, 142218514006153.31
13, 0.0000411302, 0.0000002414, 54, 1.65, 1.70, 0.0000827175, 0.0000010257, 30, 0.0000275540, 0.0000000037, 155, 2.01, 0.67
14, 0.0000264528, 0.0000004827, 66, 1.65, 1.69, 0.0001398044, 0.0000049814, 1, 0.0000165675, 0.0000000017, 201, 5.29, 0.63
15, 0.0000344747, 0.0000006386, 83, 1.52, 1.56, 0.0000735092, 0.0000000027, 1, 0.0000431437, 0.0000000057, 167, 2.13, 1.25
16, 0.0006336848, 0.0000002414, 100, 1.54, 1.58, 0.0008839968, 0.0000412119, 1, 0.0000611144, 0.0000006420, 101, 1.40, 0.10
17, 0.0000520528, 0.0000002414, 100, 1.38, 1.42, 0.0000732551, 0.0000034185, 1, 0.0000259777, 0.0000000022, 969, 1.41, 0.50
18, 0.0010507947, 0.0000008702, 96, 1.57, 1.61, 0.0010959520, 0.0000528674, 1, 0.0000259247, 0.0000000034, 1670, 1.04, 0.02
19, 0.0000489812, 0.0000008700, 96, 1.60, 1.64, 0.0028472679, 0.0001337761, 1, 0.0000177058, 0.0000000006, 1360, 58.13, 0.36
20, 0.0002380795, 0.0000000000, 95, 1.77, 1.81, 0.0213084838, 0.0002632263, 1, 0.0000591645, 0.0000000063, 201, 89.50, 0.25
21, 0.0005034667, 0.0000006386, 80, 1.69, 1.73, 0.0013004673, 0.0000606280, 1, 0.0000962386, 0.0000000043, 427, 2.58, 0.19
22, 0.0001095677, 0.0000004178, 99, 1.50, 1.54, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 91267801024024.73, 91267801024024.73
23, 0.0000559787, 0.0000002414, 64, 1.73, 1.77, 0.0001027058, 0.0000009685, 35, 0.0000333230, 0.0000000287, 211, 1.83, 0.60
24, 0.0000290133, 0.0000004827, 99, 1.54, 1.59, 0.0000331909, 0.0000007586, 1, 0.0000232553, 0.0000000018, 311, 1.14, 0.80
25, 0.0000072305, 0.0000002995, 2, 0.15, 0.19, 0.0000072305, 0.0000002995, 1, 0.0000043172, 0.0000000001, 35, 1.00, 0.60
26, 0.0000026517, 0.0000000789, 2, 0.16, 0.20, 0.0000026517, 0.0000000789, 1, 0.0000025881, 0.0000000000, 5, 1.00, 0.98
27, 0.0002288635, 0.0000000000, 89, 1.71, 1.76, 0.0007486919, 0.0000351259, 1, 0.0000893586, 0.0000000180, 270, 3.27, 0.39
28, 0.0000303785, 0.0000009652, 10, 0.22, 0.26, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 329180176769754.88, 329180176769754.88
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0001530997, 0.0000000042, 66, 0.78, 1.19, 0.0001530997, 0.0000000042, 10, 0.0000724572, 0.0000000838, 166, 1.00, 0.47
1, 0.0000624637, 0.0000004183, 100, 1.62, 1.66, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 160093067436536.44, 160093067436536.44
2, 0.0003792208, 0.0000002414, 82, 1.66, 2.06, 0.0025092914, 0.0001213677, 21, 0.0000402606, 0.0000000032, 85, 6.62, 0.11
3, 0.0000326187, 0.0000000084, 47, 0.86, 1.27, 0.0000326187, 0.0000000084, 10, 0.0000169590, 0.0000000013, 38, 1.00, 0.52
4, 0.0000797995, 0.0000000166, 57, 0.97, 1.38, 0.0000797995, 0.0000000166, 1, 0.0000491947, 0.0000015761, 145, 1.00, 0.62
5, 0.0000041976, 0.0000000002, 2, 0.18, 0.58, 0.0000041976, 0.0000000002, 5, 0.0000040924, 0.0000000001, 16, 1.00, 0.97
6, 0.0000091268, 0.0000000007, 62, 0.95, 1.35, 0.0000091268, 0.0000000007, 9, 0.0000086635, 0.0000000012, 47, 1.00, 0.95
7, 0.0000228028, 0.0000000013, 66, 0.88, 1.29, 0.0000228028, 0.0000000013, 7, 0.0000187023, 0.0000000012, 120, 1.00, 0.82
8, 0.0000539302, 0.0000006386, 80, 1.80, 2.21, 0.0000579743, 0.0000000045, 6, 0.0000225547, 0.0000000021, 206, 1.07, 0.42
9, 0.0000188720, 0.0000000005, 53, 0.89, 1.02, 0.0000188720, 0.0000000005, 3, 0.0000188720, 0.0000000005, 3, 1.00, 1.00
10, 0.0000182613, 0.0000004827, 87, 1.48, 1.88, 0.0000422720, 0.0000000192, 8, 0.0000270091, 0.0000000013, 56, 2.31, 1.48
11, 0.0000534182, 0.0000006386, 95, 1.69, 2.09, 0.0001434640, 0.0000000150, 5, 0.0000598787, 0.0000000043, 143, 2.69, 1.12
12, 0.0000699730, 0.0000002411, 83, 1.64, 1.68, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 142912266159804.50, 142912266159804.50
13, 0.0000413008, 0.0000004827, 57, 1.61, 2.02, 0.0000827175, 0.0000010257, 30, 0.0000275540, 0.0000000037, 155, 2.00, 0.67
14, 0.0000206502, 0.0000006386, 98, 1.50, 1.91, 0.0000548866, 0.0000000011, 4, 0.0000165675, 0.0000000017, 201, 2.66, 0.80
15, 0.0000221867, 0.0000002414, 100, 1.53, 1.94, 0.0000598934, 0.0000000031, 8, 0.0000431437, 0.0000000057, 167, 2.70, 1.94
16, 0.0001583783, 0.0000006388, 93, 1.71, 2.12, 0.0002683113, 0.0000000045, 2, 0.0000611144, 0.0000006420, 101, 1.69, 0.39
17, 0.0000523942, 0.0000002414, 100, 1.41, 1.82, 0.0000732551, 0.0000034185, 1, 0.0000259777, 0.0000000022, 969, 1.40, 0.50
18, 0.0000474453, 0.0000004827, 70, 1.65, 2.06, 0.0000551436, 0.0000000076, 4, 0.0000259247, 0.0000000034, 1670, 1.16, 0.55
19, 0.0000247465, 0.0000002411, 98, 1.32, 1.73, 0.0000326390, 0.0000000014, 4, 0.0000177058, 0.0000000006, 1360, 1.32, 0.72
20, 0.0000979623, 0.0000006384, 96, 1.52, 1.92, 0.0001341383, 0.0000000028, 4, 0.0000591645, 0.0000000063, 201, 1.37, 0.60
21, 0.0011166720, 0.0000004180, 79, 1.96, 2.36, 0.0012141596, 0.0000000058, 3, 0.0000962386, 0.0000000043, 427, 1.09, 0.09
22, 0.0001088848, 0.0000004827, 99, 1.55, 1.59, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 91840155271089.17, 91840155271089.17
23, 0.0000556373, 0.0000002414, 63, 1.67, 2.07, 0.0001027058, 0.0000009685, 35, 0.0000333230, 0.0000000287, 211, 1.85, 0.60
24, 0.0000291840, 0.0000004180, 99, 1.51, 1.92, 0.0000331909, 0.0000007586, 1, 0.0000232553, 0.0000000018, 311, 1.14, 0.80
25, 0.0000046153, 0.0000000003, 2, 0.15, 0.56, 0.0000046153, 0.0000000003, 3, 0.0000043172, 0.0000000001, 35, 1.00, 0.94
26, 0.0000025881, 0.0000000000, 2, 0.15, 0.36, 0.0000025881, 0.0000000000, 5, 0.0000025881, 0.0000000000, 5, 1.00, 1.00
27, 0.0001030042, 0.0000000087, 41, 1.04, 1.44, 0.0001030042, 0.0000000087, 6, 0.0000893586, 0.0000000180, 270, 1.00, 0.87
28, 0.0000310612, 0.0000012066, 10, 0.22, 0.26, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 321945408790182.81, 321945408790182.81
TOP: 25
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-25 time(s), Meta-25 std(s), trials-25, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-25, speedup-10k
0, 0.0001530997, 0.0000000042, 66, 0.80, 1.81, 0.0001530997, 0.0000000042, 10, 0.0000724572, 0.0000000838, 166, 1.00, 0.47
1, 0.0000631465, 0.0000006388, 100, 1.57, 1.61, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 158361904460263.03, 158361904460263.03
2, 0.0000401062, 0.0000006386, 94, 1.72, 2.73, 0.0000567643, 0.0000000032, 22, 0.0000402606, 0.0000000032, 85, 1.42, 1.00
3, 0.0000139945, 0.0000006388, 91, 1.67, 2.69, 0.0000238491, 0.0000000090, 21, 0.0000169590, 0.0000000013, 38, 1.70, 1.21
4, 0.0000654165, 0.0000000009, 38, 0.80, 1.81, 0.0000654165, 0.0000000009, 25, 0.0000491947, 0.0000015761, 145, 1.00, 0.75
5, 0.0000040924, 0.0000000001, 2, 0.17, 0.82, 0.0000040924, 0.0000000001, 16, 0.0000040924, 0.0000000001, 16, 1.00, 1.00
6, 0.0000091268, 0.0000000007, 62, 0.79, 1.81, 0.0000091268, 0.0000000007, 9, 0.0000086635, 0.0000000012, 47, 1.00, 0.95
7, 0.0000192850, 0.0000002411, 88, 1.65, 2.67, 0.0000228028, 0.0000000013, 7, 0.0000187023, 0.0000000012, 120, 1.18, 0.97
8, 0.0000300372, 0.0000004825, 66, 1.63, 2.64, 0.0000321580, 0.0000000004, 13, 0.0000225547, 0.0000000021, 206, 1.07, 0.75
9, 0.0000182613, 0.0000002414, 76, 1.62, 1.74, 0.0000188720, 0.0000000005, 3, 0.0000188720, 0.0000000005, 3, 1.03, 1.03
10, 0.0000237227, 0.0000006386, 87, 1.46, 2.48, 0.0000422720, 0.0000000192, 8, 0.0000270091, 0.0000000013, 56, 1.78, 1.14
11, 0.0000744103, 0.0000013437, 91, 1.42, 2.43, 0.0001398041, 0.0000000116, 18, 0.0000598787, 0.0000000043, 143, 1.88, 0.80
12, 0.0000952320, 0.0000000000, 83, 1.63, 1.67, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 105006720430107.53, 105006720430107.53
13, 0.0000407888, 0.0000002414, 54, 1.70, 2.71, 0.0000827175, 0.0000010257, 30, 0.0000275540, 0.0000000037, 155, 2.03, 0.68
14, 0.0000413351, 0.0000000012, 53, 0.90, 1.91, 0.0000413351, 0.0000000012, 16, 0.0000165675, 0.0000000017, 201, 1.00, 0.40
15, 0.0000547341, 0.0000000017, 53, 0.82, 1.83, 0.0000547341, 0.0000000017, 23, 0.0000431437, 0.0000000057, 167, 1.00, 0.79
16, 0.0001268050, 0.0000004830, 100, 1.67, 2.69, 0.0001601751, 0.0000000397, 17, 0.0000611144, 0.0000006420, 101, 1.26, 0.48
17, 0.0000520528, 0.0000004827, 100, 1.43, 2.45, 0.0000732551, 0.0000034185, 1, 0.0000259777, 0.0000000022, 969, 1.41, 0.50
18, 0.0000476160, 0.0000004180, 70, 1.75, 2.77, 0.0000551436, 0.0000000076, 4, 0.0000259247, 0.0000000034, 1670, 1.16, 0.54
19, 0.0000247465, 0.0000002411, 98, 1.27, 2.29, 0.0000326390, 0.0000000014, 4, 0.0000177058, 0.0000000006, 1360, 1.32, 0.72
20, 0.0000500050, 0.0000010518, 99, 1.58, 2.60, 0.0000658262, 0.0000000057, 24, 0.0000591645, 0.0000000063, 201, 1.32, 1.18
21, 0.0003254613, 0.0000004827, 74, 1.74, 2.75, 0.0004591591, 0.0000000181, 24, 0.0000962386, 0.0000000043, 427, 1.41, 0.30
22, 0.0001443835, 0.0000000000, 99, 1.51, 1.55, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 69259991619541.02, 69259991619541.02
23, 0.0000648528, 0.0000004827, 64, 1.66, 2.67, 0.0001027058, 0.0000009685, 35, 0.0000333230, 0.0000000287, 211, 1.58, 0.51
24, 0.0000288427, 0.0000004827, 99, 1.63, 2.65, 0.0000331909, 0.0000007586, 1, 0.0000232553, 0.0000000018, 311, 1.15, 0.81
25, 0.0000043175, 0.0000000001, 7, 0.19, 1.20, 0.0000043175, 0.0000000001, 22, 0.0000043172, 0.0000000001, 35, 1.00, 1.00
26, 0.0000025881, 0.0000000000, 2, 0.16, 0.36, 0.0000025881, 0.0000000000, 5, 0.0000025881, 0.0000000000, 5, 1.00, 1.00
27, 0.0001030042, 0.0000000087, 41, 0.96, 1.97, 0.0001030042, 0.0000000087, 6, 0.0000893586, 0.0000000180, 270, 1.00, 0.87
28, 0.0000307198, 0.0000007238, 10, 0.21, 0.25, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 325522599406463.75, 325522599406463.75
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0001530997, 0.0000000042, 66, 0.84, 2.87, 0.0001530997, 0.0000000042, 10, 0.0000724572, 0.0000000838, 166, 1.00, 0.47
1, 0.0000626342, 0.0000006386, 100, 1.56, 1.60, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 159657269062412.69, 159657269062412.69
2, 0.0000430075, 0.0000000000, 94, 1.76, 3.79, 0.0000567643, 0.0000000032, 22, 0.0000402606, 0.0000000032, 85, 1.32, 0.94
3, 0.0000169590, 0.0000000013, 66, 0.96, 2.51, 0.0000169590, 0.0000000013, 38, 0.0000169590, 0.0000000013, 38, 1.00, 1.00
4, 0.0000654165, 0.0000000009, 38, 0.79, 2.82, 0.0000654165, 0.0000000009, 25, 0.0000491947, 0.0000015761, 145, 1.00, 0.75
5, 0.0000040924, 0.0000000001, 2, 0.16, 0.81, 0.0000040924, 0.0000000001, 16, 0.0000040924, 0.0000000001, 16, 1.00, 1.00
6, 0.0000086635, 0.0000000012, 62, 0.97, 2.88, 0.0000086635, 0.0000000012, 47, 0.0000086635, 0.0000000012, 47, 1.00, 1.00
7, 0.0000228028, 0.0000000013, 66, 0.89, 2.92, 0.0000228028, 0.0000000013, 7, 0.0000187023, 0.0000000012, 120, 1.00, 0.82
8, 0.0000302078, 0.0000004178, 65, 1.54, 3.57, 0.0000321580, 0.0000000004, 13, 0.0000225547, 0.0000000021, 206, 1.06, 0.75
9, 0.0000188720, 0.0000000005, 53, 0.89, 1.01, 0.0000188720, 0.0000000005, 3, 0.0000188720, 0.0000000005, 3, 1.00, 1.00
10, 0.0000240638, 0.0000007238, 71, 1.45, 3.48, 0.0000353089, 0.0000000398, 32, 0.0000270091, 0.0000000013, 56, 1.47, 1.12
11, 0.0000807253, 0.0000034809, 92, 1.54, 3.57, 0.0001398041, 0.0000000116, 18, 0.0000598787, 0.0000000043, 143, 1.73, 0.74
12, 0.0000890877, 0.0000004180, 83, 1.70, 1.74, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 112248983211293.75, 112248983211293.75
13, 0.0000262822, 0.0000002414, 98, 1.66, 3.69, 0.0000369363, 0.0000000027, 41, 0.0000275540, 0.0000000037, 155, 1.41, 1.05
14, 0.0000145067, 0.0000002414, 82, 1.47, 3.50, 0.0000357366, 0.0000000074, 43, 0.0000165675, 0.0000000017, 201, 2.46, 1.14
15, 0.0000547341, 0.0000000017, 52, 0.77, 2.80, 0.0000547341, 0.0000000017, 23, 0.0000431437, 0.0000000057, 167, 1.00, 0.79
16, 0.0000808955, 0.0000000000, 100, 1.69, 3.72, 0.0001601751, 0.0000000397, 17, 0.0000611144, 0.0000006420, 101, 1.98, 0.76
