BENCH: googlenet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
59, 0.0000918780, 0.0000003802, 100, 1.29, 3.26, 0.0000934570, 0.0000000077, 106, 0.0000934570, 0.0000000077, 106, 1.02, 1.02
60, 0.0000770327, 0.0000006726, 100, 1.36, 4.86, 0.0000992586, 0.0000001658, 188, 0.0000992586, 0.0000001658, 188, 1.29, 1.29
61, 0.0000106461, 0.0000000192, 15, 0.17, 0.32, 0.0000106461, 0.0000000192, 8, 0.0000106461, 0.0000000192, 8, 1.00, 1.00
62, 0.0000014518, 0.0000002922, 11, 0.12, 0.14, 0.0000476715, 0.0000001874, 1, 0.0000476715, 0.0000001874, 1, 32.84, 32.84
63, 0.0000423130, 0.0000121497, 49, 0.66, 1.46, 0.0000423130, 0.0000121497, 43, 0.0000423130, 0.0000121497, 43, 1.00, 1.00
64, 0.0000233113, 0.0000000409, 47, 0.52, 1.60, 0.0000233113, 0.0000000409, 58, 0.0000233113, 0.0000000409, 58, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000387805, 0.0000002579, 99, 1.08, 1.15, 0.0000390949, 0.0000005498, 4, 0.0000390949, 0.0000005498, 4, 1.01, 1.01
1, 0.0000492440, 0.0000002648, 96, 1.72, 1.95, 0.0000624445, 0.0000005299, 12, 0.0000624445, 0.0000005299, 12, 1.27, 1.27
2, 0.0000706427, 0.0000009844, 100, 1.41, 2.71, 0.0000779184, 0.0000001362, 70, 0.0000779184, 0.0000001362, 70, 1.10, 1.10
3, 0.0001498822, 0.0000004425, 99, 1.58, 6.81, 0.0001513464, 0.0000001139, 281, 0.0001513464, 0.0000001139, 281, 1.01, 1.01
4, 0.0000140036, 0.0000000111, 11, 0.15, 0.86, 0.0000140036, 0.0000000111, 38, 0.0000140036, 0.0000000111, 38, 1.00, 1.00
5, 0.0000606544, 0.0000000196, 50, 0.55, 1.84, 0.0000606544, 0.0000000196, 69, 0.0000606544, 0.0000000196, 69, 1.00, 1.00
6, 0.0000349805, 0.0000003786, 99, 1.04, 1.71, 0.0000352304, 0.0000000445, 36, 0.0000352304, 0.0000000445, 36, 1.01, 1.01
7, 0.0000438245, 0.0000000520, 50, 0.66, 1.09, 0.0000438245, 0.0000000520, 23, 0.0000438245, 0.0000000520, 23, 1.00, 1.00
8, 0.0000609840, 0.0000003164, 99, 1.08, 2.35, 0.0000616674, 0.0000000597, 68, 0.0000616674, 0.0000000597, 68, 1.01, 1.01
9, 0.0001118665, 0.0000004388, 44, 0.84, 2.18, 0.0001200632, 0.0000021351, 72, 0.0001200632, 0.0000021351, 72, 1.07, 1.07
10, 0.0000216552, 0.0000000592, 14, 0.33, 1.50, 0.0000216552, 0.0000000592, 63, 0.0000216552, 0.0000000592, 63, 1.00, 1.00
11, 0.0001066565, 0.0000003759, 99, 1.35, 2.97, 0.0001187872, 0.0000064109, 87, 0.0001187872, 0.0000064109, 87, 1.11, 1.11
12, 0.0000533708, 0.0000004151, 99, 1.15, 1.86, 0.0000538165, 0.0000000418, 38, 0.0000538165, 0.0000000418, 38, 1.01, 1.01
13, 0.0000548323, 0.0000004251, 95, 1.44, 3.36, 0.0000560196, 0.0000001371, 103, 0.0000560196, 0.0000001371, 103, 1.02, 1.02
14, 0.0000993995, 0.0000007248, 93, 1.38, 3.04, 0.0001114071, 0.0000001967, 89, 0.0001114071, 0.0000001967, 89, 1.12, 1.12
15, 0.0002831957, 0.0000003822, 96, 1.88, 8.67, 0.0003111460, 0.0000002036, 365, 0.0003111460, 0.0000002036, 365, 1.10, 1.10
16, 0.0000610489, 0.0000000615, 48, 0.60, 0.80, 0.0000610489, 0.0000000615, 11, 0.0000610489, 0.0000000615, 11, 1.00, 1.00
17, 0.0000403657, 0.0000002302, 95, 1.38, 3.52, 0.0000461678, 0.0000000193, 115, 0.0000461678, 0.0000000193, 115, 1.14, 1.14
18, 0.0000808960, 0.0000006223, 91, 1.44, 3.76, 0.0000911369, 0.0000000349, 125, 0.0000911369, 0.0000000349, 125, 1.13, 1.13
19, 0.0002721903, 0.0000002986, 92, 1.79, 7.34, 0.0002723781, 0.0000001020, 298, 0.0002723781, 0.0000001020, 298, 1.00, 1.00
20, 0.0002059647, 0.0000006654, 88, 2.04, 6.86, 0.0002078142, 0.0000003092, 259, 0.0002078142, 0.0000003092, 259, 1.01, 1.01
21, 0.0000224329, 0.0000000424, 11, 0.16, 1.32, 0.0000224329, 0.0000000424, 62, 0.0000224329, 0.0000000424, 62, 1.00, 1.00
22, 0.0000690860, 0.0000003609, 97, 1.38, 4.11, 0.0000704730, 0.0000007961, 147, 0.0000704730, 0.0000007961, 147, 1.02, 1.02
23, 0.0000360554, 0.0000000525, 50, 0.60, 2.09, 0.0000360554, 0.0000000525, 80, 0.0000360554, 0.0000000525, 80, 1.00, 1.00
24, 0.0000411204, 0.0000000134, 11, 0.65, 2.96, 0.0000411204, 0.0000000134, 124, 0.0000411204, 0.0000000134, 124, 1.00, 1.00
25, 0.0001928358, 0.0000008169, 87, 1.70, 7.21, 0.0002475495, 0.0000066715, 296, 0.0002475495, 0.0000066715, 296, 1.28, 1.28
26, 0.0000208003, 0.0000009629, 11, 0.16, 1.09, 0.0000250105, 0.0000057513, 50, 0.0000250105, 0.0000057513, 50, 1.20, 1.20
27, 0.0000542808, 0.0000004838, 99, 1.26, 3.51, 0.0000577861, 0.0000000725, 121, 0.0000577861, 0.0000000725, 121, 1.06, 1.06
28, 0.0000291355, 0.0000004317, 100, 1.15, 1.60, 0.0000337015, 0.0000005161, 24, 0.0000337015, 0.0000005161, 24, 1.16, 1.16
29, 0.0000285772, 0.0000007877, 97, 1.32, 1.82, 0.0000334216, 0.0000004422, 27, 0.0000334216, 0.0000004422, 27, 1.17, 1.17
30, 0.0000550842, 0.0000008785, 100, 1.24, 2.73, 0.0000564597, 0.0000000765, 80, 0.0000564597, 0.0000000765, 80, 1.02, 1.02
31, 0.0001630592, 0.0000003336, 94, 1.48, 4.57, 0.0001638699, 0.0000001600, 166, 0.0001638699, 0.0000001600, 166, 1.00, 1.00
32, 0.0000557057, 0.0000000605, 31, 0.50, 1.47, 0.0000557057, 0.0000000605, 52, 0.0000557057, 0.0000000605, 52, 1.00, 1.00
33, 0.0001070982, 0.0000003861, 99, 1.26, 3.53, 0.0001275653, 0.0000013395, 122, 0.0001275653, 0.0000013395, 122, 1.19, 1.19
34, 0.0000736392, 0.0000000664, 50, 0.60, 2.37, 0.0000736392, 0.0000000664, 95, 0.0000736392, 0.0000000664, 95, 1.00, 1.00
35, 0.0000799010, 0.0000001598, 98, 1.71, 3.77, 0.0000937145, 0.0000000578, 111, 0.0000937145, 0.0000000578, 111, 1.17, 1.17
36, 0.0004299660, 0.0000007770, 100, 2.23, 8.26, 0.0004344647, 0.0000008404, 324, 0.0004344647, 0.0000008404, 324, 1.01, 1.01
37, 0.0000265049, 0.0000000448, 11, 0.16, 0.87, 0.0000265049, 0.0000000448, 38, 0.0000265049, 0.0000000448, 38, 1.00, 1.00
38, 0.0000502108, 0.0000001999, 99, 1.21, 3.31, 0.0000524889, 0.0000000300, 113, 0.0000524889, 0.0000000300, 113, 1.05, 1.05
39, 0.0000373938, 0.0000002924, 99, 1.10, 2.08, 0.0000399092, 0.0000001634, 53, 0.0000399092, 0.0000001634, 53, 1.07, 1.07
40, 0.0000614221, 0.0000000611, 50, 0.68, 1.18, 0.0000614221, 0.0000000611, 27, 0.0000614221, 0.0000000611, 27, 1.00, 1.00
41, 0.0000809695, 0.0000007265, 100, 1.30, 2.55, 0.0000836029, 0.0000000705, 67, 0.0000836029, 0.0000000705, 67, 1.03, 1.03
42, 0.0002143805, 0.0000005657, 50, 1.00, 9.22, 0.0002143805, 0.0000005657, 442, 0.0002143805, 0.0000005657, 442, 1.00, 1.00
43, 0.0001666208, 0.0000005848, 63, 2.33, 7.95, 0.0002072822, 0.0000002658, 302, 0.0002072822, 0.0000002658, 302, 1.24, 1.24
44, 0.0000203570, 0.0000008880, 16, 0.36, 0.66, 0.0000206166, 0.0000000109, 16, 0.0000206166, 0.0000000109, 16, 1.01, 1.01
45, 0.0000150420, 0.0000002426, 11, 0.15, 0.20, 0.0000151590, 0.0000000189, 3, 0.0000151590, 0.0000000189, 3, 1.01, 1.01
46, 0.0000478005, 0.0000003228, 97, 1.29, 2.41, 0.0000574556, 0.0000001693, 60, 0.0000574556, 0.0000001693, 60, 1.20, 1.20
47, 0.0000139144, 0.0000000074, 11, 0.21, 0.25, 0.0000139144, 0.0000000074, 2, 0.0000139144, 0.0000000074, 2, 1.00, 1.00
48, 0.0009459350, 0.0000017701, 86, 2.46, 14.96, 0.0009692326, 0.0000012629, 671, 0.0009692326, 0.0000012629, 671, 1.02, 1.02
49, 0.0000218101, 0.0000000950, 16, 0.23, 0.64, 0.0000218101, 0.0000000950, 22, 0.0000218101, 0.0000000950, 22, 1.00, 1.00
50, 0.0000632827, 0.0000001772, 100, 1.44, 3.22, 0.0000724427, 0.0000000277, 96, 0.0000724427, 0.0000000277, 96, 1.14, 1.14
51, 0.0001866443, 0.0000002093, 99, 1.34, 7.67, 0.0001879841, 0.0000000813, 340, 0.0001879841, 0.0000000813, 340, 1.01, 1.01
52, 0.0000186137, 0.0000004426, 15, 0.34, 1.51, 0.0000188683, 0.0000000843, 63, 0.0000188683, 0.0000000843, 63, 1.01, 1.01
53, 0.0001072215, 0.0000008876, 100, 1.26, 4.76, 0.0001229392, 0.0000000571, 188, 0.0001229392, 0.0000000571, 188, 1.15, 1.15
54, 0.0001197782, 0.0000005476, 99, 1.28, 3.74, 0.0001267504, 0.0000020888, 132, 0.0001267504, 0.0000020888, 132, 1.06, 1.06
55, 0.0001119665, 0.0000002619, 99, 1.20, 5.54, 0.0001121873, 0.0000004047, 233, 0.0001121873, 0.0000004047, 233, 1.00, 1.00
56, 0.0000679110, 0.0000005334, 88, 1.36, 4.78, 0.0000875255, 0.0000003116, 184, 0.0000875255, 0.0000003116, 184, 1.29, 1.29
57, 0.0002441185, 0.0000009516, 99, 1.43, 2.85, 0.0002454014, 0.0000005182, 76, 0.0002454014, 0.0000005182, 76, 1.01, 1.01
58, 0.0000116427, 0.0000000348, 11, 0.15, 0.97, 0.0000116427, 0.0000000348, 44, 0.0000116427, 0.0000000348, 44, 1.00, 1.00
59, 0.0000921797, 0.0000003803, 99, 1.11, 3.09, 0.0000934570, 0.0000000077, 106, 0.0000934570, 0.0000000077, 106, 1.01, 1.01
60, 0.0000774710, 0.0000005167, 100, 1.40, 4.90, 0.0000992586, 0.0000001658, 188, 0.0000992586, 0.0000001658, 188, 1.28, 1.28
61, 0.0000106461, 0.0000000192, 15, 0.17, 0.32, 0.0000106461, 0.0000000192, 8, 0.0000106461, 0.0000000192, 8, 1.00, 1.00
62, 0.0000012200, 0.0000002303, 11, 0.13, 0.14, 0.0000476715, 0.0000001874, 1, 0.0000476715, 0.0000001874, 1, 39.08, 39.08
63, 0.0000423130, 0.0000121497, 49, 0.68, 1.48, 0.0000423130, 0.0000121497, 43, 0.0000423130, 0.0000121497, 43, 1.00, 1.00
64, 0.0000233113, 0.0000000409, 47, 0.45, 1.53, 0.0000233113, 0.0000000409, 58, 0.0000233113, 0.0000000409, 58, 1.00, 1.00
BENCH: densenet121
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000887513, 0.0000004704, 100, 1.43, 1.44, 0.0007629305, 0.0000001936, 1, 0.0000776102, 0.0000001555, 52, 8.60, 0.87
1, 0.0000857862, 0.0000000537, 100, 1.19, 1.21, 0.0009246541, 0.0000001685, 1, 0.0001157527, 0.0000000899, 26, 10.78, 1.35
2, 0.0000869728, 0.0000000788, 100, 1.25, 1.27, 0.0003000510, 0.0000145182, 1, 0.0001118031, 0.0000003096, 33, 3.45, 1.29
3, 0.0000885830, 0.0000003632, 100, 1.27, 1.28, 0.0002541877, 0.0000290536, 1, 0.0000774148, 0.0000002297, 2, 2.87, 0.87
4, 0.0001396970, 0.0000019026, 84, 1.30, 1.31, 0.0001620783, 0.0000002406, 1, 0.0000988113, 0.0000002293, 8, 1.16, 0.71
5, 0.0000642460, 0.0000004933, 100, 1.32, 1.33, 0.0011115962, 0.0000002814, 1, 0.0000803750, 0.0000001176, 57, 17.30, 1.25
6, 0.0008391067, 0.0000023998, 98, 1.44, 1.45, 0.0031386903, 0.0001690441, 1, 0.0000997974, 0.0000017241, 52, 3.74, 0.12
7, 0.0000857412, 0.0000010875, 94, 1.26, 1.27, 0.0000867404, 0.0000009058, 1, 0.0000847262, 0.0000000784, 58, 1.01, 0.99
8, 0.0000969960, 0.0000012521, 87, 1.30, 1.32, 0.0001715150, 0.0000015546, 1, 0.0000613661, 0.0000001146, 8, 1.77, 0.63
9, 0.0002888223, 0.0000009531, 100, 1.51, 1.52, 0.0035908059, 0.0000029125, 1, 0.0001126830, 0.0000006447, 12, 12.43, 0.39
10, 0.0001561440, 0.0000003588, 100, 1.17, 1.19, 0.0001988913, 0.0000001766, 1, 0.0000778573, 0.0000000331, 34, 1.27, 0.50
11, 0.0001154415, 0.0000012642, 100, 1.31, 1.33, 0.0008285303, 0.0000003019, 1, 0.0000779840, 0.0000000871, 39, 7.18, 0.68
12, 0.0001104883, 0.0000053537, 99, 1.29, 1.31, 0.0002163393, 0.0000067134, 2, 0.0000714122, 0.0000000711, 50, 1.96, 0.65
13, 0.0000444738, 0.0000009789, 99, 1.46, 1.47, 0.0004784676, 0.0000003398, 1, 0.0000748993, 0.0000000516, 36, 10.76, 1.68
14, 0.0001365020, 0.0000002995, 62, 1.30, 1.31, 0.0002045060, 0.0000029471, 1, 0.0000555991, 0.0000000995, 64, 1.50, 0.41
15, 0.0000802747, 0.0000009237, 88, 1.44, 1.46, 0.0044046395, 0.0000776647, 1, 0.0000481246, 0.0000000911, 31, 54.87, 0.60
16, 0.0006351557, 0.0000005407, 92, 1.35, 1.37, 0.0011522031, 0.0000184061, 1, 0.0000273229, 0.0000006809, 138, 1.81, 0.04
17, 0.0002300998, 0.0000003622, 100, 1.37, 1.39, 0.0004713912, 0.0000002359, 1, 0.0002445885, 0.0000002824, 77, 2.05, 1.06
18, 0.0003022240, 0.0000065492, 100, 1.40, 1.41, 0.0014469662, 0.0000052142, 1, 0.0001513045, 0.0000004793, 118, 4.79, 0.50
19, 0.0005695645, 0.0000012335, 100, 1.42, 1.44, 0.0013746369, 0.0004151667, 1, 0.0001803369, 0.0000128031, 108, 2.41, 0.32
20, 0.0002509018, 0.0000004186, 100, 1.32, 1.34, 0.0003813275, 0.0000002014, 1, 0.0002690959, 0.0000006086, 101, 1.52, 1.07
21, 0.0002973907, 0.0000005563, 100, 1.34, 1.35, 0.0009926597, 0.0000097785, 2, 0.0001490305, 0.0000002154, 111, 3.34, 0.50
22, 0.0003549500, 0.0000009873, 98, 1.48, 1.49, 0.0005742607, 0.0000001672, 1, 0.0002080102, 0.0000000500, 99, 1.62, 0.59
23, 0.0002062897, 0.0000004832, 100, 1.42, 1.44, 0.0012886067, 0.0000000867, 1, 0.0001929579, 0.0000003269, 115, 6.25, 0.94
24, 0.0002364780, 0.0000024304, 99, 1.51, 1.52, 0.0061573542, 0.0000665653, 1, 0.0001788485, 0.0000025212, 125, 26.04, 0.76
25, 0.0001792975, 0.0000003006, 100, 1.28, 1.30, 0.0008511309, 0.0000001727, 1, 0.0001229892, 0.0000024670, 86, 4.75, 0.69
26, 0.0002519718, 0.0000009988, 100, 1.30, 1.32, 0.0008898480, 0.0002462679, 1, 0.0001158489, 0.0000000595, 83, 3.53, 0.46
27, 0.0002139963, 0.0000087897, 100, 1.30, 1.32, 0.0010802093, 0.0000185724, 1, 0.0001746695, 0.0000002230, 67, 5.05, 0.82
28, 0.0002282200, 0.0000033817, 100, 1.43, 1.45, 0.0008804800, 0.0000011227, 1, 0.0001448083, 0.0000001118, 43, 3.86, 0.63
29, 0.0001629090, 0.0000048369, 95, 1.45, 1.47, 0.0006908856, 0.0000001425, 1, 0.0001115031, 0.0000001620, 67, 4.24, 0.68
30, 0.0001822315, 0.0000001053, 50, 0.66, 0.67, 0.0001822315, 0.0000001053, 1, 0.0001183222, 0.0000004845, 15, 1.00, 0.65
31, 0.0002653088, 0.0000041480, 97, 1.45, 1.46, 0.0012484310, 0.0000041005, 1, 0.0001130635, 0.0000002640, 82, 4.71, 0.43
32, 0.0002698540, 0.0000022227, 97, 1.55, 1.56, 0.0005661268, 0.0000002334, 1, 0.0001158438, 0.0000004676, 90, 2.10, 0.43
33, 0.0004786800, 0.0000029774, 98, 1.72, 1.74, 0.0009988509, 0.0000054169, 1, 0.0001383640, 0.0000000462, 18, 2.09, 0.29
34, 0.0002820790, 0.0000003672, 100, 1.29, 1.30, 0.0007562299, 0.0000008373, 1, 0.0001188549, 0.0000000672, 93, 2.68, 0.42
35, 0.0002145380, 0.0000013676, 92, 1.39, 1.41, 0.0014757172, 0.0000085610, 1, 0.0001432813, 0.0000069316, 23, 6.88, 0.67
36, 0.0005981435, 0.0000057342, 87, 1.51, 1.52, 0.0008840205, 0.0000466919, 2, 0.0001100760, 0.0000000439, 47, 1.48, 0.18
37, 0.0001532188, 0.0000002970, 100, 1.36, 1.37, 0.0003148280, 0.0000001368, 1, 0.0001163904, 0.0000004566, 30, 2.05, 0.76
38, 0.0001713575, 0.0000009869, 100, 1.32, 1.33, 0.0005483419, 0.0000004189, 1, 0.0001124049, 0.0000001817, 42, 3.20, 0.66
39, 0.0001863508, 0.0000026104, 99, 1.35, 1.36, 0.0004151103, 0.0000000249, 1, 0.0000842018, 0.0000001188, 40, 2.23, 0.45
40, 0.0001778425, 0.0000008469, 100, 1.37, 1.39, 0.0006945143, 0.0001487740, 1, 0.0000850801, 0.0000001234, 16, 3.91, 0.48
41, 0.0019812537, 0.0000103911, 63, 1.46, 1.47, 0.1447911699, 0.0002011653, 1, 0.0000427516, 0.0000000272, 579, 73.08, 0.02
42, 0.0005511863, 0.0000002552, 91, 1.71, 1.72, 0.0010134650, 0.0000005373, 1, 0.0002994887, 0.0000004786, 108, 1.84, 0.54
43, 0.0002588120, 0.0000006818, 99, 1.76, 1.77, 0.0014009514, 0.0000003484, 1, 0.0002541841, 0.0000003527, 111, 5.41, 0.98
44, 0.0005596130, 0.0000042274, 99, 1.70, 1.72, 0.0022172853, 0.0000258877, 1, 0.0002480284, 0.0000002316, 124, 3.96, 0.44
45, 0.0007240320, 0.0000004353, 64, 2.51, 2.53, 0.0053267127, 0.0001958308, 1, 0.0003027179, 0.0000029314, 86, 7.36, 0.42
46, 0.0005612975, 0.0000027679, 99, 1.74, 1.76, 0.0011964498, 0.0000003671, 1, 0.0002000324, 0.0000001179, 98, 2.13, 0.36
47, 0.0004179643, 0.0000004806, 95, 1.63, 1.65, 0.0009637895, 0.0000025067, 1, 0.0002283287, 0.0000005343, 114, 2.31, 0.55
48, 0.0004644665, 0.0000015938, 98, 1.64, 1.66, 0.0018395176, 0.0000002066, 1, 0.0001783894, 0.0000000349, 80, 3.96, 0.38
49, 0.0050650432, 0.0002773126, 98, 1.51, 1.52, 0.0108117672, 0.0001152194, 1, 0.0001540977, 0.0000000764, 90, 2.13, 0.03
50, 0.0003463433, 0.0000038014, 99, 1.58, 1.60, 0.0008900160, 0.0000003794, 1, 0.0001650150, 0.0000003090, 71, 2.57, 0.48
51, 0.0003632133, 0.0000012245, 99, 1.49, 1.51, 0.0005221372, 0.0000112011, 1, 0.0001137585, 0.0000002505, 109, 1.44, 0.31
52, 0.0001018565, 0.0000008386, 92, 1.52, 1.53, 0.0003387795, 0.0000030033, 1, 0.0001339021, 0.0000002377, 41, 3.33, 1.31
53, 0.0001680688, 0.0000005461, 98, 1.43, 1.44, 0.0004742023, 0.0000186182, 1, 0.0000905539, 0.0000001219, 81, 2.82, 0.54
54, 0.0014091002, 0.0000214436, 93, 1.66, 1.68, 0.0021376607, 0.0000001309, 1, 0.0001149460, 0.0000001292, 624, 1.52, 0.08
55, 0.0008157765, 0.0000009772, 98, 1.89, 1.90, 0.0030646511, 0.0000008556, 1, 0.0005019318, 0.0000004769, 286, 3.76, 0.62
56, 0.0006541242, 0.0000002420, 99, 1.80, 1.82, 0.0028035375, 0.0000011406, 1, 0.0004108848, 0.0000007321, 97, 4.29, 0.63
57, 0.0006037885, 0.0000009498, 98, 2.14, 2.15, 0.0064686182, 0.0010237285, 1, 0.0003651741, 0.0000003552, 101, 10.71, 0.60
58, 0.0005570375, 0.0000004489, 19, 0.69, 0.71, 0.0005570375, 0.0000004489, 1, 0.0002432732, 0.0000023914, 118, 1.00, 0.44
59, 0.0002010097, 0.0000056633, 99, 1.60, 1.61, 0.0008256985, 0.0000094993, 2, 0.0001455151, 0.0000000361, 77, 4.11, 0.72
60, 0.0000151127, 0.0000000161, 11, 0.14, 0.15, 0.0000151127, 0.0000000161, 1, 0.0000143372, 0.0000000671, 2, 1.00, 0.95
61, 0.0000127673, 0.0000002241, 11, 0.14, 0.15, 0.0000127673, 0.0000002241, 1, 0.0000127673, 0.0000002241, 1, 1.00, 1.00
62, 0.0018505263, 0.0000110910, 72, 2.57, 2.58, 0.0056665346, 0.0000321555, 1, 0.0003694202, 0.0000021573, 228, 3.06, 0.20
63, 0.0000441890, 0.0000009677, 24, 0.47, 0.48, 0.0002877740, 0.0000062180, 1, 0.0000188163, 0.0000000872, 21, 6.51, 0.43
64, 0.0000329034, 0.0000001033, 11, 0.19, 0.21, 0.0000329034, 0.0000001033, 1, 0.0000329034, 0.0000001033, 1, 1.00, 1.00
65, 0.0012091838, 0.0000018898, 100, 2.01, 2.02, 0.0065894508, 0.0000010406, 1, 0.0004575908, 0.0000003311, 75, 5.45, 0.38
66, 0.0030610410, 0.0000052987, 91, 2.32, 2.33, 0.0231132153, 0.0000023586, 1, 0.0002662993, 0.0000003467, 672, 7.55, 0.09
67, 0.0013579753, 0.0000008898, 94, 2.03, 2.05, 0.0044267769, 0.0000011398, 1, 0.0005234408, 0.0000013337, 221, 3.26, 0.39
68, 0.0000625893, 0.0000002335, 11, 0.16, 0.18, 0.0001462988, 0.0000000857, 1, 0.0001462988, 0.0000000857, 1, 2.34, 2.34
69, 0.0000471907, 0.0000003544, 21, 0.29, 0.31, 0.0000979767, 0.0000001464, 1, 0.0000135061, 0.0000000510, 15, 2.08, 0.29
70, 0.0026834558, 0.0000051485, 93, 2.19, 2.20, 0.0179755403, 0.0000005855, 1, 0.0007143255, 0.0000004379, 258, 6.70, 0.27
71, 0.0000323022, 0.0000002809, 11, 0.27, 0.28, 0.0000410522, 0.0000008489, 1, 0.0000410522, 0.0000008489, 1, 1.27, 1.27
72, 0.0000134070, 0.0000006599, 15, 0.19, 0.21, 0.0000272186, 0.0000001978, 1, 0.0000110385, 0.0000000103, 40, 2.03, 0.82
73, 0.0015381060, 0.0000111040, 92, 1.73, 1.74, 0.0064689442, 0.0001401247, 1, 0.0007629324, 0.0000007493, 364, 4.21, 0.50
74, 0.0000162152, 0.0000002306, 11, 0.14, 0.16, 0.0000250129, 0.0000000546, 1, 0.0000250129, 0.0000000546, 1, 1.54, 1.54
75, 0.0000266952, 0.0000004072, 23, 0.41, 0.43, 0.0000588506, 0.0000000452, 1, 0.0000095711, 0.0000001105, 23, 2.20, 0.36
76, 0.0000233220, 0.0000004058, 34, 0.42, 0.43, 0.0000522410, 0.0000000559, 1, 0.0000094122, 0.0000000467, 48, 2.24, 0.40
77, 0.0000012617, 0.0000002252, 11, 0.13, 0.14, 0.0000508218, 0.0000005046, 1, 0.0000508218, 0.0000005046, 1, 40.28, 40.28
78, 0.0000861212, 0.0000012322, 95, 1.74, 1.75, 0.0003946008, 0.0000002080, 1, 0.0000344519, 0.0000000200, 52, 4.58, 0.40
79, 0.0001158567, 0.0000004307, 38, 0.49, 0.50, 0.0002331558, 0.0000000476, 1, 0.0000317937, 0.0000004617, 18, 2.01, 0.27
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0001009448, 0.0000002509, 90, 1.55, 1.69, 0.0002977747, 0.0000632227, 8, 0.0000776102, 0.0000001555, 52, 2.95, 0.77
1, 0.0001284268, 0.0000005331, 91, 1.40, 1.54, 0.0001717279, 0.0000002536, 8, 0.0001157527, 0.0000000899, 26, 1.34, 0.90
2, 0.0001108998, 0.0000007839, 100, 1.54, 1.69, 0.0002547735, 0.0000028851, 10, 0.0001118031, 0.0000003096, 33, 2.30, 1.01
3, 0.0000774148, 0.0000002297, 50, 0.56, 0.59, 0.0000774148, 0.0000002297, 2, 0.0000774148, 0.0000002297, 2, 1.00, 1.00
4, 0.0000563423, 0.0000007242, 99, 1.34, 1.45, 0.0000988113, 0.0000002293, 8, 0.0000988113, 0.0000002293, 8, 1.75, 1.75
5, 0.0000971782, 0.0000003494, 100, 1.22, 1.37, 0.0001733499, 0.0000008007, 7, 0.0000803750, 0.0000001176, 57, 1.78, 0.83
6, 0.0001021093, 0.0000015188, 100, 1.33, 1.48, 0.0001848391, 0.0000007457, 8, 0.0000997974, 0.0000017241, 52, 1.81, 0.98
7, 0.0000851580, 0.0000007414, 95, 1.35, 1.50, 0.0000867404, 0.0000009058, 1, 0.0000847262, 0.0000000784, 58, 1.02, 0.99
8, 0.0000609390, 0.0000003265, 100, 1.23, 1.35, 0.0000613661, 0.0000001146, 8, 0.0000613661, 0.0000001146, 8, 1.01, 1.01
9, 0.0000565225, 0.0000005312, 100, 1.22, 1.37, 0.0002036393, 0.0000001202, 6, 0.0001126830, 0.0000006447, 12, 3.60, 1.99
10, 0.0000823430, 0.0000002604, 100, 1.14, 1.28, 0.0001087824, 0.0000013134, 7, 0.0000778573, 0.0000000331, 34, 1.32, 0.95
11, 0.0000756745, 0.0000005116, 96, 1.42, 1.57, 0.0000950086, 0.0000176137, 2, 0.0000779840, 0.0000000871, 39, 1.26, 1.03
12, 0.0000728593, 0.0000002392, 98, 1.21, 1.35, 0.0000773437, 0.0000001277, 9, 0.0000714122, 0.0000000711, 50, 1.06, 0.98
13, 0.0000804945, 0.0000002920, 100, 1.19, 1.33, 0.0000918103, 0.0000000744, 6, 0.0000748993, 0.0000000516, 36, 1.14, 0.93
14, 0.0000604040, 0.0000006871, 100, 1.35, 1.50, 0.0000612445, 0.0000000245, 8, 0.0000555991, 0.0000000995, 64, 1.01, 0.92
15, 0.0000791477, 0.0000006931, 91, 1.39, 1.54, 0.0001035070, 0.0000001734, 5, 0.0000481246, 0.0000000911, 31, 1.31, 0.61
16, 0.0000923963, 0.0000002353, 64, 1.40, 1.55, 0.0000930956, 0.0000000865, 2, 0.0000273229, 0.0000006809, 138, 1.01, 0.30
17, 0.0003109912, 0.0000041508, 100, 1.40, 1.54, 0.0004201089, 0.0000010972, 3, 0.0002445885, 0.0000002824, 77, 1.35, 0.79
18, 0.0003504597, 0.0000002719, 100, 1.38, 1.53, 0.0003557311, 0.0000057379, 3, 0.0001513045, 0.0000004793, 118, 1.02, 0.43
