BENCH: densenet121
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
14, 0.0000502573, 0.0000004604, 100, 1.19, 2.12, 0.0000555991, 0.0000000995, 64, 0.0000555991, 0.0000000995, 64, 1.11, 1.11
15, 0.0000443522, 0.0000003039, 100, 1.25, 1.69, 0.0000481246, 0.0000000911, 31, 0.0000481246, 0.0000000911, 31, 1.09, 1.09
16, 0.0000273229, 0.0000006809, 46, 0.66, 2.65, 0.0000273229, 0.0000006809, 138, 0.0000273229, 0.0000006809, 138, 1.00, 1.00
17, 0.0002384447, 0.0000006165, 76, 1.31, 2.42, 0.0002445885, 0.0000002824, 77, 0.0002445885, 0.0000002824, 77, 1.03, 1.03
18, 0.0001267048, 0.0000003445, 96, 1.59, 3.30, 0.0001513045, 0.0000004793, 118, 0.0001513045, 0.0000004793, 118, 1.19, 1.19
19, 0.0001803369, 0.0000128031, 17, 0.61, 2.17, 0.0001803369, 0.0000128031, 108, 0.0001803369, 0.0000128031, 108, 1.00, 1.00
20, 0.0001972392, 0.0000003256, 96, 1.48, 2.93, 0.0002690959, 0.0000006086, 101, 0.0002690959, 0.0000006086, 101, 1.36, 1.36
21, 0.0001335283, 0.0000003691, 99, 1.55, 3.16, 0.0001490305, 0.0000002154, 111, 0.0001490305, 0.0000002154, 111, 1.12, 1.12
22, 0.0001198898, 0.0000009390, 100, 1.37, 2.80, 0.0002080102, 0.0000000500, 99, 0.0002080102, 0.0000000500, 99, 1.74, 1.74
23, 0.0001929579, 0.0000003269, 41, 0.66, 2.32, 0.0001929579, 0.0000003269, 115, 0.0001929579, 0.0000003269, 115, 1.00, 1.00
24, 0.0001651037, 0.0000019128, 100, 1.55, 3.36, 0.0001788485, 0.0000025212, 125, 0.0001788485, 0.0000025212, 125, 1.08, 1.08
25, 0.0000963695, 0.0000005533, 100, 1.47, 2.72, 0.0001229892, 0.0000024670, 86, 0.0001229892, 0.0000024670, 86, 1.28, 1.28
26, 0.0001120628, 0.0000004102, 95, 1.56, 2.76, 0.0001158489, 0.0000000595, 83, 0.0001158489, 0.0000000595, 83, 1.03, 1.03
27, 0.0001746695, 0.0000002230, 48, 0.66, 1.62, 0.0001746695, 0.0000002230, 67, 0.0001746695, 0.0000002230, 67, 1.00, 1.00
28, 0.0001440517, 0.0000004180, 85, 1.39, 2.01, 0.0001448083, 0.0000001118, 43, 0.0001448083, 0.0000001118, 43, 1.01, 1.01
29, 0.0000948893, 0.0000007521, 98, 1.40, 2.37, 0.0001115031, 0.0000001620, 67, 0.0001115031, 0.0000001620, 67, 1.18, 1.18
30, 0.0001169915, 0.0000021191, 99, 1.31, 1.53, 0.0001183222, 0.0000004845, 15, 0.0001183222, 0.0000004845, 15, 1.01, 1.01
31, 0.0001112928, 0.0000006495, 87, 1.35, 2.53, 0.0001130635, 0.0000002640, 82, 0.0001130635, 0.0000002640, 82, 1.02, 1.02
32, 0.0001101580, 0.0000005045, 100, 1.34, 2.64, 0.0001158438, 0.0000004676, 90, 0.0001158438, 0.0000004676, 90, 1.05, 1.05
33, 0.0001374483, 0.0000010802, 100, 1.22, 1.48, 0.0001383640, 0.0000000462, 18, 0.0001383640, 0.0000000462, 18, 1.01, 1.01
34, 0.0001038945, 0.0000002883, 100, 1.45, 2.79, 0.0001188549, 0.0000000672, 93, 0.0001188549, 0.0000000672, 93, 1.14, 1.14
35, 0.0001370432, 0.0000008475, 81, 1.21, 1.55, 0.0001432813, 0.0000069316, 23, 0.0001432813, 0.0000069316, 23, 1.05, 1.05
36, 0.0000995963, 0.0000002009, 100, 1.32, 2.00, 0.0001100760, 0.0000000439, 47, 0.0001100760, 0.0000000439, 47, 1.11, 1.11
37, 0.0001163904, 0.0000004566, 50, 0.68, 1.12, 0.0001163904, 0.0000004566, 30, 0.0001163904, 0.0000004566, 30, 1.00, 1.00
38, 0.0001124049, 0.0000001817, 50, 0.56, 1.17, 0.0001124049, 0.0000001817, 42, 0.0001124049, 0.0000001817, 42, 1.00, 1.00
39, 0.0000613840, 0.0000016376, 100, 1.34, 1.92, 0.0000842018, 0.0000001188, 40, 0.0000842018, 0.0000001188, 40, 1.37, 1.37
40, 0.0000850801, 0.0000001234, 46, 0.60, 0.83, 0.0000850801, 0.0000001234, 16, 0.0000850801, 0.0000001234, 16, 1.00, 1.00
41, 0.0000753550, 0.0000000330, 50, 0.75, 5.09, 0.0000753550, 0.0000000330, 291, 0.0000427516, 0.0000000272, 579, 1.00, 0.57
42, 0.0002994887, 0.0000004786, 43, 0.83, 2.39, 0.0002994887, 0.0000004786, 108, 0.0002994887, 0.0000004786, 108, 1.00, 1.00
43, 0.0002528315, 0.0000001882, 94, 1.70, 3.30, 0.0002541841, 0.0000003527, 111, 0.0002541841, 0.0000003527, 111, 1.01, 1.01
44, 0.0002055208, 0.0000006676, 100, 1.75, 3.54, 0.0002480284, 0.0000002316, 124, 0.0002480284, 0.0000002316, 124, 1.21, 1.21
45, 0.0002061325, 0.0000010974, 100, 1.59, 2.83, 0.0003027179, 0.0000029314, 86, 0.0003027179, 0.0000029314, 86, 1.47, 1.47
46, 0.0001826003, 0.0000005851, 100, 1.41, 2.82, 0.0002000324, 0.0000001179, 98, 0.0002000324, 0.0000001179, 98, 1.10, 1.10
47, 0.0002283287, 0.0000005343, 50, 0.65, 2.30, 0.0002283287, 0.0000005343, 114, 0.0002283287, 0.0000005343, 114, 1.00, 1.00
48, 0.0001520135, 0.0000013651, 100, 1.54, 2.69, 0.0001783894, 0.0000000349, 80, 0.0001783894, 0.0000000349, 80, 1.17, 1.17
49, 0.0001276928, 0.0000005563, 99, 1.22, 2.52, 0.0001540977, 0.0000000764, 90, 0.0001540977, 0.0000000764, 90, 1.21, 1.21
50, 0.0001589417, 0.0000009583, 99, 1.58, 2.61, 0.0001650150, 0.0000003090, 71, 0.0001650150, 0.0000003090, 71, 1.04, 1.04
51, 0.0001096882, 0.0000020873, 90, 1.52, 3.09, 0.0001137585, 0.0000002505, 109, 0.0001137585, 0.0000002505, 109, 1.04, 1.04
52, 0.0000961812, 0.0000011515, 100, 1.47, 2.07, 0.0001339021, 0.0000002377, 41, 0.0001339021, 0.0000002377, 41, 1.39, 1.39
53, 0.0000738060, 0.0000008108, 100, 1.45, 2.62, 0.0000905539, 0.0000001219, 81, 0.0000905539, 0.0000001219, 81, 1.23, 1.23
54, 0.0001602200, 0.0000001277, 10, 0.60, 4.94, 0.0001602200, 0.0000001277, 271, 0.0001149460, 0.0000001292, 624, 1.00, 0.72
55, 0.0004815973, 0.0000005299, 95, 1.61, 5.74, 0.0005019318, 0.0000004769, 286, 0.0005019318, 0.0000004769, 286, 1.04, 1.04
56, 0.0003951763, 0.0000013839, 99, 1.75, 3.15, 0.0004108848, 0.0000007321, 97, 0.0004108848, 0.0000007321, 97, 1.04, 1.04
57, 0.0003479458, 0.0000002659, 96, 1.54, 3.00, 0.0003651741, 0.0000003552, 101, 0.0003651741, 0.0000003552, 101, 1.05, 1.05
58, 0.0002072258, 0.0000010769, 86, 1.67, 3.38, 0.0002432732, 0.0000023914, 118, 0.0002432732, 0.0000023914, 118, 1.17, 1.17
59, 0.0001455151, 0.0000000361, 50, 0.79, 1.91, 0.0001455151, 0.0000000361, 77, 0.0001455151, 0.0000000361, 77, 1.00, 1.00
60, 0.0000143372, 0.0000000671, 11, 0.15, 0.18, 0.0000143372, 0.0000000671, 2, 0.0000143372, 0.0000000671, 2, 1.00, 1.00
61, 0.0000127673, 0.0000002241, 11, 0.14, 0.15, 0.0000127673, 0.0000002241, 1, 0.0000127673, 0.0000002241, 1, 1.00, 1.00
62, 0.0003639445, 0.0000005067, 40, 1.20, 4.49, 0.0003694202, 0.0000021573, 228, 0.0003694202, 0.0000021573, 228, 1.02, 1.02
63, 0.0000188163, 0.0000000872, 16, 0.38, 0.68, 0.0000188163, 0.0000000872, 21, 0.0000188163, 0.0000000872, 21, 1.00, 1.00
64, 0.0000329034, 0.0000001033, 11, 0.15, 0.16, 0.0000329034, 0.0000001033, 1, 0.0000329034, 0.0000001033, 1, 1.00, 1.00
65, 0.0003606693, 0.0000003224, 99, 1.73, 2.82, 0.0004575908, 0.0000003311, 75, 0.0004575908, 0.0000003311, 75, 1.27, 1.27
66, 0.0003159129, 0.0000007880, 26, 1.09, 5.43, 0.0003159129, 0.0000007880, 283, 0.0002662993, 0.0000003467, 672, 1.00, 0.84
67, 0.0005157445, 0.0000009491, 99, 2.00, 5.19, 0.0005234408, 0.0000013337, 221, 0.0005234408, 0.0000013337, 221, 1.01, 1.01
68, 0.0000637275, 0.0000001950, 11, 0.17, 0.18, 0.0001462988, 0.0000000857, 1, 0.0001462988, 0.0000000857, 1, 2.30, 2.30
69, 0.0000135061, 0.0000000510, 31, 0.49, 0.71, 0.0000135061, 0.0000000510, 15, 0.0000135061, 0.0000000510, 15, 1.00, 1.00
70, 0.0007135305, 0.0000003588, 99, 1.44, 5.17, 0.0007143255, 0.0000004379, 258, 0.0007143255, 0.0000004379, 258, 1.00, 1.00
71, 0.0000318805, 0.0000001359, 11, 0.15, 0.16, 0.0000410522, 0.0000008489, 1, 0.0000410522, 0.0000008489, 1, 1.29, 1.29
72, 0.0000110385, 0.0000000103, 24, 0.32, 0.89, 0.0000110385, 0.0000000103, 40, 0.0000110385, 0.0000000103, 40, 1.00, 1.00
73, 0.0008716238, 0.0000004915, 99, 1.67, 6.00, 0.0008764465, 0.0000034042, 135, 0.0007629324, 0.0000007493, 364, 1.01, 0.88
74, 0.0000162368, 0.0000002180, 11, 0.14, 0.16, 0.0000250129, 0.0000000546, 1, 0.0000250129, 0.0000000546, 1, 1.54, 1.54
75, 0.0000095711, 0.0000001105, 32, 0.35, 0.68, 0.0000095711, 0.0000001105, 23, 0.0000095711, 0.0000001105, 23, 1.00, 1.00
76, 0.0000094122, 0.0000000467, 31, 0.32, 1.01, 0.0000094122, 0.0000000467, 48, 0.0000094122, 0.0000000467, 48, 1.00, 1.00
77, 0.0000012600, 0.0000002480, 11, 0.13, 0.15, 0.0000508218, 0.0000005046, 1, 0.0000508218, 0.0000005046, 1, 40.33, 40.33
78, 0.0000344519, 0.0000000200, 49, 0.67, 1.42, 0.0000344519, 0.0000000200, 52, 0.0000344519, 0.0000000200, 52, 1.00, 1.00
79, 0.0000317937, 0.0000004617, 38, 0.45, 0.71, 0.0000317937, 0.0000004617, 18, 0.0000317937, 0.0000004617, 18, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000776102, 0.0000001555, 50, 0.56, 1.31, 0.0000776102, 0.0000001555, 52, 0.0000776102, 0.0000001555, 52, 1.00, 1.00
1, 0.0001111330, 0.0000003071, 100, 1.25, 1.62, 0.0001157527, 0.0000000899, 26, 0.0001157527, 0.0000000899, 26, 1.04, 1.04
2, 0.0001118031, 0.0000003096, 50, 0.54, 1.02, 0.0001118031, 0.0000003096, 33, 0.0001118031, 0.0000003096, 33, 1.00, 1.00
3, 0.0000774148, 0.0000002297, 50, 0.58, 0.61, 0.0000774148, 0.0000002297, 2, 0.0000774148, 0.0000002297, 2, 1.00, 1.00
4, 0.0000573140, 0.0000003795, 99, 1.27, 1.39, 0.0000988113, 0.0000002293, 8, 0.0000988113, 0.0000002293, 8, 1.72, 1.72
5, 0.0000803750, 0.0000001176, 50, 0.56, 1.39, 0.0000803750, 0.0000001176, 57, 0.0000803750, 0.0000001176, 57, 1.00, 1.00
6, 0.0000997974, 0.0000017241, 50, 0.57, 1.32, 0.0000997974, 0.0000017241, 52, 0.0000997974, 0.0000017241, 52, 1.00, 1.00
7, 0.0000847262, 0.0000000784, 50, 0.55, 1.39, 0.0000847262, 0.0000000784, 58, 0.0000847262, 0.0000000784, 58, 1.00, 1.00
8, 0.0000613661, 0.0000001146, 50, 0.58, 0.69, 0.0000613661, 0.0000001146, 8, 0.0000613661, 0.0000001146, 8, 1.00, 1.00
9, 0.0001103145, 0.0000002005, 97, 1.35, 1.52, 0.0001126830, 0.0000006447, 12, 0.0001126830, 0.0000006447, 12, 1.02, 1.02
10, 0.0000576790, 0.0000009551, 100, 1.33, 1.83, 0.0000778573, 0.0000000331, 34, 0.0000778573, 0.0000000331, 34, 1.35, 1.35
11, 0.0000770343, 0.0000001351, 98, 1.20, 1.76, 0.0000779840, 0.0000000871, 39, 0.0000779840, 0.0000000871, 39, 1.01, 1.01
12, 0.0000704843, 0.0000001127, 99, 1.15, 1.87, 0.0000714122, 0.0000000711, 50, 0.0000714122, 0.0000000711, 50, 1.01, 1.01
13, 0.0000419122, 0.0000002004, 98, 1.36, 1.88, 0.0000748993, 0.0000000516, 36, 0.0000748993, 0.0000000516, 36, 1.79, 1.79
14, 0.0000496057, 0.0000002056, 99, 1.17, 2.10, 0.0000555991, 0.0000000995, 64, 0.0000555991, 0.0000000995, 64, 1.12, 1.12
15, 0.0000481246, 0.0000000911, 50, 0.54, 0.99, 0.0000481246, 0.0000000911, 31, 0.0000481246, 0.0000000911, 31, 1.00, 1.00
16, 0.0000273229, 0.0000006809, 48, 0.67, 2.67, 0.0000273229, 0.0000006809, 138, 0.0000273229, 0.0000006809, 138, 1.00, 1.00
17, 0.0002408730, 0.0000008741, 81, 1.40, 2.51, 0.0002445885, 0.0000002824, 77, 0.0002445885, 0.0000002824, 77, 1.02, 1.02
18, 0.0001305518, 0.0000060963, 95, 1.63, 3.34, 0.0001513045, 0.0000004793, 118, 0.0001513045, 0.0000004793, 118, 1.16, 1.16
19, 0.0001803369, 0.0000128031, 18, 0.56, 2.12, 0.0001803369, 0.0000128031, 108, 0.0001803369, 0.0000128031, 108, 1.00, 1.00
20, 0.0001918038, 0.0000004340, 95, 1.58, 3.04, 0.0002690959, 0.0000006086, 101, 0.0002690959, 0.0000006086, 101, 1.40, 1.40
21, 0.0001463285, 0.0000001366, 100, 1.51, 3.11, 0.0001490305, 0.0000002154, 111, 0.0001490305, 0.0000002154, 111, 1.02, 1.02
22, 0.0002062408, 0.0000005706, 99, 1.18, 2.61, 0.0002080102, 0.0000000500, 99, 0.0002080102, 0.0000000500, 99, 1.01, 1.01
23, 0.0001929579, 0.0000003269, 38, 0.63, 2.29, 0.0001929579, 0.0000003269, 115, 0.0001929579, 0.0000003269, 115, 1.00, 1.00
24, 0.0001718438, 0.0000009426, 100, 1.64, 3.44, 0.0001788485, 0.0000025212, 125, 0.0001788485, 0.0000025212, 125, 1.04, 1.04
25, 0.0000959495, 0.0000002856, 100, 1.42, 2.66, 0.0001229892, 0.0000024670, 86, 0.0001229892, 0.0000024670, 86, 1.28, 1.28
26, 0.0001134582, 0.0000007615, 94, 1.37, 2.57, 0.0001158489, 0.0000000595, 83, 0.0001158489, 0.0000000595, 83, 1.02, 1.02
27, 0.0001746695, 0.0000002230, 48, 0.72, 1.69, 0.0001746695, 0.0000002230, 67, 0.0001746695, 0.0000002230, 67, 1.00, 1.00
28, 0.0001448083, 0.0000001118, 46, 0.72, 1.34, 0.0001448083, 0.0000001118, 43, 0.0001448083, 0.0000001118, 43, 1.00, 1.00
29, 0.0000924962, 0.0000008744, 98, 1.45, 2.41, 0.0001115031, 0.0000001620, 67, 0.0001115031, 0.0000001620, 67, 1.21, 1.21
30, 0.0001183148, 0.0000022980, 99, 1.26, 1.47, 0.0001183222, 0.0000004845, 15, 0.0001183222, 0.0000004845, 15, 1.00, 1.00
31, 0.0000927263, 0.0000012605, 91, 1.43, 2.61, 0.0001130635, 0.0000002640, 82, 0.0001130635, 0.0000002640, 82, 1.22, 1.22
32, 0.0001095282, 0.0000005756, 100, 1.31, 2.61, 0.0001158438, 0.0000004676, 90, 0.0001158438, 0.0000004676, 90, 1.06, 1.06
33, 0.0001372300, 0.0000005515, 100, 1.25, 1.51, 0.0001383640, 0.0000000462, 18, 0.0001383640, 0.0000000462, 18, 1.01, 1.01
34, 0.0001025563, 0.0000006645, 99, 1.41, 2.76, 0.0001188549, 0.0000000672, 93, 0.0001188549, 0.0000000672, 93, 1.16, 1.16
35, 0.0001355417, 0.0000007374, 88, 1.32, 1.66, 0.0001432813, 0.0000069316, 23, 0.0001432813, 0.0000069316, 23, 1.06, 1.06
36, 0.0000999447, 0.0000002995, 100, 1.27, 1.95, 0.0001100760, 0.0000000439, 47, 0.0001100760, 0.0000000439, 47, 1.10, 1.10
37, 0.0001163904, 0.0000004566, 50, 0.68, 1.11, 0.0001163904, 0.0000004566, 30, 0.0001163904, 0.0000004566, 30, 1.00, 1.00
38, 0.0000916145, 0.0000009081, 100, 1.22, 1.83, 0.0001124049, 0.0000001817, 42, 0.0001124049, 0.0000001817, 42, 1.23, 1.23
39, 0.0000619223, 0.0000003902, 100, 1.40, 1.97, 0.0000842018, 0.0000001188, 40, 0.0000842018, 0.0000001188, 40, 1.36, 1.36
40, 0.0000707790, 0.0000003643, 95, 1.39, 1.62, 0.0000850801, 0.0000001234, 16, 0.0000850801, 0.0000001234, 16, 1.20, 1.20
41, 0.0000427516, 0.0000000272, 50, 0.75, 9.11, 0.0000427516, 0.0000000272, 579, 0.0000427516, 0.0000000272, 579, 1.00, 1.00
42, 0.0002591800, 0.0000017501, 89, 1.82, 3.38, 0.0002994887, 0.0000004786, 108, 0.0002994887, 0.0000004786, 108, 1.16, 1.16
43, 0.0002527530, 0.0000005708, 95, 1.75, 3.36, 0.0002541841, 0.0000003527, 111, 0.0002541841, 0.0000003527, 111, 1.01, 1.01
44, 0.0002270778, 0.0000128504, 99, 1.59, 3.38, 0.0002480284, 0.0000002316, 124, 0.0002480284, 0.0000002316, 124, 1.09, 1.09
45, 0.0002203127, 0.0000010079, 100, 1.49, 2.74, 0.0003027179, 0.0000029314, 86, 0.0003027179, 0.0000029314, 86, 1.37, 1.37
46, 0.0001733388, 0.0000007920, 100, 1.42, 2.84, 0.0002000324, 0.0000001179, 98, 0.0002000324, 0.0000001179, 98, 1.15, 1.15
47, 0.0002283287, 0.0000005343, 49, 0.67, 2.32, 0.0002283287, 0.0000005343, 114, 0.0002283287, 0.0000005343, 114, 1.00, 1.00
48, 0.0001685653, 0.0000001893, 100, 1.56, 2.72, 0.0001783894, 0.0000000349, 80, 0.0001783894, 0.0000000349, 80, 1.06, 1.06
49, 0.0001267998, 0.0000004024, 100, 1.33, 2.63, 0.0001540977, 0.0000000764, 90, 0.0001540977, 0.0000000764, 90, 1.22, 1.22
50, 0.0001591320, 0.0000006138, 100, 1.58, 2.61, 0.0001650150, 0.0000003090, 71, 0.0001650150, 0.0000003090, 71, 1.04, 1.04
51, 0.0001104765, 0.0000009381, 89, 1.43, 3.01, 0.0001137585, 0.0000002505, 109, 0.0001137585, 0.0000002505, 109, 1.03, 1.03
52, 0.0000970762, 0.0000006351, 100, 1.52, 2.12, 0.0001339021, 0.0000002377, 41, 0.0001339021, 0.0000002377, 41, 1.38, 1.38
53, 0.0000728210, 0.0000005478, 99, 1.26, 2.43, 0.0000905539, 0.0000001219, 81, 0.0000905539, 0.0000001219, 81, 1.24, 1.24
54, 0.0001149460, 0.0000001292, 47, 0.74, 9.75, 0.0001149460, 0.0000001292, 624, 0.0001149460, 0.0000001292, 624, 1.00, 1.00
55, 0.0004807277, 0.0000008433, 95, 1.77, 5.90, 0.0005019318, 0.0000004769, 286, 0.0005019318, 0.0000004769, 286, 1.04, 1.04
56, 0.0003979967, 0.0000003386, 99, 1.79, 3.19, 0.0004108848, 0.0000007321, 97, 0.0004108848, 0.0000007321, 97, 1.03, 1.03
57, 0.0003505695, 0.0000006347, 95, 1.64, 3.10, 0.0003651741, 0.0000003552, 101, 0.0003651741, 0.0000003552, 101, 1.04, 1.04
58, 0.0002051308, 0.0000011550, 89, 1.80, 3.50, 0.0002432732, 0.0000023914, 118, 0.0002432732, 0.0000023914, 118, 1.19, 1.19
59, 0.0001455151, 0.0000000361, 49, 0.71, 1.82, 0.0001455151, 0.0000000361, 77, 0.0001455151, 0.0000000361, 77, 1.00, 1.00
60, 0.0000143372, 0.0000000671, 11, 0.21, 0.24, 0.0000143372, 0.0000000671, 2, 0.0000143372, 0.0000000671, 2, 1.00, 1.00
61, 0.0000127673, 0.0000002241, 11, 0.14, 0.15, 0.0000127673, 0.0000002241, 1, 0.0000127673, 0.0000002241, 1, 1.00, 1.00
62, 0.0003629860, 0.0000010465, 78, 1.78, 5.08, 0.0003694202, 0.0000021573, 228, 0.0003694202, 0.0000021573, 228, 1.02, 1.02
63, 0.0000188163, 0.0000000872, 16, 0.38, 0.69, 0.0000188163, 0.0000000872, 21, 0.0000188163, 0.0000000872, 21, 1.00, 1.00
64, 0.0000329034, 0.0000001033, 11, 0.15, 0.16, 0.0000329034, 0.0000001033, 1, 0.0000329034, 0.0000001033, 1, 1.00, 1.00
65, 0.0003125238, 0.0000003033, 98, 1.72, 2.81, 0.0004575908, 0.0000003311, 75, 0.0004575908, 0.0000003311, 75, 1.46, 1.46
66, 0.0002662993, 0.0000003467, 50, 1.12, 10.83, 0.0002662993, 0.0000003467, 672, 0.0002662993, 0.0000003467, 672, 1.00, 1.00
67, 0.0005176297, 0.0000006977, 99, 1.91, 5.10, 0.0005234408, 0.0000013337, 221, 0.0005234408, 0.0000013337, 221, 1.01, 1.01
68, 0.0000635490, 0.0000001781, 11, 0.16, 0.17, 0.0001462988, 0.0000000857, 1, 0.0001462988, 0.0000000857, 1, 2.30, 2.30
69, 0.0000135061, 0.0000000510, 31, 0.42, 0.64, 0.0000135061, 0.0000000510, 15, 0.0000135061, 0.0000000510, 15, 1.00, 1.00
70, 0.0007143255, 0.0000004379, 50, 0.71, 4.44, 0.0007143255, 0.0000004379, 258, 0.0007143255, 0.0000004379, 258, 1.00, 1.00
71, 0.0000410522, 0.0000008489, 11, 0.15, 0.17, 0.0000410522, 0.0000008489, 1, 0.0000410522, 0.0000008489, 1, 1.00, 1.00
72, 0.0000110385, 0.0000000103, 24, 0.31, 0.89, 0.0000110385, 0.0000000103, 40, 0.0000110385, 0.0000000103, 40, 1.00, 1.00
73, 0.0005823235, 0.0000008905, 100, 1.67, 6.92, 0.0007629324, 0.0000007493, 364, 0.0007629324, 0.0000007493, 364, 1.31, 1.31
74, 0.0000161902, 0.0000002089, 11, 0.15, 0.17, 0.0000250129, 0.0000000546, 1, 0.0000250129, 0.0000000546, 1, 1.54, 1.54
75, 0.0000095711, 0.0000001105, 32, 0.34, 0.68, 0.0000095711, 0.0000001105, 23, 0.0000095711, 0.0000001105, 23, 1.00, 1.00
76, 0.0000094122, 0.0000000467, 31, 0.32, 1.01, 0.0000094122, 0.0000000467, 48, 0.0000094122, 0.0000000467, 48, 1.00, 1.00
77, 0.0000508218, 0.0000005046, 11, 0.13, 0.14, 0.0000508218, 0.0000005046, 1, 0.0000508218, 0.0000005046, 1, 1.00, 1.00
78, 0.0000344519, 0.0000000200, 49, 0.68, 1.43, 0.0000344519, 0.0000000200, 52, 0.0000344519, 0.0000000200, 52, 1.00, 1.00
79, 0.0000273403, 0.0000003718, 39, 0.55, 0.81, 0.0000317937, 0.0000004617, 18, 0.0000317937, 0.0000004617, 18, 1.16, 1.16
