BENCH: densenet201
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
26, 0.0001890372, 0.0000012897, 100, 1.22, 1.22, 0.0007060242, 0.0004983262, 1, 0.0001073356, 0.0000011830, 46, 3.73, 0.57
27, 0.0001346298, 0.0000003448, 100, 1.36, 1.37, 0.0002520395, 0.0000829393, 1, 0.0000729402, 0.0000001161, 29, 1.87, 0.54
28, 0.0006665932, 0.0000012925, 100, 1.30, 1.31, 0.0042807923, 0.0000002940, 1, 0.0000769598, 0.0000001186, 48, 6.42, 0.12
29, 0.0013233277, 0.0000047433, 100, 1.33, 1.34, 0.0062286950, 0.0000253959, 1, 0.0001154389, 0.0000000682, 44, 4.71, 0.09
30, 0.0001027930, 0.0000004666, 98, 1.43, 1.44, 0.0001399611, 0.0000005866, 1, 0.0000958400, 0.0000060192, 4, 1.36, 0.93
31, 0.0000790613, 0.0000000740, 50, 0.63, 0.64, 0.0000790613, 0.0000000740, 1, 0.0000790613, 0.0000000740, 1, 1.00, 1.00
32, 0.0000808277, 0.0000005307, 94, 1.30, 1.31, 0.0008711897, 0.0000014167, 1, 0.0000297239, 0.0000000630, 167, 10.78, 0.37
33, 0.0021234042, 0.0000650460, 99, 1.86, 1.87, 0.0031702232, 0.0000101579, 1, 0.0002886978, 0.0000001107, 89, 1.49, 0.14
34, 0.0118870533, 0.0000296889, 98, 2.66, 2.67, 0.1929983039, 0.0064819039, 1, 0.0003150282, 0.0000006363, 85, 16.24, 0.03
35, 0.0003583643, 0.0000077495, 90, 1.84, 1.85, 0.0012507402, 0.0001149891, 1, 0.0003543222, 0.0000006080, 113, 3.49, 0.99
36, 0.0006615362, 0.0000114354, 96, 1.75, 1.76, 0.0008421329, 0.0000005686, 1, 0.0002339532, 0.0000001272, 92, 1.27, 0.35
37, 0.0007077477, 0.0000036297, 100, 1.59, 1.60, 0.0027769244, 0.0000035823, 1, 0.0003752595, 0.0000003786, 36, 3.92, 0.53
38, 0.0009995478, 0.0000037480, 100, 1.74, 1.75, 0.0014009508, 0.0000310312, 1, 0.0002745514, 0.0000005743, 101, 1.40, 0.27
39, 0.0008485162, 0.0000009575, 100, 1.54, 1.55, 0.0023987305, 0.0008640937, 1, 0.0002431547, 0.0000000730, 74, 2.83, 0.29
40, 0.0007250817, 0.0000038817, 98, 1.58, 1.59, 0.0023970822, 0.0000009381, 1, 0.0002803233, 0.0000004371, 96, 3.31, 0.39
41, 0.0006033103, 0.0000016974, 97, 1.61, 1.62, 0.0015912952, 0.0000005246, 1, 0.0002852396, 0.0000001159, 36, 2.64, 0.47
42, 0.0006337073, 0.0000068517, 98, 1.76, 1.77, 0.0023183504, 0.0000035090, 1, 0.0002090036, 0.0000015186, 107, 3.66, 0.33
43, 0.0004690705, 0.0000007428, 64, 1.51, 1.52, 0.0023629709, 0.0000003125, 1, 0.0003177034, 0.0000001247, 53, 5.04, 0.68
44, 0.0004235433, 0.0000006233, 99, 1.74, 1.75, 0.0011009234, 0.0000008174, 1, 0.0003928968, 0.0000007004, 46, 2.60, 0.93
45, 0.0011424742, 0.0000029605, 100, 1.78, 1.79, 0.0342661072, 0.0000416612, 1, 0.0002323057, 0.0000004305, 116, 29.99, 0.20
46, 0.0011516908, 0.0000022929, 98, 1.67, 1.68, 0.0066552008, 0.0000001417, 1, 0.0003881797, 0.0000003648, 12, 5.78, 0.34
47, 0.0003642012, 0.0000036338, 100, 1.64, 1.65, 0.0200969207, 0.0000970007, 1, 0.0002748222, 0.0000002129, 28, 55.18, 0.75
48, 0.0006168873, 0.0000052448, 98, 1.53, 1.54, 0.0019846291, 0.0000004251, 1, 0.0003640946, 0.0000002463, 16, 3.22, 0.59
49, 0.0029429423, 0.0000108151, 100, 1.61, 1.62, 0.0108125189, 0.0000092647, 1, 0.0003417179, 0.0000001360, 22, 3.67, 0.12
50, 0.0006265292, 0.0000114410, 99, 1.52, 1.53, 0.0007162683, 0.0000010598, 1, 0.0003919113, 0.0000021530, 26, 1.14, 0.63
51, 0.0003908213, 0.0000007628, 100, 1.50, 1.51, 0.0029667564, 0.0000009958, 1, 0.0003161032, 0.0000004629, 14, 7.59, 0.81
52, 0.0007154072, 0.0000043578, 86, 1.28, 1.29, 0.0007377158, 0.0000004885, 1, 0.0004032279, 0.0000006680, 53, 1.03, 0.56
53, 0.0004214268, 0.0000032052, 100, 1.49, 1.50, 0.0011161895, 0.0000023764, 1, 0.0002710597, 0.0000008526, 48, 2.65, 0.64
54, 0.0006007792, 0.0000016909, 86, 1.54, 1.55, 0.0009909869, 0.0000009501, 1, 0.0003373366, 0.0000004737, 58, 1.65, 0.56
55, 0.0002925520, 0.0000006723, 100, 1.65, 1.66, 0.0007837915, 0.0000247304, 1, 0.0002667159, 0.0000006023, 77, 2.68, 0.91
56, 0.0002160643, 0.0000007446, 100, 1.37, 1.38, 0.0013701828, 0.0000077164, 1, 0.0003844989, 0.0000002651, 40, 6.34, 1.78
57, 0.0006489310, 0.0000035386, 98, 1.49, 1.49, 0.0011627942, 0.0000003351, 1, 0.0002600385, 0.0000000920, 9, 1.79, 0.40
58, 0.0010057105, 0.0000067904, 96, 1.72, 1.73, 0.0031870188, 0.0000017603, 1, 0.0003429710, 0.0000097588, 15, 3.17, 0.34
59, 0.0004099033, 0.0000027517, 100, 1.49, 1.50, 0.0009451657, 0.0000007268, 1, 0.0003345649, 0.0000004863, 47, 2.31, 0.82
60, 0.0006840315, 0.0000027255, 100, 1.48, 1.49, 0.0012490032, 0.0000246143, 1, 0.0002944812, 0.0000004565, 30, 1.83, 0.43
61, 0.0002854735, 0.0000004561, 100, 1.35, 1.36, 0.0010304163, 0.0000003940, 1, 0.0002801046, 0.0000005702, 28, 3.61, 0.98
62, 0.0002058292, 0.0000006091, 99, 1.43, 1.44, 0.0004403703, 0.0000006832, 1, 0.0002043754, 0.0000002917, 62, 2.14, 0.99
63, 0.0002573465, 0.0000013900, 100, 1.56, 1.57, 0.0013027261, 0.0000014164, 1, 0.0002543333, 0.0000003589, 63, 5.06, 0.99
64, 0.0004392535, 0.0000014450, 100, 1.37, 1.38, 0.0013208339, 0.0000098113, 1, 0.0002237612, 0.0000030872, 52, 3.01, 0.51
65, 0.0002502197, 0.0000008145, 100, 1.54, 1.55, 0.0197577144, 0.0002348817, 1, 0.0001863748, 0.0000016197, 46, 78.96, 0.74
66, 0.0002040692, 0.0000009923, 100, 1.27, 1.28, 0.0005202199, 0.0000018350, 1, 0.0002103934, 0.0000001001, 53, 2.55, 1.03
67, 0.0003384642, 0.0000004965, 93, 1.47, 1.48, 0.0008964199, 0.0000028113, 1, 0.0001562358, 0.0000021847, 16, 2.65, 0.46
68, 0.0004761475, 0.0000026912, 98, 1.31, 1.32, 0.0004824719, 0.0000043425, 1, 0.0001031032, 0.0000000316, 18, 1.01, 0.22
69, 0.0002882418, 0.0000001851, 98, 1.38, 1.38, 0.0005112274, 0.0000001397, 1, 0.0002182561, 0.0000003791, 58, 1.77, 0.76
70, 0.0003228370, 0.0000005987, 100, 1.65, 1.66, 0.0012691663, 0.0000001871, 1, 0.0001815784, 0.0000006576, 20, 3.93, 0.56
71, 0.0004235285, 0.0000005044, 98, 1.28, 1.29, 0.0007078164, 0.0000008879, 1, 0.0001358896, 0.0000000641, 58, 1.67, 0.32
72, 0.0001983087, 0.0000007194, 100, 1.31, 1.32, 0.0004673798, 0.0000018023, 1, 0.0001653203, 0.0000000850, 41, 2.36, 0.83
73, 0.0004694340, 0.0000022582, 74, 1.29, 1.30, 0.0009682295, 0.0000016153, 1, 0.0001445288, 0.0000004094, 21, 2.06, 0.31
74, 0.0001805140, 0.0000010291, 65, 1.35, 1.35, 0.0009156373, 0.0000223425, 1, 0.0001376898, 0.0000002460, 35, 5.07, 0.76
75, 0.0001844089, 0.0000002161, 16, 0.53, 0.54, 0.0001844089, 0.0000002161, 1, 0.0001230713, 0.0000020719, 29, 1.00, 0.67
76, 0.0004279667, 0.0000011991, 63, 1.44, 1.45, 0.0004783725, 0.0000096837, 1, 0.0000960866, 0.0000001571, 16, 1.12, 0.22
77, 0.0002912716, 0.0000000476, 9, 0.56, 0.57, 0.0002912716, 0.0000000476, 1, 0.0001213328, 0.0000000520, 51, 1.00, 0.42
78, 0.0001785153, 0.0000037130, 100, 1.21, 1.22, 0.0002071318, 0.0000001315, 1, 0.0000724183, 0.0000000713, 52, 1.16, 0.41
79, 0.0001479200, 0.0000007800, 89, 1.19, 1.20, 0.0003142202, 0.0000043906, 1, 0.0000880600, 0.0000000380, 43, 2.12, 0.60
80, 0.0006287108, 0.0000004898, 98, 1.41, 1.42, 0.0122665990, 0.0154798989, 1, 0.0000648509, 0.0000000611, 46, 19.51, 0.10
81, 0.0024059798, 0.0000172966, 98, 1.72, 1.73, 0.0080865696, 0.0000586072, 1, 0.0000575271, 0.0000000631, 392, 3.36, 0.02
82, 0.0008601688, 0.0000186675, 99, 1.81, 1.82, 0.0028985434, 0.0000169816, 2, 0.0003111030, 0.0000003443, 96, 3.37, 0.36
83, 0.0010726432, 0.0000013980, 97, 1.90, 1.91, 0.0050734123, 0.0000006845, 2, 0.0003035432, 0.0000002716, 109, 4.73, 0.28
84, 0.0021875615, 0.0000032449, 100, 1.65, 1.66, 0.0228960713, 0.0000047561, 1, 0.0002591844, 0.0000004193, 125, 10.47, 0.12
85, 0.0054278207, 0.0000024507, 84, 1.76, 1.77, 0.0138186917, 0.0000126444, 1, 0.0003924337, 0.0000002164, 15, 2.55, 0.07
86, 0.0004869260, 0.0000035756, 68, 1.49, 1.50, 0.0013757299, 0.0000029819, 1, 0.0002092102, 0.0000006870, 82, 2.83, 0.43
87, 0.0006750583, 0.0000064138, 100, 1.70, 1.71, 0.0018938870, 0.0000002182, 1, 0.0002883648, 0.0000004475, 48, 2.81, 0.43
88, 0.0007141137, 0.0000046700, 98, 1.46, 1.47, 0.0016423860, 0.0000474741, 1, 0.0003083295, 0.0000004701, 14, 2.30, 0.43
89, 0.0012296233, 0.0000039097, 94, 1.67, 1.68, 0.0036731672, 0.0000292471, 1, 0.0003924438, 0.0000049393, 19, 2.99, 0.32
90, 0.0002976685, 0.0000036001, 100, 1.33, 1.34, 0.0006067142, 0.0000003300, 1, 0.0003239974, 0.0000001365, 18, 2.04, 1.09
91, 0.0001038780, 0.0000006006, 99, 1.42, 1.42, 0.0001899945, 0.0000010796, 1, 0.0001899945, 0.0000010796, 1, 1.83, 1.83
92, 0.0004190267, 0.0000022829, 60, 1.36, 1.37, 0.0206345600, 0.0000687963, 1, 0.0001332523, 0.0000011214, 50, 49.24, 0.32
93, 0.0011191015, 0.0000023950, 98, 1.54, 1.55, 0.0061248552, 0.0000487353, 1, 0.0001557647, 0.0000051492, 47, 5.47, 0.14
94, 0.0007991398, 0.0000033860, 90, 1.49, 1.50, 0.0033602924, 0.0000008438, 1, 0.0002153583, 0.0000003117, 217, 4.20, 0.27
95, 0.0006068067, 0.0000006802, 99, 1.73, 1.74, 0.0016783158, 0.0000029657, 1, 0.0004677724, 0.0000073012, 111, 2.77, 0.77
96, 0.0285612922, 0.0000055981, 91, 2.95, 2.95, 0.2434916610, 0.0000159935, 1, 0.0003347149, 0.0000003010, 66, 8.53, 0.01
97, 0.0009666765, 0.0000012829, 98, 2.13, 2.14, 0.0092345801, 0.0000343072, 1, 0.0002515278, 0.0000000683, 96, 9.55, 0.26
98, 0.0006811463, 0.0000032623, 100, 1.84, 1.85, 0.0027040901, 0.0000005894, 1, 0.0003567677, 0.0000007697, 92, 3.97, 0.52
99, 0.0007974412, 0.0000043476, 100, 1.70, 1.71, 0.0023032001, 0.0000258691, 1, 0.0004527685, 0.0001590787, 49, 2.89, 0.57
100, 0.0000171402, 0.0000001931, 11, 0.14, 0.15, 0.0000201145, 0.0000028450, 1, 0.0000143192, 0.0000000054, 2, 1.17, 0.84
101, 0.0000155220, 0.0000007966, 11, 0.14, 0.15, 0.0000323876, 0.0000009860, 1, 0.0000310546, 0.0000002436, 2, 2.09, 2.00
102, 0.0033641283, 0.0000042992, 67, 2.39, 2.40, 0.0054094350, 0.0000030282, 2, 0.0006612931, 0.0000002903, 106, 1.61, 0.20
103, 0.0000853760, 0.0000005728, 15, 0.33, 0.34, 0.0001729710, 0.0000018012, 1, 0.0000195742, 0.0000000116, 3, 2.03, 0.23
104, 0.0000276752, 0.0000004277, 11, 0.15, 0.16, 0.0000546754, 0.0000002786, 1, 0.0000345515, 0.0000000070, 2, 1.98, 1.25
105, 0.0006777348, 0.0000004978, 72, 1.85, 1.86, 0.0017912232, 0.0000003799, 1, 0.0007318077, 0.0000047241, 117, 2.64, 1.08
106, 0.0010621077, 0.0000006599, 94, 2.28, 2.29, 0.0020758283, 0.0000008717, 1, 0.0003467723, 0.0000000739, 389, 1.95, 0.33
107, 0.0009806770, 0.0000024754, 89, 2.02, 2.02, 0.0186261687, 0.0000022353, 1, 0.0006182077, 0.0000012539, 104, 18.99, 0.63
108, 0.0000636042, 0.0000001153, 11, 0.16, 0.17, 0.0001681825, 0.0000002735, 1, 0.0001681825, 0.0000002735, 1, 2.64, 2.64
109, 0.0000172402, 0.0000000600, 17, 0.49, 0.50, 0.0000478190, 0.0000000372, 1, 0.0000134476, 0.0000000323, 22, 2.77, 0.78
110, 0.0015612737, 0.0000114366, 100, 1.80, 1.81, 0.0036045509, 0.0000079825, 1, 0.0006131540, 0.0000002841, 119, 2.31, 0.39
111, 0.0000322255, 0.0000002476, 11, 0.15, 0.16, 0.0000866633, 0.0000000158, 1, 0.0000866633, 0.0000000158, 1, 2.69, 2.69
112, 0.0000210152, 0.0000009178, 31, 0.43, 0.44, 0.0000222169, 0.0000007170, 1, 0.0000107061, 0.0000000244, 6, 1.06, 0.51
113, 0.0066785332, 0.0000163451, 100, 3.89, 3.90, 0.0862656127, 0.0096351370, 1, 0.0011908392, 0.0000034689, 133, 12.92, 0.18
114, 0.0000276005, 0.0000001699, 11, 0.15, 0.16, 0.0000796435, 0.0000001809, 1, 0.0000796435, 0.0000001809, 1, 2.89, 2.89
115, 0.0000400422, 0.0000004847, 21, 0.27, 0.28, 0.0000866013, 0.0000001610, 1, 0.0000106896, 0.0000000339, 13, 2.16, 0.27
116, 0.0000272338, 0.0000006565, 24, 0.33, 0.34, 0.0000344437, 0.0000000342, 1, 0.0000109139, 0.0000000205, 30, 1.26, 0.40
117, 0.0000015833, 0.0000002063, 11, 0.13, 0.14, 0.0000498263, 0.0000001461, 1, 0.0000498263, 0.0000001461, 1, 31.47, 31.47
118, 0.0000555023, 0.0000003548, 98, 1.72, 1.73, 0.0001278049, 0.0000054294, 1, 0.0000362890, 0.0000000167, 8, 2.30, 0.65
119, 0.0000304785, 0.0000002185, 37, 0.40, 0.41, 0.0000550099, 0.0000001958, 1, 0.0000220212, 0.0000000172, 4, 1.80, 0.72
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0001308765, 0.0000005581, 100, 1.36, 1.45, 0.0002072246, 0.0000004284, 5, 0.0001524546, 0.0000001360, 30, 1.58, 1.16
1, 0.0001723948, 0.0000001276, 50, 0.59, 0.68, 0.0001723948, 0.0000001276, 10, 0.0001430836, 0.0000004773, 32, 1.00, 0.83
2, 0.0001615687, 0.0000008429, 100, 1.26, 1.35, 0.0002431876, 0.0000003566, 10, 0.0001619337, 0.0000004406, 23, 1.51, 1.00
3, 0.0002198742, 0.0000004844, 98, 1.45, 1.54, 0.0002402008, 0.0000003364, 7, 0.0001404985, 0.0000001543, 13, 1.09, 0.64
4, 0.0001214963, 0.0000004570, 99, 1.23, 1.32, 0.0002868708, 0.0000005725, 9, 0.0001579556, 0.0000003172, 44, 2.36, 1.30
5, 0.0002245160, 0.0000013766, 100, 1.29, 1.38, 0.0002671976, 0.0000037447, 7, 0.0001817848, 0.0000074631, 21, 1.19, 0.81
6, 0.0001654570, 0.0000004642, 100, 1.42, 1.51, 0.0001862988, 0.0000002092, 3, 0.0001206120, 0.0000001759, 28, 1.13, 0.73
7, 0.0000843193, 0.0000010250, 100, 1.26, 1.35, 0.0001658104, 0.0000025624, 2, 0.0001263768, 0.0000000109, 21, 1.97, 1.50
8, 0.0001808472, 0.0000005168, 97, 1.41, 1.50, 0.0002837559, 0.0000004157, 6, 0.0001460183, 0.0000003918, 16, 1.57, 0.81
9, 0.0001274277, 0.0000003155, 19, 0.61, 0.69, 0.0001274277, 0.0000003155, 9, 0.0001274277, 0.0000003155, 9, 1.00, 1.00
10, 0.0001841088, 0.0000012930, 100, 1.48, 1.57, 0.0002624743, 0.0000071155, 4, 0.0001147655, 0.0000000799, 60, 1.43, 0.62
11, 0.0001716242, 0.0000017278, 50, 0.62, 0.71, 0.0001716242, 0.0000017278, 6, 0.0001642451, 0.0000006741, 24, 1.00, 0.96
12, 0.0001140910, 0.0000002423, 100, 1.39, 1.48, 0.0001754746, 0.0000000195, 1, 0.0001550703, 0.0000003563, 34, 1.54, 1.36
13, 0.0002661408, 0.0000000767, 50, 0.62, 0.70, 0.0002661408, 0.0000000767, 1, 0.0001384362, 0.0000005561, 54, 1.00, 0.52
14, 0.0001539853, 0.0000004377, 100, 1.34, 1.43, 0.0002838096, 0.0000004404, 8, 0.0001431403, 0.0000003163, 30, 1.84, 0.93
15, 0.0001745072, 0.0000008224, 100, 1.33, 1.42, 0.0001834211, 0.0000000934, 6, 0.0001116605, 0.0000051538, 23, 1.05, 0.64
16, 0.0001535303, 0.0000002831, 98, 1.39, 1.48, 0.0002265233, 0.0000038426, 7, 0.0001999873, 0.0000052352, 58, 1.48, 1.30
17, 0.0001692588, 0.0000004445, 100, 1.32, 1.41, 0.0001760536, 0.0000006435, 3, 0.0001141573, 0.0000001707, 61, 1.04, 0.67
18, 0.0001482483, 0.0000004749, 99, 1.31, 1.39, 0.0002052181, 0.0000029478, 7, 0.0001078656, 0.0000001567, 57, 1.38, 0.73
19, 0.0001211065, 0.0000008289, 100, 1.35, 1.44, 0.0001288566, 0.0000004516, 2, 0.0001279575, 0.0000000718, 24, 1.06, 1.06
20, 0.0001229348, 0.0000006134, 63, 1.22, 1.31, 0.0001776066, 0.0000004972, 6, 0.0001404641, 0.0000002167, 46, 1.44, 1.14
21, 0.0001317350, 0.0000001329, 50, 0.66, 0.75, 0.0001317350, 0.0000001329, 3, 0.0001011585, 0.0000000298, 59, 1.00, 0.77
22, 0.0000902327, 0.0000003379, 100, 1.25, 1.34, 0.0002148915, 0.0000003232, 10, 0.0001728204, 0.0000002492, 36, 2.38, 1.92
23, 0.0001184448, 0.0000007881, 100, 1.51, 1.60, 0.0002293130, 0.0000343062, 5, 0.0001115860, 0.0000001220, 19, 1.94, 0.94
24, 0.0000938412, 0.0000007900, 100, 1.27, 1.36, 0.0002098990, 0.0000002106, 8, 0.0000967273, 0.0000000302, 41, 2.24, 1.03
25, 0.0001326650, 0.0000001824, 98, 1.19, 1.24, 0.0001353649, 0.0000001613, 5, 0.0001353649, 0.0000001613, 5, 1.02, 1.02
26, 0.0001173632, 0.0000034995, 73, 1.43, 1.52, 0.0001316712, 0.0000003892, 7, 0.0001073356, 0.0000011830, 46, 1.12, 0.91
27, 0.0000910762, 0.0000006118, 100, 1.30, 1.39, 0.0001149169, 0.0000002348, 6, 0.0000729402, 0.0000001161, 29, 1.26, 0.80
28, 0.0000849128, 0.0000005289, 96, 1.35, 1.44, 0.0001240603, 0.0000001315, 8, 0.0000769598, 0.0000001186, 48, 1.46, 0.91
29, 0.0001537537, 0.0000002563, 95, 1.49, 1.58, 0.0002656252, 0.0000159073, 4, 0.0001154389, 0.0000000682, 44, 1.73, 0.75
30, 0.0000801543, 0.0000006050, 98, 1.53, 1.56, 0.0000958400, 0.0000060192, 4, 0.0000958400, 0.0000060192, 4, 1.20, 1.20
31, 0.0000790613, 0.0000000740, 50, 0.62, 0.63, 0.0000790613, 0.0000000740, 1, 0.0000790613, 0.0000000740, 1, 1.00, 1.00
32, 0.0000640775, 0.0000005152, 92, 1.40, 1.49, 0.0001105161, 0.0000001018, 3, 0.0000297239, 0.0000000630, 167, 1.72, 0.46
33, 0.0005909453, 0.0000010013, 100, 1.66, 1.75, 0.0008220349, 0.0000006075, 8, 0.0002886978, 0.0000001107, 89, 1.39, 0.49
34, 0.0009024788, 0.0000027602, 93, 1.59, 1.68, 0.0010439258, 0.0000021960, 5, 0.0003150282, 0.0000006363, 85, 1.16, 0.35
35, 0.0006285210, 0.0000024493, 92, 1.85, 1.94, 0.0011216075, 0.0000018663, 6, 0.0003543222, 0.0000006080, 113, 1.78, 0.56
36, 0.0005893553, 0.0000005136, 96, 1.71, 1.80, 0.0008421329, 0.0000005686, 1, 0.0002339532, 0.0000001272, 92, 1.43, 0.40
37, 0.0002069042, 0.0000005447, 97, 1.74, 1.83, 0.0006198987, 0.0000014534, 6, 0.0003752595, 0.0000003786, 36, 3.00, 1.81
38, 0.0004508703, 0.0000003797, 99, 1.65, 1.74, 0.0006429950, 0.0000009667, 6, 0.0002745514, 0.0000005743, 101, 1.43, 0.61
39, 0.0004551335, 0.0000006486, 50, 0.87, 0.96, 0.0004551335, 0.0000006486, 8, 0.0002431547, 0.0000000730, 74, 1.00, 0.53
40, 0.0004841742, 0.0000004626, 100, 1.80, 1.89, 0.0014299477, 0.0000016223, 9, 0.0002803233, 0.0000004371, 96, 2.95, 0.58
41, 0.0005085460, 0.0000004077, 100, 1.38, 1.47, 0.0013648394, 0.0004767871, 6, 0.0002852396, 0.0000001159, 36, 2.68, 0.56
42, 0.0004370685, 0.0000044279, 100, 1.45, 1.53, 0.0008858623, 0.0000129342, 2, 0.0002090036, 0.0000015186, 107, 2.03, 0.48
43, 0.0004067933, 0.0000008702, 100, 1.44, 1.53, 0.0008092166, 0.0000016441, 9, 0.0003177034, 0.0000001247, 53, 1.99, 0.78
44, 0.0004357320, 0.0000003036, 98, 1.57, 1.65, 0.0004543497, 0.0000002375, 8, 0.0003928968, 0.0000007004, 46, 1.04, 0.90
45, 0.0002868602, 0.0000005124, 100, 1.42, 1.50, 0.0008563454, 0.0000016182, 9, 0.0002323057, 0.0000004305, 116, 2.99, 0.81
46, 0.0004883160, 0.0000004129, 100, 1.53, 1.62, 0.0005972807, 0.0000013826, 6, 0.0003881797, 0.0000003648, 12, 1.22, 0.79
47, 0.0004757108, 0.0000038894, 100, 1.74, 1.83, 0.0005224081, 0.0000002710, 7, 0.0002748222, 0.0000002129, 28, 1.10, 0.58
48, 0.0007664575, 0.0000067594, 99, 1.59, 1.68, 0.0009555693, 0.0000189656, 7, 0.0003640946, 0.0000002463, 16, 1.25, 0.48
49, 0.0002614530, 0.0000011459, 100, 1.44, 1.53, 0.0004631675, 0.0000000969, 4, 0.0003417179, 0.0000001360, 22, 1.77, 1.31
50, 0.0003547660, 0.0000002287, 98, 1.64, 1.73, 0.0004632707, 0.0001469018, 4, 0.0003919113, 0.0000021530, 26, 1.31, 1.10
51, 0.0006156958, 0.0000018807, 100, 1.55, 1.64, 0.0008831137, 0.0000078232, 8, 0.0003161032, 0.0000004629, 14, 1.43, 0.51
