BENCH: alexnet
SIZE: 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
8, 0.00005965, 128.68, 129.66, 14, 0.00005965, 0.98,  1, 0.00004224, 62.41, 64, 1.00, 0.71, 0.01, 0.48
9, 0.00027450, 61.50, 62.48, 54, 0.00095618, 0.98,  1, 0.00032854, 312.07, 320, 3.48, 1.20, 0.02, 5.00
10, 0.00020474, 13.42, 14.40, 21, 0.00058457, 0.98,  1, 0.00034513, 124.83, 128, 2.86, 1.69, 0.07, 8.67
11, 0.00000564, 0.74, 1.71, 2, 0.00000646, 0.98,  1, 0.00000337, 62.41, 64, 1.15, 0.60, 0.57, 36.46
12, 0.00022346, 19.32, 20.29, 32, 0.00112118, 0.98,  1, 0.00031563, 124.83, 128, 5.02, 1.41, 0.05, 6.15
13, 0.00202183, 15.74, 16.72, 21, 0.00221449, 0.98,  1, 0.00094224, 249.66, 256, 1.10, 0.47, 0.06, 14.93
14, 0.00001098, 12.67, 13.64, 18, 0.00001178, 0.98,  1, 0.00000806, 62.41, 64, 1.07, 0.73, 0.07, 4.58
15, 0.00018479, 14.31, 15.28, 22, 0.00060930, 0.98,  1, 0.00039558, 124.83, 128, 3.30, 2.14, 0.06, 8.17
16, 0.00012321, 29.84, 30.81, 41, 0.00029066, 0.98,  1, 0.00011682, 62.41, 64, 2.36, 0.95, 0.03, 2.03
17, 0.00007533, 31.49, 32.47, 36, 0.00026989, 0.98,  1, 0.00011692, 62.41, 64, 3.58, 1.55, 0.03, 1.92
18, 0.00014818, 19.50, 20.48, 34, 0.00063610, 0.98,  1, 0.00024322, 124.83, 128, 4.29, 1.64, 0.05, 6.10
19, 0.00017158, 16.81, 17.79, 24, 0.00032806, 0.98,  1, 0.00024627, 124.83, 128, 1.91, 1.44, 0.05, 7.02
20, 0.00006061, 4.09, 5.06, 6, 0.00011204, 0.98,  1, 0.00006325, 62.41, 64, 1.85, 1.04, 0.19, 12.33
21, 0.00054514, 24.01, 24.98, 32, 0.00383248, 0.98,  1, 0.00027014, 811.38, 832, 7.03, 0.50, 0.04, 32.48
22, 0.00059181, 28.25, 29.22, 33, 0.00111771, 0.98,  1, 0.00016098, 187.24, 192, 1.89, 0.27, 0.03, 6.41
23, 0.00003469, 6.20, 7.17, 9, 0.00005639, 0.98,  1, 0.00002914, 62.41, 64, 1.63, 0.84, 0.14, 8.70
24, 0.00001437, 17.86, 18.83, 32, 0.00002706, 0.98,  1, 0.00000750, 62.41, 64, 1.88, 0.52, 0.05, 3.31
25, 0.00016320, 23.41, 24.38, 33, 0.00041174, 0.98,  1, 0.00020090, 62.41, 64, 2.52, 1.23, 0.04, 2.56
26, 0.00184050, 8.28, 9.25, 15, 0.00519608, 0.98,  1, 0.00135942, 312.07, 320, 2.82, 0.74, 0.11, 33.73
27, 0.00706837, 14.76, 15.74, 18, 0.00942615, 0.98,  1, 0.00173526, 436.90, 448, 1.33, 0.25, 0.06, 27.76
28, 0.00024100, 53.30, 54.27, 60, 0.00083775, 0.98,  1, 0.00016546, 187.24, 192, 3.48, 0.69, 0.02, 3.45
29, 0.00016065, 7.92, 8.89, 15, 0.00130845, 0.98,  1, 0.00021360, 124.83, 128, 8.14, 1.33, 0.11, 14.04
30, 0.00000478, 9.98, 10.95, 20, 0.00000596, 0.98,  1, 0.00000596, 62.41, 64, 1.25, 1.25, 0.09, 5.70
31, 0.00091185, 35.57, 36.55, 40, 0.00170642, 0.98,  1, 0.00054293, 374.48, 384, 1.87, 0.60, 0.03, 10.25
32, 0.00011444, 31.48, 32.46, 37, 0.00069886, 0.98,  1, 0.00017273, 124.83, 128, 6.11, 1.51, 0.03, 3.85
33, 0.00068653, 62.88, 63.86, 35, 0.00224985, 0.98,  1, 0.00042372, 436.90, 448, 3.28, 0.62, 0.02, 6.84
34, 0.00033364, 35.93, 36.91, 45, 0.00108518, 0.98,  1, 0.00039589, 187.24, 192, 3.25, 1.19, 0.03, 5.07
35, 0.00014615, 7.51, 8.48, 13, 0.00063717, 0.98,  1, 0.00018212, 62.41, 64, 4.36, 1.25, 0.11, 7.36
36, 0.00014593, 25.47, 26.45, 32, 0.00093571, 0.98,  1, 0.00027114, 124.83, 128, 6.41, 1.86, 0.04, 4.72
37, 0.00000983, 9.82, 10.80, 15, 0.00001720, 0.98,  1, 0.00001720, 62.41, 64, 1.75, 1.75, 0.09, 5.78
38, 0.00035931, 21.99, 22.97, 31, 0.00081021, 0.98,  1, 0.00041310, 187.24, 192, 2.25, 1.15, 0.04, 8.15
39, 0.00018010, 27.19, 28.16, 33, 0.00106047, 0.98,  1, 0.00027968, 124.83, 128, 5.89, 1.55, 0.03, 4.43
40, 0.00018192, 13.99, 14.97, 21, 0.00044299, 0.98,  1, 0.00026692, 312.07, 320, 2.44, 1.47, 0.07, 20.85
41, 0.00043345, 20.19, 21.16, 35, 0.00116594, 0.98,  1, 0.00024964, 124.83, 128, 2.69, 0.58, 0.05, 5.90
42, 0.00051024, 6.78, 7.76, 12, 0.00069410, 0.98,  1, 0.00026364, 124.83, 128, 1.36, 0.52, 0.13, 16.09
43, 0.00036665, 15.61, 16.59, 22, 0.00068680, 0.98,  1, 0.00041268, 436.90, 448, 1.87, 1.13, 0.06, 26.34
44, 0.00003900, 20.08, 21.06, 28, 0.00014166, 0.98,  1, 0.00001585, 62.41, 64, 3.63, 0.41, 0.05, 2.96
45, 0.00049746, 22.32, 23.30, 20, 0.00146474, 0.98,  1, 0.00048377, 249.66, 256, 2.94, 0.97, 0.04, 10.72
46, 0.00000456, 6.98, 7.95, 12, 0.00000456, 0.98,  1, 0.00000443, 62.41, 64, 1.00, 0.97, 0.12, 7.85
47, 0.00021735, 14.49, 15.47, 22, 0.00036290, 0.98,  1, 0.00016425, 187.24, 192, 1.67, 0.76, 0.06, 12.11
48, 0.00001506, 10.07, 11.05, 16, 0.00006136, 0.98,  1, 0.00002843, 62.41, 64, 4.07, 1.89, 0.09, 5.65
49, 0.00527707, 15.45, 16.43, 21, 0.01277773, 0.98,  1, 0.00270309, 624.14, 640, 2.42, 0.51, 0.06, 37.99
50, 0.00021704, 8.52, 9.49, 14, 0.00107546, 0.98,  1, 0.00024591, 124.83, 128, 4.96, 1.13, 0.10, 13.15
51, 0.00036776, 26.45, 27.42, 31, 0.00070742, 0.98,  1, 0.00022537, 62.41, 64, 1.92, 0.61, 0.04, 2.28
52, 0.00017024, 25.51, 26.48, 31, 0.00053872, 0.98,  1, 0.00018726, 62.41, 64, 3.16, 1.10, 0.04, 2.36
53, 0.00017377, 15.03, 16.01, 21, 0.00064115, 0.98,  1, 0.00020169, 62.41, 64, 3.69, 1.16, 0.06, 3.90
54, 0.00034002, 14.93, 15.90, 11, 0.00034002, 0.98,  1, 0.00014352, 62.41, 64, 1.00, 0.42, 0.06, 3.93
55, 0.00607735, 20.86, 21.84, 22, 0.00731004, 0.98,  1, 0.00054248, 436.90, 448, 1.20, 0.09, 0.04, 20.01
SIZE: 10
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k
0, 0.00008206, 28.52, 38.27, 33, 0.00017131, 9.75, 10, 0.00013945, 62.41, 64, 2.09, 1.70, 0.25, 1.63
1, 0.00006980, 20.58, 30.33, 22, 0.00016206, 9.75, 10, 0.00009447, 62.41, 64, 2.32, 1.35, 0.32, 2.06
2, 0.00010623, 1.42, 11.17, 3, 0.00036273, 9.75, 10, 0.00019341, 62.41, 64, 3.41, 1.82, 0.87, 5.59
3, 0.00001410, 12.22, 21.97, 19, 0.00002390, 9.75, 10, 0.00002390, 62.41, 64, 1.70, 1.70, 0.44, 2.84
4, 0.00043872, 50.88, 60.63, 42, 0.00099109, 9.75, 10, 0.00040656, 436.90, 448, 2.26, 0.93, 0.16, 7.21
5, 0.00008291, 15.73, 25.48, 21, 0.00015673, 9.75, 10, 0.00010647, 124.83, 128, 1.89, 1.28, 0.38, 4.90
6, 0.00021395, 18.54, 28.29, 21, 0.00047157, 9.75, 10, 0.00034142, 312.07, 320, 2.20, 1.60, 0.34, 11.03
7, 0.00000562, 10.89, 20.64, 20, 0.00000726, 9.75, 10, 0.00000722, 62.41, 64, 1.29, 1.28, 0.47, 3.02
8, 0.00005965, 128.44, 138.20, 14, 0.00005965, 9.75, 10, 0.00004224, 62.41, 64, 1.00, 0.71, 0.07, 0.45
9, 0.00027744, 35.17, 44.92, 32, 0.00095618, 9.75, 10, 0.00032854, 312.07, 320, 3.45, 1.18, 0.22, 6.95
10, 0.00023914, 19.11, 28.86, 21, 0.00048357, 9.75, 10, 0.00034513, 124.83, 128, 2.02, 1.44, 0.34, 4.33
11, 0.00000350, 0.80, 10.55, 2, 0.00000350, 9.75, 10, 0.00000337, 62.41, 64, 1.00, 0.96, 0.92, 5.92
12, 0.00020647, 37.33, 47.08, 41, 0.00067781, 9.75, 10, 0.00031563, 124.83, 128, 3.28, 1.53, 0.21, 2.65
13, 0.00122537, 12.89, 22.65, 22, 0.00150783, 9.75, 10, 0.00094224, 249.66, 256, 1.23, 0.77, 0.43, 11.02
14, 0.00001101, 10.09, 19.84, 15, 0.00001178, 9.75, 10, 0.00000806, 62.41, 64, 1.07, 0.73, 0.49, 3.15
15, 0.00022371, 20.94, 30.69, 21, 0.00043939, 9.75, 10, 0.00039558, 124.83, 128, 1.96, 1.77, 0.32, 4.07
16, 0.00006749, 24.63, 34.38, 34, 0.00012746, 9.75, 10, 0.00011682, 62.41, 64, 1.89, 1.73, 0.28, 1.82
17, 0.00005887, 21.31, 31.06, 24, 0.00011692, 9.75, 10, 0.00011692, 62.41, 64, 1.99, 1.99, 0.31, 2.01
18, 0.00016053, 26.87, 36.62, 29, 0.00033786, 9.75, 10, 0.00024322, 124.83, 128, 2.10, 1.52, 0.27, 3.41
19, 0.00017428, 17.86, 27.62, 24, 0.00032806, 9.75, 10, 0.00024627, 124.83, 128, 1.88, 1.41, 0.35, 4.52
20, 0.00003769, 20.91, 30.67, 17, 0.00007467, 9.75, 10, 0.00006325, 62.41, 64, 1.98, 1.68, 0.32, 2.04
21, 0.00020639, 20.46, 30.22, 31, 0.00044595, 9.75, 10, 0.00027014, 811.38, 832, 2.16, 1.31, 0.32, 26.85
22, 0.00011611, 21.11, 30.87, 34, 0.00042038, 9.75, 10, 0.00016098, 187.24, 192, 3.62, 1.39, 0.32, 6.07
23, 0.00001501, 11.00, 20.75, 17, 0.00002914, 9.75, 10, 0.00002914, 62.41, 64, 1.94, 1.94, 0.47, 3.01
24, 0.00001428, 22.90, 32.65, 40, 0.00002706, 9.75, 10, 0.00000750, 62.41, 64, 1.89, 0.52, 0.30, 1.91
25, 0.00016562, 24.41, 34.16, 33, 0.00041174, 9.75, 10, 0.00020090, 62.41, 64, 2.49, 1.21, 0.29, 1.83
26, 0.00129724, 22.77, 32.53, 26, 0.00158835, 9.75, 10, 0.00135942, 312.07, 320, 1.22, 1.05, 0.30, 9.59
27, 0.00335033, 15.63, 25.38, 14, 0.00436875, 9.75, 10, 0.00173526, 436.90, 448, 1.30, 0.52, 0.38, 17.22
28, 0.00015923, 32.57, 42.32, 34, 0.00033788, 9.75, 10, 0.00016546, 187.24, 192, 2.12, 1.04, 0.23, 4.42
29, 0.00026970, 20.18, 29.93, 28, 0.00052103, 9.75, 10, 0.00021360, 124.83, 128, 1.93, 0.79, 0.33, 4.17
30, 0.00000485, 9.29, 19.04, 18, 0.00000596, 9.75, 10, 0.00000596, 62.41, 64, 1.23, 1.23, 0.51, 3.28
31, 0.00092661, 32.52, 42.27, 32, 0.00130602, 9.75, 10, 0.00054293, 374.48, 384, 1.41, 0.59, 0.23, 8.86
32, 0.00041278, 6.53, 16.28, 11, 0.00056189, 9.75, 10, 0.00017273, 124.83, 128, 1.36, 0.42, 0.60, 7.67
33, 0.00047180, 14.50, 24.25, 27, 0.00100176, 9.75, 10, 0.00042372, 436.90, 448, 2.12, 0.90, 0.40, 18.02
34, 0.00034226, 20.38, 30.14, 32, 0.00054609, 9.75, 10, 0.00039589, 187.24, 192, 1.60, 1.16, 0.32, 6.21
35, 0.00010096, 23.02, 32.77, 36, 0.00022624, 9.75, 10, 0.00018212, 62.41, 64, 2.24, 1.80, 0.30, 1.90
36, 0.00016551, 23.88, 33.64, 35, 0.00057243, 9.75, 10, 0.00027114, 124.83, 128, 3.46, 1.64, 0.29, 3.71
37, 0.00000994, 11.03, 20.79, 17, 0.00001720, 9.75, 10, 0.00001720, 62.41, 64, 1.73, 1.73, 0.47, 3.00
38, 0.00035979, 22.12, 31.87, 31, 0.00081021, 9.75, 10, 0.00041310, 187.24, 192, 2.25, 1.15, 0.31, 5.88
39, 0.00017930, 26.06, 35.81, 37, 0.00056574, 9.75, 10, 0.00027968, 124.83, 128, 3.16, 1.56, 0.27, 3.49
40, 0.00018074, 27.57, 37.33, 32, 0.00044299, 9.75, 10, 0.00026692, 312.07, 320, 2.45, 1.48, 0.26, 8.36
41, 0.00018352, 31.66, 41.41, 34, 0.00047786, 9.75, 10, 0.00024964, 124.83, 128, 2.60, 1.36, 0.24, 3.01
42, 0.00016554, 19.30, 29.05, 21, 0.00034075, 9.75, 10, 0.00026364, 124.83, 128, 2.06, 1.59, 0.34, 4.30
43, 0.00038638, 21.64, 31.39, 28, 0.00068583, 9.75, 10, 0.00041268, 436.90, 448, 1.78, 1.07, 0.31, 13.92
44, 0.00002169, 11.32, 21.08, 17, 0.00004537, 9.75, 10, 0.00001585, 62.41, 64, 2.09, 0.73, 0.46, 2.96
45, 0.00073077, 27.50, 37.25, 29, 0.00092294, 9.75, 10, 0.00048377, 249.66, 256, 1.26, 0.66, 0.26, 6.70
46, 0.00000456, 7.32, 17.08, 12, 0.00000456, 9.75, 10, 0.00000443, 62.41, 64, 1.00, 0.97, 0.57, 3.66
47, 0.00011355, 20.93, 30.68, 32, 0.00025951, 9.75, 10, 0.00016425, 187.24, 192, 2.29, 1.45, 0.32, 6.10
48, 0.00001320, 5.16, 14.91, 8, 0.00006029, 9.75, 10, 0.00002843, 62.41, 64, 4.57, 2.15, 0.65, 4.19
49, 0.00369312, 15.43, 25.19, 18, 0.00485707, 9.75, 10, 0.00270309, 624.14, 640, 1.32, 0.73, 0.39, 24.78
50, 0.00012255, 39.46, 49.21, 46, 0.00038182, 9.75, 10, 0.00024591, 124.83, 128, 3.12, 2.01, 0.20, 2.54
51, 0.00013165, 10.44, 20.19, 17, 0.00038509, 9.75, 10, 0.00022537, 62.41, 64, 2.92, 1.71, 0.48, 3.09
52, 0.00017382, 25.42, 35.17, 31, 0.00053872, 9.75, 10, 0.00018726, 62.41, 64, 3.10, 1.08, 0.28, 1.77
53, 0.00010144, 17.87, 27.62, 25, 0.00039915, 9.75, 10, 0.00020169, 62.41, 64, 3.93, 1.99, 0.35, 2.26
54, 0.00034002, 15.07, 24.82, 11, 0.00034002, 9.75, 10, 0.00014352, 62.41, 64, 1.00, 0.42, 0.39, 2.51
55, 0.00061263, 16.25, 26.01, 22, 0.00101367, 9.75, 10, 0.00054248, 436.90, 448, 1.65, 0.89, 0.37, 16.80
SIZE: 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
0, 0.00008218, 17.67, 42.06, 21, 0.00017131, 24.38, 25, 0.00013945, 62.41, 64, 2.08, 1.70, 0.58, 1.48
1, 0.00004308, 14.20, 38.58, 21, 0.00009447, 24.38, 25, 0.00009447, 62.41, 64, 2.19, 2.19, 0.63, 1.62
2, 0.00010687, 1.77, 26.15, 3, 0.00036273, 24.38, 25, 0.00019341, 62.41, 64, 3.39, 1.81, 0.93, 2.39
3, 0.00001414, 10.88, 35.27, 16, 0.00002390, 24.38, 25, 0.00002390, 62.41, 64, 1.69, 1.69, 0.69, 1.77
4, 0.00037960, 15.87, 40.25, 26, 0.00062074, 24.38, 25, 0.00040656, 436.90, 448, 1.64, 1.07, 0.61, 10.85
5, 0.00008081, 25.97, 50.35, 33, 0.00014412, 24.38, 25, 0.00010647, 124.83, 128, 1.78, 1.32, 0.48, 2.48
6, 0.00021398, 19.73, 44.11, 24, 0.00047157, 24.38, 25, 0.00034142, 312.07, 320, 2.20, 1.60, 0.55, 7.07
7, 0.00000534, 7.88, 32.26, 16, 0.00000722, 24.38, 25, 0.00000722, 62.41, 64, 1.35, 1.35, 0.76, 1.93
8, 0.00005761, 223.89, 248.27, 15, 0.00005761, 24.38, 25, 0.00004224, 62.41, 64, 1.00, 0.73, 0.10, 0.25
9, 0.00027405, 17.54, 41.92, 21, 0.00044783, 24.38, 25, 0.00032854, 312.07, 320, 1.63, 1.20, 0.58, 7.44
10, 0.00023948, 18.46, 42.84, 21, 0.00048357, 24.38, 25, 0.00034513, 124.83, 128, 2.02, 1.44, 0.57, 2.91
11, 0.00000345, 0.79, 25.17, 2, 0.00000345, 24.38, 25, 0.00000337, 62.41, 64, 1.00, 0.98, 0.97, 2.48
12, 0.00019474, 16.38, 40.76, 21, 0.00039396, 24.38, 25, 0.00031563, 124.83, 128, 2.02, 1.62, 0.60, 3.06
13, 0.00122743, 12.64, 37.02, 22, 0.00150783, 24.38, 25, 0.00094224, 249.66, 256, 1.23, 0.77, 0.66, 6.74
14, 0.00000594, 5.62, 30.00, 9, 0.00000823, 24.38, 25, 0.00000806, 62.41, 64, 1.39, 1.36, 0.81, 2.08
15, 0.00022433, 20.63, 45.01, 21, 0.00043939, 24.38, 25, 0.00039558, 124.83, 128, 1.96, 1.76, 0.54, 2.77
16, 0.00006745, 31.25, 55.63, 42, 0.00012746, 24.38, 25, 0.00011682, 62.41, 64, 1.89, 1.73, 0.44, 1.12
17, 0.00005877, 33.64, 58.02, 37, 0.00011692, 24.38, 25, 0.00011692, 62.41, 64, 1.99, 1.99, 0.42, 1.08
18, 0.00016127, 29.76, 54.14, 36, 0.00033786, 24.38, 25, 0.00024322, 124.83, 128, 2.10, 1.51, 0.45, 2.31
19, 0.00017427, 16.98, 41.36, 24, 0.00032806, 24.38, 25, 0.00024627, 124.83, 128, 1.88, 1.41, 0.59, 3.02
20, 0.00002895, 3.50, 27.88, 6, 0.00006325, 24.38, 25, 0.00006325, 62.41, 64, 2.19, 2.19, 0.87, 2.24
21, 0.00019930, 50.76, 75.14, 33, 0.00040983, 24.38, 25, 0.00027014, 811.38, 832, 2.06, 1.36, 0.32, 10.80
22, 0.00013629, 8.53, 32.91, 17, 0.00030831, 24.38, 25, 0.00016098, 187.24, 192, 2.26, 1.18, 0.74, 5.69
23, 0.00001462, 12.90, 37.28, 20, 0.00002914, 24.38, 25, 0.00002914, 62.41, 64, 1.99, 1.99, 0.65, 1.67
24, 0.00000786, 28.50, 52.88, 46, 0.00002428, 24.38, 25, 0.00000750, 62.41, 64, 3.09, 0.95, 0.46, 1.18
25, 0.00014763, 26.35, 50.73, 32, 0.00028775, 24.38, 25, 0.00020090, 62.41, 64, 1.95, 1.36, 0.48, 1.23
26, 0.00130231, 22.27, 46.65, 27, 0.00158835, 24.38, 25, 0.00135942, 312.07, 320, 1.22, 1.04, 0.52, 6.69
27, 0.00289645, 3.23, 27.61, 6, 0.00289645, 24.38, 25, 0.00173526, 436.90, 448, 1.00, 0.60, 0.88, 15.82
28, 0.00015661, 30.82, 55.20, 32, 0.00033788, 24.38, 25, 0.00016546, 187.24, 192, 2.16, 1.06, 0.44, 3.39
29, 0.00019022, 4.46, 28.84, 8, 0.00031923, 24.38, 25, 0.00021360, 124.83, 128, 1.68, 1.12, 0.85, 4.33
30, 0.00000477, 9.38, 33.76, 18, 0.00000596, 24.38, 25, 0.00000596, 62.41, 64, 1.25, 1.25, 0.72, 1.85
31, 0.00100058, 26.55, 50.93, 22, 0.00120832, 24.38, 25, 0.00054293, 374.48, 384, 1.21, 0.54, 0.48, 7.35
32, 0.00012323, 5.74, 30.12, 10, 0.00024825, 24.38, 25, 0.00017273, 124.83, 128, 2.01, 1.40, 0.81, 4.14
33, 0.00045429, 40.16, 64.54, 41, 0.00065539, 24.38, 25, 0.00042372, 436.90, 448, 1.44, 0.93, 0.38, 6.77
34, 0.00034281, 20.57, 44.95, 32, 0.00054609, 24.38, 25, 0.00039589, 187.24, 192, 1.59, 1.15, 0.54, 4.17
35, 0.00010146, 12.47, 36.85, 21, 0.00022624, 24.38, 25, 0.00018212, 62.41, 64, 2.23, 1.79, 0.66, 1.69
36, 0.00020054, 25.36, 49.74, 29, 0.00038508, 24.38, 25, 0.00027114, 124.83, 128, 1.92, 1.35, 0.49, 2.51
37, 0.00000987, 10.74, 35.12, 16, 0.00001720, 24.38, 25, 0.00001720, 62.41, 64, 1.74, 1.74, 0.69, 1.78
38, 0.00034746, 29.08, 53.46, 37, 0.00052793, 24.38, 25, 0.00041310, 187.24, 192, 1.52, 1.19, 0.46, 3.50
39, 0.00017998, 25.66, 50.04, 37, 0.00056574, 24.38, 25, 0.00027968, 124.83, 128, 3.14, 1.55, 0.49, 2.49
40, 0.00018044, 14.03, 38.41, 21, 0.00044299, 24.38, 25, 0.00026692, 312.07, 320, 2.46, 1.48, 0.63, 8.12
41, 0.00018592, 33.14, 57.52, 35, 0.00047786, 24.38, 25, 0.00024964, 124.83, 128, 2.57, 1.34, 0.42, 2.17
42, 0.00016753, 20.59, 44.97, 21, 0.00034075, 24.38, 25, 0.00026364, 124.83, 128, 2.03, 1.57, 0.54, 2.78
43, 0.00028279, 25.93, 50.31, 23, 0.00058819, 24.38, 25, 0.00041268, 436.90, 448, 2.08, 1.46, 0.48, 8.68
44, 0.00001864, 17.86, 42.25, 20, 0.00002746, 24.38, 25, 0.00001585, 62.41, 64, 1.47, 0.85, 0.58, 1.48
45, 0.00073596, 27.59, 51.97, 29, 0.00092294, 24.38, 25, 0.00048377, 249.66, 256, 1.25, 0.66, 0.47, 4.80
46, 0.00000456, 6.86, 31.24, 12, 0.00000456, 24.38, 25, 0.00000443, 62.41, 64, 1.00, 0.97, 0.78, 2.00
47, 0.00013299, 14.44, 38.82, 22, 0.00023457, 24.38, 25, 0.00016425, 187.24, 192, 1.76, 1.23, 0.63, 4.82
48, 0.00001770, 22.36, 46.74, 14, 0.00002988, 24.38, 25, 0.00002843, 62.41, 64, 1.69, 1.61, 0.52, 1.34
49, 0.00367572, 15.25, 39.63, 18, 0.00485707, 24.38, 25, 0.00270309, 624.14, 640, 1.32, 0.74, 0.62, 15.75
50, 0.00014443, 26.37, 50.75, 34, 0.00030793, 24.38, 25, 0.00024591, 124.83, 128, 2.13, 1.70, 0.48, 2.46
51, 0.00011027, 25.78, 50.16, 19, 0.00024749, 24.38, 25, 0.00022537, 62.41, 64, 2.24, 2.04, 0.49, 1.24
52, 0.00026570, 5.68, 30.06, 9, 0.00026570, 24.38, 25, 0.00018726, 62.41, 64, 1.00, 0.70, 0.81, 2.08
53, 0.00010921, 46.06, 70.44, 44, 0.00020169, 24.38, 25, 0.00020169, 62.41, 64, 1.85, 1.85, 0.35, 0.89
54, 0.00009439, 22.45, 46.83, 28, 0.00019259, 24.38, 25, 0.00014352, 62.41, 64, 2.04, 1.52, 0.52, 1.33
55, 0.00051449, 26.13, 50.51, 29, 0.00076712, 24.38, 25, 0.00054248, 436.90, 448, 1.49, 1.05, 0.48, 8.65
SIZE: 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00008054, 27.09, 75.85, 32, 0.00013945, 48.76, 50, 0.00013945, 62.41, 64, 1.73, 1.73, 0.64, 0.82
1, 0.00004304, 15.14, 63.90, 21, 0.00009447, 48.76, 50, 0.00009447, 62.41, 64, 2.19, 2.19, 0.76, 0.98
2, 0.00011279, 25.09, 73.85, 5, 0.00019341, 48.76, 50, 0.00019341, 62.41, 64, 1.71, 1.71, 0.66, 0.85
3, 0.00001412, 9.40, 58.16, 14, 0.00002390, 48.76, 50, 0.00002390, 62.41, 64, 1.69, 1.69, 0.84, 1.07
4, 0.00030049, 24.80, 73.56, 42, 0.00051845, 48.76, 50, 0.00040656, 436.90, 448, 1.73, 1.35, 0.66, 5.94
5, 0.00008107, 23.61, 72.38, 33, 0.00014412, 48.76, 50, 0.00010647, 124.83, 128, 1.78, 1.31, 0.67, 1.72
6, 0.00021956, 15.98, 64.74, 21, 0.00039905, 48.76, 50, 0.00034142, 312.07, 320, 1.82, 1.56, 0.75, 4.82
7, 0.00000545, 6.93, 55.69, 14, 0.00000722, 48.76, 50, 0.00000722, 62.41, 64, 1.32, 1.32, 0.88, 1.12
8, 0.00004924, 66.82, 115.58, 13, 0.00004924, 48.76, 50, 0.00004224, 62.41, 64, 1.00, 0.86, 0.42, 0.54
9, 0.00027508, 17.27, 66.03, 21, 0.00044783, 48.76, 50, 0.00032854, 312.07, 320, 1.63, 1.19, 0.74, 4.73
10, 0.00023993, 18.69, 67.45, 21, 0.00048357, 48.76, 50, 0.00034513, 124.83, 128, 2.02, 1.44, 0.72, 1.85
11, 0.00000337, 0.91, 49.67, 2, 0.00000337, 48.76, 50, 0.00000337, 62.41, 64, 1.00, 1.00, 0.98, 1.26
12, 0.00019253, 16.01, 64.78, 21, 0.00039396, 48.76, 50, 0.00031563, 124.83, 128, 2.05, 1.64, 0.75, 1.93
13, 0.00103959, 13.89, 62.65, 21, 0.00141623, 48.76, 50, 0.00094224, 249.66, 256, 1.36, 0.91, 0.78, 3.98
14, 0.00000569, 10.74, 59.50, 16, 0.00000806, 48.76, 50, 0.00000806, 62.41, 64, 1.42, 1.42, 0.82, 1.05
15, 0.00022383, 21.31, 70.07, 21, 0.00043939, 48.76, 50, 0.00039558, 124.83, 128, 1.96, 1.77, 0.70, 1.78
16, 0.00007245, 15.18, 63.94, 21, 0.00011682, 48.76, 50, 0.00011682, 62.41, 64, 1.61, 1.61, 0.76, 0.98
17, 0.00005888, 21.61, 70.38, 24, 0.00011692, 48.76, 50, 0.00011692, 62.41, 64, 1.99, 1.99, 0.69, 0.89
18, 0.00016037, 26.59, 75.35, 29, 0.00033786, 48.76, 50, 0.00024322, 124.83, 128, 2.11, 1.52, 0.65, 1.66
19, 0.00017225, 32.45, 81.21, 41, 0.00032806, 48.76, 50, 0.00024627, 124.83, 128, 1.90, 1.43, 0.60, 1.54
20, 0.00002891, 4.90, 53.67, 8, 0.00006325, 48.76, 50, 0.00006325, 62.41, 64, 2.19, 2.19, 0.91, 1.16
21, 0.00020263, 30.64, 79.40, 32, 0.00038699, 48.76, 50, 0.00027014, 811.38, 832, 1.91, 1.33, 0.61, 10.22
22, 0.00012410, 20.92, 69.68, 20, 0.00023189, 48.76, 50, 0.00016098, 187.24, 192, 1.87, 1.30, 0.70, 2.69
23, 0.00001486, 11.05, 59.81, 17, 0.00002914, 48.76, 50, 0.00002914, 62.41, 64, 1.96, 1.96, 0.82, 1.04
24, 0.00000784, 13.51, 62.27, 22, 0.00002428, 48.76, 50, 0.00000750, 62.41, 64, 3.10, 0.96, 0.78, 1.00
