BENCH: vgg13
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
1, 0.0003589902, 0.0000005030, 95, 2.59, 16.57, 0.0004191233, 0.0000008247, 206, 0.0004191233, 0.0000008247, 206, 1.17, 1.17
2, 0.0000902793, 0.0000003476, 11, 0.31, 0.38, 0.0000912208, 0.0000001372, 1, 0.0000912208, 0.0000001372, 1, 1.01, 1.01
3, 0.0037371229, 0.0000116571, 19, 3.97, 24.34, 0.0037371229, 0.0000116571, 278, 0.0021683221, 0.0000050128, 769, 1.00, 0.58
4, 0.0000231667, 0.0000006883, 11, 0.25, 2.21, 0.0000231667, 0.0000006883, 29, 0.0000231667, 0.0000006883, 29, 1.00, 1.00
5, 0.0012499423, 0.0000029341, 21, 3.71, 24.07, 0.0012499423, 0.0000029341, 257, 0.0011673194, 0.0000004795, 386, 1.00, 0.93
6, 0.0066290877, 0.0000055191, 94, 6.14, 26.51, 0.0066520736, 0.0000029967, 271, 0.0022861601, 0.0000079264, 1013, 1.00, 0.34
7, 0.0000177452, 0.0000003156, 15, 0.44, 3.29, 0.0000177476, 0.0000000044, 42, 0.0000177476, 0.0000000044, 42, 1.00, 1.00
8, 0.0000150222, 0.0000000119, 11, 0.18, 0.32, 0.0000150222, 0.0000000119, 2, 0.0000150222, 0.0000000119, 2, 1.00, 1.00
9, 0.0011647265, 0.0000001934, 49, 1.41, 21.78, 0.0011647265, 0.0000001934, 205, 0.0011077176, 0.0000000766, 405, 1.00, 0.95
10, 0.0000222588, 0.0000000013, 11, 0.18, 0.24, 0.0000222588, 0.0000000013, 1, 0.0000222588, 0.0000000013, 1, 1.00, 1.00
11, 0.0032237807, 0.0000027195, 97, 10.18, 30.54, 0.0036083628, 0.0000101820, 241, 0.0028661080, 0.0000067739, 899, 1.12, 0.89
12, 0.0000163200, 0.0000009688, 16, 0.25, 2.01, 0.0000168371, 0.0000000447, 26, 0.0000168371, 0.0000000447, 26, 1.03, 1.03
13, 0.0000148529, 0.0000000092, 11, 0.14, 0.27, 0.0000148529, 0.0000000092, 2, 0.0000148529, 0.0000000092, 2, 1.00, 1.00
14, 0.0030835991, 0.0000051344, 14, 1.50, 21.86, 0.0030835991, 0.0000051344, 162, 0.0014048760, 0.0000034823, 712, 1.00, 0.46
15, 0.0000181861, 0.0000000333, 11, 0.15, 0.22, 0.0000181861, 0.0000000333, 1, 0.0000181861, 0.0000000333, 1, 1.00, 1.00
16, 0.0076978953, 0.0000109593, 92, 11.08, 31.45, 0.0081270994, 0.0000117631, 173, 0.0061063600, 0.0000024805, 2182, 1.06, 0.79
17, 0.0000139209, 0.0000000311, 16, 0.19, 0.26, 0.0000139209, 0.0000000311, 1, 0.0000139209, 0.0000000311, 1, 1.00, 1.00
18, 0.0000123356, 0.0000000998, 11, 0.14, 0.34, 0.0000123356, 0.0000000998, 3, 0.0000123356, 0.0000000998, 3, 1.00, 1.00
19, 0.0030947438, 0.0000190150, 94, 2.98, 23.34, 0.0037685710, 0.0000017218, 246, 0.0012228544, 0.0000034540, 1089, 1.22, 0.40
20, 0.0000096179, 0.0000000357, 13, 0.30, 4.23, 0.0000096179, 0.0000000357, 58, 0.0000096179, 0.0000000357, 58, 1.00, 1.00
21, 0.0000088900, 0.0000001883, 15, 0.19, 0.46, 0.0000089923, 0.0000000153, 4, 0.0000089923, 0.0000000153, 4, 1.01, 1.01
22, 0.0000239503, 0.0000001352, 11, 0.14, 0.20, 0.0000920235, 0.0000002321, 1, 0.0000920235, 0.0000002321, 1, 3.84, 3.84
23, 0.0008755069, 0.0000021239, 50, 14.91, 35.28, 0.0008755069, 0.0000021239, 72, 0.0007390946, 0.0000021845, 349, 1.00, 0.84
24, 0.0001861467, 0.0000001123, 50, 3.33, 11.88, 0.0001861467, 0.0000001123, 126, 0.0001861467, 0.0000001123, 126, 1.00, 1.00
25, 0.0000713949, 0.0000000617, 48, 1.08, 2.17, 0.0000713949, 0.0000000617, 16, 0.0000713949, 0.0000000617, 16, 1.00, 1.00
26, 0.0000250809, 0.0000000328, 35, 0.42, 4.77, 0.0000250809, 0.0000000328, 64, 0.0000250809, 0.0000000328, 64, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000155568, 0.0000008469, 11, 0.14, 0.27, 0.0000456555, 0.0000202265, 2, 0.0000456555, 0.0000202265, 2, 2.93, 2.93
1, 0.0003309863, 0.0000010695, 99, 2.72, 16.70, 0.0004191233, 0.0000008247, 206, 0.0004191233, 0.0000008247, 206, 1.27, 1.27
2, 0.0000729472, 0.0000016889, 11, 0.32, 0.39, 0.0000912208, 0.0000001372, 1, 0.0000912208, 0.0000001372, 1, 1.25, 1.25
3, 0.0021440270, 0.0000042847, 98, 10.05, 62.25, 0.0021683221, 0.0000050128, 769, 0.0021683221, 0.0000050128, 769, 1.01, 1.01
4, 0.0000231667, 0.0000006883, 11, 0.26, 2.23, 0.0000231667, 0.0000006883, 29, 0.0000231667, 0.0000006883, 29, 1.00, 1.00
5, 0.0011112488, 0.0000047787, 88, 8.18, 34.38, 0.0011673194, 0.0000004795, 386, 0.0011673194, 0.0000004795, 386, 1.05, 1.05
6, 0.0022969779, 0.0000008377, 7, 0.85, 68.73, 0.0022969779, 0.0000008377, 759, 0.0022861601, 0.0000079264, 1013, 1.00, 1.00
7, 0.0000174920, 0.0000005224, 16, 0.42, 3.27, 0.0000177476, 0.0000000044, 42, 0.0000177476, 0.0000000044, 42, 1.01, 1.01
8, 0.0000150222, 0.0000000119, 11, 0.17, 0.30, 0.0000150222, 0.0000000119, 2, 0.0000150222, 0.0000000119, 2, 1.00, 1.00
9, 0.0011077176, 0.0000000766, 50, 1.73, 29.23, 0.0011077176, 0.0000000766, 405, 0.0011077176, 0.0000000766, 405, 1.00, 1.00
10, 0.0000222588, 0.0000000013, 11, 0.17, 0.24, 0.0000222588, 0.0000000013, 1, 0.0000222588, 0.0000000013, 1, 1.00, 1.00
11, 0.0028044865, 0.0000028820, 97, 15.28, 76.31, 0.0028661080, 0.0000067739, 899, 0.0028661080, 0.0000067739, 899, 1.02, 1.02
12, 0.0000165502, 0.0000011513, 16, 0.30, 2.07, 0.0000168371, 0.0000000447, 26, 0.0000168371, 0.0000000447, 26, 1.02, 1.02
13, 0.0000148529, 0.0000000092, 11, 0.14, 0.27, 0.0000148529, 0.0000000092, 2, 0.0000148529, 0.0000000092, 2, 1.00, 1.00
14, 0.0012358235, 0.0000046475, 98, 5.16, 53.49, 0.0014048760, 0.0000034823, 712, 0.0014048760, 0.0000034823, 712, 1.14, 1.14
15, 0.0000181861, 0.0000000333, 11, 0.21, 0.28, 0.0000181861, 0.0000000333, 1, 0.0000181861, 0.0000000333, 1, 1.00, 1.00
16, 0.0075343474, 0.0000143530, 45, 3.84, 71.72, 0.0075343474, 0.0000143530, 961, 0.0061063600, 0.0000024805, 2182, 1.00, 0.81
17, 0.0000139209, 0.0000000311, 16, 0.26, 0.32, 0.0000139209, 0.0000000311, 1, 0.0000139209, 0.0000000311, 1, 1.00, 1.00
18, 0.0000123356, 0.0000000998, 11, 0.14, 0.34, 0.0000123356, 0.0000000998, 3, 0.0000123356, 0.0000000998, 3, 1.00, 1.00
19, 0.0013025453, 0.0000004897, 50, 1.88, 69.76, 0.0013025453, 0.0000004897, 897, 0.0012228544, 0.0000034540, 1089, 1.00, 0.94
20, 0.0000096179, 0.0000000357, 13, 0.30, 4.23, 0.0000096179, 0.0000000357, 58, 0.0000096179, 0.0000000357, 58, 1.00, 1.00
21, 0.0000088902, 0.0000001414, 15, 0.18, 0.45, 0.0000089923, 0.0000000153, 4, 0.0000089923, 0.0000000153, 4, 1.01, 1.01
22, 0.0000237437, 0.0000007434, 11, 0.14, 0.20, 0.0000920235, 0.0000002321, 1, 0.0000920235, 0.0000002321, 1, 3.88, 3.88
23, 0.0007390946, 0.0000021845, 50, 14.77, 38.46, 0.0007390946, 0.0000021845, 349, 0.0007390946, 0.0000021845, 349, 1.00, 1.00
24, 0.0001861467, 0.0000001123, 50, 3.30, 11.86, 0.0001861467, 0.0000001123, 126, 0.0001861467, 0.0000001123, 126, 1.00, 1.00
25, 0.0000713949, 0.0000000617, 49, 1.17, 2.25, 0.0000713949, 0.0000000617, 16, 0.0000713949, 0.0000000617, 16, 1.00, 1.00
26, 0.0000250809, 0.0000000328, 35, 0.43, 4.77, 0.0000250809, 0.0000000328, 64, 0.0000250809, 0.0000000328, 64, 1.00, 1.00
BENCH: vgg16
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000163417, 0.0000005484, 11, 0.14, 0.20, 0.0000846868, 0.0000013338, 1, 0.0000193991, 0.0000070516, 2, 5.18, 1.19
1, 0.0027291952, 0.0000039211, 28, 1.93, 1.99, 0.0050091412, 0.0000042096, 1, 0.0002356290, 0.0000000988, 116, 1.84, 0.09
2, 0.0000731657, 0.0000040048, 11, 0.31, 0.38, 0.0000808110, 0.0000002403, 1, 0.0000808110, 0.0000002403, 1, 1.10, 1.10
3, 0.0236811995, 0.0000103333, 94, 17.22, 17.29, 0.0413483353, 0.0000097897, 1, 0.0021889765, 0.0000004588, 627, 1.75, 0.09
4, 0.0005625033, 0.0000041823, 21, 0.46, 0.52, 0.0007219642, 0.0000120398, 1, 0.0000233686, 0.0000007027, 15, 1.28, 0.04
5, 0.0081834798, 0.0000043789, 70, 7.62, 7.69, 0.0143787489, 0.0000324498, 1, 0.0012002561, 0.0000305646, 430, 1.76, 0.15
6, 0.0038237527, 0.0000044529, 80, 4.36, 4.42, 0.0267012359, 0.0005425995, 1, 0.0024055888, 0.0000064309, 535, 6.98, 0.63
7, 0.0000772717, 0.0000001054, 11, 0.56, 0.63, 0.0000772717, 0.0000001054, 1, 0.0000173380, 0.0000000086, 19, 1.00, 0.22
8, 0.0000480972, 0.0000004480, 11, 0.16, 0.23, 0.0000492449, 0.0000000583, 1, 0.0000156806, 0.0000000184, 2, 1.02, 0.33
9, 0.0543074327, 0.0000020105, 46, 2.92, 2.99, 0.1897752931, 0.0021367934, 1, 0.0022209238, 0.0000005593, 607, 3.49, 0.04
10, 0.0000235835, 0.0000010222, 11, 0.17, 0.24, 0.0000440307, 0.0000004257, 1, 0.0000278886, 0.0000000393, 2, 1.87, 1.18
11, 0.0255001003, 0.0000186937, 96, 7.27, 7.33, 0.0276965286, 0.0000141876, 1, 0.0047034540, 0.0000118682, 1940, 1.09, 0.18
12, 0.0000350899, 0.0000009115, 31, 0.55, 0.62, 0.0000350899, 0.0000009115, 1, 0.0000154238, 0.0000000973, 5, 1.00, 0.44
13, 0.0000145944, 0.0000000157, 11, 0.18, 0.25, 0.0000145944, 0.0000000157, 1, 0.0000127973, 0.0000000360, 2, 1.00, 0.88
14, 0.1420532123, 0.0000309488, 89, 7.41, 7.48, 0.3704732172, 0.0140499080, 1, 0.0012251137, 0.0000026595, 323, 2.61, 0.01
15, 0.0000182602, 0.0000015064, 11, 0.15, 0.22, 0.0000358823, 0.0000000668, 1, 0.0000204315, 0.0000005525, 2, 1.97, 1.12
16, 0.0000181490, 0.0000000015, 11, 0.15, 0.22, 0.0000181490, 0.0000000015, 1, 0.0000181490, 0.0000000015, 1, 1.00, 1.00
17, 0.0375889925, 0.0000161665, 98, 20.44, 20.50, 0.4392683508, 0.0016055550, 2, 0.0045615606, 0.0000100411, 1793, 11.69, 0.12
18, 0.0000356170, 0.0000007466, 33, 0.49, 0.56, 0.0000937236, 0.0000020712, 1, 0.0000120143, 0.0000000658, 4, 2.63, 0.34
19, 0.0000138668, 0.0000002559, 11, 0.14, 0.20, 0.0000573595, 0.0000148867, 1, 0.0000129733, 0.0000001246, 3, 4.14, 0.94
20, 0.0076262898, 0.0000042330, 92, 6.58, 6.64, 0.0613778849, 0.0000101988, 1, 0.0010385225, 0.0000006471, 646, 8.05, 0.14
21, 0.0000245435, 0.0000009365, 33, 0.38, 0.45, 0.0000553423, 0.0000008423, 1, 0.0000103086, 0.0000000403, 41, 2.25, 0.42
22, 0.0000211572, 0.0000000373, 11, 0.14, 0.21, 0.0000211572, 0.0000000373, 1, 0.0000092202, 0.0000000578, 31, 1.00, 0.44
23, 0.0000268670, 0.0000004079, 11, 0.14, 0.20, 0.0000281042, 0.0000055738, 1, 0.0000281042, 0.0000055738, 1, 1.05, 1.05
24, 0.0071140220, 0.0000136159, 83, 25.50, 25.56, 0.0166987601, 0.0002470002, 1, 0.0008647152, 0.0000018583, 197, 2.35, 0.12
25, 0.0004216092, 0.0000026407, 50, 3.07, 3.14, 0.0004216092, 0.0000026407, 1, 0.0002182756, 0.0000000104, 60, 1.00, 0.52
26, 0.0001028113, 0.0000010750, 48, 1.31, 1.38, 0.0001028113, 0.0000010750, 1, 0.0001028113, 0.0000010750, 1, 1.00, 1.00
27, 0.0000271037, 0.0000008910, 55, 0.66, 0.73, 0.0000583286, 0.0000001645, 1, 0.0000227033, 0.0000000566, 45, 2.15, 0.84
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000152785, 0.0000006984, 11, 0.14, 0.27, 0.0000193991, 0.0000070516, 2, 0.0000193991, 0.0000070516, 2, 1.27, 1.27
1, 0.0002784908, 0.0000014856, 90, 2.42, 3.07, 0.0003286153, 0.0000013365, 8, 0.0002356290, 0.0000000988, 116, 1.18, 0.85
2, 0.0000808110, 0.0000002403, 11, 0.32, 0.39, 0.0000808110, 0.0000002403, 1, 0.0000808110, 0.0000002403, 1, 1.00, 1.00
3, 0.0124262723, 0.0000126625, 85, 7.51, 8.17, 0.0282302782, 0.0000133627, 2, 0.0021889765, 0.0000004588, 627, 2.27, 0.18
4, 0.0000239025, 0.0000000253, 16, 0.36, 1.02, 0.0000239025, 0.0000000253, 3, 0.0000233686, 0.0000007027, 15, 1.00, 0.98
5, 0.0021832358, 0.0000046221, 96, 3.16, 3.82, 0.0051428275, 0.0000111708, 3, 0.0012002561, 0.0000305646, 430, 2.36, 0.55
6, 0.0234429417, 0.0000010894, 96, 7.46, 8.12, 0.0235959723, 0.0000049870, 7, 0.0024055888, 0.0000064309, 535, 1.01, 0.10
7, 0.0000335502, 0.0000008381, 21, 0.39, 1.05, 0.0000493830, 0.0000162449, 7, 0.0000173380, 0.0000000086, 19, 1.47, 0.52
8, 0.0000156806, 0.0000000184, 11, 0.16, 0.29, 0.0000156806, 0.0000000184, 2, 0.0000156806, 0.0000000184, 2, 1.00, 1.00
9, 0.0075021370, 0.0000022853, 96, 5.26, 5.92, 0.0213414469, 0.0004096587, 7, 0.0022209238, 0.0000005593, 607, 2.84, 0.30
10, 0.0000278886, 0.0000000393, 11, 0.17, 0.30, 0.0000278886, 0.0000000393, 2, 0.0000278886, 0.0000000393, 2, 1.00, 1.00
11, 0.0253552063, 0.0000006204, 96, 6.95, 7.61, 0.0276965286, 0.0000141876, 1, 0.0047034540, 0.0000118682, 1940, 1.09, 0.19
12, 0.0000153217, 0.0000002272, 11, 0.16, 0.49, 0.0000154238, 0.0000000973, 5, 0.0000154238, 0.0000000973, 5, 1.01, 1.01
13, 0.0000127973, 0.0000000360, 11, 0.14, 0.27, 0.0000127973, 0.0000000360, 2, 0.0000127973, 0.0000000360, 2, 1.00, 1.00
14, 0.0084218693, 0.0000036040, 89, 5.12, 5.77, 0.0104032067, 0.0000019258, 6, 0.0012251137, 0.0000026595, 323, 1.24, 0.15
15, 0.0000204315, 0.0000005525, 11, 0.15, 0.28, 0.0000204315, 0.0000005525, 2, 0.0000204315, 0.0000005525, 2, 1.00, 1.00
16, 0.0000181490, 0.0000000015, 11, 0.15, 0.22, 0.0000181490, 0.0000000015, 1, 0.0000181490, 0.0000000015, 1, 1.00, 1.00
17, 0.0094496395, 0.0000322611, 93, 8.50, 9.16, 0.0378095883, 0.0000968511, 5, 0.0045615606, 0.0000100411, 1793, 4.00, 0.48
18, 0.0000120143, 0.0000000658, 16, 0.20, 0.46, 0.0000120143, 0.0000000658, 4, 0.0000120143, 0.0000000658, 4, 1.00, 1.00
19, 0.0000129733, 0.0000001246, 11, 0.13, 0.33, 0.0000129733, 0.0000001246, 3, 0.0000129733, 0.0000001246, 3, 1.00, 1.00
20, 0.0100808690, 0.0000959146, 94, 3.10, 3.76, 0.0170864566, 0.0000097166, 4, 0.0010385225, 0.0000006471, 646, 1.69, 0.10
21, 0.0000120039, 0.0000000959, 16, 0.23, 0.89, 0.0000120039, 0.0000000959, 5, 0.0000103086, 0.0000000403, 41, 1.00, 0.86
22, 0.0000090133, 0.0000001781, 15, 0.22, 0.88, 0.0000093324, 0.0000000365, 8, 0.0000092202, 0.0000000578, 31, 1.04, 1.02
23, 0.0000253102, 0.0000008241, 11, 0.13, 0.20, 0.0000281042, 0.0000055738, 1, 0.0000281042, 0.0000055738, 1, 1.11, 1.11
24, 0.0026009497, 0.0000060427, 50, 14.85, 15.51, 0.0026009497, 0.0000060427, 4, 0.0008647152, 0.0000018583, 197, 1.00, 0.33
25, 0.0002942923, 0.0000996204, 50, 3.18, 3.84, 0.0002942923, 0.0000996204, 3, 0.0002182756, 0.0000000104, 60, 1.00, 0.74
26, 0.0001028113, 0.0000010750, 48, 1.26, 1.33, 0.0001028113, 0.0000010750, 1, 0.0001028113, 0.0000010750, 1, 1.00, 1.00
27, 0.0000246639, 0.0000002033, 35, 0.42, 1.08, 0.0000246639, 0.0000002033, 3, 0.0000227033, 0.0000000566, 45, 1.00, 0.92
TOP: 25
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-25 time(s), Meta-25 std(s), trials-25, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-25, speedup-10k
0, 0.0000163903, 0.0000013352, 11, 0.14, 0.27, 0.0000193991, 0.0000070516, 2, 0.0000193991, 0.0000070516, 2, 1.18, 1.18
1, 0.0002484622, 0.0000012591, 90, 2.48, 4.12, 0.0003286153, 0.0000013365, 8, 0.0002356290, 0.0000000988, 116, 1.32, 0.95
2, 0.0000787692, 0.0000035218, 11, 0.33, 0.39, 0.0000808110, 0.0000002403, 1, 0.0000808110, 0.0000002403, 1, 1.03, 1.03
3, 0.0075751963, 0.0000046309, 95, 9.93, 11.57, 0.0100430814, 0.0000144892, 24, 0.0021889765, 0.0000004588, 627, 1.33, 0.29
4, 0.0000233686, 0.0000007027, 11, 0.28, 1.26, 0.0000233686, 0.0000007027, 15, 0.0000233686, 0.0000007027, 15, 1.00, 1.00
5, 0.0022167922, 0.0000031370, 100, 6.52, 8.16, 0.0043658825, 0.0000183836, 20, 0.0012002561, 0.0000305646, 430, 1.97, 0.54
6, 0.0194804588, 0.0000073365, 98, 7.48, 9.12, 0.0235959723, 0.0000049870, 7, 0.0024055888, 0.0000064309, 535, 1.21, 0.12
7, 0.0000173380, 0.0000000086, 14, 0.37, 1.61, 0.0000173380, 0.0000000086, 19, 0.0000173380, 0.0000000086, 19, 1.00, 1.00
8, 0.0000154968, 0.0000005896, 11, 0.25, 0.38, 0.0000156806, 0.0000000184, 2, 0.0000156806, 0.0000000184, 2, 1.01, 1.01
9, 0.0092044296, 0.0000198755, 16, 1.89, 3.53, 0.0092044296, 0.0000198755, 15, 0.0022209238, 0.0000005593, 607, 1.00, 0.24
10, 0.0000278886, 0.0000000393, 11, 0.17, 0.30, 0.0000278886, 0.0000000393, 2, 0.0000278886, 0.0000000393, 2, 1.00, 1.00
11, 0.0131701242, 0.0000094975, 87, 7.05, 8.69, 0.0275887175, 0.0055940286, 13, 0.0047034540, 0.0000118682, 1940, 2.09, 0.36
12, 0.0000154238, 0.0000000973, 11, 0.16, 0.49, 0.0000154238, 0.0000000973, 5, 0.0000154238, 0.0000000973, 5, 1.00, 1.00
13, 0.0000127973, 0.0000000360, 11, 0.14, 0.27, 0.0000127973, 0.0000000360, 2, 0.0000127973, 0.0000000360, 2, 1.00, 1.00
14, 0.0071047402, 0.0000224863, 68, 9.64, 11.28, 0.0074680026, 0.0000086152, 19, 0.0012251137, 0.0000026595, 323, 1.05, 0.17
15, 0.0000202953, 0.0000008470, 11, 0.15, 0.28, 0.0000204315, 0.0000005525, 2, 0.0000204315, 0.0000005525, 2, 1.01, 1.01
16, 0.0000181490, 0.0000000015, 11, 0.15, 0.22, 0.0000181490, 0.0000000015, 1, 0.0000181490, 0.0000000015, 1, 1.00, 1.00
17, 0.0219183622, 0.0000151901, 97, 13.52, 15.16, 0.0304493741, 0.0000134682, 18, 0.0045615606, 0.0000100411, 1793, 1.39, 0.21
18, 0.0000120143, 0.0000000658, 16, 0.19, 0.45, 0.0000120143, 0.0000000658, 4, 0.0000120143, 0.0000000658, 4, 1.00, 1.00
19, 0.0000129733, 0.0000001246, 11, 0.13, 0.33, 0.0000129733, 0.0000001246, 3, 0.0000129733, 0.0000001246, 3, 1.00, 1.00
20, 0.0094963008, 0.0000027206, 92, 4.60, 6.24, 0.0112510142, 0.0000255837, 16, 0.0010385225, 0.0000006471, 646, 1.18, 0.11
21, 0.0000120039, 0.0000000959, 16, 0.18, 1.82, 0.0000120039, 0.0000000959, 5, 0.0000103086, 0.0000000403, 41, 1.00, 0.86
22, 0.0000093324, 0.0000000365, 15, 0.28, 1.92, 0.0000093324, 0.0000000365, 8, 0.0000092202, 0.0000000578, 31, 1.00, 0.99
23, 0.0000241787, 0.0000004048, 11, 0.14, 0.20, 0.0000281042, 0.0000055738, 1, 0.0000281042, 0.0000055738, 1, 1.16, 1.16
24, 0.0019237965, 0.0000076258, 50, 14.82, 16.46, 0.0019237965, 0.0000076258, 25, 0.0008647152, 0.0000018583, 197, 1.00, 0.45
25, 0.0002259510, 0.0000004841, 47, 3.00, 4.65, 0.0002259510, 0.0000004841, 14, 0.0002182756, 0.0000000104, 60, 1.00, 0.97
26, 0.0001028113, 0.0000010750, 49, 1.30, 1.37, 0.0001028113, 0.0000010750, 1, 0.0001028113, 0.0000010750, 1, 1.00, 1.00
27, 0.0000237352, 0.0000001412, 36, 0.52, 2.16, 0.0000246639, 0.0000002033, 3, 0.0000227033, 0.0000000566, 45, 1.04, 0.96
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000154502, 0.0000006430, 11, 0.14, 0.27, 0.0000193991, 0.0000070516, 2, 0.0000193991, 0.0000070516, 2, 1.26, 1.26
1, 0.0002491057, 0.0000003897, 89, 2.51, 5.79, 0.0003286153, 0.0000013365, 8, 0.0002356290, 0.0000000988, 116, 1.32, 0.95
2, 0.0000808110, 0.0000002403, 11, 0.32, 0.38, 0.0000808110, 0.0000002403, 1, 0.0000808110, 0.0000002403, 1, 1.00, 1.00
3, 0.0059697787, 0.0000035764, 96, 11.42, 14.70, 0.0100430814, 0.0000144892, 24, 0.0021889765, 0.0000004588, 627, 1.68, 0.37
4, 0.0000233686, 0.0000007027, 11, 0.26, 1.24, 0.0000233686, 0.0000007027, 15, 0.0000233686, 0.0000007027, 15, 1.00, 1.00
5, 0.0022297773, 0.0000053836, 96, 6.21, 9.50, 0.0043658825, 0.0000183836, 20, 0.0012002561, 0.0000305646, 430, 1.96, 0.54
6, 0.0039104090, 0.0000008140, 94, 7.76, 11.05, 0.0057384874, 0.0022844620, 42, 0.0024055888, 0.0000064309, 535, 1.47, 0.62
7, 0.0000173380, 0.0000000086, 16, 0.25, 1.50, 0.0000173380, 0.0000000086, 19, 0.0000173380, 0.0000000086, 19, 1.00, 1.00
8, 0.0000156806, 0.0000000184, 11, 0.16, 0.30, 0.0000156806, 0.0000000184, 2, 0.0000156806, 0.0000000184, 2, 1.00, 1.00
9, 0.0092044296, 0.0000198755, 13, 1.47, 4.76, 0.0092044296, 0.0000198755, 15, 0.0022209238, 0.0000005593, 607, 1.00, 0.24
10, 0.0000278886, 0.0000000393, 11, 0.17, 0.30, 0.0000278886, 0.0000000393, 2, 0.0000278886, 0.0000000393, 2, 1.00, 1.00
11, 0.0153069147, 0.0000028173, 100, 6.33, 9.61, 0.0157837090, 0.0000251430, 49, 0.0047034540, 0.0000118682, 1940, 1.03, 0.31
12, 0.0000154238, 0.0000000973, 11, 0.16, 0.49, 0.0000154238, 0.0000000973, 5, 0.0000154238, 0.0000000973, 5, 1.00, 1.00
13, 0.0000127973, 0.0000000360, 11, 0.14, 0.27, 0.0000127973, 0.0000000360, 2, 0.0000127973, 0.0000000360, 2, 1.00, 1.00
14, 0.0048856672, 0.0000128228, 71, 7.90, 11.18, 0.0074680026, 0.0000086152, 19, 0.0012251137, 0.0000026595, 323, 1.53, 0.25
15, 0.0000204315, 0.0000005525, 11, 0.15, 0.28, 0.0000204315, 0.0000005525, 2, 0.0000204315, 0.0000005525, 2, 1.00, 1.00
16, 0.0000181490, 0.0000000015, 11, 0.15, 0.22, 0.0000181490, 0.0000000015, 1, 0.0000181490, 0.0000000015, 1, 1.00, 1.00
17, 0.0222681557, 0.0000112762, 93, 5.69, 8.97, 0.0226211959, 0.0000026269, 47, 0.0045615606, 0.0000100411, 1793, 1.02, 0.20
18, 0.0000120143, 0.0000000658, 16, 0.19, 0.46, 0.0000120143, 0.0000000658, 4, 0.0000120143, 0.0000000658, 4, 1.00, 1.00
19, 0.0000129733, 0.0000001246, 11, 0.14, 0.34, 0.0000129733, 0.0000001246, 3, 0.0000129733, 0.0000001246, 3, 1.00, 1.00
20, 0.0084011712, 0.0000032098, 93, 4.46, 7.74, 0.0112510142, 0.0000255837, 16, 0.0010385225, 0.0000006471, 646, 1.34, 0.12
21, 0.0000103086, 0.0000000403, 16, 0.18, 2.87, 0.0000103086, 0.0000000403, 41, 0.0000103086, 0.0000000403, 41, 1.00, 1.00
22, 0.0000089617, 0.0000002110, 11, 0.14, 2.18, 0.0000092202, 0.0000000578, 31, 0.0000092202, 0.0000000578, 31, 1.03, 1.03
23, 0.0000244752, 0.0000010760, 11, 0.14, 0.20, 0.0000281042, 0.0000055738, 1, 0.0000281042, 0.0000055738, 1, 1.15, 1.15
24, 0.0019237965, 0.0000076258, 50, 15.05, 18.34, 0.0019237965, 0.0000076258, 25, 0.0008647152, 0.0000018583, 197, 1.00, 0.45
25, 0.0002259510, 0.0000004841, 48, 3.13, 6.42, 0.0002259510, 0.0000004841, 14, 0.0002182756, 0.0000000104, 60, 1.00, 0.97
26, 0.0001028113, 0.0000010750, 48, 1.37, 1.44, 0.0001028113, 0.0000010750, 1, 0.0001028113, 0.0000010750, 1, 1.00, 1.00
27, 0.0000227033, 0.0000000566, 47, 0.47, 3.43, 0.0000227033, 0.0000000566, 45, 0.0000227033, 0.0000000566, 45, 1.00, 1.00
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
