BENCH: densenet169
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
59, 0.0002293162, 0.0000003350, 100, 1.26, 1.37, 0.0002460270, 0.0000115099, 9, 0.0001184007, 0.0000004179, 39, 1.07, 0.52
60, 0.0001974142, 0.0000026660, 98, 1.49, 1.59, 0.0002124110, 0.0000146503, 10, 0.0001479324, 0.0000005291, 14, 1.08, 0.75
61, 0.0001110163, 0.0000012411, 100, 1.36, 1.46, 0.0001245900, 0.0000001198, 4, 0.0001035990, 0.0000000815, 63, 1.12, 0.93
62, 0.0001406133, 0.0000004404, 56, 1.27, 1.37, 0.0002620830, 0.0000003141, 7, 0.0001533956, 0.0000002154, 13, 1.86, 1.09
63, 0.0000853043, 0.0000006004, 100, 1.20, 1.30, 0.0000871310, 0.0000027340, 5, 0.0000810979, 0.0000002230, 21, 1.02, 0.95
64, 0.0000968730, 0.0000003167, 100, 1.18, 1.28, 0.0001548094, 0.0000000730, 8, 0.0001061521, 0.0000001192, 44, 1.60, 1.10
65, 0.0002249112, 0.0000007665, 97, 1.66, 1.76, 0.0002812523, 0.0000002307, 9, 0.0000826129, 0.0000018375, 449, 1.25, 0.37
66, 0.0002952418, 0.0000007166, 99, 1.61, 1.71, 0.0008994943, 0.0000238341, 7, 0.0002338082, 0.0000156989, 84, 3.05, 0.79
67, 0.0007425907, 0.0000071027, 100, 1.85, 1.96, 0.0008201642, 0.0000010282, 10, 0.0004159325, 0.0000004057, 106, 1.10, 0.56
68, 0.0004523023, 0.0000067711, 99, 1.61, 1.71, 0.0005326753, 0.0000005200, 2, 0.0002300332, 0.0000028026, 125, 1.18, 0.51
69, 0.0005540902, 0.0000032198, 91, 1.53, 1.64, 0.0006001372, 0.0000024101, 3, 0.0002711131, 0.0000001415, 91, 1.08, 0.49
70, 0.0003194623, 0.0000003618, 99, 1.58, 1.69, 0.0005011085, 0.0000010660, 8, 0.0002798332, 0.0000031843, 125, 1.57, 0.88
71, 0.0002938137, 0.0000008066, 95, 1.74, 1.84, 0.0005240332, 0.0001456050, 6, 0.0002409023, 0.0000005703, 120, 1.78, 0.82
72, 0.0003959950, 0.0000003147, 99, 1.41, 1.51, 0.0003979985, 0.0000004254, 6, 0.0002591731, 0.0000003192, 42, 1.01, 0.65
73, 0.0002302880, 0.0000005532, 90, 1.47, 1.57, 0.0003740735, 0.0000004696, 7, 0.0001978963, 0.0000013528, 120, 1.62, 0.86
74, 0.0004360303, 0.0000002844, 100, 1.34, 1.44, 0.0011579741, 0.0000180481, 3, 0.0001893563, 0.0000002248, 102, 2.66, 0.43
75, 0.0001994757, 0.0000011289, 95, 1.43, 1.51, 0.0002217268, 0.0000003307, 8, 0.0002217268, 0.0000003307, 8, 1.11, 1.11
76, 0.0002226678, 0.0000003068, 53, 1.47, 1.58, 0.0003029186, 0.0000044064, 5, 0.0001862877, 0.0000001341, 52, 1.36, 0.84
77, 0.0000762510, 0.0000013669, 100, 1.31, 1.41, 0.0002272705, 0.0000003566, 5, 0.0001329432, 0.0000000691, 50, 2.98, 1.74
78, 0.0001718038, 0.0000006512, 100, 1.69, 1.79, 0.0003327285, 0.0000008838, 9, 0.0001848576, 0.0000001987, 456, 1.94, 1.08
79, 0.0004929193, 0.0000009276, 88, 1.98, 2.08, 0.0011092931, 0.0000013438, 9, 0.0005489751, 0.0000001227, 148, 2.25, 1.11
80, 0.0007896180, 0.0000017840, 63, 1.62, 1.72, 0.0015328980, 0.0000004176, 7, 0.0005168511, 0.0000023512, 106, 1.94, 0.65
81, 0.0007302238, 0.0000040185, 97, 1.84, 1.94, 0.0015821459, 0.0000004999, 7, 0.0002588977, 0.0000001919, 67, 2.17, 0.35
82, 0.0003896165, 0.0000009812, 62, 1.57, 1.68, 0.0005190571, 0.0000002418, 2, 0.0002773524, 0.0000006172, 119, 1.33, 0.71
83, 0.0005674153, 0.0000042325, 81, 1.44, 1.54, 0.0005795907, 0.0000020936, 2, 0.0002705208, 0.0000010877, 59, 1.02, 0.48
84, 0.0000151545, 0.0000000126, 11, 0.21, 0.23, 0.0000151545, 0.0000000126, 2, 0.0000151545, 0.0000000126, 2, 1.00, 1.00
85, 0.0000123982, 0.0000000908, 11, 0.14, 0.15, 0.0000123982, 0.0000000908, 1, 0.0000123982, 0.0000000908, 1, 1.00, 1.00
86, 0.0015768862, 0.0000026114, 90, 2.31, 2.42, 0.0017854782, 0.0000191222, 6, 0.0004782083, 0.0000007810, 136, 1.13, 0.30
87, 0.0000268070, 0.0000005185, 11, 0.18, 0.22, 0.0000268070, 0.0000005185, 3, 0.0000268070, 0.0000005185, 3, 1.00, 1.00
88, 0.0000273638, 0.0000006111, 11, 0.15, 0.17, 0.0000325426, 0.0000017548, 2, 0.0000325426, 0.0000017548, 2, 1.19, 1.19
89, 0.0008504022, 0.0000011947, 96, 1.88, 1.98, 0.0009635819, 0.0000010787, 4, 0.0004124479, 0.0000007860, 184, 1.13, 0.49
90, 0.0014026807, 0.0000009489, 97, 2.21, 2.31, 0.0027806894, 0.0000012839, 8, 0.0003252515, 0.0000000453, 215, 1.98, 0.23
91, 0.0014015613, 0.0000020558, 14, 0.72, 0.83, 0.0014015613, 0.0000020558, 8, 0.0007682391, 0.0000015004, 144, 1.00, 0.55
92, 0.0000635492, 0.0000001792, 11, 0.16, 0.17, 0.0001029191, 0.0000421289, 1, 0.0001029191, 0.0000421289, 1, 1.62, 1.62
93, 0.0000125667, 0.0000000063, 16, 0.23, 0.26, 0.0000125667, 0.0000000063, 3, 0.0000125667, 0.0000000063, 3, 1.00, 1.00
94, 0.0007803280, 0.0000145557, 97, 2.26, 2.36, 0.0011753192, 0.0000001946, 5, 0.0003941771, 0.0000004642, 90, 1.51, 0.51
95, 0.0000319322, 0.0000001541, 11, 0.15, 0.16, 0.0000401785, 0.0000002107, 1, 0.0000401785, 0.0000002107, 1, 1.26, 1.26
96, 0.0000113548, 0.0000000109, 30, 0.44, 0.55, 0.0000113548, 0.0000000109, 2, 0.0000105607, 0.0000000444, 19, 1.00, 0.93
97, 0.0014041238, 0.0000005456, 100, 1.95, 2.05, 0.0029504793, 0.0000037140, 7, 0.0009104970, 0.0000000559, 193, 2.10, 0.65
98, 0.0000199768, 0.0000002368, 11, 0.14, 0.15, 0.0000302679, 0.0000000379, 1, 0.0000302679, 0.0000000379, 1, 1.52, 1.52
99, 0.0000108472, 0.0000000213, 31, 0.34, 0.45, 0.0000108472, 0.0000000213, 10, 0.0000100966, 0.0000000334, 11, 1.00, 0.93
100, 0.0000107671, 0.0000000245, 31, 0.32, 0.39, 0.0000107671, 0.0000000245, 7, 0.0000107671, 0.0000000245, 7, 1.00, 1.00
101, 0.0000013400, 0.0000002015, 11, 0.12, 0.13, 0.0000203535, 0.0000000110, 1, 0.0000203535, 0.0000000110, 1, 15.19, 15.19
102, 0.0000509572, 0.0000009318, 96, 1.67, 1.78, 0.0000719304, 0.0000009823, 8, 0.0000403235, 0.0000001312, 30, 1.41, 0.79
103, 0.0000230491, 0.0000000641, 35, 0.35, 0.46, 0.0000230491, 0.0000000641, 9, 0.0000216345, 0.0000000425, 41, 1.00, 0.94
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000944443, 0.0000008679, 100, 1.24, 1.44, 0.0001326978, 0.0000003902, 19, 0.0001326978, 0.0000003902, 19, 1.41, 1.41
1, 0.0001178198, 0.0000007755, 100, 1.27, 1.58, 0.0001579025, 0.0000044886, 30, 0.0001579025, 0.0000044886, 30, 1.34, 1.34
2, 0.0001136782, 0.0000004646, 99, 1.20, 1.71, 0.0001335493, 0.0000000596, 48, 0.0001335493, 0.0000000596, 48, 1.17, 1.17
3, 0.0001303883, 0.0000000715, 100, 1.26, 1.79, 0.0001830341, 0.0000003855, 40, 0.0001327208, 0.0000091694, 54, 1.40, 1.02
4, 0.0001328450, 0.0000009135, 100, 1.22, 1.74, 0.0001556124, 0.0000002207, 32, 0.0001291184, 0.0000001600, 57, 1.17, 0.97
5, 0.0001220432, 0.0000003466, 99, 1.28, 1.47, 0.0001227238, 0.0000003824, 18, 0.0001227238, 0.0000003824, 18, 1.01, 1.01
6, 0.0000926645, 0.0000002529, 99, 1.22, 1.63, 0.0001003625, 0.0000001119, 39, 0.0001003625, 0.0000001119, 39, 1.08, 1.08
7, 0.0000833777, 0.0000009535, 96, 1.34, 1.77, 0.0000868633, 0.0000001021, 41, 0.0000868633, 0.0000001021, 41, 1.04, 1.04
8, 0.0001022125, 0.0000000406, 50, 0.66, 0.80, 0.0001022125, 0.0000000406, 14, 0.0001022125, 0.0000000406, 14, 1.00, 1.00
9, 0.0001032362, 0.0000006234, 99, 1.12, 1.35, 0.0001126988, 0.0000000544, 22, 0.0001126988, 0.0000000544, 22, 1.09, 1.09
10, 0.0000963312, 0.0000004604, 99, 1.32, 1.84, 0.0001216728, 0.0000000323, 24, 0.0001060137, 0.0000000277, 57, 1.26, 1.10
11, 0.0000917544, 0.0000001828, 47, 0.68, 0.95, 0.0000917544, 0.0000001828, 26, 0.0000917544, 0.0000001828, 26, 1.00, 1.00
12, 0.0001110848, 0.0000004695, 100, 1.33, 1.38, 0.0001130028, 0.0000002173, 5, 0.0001130028, 0.0000002173, 5, 1.02, 1.02
13, 0.0001137803, 0.0000000418, 50, 0.61, 1.10, 0.0001137803, 0.0000000418, 46, 0.0001137803, 0.0000000418, 46, 1.00, 1.00
14, 0.0001110791, 0.0000001172, 50, 0.55, 0.67, 0.0001110791, 0.0000001172, 11, 0.0001110791, 0.0000001172, 11, 1.00, 1.00
15, 0.0001071230, 0.0000006505, 100, 1.29, 1.81, 0.0001515569, 0.0000001814, 3, 0.0001138745, 0.0000050703, 58, 1.41, 1.06
16, 0.0001120217, 0.0000003640, 49, 0.63, 0.93, 0.0001120217, 0.0000003640, 29, 0.0001120217, 0.0000003640, 29, 1.00, 1.00
17, 0.0001371265, 0.0000002303, 50, 0.62, 0.66, 0.0001371265, 0.0000002303, 4, 0.0001371265, 0.0000002303, 4, 1.00, 1.00
18, 0.0000977161, 0.0000000470, 50, 0.57, 0.68, 0.0000977161, 0.0000000470, 11, 0.0000977161, 0.0000000470, 11, 1.00, 1.00
19, 0.0001006828, 0.0000035962, 94, 1.39, 1.54, 0.0001116529, 0.0000000283, 15, 0.0001116529, 0.0000000283, 15, 1.11, 1.11
20, 0.0000858812, 0.0000004406, 50, 0.60, 0.72, 0.0000858812, 0.0000004406, 11, 0.0000858812, 0.0000004406, 11, 1.00, 1.00
21, 0.0001000833, 0.0000000523, 50, 0.57, 0.77, 0.0001000833, 0.0000000523, 19, 0.0001000833, 0.0000000523, 19, 1.00, 1.00
22, 0.0000973913, 0.0000009063, 99, 1.14, 1.37, 0.0001023682, 0.0000000996, 22, 0.0001023682, 0.0000000996, 22, 1.05, 1.05
23, 0.0000938728, 0.0000011229, 99, 1.31, 1.38, 0.0000985432, 0.0000001942, 6, 0.0000985432, 0.0000001942, 6, 1.05, 1.05
24, 0.0000981983, 0.0000000585, 50, 0.62, 1.14, 0.0000981983, 0.0000000585, 46, 0.0000892190, 0.0000001046, 61, 1.00, 0.91
25, 0.0000630327, 0.0000003998, 100, 1.17, 1.57, 0.0000760821, 0.0000000669, 38, 0.0000760821, 0.0000000669, 38, 1.21, 1.21
26, 0.0000816093, 0.0000001736, 100, 1.32, 1.72, 0.0000961810, 0.0000000150, 38, 0.0000961810, 0.0000000150, 38, 1.18, 1.18
27, 0.0000822610, 0.0000004374, 100, 1.37, 1.79, 0.0000873150, 0.0000003550, 40, 0.0000873150, 0.0000003550, 40, 1.06, 1.06
28, 0.0000590807, 0.0000005714, 98, 1.11, 1.64, 0.0000741590, 0.0000001220, 44, 0.0000620635, 0.0000000271, 63, 1.26, 1.05
29, 0.0000726134, 0.0000000518, 50, 0.64, 1.16, 0.0000726134, 0.0000000518, 24, 0.0000691199, 0.0000001042, 51, 1.00, 0.95
30, 0.0000630258, 0.0000005276, 91, 1.20, 1.54, 0.0000645248, 0.0000001487, 33, 0.0000645248, 0.0000001487, 33, 1.02, 1.02
31, 0.0000661473, 0.0000005044, 98, 1.17, 1.45, 0.0000665407, 0.0000010412, 27, 0.0000665407, 0.0000010412, 27, 1.01, 1.01
32, 0.0000389737, 0.0000006924, 100, 1.36, 1.88, 0.0000562168, 0.0000000298, 20, 0.0000274138, 0.0000000198, 262, 1.44, 0.70
33, 0.0003913730, 0.0000010271, 100, 1.41, 1.93, 0.0005170145, 0.0000003218, 37, 0.0003137251, 0.0000004345, 98, 1.32, 0.80
34, 0.0002216495, 0.0000002469, 100, 1.40, 1.84, 0.0003137625, 0.0000764658, 42, 0.0003137625, 0.0000764658, 42, 1.42, 1.42
35, 0.0001779790, 0.0000008106, 95, 1.67, 1.79, 0.0002158514, 0.0000001812, 11, 0.0002158514, 0.0000001812, 11, 1.21, 1.21
36, 0.0002343447, 0.0000008145, 89, 1.58, 2.11, 0.0004152794, 0.0000028828, 42, 0.0002627289, 0.0000003226, 116, 1.77, 1.12
37, 0.0001754540, 0.0000004814, 98, 1.44, 1.96, 0.0004380844, 0.0000010717, 20, 0.0002955811, 0.0000003621, 69, 2.50, 1.68
38, 0.0002925653, 0.0000005622, 100, 1.45, 1.98, 0.0005439220, 0.0000018974, 37, 0.0002711151, 0.0000004801, 123, 1.86, 0.93
39, 0.0002912087, 0.0000010333, 100, 1.44, 1.97, 0.0002931565, 0.0000004401, 39, 0.0002925075, 0.0000004276, 76, 1.01, 1.00
40, 0.0003342582, 0.0000001591, 50, 0.62, 1.14, 0.0003342582, 0.0000001591, 50, 0.0002778315, 0.0000112849, 85, 1.00, 0.83
41, 0.0001823205, 0.0000000987, 100, 1.53, 2.06, 0.0003301839, 0.0000002820, 18, 0.0001620116, 0.0000005113, 105, 1.81, 0.89
42, 0.0002086042, 0.0000003006, 100, 1.27, 1.80, 0.0003747281, 0.0000066465, 18, 0.0002194684, 0.0000001661, 85, 1.80, 1.05
43, 0.0001670220, 0.0000002753, 97, 1.76, 2.29, 0.0002620395, 0.0000005849, 21, 0.0002260257, 0.0000018238, 53, 1.57, 1.35
44, 0.0001497467, 0.0000014800, 99, 1.36, 1.72, 0.0002144442, 0.0000003872, 34, 0.0002144442, 0.0000003872, 34, 1.43, 1.43
45, 0.0002429113, 0.0000005942, 100, 1.48, 2.01, 0.0003211306, 0.0000000508, 42, 0.0001654408, 0.0000001206, 110, 1.32, 0.68
46, 0.0001077962, 0.0000005205, 99, 1.39, 1.47, 0.0001179953, 0.0000023846, 7, 0.0001179953, 0.0000023846, 7, 1.09, 1.09
47, 0.0001128515, 0.0000003721, 100, 1.46, 1.83, 0.0002797067, 0.0000000307, 35, 0.0002797067, 0.0000000307, 35, 2.48, 2.48
48, 0.0001368017, 0.0000006827, 99, 1.47, 1.99, 0.0002850120, 0.0000008517, 21, 0.0001091096, 0.0000000681, 80, 2.08, 0.80
49, 0.0001984275, 0.0000008990, 62, 1.21, 1.47, 0.0002741955, 0.0000005799, 24, 0.0002741955, 0.0000005799, 24, 1.38, 1.38
50, 0.0002051208, 0.0000011322, 99, 1.41, 1.84, 0.0002065911, 0.0000002639, 41, 0.0002065911, 0.0000002639, 41, 1.01, 1.01
51, 0.0002072710, 0.0000018760, 98, 1.34, 1.44, 0.0002812965, 0.0000027495, 9, 0.0002812965, 0.0000027495, 9, 1.36, 1.36
52, 0.0001561070, 0.0000019118, 100, 1.36, 1.77, 0.0001596217, 0.0000000753, 39, 0.0001596217, 0.0000000753, 39, 1.02, 1.02
53, 0.0001725620, 0.0000005074, 93, 1.44, 1.97, 0.0002243164, 0.0000003206, 48, 0.0002132304, 0.0000011747, 61, 1.30, 1.24
54, 0.0001986292, 0.0000005457, 100, 1.36, 1.82, 0.0001997338, 0.0000003931, 44, 0.0001997338, 0.0000003931, 44, 1.01, 1.01
55, 0.0001677922, 0.0000003750, 93, 1.50, 2.03, 0.0002043884, 0.0000001556, 7, 0.0001900211, 0.0000000202, 55, 1.22, 1.13
56, 0.0001470320, 0.0000006584, 98, 1.46, 1.86, 0.0001756921, 0.0000000470, 38, 0.0001756921, 0.0000000470, 38, 1.19, 1.19
57, 0.0001634287, 0.0000012003, 100, 1.38, 1.91, 0.0001791557, 0.0000001849, 49, 0.0001772436, 0.0000001391, 56, 1.10, 1.08
58, 0.0001633587, 0.0000005480, 99, 1.18, 1.38, 0.0001671429, 0.0000002144, 19, 0.0001671429, 0.0000002144, 19, 1.02, 1.02
59, 0.0000770775, 0.0000026845, 62, 1.36, 1.77, 0.0001184007, 0.0000004179, 39, 0.0001184007, 0.0000004179, 39, 1.54, 1.54
60, 0.0001469885, 0.0000003815, 98, 1.28, 1.42, 0.0001479324, 0.0000005291, 14, 0.0001479324, 0.0000005291, 14, 1.01, 1.01
61, 0.0001110615, 0.0000002599, 99, 1.23, 1.76, 0.0001245900, 0.0000001198, 4, 0.0001035990, 0.0000000815, 63, 1.12, 0.93
62, 0.0001048445, 0.0000000785, 70, 1.29, 1.42, 0.0001533956, 0.0000002154, 13, 0.0001533956, 0.0000002154, 13, 1.46, 1.46
63, 0.0000810979, 0.0000002230, 21, 0.54, 0.76, 0.0000810979, 0.0000002230, 21, 0.0000810979, 0.0000002230, 21, 1.00, 1.00
64, 0.0000628873, 0.0000003393, 99, 1.30, 1.76, 0.0001061521, 0.0000001192, 44, 0.0001061521, 0.0000001192, 44, 1.69, 1.69
65, 0.0001159065, 0.0000009370, 87, 1.42, 1.94, 0.0001203230, 0.0000001736, 43, 0.0000826129, 0.0000018375, 449, 1.04, 0.71
66, 0.0003162107, 0.0000001012, 96, 1.65, 2.18, 0.0005961187, 0.0000005133, 42, 0.0002338082, 0.0000156989, 84, 1.89, 0.74
67, 0.0005125550, 0.0000018210, 98, 1.54, 2.07, 0.0005130034, 0.0000010491, 47, 0.0004159325, 0.0000004057, 106, 1.00, 0.81
68, 0.0004888559, 0.0000008537, 47, 0.74, 1.27, 0.0004888559, 0.0000008537, 31, 0.0002300332, 0.0000028026, 125, 1.00, 0.47
69, 0.0003118090, 0.0000010677, 100, 1.43, 1.96, 0.0005610406, 0.0000008936, 32, 0.0002711131, 0.0000001415, 91, 1.80, 0.87
70, 0.0003746947, 0.0000063250, 97, 1.54, 2.06, 0.0003847293, 0.0000007445, 24, 0.0002798332, 0.0000031843, 125, 1.03, 0.75
71, 0.0003449725, 0.0000004131, 96, 1.55, 2.07, 0.0004791070, 0.0000002960, 19, 0.0002409023, 0.0000005703, 120, 1.39, 0.70
72, 0.0001755870, 0.0000010407, 100, 1.51, 1.95, 0.0002591731, 0.0000003192, 42, 0.0002591731, 0.0000003192, 42, 1.48, 1.48
73, 0.0003300458, 0.0000011691, 96, 1.62, 2.14, 0.0003433352, 0.0000005935, 19, 0.0001978963, 0.0000013528, 120, 1.04, 0.60
74, 0.0002064610, 0.0000013219, 96, 1.65, 2.18, 0.0003841064, 0.0000263324, 34, 0.0001893563, 0.0000002248, 102, 1.86, 0.92
75, 0.0001992125, 0.0000005889, 95, 1.33, 1.42, 0.0002217268, 0.0000003307, 8, 0.0002217268, 0.0000003307, 8, 1.11, 1.11
76, 0.0001320050, 0.0000012118, 98, 1.45, 1.98, 0.0002611492, 0.0000007157, 50, 0.0001862877, 0.0000001341, 52, 1.98, 1.41
77, 0.0001092630, 0.0000012482, 100, 1.40, 1.92, 0.0001329432, 0.0000000691, 50, 0.0001329432, 0.0000000691, 50, 1.22, 1.22
78, 0.0002917602, 0.0000017736, 99, 1.69, 2.22, 0.0003327285, 0.0000008838, 9, 0.0001848576, 0.0000001987, 456, 1.14, 0.63
79, 0.0004925995, 0.0000006706, 86, 2.08, 2.61, 0.0011092931, 0.0000013438, 9, 0.0005489751, 0.0000001227, 148, 2.25, 1.11
80, 0.0004934028, 0.0000028323, 98, 1.70, 2.23, 0.0007854395, 0.0000003212, 44, 0.0005168511, 0.0000023512, 106, 1.59, 1.05
81, 0.0002967437, 0.0000006717, 96, 1.78, 2.30, 0.0006279205, 0.0000010193, 49, 0.0002588977, 0.0000001919, 67, 2.12, 0.87
82, 0.0005190571, 0.0000002418, 15, 0.63, 1.16, 0.0005190571, 0.0000002418, 2, 0.0002773524, 0.0000006172, 119, 1.00, 0.53
83, 0.0003798981, 0.0000005160, 50, 0.66, 1.19, 0.0003798981, 0.0000005160, 38, 0.0002705208, 0.0000010877, 59, 1.00, 0.71
84, 0.0000151545, 0.0000000126, 11, 0.14, 0.17, 0.0000151545, 0.0000000126, 2, 0.0000151545, 0.0000000126, 2, 1.00, 1.00
85, 0.0000123982, 0.0000000908, 11, 0.14, 0.15, 0.0000123982, 0.0000000908, 1, 0.0000123982, 0.0000000908, 1, 1.00, 1.00
86, 0.0006280980, 0.0000020779, 97, 2.30, 2.83, 0.0008087441, 0.0000003946, 23, 0.0004782083, 0.0000007810, 136, 1.29, 0.76
87, 0.0000268070, 0.0000005185, 11, 0.19, 0.22, 0.0000268070, 0.0000005185, 3, 0.0000268070, 0.0000005185, 3, 1.00, 1.00
88, 0.0000271070, 0.0000005905, 11, 0.16, 0.18, 0.0000325426, 0.0000017548, 2, 0.0000325426, 0.0000017548, 2, 1.20, 1.20
89, 0.0008290115, 0.0000008739, 96, 1.92, 2.45, 0.0009635819, 0.0000010787, 4, 0.0004124479, 0.0000007860, 184, 1.16, 0.50
90, 0.0010675830, 0.0000031768, 100, 1.95, 2.48, 0.0020662942, 0.0000067352, 45, 0.0003252515, 0.0000000453, 215, 1.94, 0.30
91, 0.0009682332, 0.0000046958, 99, 1.79, 2.31, 0.0010046005, 0.0000001938, 32, 0.0007682391, 0.0000015004, 144, 1.04, 0.79
92, 0.0000645090, 0.0000003712, 11, 0.16, 0.17, 0.0001029191, 0.0000421289, 1, 0.0001029191, 0.0000421289, 1, 1.60, 1.60
93, 0.0000125667, 0.0000000063, 16, 0.23, 0.26, 0.0000125667, 0.0000000063, 3, 0.0000125667, 0.0000000063, 3, 1.00, 1.00
94, 0.0005855120, 0.0000063084, 97, 2.22, 2.74, 0.0006609329, 0.0000005107, 27, 0.0003941771, 0.0000004642, 90, 1.13, 0.67
95, 0.0000401785, 0.0000002107, 11, 0.22, 0.23, 0.0000401785, 0.0000002107, 1, 0.0000401785, 0.0000002107, 1, 1.00, 1.00
96, 0.0000105607, 0.0000000444, 32, 0.39, 0.59, 0.0000105607, 0.0000000444, 19, 0.0000105607, 0.0000000444, 19, 1.00, 1.00
97, 0.0013508704, 0.0000001410, 50, 0.86, 1.39, 0.0013508704, 0.0000001410, 43, 0.0009104970, 0.0000000559, 193, 1.00, 0.67
98, 0.0000200018, 0.0000002150, 11, 0.15, 0.16, 0.0000302679, 0.0000000379, 1, 0.0000302679, 0.0000000379, 1, 1.51, 1.51
99, 0.0000100966, 0.0000000334, 30, 0.34, 0.45, 0.0000100966, 0.0000000334, 11, 0.0000100966, 0.0000000334, 11, 1.00, 1.00
100, 0.0000107671, 0.0000000245, 31, 0.33, 0.40, 0.0000107671, 0.0000000245, 7, 0.0000107671, 0.0000000245, 7, 1.00, 1.00
101, 0.0000013183, 0.0000002211, 11, 0.14, 0.15, 0.0000203535, 0.0000000110, 1, 0.0000203535, 0.0000000110, 1, 15.44, 15.44
102, 0.0000403235, 0.0000001312, 50, 0.74, 1.05, 0.0000403235, 0.0000001312, 30, 0.0000403235, 0.0000001312, 30, 1.00, 1.00
103, 0.0000216345, 0.0000000425, 35, 0.50, 0.93, 0.0000216345, 0.0000000425, 41, 0.0000216345, 0.0000000425, 41, 1.00, 1.00
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000943813, 0.0000007835, 100, 1.28, 1.48, 0.0001326978, 0.0000003902, 19, 0.0001326978, 0.0000003902, 19, 1.41, 1.41
1, 0.0001109710, 0.0000004190, 100, 1.26, 1.58, 0.0001579025, 0.0000044886, 30, 0.0001579025, 0.0000044886, 30, 1.42, 1.42
2, 0.0001134712, 0.0000006334, 100, 1.31, 1.81, 0.0001335493, 0.0000000596, 48, 0.0001335493, 0.0000000596, 48, 1.18, 1.18
3, 0.0001246248, 0.0000006663, 100, 1.29, 1.86, 0.0001327208, 0.0000091694, 54, 0.0001327208, 0.0000091694, 54, 1.06, 1.06
4, 0.0001078647, 0.0000003842, 99, 1.25, 1.84, 0.0001291184, 0.0000001600, 57, 0.0001291184, 0.0000001600, 57, 1.20, 1.20
5, 0.0001218682, 0.0000005705, 100, 1.40, 1.59, 0.0001227238, 0.0000003824, 18, 0.0001227238, 0.0000003824, 18, 1.01, 1.01
6, 0.0000918012, 0.0000002279, 98, 1.32, 1.73, 0.0001003625, 0.0000001119, 39, 0.0001003625, 0.0000001119, 39, 1.09, 1.09
7, 0.0000868633, 0.0000001021, 46, 0.68, 1.11, 0.0000868633, 0.0000001021, 41, 0.0000868633, 0.0000001021, 41, 1.00, 1.00
8, 0.0001020512, 0.0000002228, 99, 1.18, 1.33, 0.0001022125, 0.0000000406, 14, 0.0001022125, 0.0000000406, 14, 1.00, 1.00
9, 0.0001035677, 0.0000004817, 99, 1.14, 1.38, 0.0001126988, 0.0000000544, 22, 0.0001126988, 0.0000000544, 22, 1.09, 1.09
10, 0.0001060137, 0.0000000277, 50, 0.66, 1.26, 0.0001060137, 0.0000000277, 57, 0.0001060137, 0.0000000277, 57, 1.00, 1.00
11, 0.0000917544, 0.0000001828, 47, 0.63, 0.91, 0.0000917544, 0.0000001828, 26, 0.0000917544, 0.0000001828, 26, 1.00, 1.00
12, 0.0001112380, 0.0000004589, 100, 1.37, 1.42, 0.0001130028, 0.0000002173, 5, 0.0001130028, 0.0000002173, 5, 1.02, 1.02
13, 0.0001137803, 0.0000000418, 50, 0.63, 1.11, 0.0001137803, 0.0000000418, 46, 0.0001137803, 0.0000000418, 46, 1.00, 1.00
14, 0.0001110791, 0.0000001172, 50, 0.59, 0.70, 0.0001110791, 0.0000001172, 11, 0.0001110791, 0.0000001172, 11, 1.00, 1.00
15, 0.0001076913, 0.0000007624, 100, 1.34, 1.95, 0.0001138745, 0.0000050703, 58, 0.0001138745, 0.0000050703, 58, 1.06, 1.06
16, 0.0001120217, 0.0000003640, 49, 0.62, 0.93, 0.0001120217, 0.0000003640, 29, 0.0001120217, 0.0000003640, 29, 1.00, 1.00
17, 0.0001054828, 0.0000003023, 99, 1.20, 1.24, 0.0001371265, 0.0000002303, 4, 0.0001371265, 0.0000002303, 4, 1.30, 1.30
18, 0.0000977161, 0.0000000470, 50, 0.58, 0.69, 0.0000977161, 0.0000000470, 11, 0.0000977161, 0.0000000470, 11, 1.00, 1.00
19, 0.0000973477, 0.0000011516, 95, 1.41, 1.57, 0.0001116529, 0.0000000283, 15, 0.0001116529, 0.0000000283, 15, 1.15, 1.15
20, 0.0000858812, 0.0000004406, 50, 0.55, 0.66, 0.0000858812, 0.0000004406, 11, 0.0000858812, 0.0000004406, 11, 1.00, 1.00
21, 0.0001000833, 0.0000000523, 50, 0.57, 0.77, 0.0001000833, 0.0000000523, 19, 0.0001000833, 0.0000000523, 19, 1.00, 1.00
22, 0.0000807360, 0.0000005492, 100, 1.29, 1.53, 0.0001023682, 0.0000000996, 22, 0.0001023682, 0.0000000996, 22, 1.27, 1.27
