BENCH: densenet161
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
18, 0.0002932010, 0.0000004607, 100, 1.56, 1.58, 0.0118858200, 0.0006224988, 1, 0.0001318437, 0.0000005203, 20, 40.54, 0.45
19, 0.0001251537, 0.0000004656, 99, 1.47, 1.48, 0.0003264853, 0.0000000956, 1, 0.0001727110, 0.0000002599, 63, 2.61, 1.38
20, 0.0017153647, 0.0000055819, 96, 1.53, 1.55, 0.0055093270, 0.0001978403, 1, 0.0001404531, 0.0000000719, 56, 3.21, 0.08
21, 0.0030636438, 0.0000024674, 100, 1.39, 1.40, 0.0099906411, 0.0000034462, 1, 0.0001352059, 0.0000001717, 54, 3.26, 0.04
22, 0.0009945817, 0.0000082339, 99, 1.58, 1.60, 0.0044799336, 0.0000000769, 1, 0.0001238792, 0.0000002409, 33, 4.50, 0.12
23, 0.0008326420, 0.0000004016, 99, 1.38, 1.39, 0.0012869798, 0.0000009618, 1, 0.0001226854, 0.0000412530, 35, 1.55, 0.15
24, 0.0000668843, 0.0000003190, 94, 1.50, 1.51, 0.0004541306, 0.0000004309, 1, 0.0000704339, 0.0000001066, 153, 6.79, 1.05
25, 0.0005084640, 0.0000054363, 98, 1.70, 1.71, 0.0020836890, 0.0000123922, 1, 0.0004863315, 0.0000004753, 83, 4.10, 0.96
26, 0.0016004678, 0.0000027094, 99, 2.14, 2.15, 0.0082337025, 0.0000121651, 1, 0.0004729119, 0.0000008202, 91, 5.14, 0.30
27, 0.0230820252, 0.0000124510, 58, 1.92, 1.93, 0.0967424716, 0.0009851527, 1, 0.0005055777, 0.0000012233, 79, 4.19, 0.02
28, 0.0008743210, 0.0000005074, 100, 1.86, 1.88, 0.0290952283, 0.0000007957, 1, 0.0005299140, 0.0000003224, 108, 33.28, 0.61
29, 0.0037799563, 0.0000104400, 97, 2.14, 2.15, 0.0508007822, 0.0017885505, 1, 0.0003681739, 0.0000046537, 81, 13.44, 0.10
30, 0.0009260547, 0.0000025110, 98, 2.68, 2.70, 0.0410695950, 0.0030662787, 1, 0.0003561195, 0.0000000970, 44, 44.35, 0.38
31, 0.0031084218, 0.0000067507, 100, 2.03, 2.04, 0.0076336136, 0.0000008617, 1, 0.0003417723, 0.0000001027, 98, 2.46, 0.11
32, 0.0010004045, 0.0000045432, 98, 1.82, 1.83, 0.0047865638, 0.0000038608, 1, 0.0004906541, 0.0000002850, 96, 4.78, 0.49
33, 0.0029730647, 0.0000040960, 99, 1.96, 1.97, 0.0092914764, 0.0003893817, 1, 0.0003666901, 0.0000037573, 37, 3.13, 0.12
34, 0.0010864155, 0.0000040810, 100, 1.78, 1.79, 0.0054995157, 0.0000036364, 1, 0.0002880735, 0.0000002509, 124, 5.06, 0.27
35, 0.0005793860, 0.0000046131, 54, 1.44, 1.45, 0.0017342293, 0.0000006075, 1, 0.0004249606, 0.0000000527, 105, 2.99, 0.73
36, 0.0010519097, 0.0000115761, 97, 1.84, 1.85, 0.0020721609, 0.0000008779, 1, 0.0003703069, 0.0000093115, 73, 1.97, 0.35
37, 0.0005754577, 0.0000079057, 100, 1.57, 1.58, 0.0018689990, 0.0000003170, 1, 0.0005067106, 0.0000000701, 15, 3.25, 0.88
38, 0.0007285837, 0.0000069520, 99, 1.94, 1.95, 0.0383015867, 0.0001036021, 1, 0.0004862359, 0.0000004956, 45, 52.57, 0.67
39, 0.0010711883, 0.0000008457, 100, 1.73, 1.74, 0.0015663119, 0.0000027215, 1, 0.0003240059, 0.0000026586, 116, 1.46, 0.30
40, 0.0009323947, 0.0000005142, 94, 1.52, 1.53, 0.0053632306, 0.0000010729, 1, 0.0004916872, 0.0000131502, 4, 5.75, 0.53
41, 0.0003250412, 0.0000002896, 100, 1.63, 1.64, 0.0019737396, 0.0001027059, 1, 0.0005053593, 0.0000012615, 46, 6.07, 1.55
42, 0.0004007223, 0.0000040383, 99, 1.69, 1.71, 0.0030922853, 0.0000012304, 1, 0.0004307498, 0.0000003742, 21, 7.72, 1.07
43, 0.0002744373, 0.0000005289, 100, 1.53, 1.54, 0.0019607095, 0.0000001948, 1, 0.0004035113, 0.0000018043, 7, 7.14, 1.47
44, 0.0005238112, 0.0000005782, 100, 1.51, 1.53, 0.0010651270, 0.0000022779, 1, 0.0002199090, 0.0000001189, 113, 2.03, 0.42
45, 0.0006111387, 0.0000051965, 100, 1.47, 1.48, 0.0018412305, 0.0000004815, 1, 0.0004258675, 0.0000006901, 34, 3.01, 0.70
46, 0.0006253837, 0.0000071745, 87, 1.64, 1.65, 0.0027739577, 0.0000017447, 1, 0.0003956585, 0.0000064208, 54, 4.44, 0.63
47, 0.0004381843, 0.0000008859, 98, 1.83, 1.85, 0.0012438780, 0.0000001305, 1, 0.0004736140, 0.0000002618, 33, 2.84, 1.08
48, 0.0007601208, 0.0000007219, 99, 1.70, 1.71, 0.0022814682, 0.0001250462, 1, 0.0004631690, 0.0000003813, 62, 3.00, 0.61
49, 0.0004474530, 0.0000005527, 100, 1.33, 1.35, 0.0008943720, 0.0004193530, 1, 0.0003694174, 0.0000012607, 53, 2.00, 0.83
50, 0.0003278798, 0.0000002668, 71, 1.42, 1.43, 0.0007099071, 0.0000031637, 1, 0.0003101232, 0.0000003403, 57, 2.17, 0.95
51, 0.0006690500, 0.0000005998, 100, 1.54, 1.55, 0.0013322803, 0.0000004750, 1, 0.0004634271, 0.0001195046, 22, 1.99, 0.69
52, 0.0003241815, 0.0000070310, 99, 1.46, 1.47, 0.0011597987, 0.0000003382, 1, 0.0002548859, 0.0000000801, 37, 3.58, 0.79
53, 0.0004439728, 0.0000003847, 98, 1.54, 1.56, 0.0007185546, 0.0000006294, 1, 0.0003487060, 0.0000027677, 15, 1.62, 0.79
54, 0.0002554787, 0.0000001853, 100, 1.36, 1.37, 0.0013780268, 0.0000083217, 1, 0.0002461807, 0.0000006846, 47, 5.39, 0.96
55, 0.0004075560, 0.0000007941, 100, 1.40, 1.41, 0.0012212284, 0.0000196020, 1, 0.0002230478, 0.0000006901, 34, 3.00, 0.55
56, 0.0003858070, 0.0000007079, 100, 1.39, 1.40, 0.0026764569, 0.0000105904, 1, 0.0002072464, 0.0000005231, 31, 6.94, 0.54
57, 0.0006113603, 0.0000016278, 100, 1.63, 1.64, 0.0028689224, 0.0000075077, 1, 0.0001512890, 0.0000002805, 36, 4.69, 0.25
58, 0.0001168118, 0.0000008539, 98, 1.58, 1.59, 0.0002328405, 0.0000019468, 1, 0.0002154776, 0.0000012831, 25, 1.99, 1.84
59, 0.0001819193, 0.0000003418, 96, 1.65, 1.66, 0.0004838294, 0.0000089853, 1, 0.0002357038, 0.0000658859, 52, 2.66, 1.30
60, 0.0001424803, 0.0000009588, 98, 1.51, 1.52, 0.0010434298, 0.0000033617, 1, 0.0001121098, 0.0000005642, 36, 7.32, 0.79
61, 0.0003254630, 0.0000007368, 94, 1.45, 1.47, 0.0010748201, 0.0000024569, 1, 0.0001474657, 0.0000001826, 445, 3.30, 0.45
62, 0.0012853683, 0.0000047609, 100, 1.95, 1.97, 0.0032445407, 0.0000005690, 1, 0.0004472460, 0.0000000526, 67, 2.52, 0.35
63, 0.0011332080, 0.0000063382, 100, 2.02, 2.03, 0.0022450109, 0.0000229851, 1, 0.0004977535, 0.0000004545, 79, 1.98, 0.44
64, 0.0007188338, 0.0000019834, 100, 1.86, 1.88, 0.0056896380, 0.0000005330, 1, 0.0005723301, 0.0000003183, 68, 7.92, 0.80
65, 0.0010844723, 0.0000083486, 96, 1.64, 1.65, 0.0017250752, 0.0000020481, 1, 0.0003614562, 0.0000003484, 94, 1.59, 0.33
66, 0.0012658182, 0.0000040172, 100, 1.81, 1.82, 0.0030332965, 0.0000004659, 1, 0.0006376395, 0.0000011011, 71, 2.40, 0.50
67, 0.0010084878, 0.0000071887, 100, 1.96, 1.97, 0.0015123887, 0.0000024798, 2, 0.0005169820, 0.0000007468, 26, 1.50, 0.51
68, 0.0005883302, 0.0000001822, 96, 1.68, 1.69, 0.0030442095, 0.0000005999, 1, 0.0003385868, 0.0000000696, 14, 5.17, 0.58
69, 0.0005142472, 0.0000006035, 100, 1.77, 1.78, 0.0005449370, 0.0000002887, 1, 0.0003931402, 0.0001158168, 6, 1.06, 0.76
70, 0.0001847995, 0.0000015453, 84, 1.82, 1.83, 0.0020099698, 0.0000012185, 1, 0.0002757303, 0.0000003757, 64, 10.88, 1.49
71, 0.0007764048, 0.0000045329, 87, 1.95, 1.96, 0.0038083912, 0.0000540911, 1, 0.0004984776, 0.0000002068, 56, 4.91, 0.64
72, 0.0022037390, 0.0000029425, 98, 1.69, 1.70, 0.0043159224, 0.0000009489, 1, 0.0004102437, 0.0000021305, 7, 1.96, 0.19
73, 0.0019439697, 0.0000028134, 96, 1.66, 1.68, 0.0037674395, 0.0000002981, 1, 0.0003422800, 0.0000032156, 17, 1.94, 0.18
74, 0.0013387090, 0.0000039394, 90, 1.88, 1.89, 0.0023146966, 0.0000039079, 1, 0.0006216690, 0.0000013313, 825, 1.73, 0.46
75, 0.0017972057, 0.0000020379, 99, 2.98, 3.00, 0.0040887317, 0.0000015880, 1, 0.0011065396, 0.0000017989, 104, 2.28, 0.62
76, 0.0017414558, 0.0000065698, 99, 2.61, 2.62, 0.0064266175, 0.0000200040, 1, 0.0009705348, 0.0000019577, 94, 3.69, 0.56
77, 0.0012248793, 0.0000005645, 98, 2.57, 2.59, 0.0023983812, 0.0000008575, 1, 0.0005959605, 0.0000002653, 162, 1.96, 0.49
78, 0.0010826072, 0.0000012657, 99, 2.10, 2.12, 0.0032292041, 0.0000142512, 1, 0.0006811960, 0.0000084792, 110, 2.98, 0.63
79, 0.0008351005, 0.0000004290, 92, 1.92, 1.93, 0.0027804736, 0.0000000651, 1, 0.0007861639, 0.0000062008, 87, 3.33, 0.94
80, 0.0006609575, 0.0000142912, 99, 2.05, 2.06, 0.0039176494, 0.0000058063, 1, 0.0005395668, 0.0000007196, 11, 5.93, 0.82
81, 0.0070754827, 0.0000058612, 92, 2.72, 2.73, 0.0092466254, 0.0000019052, 1, 0.0005937439, 0.0000019471, 539, 1.31, 0.08
82, 0.0000156120, 0.0000003850, 11, 0.14, 0.15, 0.0000302054, 0.0000002079, 1, 0.0000144917, 0.0000000349, 2, 1.93, 0.93
83, 0.0030148942, 0.0000143303, 93, 2.86, 2.87, 0.0138088135, 0.0000019141, 1, 0.0009079299, 0.0000007123, 133, 4.58, 0.30
84, 0.0002097145, 0.0000014874, 31, 0.74, 0.75, 0.0002112443, 0.0000006579, 1, 0.0000390264, 0.0000000432, 32, 1.01, 0.19
85, 0.0023016807, 0.0000061247, 100, 3.01, 3.03, 0.0023604391, 0.0000065059, 1, 0.0014018936, 0.0000021525, 149, 1.03, 0.61
86, 0.0001003698, 0.0000004032, 11, 0.17, 0.18, 0.0002096830, 0.0000016827, 1, 0.0002096830, 0.0000016827, 1, 2.09, 2.09
87, 0.0000609027, 0.0000005438, 29, 0.49, 0.50, 0.0000609799, 0.0000001146, 1, 0.0000155837, 0.0000000112, 19, 1.00, 0.26
88, 0.0018096677, 0.0000056405, 99, 2.51, 2.52, 0.0062054799, 0.0000276357, 1, 0.0009923612, 0.0000012468, 169, 3.43, 0.55
89, 0.0000470823, 0.0000001546, 11, 0.16, 0.17, 0.0001166262, 0.0000024506, 1, 0.0001166262, 0.0000024506, 1, 2.48, 2.48
90, 0.0000136520, 0.0000001314, 33, 0.53, 0.55, 0.0000530626, 0.0000058946, 1, 0.0000124762, 0.0000000120, 50, 3.89, 0.91
91, 0.0051105913, 0.0000038544, 100, 4.70, 4.71, 0.0215780151, 0.0000147978, 1, 0.0019063462, 0.0000003093, 174, 4.22, 0.37
92, 0.0000341638, 0.0000002193, 11, 0.15, 0.16, 0.0000902380, 0.0000000208, 1, 0.0000902380, 0.0000000208, 1, 2.64, 2.64
93, 0.0000198687, 0.0000003989, 29, 0.45, 0.46, 0.0000482526, 0.0000010855, 1, 0.0000110213, 0.0000000143, 21, 2.43, 0.55
94, 0.0000237522, 0.0000006686, 23, 0.25, 0.26, 0.0000242597, 0.0000001761, 1, 0.0000114185, 0.0000000301, 56, 1.02, 0.48
95, 0.0000015467, 0.0000002044, 11, 0.13, 0.14, 0.0000517039, 0.0000001267, 1, 0.0000517039, 0.0000001267, 1, 33.43, 33.43
96, 0.0000478475, 0.0000004296, 100, 1.74, 1.75, 0.0002429181, 0.0000000733, 1, 0.0000441394, 0.0000000595, 60, 5.08, 0.92
97, 0.0000349173, 0.0000005607, 55, 0.59, 0.60, 0.0000831375, 0.0000015571, 1, 0.0000235131, 0.0000000616, 8, 2.38, 0.67
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0002136447, 0.0000007323, 65, 1.35, 1.46, 0.0006270810, 0.0000007277, 10, 0.0002658189, 0.0000009188, 26, 2.94, 1.24
1, 0.0002737837, 0.0000004715, 100, 1.47, 1.59, 0.0004267826, 0.0000018420, 2, 0.0001701885, 0.0000007689, 43, 1.56, 0.62
2, 0.0002295265, 0.0000006130, 96, 1.29, 1.41, 0.0002927463, 0.0000008478, 5, 0.0002032932, 0.0000003392, 56, 1.28, 0.89
3, 0.0004327027, 0.0000069284, 100, 1.56, 1.68, 0.0020681988, 0.0000072309, 6, 0.0003111478, 0.0000079500, 49, 4.78, 0.72
4, 0.0001947712, 0.0000005606, 100, 1.51, 1.62, 0.0004332980, 0.0000001608, 10, 0.0001939309, 0.0000002639, 60, 2.22, 1.00
5, 0.0003491278, 0.0000017340, 100, 1.46, 1.58, 0.0003566664, 0.0000002040, 8, 0.0002556783, 0.0000007127, 36, 1.02, 0.73
6, 0.0002386168, 0.0000002144, 100, 1.34, 1.45, 0.0002430593, 0.0000001359, 1, 0.0001718673, 0.0000000696, 33, 1.02, 0.72
7, 0.0002264150, 0.0000007834, 100, 1.35, 1.47, 0.0002964186, 0.0000005155, 6, 0.0002478253, 0.0000010178, 60, 1.31, 1.09
8, 0.0002162980, 0.0000008599, 100, 1.35, 1.47, 0.0003485904, 0.0000002711, 1, 0.0001944383, 0.0000002440, 35, 1.61, 0.90
9, 0.0001829508, 0.0000006229, 100, 1.35, 1.47, 0.0001924475, 0.0000000827, 3, 0.0001064496, 0.0000001218, 31, 1.05, 0.58
10, 0.0002188813, 0.0000012313, 100, 1.33, 1.45, 0.0003244276, 0.0000003709, 6, 0.0002322056, 0.0000004967, 53, 1.48, 1.06
11, 0.0002031980, 0.0000006353, 90, 1.48, 1.60, 0.0002178325, 0.0000009753, 1, 0.0001678021, 0.0000002769, 35, 1.07, 0.83
12, 0.0002449868, 0.0000024300, 99, 1.44, 1.56, 0.0003748478, 0.0000008274, 7, 0.0001496315, 0.0000002941, 23, 1.53, 0.61
13, 0.0001354620, 0.0000003716, 100, 1.34, 1.45, 0.0002756432, 0.0000731561, 2, 0.0001633828, 0.0000018889, 17, 2.03, 1.21
14, 0.0001913893, 0.0000008944, 100, 1.28, 1.40, 0.0002869986, 0.0000140012, 5, 0.0001974399, 0.0000003163, 47, 1.50, 1.03
15, 0.0002178713, 0.0000002634, 100, 1.43, 1.55, 0.0002702057, 0.0000100044, 7, 0.0001447752, 0.0000000378, 59, 1.24, 0.66
16, 0.0001721019, 0.0000003847, 15, 0.51, 0.58, 0.0001721019, 0.0000003847, 6, 0.0001721019, 0.0000003847, 6, 1.00, 1.00
17, 0.0001769508, 0.0000000638, 63, 1.29, 1.41, 0.0001908612, 0.0000002935, 8, 0.0001625610, 0.0000003090, 62, 1.08, 0.92
18, 0.0001446098, 0.0000002308, 19, 0.63, 0.75, 0.0001446098, 0.0000002308, 5, 0.0001318437, 0.0000005203, 20, 1.00, 0.91
19, 0.0001334218, 0.0000001661, 99, 1.43, 1.55, 0.0002739176, 0.0000028475, 6, 0.0001727110, 0.0000002599, 63, 2.05, 1.29
20, 0.0001428722, 0.0000006935, 93, 1.50, 1.62, 0.0001570975, 0.0000001845, 5, 0.0001404531, 0.0000000719, 56, 1.10, 0.98
21, 0.0001361403, 0.0000003967, 100, 1.30, 1.42, 0.0002526109, 0.0000001990, 3, 0.0001352059, 0.0000001717, 54, 1.86, 0.99
22, 0.0001379437, 0.0000001654, 100, 1.39, 1.51, 0.0002110140, 0.0000000417, 8, 0.0001238792, 0.0000002409, 33, 1.53, 0.90
23, 0.0001932330, 0.0000007147, 100, 1.30, 1.42, 0.0006056378, 0.0000091294, 10, 0.0001226854, 0.0000412530, 35, 3.13, 0.63
24, 0.0001353953, 0.0000004272, 100, 1.42, 1.54, 0.0002312090, 0.0000004971, 10, 0.0000704339, 0.0000001066, 153, 1.71, 0.52
25, 0.0008709793, 0.0000004485, 100, 1.76, 1.88, 0.0017556309, 0.0000318042, 2, 0.0004863315, 0.0000004753, 83, 2.02, 0.56
26, 0.0007440823, 0.0000040184, 96, 1.99, 2.11, 0.0008900685, 0.0000012058, 9, 0.0004729119, 0.0000008202, 91, 1.20, 0.64
27, 0.0007207838, 0.0000005879, 100, 1.84, 1.96, 0.0011075026, 0.0000015350, 2, 0.0005055777, 0.0000012233, 79, 1.54, 0.70
28, 0.0006612773, 0.0000001571, 94, 1.93, 2.05, 0.0012090782, 0.0000006705, 8, 0.0005299140, 0.0000003224, 108, 1.83, 0.80
29, 0.0005268675, 0.0000010632, 92, 1.83, 1.95, 0.0005982431, 0.0000013239, 6, 0.0003681739, 0.0000046537, 81, 1.14, 0.70
30, 0.0006414773, 0.0000002455, 100, 1.61, 1.73, 0.0006446414, 0.0000013219, 3, 0.0003561195, 0.0000000970, 44, 1.00, 0.56
31, 0.0003718385, 0.0000025319, 100, 1.72, 1.84, 0.0013885565, 0.0000023262, 9, 0.0003417723, 0.0000001027, 98, 3.73, 0.92
32, 0.0011269463, 0.0000060934, 100, 1.95, 2.07, 0.0014077784, 0.0000069136, 9, 0.0004906541, 0.0000002850, 96, 1.25, 0.44
33, 0.0005415795, 0.0000074489, 100, 1.60, 1.72, 0.0016189882, 0.0000368012, 4, 0.0003666901, 0.0000037573, 37, 2.99, 0.68
34, 0.0004271010, 0.0000002718, 100, 1.78, 1.90, 0.0008875073, 0.0000006060, 9, 0.0002880735, 0.0000002509, 124, 2.08, 0.67
35, 0.0004762887, 0.0000006638, 98, 1.72, 1.84, 0.0010165075, 0.0000008677, 8, 0.0004249606, 0.0000000527, 105, 2.13, 0.89
36, 0.0008002465, 0.0000701139, 100, 1.78, 1.90, 0.0013664094, 0.0000014660, 2, 0.0003703069, 0.0000093115, 73, 1.71, 0.46
37, 0.0009665190, 0.0000027128, 98, 1.81, 1.93, 0.0010626466, 0.0000009219, 4, 0.0005067106, 0.0000000701, 15, 1.10, 0.52
38, 0.0007624410, 0.0000004941, 100, 1.71, 1.83, 0.0008620653, 0.0000001884, 8, 0.0004862359, 0.0000004956, 45, 1.13, 0.64
39, 0.0007858413, 0.0000031558, 97, 1.51, 1.62, 0.0007916204, 0.0000027667, 4, 0.0003240059, 0.0000026586, 116, 1.01, 0.41
40, 0.0004814115, 0.0000011019, 99, 1.52, 1.56, 0.0004916872, 0.0000131502, 4, 0.0004916872, 0.0000131502, 4, 1.02, 1.02
41, 0.0004710602, 0.0000011619, 69, 1.67, 1.78, 0.0005579557, 0.0000066339, 10, 0.0005053593, 0.0000012615, 46, 1.18, 1.07
42, 0.0004679650, 0.0000006802, 97, 1.84, 1.96, 0.0006497406, 0.0000008198, 8, 0.0004307498, 0.0000003742, 21, 1.39, 0.92
43, 0.0003935938, 0.0000007177, 97, 1.73, 1.82, 0.0004035113, 0.0000018043, 7, 0.0004035113, 0.0000018043, 7, 1.03, 1.03
44, 0.0005101575, 0.0000004563, 100, 1.52, 1.63, 0.0009939191, 0.0000015886, 9, 0.0002199090, 0.0000001189, 113, 1.95, 0.43
45, 0.0002626488, 0.0000001782, 100, 1.39, 1.51, 0.0007182552, 0.0000034520, 10, 0.0004258675, 0.0000006901, 34, 2.73, 1.62
46, 0.0004677883, 0.0000002868, 99, 1.61, 1.73, 0.0006792188, 0.0001313479, 4, 0.0003956585, 0.0000064208, 54, 1.45, 0.85
47, 0.0004021258, 0.0000031092, 100, 1.32, 1.44, 0.0008623539, 0.0000001248, 2, 0.0004736140, 0.0000002618, 33, 2.14, 1.18
48, 0.0003844805, 0.0000033590, 97, 1.32, 1.43, 0.0007910114, 0.0000029757, 10, 0.0004631690, 0.0000003813, 62, 2.06, 1.20
49, 0.0004489415, 0.0000006594, 100, 1.41, 1.52, 0.0008943720, 0.0004193530, 1, 0.0003694174, 0.0000012607, 53, 1.99, 0.82
50, 0.0004070977, 0.0000002155, 100, 1.44, 1.56, 0.0005234247, 0.0000032165, 7, 0.0003101232, 0.0000003403, 57, 1.29, 0.76
51, 0.0004711798, 0.0000003850, 100, 1.45, 1.56, 0.0005754845, 0.0000006376, 5, 0.0004634271, 0.0001195046, 22, 1.22, 0.98
52, 0.0004016975, 0.0000007098, 98, 1.47, 1.58, 0.0009400174, 0.0000007706, 2, 0.0002548859, 0.0000000801, 37, 2.34, 0.63
53, 0.0003821888, 0.0000019937, 100, 1.47, 1.59, 0.0006743003, 0.0000010176, 8, 0.0003487060, 0.0000027677, 15, 1.76, 0.91
54, 0.0002738923, 0.0000005987, 68, 1.47, 1.59, 0.0003278051, 0.0000001679, 4, 0.0002461807, 0.0000006846, 47, 1.20, 0.90
55, 0.0003591483, 0.0000046510, 96, 1.45, 1.56, 0.0006223324, 0.0001852950, 5, 0.0002230478, 0.0000006901, 34, 1.73, 0.62
56, 0.0003698770, 0.0000035491, 97, 1.83, 1.94, 0.0006509809, 0.0000073528, 5, 0.0002072464, 0.0000005231, 31, 1.76, 0.56
57, 0.0001443638, 0.0000011574, 93, 1.48, 1.60, 0.0003793066, 0.0000005599, 3, 0.0001512890, 0.0000002805, 36, 2.63, 1.05
58, 0.0002273998, 0.0000005685, 97, 1.53, 1.64, 0.0002328405, 0.0000019468, 1, 0.0002154776, 0.0000012831, 25, 1.02, 0.95
59, 0.0001733758, 0.0000002017, 97, 1.50, 1.62, 0.0002636666, 0.0000934886, 2, 0.0002357038, 0.0000658859, 52, 1.52, 1.36
60, 0.0001114250, 0.0000007501, 97, 1.26, 1.38, 0.0002289339, 0.0000030888, 3, 0.0001121098, 0.0000005642, 36, 2.05, 1.01
61, 0.0004093260, 0.0000001239, 97, 1.87, 1.99, 0.0004568843, 0.0000012544, 7, 0.0001474657, 0.0000001826, 445, 1.12, 0.36
62, 0.0020608163, 0.0000054568, 100, 1.91, 2.03, 0.0027986095, 0.0000051398, 3, 0.0004472460, 0.0000000526, 67, 1.36, 0.22
63, 0.0010497900, 0.0000014638, 99, 1.99, 2.11, 0.0012079116, 0.0000028342, 9, 0.0004977535, 0.0000004545, 79, 1.15, 0.47
64, 0.0012936352, 0.0000035250, 100, 1.93, 2.04, 0.0012994673, 0.0000030691, 8, 0.0005723301, 0.0000003183, 68, 1.00, 0.44
65, 0.0006611160, 0.0000092950, 95, 1.73, 1.85, 0.0008446677, 0.0000003115, 9, 0.0003614562, 0.0000003484, 94, 1.28, 0.55
66, 0.0009104363, 0.0000005896, 60, 1.74, 1.86, 0.0009865808, 0.0000016345, 7, 0.0006376395, 0.0000011011, 71, 1.08, 0.70
67, 0.0011975922, 0.0000039525, 99, 2.01, 2.13, 0.0015123887, 0.0000024798, 2, 0.0005169820, 0.0000007468, 26, 1.26, 0.43
68, 0.0009930978, 0.0000007163, 99, 1.86, 1.98, 0.0012286642, 0.0000010378, 9, 0.0003385868, 0.0000000696, 14, 1.24, 0.34
69, 0.0002908275, 0.0000068284, 67, 1.64, 1.71, 0.0003931402, 0.0001158168, 6, 0.0003931402, 0.0001158168, 6, 1.35, 1.35
70, 0.0005673063, 0.0000011334, 99, 1.49, 1.61, 0.0006046649, 0.0000007085, 7, 0.0002757303, 0.0000003757, 64, 1.07, 0.49
71, 0.0004129860, 0.0000002348, 65, 1.45, 1.57, 0.0010683593, 0.0000021345, 6, 0.0004984776, 0.0000002068, 56, 2.59, 1.21
72, 0.0002697840, 0.0000006825, 100, 1.46, 1.54, 0.0004102437, 0.0000021305, 7, 0.0004102437, 0.0000021305, 7, 1.52, 1.52
73, 0.0003010558, 0.0000011313, 99, 1.40, 1.52, 0.0004024763, 0.0000022307, 6, 0.0003422800, 0.0000032156, 17, 1.34, 1.14
