BENCH: resnet152
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
22, 0.0005881537, 0.0000008503, 89, 1.77, 1.80, 0.0012039196, 0.0000007707, 1, 0.0000891901, 0.0000003882, 147, 2.05, 0.15
23, 0.0000128884, 0.0000001683, 11, 0.13, 0.16, 0.0000128884, 0.0000001683, 1, 0.0000128884, 0.0000001683, 1, 1.00, 1.00
24, 0.0311396829, 0.0000489458, 11, 0.69, 0.71, 0.0311396829, 0.0000489458, 1, 0.0002155039, 0.0000038727, 321, 1.00, 0.01
25, 0.0000133220, 0.0000000187, 11, 0.14, 0.16, 0.0000133220, 0.0000000187, 1, 0.0000128012, 0.0000000263, 2, 1.00, 0.96
26, 0.0002331143, 0.0000199856, 100, 1.80, 1.82, 0.0021149109, 0.0000112101, 1, 0.0001308187, 0.0000000556, 363, 9.07, 0.56
27, 0.0000198520, 0.0000003027, 11, 0.16, 0.18, 0.0000200363, 0.0000009582, 1, 0.0000188643, 0.0000001836, 2, 1.01, 0.95
28, 0.0017089605, 0.0000027337, 98, 1.96, 1.98, 0.0225474395, 0.0000049563, 1, 0.0004620353, 0.0000005252, 270, 13.19, 0.27
29, 0.0036315943, 0.0000109941, 94, 2.83, 2.86, 0.0151191946, 0.0000037415, 1, 0.0004485006, 0.0000007437, 303, 4.16, 0.12
30, 0.0000141970, 0.0000007736, 11, 0.13, 0.15, 0.0000199624, 0.0000076411, 1, 0.0000127557, 0.0000011290, 3, 1.41, 0.90
31, 0.0000173468, 0.0000006787, 11, 0.14, 0.16, 0.0000526558, 0.0000009412, 1, 0.0000307270, 0.0000003948, 3, 3.04, 1.77
32, 0.0006359807, 0.0000006428, 98, 1.43, 1.45, 0.0020095845, 0.0000015498, 1, 0.0000970928, 0.0000011785, 898, 3.16, 0.15
33, 0.0000185668, 0.0000009977, 11, 0.14, 0.16, 0.0000399863, 0.0000008043, 1, 0.0000102851, 0.0000000226, 2, 2.15, 0.55
34, 0.0018032198, 0.0000036051, 100, 2.25, 2.28, 0.0116574991, 0.0001029052, 1, 0.0002530236, 0.0000002216, 2119, 6.46, 0.14
35, 0.0000136487, 0.0000004869, 11, 0.13, 0.16, 0.0000310806, 0.0000001105, 1, 0.0000274148, 0.0000004613, 2, 2.28, 2.01
36, 0.0015490402, 0.0000050998, 98, 2.56, 2.58, 0.0060388841, 0.0000005663, 1, 0.0000886159, 0.0000000739, 535, 3.90, 0.06
37, 0.0000144535, 0.0000006904, 11, 0.14, 0.17, 0.0000312084, 0.0000003013, 1, 0.0000186632, 0.0000060922, 2, 2.16, 1.29
38, 0.0010680270, 0.0000010731, 94, 1.98, 2.00, 0.0021580053, 0.0000005353, 1, 0.0004976377, 0.0000009513, 203, 2.02, 0.47
39, 0.0032543548, 0.0004977766, 88, 2.89, 2.92, 0.0148708665, 0.0004410156, 1, 0.0005927623, 0.0001926385, 131, 4.57, 0.18
40, 0.0000132433, 0.0000001922, 11, 0.14, 0.16, 0.0000280905, 0.0000000207, 1, 0.0000112727, 0.0000000338, 2, 2.12, 0.85
41, 0.0006880448, 0.0000005917, 100, 1.94, 1.97, 0.0017999302, 0.0000007167, 1, 0.0001529906, 0.0000019667, 85, 2.62, 0.22
42, 0.0000105654, 0.0000000196, 11, 0.13, 0.15, 0.0000105654, 0.0000000196, 1, 0.0000103303, 0.0000000080, 3, 1.00, 0.98
43, 0.0032387018, 0.0000202957, 88, 2.86, 2.88, 0.0090569258, 0.0000214563, 1, 0.0004162567, 0.0000002549, 455, 2.80, 0.13
44, 0.0000116902, 0.0000004429, 11, 0.13, 0.15, 0.0000262835, 0.0000000586, 1, 0.0000252814, 0.0000013978, 2, 2.25, 2.16
45, 0.0008535633, 0.0000052713, 100, 1.90, 1.93, 0.0041171792, 0.0000095188, 1, 0.0001406095, 0.0000000320, 183, 4.82, 0.16
46, 0.0000129252, 0.0000003231, 34, 0.65, 0.67, 0.0000471070, 0.0000001341, 1, 0.0000100349, 0.0000000271, 28, 3.64, 0.78
47, 0.0000013950, 0.0000002309, 11, 0.13, 0.15, 0.0000583509, 0.0000006150, 1, 0.0000583509, 0.0000006150, 1, 41.83, 41.83
48, 0.0001909823, 0.0000004186, 94, 1.79, 1.81, 0.0003688722, 0.0001107403, 1, 0.0000516547, 0.0000000563, 55, 1.93, 0.27
49, 0.0001992090, 0.0000008173, 46, 0.67, 0.69, 0.0002060595, 0.0000003319, 1, 0.0000266727, 0.0000000427, 46, 1.03, 0.13
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000141961, 0.0000000168, 11, 0.14, 0.21, 0.0000141961, 0.0000000168, 3, 0.0000141961, 0.0000000168, 3, 1.00, 1.00
1, 0.0012621749, 0.0000009868, 14, 0.71, 0.94, 0.0012621749, 0.0000009868, 9, 0.0002127522, 0.0000001441, 98, 1.00, 0.17
2, 0.0008396000, 0.0000032588, 92, 2.04, 2.28, 0.0008600449, 0.0000013605, 2, 0.0002404882, 0.0000000522, 218, 1.02, 0.29
3, 0.0006386308, 0.0000031212, 100, 2.02, 2.25, 0.0010569439, 0.0000003421, 9, 0.0002652938, 0.0000001938, 101, 1.66, 0.42
4, 0.0000215087, 0.0000003112, 11, 0.16, 0.23, 0.0000228048, 0.0000003968, 3, 0.0000228048, 0.0000003968, 3, 1.06, 1.06
5, 0.0004529102, 0.0000041723, 100, 1.61, 1.84, 0.0009277485, 0.0000001665, 5, 0.0001733228, 0.0000001092, 178, 2.05, 0.38
6, 0.0000157685, 0.0000002762, 11, 0.14, 0.18, 0.0000164771, 0.0000035242, 2, 0.0000164771, 0.0000035242, 2, 1.04, 1.04
7, 0.0012834237, 0.0000061432, 97, 2.38, 2.61, 0.0014957176, 0.0000012856, 8, 0.0004659476, 0.0000046650, 193, 1.17, 0.36
8, 0.0000204385, 0.0000009969, 16, 0.38, 0.52, 0.0000213926, 0.0000000158, 6, 0.0000213926, 0.0000000158, 6, 1.05, 1.05
9, 0.0000135658, 0.0000000247, 11, 0.15, 0.20, 0.0000135658, 0.0000000247, 2, 0.0000135658, 0.0000000247, 2, 1.00, 1.00
10, 0.0001709324, 0.0000001219, 18, 0.55, 0.79, 0.0001709324, 0.0000001219, 9, 0.0001255076, 0.0000058631, 12, 1.00, 0.73
11, 0.0000206855, 0.0000000087, 11, 0.15, 0.19, 0.0000206855, 0.0000000087, 2, 0.0000206855, 0.0000000087, 2, 1.00, 1.00
12, 0.0000223748, 0.0000001133, 11, 0.17, 0.22, 0.0000223748, 0.0000001133, 2, 0.0000223748, 0.0000001133, 2, 1.00, 1.00
13, 0.0002017008, 0.0000010559, 100, 1.60, 1.84, 0.0005193371, 0.0000040093, 9, 0.0001366210, 0.0000000383, 96, 2.57, 0.68
14, 0.0000299472, 0.0000000071, 11, 0.14, 0.19, 0.0000299472, 0.0000000071, 2, 0.0000299472, 0.0000000071, 2, 1.00, 1.00
15, 0.0006827113, 0.0000009100, 88, 2.19, 2.43, 0.0017123182, 0.0000365506, 4, 0.0002761217, 0.0000005345, 565, 2.51, 0.40
16, 0.0000154837, 0.0000005972, 11, 0.14, 0.17, 0.0000327230, 0.0000001345, 1, 0.0000327230, 0.0000001345, 1, 2.11, 2.11
17, 0.0001544767, 0.0000025916, 100, 1.98, 2.22, 0.0004531288, 0.0000001434, 5, 0.0001810306, 0.0000054279, 217, 2.93, 1.17
18, 0.0000260009, 0.0000000184, 11, 0.18, 0.22, 0.0000260009, 0.0000000184, 2, 0.0000260009, 0.0000000184, 2, 1.00, 1.00
19, 0.0008494900, 0.0000009182, 98, 2.02, 2.26, 0.0021272442, 0.0000020625, 3, 0.0005772185, 0.0000005633, 220, 2.50, 0.68
20, 0.0012790267, 0.0000031740, 100, 2.17, 2.41, 0.0019251375, 0.0000032995, 7, 0.0004229541, 0.0000001242, 291, 1.51, 0.33
21, 0.0000205377, 0.0000000312, 11, 0.15, 0.20, 0.0000205377, 0.0000000312, 2, 0.0000205377, 0.0000000312, 2, 1.00, 1.00
22, 0.0004000732, 0.0000009366, 100, 1.49, 1.72, 0.0007602657, 0.0000006673, 10, 0.0000891901, 0.0000003882, 147, 1.90, 0.22
23, 0.0000128884, 0.0000001683, 11, 0.13, 0.16, 0.0000128884, 0.0000001683, 1, 0.0000128884, 0.0000001683, 1, 1.00, 1.00
24, 0.0013628388, 0.0000049310, 64, 2.31, 2.54, 0.0025873604, 0.0002406483, 7, 0.0002155039, 0.0000038727, 321, 1.90, 0.16
25, 0.0000128012, 0.0000000263, 11, 0.14, 0.18, 0.0000128012, 0.0000000263, 2, 0.0000128012, 0.0000000263, 2, 1.00, 1.00
26, 0.0002144327, 0.0000056730, 99, 1.80, 2.03, 0.0011231611, 0.0000016481, 4, 0.0001308187, 0.0000000556, 363, 5.24, 0.61
27, 0.0000188643, 0.0000001836, 11, 0.15, 0.20, 0.0000188643, 0.0000001836, 2, 0.0000188643, 0.0000001836, 2, 1.00, 1.00
28, 0.0009313728, 0.0000039343, 98, 1.97, 2.20, 0.0022210684, 0.0000015466, 6, 0.0004620353, 0.0000005252, 270, 2.38, 0.50
29, 0.0006923982, 0.0000003115, 99, 2.11, 2.35, 0.0013234548, 0.0000010931, 7, 0.0004485006, 0.0000007437, 303, 1.91, 0.65
30, 0.0000127557, 0.0000011290, 11, 0.14, 0.21, 0.0000127557, 0.0000011290, 3, 0.0000127557, 0.0000011290, 3, 1.00, 1.00
31, 0.0000162068, 0.0000008318, 11, 0.14, 0.21, 0.0000307270, 0.0000003948, 3, 0.0000307270, 0.0000003948, 3, 1.90, 1.90
32, 0.0002889013, 0.0000003298, 68, 1.95, 2.18, 0.0006217241, 0.0000008582, 9, 0.0000970928, 0.0000011785, 898, 2.15, 0.34
33, 0.0000102851, 0.0000000226, 11, 0.13, 0.18, 0.0000102851, 0.0000000226, 2, 0.0000102851, 0.0000000226, 2, 1.00, 1.00
34, 0.0005035277, 0.0000002357, 99, 1.89, 2.12, 0.0015386162, 0.0000008196, 9, 0.0002530236, 0.0000002216, 2119, 3.06, 0.50
35, 0.0000125702, 0.0000005904, 11, 0.13, 0.18, 0.0000274148, 0.0000004613, 2, 0.0000274148, 0.0000004613, 2, 2.18, 2.18
36, 0.0002376910, 0.0000008565, 100, 1.63, 1.86, 0.0004963843, 0.0000004203, 6, 0.0000886159, 0.0000000739, 535, 2.09, 0.37
37, 0.0000148835, 0.0000003332, 11, 0.14, 0.19, 0.0000186632, 0.0000060922, 2, 0.0000186632, 0.0000060922, 2, 1.25, 1.25
38, 0.0010796498, 0.0000020328, 93, 1.72, 1.95, 0.0021580053, 0.0000005353, 1, 0.0004976377, 0.0000009513, 203, 2.00, 0.46
39, 0.0020792532, 0.0000024716, 100, 3.57, 3.81, 0.0051777520, 0.0000056373, 4, 0.0005927623, 0.0001926385, 131, 2.49, 0.29
40, 0.0000112727, 0.0000000338, 11, 0.14, 0.18, 0.0000112727, 0.0000000338, 2, 0.0000112727, 0.0000000338, 2, 1.00, 1.00
41, 0.0003835545, 0.0000032266, 100, 1.63, 1.86, 0.0013014729, 0.0001275130, 10, 0.0001529906, 0.0000019667, 85, 3.39, 0.40
42, 0.0000103303, 0.0000000080, 11, 0.13, 0.20, 0.0000103303, 0.0000000080, 3, 0.0000103303, 0.0000000080, 3, 1.00, 1.00
43, 0.0013285888, 0.0000179747, 95, 2.63, 2.86, 0.0026581843, 0.0000016282, 6, 0.0004162567, 0.0000002549, 455, 2.00, 0.31
44, 0.0000092783, 0.0000001853, 11, 0.13, 0.18, 0.0000252814, 0.0000013978, 2, 0.0000252814, 0.0000013978, 2, 2.72, 2.72
45, 0.0002117792, 0.0000004478, 100, 1.69, 1.92, 0.0006740869, 0.0000023901, 7, 0.0001406095, 0.0000000320, 183, 3.18, 0.66
46, 0.0000101692, 0.0000000263, 32, 0.43, 0.66, 0.0000101692, 0.0000000263, 7, 0.0000100349, 0.0000000271, 28, 1.00, 0.99
47, 0.0000014483, 0.0000002360, 11, 0.17, 0.19, 0.0000583509, 0.0000006150, 1, 0.0000583509, 0.0000006150, 1, 40.29, 40.29
48, 0.0000525043, 0.0000000840, 48, 0.80, 1.03, 0.0000525043, 0.0000000840, 8, 0.0000516547, 0.0000000563, 55, 1.00, 0.98
49, 0.0000319922, 0.0000004101, 23, 0.36, 0.59, 0.0000414980, 0.0000012639, 10, 0.0000266727, 0.0000000427, 46, 1.30, 0.83
TOP: 25
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-25 time(s), Meta-25 std(s), trials-25, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-25, speedup-10k
0, 0.0000141961, 0.0000000168, 11, 0.14, 0.21, 0.0000141961, 0.0000000168, 3, 0.0000141961, 0.0000000168, 3, 1.00, 1.00
1, 0.0012621749, 0.0000009868, 12, 0.65, 1.23, 0.0012621749, 0.0000009868, 9, 0.0002127522, 0.0000001441, 98, 1.00, 0.17
2, 0.0008417767, 0.0000013221, 89, 2.04, 2.62, 0.0008600449, 0.0000013605, 2, 0.0002404882, 0.0000000522, 218, 1.02, 0.29
3, 0.0003244820, 0.0000010496, 97, 1.88, 2.46, 0.0005883897, 0.0000007297, 20, 0.0002652938, 0.0000001938, 101, 1.81, 0.82
4, 0.0000208837, 0.0000003854, 11, 0.16, 0.23, 0.0000228048, 0.0000003968, 3, 0.0000228048, 0.0000003968, 3, 1.09, 1.09
5, 0.0003273618, 0.0000003372, 98, 1.85, 2.43, 0.0005353668, 0.0000003464, 13, 0.0001733228, 0.0000001092, 178, 1.64, 0.53
6, 0.0000158937, 0.0000010967, 11, 0.14, 0.19, 0.0000164771, 0.0000035242, 2, 0.0000164771, 0.0000035242, 2, 1.04, 1.04
7, 0.0005389665, 0.0000004482, 97, 2.14, 2.72, 0.0006901899, 0.0000006305, 23, 0.0004659476, 0.0000046650, 193, 1.28, 0.86
8, 0.0000213926, 0.0000000158, 16, 0.37, 0.51, 0.0000213926, 0.0000000158, 6, 0.0000213926, 0.0000000158, 6, 1.00, 1.00
9, 0.0000135658, 0.0000000247, 11, 0.15, 0.19, 0.0000135658, 0.0000000247, 2, 0.0000135658, 0.0000000247, 2, 1.00, 1.00
10, 0.0001255076, 0.0000058631, 18, 0.56, 0.84, 0.0001255076, 0.0000058631, 12, 0.0001255076, 0.0000058631, 12, 1.00, 1.00
11, 0.0000206855, 0.0000000087, 11, 0.15, 0.19, 0.0000206855, 0.0000000087, 2, 0.0000206855, 0.0000000087, 2, 1.00, 1.00
12, 0.0000223748, 0.0000001133, 11, 0.17, 0.22, 0.0000223748, 0.0000001133, 2, 0.0000223748, 0.0000001133, 2, 1.00, 1.00
13, 0.0004168813, 0.0000017133, 96, 1.63, 2.21, 0.0004612744, 0.0000006649, 22, 0.0001366210, 0.0000000383, 96, 1.11, 0.33
14, 0.0000299472, 0.0000000071, 11, 0.21, 0.26, 0.0000299472, 0.0000000071, 2, 0.0000299472, 0.0000000071, 2, 1.00, 1.00
15, 0.0006826428, 0.0000012079, 86, 2.18, 2.77, 0.0017123182, 0.0000365506, 4, 0.0002761217, 0.0000005345, 565, 2.51, 0.40
16, 0.0000157183, 0.0000004336, 11, 0.14, 0.16, 0.0000327230, 0.0000001345, 1, 0.0000327230, 0.0000001345, 1, 2.08, 2.08
17, 0.0002265827, 0.0000005107, 100, 1.96, 2.54, 0.0004531288, 0.0000001434, 5, 0.0001810306, 0.0000054279, 217, 2.00, 0.80
18, 0.0000260009, 0.0000000184, 11, 0.18, 0.22, 0.0000260009, 0.0000000184, 2, 0.0000260009, 0.0000000184, 2, 1.00, 1.00
19, 0.0010946677, 0.0000085668, 94, 1.81, 2.40, 0.0011156498, 0.0000000872, 17, 0.0005772185, 0.0000005633, 220, 1.02, 0.53
20, 0.0018166997, 0.0000035721, 100, 2.23, 2.81, 0.0019251375, 0.0000032995, 7, 0.0004229541, 0.0000001242, 291, 1.06, 0.23
21, 0.0000205377, 0.0000000312, 11, 0.15, 0.20, 0.0000205377, 0.0000000312, 2, 0.0000205377, 0.0000000312, 2, 1.00, 1.00
22, 0.0002672063, 0.0000010372, 70, 1.53, 2.11, 0.0003601559, 0.0000005975, 22, 0.0000891901, 0.0000003882, 147, 1.35, 0.33
23, 0.0000128884, 0.0000001683, 11, 0.13, 0.16, 0.0000128884, 0.0000001683, 1, 0.0000128884, 0.0000001683, 1, 1.00, 1.00
24, 0.0013261687, 0.0000037564, 95, 2.37, 2.95, 0.0018730305, 0.0000006410, 12, 0.0002155039, 0.0000038727, 321, 1.41, 0.16
25, 0.0000128012, 0.0000000263, 11, 0.14, 0.18, 0.0000128012, 0.0000000263, 2, 0.0000128012, 0.0000000263, 2, 1.00, 1.00
26, 0.0004146667, 0.0000007419, 99, 1.75, 2.33, 0.0005817761, 0.0000007427, 24, 0.0001308187, 0.0000000556, 363, 1.40, 0.32
27, 0.0000188643, 0.0000001836, 11, 0.15, 0.20, 0.0000188643, 0.0000001836, 2, 0.0000188643, 0.0000001836, 2, 1.00, 1.00
28, 0.0009140225, 0.0000011662, 99, 1.80, 2.38, 0.0012018023, 0.0000024140, 15, 0.0004620353, 0.0000005252, 270, 1.31, 0.51
29, 0.0006941982, 0.0000028089, 99, 2.06, 2.64, 0.0013234548, 0.0000010931, 7, 0.0004485006, 0.0000007437, 303, 1.91, 0.65
30, 0.0000127557, 0.0000011290, 11, 0.13, 0.20, 0.0000127557, 0.0000011290, 3, 0.0000127557, 0.0000011290, 3, 1.00, 1.00
31, 0.0000166733, 0.0000007310, 11, 0.14, 0.21, 0.0000307270, 0.0000003948, 3, 0.0000307270, 0.0000003948, 3, 1.84, 1.84
32, 0.0002910835, 0.0000002125, 94, 1.75, 2.33, 0.0005048342, 0.0000009825, 16, 0.0000970928, 0.0000011785, 898, 1.73, 0.33
33, 0.0000102851, 0.0000000226, 11, 0.13, 0.18, 0.0000102851, 0.0000000226, 2, 0.0000102851, 0.0000000226, 2, 1.00, 1.00
34, 0.0005044957, 0.0000003750, 98, 1.72, 2.31, 0.0015386162, 0.0000008196, 9, 0.0002530236, 0.0000002216, 2119, 3.05, 0.50
35, 0.0000133833, 0.0000006140, 11, 0.14, 0.18, 0.0000274148, 0.0000004613, 2, 0.0000274148, 0.0000004613, 2, 2.05, 2.05
36, 0.0002353460, 0.0000008923, 99, 1.67, 2.25, 0.0004963843, 0.0000004203, 6, 0.0000886159, 0.0000000739, 535, 2.11, 0.38
37, 0.0000145453, 0.0000003556, 11, 0.14, 0.19, 0.0000186632, 0.0000060922, 2, 0.0000186632, 0.0000060922, 2, 1.28, 1.28
38, 0.0009733695, 0.0000011803, 97, 1.92, 2.51, 0.0012048202, 0.0000187625, 22, 0.0004976377, 0.0000009513, 203, 1.24, 0.51
39, 0.0012156873, 0.0000111819, 100, 2.63, 3.22, 0.0027904493, 0.0000001010, 23, 0.0005927623, 0.0001926385, 131, 2.30, 0.49
40, 0.0000112727, 0.0000000338, 11, 0.13, 0.18, 0.0000112727, 0.0000000338, 2, 0.0000112727, 0.0000000338, 2, 1.00, 1.00
41, 0.0003571473, 0.0000029025, 100, 1.61, 2.19, 0.0013014729, 0.0001275130, 10, 0.0001529906, 0.0000019667, 85, 3.64, 0.43
42, 0.0000103303, 0.0000000080, 11, 0.13, 0.20, 0.0000103303, 0.0000000080, 3, 0.0000103303, 0.0000000080, 3, 1.00, 1.00
43, 0.0024370720, 0.0003290257, 95, 2.72, 3.30, 0.0026581843, 0.0000016282, 6, 0.0004162567, 0.0000002549, 455, 1.09, 0.17
44, 0.0000092118, 0.0000001828, 11, 0.13, 0.18, 0.0000252814, 0.0000013978, 2, 0.0000252814, 0.0000013978, 2, 2.74, 2.74
45, 0.0002346495, 0.0000004545, 100, 1.76, 2.34, 0.0006504341, 0.0000000395, 15, 0.0001406095, 0.0000000320, 183, 2.77, 0.60
46, 0.0000100709, 0.0000000140, 23, 0.25, 0.83, 0.0000100709, 0.0000000140, 22, 0.0000100349, 0.0000000271, 28, 1.00, 1.00
47, 0.0000015468, 0.0000002540, 11, 0.13, 0.15, 0.0000583509, 0.0000006150, 1, 0.0000583509, 0.0000006150, 1, 37.72, 37.72
48, 0.0000525043, 0.0000000840, 48, 0.80, 1.38, 0.0000525043, 0.0000000840, 8, 0.0000516547, 0.0000000563, 55, 1.00, 0.98
49, 0.0000276253, 0.0000005998, 36, 0.50, 1.08, 0.0000276601, 0.0000000417, 24, 0.0000266727, 0.0000000427, 46, 1.00, 0.97
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000141961, 0.0000000168, 11, 0.14, 0.21, 0.0000141961, 0.0000000168, 3, 0.0000141961, 0.0000000168, 3, 1.00, 1.00
1, 0.0003224287, 0.0000020464, 60, 2.29, 3.46, 0.0011464382, 0.0000221084, 35, 0.0002127522, 0.0000001441, 98, 3.56, 0.66
2, 0.0008387198, 0.0000011327, 92, 2.04, 3.21, 0.0008600449, 0.0000013605, 2, 0.0002404882, 0.0000000522, 218, 1.03, 0.29
3, 0.0003052935, 0.0000003637, 99, 2.23, 3.39, 0.0004843767, 0.0000009739, 38, 0.0002652938, 0.0000001938, 101, 1.59, 0.87
4, 0.0000220303, 0.0000004412, 11, 0.16, 0.23, 0.0000228048, 0.0000003968, 3, 0.0000228048, 0.0000003968, 3, 1.04, 1.04
5, 0.0003269537, 0.0000007650, 99, 1.87, 3.04, 0.0005353668, 0.0000003464, 13, 0.0001733228, 0.0000001092, 178, 1.64, 0.53
6, 0.0000155037, 0.0000010190, 11, 0.21, 0.25, 0.0000164771, 0.0000035242, 2, 0.0000164771, 0.0000035242, 2, 1.06, 1.06
7, 0.0005365932, 0.0000011977, 97, 2.20, 3.36, 0.0006901899, 0.0000006305, 23, 0.0004659476, 0.0000046650, 193, 1.29, 0.87
8, 0.0000209770, 0.0000010177, 16, 0.43, 0.57, 0.0000213926, 0.0000000158, 6, 0.0000213926, 0.0000000158, 6, 1.02, 1.02
9, 0.0000135658, 0.0000000247, 11, 0.15, 0.19, 0.0000135658, 0.0000000247, 2, 0.0000135658, 0.0000000247, 2, 1.00, 1.00
10, 0.0001255076, 0.0000058631, 16, 0.56, 0.84, 0.0001255076, 0.0000058631, 12, 0.0001255076, 0.0000058631, 12, 1.00, 1.00
11, 0.0000206855, 0.0000000087, 11, 0.14, 0.19, 0.0000206855, 0.0000000087, 2, 0.0000206855, 0.0000000087, 2, 1.00, 1.00
12, 0.0000223748, 0.0000001133, 11, 0.17, 0.22, 0.0000223748, 0.0000001133, 2, 0.0000223748, 0.0000001133, 2, 1.00, 1.00
13, 0.0004126945, 0.0000009067, 97, 1.68, 2.84, 0.0004612744, 0.0000006649, 22, 0.0001366210, 0.0000000383, 96, 1.12, 0.33
14, 0.0000299472, 0.0000000071, 11, 0.15, 0.19, 0.0000299472, 0.0000000071, 2, 0.0000299472, 0.0000000071, 2, 1.00, 1.00
15, 0.0010947398, 0.0000085100, 98, 2.19, 3.35, 0.0012923065, 0.0000012135, 30, 0.0002761217, 0.0000005345, 565, 1.18, 0.25
16, 0.0000156218, 0.0000004151, 11, 0.14, 0.17, 0.0000327230, 0.0000001345, 1, 0.0000327230, 0.0000001345, 1, 2.09, 2.09
17, 0.0002194210, 0.0000007879, 100, 1.99, 3.16, 0.0002876510, 0.0000034069, 41, 0.0001810306, 0.0000054279, 217, 1.31, 0.83
