Tue Jan  2 12:05:20 EST 2024
workergpu045
Greetings from !
Densenet201: Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
72, 0.00001140, 37.90, 6360.48, 13, 0.00001140, 6322.58, 832, 0.00001140, 6322.58, 832, 1.00, 1.00, 0.99, 0.99
73, 0.00002159, 36.30, 522.65, 30, 0.00002533, 486.35, 64, 0.00002533, 486.35, 64, 1.17, 1.17, 0.93, 0.93
74, 0.00004427, 44.69, 531.04, 27, 0.00004594, 486.35, 64, 0.00004594, 486.35, 64, 1.04, 1.04, 0.92, 0.92
75, 0.00002878, 36.02, 522.38, 30, 0.00003333, 486.35, 64, 0.00003333, 486.35, 64, 1.16, 1.16, 0.93, 0.93
76, 0.00002250, 31.63, 1004.34, 15, 0.00002250, 972.71, 128, 0.00002250, 972.71, 128, 1.00, 1.00, 0.97, 0.97
77, 0.00000758, 19.87, 506.22, 12, 0.00000758, 486.35, 64, 0.00000758, 486.35, 64, 1.00, 1.00, 0.96, 0.96
78, 0.00003415, 16.78, 503.13, 11, 0.00003415, 486.35, 64, 0.00003415, 486.35, 64, 1.00, 1.00, 0.97, 0.97
79, 0.00001303, 39.89, 526.25, 29, 0.00001604, 486.35, 64, 0.00001604, 486.35, 64, 1.23, 1.23, 0.92, 0.92
80, 0.00003209, 25.40, 511.76, 15, 0.00003209, 486.35, 64, 0.00003209, 486.35, 64, 1.00, 1.00, 0.95, 0.95
81, 0.00001167, 39.14, 525.49, 36, 0.00001211, 486.35, 64, 0.00001211, 486.35, 64, 1.04, 1.04, 0.93, 0.93
82, 0.00003631, 28.07, 514.42, 16, 0.00003631, 486.35, 64, 0.00003631, 486.35, 64, 1.00, 1.00, 0.95, 0.95
83, 0.00003387, 24.69, 511.04, 11, 0.00003387, 486.35, 64, 0.00003387, 486.35, 64, 1.00, 1.00, 0.95, 0.95
84, 0.00001794, 39.25, 525.61, 30, 0.00001982, 486.35, 64, 0.00001982, 486.35, 64, 1.10, 1.10, 0.93, 0.93
85, 0.00001989, 25.70, 2943.82, 11, 0.00001989, 2918.12, 384, 0.00001989, 2918.12, 384, 1.00, 1.00, 0.99, 0.99
86, 0.00002718, 38.27, 524.63, 26, 0.00002880, 486.35, 64, 0.00002880, 486.35, 64, 1.06, 1.06, 0.93, 0.93
87, 0.00002520, 23.83, 996.53, 11, 0.00002520, 972.71, 128, 0.00002520, 972.71, 128, 1.00, 1.00, 0.98, 0.98
88, 0.00003663, 27.72, 514.08, 15, 0.00003663, 486.35, 64, 0.00003663, 486.35, 64, 1.00, 1.00, 0.95, 0.95
89, 0.00002889, 36.34, 1009.05, 15, 0.00002889, 972.71, 128, 0.00002889, 972.71, 128, 1.00, 1.00, 0.96, 0.96
90, 0.00003101, 23.64, 509.99, 13, 0.00003101, 486.35, 64, 0.00003101, 486.35, 64, 1.00, 1.00, 0.95, 0.95
91, 0.00003327, 64.18, 550.54, 15, 0.00003327, 486.35, 64, 0.00003327, 486.35, 64, 1.00, 1.00, 0.88, 0.88
92, 0.00001902, 31.98, 518.33, 21, 0.00002532, 486.35, 64, 0.00002532, 486.35, 64, 1.33, 1.33, 0.94, 0.94
93, 0.00002128, 21.86, 508.21, 15, 0.00002128, 486.35, 64, 0.00002128, 486.35, 64, 1.00, 1.00, 0.96, 0.96
94, 0.00002515, 36.68, 523.03, 34, 0.00002842, 486.35, 64, 0.00002842, 486.35, 64, 1.13, 1.13, 0.93, 0.93
95, 0.00002956, 21.83, 994.53, 11, 0.00002956, 972.71, 128, 0.00002956, 972.71, 128, 1.00, 1.00, 0.98, 0.98
96, 0.00001574, 43.53, 529.89, 29, 0.00001651, 486.35, 64, 0.00001651, 486.35, 64, 1.05, 1.05, 0.92, 0.92
97, 0.00001676, 22.20, 508.55, 14, 0.00001676, 486.35, 64, 0.00001676, 486.35, 64, 1.00, 1.00, 0.96, 0.96
98, 0.00003396, 34.08, 520.43, 22, 0.00003401, 486.35, 64, 0.00003401, 486.35, 64, 1.00, 1.00, 0.93, 0.93
99, 0.00004098, 29.49, 515.84, 11, 0.00004098, 486.35, 64, 0.00004098, 486.35, 64, 1.00, 1.00, 0.94, 0.94
100, 0.00000512, 19.04, 475.00, 11, 0.00000512, 455.96, 60, 0.00000512, 455.96, 60, 1.00, 1.00, 0.96, 0.96
101, 0.00002538, 23.92, 510.27, 17, 0.00002538, 486.35, 64, 0.00002538, 486.35, 64, 1.00, 1.00, 0.95, 0.95
102, 0.00002224, 43.62, 529.97, 30, 0.00002340, 486.35, 64, 0.00002340, 486.35, 64, 1.05, 1.05, 0.92, 0.92
103, 0.00004718, 25.95, 512.30, 15, 0.00004718, 486.35, 64, 0.00004718, 486.35, 64, 1.00, 1.00, 0.95, 0.95
104, 0.00001415, 46.57, 532.92, 41, 0.00001453, 486.35, 64, 0.00001453, 486.35, 64, 1.03, 1.03, 0.91, 0.91
105, 0.00002241, 42.81, 529.17, 28, 0.00002301, 486.35, 64, 0.00002301, 486.35, 64, 1.03, 1.03, 0.92, 0.92
106, 0.00003579, 24.99, 511.34, 15, 0.00003579, 486.35, 64, 0.00003579, 486.35, 64, 1.00, 1.00, 0.95, 0.95
107, 0.00001672, 64.54, 550.89, 54, 0.00002070, 486.35, 64, 0.00002070, 486.35, 64, 1.24, 1.24, 0.88, 0.88
108, 0.00003765, 22.69, 509.04, 11, 0.00003765, 486.35, 64, 0.00003765, 486.35, 64, 1.00, 1.00, 0.96, 0.96
109, 0.00002435, 26.92, 999.63, 26, 0.00002457, 972.71, 128, 0.00002457, 972.71, 128, 1.01, 1.01, 0.97, 0.97
110, 0.00001924, 31.98, 518.33, 13, 0.00001924, 486.35, 64, 0.00001924, 486.35, 64, 1.00, 1.00, 0.94, 0.94
111, 0.00001822, 30.78, 517.13, 21, 0.00002155, 486.35, 64, 0.00002155, 486.35, 64, 1.18, 1.18, 0.94, 0.94
112, 0.00002980, 28.53, 1001.24, 15, 0.00002980, 972.71, 128, 0.00002980, 972.71, 128, 1.00, 1.00, 0.97, 0.97
Tue Jan  2 20:20:25 EST 2024

Completed

