Sun Dec 17 00:54:49 EST 2023
workergpu064
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
51, 0.00001847, 33.89, 971.16, 29, 0.00001891, 937.28, 128, 0.00001891, 937.28, 128, 1.02, 1.02, 0.97, 0.97
52, 0.00001148, 22.35, 959.63, 17, 0.00001148, 937.28, 128, 0.00001148, 937.28, 128, 1.00, 1.00, 0.98, 0.98
53, 0.00000786, 19.66, 488.30, 12, 0.00000786, 468.64, 64, 0.00000786, 468.64, 64, 1.00, 1.00, 0.96, 0.96
54, 0.00001795, 21.51, 490.15, 13, 0.00001795, 468.64, 64, 0.00001795, 468.64, 64, 1.00, 1.00, 0.96, 0.96
55, 0.00002337, 65.33, 1529.83, 22, 0.00002339, 1464.50, 200, 0.00001522, 5155.03, 704, 1.00, 0.65, 0.96, 3.37
56, 0.00002289, 40.85, 978.13, 21, 0.00002299, 937.28, 128, 0.00002299, 937.28, 128, 1.00, 1.00, 0.96, 0.96
57, 0.00001781, 22.33, 490.97, 12, 0.00001781, 468.64, 64, 0.00001781, 468.64, 64, 1.00, 1.00, 0.95, 0.95
58, 0.00001389, 22.16, 959.44, 11, 0.00001389, 937.28, 128, 0.00001389, 937.28, 128, 1.00, 1.00, 0.98, 0.98
59, 0.00001998, 25.49, 962.77, 15, 0.00001998, 937.28, 128, 0.00001998, 937.28, 128, 1.00, 1.00, 0.97, 0.97
60, 0.00001320, 71.73, 540.37, 54, 0.00001847, 468.64, 64, 0.00001847, 468.64, 64, 1.40, 1.40, 0.87, 0.87
61, 0.00001497, 28.99, 497.63, 11, 0.00001497, 468.64, 64, 0.00001497, 468.64, 64, 1.00, 1.00, 0.94, 0.94
62, 0.00001655, 22.19, 959.46, 13, 0.00001655, 937.28, 128, 0.00001655, 937.28, 128, 1.00, 1.00, 0.98, 0.98
63, 0.00001197, 16.20, 484.83, 11, 0.00001197, 468.64, 64, 0.00001197, 468.64, 64, 1.00, 1.00, 0.97, 0.97
64, 0.00001412, 28.24, 965.52, 11, 0.00001412, 937.28, 128, 0.00001412, 937.28, 128, 1.00, 1.00, 0.97, 0.97
65, 0.00002209, 24.45, 961.73, 15, 0.00002209, 937.28, 128, 0.00002209, 937.28, 128, 1.00, 1.00, 0.97, 0.97
66, 0.00000515, 18.03, 457.38, 11, 0.00000515, 439.35, 60, 0.00000515, 439.35, 60, 1.00, 1.00, 0.96, 0.96
67, 0.00002834, 19.95, 957.23, 11, 0.00002834, 937.28, 128, 0.00002834, 937.28, 128, 1.00, 1.00, 0.98, 0.98
68, 0.00001145, 39.23, 976.51, 32, 0.00001257, 937.28, 128, 0.00001257, 937.28, 128, 1.10, 1.10, 0.96, 0.96
69, 0.00001877, 23.81, 492.45, 11, 0.00001877, 468.64, 64, 0.00001877, 468.64, 64, 1.00, 1.00, 0.95, 0.95
70, 0.00001371, 34.50, 503.14, 22, 0.00001396, 468.64, 64, 0.00001396, 468.64, 64, 1.02, 1.02, 0.93, 0.93
71, 0.00001492, 27.14, 964.42, 21, 0.00001531, 937.28, 128, 0.00001531, 937.28, 128, 1.03, 1.03, 0.97, 0.97
72, 0.00001309, 22.27, 959.55, 11, 0.00001309, 937.28, 128, 0.00001309, 937.28, 128, 1.00, 1.00, 0.98, 0.98
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00002176, 36.03, 973.31, 23, 0.00002196, 937.28, 128, 0.00002196, 937.28, 128, 1.01, 1.01, 0.96, 0.96
