Mon Dec 18 14:45:28 EST 2023
workergpu032
Greetings from !
Top 1
Top 10
Top 25
Top 50
Top 100
Top 200
Top 300
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
41, 0.00002443, 36.51, 994.99, 21, 0.00002516, 958.48, 128, 0.00002516, 958.48, 128, 1.03, 1.03, 0.96, 0.96
42, 0.00001805, 41.63, 520.87, 35, 0.00002011, 479.24, 64, 0.00002011, 479.24, 64, 1.11, 1.11, 0.92, 0.92
43, 0.00001363, 19.06, 498.30, 11, 0.00001363, 479.24, 64, 0.00001363, 479.24, 64, 1.00, 1.00, 0.96, 0.96
44, 0.00000457, 34.02, 513.26, 23, 0.00000473, 479.24, 64, 0.00000473, 479.24, 64, 1.04, 1.04, 0.93, 0.93
45, 0.00002885, 54.33, 533.57, 25, 0.00003085, 479.24, 64, 0.00003085, 479.24, 64, 1.07, 1.07, 0.90, 0.90
46, 0.00002134, 22.89, 981.36, 11, 0.00002134, 958.48, 128, 0.00002134, 958.48, 128, 1.00, 1.00, 0.98, 0.98
47, 0.00002067, 25.94, 505.18, 12, 0.00002067, 479.24, 64, 0.00002067, 479.24, 64, 1.00, 1.00, 0.95, 0.95
48, 0.00000881, 71.85, 551.09, 53, 0.00001363, 479.24, 64, 0.00001363, 479.24, 64, 1.55, 1.55, 0.87, 0.87
49, 0.00001551, 33.57, 512.81, 23, 0.00001988, 479.24, 64, 0.00001988, 479.24, 64, 1.28, 1.28, 0.93, 0.93
50, 0.00001870, 24.71, 503.95, 15, 0.00001870, 479.24, 64, 0.00001870, 479.24, 64, 1.00, 1.00, 0.95, 0.95
51, 0.00001840, 18.50, 976.98, 11, 0.00001840, 958.48, 128, 0.00001840, 958.48, 128, 1.00, 1.00, 0.98, 0.98
52, 0.00001085, 38.46, 5310.09, 11, 0.00001085, 5271.63, 704, 0.00001085, 5271.63, 704, 1.00, 1.00, 0.99, 0.99
53, 0.00002147, 26.21, 984.69, 11, 0.00002147, 958.48, 128, 0.00002147, 958.48, 128, 1.00, 1.00, 0.97, 0.97
54, 0.00002819, 46.16, 525.40, 28, 0.00003329, 479.24, 64, 0.00003329, 479.24, 64, 1.18, 1.18, 0.91, 0.91
55, 0.00002092, 34.75, 513.99, 21, 0.00002096, 479.24, 64, 0.00002096, 479.24, 64, 1.00, 1.00, 0.93, 0.93
56, 0.00002585, 26.82, 506.05, 17, 0.00002585, 479.24, 64, 0.00002585, 479.24, 64, 1.00, 1.00, 0.95, 0.95
57, 0.00002268, 22.78, 502.02, 13, 0.00002268, 479.24, 64, 0.00002268, 479.24, 64, 1.00, 1.00, 0.95, 0.95
58, 0.00000971, 23.23, 502.47, 15, 0.00000971, 479.24, 64, 0.00000971, 479.24, 64, 1.00, 1.00, 0.95, 0.95
59, 0.00002828, 26.04, 505.28, 16, 0.00002828, 479.24, 64, 0.00002828, 479.24, 64, 1.00, 1.00, 0.95, 0.95
60, 0.00002218, 24.48, 503.72, 11, 0.00002218, 479.24, 64, 0.00002218, 479.24, 64, 1.00, 1.00, 0.95, 0.95
61, 0.00001972, 31.94, 990.42, 15, 0.00001972, 958.48, 128, 0.00001972, 958.48, 128, 1.00, 1.00, 0.97, 0.97
62, 0.00002490, 43.99, 523.23, 30, 0.00002619, 479.24, 64, 0.00002619, 479.24, 64, 1.05, 1.05, 0.92, 0.92
63, 0.00001141, 40.21, 5311.84, 11, 0.00001141, 5271.63, 704, 0.00001141, 5271.63, 704, 1.00, 1.00, 0.99, 0.99
64, 0.00002294, 22.70, 501.94, 15, 0.00002294, 479.24, 64, 0.00002294, 479.24, 64, 1.00, 1.00, 0.95, 0.95
65, 0.00001892, 28.90, 987.38, 13, 0.00001892, 958.48, 128, 0.00001892, 958.48, 128, 1.00, 1.00, 0.97, 0.97
66, 0.00002204, 38.56, 517.80, 30, 0.00002205, 479.24, 64, 0.00002205, 479.24, 64, 1.00, 1.00, 0.93, 0.93
67, 0.00001484, 19.77, 499.01, 11, 0.00001484, 479.24, 64, 0.00001484, 479.24, 64, 1.00, 1.00, 0.96, 0.96
68, 0.00000778, 31.12, 510.35, 22, 0.00000780, 479.24, 64, 0.00000780, 479.24, 64, 1.00, 1.00, 0.94, 0.94
69, 0.00002268, 22.14, 501.38, 12, 0.00002268, 479.24, 64, 0.00002268, 479.24, 64, 1.00, 1.00, 0.96, 0.96
70, 0.00001409, 28.51, 507.75, 15, 0.00001409, 479.24, 64, 0.00001409, 479.24, 64, 1.00, 1.00, 0.94, 0.94
71, 0.00001673, 27.46, 3382.13, 13, 0.00001673, 3354.68, 448, 0.00001673, 3354.68, 448, 1.00, 1.00, 0.99, 0.99
72, 0.00001549, 27.88, 986.36, 15, 0.00001549, 958.48, 128, 0.00001549, 958.48, 128, 1.00, 1.00, 0.97, 0.97
73, 0.00001701, 35.84, 994.32, 17, 0.00001701, 958.48, 128, 0.00001701, 958.48, 128, 1.00, 1.00, 0.96, 0.96
74, 0.00002400, 61.51, 540.75, 29, 0.00002759, 479.24, 64, 0.00002759, 479.24, 64, 1.15, 1.15, 0.89, 0.89
75, 0.00002776, 41.93, 521.17, 27, 0.00002781, 479.24, 64, 0.00002781, 479.24, 64, 1.00, 1.00, 0.92, 0.92
76, 0.00002813, 45.27, 1003.75, 25, 0.00003019, 958.48, 128, 0.00003019, 958.48, 128, 1.07, 1.07, 0.95, 0.95
77, 0.00002187, 20.14, 978.62, 11, 0.00002187, 958.48, 128, 0.00002187, 958.48, 128, 1.00, 1.00, 0.98, 0.98
