Sun Dec 17 08:26:16 EST 2023
workergpu041
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
10, 0.00001637, 38.32, 110.84, 24, 0.00001648, 72.51, 10, 0.00000705, 464.07, 64, 1.01, 0.43, 0.65, 4.19
11, 0.00007102, 36.72, 109.24, 23, 0.00013214, 72.51, 10, 0.00001099, 928.14, 128, 1.86, 0.15, 0.66, 8.50
12, 0.00004152, 45.29, 117.80, 23, 0.00004201, 72.51, 10, 0.00002356, 1392.21, 192, 1.01, 0.57, 0.62, 11.82
13, 0.00009994, 20.69, 93.20, 11, 0.00009994, 72.51, 10, 0.00002942, 4176.64, 576, 1.00, 0.29, 0.78, 44.81
14, 0.00002676, 24.50, 97.01, 12, 0.00002676, 72.51, 10, 0.00000733, 928.14, 128, 1.00, 0.27, 0.75, 9.57
15, 0.00015354, 30.79, 103.30, 15, 0.00017087, 72.51, 10, 0.00004666, 2784.43, 384, 1.11, 0.30, 0.70, 26.95
16, 0.00009435, 59.71, 132.23, 27, 0.00009771, 72.51, 10, 0.00002631, 1392.21, 192, 1.04, 0.28, 0.55, 10.53
17, 0.00000509, 19.01, 91.52, 11, 0.00000509, 72.51, 10, 0.00000509, 435.07, 60, 1.00, 1.00, 0.79, 4.75
18, 0.00016381, 103.32, 175.83, 39, 0.00028441, 72.51, 10, 0.00005777, 15778.41, 2176, 1.74, 0.35, 0.41, 89.74
Top 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
0, 0.00000726, 32.68, 213.96, 20, 0.00000726, 181.28, 25, 0.00000726, 464.07, 64, 1.00, 1.00, 0.85, 2.17
1, 0.00007369, 48.99, 230.27, 21, 0.00007369, 181.28, 25, 0.00004700, 11601.77, 1600, 1.00, 0.64, 0.79, 50.38
2, 0.00000997, 55.09, 236.37, 30, 0.00004722, 181.28, 25, 0.00002473, 3712.57, 512, 4.74, 2.48, 0.77, 15.71
3, 0.00002124, 33.07, 214.35, 27, 0.00002509, 181.28, 25, 0.00001196, 1392.21, 192, 1.18, 0.56, 0.85, 6.49
4, 0.00000530, 64.36, 245.64, 36, 0.00000530, 181.28, 25, 0.00000530, 464.07, 64, 1.00, 1.00, 0.74, 1.89
5, 0.00004137, 42.52, 223.79, 23, 0.00004615, 181.28, 25, 0.00002380, 3248.50, 448, 1.12, 0.58, 0.81, 14.52
6, 0.00000559, 88.30, 269.58, 40, 0.00008490, 181.28, 25, 0.00006627, 8817.35, 1216, 15.19, 11.85, 0.67, 32.71
7, 0.00002881, 67.06, 248.33, 27, 0.00005203, 181.28, 25, 0.00003442, 1856.28, 256, 1.81, 1.19, 0.73, 7.47
8, 0.00003804, 67.01, 248.28, 45, 0.00010096, 181.28, 25, 0.00003665, 6496.99, 896, 2.65, 0.96, 0.73, 26.17
9, 0.00014117, 21.61, 202.89, 11, 0.00014117, 181.28, 25, 0.00006891, 6496.99, 896, 1.00, 0.49, 0.89, 32.02
10, 0.00000522, 45.24, 226.52, 26, 0.00000734, 181.28, 25, 0.00000705, 464.07, 64, 1.41, 1.35, 0.80, 2.05
11, 0.00000872, 96.03, 277.30, 56, 0.00003562, 181.28, 25, 0.00001099, 928.14, 128, 4.08, 1.26, 0.65, 3.35
12, 0.00004187, 54.52, 235.80, 28, 0.00004201, 181.28, 25, 0.00002356, 1392.21, 192, 1.00, 0.56, 0.77, 5.90
13, 0.00004688, 27.26, 208.54, 17, 0.00009994, 181.28, 25, 0.00002942, 4176.64, 576, 2.13, 0.63, 0.87, 20.03
14, 0.00001104, 75.07, 256.35, 49, 0.00001331, 181.28, 25, 0.00000733, 928.14, 128, 1.21, 0.66, 0.71, 3.62
15, 0.00015511, 31.04, 212.32, 15, 0.00017087, 181.28, 25, 0.00004666, 2784.43, 384, 1.10, 0.30, 0.85, 13.11
16, 0.00004408, 48.20, 229.48, 28, 0.00004588, 181.28, 25, 0.00002631, 1392.21, 192, 1.04, 0.60, 0.79, 6.07
17, 0.00000483, 33.92, 215.20, 22, 0.00000509, 181.28, 25, 0.00000509, 435.07, 60, 1.06, 1.06, 0.84, 2.02
18, 0.00012154, 40.01, 221.29, 19, 0.00011582, 181.28, 25, 0.00005777, 15778.41, 2176, 0.95, 0.48, 0.82, 71.30
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00000726, 19.60, 382.15, 11, 0.00000726, 362.56, 50, 0.00000726, 464.07, 64, 1.00, 1.00, 0.95, 1.21
1, 0.00007369, 34.53, 397.09, 13, 0.00007369, 362.56, 50, 0.00004700, 11601.77, 1600, 1.00, 0.64, 0.91, 29.22
2, 0.00004366, 47.70, 410.26, 21, 0.00004722, 362.56, 50, 0.00002473, 3712.57, 512, 1.08, 0.57, 0.88, 9.05
3, 0.00002055, 33.52, 396.08, 27, 0.00002509, 362.56, 50, 0.00001196, 1392.21, 192, 1.22, 0.58, 0.92, 3.52
4, 0.00000530, 22.44, 384.99, 13, 0.00000530, 362.56, 50, 0.00000530, 464.07, 64, 1.00, 1.00, 0.94, 1.21
5, 0.00002986, 46.86, 409.42, 25, 0.00002997, 362.56, 50, 0.00002380, 3248.50, 448, 1.00, 0.80, 0.89, 7.93
6, 0.00008392, 67.09, 429.64, 21, 0.00008490, 362.56, 50, 0.00006627, 8817.35, 1216, 1.01, 0.79, 0.84, 20.52
7, 0.00005203, 40.97, 403.52, 13, 0.00005203, 362.56, 50, 0.00003442, 1856.28, 256, 1.00, 0.66, 0.90, 4.60
8, 0.00009677, 65.68, 428.23, 37, 0.00010096, 362.56, 50, 0.00003665, 6496.99, 896, 1.04, 0.38, 0.85, 15.17
9, 0.00014117, 21.65, 384.21, 11, 0.00014117, 362.56, 50, 0.00006891, 6496.99, 896, 1.00, 0.49, 0.94, 16.91
10, 0.00000521, 29.47, 392.03, 19, 0.00000734, 362.56, 50, 0.00000705, 464.07, 64, 1.41, 1.35, 0.92, 1.18
11, 0.00002185, 47.63, 410.19, 31, 0.00002377, 362.56, 50, 0.00001099, 928.14, 128, 1.09, 0.50, 0.88, 2.26
12, 0.00003762, 37.59, 400.14, 11, 0.00003762, 362.56, 50, 0.00002356, 1392.21, 192, 1.00, 0.63, 0.91, 3.48
13, 0.00008722, 65.87, 428.42, 31, 0.00009039, 362.56, 50, 0.00002942, 4176.64, 576, 1.04, 0.34, 0.85, 9.75
14, 0.00001109, 62.71, 425.27, 38, 0.00001331, 362.56, 50, 0.00000733, 928.14, 128, 1.20, 0.66, 0.85, 2.18
15, 0.00011340, 54.30, 416.86, 32, 0.00013819, 362.56, 50, 0.00004666, 2784.43, 384, 1.22, 0.41, 0.87, 6.68
16, 0.00004019, 34.16, 396.71, 13, 0.00004019, 362.56, 50, 0.00002631, 1392.21, 192, 1.00, 0.65, 0.91, 3.51
17, 0.00000509, 19.06, 381.61, 11, 0.00000509, 362.56, 50, 0.00000509, 435.07, 60, 1.00, 1.00, 0.95, 1.14
18, 0.00001378, 41.39, 403.95, 28, 0.00010741, 362.56, 50, 0.00005777, 15778.41, 2176, 7.80, 4.19, 0.90, 39.06
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00000726, 19.52, 483.60, 11, 0.00000726, 464.07, 64, 0.00000726, 464.07, 64, 1.00, 1.00, 0.96, 0.96
1, 0.00006462, 22.58, 747.69, 11, 0.00006462, 725.11, 100, 0.00004700, 11601.77, 1600, 1.00, 0.73, 0.97, 15.52
2, 0.00002936, 25.90, 751.01, 15, 0.00002936, 725.11, 100, 0.00002473, 3712.57, 512, 1.00, 0.84, 0.97, 4.94
3, 0.00002103, 22.73, 747.85, 15, 0.00002103, 725.11, 100, 0.00001196, 1392.21, 192, 1.00, 0.57, 0.97, 1.86
4, 0.00000530, 21.80, 485.88, 13, 0.00000530, 464.07, 64, 0.00000530, 464.07, 64, 1.00, 1.00, 0.96, 0.96
5, 0.00002809, 22.19, 747.30, 11, 0.00002809, 725.11, 100, 0.00002380, 3248.50, 448, 1.00, 0.85, 0.97, 4.35
6, 0.00006756, 34.66, 759.77, 11, 0.00006756, 725.11, 100, 0.00006627, 8817.35, 1216, 1.00, 0.98, 0.95, 11.61
7, 0.00003950, 27.76, 752.87, 11, 0.00003950, 725.11, 100, 0.00003442, 1856.28, 256, 1.00, 0.87, 0.96, 2.47
8, 0.00005391, 49.33, 774.44, 26, 0.00005435, 725.11, 100, 0.00003665, 6496.99, 896, 1.01, 0.68, 0.94, 8.39
9, 0.00007290, 32.31, 757.43, 11, 0.00007290, 725.11, 100, 0.00006891, 6496.99, 896, 1.00, 0.95, 0.96, 8.58
10, 0.00000541, 29.70, 493.77, 19, 0.00000705, 464.07, 64, 0.00000705, 464.07, 64, 1.30, 1.30, 0.94, 0.94
11, 0.00001099, 32.72, 757.83, 17, 0.00001099, 725.11, 100, 0.00001099, 928.14, 128, 1.00, 1.00, 0.96, 1.22
12, 0.00002371, 156.34, 881.45, 32, 0.00002500, 725.11, 100, 0.00002356, 1392.21, 192, 1.05, 0.99, 0.82, 1.58
13, 0.00003473, 42.36, 767.47, 21, 0.00003552, 725.11, 100, 0.00002942, 4176.64, 576, 1.02, 0.85, 0.94, 5.44
14, 0.00000733, 34.21, 759.32, 15, 0.00000733, 725.11, 100, 0.00000733, 928.14, 128, 1.00, 1.00, 0.95, 1.22
15, 0.00006642, 34.17, 759.28, 11, 0.00006642, 725.11, 100, 0.00004666, 2784.43, 384, 1.00, 0.70, 0.95, 3.67
16, 0.00003132, 22.50, 747.62, 11, 0.00003132, 725.11, 100, 0.00002631, 1392.21, 192, 1.00, 0.84, 0.97, 1.86
17, 0.00000509, 18.96, 454.02, 11, 0.00000509, 435.07, 60, 0.00000509, 435.07, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00010067, 38.67, 763.78, 21, 0.00010741, 725.11, 100, 0.00005777, 15778.41, 2176, 1.07, 0.57, 0.95, 20.66
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00000726, 18.96, 483.03, 11, 0.00000726, 464.07, 64, 0.00000726, 464.07, 64, 1.00, 1.00, 0.96, 0.96
1, 0.00005857, 30.91, 1481.13, 11, 0.00005857, 1450.22, 200, 0.00004700, 11601.77, 1600, 1.00, 0.80, 0.98, 7.83
2, 0.00002600, 23.06, 1473.28, 11, 0.00002600, 1450.22, 200, 0.00002473, 3712.57, 512, 1.00, 0.95, 0.98, 2.52
3, 0.00001189, 29.41, 1421.62, 26, 0.00001196, 1392.21, 192, 0.00001196, 1392.21, 192, 1.01, 1.01, 0.98, 0.98
4, 0.00000530, 20.68, 484.75, 13, 0.00000530, 464.07, 64, 0.00000530, 464.07, 64, 1.00, 1.00, 0.96, 0.96
5, 0.00002412, 48.14, 1498.36, 22, 0.00002420, 1450.22, 200, 0.00002380, 3248.50, 448, 1.00, 0.99, 0.97, 2.17
6, 0.00006672, 67.17, 1517.39, 22, 0.00006679, 1450.22, 200, 0.00006627, 8817.35, 1216, 1.00, 0.99, 0.96, 5.81
7, 0.00003519, 31.57, 1481.79, 11, 0.00003519, 1450.22, 200, 0.00003442, 1856.28, 256, 1.00, 0.98, 0.98, 1.25
8, 0.00004531, 26.77, 1476.99, 13, 0.00004531, 1450.22, 200, 0.00003665, 6496.99, 896, 1.00, 0.81, 0.98, 4.40
9, 0.00006933, 36.82, 1487.04, 11, 0.00006933, 1450.22, 200, 0.00006891, 6496.99, 896, 1.00, 0.99, 0.98, 4.37
10, 0.00000535, 28.99, 493.06, 18, 0.00000705, 464.07, 64, 0.00000705, 464.07, 64, 1.32, 1.32, 0.94, 0.94
11, 0.00001099, 45.73, 973.88, 27, 0.00001099, 928.14, 128, 0.00001099, 928.14, 128, 1.00, 1.00, 0.95, 0.95
12, 0.00002350, 105.72, 1497.93, 25, 0.00002356, 1392.21, 192, 0.00002356, 1392.21, 192, 1.00, 1.00, 0.93, 0.93
13, 0.00003037, 49.99, 1500.21, 22, 0.00003060, 1450.22, 200, 0.00002942, 4176.64, 576, 1.01, 0.97, 0.97, 2.78
14, 0.00000733, 34.20, 962.34, 15, 0.00000733, 928.14, 128, 0.00000733, 928.14, 128, 1.00, 1.00, 0.96, 0.96
15, 0.00004945, 26.88, 1477.10, 11, 0.00004945, 1450.22, 200, 0.00004666, 2784.43, 384, 1.00, 0.94, 0.98, 1.89
16, 0.00002631, 31.09, 1423.30, 11, 0.00002631, 1392.21, 192, 0.00002631, 1392.21, 192, 1.00, 1.00, 0.98, 0.98
17, 0.00000509, 18.63, 453.70, 11, 0.00000509, 435.07, 60, 0.00000509, 435.07, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00006755, 29.92, 1480.15, 14, 0.00006755, 1450.22, 200, 0.00005777, 15778.41, 2176, 1.00, 0.86, 0.98, 10.66
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00000736, 27.11, 491.18, 18, 0.00000726, 464.07, 64, 0.00000726, 464.07, 64, 0.99, 0.99, 0.94, 0.94
1, 0.00005289, 26.40, 2201.73, 13, 0.00005289, 2175.33, 300, 0.00004700, 11601.77, 1600, 1.00, 0.89, 0.99, 5.27
2, 0.00002548, 24.35, 2199.68, 11, 0.00002548, 2175.33, 300, 0.00002473, 3712.57, 512, 1.00, 0.97, 0.99, 1.69
3, 0.00001196, 22.16, 1414.37, 15, 0.00001196, 1392.21, 192, 0.00001196, 1392.21, 192, 1.00, 1.00, 0.98, 0.98
4, 0.00000530, 20.92, 484.99, 13, 0.00000530, 464.07, 64, 0.00000530, 464.07, 64, 1.00, 1.00, 0.96, 0.96
5, 0.00002418, 23.51, 2198.84, 11, 0.00002418, 2175.33, 300, 0.00002380, 3248.50, 448, 1.00, 0.98, 0.99, 1.48
6, 0.00006673, 36.47, 2211.81, 11, 0.00006673, 2175.33, 300, 0.00006627, 8817.35, 1216, 1.00, 0.99, 0.98, 3.99
7, 0.00003442, 31.42, 1887.70, 11, 0.00003442, 1856.28, 256, 0.00003442, 1856.28, 256, 1.00, 1.00, 0.98, 0.98
8, 0.00004201, 47.25, 2222.59, 23, 0.00004273, 2175.33, 300, 0.00003665, 6496.99, 896, 1.02, 0.87, 0.98, 2.92
9, 0.00006891, 36.89, 2212.22, 11, 0.00006891, 2175.33, 300, 0.00006891, 6496.99, 896, 1.00, 1.00, 0.98, 2.94
10, 0.00000527, 30.56, 494.63, 19, 0.00000705, 464.07, 64, 0.00000705, 464.07, 64, 1.34, 1.34, 0.94, 0.94
11, 0.00001099, 34.62, 962.76, 17, 0.00001099, 928.14, 128, 0.00001099, 928.14, 128, 1.00, 1.00, 0.96, 0.96
12, 0.00002356, 57.15, 1449.36, 12, 0.00002356, 1392.21, 192, 0.00002356, 1392.21, 192, 1.00, 1.00, 0.96, 0.96
13, 0.00002908, 50.50, 2225.83, 22, 0.00002942, 2175.33, 300, 0.00002942, 4176.64, 576, 1.01, 1.01, 0.98, 1.88
14, 0.00000732, 61.70, 989.85, 29, 0.00000733, 928.14, 128, 0.00000733, 928.14, 128, 1.00, 1.00, 0.94, 0.94
15, 0.00004666, 23.01, 2198.34, 11, 0.00004666, 2175.33, 300, 0.00004666, 2784.43, 384, 1.00, 1.00, 0.99, 1.27
16, 0.00002631, 30.63, 1422.84, 11, 0.00002631, 1392.21, 192, 0.00002631, 1392.21, 192, 1.00, 1.00, 0.98, 0.98
17, 0.00000509, 19.31, 454.38, 11, 0.00000509, 435.07, 60, 0.00000509, 435.07, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00006577, 23.53, 2198.86, 11, 0.00006577, 2175.33, 300, 0.00005777, 15778.41, 2176, 1.00, 0.88, 0.99, 7.18
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00000726, 32.17, 496.24, 22, 0.00000726, 464.07, 64, 0.00000726, 464.07, 64, 1.00, 1.00, 0.94, 0.94
1, 0.00005437, 25.32, 7276.42, 12, 0.00005184, 7251.11, 1000, 0.00004700, 11601.77, 1600, 0.95, 0.86, 1.00, 1.59
2, 0.00000957, 22.50, 3735.07, 14, 0.00002473, 3712.57, 512, 0.00002473, 3712.57, 512, 2.58, 2.58, 0.99, 0.99
3, 0.00001187, 29.80, 1422.02, 26, 0.00001196, 1392.21, 192, 0.00001196, 1392.21, 192, 1.01, 1.01, 0.98, 0.98
4, 0.00000530, 20.57, 484.64, 13, 0.00000530, 464.07, 64, 0.00000530, 464.07, 64, 1.00, 1.00, 0.96, 0.96
5, 0.00002380, 21.11, 3269.61, 11, 0.00002380, 3248.50, 448, 0.00002380, 3248.50, 448, 1.00, 1.00, 0.99, 0.99
6, 0.00006627, 30.57, 7281.68, 11, 0.00006627, 7251.11, 1000, 0.00006627, 8817.35, 1216, 1.00, 1.00, 1.00, 1.21
7, 0.00003442, 33.52, 1889.80, 11, 0.00003442, 1856.28, 256, 0.00003442, 1856.28, 256, 1.00, 1.00, 0.98, 0.98
8, 0.00003665, 30.36, 6527.36, 13, 0.00003665, 6496.99, 896, 0.00003665, 6496.99, 896, 1.00, 1.00, 1.00, 1.00
9, 0.00006891, 37.70, 6534.69, 11, 0.00006891, 6496.99, 896, 0.00006891, 6496.99, 896, 1.00, 1.00, 0.99, 0.99
10, 0.00000540, 23.39, 487.46, 14, 0.00000705, 464.07, 64, 0.00000705, 464.07, 64, 1.31, 1.31, 0.95, 0.95
11, 0.00001242, 16.35, 944.49, 7, 0.00001099, 928.14, 128, 0.00001099, 928.14, 128, 0.88, 0.88, 0.98, 0.98
12, 0.00000447, 57.17, 1449.38, 19, 0.00002356, 1392.21, 192, 0.00002356, 1392.21, 192, 5.27, 5.27, 0.96, 0.96
13, 0.00001018, 66.77, 4243.40, 46, 0.00002942, 4176.64, 576, 0.00002942, 4176.64, 576, 2.89, 2.89, 0.98, 0.98
14, 0.00000733, 34.84, 962.98, 15, 0.00000733, 928.14, 128, 0.00000733, 928.14, 128, 1.00, 1.00, 0.96, 0.96
15, 0.00004666, 23.90, 2808.33, 11, 0.00004666, 2784.43, 384, 0.00004666, 2784.43, 384, 1.00, 1.00, 0.99, 0.99
16, 0.00001414, 45.35, 1437.56, 22, 0.00002631, 1392.21, 192, 0.00002631, 1392.21, 192, 1.86, 1.86, 0.97, 0.97
17, 0.00000523, 17.90, 452.96, 10, 0.00000509, 435.07, 60, 0.00000509, 435.07, 60, 0.97, 0.97, 0.96, 0.96
18, 0.00005816, 26.03, 7277.13, 13, 0.00005816, 7251.11, 1000, 0.00005777, 15778.41, 2176, 1.00, 0.99, 1.00, 2.17
Sun Dec 17 15:28:37 EST 2023

Completed

