Sat Dec 30 03:26:57 EST 2023
workergpu068
Greetings from !
Mnasnet: Top 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
18, 0.00000506, 39.62, 293.47, 30, 0.00000647, 253.86, 25, 0.00000425, 1949.61, 192, 1.28, 0.84, 0.87, 6.64
19, 0.00000530, 56.19, 310.04, 37, 0.00000580, 253.86, 25, 0.00000446, 1299.74, 128, 1.09, 0.84, 0.82, 4.19
20, 0.00000879, 26.03, 279.88, 15, 0.00000879, 253.86, 25, 0.00000744, 1949.61, 192, 1.00, 0.85, 0.91, 6.97
21, 0.00007731, 47.02, 300.88, 29, 0.00007737, 253.86, 25, 0.00001764, 11697.66, 1152, 1.00, 0.23, 0.84, 38.88
22, 0.00000670, 43.90, 297.75, 26, 0.00000722, 253.86, 25, 0.00000344, 1299.74, 128, 1.08, 0.51, 0.85, 4.37
23, 0.00000979, 70.86, 324.72, 25, 0.00000997, 253.86, 25, 0.00000541, 1299.74, 128, 1.02, 0.55, 0.78, 4.00
24, 0.00002541, 26.89, 280.75, 15, 0.00002541, 253.86, 25, 0.00000995, 2599.48, 256, 1.00, 0.39, 0.90, 9.26
25, 0.00000465, 12.56, 266.41, 6, 0.00000465, 253.86, 25, 0.00000401, 1299.74, 128, 1.00, 0.86, 0.95, 4.88
26, 0.00001321, 19.12, 272.97, 11, 0.00001321, 253.86, 25, 0.00000852, 3899.22, 384, 1.00, 0.64, 0.93, 14.28
27, 0.00000715, 21.88, 275.74, 12, 0.00000715, 253.86, 25, 0.00000605, 4549.09, 448, 1.00, 0.85, 0.92, 16.50
28, 0.00000591, 72.59, 326.45, 56, 0.00000831, 253.86, 25, 0.00000465, 1299.74, 128, 1.41, 0.79, 0.78, 3.98
29, 0.00000622, 69.26, 323.12, 37, 0.00000633, 253.86, 25, 0.00000481, 1299.74, 128, 1.02, 0.77, 0.79, 4.02
30, 0.00000769, 27.00, 280.86, 16, 0.00000769, 253.86, 25, 0.00000603, 1949.61, 192, 1.00, 0.78, 0.90, 6.94
31, 0.00000716, 31.55, 285.41, 18, 0.00001056, 253.86, 25, 0.00000467, 1299.74, 128, 1.47, 0.65, 0.89, 4.55
32, 0.00002893, 40.89, 294.75, 26, 0.00003250, 253.86, 25, 0.00000886, 3249.35, 320, 1.12, 0.31, 0.86, 11.02
33, 0.00000734, 12.97, 266.83, 6, 0.00000734, 253.86, 25, 0.00000443, 2599.48, 256, 1.00, 0.60, 0.95, 9.74
34, 0.00000726, 39.71, 293.56, 26, 0.00000879, 253.86, 25, 0.00000532, 1299.74, 128, 1.21, 0.73, 0.86, 4.43
35, 0.00000321, 20.81, 274.66, 17, 0.00000420, 253.86, 25, 0.00000305, 1299.74, 128, 1.31, 0.95, 0.92, 4.73
Densenet169: Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k
0, 0.00003669, 39.92, 114.80, 28, 0.00008286, 74.88, 10, 0.00002015, 958.48, 128, 2.26, 0.55, 0.65, 8.35
1, 0.00005916, 19.91, 94.79, 11, 0.00005916, 74.88, 10, 0.00001801, 958.48, 128, 1.00, 0.30, 0.79, 10.11
2, 0.00003180, 27.65, 102.54, 15, 0.00003180, 74.88, 10, 0.00002869, 479.24, 64, 1.00, 0.90, 0.73, 4.67
3, 0.00004375, 35.58, 110.46, 27, 0.00005619, 74.88, 10, 0.00002633, 479.24, 64, 1.28, 0.60, 0.68, 4.34
4, 0.00004208, 21.79, 96.67, 12, 0.00004208, 74.88, 10, 0.00002534, 479.24, 64, 1.00, 0.60, 0.77, 4.96
5, 0.00008977, 25.88, 100.76, 11, 0.00008977, 74.88, 10, 0.00003916, 3833.92, 512, 1.00, 0.44, 0.74, 38.05
6, 0.00004215, 22.89, 97.78, 15, 0.00004215, 74.88, 10, 0.00001533, 479.24, 64, 1.00, 0.36, 0.77, 4.90
7, 0.00019045, 85.04, 159.92, 48, 0.00025077, 74.88, 10, 0.00006765, 1437.72, 192, 1.32, 0.36, 0.47, 8.99
8, 0.00001964, 63.83, 138.71, 44, 0.00002803, 74.88, 10, 0.00001906, 479.24, 64, 1.43, 0.97, 0.54, 3.45
9, 0.00005916, 87.22, 162.10, 13, 0.00005916, 74.88, 10, 0.00003054, 479.24, 64, 1.00, 0.52, 0.46, 2.96
10, 0.00002322, 27.59, 102.47, 15, 0.00002322, 74.88, 10, 0.00002322, 479.24, 64, 1.00, 1.00, 0.73, 4.68
11, 0.00000597, 21.41, 96.29, 13, 0.00000597, 74.88, 10, 0.00000586, 479.24, 64, 1.00, 0.98, 0.78, 4.98
12, 0.00005915, 28.64, 103.52, 13, 0.00005915, 74.88, 10, 0.00002033, 958.48, 128, 1.00, 0.34, 0.72, 9.26
13, 0.00003999, 39.04, 113.92, 26, 0.00004357, 74.88, 10, 0.00002995, 479.24, 64, 1.09, 0.75, 0.66, 4.21
14, 0.00007489, 43.85, 118.73, 24, 0.00009418, 74.88, 10, 0.00002161, 958.48, 128, 1.26, 0.29, 0.63, 8.07
15, 0.00001072, 43.61, 118.49, 35, 0.00001188, 74.88, 10, 0.00001188, 479.24, 64, 1.11, 1.11, 0.63, 4.04
16, 0.00001455, 70.44, 145.32, 53, 0.00001548, 74.88, 10, 0.00001313, 479.24, 64, 1.06, 0.90, 0.52, 3.30
17, 0.00005116, 30.60, 105.48, 16, 0.00005116, 74.88, 10, 0.00001929, 479.24, 64, 1.00, 0.38, 0.71, 4.54
18, 0.00002822, 19.96, 94.84, 11, 0.00002822, 74.88, 10, 0.00001743, 479.24, 64, 1.00, 0.62, 0.79, 5.05
19, 0.00002597, 43.93, 118.81, 37, 0.00002874, 74.88, 10, 0.00001942, 479.24, 64, 1.11, 0.75, 0.63, 4.03
20, 0.00012738, 98.10, 172.98, 50, 0.00022763, 74.88, 10, 0.00003641, 958.48, 128, 1.79, 0.29, 0.43, 5.54
21, 0.00001041, 17.74, 92.62, 11, 0.00001041, 74.88, 10, 0.00001041, 479.24, 64, 1.00, 1.00, 0.81, 5.17
22, 0.00000570, 21.33, 96.21, 13, 0.00000570, 74.88, 10, 0.00000551, 479.24, 64, 1.00, 0.97, 0.78, 4.98
23, 0.00001333, 23.06, 97.94, 13, 0.00001333, 74.88, 10, 0.00001333, 479.24, 64, 1.00, 1.00, 0.76, 4.89
24, 0.00003494, 72.61, 147.50, 51, 0.00005996, 74.88, 10, 0.00002669, 479.24, 64, 1.72, 0.76, 0.51, 3.25
25, 0.00006916, 76.14, 151.02, 46, 0.00009414, 74.88, 10, 0.00002456, 479.24, 64, 1.36, 0.36, 0.50, 3.17
26, 0.00005374, 23.28, 98.16, 12, 0.00005374, 74.88, 10, 0.00001522, 479.24, 64, 1.00, 0.28, 0.76, 4.88
27, 0.00004368, 58.72, 133.61, 39, 0.00006356, 74.88, 10, 0.00001765, 958.48, 128, 1.46, 0.40, 0.56, 7.17
28, 0.00005721, 41.82, 116.70, 29, 0.00006037, 74.88, 10, 0.00001822, 958.48, 128, 1.06, 0.32, 0.64, 8.21
29, 0.00009296, 124.53, 199.41, 80, 0.00014991, 74.88, 10, 0.00002446, 958.48, 128, 1.61, 0.26, 0.38, 4.81
30, 0.00004044, 20.50, 95.38, 11, 0.00004044, 74.88, 10, 0.00001977, 479.24, 64, 1.00, 0.49, 0.79, 5.02
31, 0.00006555, 20.10, 94.98, 11, 0.00006555, 74.88, 10, 0.00002086, 479.24, 64, 1.00, 0.32, 0.79, 5.05
32, 0.00003975, 60.33, 135.21, 38, 0.00006814, 74.88, 10, 0.00002489, 479.24, 64, 1.71, 0.63, 0.55, 3.54
33, 0.00003794, 48.63, 123.52, 24, 0.00006546, 74.88, 10, 0.00002034, 958.48, 128, 1.73, 0.54, 0.61, 7.76
34, 0.00002710, 33.78, 108.66, 30, 0.00003718, 74.88, 10, 0.00002426, 479.24, 64, 1.37, 0.90, 0.69, 4.41
35, 0.00002469, 27.78, 102.67, 25, 0.00003051, 74.88, 10, 0.00003051, 479.24, 64, 1.24, 1.24, 0.73, 4.67
36, 0.00002359, 27.72, 102.60, 26, 0.00002378, 74.88, 10, 0.00002378, 479.24, 64, 1.01, 1.01, 0.73, 4.67
37, 0.00001588, 77.06, 151.94, 52, 0.00003257, 74.88, 10, 0.00002630, 479.24, 64, 2.05, 1.66, 0.49, 3.15
38, 0.00000647, 22.06, 96.94, 13, 0.00000647, 74.88, 10, 0.00000647, 479.24, 64, 1.00, 1.00, 0.77, 4.94
39, 0.00003542, 34.83, 109.71, 21, 0.00003876, 74.88, 10, 0.00002789, 479.24, 64, 1.09, 0.79, 0.68, 4.37
40, 0.00003325, 34.92, 109.80, 22, 0.00003437, 74.88, 10, 0.00002413, 479.24, 64, 1.03, 0.73, 0.68, 4.36
41, 0.00005091, 119.26, 194.14, 52, 0.00005556, 74.88, 10, 0.00002516, 958.48, 128, 1.09, 0.49, 0.39, 4.94
42, 0.00001799, 29.78, 104.66, 25, 0.00002011, 74.88, 10, 0.00002011, 479.24, 64, 1.12, 1.12, 0.72, 4.58
43, 0.00001520, 24.38, 99.26, 15, 0.00001520, 74.88, 10, 0.00001363, 479.24, 64, 1.00, 0.90, 0.75, 4.83
44, 0.00000513, 69.14, 144.02, 50, 0.00001647, 74.88, 10, 0.00000473, 479.24, 64, 3.21, 0.92, 0.52, 3.33
45, 0.00003350, 62.84, 137.72, 24, 0.00003403, 74.88, 10, 0.00003085, 479.24, 64, 1.02, 0.92, 0.54, 3.48
46, 0.00005684, 58.12, 133.00, 42, 0.00006686, 74.88, 10, 0.00002134, 958.48, 128, 1.18, 0.38, 0.56, 7.21
47, 0.00002304, 53.05, 127.94, 35, 0.00002655, 74.88, 10, 0.00002067, 479.24, 64, 1.15, 0.90, 0.59, 3.75
48, 0.00001230, 60.58, 135.46, 30, 0.00001383, 74.88, 10, 0.00001363, 479.24, 64, 1.12, 1.11, 0.55, 3.54
49, 0.00004035, 34.37, 109.25, 24, 0.00005384, 74.88, 10, 0.00001988, 479.24, 64, 1.33, 0.49, 0.69, 4.39
50, 0.00006073, 38.42, 113.30, 25, 0.00006276, 74.88, 10, 0.00001870, 479.24, 64, 1.03, 0.31, 0.66, 4.23
51, 0.00004318, 39.79, 114.68, 21, 0.00006289, 74.88, 10, 0.00001840, 958.48, 128, 1.46, 0.43, 0.65, 8.36
52, 0.00001359, 129.52, 204.40, 48, 0.00002479, 74.88, 10, 0.00001085, 5271.63, 704, 1.82, 0.80, 0.37, 25.79
53, 0.00016946, 65.82, 140.70, 49, 0.00022042, 74.88, 10, 0.00002147, 958.48, 128, 1.30, 0.13, 0.53, 6.81
54, 0.00002800, 47.81, 122.69, 28, 0.00003329, 74.88, 10, 0.00003329, 479.24, 64, 1.19, 1.19, 0.61, 3.91
55, 0.00003308, 30.91, 105.79, 27, 0.00004347, 74.88, 10, 0.00002096, 479.24, 64, 1.31, 0.63, 0.71, 4.53
56, 0.00006344, 41.24, 116.12, 29, 0.00007778, 74.88, 10, 0.00002585, 479.24, 64, 1.23, 0.41, 0.64, 4.13
57, 0.00002303, 38.49, 113.37, 25, 0.00002598, 74.88, 10, 0.00002268, 479.24, 64, 1.13, 0.98, 0.66, 4.23
58, 0.00000998, 72.49, 147.37, 58, 0.00001227, 74.88, 10, 0.00000971, 479.24, 64, 1.23, 0.97, 0.51, 3.25
59, 0.00003857, 20.22, 95.10, 11, 0.00003857, 74.88, 10, 0.00002828, 479.24, 64, 1.00, 0.73, 0.79, 5.04
60, 0.00007302, 49.01, 123.89, 36, 0.00007644, 74.88, 10, 0.00002218, 479.24, 64, 1.05, 0.30, 0.60, 3.87
61, 0.00004194, 20.73, 95.61, 11, 0.00004194, 74.88, 10, 0.00001972, 958.48, 128, 1.00, 0.47, 0.78, 10.02
62, 0.00008899, 28.25, 103.13, 15, 0.00008899, 74.88, 10, 0.00002619, 479.24, 64, 1.00, 0.29, 0.73, 4.65
63, 0.00002002, 87.86, 162.74, 27, 0.00002656, 74.88, 10, 0.00001141, 5271.63, 704, 1.33, 0.57, 0.46, 32.39
64, 0.00003233, 39.84, 114.72, 29, 0.00003268, 74.88, 10, 0.00002294, 479.24, 64, 1.01, 0.71, 0.65, 4.18
65, 0.00004305, 40.21, 115.09, 35, 0.00004875, 74.88, 10, 0.00001892, 958.48, 128, 1.13, 0.44, 0.65, 8.33
66, 0.00003162, 46.69, 121.57, 35, 0.00004173, 74.88, 10, 0.00002205, 479.24, 64, 1.32, 0.70, 0.62, 3.94
67, 0.00001474, 66.67, 141.55, 42, 0.00001759, 74.88, 10, 0.00001484, 479.24, 64, 1.19, 1.01, 0.53, 3.39
68, 0.00000789, 19.19, 94.08, 12, 0.00000789, 74.88, 10, 0.00000780, 479.24, 64, 1.00, 0.99, 0.80, 5.09
69, 0.00003735, 39.37, 114.25, 27, 0.00005232, 74.88, 10, 0.00002268, 479.24, 64, 1.40, 0.61, 0.66, 4.19
70, 0.00002966, 18.13, 93.01, 13, 0.00002966, 74.88, 10, 0.00001409, 479.24, 64, 1.00, 0.48, 0.81, 5.15
71, 0.00005611, 25.48, 100.36, 11, 0.00005611, 74.88, 10, 0.00001673, 3354.68, 448, 1.00, 0.30, 0.75, 33.43
72, 0.00003566, 57.12, 132.00, 37, 0.00004920, 74.88, 10, 0.00001549, 958.48, 128, 1.38, 0.43, 0.57, 7.26
73, 0.00005998, 21.60, 96.49, 11, 0.00005998, 74.88, 10, 0.00001701, 958.48, 128, 1.00, 0.28, 0.78, 9.93
74, 0.00006055, 75.75, 150.63, 23, 0.00009965, 74.88, 10, 0.00002759, 479.24, 64, 1.65, 0.46, 0.50, 3.18
75, 0.00003004, 55.09, 129.97, 37, 0.00004231, 74.88, 10, 0.00002781, 479.24, 64, 1.41, 0.93, 0.58, 3.69
76, 0.00003948, 62.71, 137.60, 39, 0.00004822, 74.88, 10, 0.00003019, 958.48, 128, 1.22, 0.76, 0.54, 6.97
77, 0.00005492, 40.53, 115.41, 27, 0.00005572, 74.88, 10, 0.00002187, 958.48, 128, 1.01, 0.40, 0.65, 8.30
78, 0.00005821, 19.70, 94.58, 13, 0.00005821, 74.88, 10, 0.00002350, 479.24, 64, 1.00, 0.40, 0.79, 5.07
79, 0.00003771, 28.34, 103.22, 25, 0.00003776, 74.88, 10, 0.00001725, 958.48, 128, 1.00, 0.46, 0.73, 9.29
80, 0.00004124, 45.44, 120.33, 22, 0.00004305, 74.88, 10, 0.00001908, 958.48, 128, 1.04, 0.46, 0.62, 7.97
81, 0.00014944, 122.91, 197.79, 44, 0.00018007, 74.88, 10, 0.00003280, 479.24, 64, 1.20, 0.22, 0.38, 2.42
82, 0.00002171, 93.03, 167.91, 55, 0.00002531, 74.88, 10, 0.00001700, 479.24, 64, 1.17, 0.78, 0.45, 2.85
83, 0.00002775, 53.24, 128.12, 30, 0.00002814, 74.88, 10, 0.00001953, 479.24, 64, 1.01, 0.70, 0.58, 3.74
84, 0.00002193, 47.60, 122.48, 49, 0.00003202, 74.88, 10, 0.00001806, 479.24, 64, 1.46, 0.82, 0.61, 3.91
85, 0.00006304, 102.68, 177.57, 44, 0.00007416, 74.88, 10, 0.00001417, 958.48, 128, 1.18, 0.22, 0.42, 5.40
86, 0.00002366, 48.00, 122.88, 32, 0.00006181, 74.88, 10, 0.00002421, 479.24, 64, 2.61, 1.02, 0.61, 3.90
87, 0.00000518, 18.65, 93.53, 11, 0.00000518, 74.88, 10, 0.00000508, 449.29, 60, 1.00, 0.98, 0.80, 4.80
88, 0.00002811, 21.30, 96.18, 15, 0.00002811, 74.88, 10, 0.00002811, 479.24, 64, 1.00, 1.00, 0.78, 4.98
89, 0.00001347, 27.86, 102.75, 15, 0.00001347, 74.88, 10, 0.00001347, 479.24, 64, 1.00, 1.00, 0.73, 4.66
90, 0.00007974, 69.90, 144.78, 35, 0.00013870, 74.88, 10, 0.00002635, 479.24, 64, 1.74, 0.33, 0.52, 3.31
91, 0.00001240, 55.16, 130.04, 43, 0.00002152, 74.88, 10, 0.00001346, 479.24, 64, 1.74, 1.09, 0.58, 3.69
92, 0.00009994, 19.54, 94.42, 11, 0.00009994, 74.88, 10, 0.00002358, 958.48, 128, 1.00, 0.24, 0.79, 10.15
93, 0.00003802, 27.45, 102.33, 16, 0.00003802, 74.88, 10, 0.00002280, 479.24, 64, 1.00, 0.60, 0.73, 4.68
94, 0.00004679, 28.04, 102.92, 17, 0.00004679, 74.88, 10, 0.00001843, 958.48, 128, 1.00, 0.39, 0.73, 9.31
95, 0.00010413, 58.04, 132.93, 30, 0.00011572, 74.88, 10, 0.00001945, 958.48, 128, 1.11, 0.19, 0.56, 7.21
96, 0.00001928, 33.03, 107.91, 21, 0.00002143, 74.88, 10, 0.00002143, 479.24, 64, 1.11, 1.11, 0.69, 4.44
Densenet201: Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k
0, 0.00004294, 34.09, 110.08, 21, 0.00004426, 75.99, 10, 0.00004426, 486.35, 64, 1.03, 1.03, 0.69, 4.42
1, 0.00006971, 66.52, 142.52, 49, 0.00010512, 75.99, 10, 0.00003928, 972.71, 128, 1.51, 0.56, 0.53, 6.83
2, 0.00002372, 23.82, 99.81, 11, 0.00002372, 75.99, 10, 0.00002372, 486.35, 64, 1.00, 1.00, 0.76, 4.87
3, 0.00002171, 94.97, 170.96, 57, 0.00002432, 75.99, 10, 0.00002432, 486.35, 64, 1.12, 1.12, 0.44, 2.84
4, 0.00002747, 54.32, 130.31, 38, 0.00007446, 75.99, 10, 0.00003137, 486.35, 64, 2.71, 1.14, 0.58, 3.73
5, 0.00007156, 36.27, 112.26, 11, 0.00007156, 75.99, 10, 0.00003154, 2431.76, 320, 1.00, 0.44, 0.68, 21.66
6, 0.00005306, 18.37, 94.36, 11, 0.00005306, 75.99, 10, 0.00004895, 486.35, 64, 1.00, 0.92, 0.81, 5.15
7, 0.00019914, 29.09, 105.08, 23, 0.00020066, 75.99, 10, 0.00008026, 972.71, 128, 1.01, 0.40, 0.72, 9.26
8, 0.00002485, 41.43, 117.42, 28, 0.00002852, 75.99, 10, 0.00001784, 486.35, 64, 1.15, 0.72, 0.65, 4.14
9, 0.00000680, 21.01, 97.00, 13, 0.00000680, 75.99, 10, 0.00000654, 486.35, 64, 1.00, 0.96, 0.78, 5.01
10, 0.00006272, 49.98, 125.97, 43, 0.00009818, 75.99, 10, 0.00004708, 486.35, 64, 1.57, 0.75, 0.60, 3.86
11, 0.00013396, 46.36, 122.35, 27, 0.00014162, 75.99, 10, 0.00003194, 486.35, 64, 1.06, 0.24, 0.62, 3.97
12, 0.00005829, 26.03, 102.02, 15, 0.00005829, 75.99, 10, 0.00002390, 486.35, 64, 1.00, 0.41, 0.74, 4.77
13, 0.00003989, 100.99, 176.98, 62, 0.00006979, 75.99, 10, 0.00003314, 486.35, 64, 1.75, 0.83, 0.43, 2.75
14, 0.00003723, 16.74, 92.73, 11, 0.00003723, 75.99, 10, 0.00003244, 486.35, 64, 1.00, 0.87, 0.82, 5.24
15, 0.00001869, 29.84, 105.83, 15, 0.00001869, 75.99, 10, 0.00001226, 486.35, 64, 1.00, 0.66, 0.72, 4.60
16, 0.00001776, 59.84, 135.83, 38, 0.00002200, 75.99, 10, 0.00002200, 486.35, 64, 1.24, 1.24, 0.56, 3.58
17, 0.00006213, 94.09, 170.08, 35, 0.00008785, 75.99, 10, 0.00004092, 486.35, 64, 1.41, 0.66, 0.45, 2.86
18, 0.00002867, 36.77, 112.76, 21, 0.00003879, 75.99, 10, 0.00002815, 486.35, 64, 1.35, 0.98, 0.67, 4.31
19, 0.00003179, 34.48, 110.47, 15, 0.00003179, 75.99, 10, 0.00002194, 486.35, 64, 1.00, 0.69, 0.69, 4.40
20, 0.00005687, 21.72, 97.71, 11, 0.00005687, 75.99, 10, 0.00002523, 486.35, 64, 1.00, 0.44, 0.78, 4.98
21, 0.00007170, 41.67, 117.66, 30, 0.00007300, 75.99, 10, 0.00004689, 486.35, 64, 1.02, 0.65, 0.65, 4.13
22, 0.00002945, 22.43, 98.42, 15, 0.00002945, 75.99, 10, 0.00002945, 486.35, 64, 1.00, 1.00, 0.77, 4.94
23, 0.00001749, 28.70, 104.69, 15, 0.00001749, 75.99, 10, 0.00001036, 486.35, 64, 1.00, 0.59, 0.73, 4.65
24, 0.00000568, 18.75, 94.75, 12, 0.00000568, 75.99, 10, 0.00000549, 486.35, 64, 1.00, 0.97, 0.80, 5.13
25, 0.00007726, 43.64, 119.64, 30, 0.00009216, 75.99, 10, 0.00003814, 486.35, 64, 1.19, 0.49, 0.64, 4.07
26, 0.00001495, 67.42, 143.41, 52, 0.00002694, 75.99, 10, 0.00002180, 486.35, 64, 1.80, 1.46, 0.53, 3.39
27, 0.00002579, 23.71, 99.71, 11, 0.00002579, 75.99, 10, 0.00001356, 486.35, 64, 1.00, 0.53, 0.76, 4.88
28, 0.00002419, 60.53, 136.53, 37, 0.00002811, 75.99, 10, 0.00002811, 486.35, 64, 1.16, 1.16, 0.56, 3.56
29, 0.00007357, 27.77, 103.76, 15, 0.00007357, 75.99, 10, 0.00003921, 486.35, 64, 1.00, 0.53, 0.73, 4.69
30, 0.00004461, 60.66, 136.65, 44, 0.00005981, 75.99, 10, 0.00002744, 972.71, 128, 1.34, 0.62, 0.56, 7.12
31, 0.00005792, 28.34, 104.33, 16, 0.00005792, 75.99, 10, 0.00002844, 486.35, 64, 1.00, 0.49, 0.73, 4.66
32, 0.00005123, 51.38, 127.37, 44, 0.00006475, 75.99, 10, 0.00004209, 486.35, 64, 1.26, 0.82, 0.60, 3.82
33, 0.00003022, 22.95, 98.94, 13, 0.00003022, 75.99, 10, 0.00002157, 486.35, 64, 1.00, 0.71, 0.77, 4.92
34, 0.00005246, 54.89, 130.88, 30, 0.00006245, 75.99, 10, 0.00003493, 486.35, 64, 1.19, 0.67, 0.58, 3.72
35, 0.00004092, 21.74, 97.73, 11, 0.00004092, 75.99, 10, 0.00003104, 486.35, 64, 1.00, 0.76, 0.78, 4.98
36, 0.00015398, 25.72, 101.71, 15, 0.00015398, 75.99, 10, 0.00003331, 972.71, 128, 1.00, 0.22, 0.75, 9.56
37, 0.00006403, 69.52, 145.52, 25, 0.00008563, 75.99, 10, 0.00002871, 486.35, 64, 1.34, 0.45, 0.52, 3.34
38, 0.00001657, 25.14, 101.13, 15, 0.00001657, 75.99, 10, 0.00001605, 486.35, 64, 1.00, 0.97, 0.75, 4.81
39, 0.00007023, 47.24, 123.23, 21, 0.00007091, 75.99, 10, 0.00002488, 972.71, 128, 1.01, 0.35, 0.62, 7.89
40, 0.00003465, 38.64, 114.64, 26, 0.00005360, 75.99, 10, 0.00004652, 486.35, 64, 1.55, 1.34, 0.66, 4.24
41, 0.00004703, 21.65, 97.64, 11, 0.00004703, 75.99, 10, 0.00003527, 486.35, 64, 1.00, 0.75, 0.78, 4.98
42, 0.00002129, 20.14, 96.13, 11, 0.00002129, 75.99, 10, 0.00001726, 486.35, 64, 1.00, 0.81, 0.79, 5.06
43, 0.00000746, 21.65, 97.64, 13, 0.00000746, 75.99, 10, 0.00000646, 486.35, 64, 1.00, 0.87, 0.78, 4.98
44, 0.00001798, 46.77, 122.76, 30, 0.00001878, 75.99, 10, 0.00001846, 486.35, 64, 1.04, 1.03, 0.62, 3.96
45, 0.00006886, 21.27, 97.26, 11, 0.00006886, 75.99, 10, 0.00003894, 486.35, 64, 1.00, 0.57, 0.78, 5.00
46, 0.00006864, 34.74, 110.73, 17, 0.00006864, 75.99, 10, 0.00003277, 486.35, 64, 1.00, 0.48, 0.69, 4.39
47, 0.00002807, 113.96, 189.95, 67, 0.00003272, 75.99, 10, 0.00003031, 486.35, 64, 1.17, 1.08, 0.40, 2.56
48, 0.00002593, 66.49, 142.48, 46, 0.00005547, 75.99, 10, 0.00004142, 486.35, 64, 2.14, 1.60, 0.53, 3.41
49, 0.00001993, 28.08, 104.07, 15, 0.00001993, 75.99, 10, 0.00001018, 486.35, 64, 1.00, 0.51, 0.73, 4.67
50, 0.00001630, 71.86, 147.85, 51, 0.00002844, 75.99, 10, 0.00000481, 486.35, 64, 1.74, 0.30, 0.51, 3.29
