Tue Jan  2 12:04:21 EST 2024
workergpu072
Greetings from !
Densenet169: Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
85, 0.00006430, 67.75, 75.24, 28, 0.00007921, 7.49,  1, 0.00001417, 958.48, 128, 1.23, 0.22, 0.10, 12.74
86, 0.00022433, 46.02, 53.51, 29, 0.00026096, 7.49,  1, 0.00002421, 479.24, 64, 1.16, 0.11, 0.14, 8.96
87, 0.00000523, 32.76, 40.25, 23, 0.00000861, 7.49,  1, 0.00000508, 449.29, 60, 1.65, 0.97, 0.19, 11.16
88, 0.00018370, 21.37, 28.86, 15, 0.00018370, 7.49,  1, 0.00002811, 479.24, 64, 1.00, 0.15, 0.26, 16.61
89, 0.00010835, 41.08, 48.56, 23, 0.00011658, 7.49,  1, 0.00001347, 479.24, 64, 1.08, 0.12, 0.15, 9.87
90, 0.00013709, 111.82, 119.31, 65, 0.00023618, 7.49,  1, 0.00002635, 479.24, 64, 1.72, 0.19, 0.06, 4.02
91, 0.00003862, 53.64, 61.13, 33, 0.00004873, 7.49,  1, 0.00001346, 479.24, 64, 1.26, 0.35, 0.12, 7.84
92, 0.00013172, 49.10, 56.59, 37, 0.00015457, 7.49,  1, 0.00002358, 958.48, 128, 1.17, 0.18, 0.13, 16.94
93, 0.00009077, 21.81, 29.30, 11, 0.00009077, 7.49,  1, 0.00002280, 479.24, 64, 1.00, 0.25, 0.26, 16.36
94, 0.00011522, 67.87, 75.36, 47, 0.00013211, 7.49,  1, 0.00001843, 958.48, 128, 1.15, 0.16, 0.10, 12.72
95, 0.00011161, 28.91, 36.40, 25, 0.00016960, 7.49,  1, 0.00001945, 958.48, 128, 1.52, 0.17, 0.21, 26.33
96, 0.00029398, 25.67, 33.16, 11, 0.00029398, 7.49,  1, 0.00002143, 479.24, 64, 1.00, 0.07, 0.23, 14.45
Tue Jan  2 21:54:38 EST 2024

Completed

