Mon Dec 18 14:52:14 EST 2023
workergpu062
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
11, 0.00000614, 23.15, 91.44, 16, 0.00000730, 68.29, 10, 0.00000330, 2622.49, 384, 1.19, 0.54, 0.75, 28.68
12, 0.00000454, 29.44, 97.74, 20, 0.00000465, 68.29, 10, 0.00000315, 1748.33, 256, 1.02, 0.69, 0.70, 17.89
13, 0.00000665, 59.85, 128.14, 48, 0.00000910, 68.29, 10, 0.00000418, 6556.24, 960, 1.37, 0.63, 0.53, 51.16
14, 0.00000682, 19.22, 87.51, 11, 0.00000682, 68.29, 10, 0.00000418, 1311.25, 192, 1.00, 0.61, 0.78, 14.98
15, 0.00001432, 18.56, 86.86, 11, 0.00001432, 68.29, 10, 0.00000582, 10489.98, 1536, 1.00, 0.41, 0.79, 120.77
16, 0.00000727, 48.30, 116.60, 29, 0.00000785, 68.29, 10, 0.00000440, 1311.25, 192, 1.08, 0.61, 0.59, 11.25
17, 0.00000369, 7.30, 75.59, 2, 0.00000384, 68.29, 10, 0.00000363, 648.79, 95, 1.04, 0.98, 0.90, 8.58
18, 0.00000305, 24.13, 92.43, 17, 0.00000318, 68.29, 10, 0.00000286, 4807.91, 704, 1.05, 0.94, 0.74, 52.02
19, 0.00000319, 18.55, 86.84, 16, 0.00000504, 68.29, 10, 0.00000299, 874.16, 128, 1.58, 0.94, 0.79, 10.07
Top 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
0, 0.00001174, 51.59, 222.32, 33, 0.00001317, 170.74, 25, 0.00000688, 2185.41, 320, 1.12, 0.59, 0.77, 9.83
1, 0.00000517, 37.77, 208.50, 24, 0.00000564, 170.74, 25, 0.00000480, 1311.25, 192, 1.09, 0.93, 0.82, 6.29
2, 0.00000406, 29.51, 200.25, 26, 0.00000416, 170.74, 25, 0.00000357, 874.16, 128, 1.02, 0.88, 0.85, 4.37
3, 0.00000418, 18.35, 189.09, 11, 0.00000418, 170.74, 25, 0.00000333, 1748.33, 256, 1.00, 0.80, 0.90, 9.25
4, 0.00001189, 50.42, 221.16, 33, 0.00003512, 170.74, 25, 0.00001568, 3933.74, 576, 2.95, 1.32, 0.77, 17.79
5, 0.00000602, 28.74, 199.48, 18, 0.00001471, 170.74, 25, 0.00001051, 2622.49, 384, 2.44, 1.74, 0.86, 13.15
6, 0.00000838, 47.44, 218.17, 25, 0.00000861, 170.74, 25, 0.00000489, 17920.38, 2624, 1.03, 0.58, 0.78, 82.14
7, 0.00000464, 10.86, 181.59, 5, 0.00000470, 170.74, 25, 0.00000277, 2185.41, 320, 1.01, 0.60, 0.94, 12.03
8, 0.00001414, 22.71, 193.45, 13, 0.00001414, 170.74, 25, 0.00000910, 2622.49, 384, 1.00, 0.64, 0.88, 13.56
9, 0.00000542, 27.43, 198.16, 19, 0.00001626, 170.74, 25, 0.00000478, 1311.25, 192, 3.00, 0.88, 0.86, 6.62
10, 0.00001093, 10.25, 180.99, 4, 0.00001093, 170.74, 25, 0.00000567, 1311.25, 192, 1.00, 0.52, 0.94, 7.24
11, 0.00000364, 14.05, 184.79, 8, 0.00000394, 170.74, 25, 0.00000330, 2622.49, 384, 1.08, 0.91, 0.92, 14.19
12, 0.00000330, 17.38, 188.11, 11, 0.00000330, 170.74, 25, 0.00000315, 1748.33, 256, 1.00, 0.95, 0.91, 9.29
13, 0.00000710, 62.00, 232.74, 30, 0.00000713, 170.74, 25, 0.00000418, 6556.24, 960, 1.00, 0.59, 0.73, 28.17
14, 0.00000514, 23.18, 193.91, 11, 0.00000514, 170.74, 25, 0.00000418, 1311.25, 192, 1.00, 0.81, 0.88, 6.76
15, 0.00000758, 41.40, 212.13, 27, 0.00000871, 170.74, 25, 0.00000582, 10489.98, 1536, 1.15, 0.77, 0.80, 49.45
16, 0.00000735, 17.04, 187.77, 12, 0.00000735, 170.74, 25, 0.00000440, 1311.25, 192, 1.00, 0.60, 0.91, 6.98
17, 0.00000376, 7.33, 178.07, 2, 0.00000384, 170.74, 25, 0.00000363, 648.79, 95, 1.02, 0.97, 0.96, 3.64
18, 0.00000297, 28.02, 198.75, 20, 0.00000318, 170.74, 25, 0.00000286, 4807.91, 704, 1.07, 0.96, 0.86, 24.19
19, 0.00000317, 17.91, 188.65, 16, 0.00000504, 170.74, 25, 0.00000299, 874.16, 128, 1.59, 0.94, 0.91, 4.63
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00000946, 35.14, 376.61, 25, 0.00000998, 341.47, 50, 0.00000688, 2185.41, 320, 1.06, 0.73, 0.91, 5.80
1, 0.00000524, 36.72, 378.19, 23, 0.00000564, 341.47, 50, 0.00000480, 1311.25, 192, 1.08, 0.92, 0.90, 3.47
2, 0.00000407, 28.36, 369.83, 24, 0.00000416, 341.47, 50, 0.00000357, 874.16, 128, 1.02, 0.88, 0.92, 2.36
3, 0.00000342, 33.68, 375.15, 24, 0.00000344, 341.47, 50, 0.00000333, 1748.33, 256, 1.00, 0.97, 0.91, 4.66
4, 0.00001614, 23.41, 364.88, 13, 0.00001614, 341.47, 50, 0.00001568, 3933.74, 576, 1.00, 0.97, 0.94, 10.78
5, 0.00001471, 19.27, 360.74, 11, 0.00001471, 341.47, 50, 0.00001051, 2622.49, 384, 1.00, 0.71, 0.95, 7.27
6, 0.00000556, 51.67, 393.14, 29, 0.00000590, 341.47, 50, 0.00000489, 17920.38, 2624, 1.06, 0.88, 0.87, 45.58
7, 0.00000357, 22.67, 364.14, 15, 0.00000367, 341.47, 50, 0.00000277, 2185.41, 320, 1.03, 0.78, 0.94, 6.00
8, 0.00001414, 22.77, 364.24, 13, 0.00001414, 341.47, 50, 0.00000910, 2622.49, 384, 1.00, 0.64, 0.94, 7.20
9, 0.00000515, 26.02, 367.50, 18, 0.00000713, 341.47, 50, 0.00000478, 1311.25, 192, 1.38, 0.93, 0.93, 3.57
10, 0.00000677, 31.49, 372.96, 19, 0.00000709, 341.47, 50, 0.00000567, 1311.25, 192, 1.05, 0.84, 0.92, 3.52
11, 0.00000339, 53.01, 394.48, 38, 0.00000355, 341.47, 50, 0.00000330, 2622.49, 384, 1.05, 0.98, 0.87, 6.65
12, 0.00000330, 18.64, 360.11, 11, 0.00000330, 341.47, 50, 0.00000315, 1748.33, 256, 1.00, 0.95, 0.95, 4.85
13, 0.00000483, 34.04, 375.51, 25, 0.00000642, 341.47, 50, 0.00000418, 6556.24, 960, 1.33, 0.86, 0.91, 17.46
14, 0.00000508, 29.89, 371.36, 15, 0.00000508, 341.47, 50, 0.00000418, 1311.25, 192, 1.00, 0.82, 0.92, 3.53
15, 0.00000757, 41.13, 382.60, 27, 0.00000871, 341.47, 50, 0.00000582, 10489.98, 1536, 1.15, 0.77, 0.89, 27.42
16, 0.00000654, 18.37, 359.84, 14, 0.00000654, 341.47, 50, 0.00000440, 1311.25, 192, 1.00, 0.67, 0.95, 3.64
17, 0.00000363, 16.31, 357.78, 11, 0.00000363, 341.47, 50, 0.00000363, 648.79, 95, 1.00, 1.00, 0.95, 1.81
18, 0.00000305, 26.61, 368.08, 19, 0.00000318, 341.47, 50, 0.00000286, 4807.91, 704, 1.04, 0.94, 0.93, 13.06
19, 0.00000299, 13.82, 355.29, 11, 0.00000299, 341.47, 50, 0.00000299, 874.16, 128, 1.00, 1.00, 0.96, 2.46
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00000732, 20.34, 703.28, 15, 0.00000916, 682.94, 100, 0.00000688, 2185.41, 320, 1.25, 0.94, 0.97, 3.11
1, 0.00000485, 28.39, 711.33, 13, 0.00000485, 682.94, 100, 0.00000480, 1311.25, 192, 1.00, 0.99, 0.96, 1.84
2, 0.00000357, 17.97, 700.91, 12, 0.00000357, 682.94, 100, 0.00000357, 874.16, 128, 1.00, 1.00, 0.97, 1.25
3, 0.00000336, 10.85, 693.79, 5, 0.00000336, 682.94, 100, 0.00000333, 1748.33, 256, 1.00, 0.99, 0.98, 2.52
4, 0.00001601, 22.71, 705.65, 13, 0.00001601, 682.94, 100, 0.00001568, 3933.74, 576, 1.00, 0.98, 0.97, 5.57
5, 0.00001268, 21.62, 704.56, 13, 0.00001271, 682.94, 100, 0.00001051, 2622.49, 384, 1.00, 0.83, 0.97, 3.72
6, 0.00000590, 28.87, 711.81, 15, 0.00000590, 682.94, 100, 0.00000489, 17920.38, 2624, 1.00, 0.83, 0.96, 25.18
7, 0.00000308, 18.97, 701.91, 11, 0.00000308, 682.94, 100, 0.00000277, 2185.41, 320, 1.00, 0.90, 0.97, 3.11
8, 0.00001257, 20.09, 703.03, 11, 0.00001257, 682.94, 100, 0.00000910, 2622.49, 384, 1.00, 0.72, 0.97, 3.73
9, 0.00000699, 21.52, 704.47, 13, 0.00000699, 682.94, 100, 0.00000478, 1311.25, 192, 1.00, 0.68, 0.97, 1.86
10, 0.00000573, 21.40, 704.35, 11, 0.00000573, 682.94, 100, 0.00000567, 1311.25, 192, 1.00, 0.99, 0.97, 1.86
11, 0.00000344, 22.69, 705.63, 15, 0.00000344, 682.94, 100, 0.00000330, 2622.49, 384, 1.00, 0.96, 0.97, 3.72
12, 0.00000325, 18.26, 701.20, 11, 0.00000325, 682.94, 100, 0.00000315, 1748.33, 256, 1.00, 0.97, 0.97, 2.49
13, 0.00000424, 14.74, 697.68, 11, 0.00000424, 682.94, 100, 0.00000418, 6556.24, 960, 1.00, 0.98, 0.98, 9.40
14, 0.00000459, 20.26, 703.20, 11, 0.00000459, 682.94, 100, 0.00000418, 1311.25, 192, 1.00, 0.91, 0.97, 1.86
15, 0.00000753, 45.70, 728.64, 30, 0.00000813, 682.94, 100, 0.00000582, 10489.98, 1536, 1.08, 0.77, 0.94, 14.40
16, 0.00000476, 31.63, 714.58, 23, 0.00000478, 682.94, 100, 0.00000440, 1311.25, 192, 1.00, 0.93, 0.96, 1.84
17, 0.00000363, 16.30, 665.09, 11, 0.00000363, 648.79, 95, 0.00000363, 648.79, 95, 1.00, 1.00, 0.98, 0.98
18, 0.00000289, 19.99, 702.93, 13, 0.00000289, 682.94, 100, 0.00000286, 4807.91, 704, 1.00, 0.99, 0.97, 6.84
19, 0.00000299, 14.10, 697.04, 11, 0.00000299, 682.94, 100, 0.00000299, 874.16, 128, 1.00, 1.00, 0.98, 1.25
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00000713, 19.88, 1385.76, 14, 0.00000713, 1365.88, 200, 0.00000688, 2185.41, 320, 1.00, 0.96, 0.99, 1.58
1, 0.00000480, 28.53, 1339.78, 13, 0.00000480, 1311.25, 192, 0.00000480, 1311.25, 192, 1.00, 1.00, 0.98, 0.98
2, 0.00000357, 17.92, 892.09, 12, 0.00000357, 874.16, 128, 0.00000357, 874.16, 128, 1.00, 1.00, 0.98, 0.98
3, 0.00000333, 21.95, 1387.83, 14, 0.00000333, 1365.88, 200, 0.00000333, 1748.33, 256, 1.00, 1.00, 0.98, 1.26
4, 0.00001591, 23.45, 1389.34, 13, 0.00001591, 1365.88, 200, 0.00001568, 3933.74, 576, 1.00, 0.99, 0.98, 2.83
5, 0.00000985, 54.58, 1420.46, 53, 0.00001097, 1365.88, 200, 0.00001051, 2622.49, 384, 1.11, 1.07, 0.96, 1.85
6, 0.00000509, 17.89, 1383.77, 11, 0.00000509, 1365.88, 200, 0.00000489, 17920.38, 2624, 1.00, 0.96, 0.99, 12.95
7, 0.00000288, 20.36, 1386.24, 13, 0.00000291, 1365.88, 200, 0.00000277, 2185.41, 320, 1.01, 0.96, 0.99, 1.58
8, 0.00000924, 22.83, 1388.72, 11, 0.00000924, 1365.88, 200, 0.00000910, 2622.49, 384, 1.00, 0.98, 0.98, 1.89
9, 0.00000478, 19.41, 1330.66, 13, 0.00000478, 1311.25, 192, 0.00000478, 1311.25, 192, 1.00, 1.00, 0.99, 0.99
10, 0.00000567, 32.79, 1344.04, 18, 0.00000567, 1311.25, 192, 0.00000567, 1311.25, 192, 1.00, 1.00, 0.98, 0.98
11, 0.00000346, 21.13, 1387.01, 12, 0.00000335, 1365.88, 200, 0.00000330, 2622.49, 384, 0.97, 0.95, 0.98, 1.89
12, 0.00000316, 26.64, 1392.53, 19, 0.00000320, 1365.88, 200, 0.00000315, 1748.33, 256, 1.01, 1.00, 0.98, 1.26
13, 0.00000423, 14.92, 1380.80, 11, 0.00000423, 1365.88, 200, 0.00000418, 6556.24, 960, 1.00, 0.99, 0.99, 4.75
14, 0.00000418, 19.82, 1331.07, 11, 0.00000418, 1311.25, 192, 0.00000418, 1311.25, 192, 1.00, 1.00, 0.99, 0.99
15, 0.00000664, 27.26, 1393.14, 15, 0.00000664, 1365.88, 200, 0.00000582, 10489.98, 1536, 1.00, 0.88, 0.98, 7.53
16, 0.00000426, 39.70, 1350.95, 35, 0.00000440, 1311.25, 192, 0.00000440, 1311.25, 192, 1.03, 1.03, 0.97, 0.97
17, 0.00000363, 16.59, 665.38, 11, 0.00000363, 648.79, 95, 0.00000363, 648.79, 95, 1.00, 1.00, 0.98, 0.98
18, 0.00000286, 13.14, 1379.02, 7, 0.00000286, 1365.88, 200, 0.00000286, 4807.91, 704, 1.00, 1.00, 0.99, 3.49
19, 0.00000299, 14.10, 888.26, 11, 0.00000299, 874.16, 128, 0.00000299, 874.16, 128, 1.00, 1.00, 0.98, 0.98
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00000685, 33.28, 2082.10, 27, 0.00000706, 2048.82, 300, 0.00000688, 2185.41, 320, 1.03, 1.00, 0.98, 1.05
1, 0.00000480, 27.92, 1339.17, 13, 0.00000480, 1311.25, 192, 0.00000480, 1311.25, 192, 1.00, 1.00, 0.98, 0.98
2, 0.00000357, 18.55, 892.72, 12, 0.00000357, 874.16, 128, 0.00000357, 874.16, 128, 1.00, 1.00, 0.98, 0.98
3, 0.00000333, 21.19, 1769.52, 14, 0.00000333, 1748.33, 256, 0.00000333, 1748.33, 256, 1.00, 1.00, 0.99, 0.99
4, 0.00001570, 43.98, 2092.80, 27, 0.00001570, 2048.82, 300, 0.00001568, 3933.74, 576, 1.00, 1.00, 0.98, 1.88
5, 0.00001051, 20.07, 2068.89, 13, 0.00001051, 2048.82, 300, 0.00001051, 2622.49, 384, 1.00, 1.00, 0.99, 1.27
6, 0.00000505, 18.11, 2066.94, 11, 0.00000505, 2048.82, 300, 0.00000489, 17920.38, 2624, 1.00, 0.97, 0.99, 8.67
7, 0.00000277, 13.48, 2062.30, 8, 0.00000277, 2048.82, 300, 0.00000277, 2185.41, 320, 1.00, 1.00, 0.99, 1.06
8, 0.00000916, 21.00, 2069.82, 11, 0.00000916, 2048.82, 300, 0.00000910, 2622.49, 384, 1.00, 0.99, 0.99, 1.27
9, 0.00000478, 19.42, 1330.66, 13, 0.00000478, 1311.25, 192, 0.00000478, 1311.25, 192, 1.00, 1.00, 0.99, 0.99
10, 0.00000567, 20.80, 1332.04, 11, 0.00000567, 1311.25, 192, 0.00000567, 1311.25, 192, 1.00, 1.00, 0.98, 0.98
11, 0.00000331, 23.03, 2071.85, 15, 0.00000331, 2048.82, 300, 0.00000330, 2622.49, 384, 1.00, 1.00, 0.99, 1.27
12, 0.00000315, 17.31, 1765.64, 11, 0.00000315, 1748.33, 256, 0.00000315, 1748.33, 256, 1.00, 1.00, 0.99, 0.99
13, 0.00000421, 14.97, 2063.79, 11, 0.00000421, 2048.82, 300, 0.00000418, 6556.24, 960, 1.00, 0.99, 0.99, 3.18
14, 0.00000418, 19.68, 1330.93, 11, 0.00000418, 1311.25, 192, 0.00000418, 1311.25, 192, 1.00, 1.00, 0.99, 0.99
15, 0.00000660, 24.34, 2073.16, 13, 0.00000660, 2048.82, 300, 0.00000582, 10489.98, 1536, 1.00, 0.88, 0.99, 5.06
16, 0.00000421, 32.43, 1343.68, 27, 0.00000440, 1311.25, 192, 0.00000440, 1311.25, 192, 1.04, 1.04, 0.98, 0.98
17, 0.00000363, 16.34, 665.14, 11, 0.00000363, 648.79, 95, 0.00000363, 648.79, 95, 1.00, 1.00, 0.98, 0.98
18, 0.00000286, 13.08, 2061.91, 7, 0.00000286, 2048.82, 300, 0.00000286, 4807.91, 704, 1.00, 1.00, 0.99, 2.33
19, 0.00000299, 13.89, 888.05, 11, 0.00000299, 874.16, 128, 0.00000299, 874.16, 128, 1.00, 1.00, 0.98, 0.98
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00000688, 22.29, 2207.70, 14, 0.00000688, 2185.41, 320, 0.00000688, 2185.41, 320, 1.00, 1.00, 0.99, 0.99
1, 0.00000480, 32.93, 1344.18, 18, 0.00000480, 1311.25, 192, 0.00000480, 1311.25, 192, 1.00, 1.00, 0.98, 0.98
2, 0.00000357, 28.26, 902.43, 19, 0.00000357, 874.16, 128, 0.00000357, 874.16, 128, 1.00, 1.00, 0.97, 0.97
3, 0.00000333, 21.87, 1770.20, 14, 0.00000333, 1748.33, 256, 0.00000333, 1748.33, 256, 1.00, 1.00, 0.99, 0.99
4, 0.00001568, 22.84, 3956.58, 13, 0.00001568, 3933.74, 576, 0.00001568, 3933.74, 576, 1.00, 1.00, 0.99, 0.99
5, 0.00001040, 34.47, 2656.96, 26, 0.00001051, 2622.49, 384, 0.00001051, 2622.49, 384, 1.01, 1.01, 0.99, 0.99
6, 0.00000489, 16.32, 6845.73, 11, 0.00000489, 6829.41, 1000, 0.00000489, 17920.38, 2624, 1.00, 1.00, 1.00, 2.62
7, 0.00000277, 14.01, 2199.42, 8, 0.00000277, 2185.41, 320, 0.00000277, 2185.41, 320, 1.00, 1.00, 0.99, 0.99
8, 0.00000910, 21.37, 2643.86, 11, 0.00000910, 2622.49, 384, 0.00000910, 2622.49, 384, 1.00, 1.00, 0.99, 0.99
9, 0.00000478, 19.83, 1331.08, 13, 0.00000478, 1311.25, 192, 0.00000478, 1311.25, 192, 1.00, 1.00, 0.99, 0.99
10, 0.00000567, 20.85, 1332.10, 11, 0.00000567, 1311.25, 192, 0.00000567, 1311.25, 192, 1.00, 1.00, 0.98, 0.98
11, 0.00000330, 22.91, 2645.41, 15, 0.00000330, 2622.49, 384, 0.00000330, 2622.49, 384, 1.00, 1.00, 0.99, 0.99
12, 0.00000315, 17.35, 1765.68, 11, 0.00000315, 1748.33, 256, 0.00000315, 1748.33, 256, 1.00, 1.00, 0.99, 0.99
13, 0.00000418, 14.41, 6570.65, 11, 0.00000418, 6556.24, 960, 0.00000418, 6556.24, 960, 1.00, 1.00, 1.00, 1.00
14, 0.00000418, 19.55, 1330.80, 11, 0.00000418, 1311.25, 192, 0.00000418, 1311.25, 192, 1.00, 1.00, 0.99, 0.99
15, 0.00000583, 21.05, 6850.46, 12, 0.00000583, 6829.41, 1000, 0.00000582, 10489.98, 1536, 1.00, 1.00, 1.00, 1.53
16, 0.00000433, 28.36, 1339.60, 25, 0.00000440, 1311.25, 192, 0.00000440, 1311.25, 192, 1.02, 1.02, 0.98, 0.98
17, 0.00000363, 16.81, 665.61, 11, 0.00000363, 648.79, 95, 0.00000363, 648.79, 95, 1.00, 1.00, 0.97, 0.97
18, 0.00000286, 12.62, 4820.53, 7, 0.00000286, 4807.91, 704, 0.00000286, 4807.91, 704, 1.00, 1.00, 1.00, 1.00
19, 0.00000299, 13.75, 887.92, 11, 0.00000299, 874.16, 128, 0.00000299, 874.16, 128, 1.00, 1.00, 0.98, 0.98
Mon Dec 18 19:26:55 EST 2023

Completed

