Sun Dec 17 00:56:49 EST 2023
workergpu065
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
37, 0.00032141, 41.48, 48.54, 20, 0.00032141, 7.06,  1, 0.00002625, 451.65, 64, 1.00, 0.08, 0.15, 9.30
38, 0.00000715, 84.63, 91.69, 68, 0.00006200, 7.06,  1, 0.00000736, 451.65, 64, 8.67, 1.03, 0.08, 4.93
39, 0.00018383, 91.43, 98.49, 55, 0.00022065, 7.06,  1, 0.00004455, 451.65, 64, 1.20, 0.24, 0.07, 4.59
40, 0.00008800, 71.39, 78.45, 36, 0.00010156, 7.06,  1, 0.00005958, 903.31, 128, 1.15, 0.68, 0.09, 11.51
41, 0.00039636, 25.73, 32.78, 11, 0.00039636, 7.06,  1, 0.00003044, 451.65, 64, 1.00, 0.08, 0.22, 13.78
42, 0.00007755, 28.51, 35.57, 15, 0.00007755, 7.06,  1, 0.00002059, 451.65, 64, 1.00, 0.27, 0.20, 12.70
43, 0.00003732, 70.56, 77.62, 47, 0.00003757, 7.06,  1, 0.00000522, 451.65, 64, 1.01, 0.14, 0.09, 5.82
44, 0.00012133, 48.22, 55.27, 20, 0.00028697, 7.06,  1, 0.00004175, 451.65, 64, 2.37, 0.34, 0.13, 8.17
45, 0.00001929, 40.59, 47.65, 28, 0.00006283, 7.06,  1, 0.00001880, 451.65, 64, 3.26, 0.97, 0.15, 9.48
46, 0.00003086, 86.37, 93.42, 49, 0.00029888, 7.06,  1, 0.00003033, 903.31, 128, 9.69, 0.98, 0.08, 9.67
47, 0.00003891, 72.45, 79.51, 35, 0.00005438, 7.06,  1, 0.00001923, 451.65, 64, 1.40, 0.49, 0.09, 5.68
48, 0.00005008, 79.23, 86.29, 52, 0.00007091, 7.06,  1, 0.00004490, 451.65, 64, 1.42, 0.90, 0.08, 5.23
49, 0.00006850, 35.89, 42.94, 24, 0.00015212, 7.06,  1, 0.00003158, 451.65, 64, 2.22, 0.46, 0.16, 10.52
50, 0.00008553, 53.77, 60.82, 22, 0.00017806, 7.06,  1, 0.00001291, 3161.58, 448, 2.08, 0.15, 0.12, 51.98
51, 0.00005932, 67.39, 74.45, 47, 0.00269999, 7.06,  1, 0.00003318, 903.31, 128, 45.52, 0.56, 0.09, 12.13
52, 0.00005045, 49.69, 56.75, 29, 0.00015068, 7.06,  1, 0.00002697, 903.31, 128, 2.99, 0.53, 0.12, 15.92
53, 0.00000804, 95.91, 102.97, 74, 0.00006092, 7.06,  1, 0.00004589, 451.65, 64, 7.58, 5.71, 0.07, 4.39
54, 0.00023480, 75.09, 82.15, 47, 0.00038544, 7.06,  1, 0.00002039, 451.65, 64, 1.64, 0.09, 0.09, 5.50
55, 0.00031343, 72.46, 79.52, 43, 0.00036359, 7.06,  1, 0.00003770, 903.31, 128, 1.16, 0.12, 0.09, 11.36
56, 0.00005724, 60.23, 67.28, 43, 0.00045199, 7.06,  1, 0.00002299, 451.65, 64, 7.90, 0.40, 0.10, 6.71
57, 0.00007179, 49.26, 56.32, 35, 0.00007163, 7.06,  1, 0.00003456, 451.65, 64, 1.00, 0.48, 0.13, 8.02
58, 0.00005528, 20.08, 27.14, 11, 0.00128753, 7.06,  1, 0.00003653, 903.31, 128, 23.29, 0.66, 0.26, 33.29
59, 0.00012710, 46.61, 53.67, 24, 0.00012718, 7.06,  1, 0.00004585, 451.65, 64, 1.00, 0.36, 0.13, 8.42
60, 0.00002505, 38.06, 45.12, 21, 0.00013125, 7.06,  1, 0.00002573, 451.65, 64, 5.24, 1.03, 0.16, 10.01
61, 0.00005892, 39.90, 46.96, 21, 0.00014203, 7.06,  1, 0.00001418, 5871.51, 832, 2.41, 0.24, 0.15, 125.04
62, 0.00020489, 28.92, 35.97, 15, 0.00022154, 7.06,  1, 0.00002824, 903.31, 128, 1.08, 0.14, 0.20, 25.11
63, 0.00003522, 26.66, 33.71, 19, 0.00051883, 7.06,  1, 0.00004367, 451.65, 64, 14.73, 1.24, 0.21, 13.40
64, 0.00017816, 32.69, 39.75, 18, 0.00069686, 7.06,  1, 0.00003097, 451.65, 64, 3.91, 0.17, 0.18, 11.36
65, 0.00002084, 22.47, 29.53, 13, 0.00002084, 7.06,  1, 0.00002084, 451.65, 64, 1.00, 1.00, 0.24, 15.29
66, 0.00000953, 63.82, 70.87, 47, 0.00001450, 7.06,  1, 0.00000865, 451.65, 64, 1.52, 0.91, 0.10, 6.37
67, 0.00012210, 23.37, 30.42, 12, 0.00012210, 7.06,  1, 0.00002610, 451.65, 64, 1.00, 0.21, 0.23, 14.85
68, 0.00006365, 53.41, 60.46, 31, 0.00052834, 7.06,  1, 0.00003173, 903.31, 128, 8.30, 0.50, 0.12, 14.94
69, 0.00009309, 38.69, 45.74, 16, 0.00009678, 7.06,  1, 0.00002119, 2709.93, 384, 1.04, 0.23, 0.15, 59.24
70, 0.00033684, 35.30, 42.36, 22, 0.00033712, 7.06,  1, 0.00002919, 451.65, 64, 1.00, 0.09, 0.17, 10.66
71, 0.00003384, 26.31, 33.37, 15, 0.00007794, 7.06,  1, 0.00004523, 903.31, 128, 2.30, 1.34, 0.21, 27.07
72, 0.00012089, 19.18, 26.24, 9, 0.00012857, 7.06,  1, 0.00003098, 903.31, 128, 1.06, 0.26, 0.27, 34.42
73, 0.00003204, 25.09, 32.14, 15, 0.00003204, 7.06,  1, 0.00003204, 451.65, 64, 1.00, 1.00, 0.22, 14.05
74, 0.00010284, 42.79, 49.84, 26, 0.00012101, 7.06,  1, 0.00003165, 903.31, 128, 1.18, 0.31, 0.14, 18.12
75, 0.00009786, 41.26, 48.32, 21, 0.00021525, 7.06,  1, 0.00003017, 451.65, 64, 2.20, 0.31, 0.15, 9.35
76, 0.00014568, 43.06, 50.12, 27, 0.00035267, 7.06,  1, 0.00002993, 903.31, 128, 2.42, 0.21, 0.14, 18.02
77, 0.00020203, 48.61, 55.66, 39, 0.00035112, 7.06,  1, 0.00003344, 903.31, 128, 1.74, 0.17, 0.13, 16.23
78, 0.00003874, 59.74, 66.80, 37, 0.00014322, 7.06,  1, 0.00002770, 903.31, 128, 3.70, 0.72, 0.11, 13.52
79, 0.00024015, 24.07, 31.13, 15, 0.00024015, 7.06,  1, 0.00004678, 903.31, 128, 1.00, 0.19, 0.23, 29.02
80, 0.00090098, 33.83, 40.88, 17, 0.00090098, 7.06,  1, 0.00003516, 451.65, 64, 1.00, 0.04, 0.17, 11.05
81, 0.00004580, 74.94, 82.00, 37, 0.00007655, 7.06,  1, 0.00002723, 903.31, 128, 1.67, 0.59, 0.09, 11.02
82, 0.00006626, 80.33, 87.39, 50, 0.00007227, 7.06,  1, 0.00003327, 451.65, 64, 1.09, 0.50, 0.08, 5.17
83, 0.00023406, 37.03, 44.08, 24, 0.00025054, 7.06,  1, 0.00003208, 903.31, 128, 1.07, 0.14, 0.16, 20.49
84, 0.00007721, 7.31, 14.37, 2, 0.00007721, 7.06,  1, 0.00000628, 451.65, 64, 1.00, 0.08, 0.49, 31.43
85, 0.00005898, 71.95, 79.01, 35, 0.00006741, 7.06,  1, 0.00004110, 451.65, 64, 1.14, 0.70, 0.09, 5.72
86, 0.00003965, 74.00, 81.06, 50, 0.00005765, 7.06,  1, 0.00001759, 451.65, 64, 1.45, 0.44, 0.09, 5.57
87, 0.00049408, 80.94, 88.00, 39, 0.00089950, 7.06,  1, 0.00003884, 451.65, 64, 1.82, 0.08, 0.08, 5.13
88, 0.00005373, 57.88, 64.94, 51, 0.00012322, 7.06,  1, 0.00001943, 451.65, 64, 2.29, 0.36, 0.11, 6.96
89, 0.00008184, 30.90, 37.96, 21, 0.00009074, 7.06,  1, 0.00003194, 451.65, 64, 1.11, 0.39, 0.19, 11.90
90, 0.00056856, 101.30, 108.36, 56, 0.00114910, 7.06,  1, 0.00004116, 451.65, 64, 2.02, 0.07, 0.07, 4.17
91, 0.00046408, 65.12, 72.18, 44, 0.00070621, 7.06,  1, 0.00002806, 903.31, 128, 1.52, 0.06, 0.10, 12.52
92, 0.00012699, 58.63, 65.69, 40, 0.00044204, 7.06,  1, 0.00001899, 903.31, 128, 3.48, 0.15, 0.11, 13.75
Top 10
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k
0, 0.00004499, 55.42, 125.99, 15, 0.00004499, 70.57, 10, 0.00003726, 451.65, 64, 1.00, 0.83, 0.56, 3.58
1, 0.00000535, 44.30, 114.87, 31, 0.00007144, 70.57, 10, 0.00002817, 903.31, 128, 13.35, 5.26, 0.61, 7.86
2, 0.00015121, 41.71, 112.28, 25, 0.00016097, 70.57, 10, 0.00004499, 451.65, 64, 1.06, 0.30, 0.63, 4.02
3, 0.00005691, 39.46, 110.03, 22, 0.00007590, 70.57, 10, 0.00002673, 903.31, 128, 1.33, 0.47, 0.64, 8.21
4, 0.00049651, 30.80, 101.37, 20, 0.00049651, 70.57, 10, 0.00004177, 451.65, 64, 1.00, 0.08, 0.70, 4.46
5, 0.00005834, 75.86, 146.43, 53, 0.00015730, 70.57, 10, 0.00004981, 903.31, 128, 2.70, 0.85, 0.48, 6.17
6, 0.00000593, 25.88, 96.45, 15, 0.00019263, 70.57, 10, 0.00011920, 1354.96, 192, 32.51, 20.12, 0.73, 14.05
7, 0.00008498, 82.32, 152.89, 53, 0.00008528, 70.57, 10, 0.00002951, 451.65, 64, 1.00, 0.35, 0.46, 2.95
8, 0.00003168, 58.36, 128.94, 38, 0.00005723, 70.57, 10, 0.00003498, 451.65, 64, 1.81, 1.10, 0.55, 3.50
9, 0.00004960, 53.20, 123.77, 34, 0.00004960, 70.57, 10, 0.00002893, 451.65, 64, 1.00, 0.58, 0.57, 3.65
10, 0.00000721, 31.28, 101.85, 8, 0.00000716, 70.57, 10, 0.00000686, 451.65, 64, 0.99, 0.95, 0.69, 4.43
11, 0.00016843, 21.48, 92.05, 11, 0.00016843, 70.57, 10, 0.00006053, 4064.89, 576, 1.00, 0.36, 0.77, 44.16
12, 0.00013527, 28.04, 98.61, 22, 0.00014358, 70.57, 10, 0.00003074, 903.31, 128, 1.06, 0.23, 0.72, 9.16
13, 0.00007470, 40.49, 111.06, 24, 0.00008054, 70.57, 10, 0.00003631, 903.31, 128, 1.08, 0.49, 0.64, 8.13
14, 0.00002615, 39.78, 110.35, 26, 0.00002797, 70.57, 10, 0.00001703, 451.65, 64, 1.07, 0.65, 0.64, 4.09
15, 0.00002784, 20.06, 90.63, 11, 0.00002784, 70.57, 10, 0.00002784, 451.65, 64, 1.00, 1.00, 0.78, 4.98
16, 0.00005012, 36.21, 106.78, 23, 0.00005657, 70.57, 10, 0.00002749, 451.65, 64, 1.13, 0.55, 0.66, 4.23
17, 0.00004491, 50.54, 121.11, 35, 0.00013855, 70.57, 10, 0.00003296, 451.65, 64, 3.08, 0.73, 0.58, 3.73
18, 0.00003099, 50.01, 120.58, 28, 0.00004850, 70.57, 10, 0.00002588, 451.65, 64, 1.57, 0.84, 0.59, 3.75
19, 0.00009788, 39.95, 110.52, 27, 0.00014793, 70.57, 10, 0.00007638, 903.31, 128, 1.51, 0.78, 0.64, 8.17
20, 0.00002306, 64.34, 134.91, 30, 0.00002455, 70.57, 10, 0.00002455, 451.65, 64, 1.06, 1.06, 0.52, 3.35
21, 0.00000566, 19.30, 89.87, 12, 0.00000566, 70.57, 10, 0.00000556, 451.65, 64, 1.00, 0.98, 0.79, 5.03
22, 0.00001275, 15.47, 86.04, 5, 0.00003483, 70.57, 10, 0.00001706, 451.65, 64, 2.73, 1.34, 0.82, 5.25
23, 0.00000960, 51.95, 122.53, 30, 0.00005331, 70.57, 10, 0.00004534, 451.65, 64, 5.55, 4.72, 0.58, 3.69
24, 0.00020650, 33.82, 104.40, 21, 0.00021350, 70.57, 10, 0.00003873, 451.65, 64, 1.03, 0.19, 0.68, 4.33
25, 0.00004485, 52.92, 123.49, 21, 0.00007643, 70.57, 10, 0.00003498, 451.65, 64, 1.70, 0.78, 0.57, 3.66
26, 0.00003801, 21.12, 91.69, 12, 0.00003801, 70.57, 10, 0.00003801, 451.65, 64, 1.00, 1.00, 0.77, 4.93
27, 0.00007546, 64.28, 134.85, 48, 0.00010894, 70.57, 10, 0.00002629, 903.31, 128, 1.44, 0.35, 0.52, 6.70
28, 0.00010707, 26.96, 97.53, 15, 0.00010707, 70.57, 10, 0.00004946, 903.31, 128, 1.00, 0.46, 0.72, 9.26
29, 0.00005436, 24.50, 95.07, 13, 0.00005436, 70.57, 10, 0.00003627, 451.65, 64, 1.00, 0.67, 0.74, 4.75
30, 0.00007536, 61.76, 132.33, 35, 0.00007584, 70.57, 10, 0.00003198, 451.65, 64, 1.01, 0.42, 0.53, 3.41
31, 0.00011849, 72.83, 143.40, 38, 0.00012931, 70.57, 10, 0.00003068, 451.65, 64, 1.09, 0.26, 0.49, 3.15
32, 0.00009645, 80.46, 151.03, 30, 0.00012994, 70.57, 10, 0.00003843, 451.65, 64, 1.35, 0.40, 0.47, 2.99
33, 0.00000821, 9.62, 80.19, 4, 0.00023075, 70.57, 10, 0.00004593, 903.31, 128, 28.09, 5.59, 0.88, 11.26
34, 0.00000314, 42.21, 112.78, 36, 0.00016543, 70.57, 10, 0.00004668, 903.31, 128, 52.73, 14.88, 0.63, 8.01
35, 0.00005503, 20.44, 91.02, 15, 0.00005503, 70.57, 10, 0.00004492, 903.31, 128, 1.00, 0.82, 0.78, 9.92
36, 0.00013071, 38.15, 108.72, 21, 0.00014142, 70.57, 10, 0.00004566, 903.31, 128, 1.08, 0.35, 0.65, 8.31
37, 0.00003662, 50.43, 121.00, 27, 0.00005267, 70.57, 10, 0.00002625, 451.65, 64, 1.44, 0.72, 0.58, 3.73
38, 0.00000785, 21.08, 91.65, 13, 0.00000785, 70.57, 10, 0.00000736, 451.65, 64, 1.00, 0.94, 0.77, 4.93
39, 0.00010779, 27.21, 97.78, 15, 0.00010779, 70.57, 10, 0.00004455, 451.65, 64, 1.00, 0.41, 0.72, 4.62
40, 0.00008636, 71.70, 142.27, 36, 0.00010156, 70.57, 10, 0.00005958, 903.31, 128, 1.18, 0.69, 0.50, 6.35
41, 0.00004042, 22.21, 92.79, 15, 0.00004042, 70.57, 10, 0.00003044, 451.65, 64, 1.00, 0.75, 0.76, 4.87
42, 0.00004419, 57.58, 128.15, 45, 0.00005875, 70.57, 10, 0.00002059, 451.65, 64, 1.33, 0.47, 0.55, 3.52
43, 0.00000836, 24.37, 94.94, 14, 0.00000836, 70.57, 10, 0.00000522, 451.65, 64, 1.00, 0.62, 0.74, 4.76
44, 0.00004920, 28.57, 99.14, 12, 0.00004920, 70.57, 10, 0.00004175, 451.65, 64, 1.00, 0.85, 0.71, 4.56
45, 0.00003525, 52.45, 123.02, 36, 0.00004688, 70.57, 10, 0.00001880, 451.65, 64, 1.33, 0.53, 0.57, 3.67
46, 0.00011441, 36.69, 107.26, 23, 0.00012308, 70.57, 10, 0.00003033, 903.31, 128, 1.08, 0.27, 0.66, 8.42
47, 0.00002343, 24.78, 95.35, 15, 0.00002343, 70.57, 10, 0.00001923, 451.65, 64, 1.00, 0.82, 0.74, 4.74
48, 0.00005858, 21.28, 91.85, 11, 0.00005858, 70.57, 10, 0.00004490, 451.65, 64, 1.00, 0.77, 0.77, 4.92
49, 0.00003803, 44.56, 115.13, 21, 0.00003945, 70.57, 10, 0.00003158, 451.65, 64, 1.04, 0.83, 0.61, 3.92
50, 0.00005541, 48.58, 119.15, 27, 0.00006679, 70.57, 10, 0.00001291, 3161.58, 448, 1.21, 0.23, 0.59, 26.53
51, 0.00013392, 59.26, 129.83, 39, 0.00015322, 70.57, 10, 0.00003318, 903.31, 128, 1.14, 0.25, 0.54, 6.96
52, 0.00004625, 23.89, 94.46, 13, 0.00004625, 70.57, 10, 0.00002697, 903.31, 128, 1.00, 0.58, 0.75, 9.56
53, 0.00001350, 32.37, 102.94, 22, 0.00006034, 70.57, 10, 0.00004589, 451.65, 64, 4.47, 3.40, 0.69, 4.39
54, 0.00002779, 69.01, 139.58, 33, 0.00007135, 70.57, 10, 0.00002039, 451.65, 64, 2.57, 0.73, 0.51, 3.24
55, 0.00001139, 41.25, 111.82, 26, 0.00013092, 70.57, 10, 0.00003770, 903.31, 128, 11.50, 3.31, 0.63, 8.08
56, 0.00003814, 24.83, 95.40, 13, 0.00003814, 70.57, 10, 0.00002299, 451.65, 64, 1.00, 0.60, 0.74, 4.73
57, 0.00005691, 23.17, 93.74, 11, 0.00005691, 70.57, 10, 0.00003456, 451.65, 64, 1.00, 0.61, 0.75, 4.82
58, 0.00007354, 21.77, 92.34, 12, 0.00007354, 70.57, 10, 0.00003653, 903.31, 128, 1.00, 0.50, 0.76, 9.78
59, 0.00012718, 23.65, 94.22, 11, 0.00012718, 70.57, 10, 0.00004585, 451.65, 64, 1.00, 0.36, 0.75, 4.79
60, 0.00003267, 27.90, 98.47, 16, 0.00003267, 70.57, 10, 0.00002573, 451.65, 64, 1.00, 0.79, 0.72, 4.59
61, 0.00005989, 36.72, 107.29, 13, 0.00005989, 70.57, 10, 0.00001418, 5871.51, 832, 1.00, 0.24, 0.66, 54.72
62, 0.00008691, 41.44, 112.01, 26, 0.00009429, 70.57, 10, 0.00002824, 903.31, 128, 1.08, 0.32, 0.63, 8.06
63, 0.00010199, 47.90, 118.47, 29, 0.00012168, 70.57, 10, 0.00004367, 451.65, 64, 1.19, 0.43, 0.60, 3.81
64, 0.00003985, 37.85, 108.42, 27, 0.00004841, 70.57, 10, 0.00003097, 451.65, 64, 1.21, 0.78, 0.65, 4.17
65, 0.00002084, 23.15, 93.72, 13, 0.00002084, 70.57, 10, 0.00002084, 451.65, 64, 1.00, 1.00, 0.75, 4.82
66, 0.00000910, 32.23, 102.80, 22, 0.00000916, 70.57, 10, 0.00000865, 451.65, 64, 1.01, 0.95, 0.69, 4.39
67, 0.00010621, 54.11, 124.68, 33, 0.00011562, 70.57, 10, 0.00002610, 451.65, 64, 1.09, 0.25, 0.57, 3.62
68, 0.00015078, 41.81, 112.38, 25, 0.00015356, 70.57, 10, 0.00003173, 903.31, 128, 1.02, 0.21, 0.63, 8.04
69, 0.00008835, 45.10, 115.67, 11, 0.00008835, 70.57, 10, 0.00002119, 2709.93, 384, 1.00, 0.24, 0.61, 23.43
70, 0.00005527, 65.62, 136.19, 36, 0.00010627, 70.57, 10, 0.00002919, 451.65, 64, 1.92, 0.53, 0.52, 3.32
71, 0.00005344, 24.27, 94.84, 11, 0.00005344, 70.57, 10, 0.00004523, 903.31, 128, 1.00, 0.85, 0.74, 9.52
72, 0.00003458, 67.94, 138.51, 33, 0.00011529, 70.57, 10, 0.00003098, 903.31, 128, 3.33, 0.90, 0.51, 6.52
73, 0.00003204, 25.45, 96.02, 15, 0.00003204, 70.57, 10, 0.00003204, 451.65, 64, 1.00, 1.00, 0.73, 4.70
74, 0.00007466, 45.79, 116.36, 25, 0.00008069, 70.57, 10, 0.00003165, 903.31, 128, 1.08, 0.42, 0.61, 7.76
75, 0.00002899, 30.57, 101.15, 21, 0.00003017, 70.57, 10, 0.00003017, 451.65, 64, 1.04, 1.04, 0.70, 4.47
76, 0.00017218, 48.21, 118.78, 30, 0.00029893, 70.57, 10, 0.00002993, 903.31, 128, 1.74, 0.17, 0.59, 7.61
77, 0.00024645, 35.73, 106.30, 11, 0.00024645, 70.57, 10, 0.00003344, 903.31, 128, 1.00, 0.14, 0.66, 8.50
78, 0.00009954, 24.88, 95.45, 14, 0.00009954, 70.57, 10, 0.00002770, 903.31, 128, 1.00, 0.28, 0.74, 9.46
79, 0.00009582, 55.78, 126.35, 27, 0.00009835, 70.57, 10, 0.00004678, 903.31, 128, 1.03, 0.49, 0.56, 7.15
80, 0.00004896, 61.46, 132.03, 29, 0.00005045, 70.57, 10, 0.00003516, 451.65, 64, 1.03, 0.72, 0.53, 3.42
81, 0.00004519, 66.85, 137.42, 36, 0.00007655, 70.57, 10, 0.00002723, 903.31, 128, 1.69, 0.60, 0.51, 6.57
82, 0.00003962, 54.96, 125.53, 28, 0.00003985, 70.57, 10, 0.00003327, 451.65, 64, 1.01, 0.84, 0.56, 3.60
83, 0.00005722, 26.70, 97.27, 14, 0.00005722, 70.57, 10, 0.00003208, 903.31, 128, 1.00, 0.56, 0.73, 9.29
84, 0.00000628, 19.30, 89.87, 11, 0.00000628, 70.57, 10, 0.00000628, 451.65, 64, 1.00, 1.00, 0.79, 5.03
85, 0.00005747, 68.92, 139.49, 35, 0.00006741, 70.57, 10, 0.00004110, 451.65, 64, 1.17, 0.72, 0.51, 3.24
86, 0.00003314, 81.12, 151.69, 56, 0.00005586, 70.57, 10, 0.00001759, 451.65, 64, 1.69, 0.53, 0.47, 2.98
87, 0.00006013, 77.48, 148.06, 33, 0.00007259, 70.57, 10, 0.00003884, 451.65, 64, 1.21, 0.65, 0.48, 3.05
88, 0.00001943, 26.75, 97.32, 15, 0.00001943, 70.57, 10, 0.00001943, 451.65, 64, 1.00, 1.00, 0.73, 4.64
89, 0.00008174, 46.04, 116.61, 32, 0.00009074, 70.57, 10, 0.00003194, 451.65, 64, 1.11, 0.39, 0.61, 3.87
90, 0.00006903, 32.85, 103.43, 25, 0.00007126, 70.57, 10, 0.00004116, 451.65, 64, 1.03, 0.60, 0.68, 4.37
91, 0.00012469, 56.03, 126.60, 44, 0.00013080, 70.57, 10, 0.00002806, 903.31, 128, 1.05, 0.23, 0.56, 7.14
92, 0.00004975, 72.13, 142.70, 49, 0.00006745, 70.57, 10, 0.00001899, 903.31, 128, 1.36, 0.38, 0.49, 6.33
Top 25
