Mon Dec 18 14:51:14 EST 2023
workergpu061
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
14, 0.00004694, 45.05, 52.83, 21, 0.00007833, 7.77,  1, 0.00001095, 6466.73, 832, 1.67, 0.23, 0.15, 122.42
15, 0.00002491, 43.65, 51.42, 25, 0.00002514, 7.77,  1, 0.00000413, 2487.20, 320, 1.01, 0.17, 0.15, 48.37
16, 0.00002033, 23.34, 31.11, 13, 0.00002033, 7.77,  1, 0.00000472, 1492.32, 192, 1.00, 0.23, 0.25, 47.96
17, 0.00000392, 38.90, 46.67, 26, 0.00000675, 7.77,  1, 0.00000384, 660.66, 85, 1.72, 0.98, 0.17, 14.16
18, 0.00002922, 61.73, 69.50, 40, 0.00004052, 7.77,  1, 0.00000452, 2984.65, 384, 1.39, 0.15, 0.11, 42.95
19, 0.00000642, 18.73, 26.50, 11, 0.00000642, 7.77,  1, 0.00000507, 660.66, 85, 1.00, 0.79, 0.29, 24.93
20, 0.00020787, 47.46, 55.23, 25, 0.00021851, 7.77,  1, 0.00000825, 2487.20, 320, 1.05, 0.04, 0.14, 45.03
21, 0.00004104, 23.01, 30.78, 11, 0.00004104, 7.77,  1, 0.00000647, 2487.20, 320, 1.00, 0.16, 0.25, 80.80
22, 0.00002092, 31.21, 38.98, 17, 0.00002092, 7.77,  1, 0.00000515, 1989.76, 256, 1.00, 0.25, 0.20, 51.04
Top 10
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k
0, 0.00001339, 56.49, 134.21, 41, 0.00001990, 77.73, 10, 0.00000484, 1492.32, 192, 1.49, 0.36, 0.58, 11.12
1, 0.00005117, 76.80, 154.53, 52, 0.00005900, 77.73, 10, 0.00002997, 12436.02, 1600, 1.15, 0.59, 0.50, 80.48
2, 0.00002721, 57.69, 135.41, 32, 0.00002803, 77.73, 10, 0.00000717, 2487.20, 320, 1.03, 0.26, 0.57, 18.37
3, 0.00000758, 49.75, 127.48, 36, 0.00000766, 77.73, 10, 0.00000723, 2487.20, 320, 1.01, 0.95, 0.61, 19.51
4, 0.00001189, 28.27, 106.00, 17, 0.00001434, 77.73, 10, 0.00000731, 2487.20, 320, 1.21, 0.62, 0.73, 23.46
5, 0.00000553, 61.46, 139.19, 40, 0.00000735, 77.73, 10, 0.00000474, 1492.32, 192, 1.33, 0.86, 0.56, 10.72
6, 0.00001401, 19.83, 97.55, 13, 0.00001401, 77.73, 10, 0.00000641, 1989.76, 256, 1.00, 0.46, 0.80, 20.40
7, 0.00000324, 27.98, 105.71, 17, 0.00000330, 77.73, 10, 0.00000329, 388.63, 50, 1.02, 1.02, 0.74, 3.68
8, 0.00000510, 22.36, 100.08, 15, 0.00000510, 77.73, 10, 0.00000451, 2984.65, 384, 1.00, 0.88, 0.78, 29.82
9, 0.00000530, 71.42, 149.15, 45, 0.00000577, 77.73, 10, 0.00000374, 2487.20, 320, 1.09, 0.71, 0.52, 16.68
10, 0.00001189, 23.61, 101.34, 11, 0.00001189, 77.73, 10, 0.00000919, 2984.65, 384, 1.00, 0.77, 0.77, 29.45
11, 0.00002011, 54.77, 132.50, 24, 0.00002026, 77.73, 10, 0.00000958, 5969.29, 768, 1.01, 0.48, 0.59, 45.05
12, 0.00002453, 45.47, 123.19, 37, 0.00002876, 77.73, 10, 0.00001171, 6964.17, 896, 1.17, 0.48, 0.63, 56.53
13, 0.00002497, 20.61, 98.33, 11, 0.00002497, 77.73, 10, 0.00001481, 9451.38, 1216, 1.00, 0.59, 0.79, 96.12
14, 0.00001522, 67.52, 145.24, 37, 0.00001826, 77.73, 10, 0.00001095, 6466.73, 832, 1.20, 0.72, 0.54, 44.52
15, 0.00000931, 20.39, 98.11, 11, 0.00000931, 77.73, 10, 0.00000413, 2487.20, 320, 1.00, 0.44, 0.79, 25.35
16, 0.00000531, 39.21, 116.94, 26, 0.00000534, 77.73, 10, 0.00000472, 1492.32, 192, 1.00, 0.89, 0.66, 12.76
17, 0.00000402, 18.76, 96.49, 11, 0.00000402, 77.73, 10, 0.00000384, 660.66, 85, 1.00, 0.96, 0.81, 6.85
18, 0.00000499, 23.44, 101.16, 17, 0.00000513, 77.73, 10, 0.00000452, 2984.65, 384, 1.03, 0.90, 0.77, 29.50
19, 0.00000574, 19.28, 97.00, 11, 0.00000574, 77.73, 10, 0.00000507, 660.66, 85, 1.00, 0.88, 0.80, 6.81
20, 0.00006538, 46.44, 124.17, 30, 0.00007176, 77.73, 10, 0.00000825, 2487.20, 320, 1.10, 0.13, 0.63, 20.03
21, 0.00001634, 75.96, 153.68, 63, 0.00002226, 77.73, 10, 0.00000647, 2487.20, 320, 1.36, 0.40, 0.51, 16.18
22, 0.00001344, 34.58, 112.30, 15, 0.00001344, 77.73, 10, 0.00000515, 1989.76, 256, 1.00, 0.38, 0.69, 17.72
Top 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
0, 0.00000545, 57.99, 252.31, 50, 0.00000896, 194.31, 25, 0.00000484, 1492.32, 192, 1.65, 0.89, 0.77, 5.91
1, 0.00005043, 65.14, 259.45, 42, 0.00005900, 194.31, 25, 0.00002997, 12436.02, 1600, 1.17, 0.59, 0.75, 47.93
2, 0.00001493, 45.42, 239.74, 25, 0.00001505, 194.31, 25, 0.00000717, 2487.20, 320, 1.01, 0.48, 0.81, 10.37
3, 0.00000744, 20.35, 214.66, 12, 0.00000744, 194.31, 25, 0.00000723, 2487.20, 320, 1.00, 0.97, 0.91, 11.59
4, 0.00001370, 19.27, 213.58, 11, 0.00001370, 194.31, 25, 0.00000731, 2487.20, 320, 1.00, 0.53, 0.91, 11.65
5, 0.00000551, 57.82, 252.13, 38, 0.00000735, 194.31, 25, 0.00000474, 1492.32, 192, 1.33, 0.86, 0.77, 5.92
6, 0.00000809, 53.63, 247.95, 36, 0.00001087, 194.31, 25, 0.00000641, 1989.76, 256, 1.34, 0.79, 0.78, 8.02
7, 0.00000328, 25.65, 219.96, 17, 0.00000330, 194.31, 25, 0.00000329, 388.63, 50, 1.01, 1.01, 0.88, 1.77
8, 0.00000510, 22.56, 216.87, 15, 0.00000510, 194.31, 25, 0.00000451, 2984.65, 384, 1.00, 0.88, 0.90, 13.76
9, 0.00000561, 42.62, 236.93, 28, 0.00000577, 194.31, 25, 0.00000374, 2487.20, 320, 1.03, 0.67, 0.82, 10.50
10, 0.00000567, 41.73, 236.04, 23, 0.00000971, 194.31, 25, 0.00000919, 2984.65, 384, 1.71, 1.62, 0.82, 12.64
11, 0.00000346, 53.48, 247.79, 28, 0.00002026, 194.31, 25, 0.00000958, 5969.29, 768, 5.85, 2.77, 0.78, 24.09
12, 0.00002619, 40.06, 234.37, 21, 0.00002673, 194.31, 25, 0.00001171, 6964.17, 896, 1.02, 0.45, 0.83, 29.71
13, 0.00002497, 20.32, 214.63, 11, 0.00002497, 194.31, 25, 0.00001481, 9451.38, 1216, 1.00, 0.59, 0.91, 44.04
14, 0.00001485, 48.79, 243.11, 26, 0.00001826, 194.31, 25, 0.00001095, 6466.73, 832, 1.23, 0.74, 0.80, 26.60
15, 0.00000720, 41.93, 236.24, 27, 0.00000748, 194.31, 25, 0.00000413, 2487.20, 320, 1.04, 0.57, 0.82, 10.53
16, 0.00000534, 23.62, 217.93, 14, 0.00000534, 194.31, 25, 0.00000472, 1492.32, 192, 1.00, 0.88, 0.89, 6.85
17, 0.00000384, 19.42, 213.73, 11, 0.00000384, 194.31, 25, 0.00000384, 660.66, 85, 1.00, 1.00, 0.91, 3.09
18, 0.00000498, 26.47, 220.78, 19, 0.00000513, 194.31, 25, 0.00000452, 2984.65, 384, 1.03, 0.91, 0.88, 13.52
19, 0.00000507, 19.41, 213.72, 11, 0.00000507, 194.31, 25, 0.00000507, 660.66, 85, 1.00, 1.00, 0.91, 3.09
20, 0.00002010, 23.18, 217.49, 15, 0.00002010, 194.31, 25, 0.00000825, 2487.20, 320, 1.00, 0.41, 0.89, 11.44
21, 0.00001340, 43.47, 237.78, 31, 0.00001563, 194.31, 25, 0.00000647, 2487.20, 320, 1.17, 0.48, 0.82, 10.46
22, 0.00001344, 34.92, 229.23, 15, 0.00001344, 194.31, 25, 0.00000515, 1989.76, 256, 1.00, 0.38, 0.85, 8.68
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00000586, 23.28, 411.90, 15, 0.00000586, 388.63, 50, 0.00000484, 1492.32, 192, 1.00, 0.83, 0.94, 3.62
1, 0.00000480, 18.97, 407.59, 11, 0.00005900, 388.63, 50, 0.00002997, 12436.02, 1600, 12.29, 6.24, 0.95, 30.51
2, 0.00000357, 72.19, 460.82, 62, 0.00001339, 388.63, 50, 0.00000717, 2487.20, 320, 3.75, 2.01, 0.84, 5.40
3, 0.00000744, 19.52, 408.15, 12, 0.00000744, 388.63, 50, 0.00000723, 2487.20, 320, 1.00, 0.97, 0.95, 6.09
4, 0.00001355, 31.18, 419.81, 22, 0.00001370, 388.63, 50, 0.00000731, 2487.20, 320, 1.01, 0.54, 0.93, 5.92
5, 0.00000605, 22.61, 411.24, 13, 0.00000605, 388.63, 50, 0.00000474, 1492.32, 192, 1.00, 0.78, 0.95, 3.63
6, 0.00000765, 20.00, 408.62, 14, 0.00000765, 388.63, 50, 0.00000641, 1989.76, 256, 1.00, 0.84, 0.95, 4.87
7, 0.00000329, 26.14, 414.77, 11, 0.00000329, 388.63, 50, 0.00000329, 388.63, 50, 1.00, 1.00, 0.94, 0.94
8, 0.00000510, 24.60, 413.23, 15, 0.00000510, 388.63, 50, 0.00000451, 2984.65, 384, 1.00, 0.88, 0.94, 7.22
9, 0.00000447, 59.53, 448.16, 38, 0.00000453, 388.63, 50, 0.00000374, 2487.20, 320, 1.01, 0.84, 0.87, 5.55
10, 0.00000971, 31.31, 419.94, 15, 0.00000971, 388.63, 50, 0.00000919, 2984.65, 384, 1.00, 0.95, 0.93, 7.11
11, 0.00002026, 24.74, 413.37, 11, 0.00002026, 388.63, 50, 0.00000958, 5969.29, 768, 1.00, 0.47, 0.94, 14.44
12, 0.00001542, 42.90, 431.53, 22, 0.00001546, 388.63, 50, 0.00001171, 6964.17, 896, 1.00, 0.76, 0.90, 16.14
13, 0.00002497, 20.05, 408.68, 11, 0.00002497, 388.63, 50, 0.00001481, 9451.38, 1216, 1.00, 0.59, 0.95, 23.13
14, 0.00001413, 25.21, 413.84, 11, 0.00001413, 388.63, 50, 0.00001095, 6466.73, 832, 1.00, 0.78, 0.94, 15.63
15, 0.00000680, 25.20, 413.82, 12, 0.00000680, 388.63, 50, 0.00000413, 2487.20, 320, 1.00, 0.61, 0.94, 6.01
16, 0.00000519, 39.80, 428.42, 26, 0.00000534, 388.63, 50, 0.00000472, 1492.32, 192, 1.03, 0.91, 0.91, 3.48
17, 0.00000384, 19.28, 407.91, 11, 0.00000384, 388.63, 50, 0.00000384, 660.66, 85, 1.00, 1.00, 0.95, 1.62
18, 0.00000513, 19.65, 408.27, 13, 0.00000513, 388.63, 50, 0.00000452, 2984.65, 384, 1.00, 0.88, 0.95, 7.31
19, 0.00000507, 20.22, 408.84, 11, 0.00000507, 388.63, 50, 0.00000507, 660.66, 85, 1.00, 1.00, 0.95, 1.62
20, 0.00002010, 23.00, 411.63, 15, 0.00002010, 388.63, 50, 0.00000825, 2487.20, 320, 1.00, 0.41, 0.94, 6.04
21, 0.00000904, 82.76, 471.39, 68, 0.00001224, 388.63, 50, 0.00000647, 2487.20, 320, 1.35, 0.72, 0.82, 5.28
22, 0.00000631, 39.13, 427.75, 30, 0.00000770, 388.63, 50, 0.00000515, 1989.76, 256, 1.22, 0.82, 0.91, 4.65
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00000526, 20.77, 798.02, 15, 0.00000526, 777.25, 100, 0.00000484, 1492.32, 192, 1.00, 0.92, 0.97, 1.87
1, 0.00004051, 41.71, 818.96, 29, 0.00004295, 777.25, 100, 0.00002997, 12436.02, 1600, 1.06, 0.74, 0.95, 15.19
2, 0.00000776, 25.52, 802.77, 14, 0.00000776, 777.25, 100, 0.00000717, 2487.20, 320, 1.00, 0.92, 0.97, 3.10
3, 0.00000726, 20.06, 797.31, 12, 0.00000726, 777.25, 100, 0.00000723, 2487.20, 320, 1.00, 1.00, 0.97, 3.12
4, 0.00000932, 24.01, 801.26, 15, 0.00000932, 777.25, 100, 0.00000731, 2487.20, 320, 1.00, 0.78, 0.97, 3.10
5, 0.00000482, 33.01, 810.26, 29, 0.00000492, 777.25, 100, 0.00000474, 1492.32, 192, 1.02, 0.98, 0.96, 1.84
6, 0.00000644, 32.49, 809.74, 15, 0.00000644, 777.25, 100, 0.00000641, 1989.76, 256, 1.00, 1.00, 0.96, 2.46
7, 0.00000329, 24.69, 413.32, 11, 0.00000329, 388.63, 50, 0.00000329, 388.63, 50, 1.00, 1.00, 0.94, 0.94
8, 0.00000492, 22.34, 799.59, 15, 0.00000492, 777.25, 100, 0.00000451, 2984.65, 384, 1.00, 0.92, 0.97, 3.73
9, 0.00000390, 40.76, 818.01, 27, 0.00000391, 777.25, 100, 0.00000374, 2487.20, 320, 1.00, 0.96, 0.95, 3.04
10, 0.00000929, 31.06, 808.31, 15, 0.00000929, 777.25, 100, 0.00000919, 2984.65, 384, 1.00, 0.99, 0.96, 3.69
11, 0.00001299, 29.66, 806.91, 11, 0.00001299, 777.25, 100, 0.00000958, 5969.29, 768, 1.00, 0.74, 0.96, 7.40
12, 0.00001238, 52.03, 829.28, 22, 0.00001248, 777.25, 100, 0.00001171, 6964.17, 896, 1.01, 0.95, 0.94, 8.40
13, 0.00001852, 20.69, 797.95, 11, 0.00001852, 777.25, 100, 0.00001481, 9451.38, 1216, 1.00, 0.80, 0.97, 11.84
14, 0.00001306, 25.38, 802.64, 11, 0.00001306, 777.25, 100, 0.00001095, 6466.73, 832, 1.00, 0.84, 0.97, 8.06
15, 0.00000423, 24.38, 801.63, 15, 0.00000423, 777.25, 100, 0.00000413, 2487.20, 320, 1.00, 0.98, 0.97, 3.10
16, 0.00000479, 23.72, 800.97, 14, 0.00000479, 777.25, 100, 0.00000472, 1492.32, 192, 1.00, 0.98, 0.97, 1.86
17, 0.00000384, 20.07, 680.73, 11, 0.00000384, 660.66, 85, 0.00000384, 660.66, 85, 1.00, 1.00, 0.97, 0.97
18, 0.00000474, 24.12, 801.37, 13, 0.00000474, 777.25, 100, 0.00000452, 2984.65, 384, 1.00, 0.95, 0.97, 3.72
19, 0.00000507, 26.52, 687.18, 17, 0.00000507, 660.66, 85, 0.00000507, 660.66, 85, 1.00, 1.00, 0.96, 0.96
20, 0.00000909, 18.99, 796.24, 11, 0.00000909, 777.25, 100, 0.00000825, 2487.20, 320, 1.00, 0.91, 0.98, 3.12
21, 0.00000769, 23.95, 801.20, 12, 0.00000769, 777.25, 100, 0.00000647, 2487.20, 320, 1.00, 0.84, 0.97, 3.10
22, 0.00000541, 23.61, 800.86, 15, 0.00000541, 777.25, 100, 0.00000515, 1989.76, 256, 1.00, 0.95, 0.97, 2.48
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00000484, 19.42, 1511.74, 15, 0.00000484, 1492.32, 192, 0.00000484, 1492.32, 192, 1.00, 1.00, 0.99, 0.99
1, 0.00003875, 25.47, 1579.97, 17, 0.00003875, 1554.50, 200, 0.00002997, 12436.02, 1600, 1.00, 0.77, 0.98, 7.87
2, 0.00000718, 24.83, 1579.33, 11, 0.00000718, 1554.50, 200, 0.00000717, 2487.20, 320, 1.00, 1.00, 0.98, 1.57
3, 0.00000723, 21.24, 1575.75, 13, 0.00000723, 1554.50, 200, 0.00000723, 2487.20, 320, 1.00, 1.00, 0.99, 1.58
4, 0.00000731, 36.26, 1590.77, 15, 0.00000731, 1554.50, 200, 0.00000731, 2487.20, 320, 1.00, 1.00, 0.98, 1.56
5, 0.00000472, 30.85, 1523.17, 26, 0.00000474, 1492.32, 192, 0.00000474, 1492.32, 192, 1.01, 1.01, 0.98, 0.98
6, 0.00000641, 29.80, 1584.31, 15, 0.00000641, 1554.50, 200, 0.00000641, 1989.76, 256, 1.00, 1.00, 0.98, 1.26
7, 0.00000329, 25.06, 413.68, 11, 0.00000329, 388.63, 50, 0.00000329, 388.63, 50, 1.00, 1.00, 0.94, 0.94
8, 0.00000487, 22.96, 1577.46, 13, 0.00000487, 1554.50, 200, 0.00000451, 2984.65, 384, 1.00, 0.93, 0.99, 1.89
9, 0.00000374, 19.75, 1574.26, 11, 0.00000374, 1554.50, 200, 0.00000374, 2487.20, 320, 1.00, 1.00, 0.99, 1.58
10, 0.00000919, 31.46, 1585.96, 15, 0.00000919, 1554.50, 200, 0.00000919, 2984.65, 384, 1.00, 1.00, 0.98, 1.88
11, 0.00001168, 26.51, 1581.01, 11, 0.00001168, 1554.50, 200, 0.00000958, 5969.29, 768, 1.00, 0.82, 0.98, 3.78
12, 0.00001225, 29.02, 1583.52, 11, 0.00001225, 1554.50, 200, 0.00001171, 6964.17, 896, 1.00, 0.96, 0.98, 4.40
13, 0.00001636, 41.59, 1596.10, 21, 0.00001640, 1554.50, 200, 0.00001481, 9451.38, 1216, 1.00, 0.91, 0.97, 5.92
14, 0.00001206, 24.98, 1579.48, 11, 0.00001206, 1554.50, 200, 0.00001095, 6466.73, 832, 1.00, 0.91, 0.98, 4.09
15, 0.00000413, 19.51, 1574.02, 11, 0.00000413, 1554.50, 200, 0.00000413, 2487.20, 320, 1.00, 1.00, 0.99, 1.58
16, 0.00000472, 22.89, 1515.21, 13, 0.00000472, 1492.32, 192, 0.00000472, 1492.32, 192, 1.00, 1.00, 0.98, 0.98
17, 0.00000384, 18.56, 679.22, 11, 0.00000384, 660.66, 85, 0.00000384, 660.66, 85, 1.00, 1.00, 0.97, 0.97
18, 0.00000454, 20.67, 1575.18, 11, 0.00000454, 1554.50, 200, 0.00000452, 2984.65, 384, 1.00, 1.00, 0.99, 1.89
19, 0.00000507, 19.31, 679.97, 11, 0.00000507, 660.66, 85, 0.00000507, 660.66, 85, 1.00, 1.00, 0.97, 0.97
20, 0.00000825, 25.28, 1579.78, 11, 0.00000825, 1554.50, 200, 0.00000825, 2487.20, 320, 1.00, 1.00, 0.98, 1.57
21, 0.00000657, 20.89, 1575.39, 11, 0.00000657, 1554.50, 200, 0.00000647, 2487.20, 320, 1.00, 0.98, 0.99, 1.58
22, 0.00000515, 28.43, 1582.93, 15, 0.00000515, 1554.50, 200, 0.00000515, 1989.76, 256, 1.00, 1.00, 0.98, 1.26
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00000484, 19.45, 1511.77, 15, 0.00000484, 1492.32, 192, 0.00000484, 1492.32, 192, 1.00, 1.00, 0.99, 0.99
1, 0.00003793, 22.27, 2354.03, 11, 0.00003793, 2331.75, 300, 0.00002997, 12436.02, 1600, 1.00, 0.79, 0.99, 5.28
2, 0.00000717, 29.22, 2360.98, 15, 0.00000717, 2331.75, 300, 0.00000717, 2487.20, 320, 1.00, 1.00, 0.99, 1.05
3, 0.00000723, 21.22, 2352.97, 13, 0.00000723, 2331.75, 300, 0.00000723, 2487.20, 320, 1.00, 1.00, 0.99, 1.06
4, 0.00000731, 36.44, 2368.20, 15, 0.00000731, 2331.75, 300, 0.00000731, 2487.20, 320, 1.00, 1.00, 0.98, 1.05
5, 0.00000474, 21.14, 1513.46, 11, 0.00000474, 1492.32, 192, 0.00000474, 1492.32, 192, 1.00, 1.00, 0.99, 0.99
6, 0.00000641, 29.29, 2019.06, 15, 0.00000641, 1989.76, 256, 0.00000641, 1989.76, 256, 1.00, 1.00, 0.99, 0.99
7, 0.00000329, 24.61, 413.23, 11, 0.00000329, 388.63, 50, 0.00000329, 388.63, 50, 1.00, 1.00, 0.94, 0.94
8, 0.00000454, 19.72, 2351.48, 11, 0.00000454, 2331.75, 300, 0.00000451, 2984.65, 384, 1.00, 0.99, 0.99, 1.27
9, 0.00000374, 25.08, 2356.83, 16, 0.00000374, 2331.75, 300, 0.00000374, 2487.20, 320, 1.00, 1.00, 0.99, 1.06
10, 0.00000919, 31.21, 2362.96, 15, 0.00000919, 2331.75, 300, 0.00000919, 2984.65, 384, 1.00, 1.00, 0.99, 1.26
11, 0.00001034, 29.35, 2361.11, 13, 0.00001034, 2331.75, 300, 0.00000958, 5969.29, 768, 1.00, 0.93, 0.99, 2.53
12, 0.00001204, 23.26, 2355.02, 11, 0.00001204, 2331.75, 300, 0.00001171, 6964.17, 896, 1.00, 0.97, 0.99, 2.96
13, 0.00001630, 23.81, 2355.57, 11, 0.00001630, 2331.75, 300, 0.00001481, 9451.38, 1216, 1.00, 0.91, 0.99, 4.01
14, 0.00001112, 33.97, 2365.73, 11, 0.00001112, 2331.75, 300, 0.00001095, 6466.73, 832, 1.00, 0.98, 0.99, 2.73
15, 0.00000413, 20.10, 2351.85, 11, 0.00000413, 2331.75, 300, 0.00000413, 2487.20, 320, 1.00, 1.00, 0.99, 1.06
16, 0.00000472, 23.35, 1515.67, 13, 0.00000472, 1492.32, 192, 0.00000472, 1492.32, 192, 1.00, 1.00, 0.98, 0.98
17, 0.00000384, 17.66, 678.33, 11, 0.00000384, 660.66, 85, 0.00000384, 660.66, 85, 1.00, 1.00, 0.97, 0.97
18, 0.00000454, 20.71, 2352.47, 11, 0.00000454, 2331.75, 300, 0.00000452, 2984.65, 384, 1.00, 1.00, 0.99, 1.27
19, 0.00000507, 18.72, 679.39, 11, 0.00000507, 660.66, 85, 0.00000507, 660.66, 85, 1.00, 1.00, 0.97, 0.97
20, 0.00000825, 25.99, 2357.75, 11, 0.00000825, 2331.75, 300, 0.00000825, 2487.20, 320, 1.00, 1.00, 0.99, 1.05
21, 0.00000647, 22.34, 2354.09, 11, 0.00000647, 2331.75, 300, 0.00000647, 2487.20, 320, 1.00, 1.00, 0.99, 1.06
22, 0.00000515, 28.76, 2018.52, 15, 0.00000515, 1989.76, 256, 0.00000515, 1989.76, 256, 1.00, 1.00, 0.99, 0.99
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00000484, 19.55, 1511.87, 15, 0.00000484, 1492.32, 192, 0.00000484, 1492.32, 192, 1.00, 1.00, 0.99, 0.99
1, 0.00003785, 22.43, 7794.94, 13, 0.00003785, 7772.51, 1000, 0.00002997, 12436.02, 1600, 1.00, 0.79, 1.00, 1.60
2, 0.00000717, 29.60, 2516.81, 15, 0.00000717, 2487.20, 320, 0.00000717, 2487.20, 320, 1.00, 1.00, 0.99, 0.99
3, 0.00000723, 21.02, 2508.22, 13, 0.00000723, 2487.20, 320, 0.00000723, 2487.20, 320, 1.00, 1.00, 0.99, 0.99
4, 0.00000731, 35.56, 2522.76, 15, 0.00000731, 2487.20, 320, 0.00000731, 2487.20, 320, 1.00, 1.00, 0.99, 0.99
5, 0.00000474, 20.88, 1513.20, 11, 0.00000474, 1492.32, 192, 0.00000474, 1492.32, 192, 1.00, 1.00, 0.99, 0.99
6, 0.00000641, 29.64, 2019.40, 15, 0.00000641, 1989.76, 256, 0.00000641, 1989.76, 256, 1.00, 1.00, 0.99, 0.99
7, 0.00000329, 26.16, 414.79, 11, 0.00000329, 388.63, 50, 0.00000329, 388.63, 50, 1.00, 1.00, 0.94, 0.94
8, 0.00000451, 25.46, 3010.11, 15, 0.00000451, 2984.65, 384, 0.00000451, 2984.65, 384, 1.00, 1.00, 0.99, 0.99
9, 0.00000374, 26.44, 2513.65, 16, 0.00000374, 2487.20, 320, 0.00000374, 2487.20, 320, 1.00, 1.00, 0.99, 0.99
