Sun Dec 17 16:59:36 EST 2023
workergpu066
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
6, 0.00010343, 76.32, 371.69, 53, 0.00012140, 295.37, 50, 0.00009405, 1890.37, 320, 1.17, 0.91, 0.79, 5.09
7, 0.00000741, 9.47, 304.84, 3, 0.00000741, 295.37, 50, 0.00000732, 354.44, 60, 1.00, 0.99, 0.97, 1.16
8, 0.00002328, 12.19, 307.56, 5, 0.00002482, 295.37, 50, 0.00002001, 756.15, 128, 1.07, 0.86, 0.96, 2.46
9, 0.00043343, 157.18, 452.55, 57, 0.00106317, 295.37, 50, 0.00038698, 6427.25, 1088, 2.45, 0.89, 0.65, 14.20
10, 0.00054191, 89.15, 384.52, 54, 0.00054244, 295.37, 50, 0.00035576, 12098.35, 2048, 1.00, 0.66, 0.77, 31.46
11, 0.00000483, 17.64, 313.01, 11, 0.00000483, 295.37, 50, 0.00000483, 378.07, 64, 1.00, 1.00, 0.94, 1.21
12, 0.00000293, 15.89, 311.26, 11, 0.00000293, 295.37, 50, 0.00000293, 354.44, 60, 1.00, 1.00, 0.95, 1.14
13, 0.00043817, 12.18, 307.55, 2, 0.00036600, 295.37, 50, 0.00025089, 4158.81, 704, 0.84, 0.57, 0.96, 13.52
14, 0.00000563, 19.59, 314.96, 14, 0.00000570, 295.37, 50, 0.00000570, 378.07, 64, 1.01, 1.01, 0.94, 1.20
15, 0.00027955, 87.00, 382.37, 38, 0.00029610, 295.37, 50, 0.00019787, 3402.66, 576, 1.06, 0.71, 0.77, 8.90
16, 0.00024139, 50.22, 345.59, 27, 0.00024356, 295.37, 50, 0.00013749, 2646.51, 448, 1.01, 0.57, 0.85, 7.66
17, 0.00000386, 16.59, 311.96, 11, 0.00000386, 295.37, 50, 0.00000386, 354.44, 60, 1.00, 1.00, 0.95, 1.14
18, 0.00001199, 17.94, 313.31, 11, 0.00001199, 295.37, 50, 0.00001199, 354.44, 60, 1.00, 1.00, 0.94, 1.13
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00035188, 41.69, 632.43, 19, 0.00034534, 590.74, 100, 0.00027462, 9829.91, 1664, 0.98, 0.78, 0.93, 15.54
1, 0.00030253, 69.46, 660.20, 27, 0.00039150, 590.74, 100, 0.00024728, 4536.88, 768, 1.29, 0.82, 0.89, 6.87
2, 0.00003356, 25.74, 616.48, 13, 0.00003356, 590.74, 100, 0.00003356, 756.15, 128, 1.00, 1.00, 0.96, 1.23
3, 0.00000496, 16.78, 371.22, 11, 0.00000496, 354.44, 60, 0.00000496, 354.44, 60, 1.00, 1.00, 0.95, 0.95
4, 0.00020491, 42.00, 632.74, 27, 0.00021031, 590.74, 100, 0.00014215, 7561.47, 1280, 1.03, 0.69, 0.93, 11.95
5, 0.00015306, 74.16, 664.90, 25, 0.00015921, 590.74, 100, 0.00014780, 2646.51, 448, 1.04, 0.97, 0.89, 3.98
6, 0.00010216, 18.40, 609.14, 11, 0.00010216, 590.74, 100, 0.00009405, 1890.37, 320, 1.00, 0.92, 0.97, 3.10
7, 0.00000732, 17.18, 371.62, 11, 0.00000732, 354.44, 60, 0.00000732, 354.44, 60, 1.00, 1.00, 0.95, 0.95
8, 0.00002069, 35.61, 626.35, 20, 0.00002097, 590.74, 100, 0.00002001, 756.15, 128, 1.01, 0.97, 0.94, 1.21
9, 0.00056233, 43.76, 634.50, 15, 0.00060794, 590.74, 100, 0.00038698, 6427.25, 1088, 1.08, 0.69, 0.93, 10.13
10, 0.00044222, 22.48, 613.22, 11, 0.00044222, 590.74, 100, 0.00035576, 12098.35, 2048, 1.00, 0.80, 0.96, 19.73
11, 0.00000478, 32.25, 410.32, 24, 0.00000483, 378.07, 64, 0.00000483, 378.07, 64, 1.01, 1.01, 0.92, 0.92
12, 0.00000293, 15.98, 370.42, 11, 0.00000293, 354.44, 60, 0.00000293, 354.44, 60, 1.00, 1.00, 0.96, 0.96
13, 0.00029850, 48.72, 639.46, 24, 0.00029850, 590.74, 100, 0.00025089, 4158.81, 704, 1.00, 0.84, 0.92, 6.50
14, 0.00000579, 20.82, 398.89, 14, 0.00000570, 378.07, 64, 0.00000570, 378.07, 64, 0.98, 0.98, 0.95, 0.95
15, 0.00021366, 69.71, 660.45, 29, 0.00024018, 590.74, 100, 0.00019787, 3402.66, 576, 1.12, 0.93, 0.89, 5.15
16, 0.00014335, 46.09, 636.83, 22, 0.00015234, 590.74, 100, 0.00013749, 2646.51, 448, 1.06, 0.96, 0.93, 4.16
17, 0.00000386, 25.75, 380.20, 20, 0.00000386, 354.44, 60, 0.00000386, 354.44, 60, 1.00, 1.00, 0.93, 0.93
18, 0.00001197, 28.45, 382.90, 20, 0.00001199, 354.44, 60, 0.00001199, 354.44, 60, 1.00, 1.00, 0.93, 0.93
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00032524, 88.02, 1269.50, 50, 0.00032574, 1181.48, 200, 0.00027462, 9829.91, 1664, 1.00, 0.84, 0.93, 7.74
1, 0.00026610, 61.19, 1242.67, 31, 0.00027071, 1181.48, 200, 0.00024728, 4536.88, 768, 1.02, 0.93, 0.95, 3.65
2, 0.00003356, 22.75, 778.89, 11, 0.00003356, 756.15, 128, 0.00003356, 756.15, 128, 1.00, 1.00, 0.97, 0.97
3, 0.00000496, 17.18, 371.63, 11, 0.00000496, 354.44, 60, 0.00000496, 354.44, 60, 1.00, 1.00, 0.95, 0.95
4, 0.00018784, 40.35, 1221.83, 26, 0.00019006, 1181.48, 200, 0.00014215, 7561.47, 1280, 1.01, 0.76, 0.97, 6.19
5, 0.00015276, 79.44, 1260.91, 26, 0.00015580, 1181.48, 200, 0.00014780, 2646.51, 448, 1.02, 0.97, 0.94, 2.10
6, 0.00009405, 22.21, 1203.68, 11, 0.00009405, 1181.48, 200, 0.00009405, 1890.37, 320, 1.00, 1.00, 0.98, 1.57
7, 0.00000732, 17.18, 371.62, 11, 0.00000732, 354.44, 60, 0.00000732, 354.44, 60, 1.00, 1.00, 0.95, 0.95
8, 0.00001945, 25.71, 781.86, 12, 0.00002001, 756.15, 128, 0.00002001, 756.15, 128, 1.03, 1.03, 0.97, 0.97
9, 0.00049857, 41.06, 1222.54, 11, 0.00049857, 1181.48, 200, 0.00038698, 6427.25, 1088, 1.00, 0.78, 0.97, 5.26
10, 0.00038881, 27.79, 1209.27, 11, 0.00038881, 1181.48, 200, 0.00035576, 12098.35, 2048, 1.00, 0.92, 0.98, 10.00
11, 0.00000483, 25.13, 403.20, 18, 0.00000483, 378.07, 64, 0.00000483, 378.07, 64, 1.00, 1.00, 0.94, 0.94
12, 0.00000293, 16.72, 371.16, 11, 0.00000293, 354.44, 60, 0.00000293, 354.44, 60, 1.00, 1.00, 0.95, 0.95
13, 0.00027379, 48.98, 1230.46, 25, 0.00027650, 1181.48, 200, 0.00025089, 4158.81, 704, 1.01, 0.92, 0.96, 3.38
14, 0.00000570, 17.71, 395.78, 12, 0.00000570, 378.07, 64, 0.00000570, 378.07, 64, 1.00, 1.00, 0.96, 0.96
15, 0.00019971, 22.44, 1203.92, 13, 0.00019971, 1181.48, 200, 0.00019787, 3402.66, 576, 1.00, 0.99, 0.98, 2.83
16, 0.00014543, 57.11, 1238.59, 22, 0.00014724, 1181.48, 200, 0.00013749, 2646.51, 448, 1.01, 0.95, 0.95, 2.14
17, 0.00000386, 16.58, 371.02, 11, 0.00000386, 354.44, 60, 0.00000386, 354.44, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00001199, 18.78, 373.22, 11, 0.00001199, 354.44, 60, 0.00001199, 354.44, 60, 1.00, 1.00, 0.95, 0.95
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00006382, 63.41, 1835.63, 41, 0.00032574, 1772.22, 300, 0.00027462, 9829.91, 1664, 5.10, 4.30, 0.97, 5.36
1, 0.00003909, 94.70, 1866.91, 45, 0.00025908, 1772.22, 300, 0.00024728, 4536.88, 768, 6.63, 6.33, 0.95, 2.43
2, 0.00003356, 22.61, 778.75, 11, 0.00003356, 756.15, 128, 0.00003356, 756.15, 128, 1.00, 1.00, 0.97, 0.97
3, 0.00000496, 17.19, 371.64, 11, 0.00000496, 354.44, 60, 0.00000496, 354.44, 60, 1.00, 1.00, 0.95, 0.95
4, 0.00018765, 43.61, 1815.82, 30, 0.00019006, 1772.22, 300, 0.00014215, 7561.47, 1280, 1.01, 0.76, 0.98, 4.16
5, 0.00015280, 71.91, 1844.13, 24, 0.00015556, 1772.22, 300, 0.00014780, 2646.51, 448, 1.02, 0.97, 0.96, 1.44
6, 0.00009405, 22.15, 1794.37, 11, 0.00009405, 1772.22, 300, 0.00009405, 1890.37, 320, 1.00, 1.00, 0.99, 1.05
7, 0.00000732, 17.82, 372.26, 11, 0.00000732, 354.44, 60, 0.00000732, 354.44, 60, 1.00, 1.00, 0.95, 0.95
8, 0.00001960, 27.23, 783.38, 13, 0.00002001, 756.15, 128, 0.00002001, 756.15, 128, 1.02, 1.02, 0.97, 0.97
9, 0.00049838, 40.85, 1813.07, 11, 0.00049838, 1772.22, 300, 0.00038698, 6427.25, 1088, 1.00, 0.78, 0.98, 3.54
10, 0.00038265, 23.84, 1796.06, 12, 0.00038265, 1772.22, 300, 0.00035576, 12098.35, 2048, 1.00, 0.93, 0.99, 6.74
11, 0.00000483, 24.80, 402.88, 17, 0.00000483, 378.07, 64, 0.00000483, 378.07, 64, 1.00, 1.00, 0.94, 0.94
12, 0.00000293, 16.02, 370.47, 11, 0.00000293, 354.44, 60, 0.00000293, 354.44, 60, 1.00, 1.00, 0.96, 0.96
13, 0.00026587, 99.07, 1871.29, 43, 0.00026976, 1772.22, 300, 0.00025089, 4158.81, 704, 1.01, 0.94, 0.95, 2.22
14, 0.00000566, 30.87, 408.94, 23, 0.00000570, 378.07, 64, 0.00000570, 378.07, 64, 1.01, 1.01, 0.92, 0.92
15, 0.00001546, 44.15, 1816.37, 24, 0.00019916, 1772.22, 300, 0.00019787, 3402.66, 576, 12.88, 12.80, 0.98, 1.87
16, 0.00000509, 64.76, 1836.98, 36, 0.00014056, 1772.22, 300, 0.00013749, 2646.51, 448, 27.61, 27.01, 0.96, 1.44
17, 0.00000386, 16.54, 370.98, 11, 0.00000386, 354.44, 60, 0.00000386, 354.44, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00001199, 17.97, 372.41, 11, 0.00001199, 354.44, 60, 0.00001199, 354.44, 60, 1.00, 1.00, 0.95, 0.95
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00028915, 70.63, 5978.03, 36, 0.00029103, 5907.40, 1000, 0.00027462, 9829.91, 1664, 1.01, 0.95, 0.99, 1.64
1, 0.00024728, 56.56, 4593.44, 21, 0.00024728, 4536.88, 768, 0.00024728, 4536.88, 768, 1.00, 1.00, 0.99, 0.99
2, 0.00003356, 22.92, 779.06, 11, 0.00003356, 756.15, 128, 0.00003356, 756.15, 128, 1.00, 1.00, 0.97, 0.97
3, 0.00000496, 16.92, 371.37, 11, 0.00000496, 354.44, 60, 0.00000496, 354.44, 60, 1.00, 1.00, 0.95, 0.95
4, 0.00014934, 27.54, 5934.94, 15, 0.00014934, 5907.40, 1000, 0.00014215, 7561.47, 1280, 1.00, 0.95, 1.00, 1.27
5, 0.00017458, 23.37, 2669.88, 9, 0.00014780, 2646.51, 448, 0.00014780, 2646.51, 448, 0.85, 0.85, 0.99, 0.99
6, 0.00009405, 22.17, 1912.54, 11, 0.00009405, 1890.37, 320, 0.00009405, 1890.37, 320, 1.00, 1.00, 0.99, 0.99
7, 0.00000732, 17.25, 371.70, 11, 0.00000732, 354.44, 60, 0.00000732, 354.44, 60, 1.00, 1.00, 0.95, 0.95
8, 0.00001960, 27.39, 783.53, 14, 0.00002001, 756.15, 128, 0.00002001, 756.15, 128, 1.02, 1.02, 0.97, 0.97
9, 0.00038260, 106.74, 6014.14, 33, 0.00038698, 5907.40, 1000, 0.00038698, 6427.25, 1088, 1.01, 1.01, 0.98, 1.07
10, 0.00036955, 42.56, 5949.96, 22, 0.00037085, 5907.40, 1000, 0.00035576, 12098.35, 2048, 1.00, 0.96, 0.99, 2.03
11, 0.00000483, 17.62, 395.70, 11, 0.00000483, 378.07, 64, 0.00000483, 378.07, 64, 1.00, 1.00, 0.96, 0.96
12, 0.00000293, 19.52, 373.97, 14, 0.00000293, 354.44, 60, 0.00000293, 354.44, 60, 1.00, 1.00, 0.95, 0.95
13, 0.00021858, 77.61, 4236.41, 36, 0.00025089, 4158.81, 704, 0.00025089, 4158.81, 704, 1.15, 1.15, 0.98, 0.98
14, 0.00000570, 20.70, 398.77, 13, 0.00000570, 378.07, 64, 0.00000570, 378.07, 64, 1.00, 1.00, 0.95, 0.95
15, 0.00001223, 50.05, 3452.71, 29, 0.00019787, 3402.66, 576, 0.00019787, 3402.66, 576, 16.18, 16.18, 0.99, 0.99
16, 0.00013502, 44.76, 2691.28, 21, 0.00013749, 2646.51, 448, 0.00013749, 2646.51, 448, 1.02, 1.02, 0.98, 0.98
17, 0.00000386, 16.58, 371.03, 11, 0.00000386, 354.44, 60, 0.00000386, 354.44, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00001199, 17.97, 372.41, 11, 0.00001199, 354.44, 60, 0.00001199, 354.44, 60, 1.00, 1.00, 0.95, 0.95
Sun Dec 17 21:53:42 EST 2023

Completed

