Sun Dec 17 05:49:08 EST 2023
workergpu041
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00001494, 43.08, 510.47, 21, 0.00001521, 467.39, 64, 0.00001521, 467.39, 64, 1.02, 1.02, 0.92, 0.92
1, 0.00004137, 23.71, 958.49, 11, 0.00004137, 934.77, 128, 0.00004137, 934.77, 128, 1.00, 1.00, 0.98, 0.98
2, 0.00000915, 21.92, 489.31, 15, 0.00000915, 467.39, 64, 0.00000915, 467.39, 64, 1.00, 1.00, 0.96, 0.96
3, 0.00001447, 71.66, 1006.43, 30, 0.00001452, 934.77, 128, 0.00001452, 934.77, 128, 1.00, 1.00, 0.93, 0.93
4, 0.00008164, 24.76, 1894.31, 15, 0.00008164, 1869.54, 256, 0.00008164, 1869.54, 256, 1.00, 1.00, 0.99, 0.99
5, 0.00002956, 36.76, 971.53, 30, 0.00002967, 934.77, 128, 0.00002967, 934.77, 128, 1.00, 1.00, 0.96, 0.96
6, 0.00000559, 19.95, 487.33, 12, 0.00000559, 467.39, 64, 0.00000559, 467.39, 64, 1.00, 1.00, 0.96, 0.96
7, 0.00002547, 32.03, 1901.57, 13, 0.00002547, 1869.54, 256, 0.00002547, 1869.54, 256, 1.00, 1.00, 0.98, 0.98
8, 0.00002408, 22.45, 957.23, 12, 0.00002408, 934.77, 128, 0.00002408, 934.77, 128, 1.00, 1.00, 0.98, 0.98
9, 0.00002116, 25.36, 960.13, 11, 0.00002116, 934.77, 128, 0.00002116, 934.77, 128, 1.00, 1.00, 0.97, 0.97
10, 0.00001613, 27.42, 1429.58, 17, 0.00001613, 1402.16, 192, 0.00001613, 1402.16, 192, 1.00, 1.00, 0.98, 0.98
11, 0.00005324, 42.68, 2233.55, 15, 0.00005324, 2190.87, 300, 0.00005324, 2336.93, 320, 1.00, 1.00, 0.98, 1.05
12, 0.00005496, 20.84, 1423.00, 11, 0.00005496, 1402.16, 192, 0.00005496, 1402.16, 192, 1.00, 1.00, 0.99, 0.99
13, 0.00002712, 29.95, 2220.83, 13, 0.00002712, 2190.87, 300, 0.00002601, 11217.27, 1536, 1.00, 0.96, 0.99, 5.05
14, 0.00010368, 22.76, 2213.63, 11, 0.00010368, 2190.87, 300, 0.00010368, 2336.93, 320, 1.00, 1.00, 0.99, 1.06
15, 0.00002344, 27.77, 962.54, 11, 0.00002344, 934.77, 128, 0.00002344, 934.77, 128, 1.00, 1.00, 0.97, 0.97
16, 0.00001872, 22.31, 957.09, 14, 0.00001872, 934.77, 128, 0.00001872, 934.77, 128, 1.00, 1.00, 0.98, 0.98
17, 0.00000482, 51.10, 518.49, 35, 0.00000506, 467.39, 64, 0.00000506, 467.39, 64, 1.05, 1.05, 0.90, 0.90
18, 0.00012412, 32.40, 2223.28, 11, 0.00012412, 2190.87, 300, 0.00010673, 4673.86, 640, 1.00, 0.86, 0.99, 2.10
19, 0.00005207, 25.52, 2216.40, 13, 0.00005207, 2190.87, 300, 0.00004455, 19630.22, 2688, 1.00, 0.86, 0.99, 8.86
20, 0.00003790, 19.15, 953.92, 12, 0.00003790, 934.77, 128, 0.00003790, 934.77, 128, 1.00, 1.00, 0.98, 0.98
21, 0.00002413, 24.11, 1426.27, 14, 0.00002413, 1402.16, 192, 0.00002413, 1402.16, 192, 1.00, 1.00, 0.98, 0.98
22, 0.00004558, 26.17, 2217.05, 13, 0.00004558, 2190.87, 300, 0.00004416, 2804.32, 384, 1.00, 0.97, 0.99, 1.26
23, 0.00001984, 23.17, 2214.04, 14, 0.00001984, 2190.87, 300, 0.00001828, 7945.56, 1088, 1.00, 0.92, 0.99, 3.59
24, 0.00000512, 18.25, 456.42, 11, 0.00000512, 438.17, 60, 0.00000512, 438.17, 60, 1.00, 1.00, 0.96, 0.96
25, 0.00002471, 30.31, 1899.86, 11, 0.00002471, 1869.54, 256, 0.00002471, 1869.54, 256, 1.00, 1.00, 0.98, 0.98
26, 0.00004228, 29.83, 1431.98, 13, 0.00004228, 1402.16, 192, 0.00004228, 1402.16, 192, 1.00, 1.00, 0.98, 0.98
27, 0.00006676, 22.61, 1424.77, 11, 0.00006676, 1402.16, 192, 0.00006676, 1402.16, 192, 1.00, 1.00, 0.98, 0.98
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
