Sun Dec 17 01:14:50 EST 2023
workergpu050
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
21, 0.00000475, 20.55, 1378.44, 11, 0.00000475, 1357.90, 192, 0.00000475, 1357.90, 192, 1.00, 1.00, 0.99, 0.99
22, 0.00001335, 28.62, 1443.09, 16, 0.00001335, 1414.47, 200, 0.00001275, 4978.95, 704, 1.00, 0.96, 0.98, 3.45
23, 0.00000968, 25.46, 1439.94, 11, 0.00000968, 1414.47, 200, 0.00000960, 2263.16, 320, 1.00, 0.99, 0.98, 1.57
24, 0.00000678, 25.61, 1440.08, 18, 0.00000678, 1414.47, 200, 0.00000676, 4073.69, 576, 1.00, 1.00, 0.98, 2.83
25, 0.00000661, 18.49, 1376.39, 9, 0.00000616, 1357.90, 192, 0.00000616, 1357.90, 192, 0.93, 0.93, 0.99, 0.99
26, 0.00000366, 10.63, 915.89, 5, 0.00000371, 905.26, 128, 0.00000371, 905.26, 128, 1.01, 1.01, 0.99, 0.99
27, 0.00000581, 23.73, 1381.62, 11, 0.00000581, 1357.90, 192, 0.00000581, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
28, 0.00000380, 15.34, 1429.81, 9, 0.00000380, 1414.47, 200, 0.00000374, 1810.53, 256, 1.00, 0.98, 0.99, 1.27
29, 0.00000507, 24.40, 1438.87, 16, 0.00000507, 1414.47, 200, 0.00000450, 3621.05, 512, 1.00, 0.89, 0.98, 2.52
30, 0.00000578, 26.61, 1384.50, 15, 0.00000578, 1357.90, 192, 0.00000578, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
31, 0.00000727, 18.33, 1432.80, 14, 0.00000727, 1414.47, 200, 0.00000727, 1810.53, 256, 1.00, 1.00, 0.99, 1.26
32, 0.00000916, 23.25, 1437.73, 11, 0.00000916, 1414.47, 200, 0.00000912, 4978.95, 704, 1.00, 1.00, 0.98, 3.46
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00000743, 19.67, 1377.57, 11, 0.00000743, 1357.90, 192, 0.00000743, 1357.90, 192, 1.00, 1.00, 0.99, 0.99
1, 0.00000535, 32.39, 1390.29, 21, 0.00000535, 1357.90, 192, 0.00000535, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
2, 0.00000330, 25.87, 2147.58, 21, 0.00000330, 2121.71, 300, 0.00000330, 2715.79, 384, 1.00, 1.00, 0.99, 1.26
3, 0.00001083, 52.96, 2174.67, 36, 0.00001093, 2121.71, 300, 0.00001056, 4073.69, 576, 1.01, 0.98, 0.98, 1.87
4, 0.00000441, 16.97, 2138.68, 11, 0.00000441, 2121.71, 300, 0.00000433, 2715.79, 384, 1.00, 0.98, 0.99, 1.27
5, 0.00000313, 13.42, 2135.13, 8, 0.00000313, 2121.71, 300, 0.00000313, 2263.16, 320, 1.00, 1.00, 0.99, 1.06
