Mon Dec 18 14:48:00 EST 2023
workergpu061
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
88, 0.00003663, 25.76, 512.11, 15, 0.00003663, 486.35, 64, 0.00003663, 486.35, 64, 1.00, 1.00, 0.95, 0.95
89, 0.00003214, 31.91, 791.84, 15, 0.00003214, 759.93, 100, 0.00002889, 972.71, 128, 1.00, 0.90, 0.96, 1.23
90, 0.00003100, 38.27, 524.62, 27, 0.00003101, 486.35, 64, 0.00003101, 486.35, 64, 1.00, 1.00, 0.93, 0.93
91, 0.00003285, 78.98, 565.33, 27, 0.00003327, 486.35, 64, 0.00003327, 486.35, 64, 1.01, 1.01, 0.86, 0.86
92, 0.00001876, 32.74, 519.09, 21, 0.00002532, 486.35, 64, 0.00002532, 486.35, 64, 1.35, 1.35, 0.94, 0.94
93, 0.00002128, 21.58, 507.93, 15, 0.00002128, 486.35, 64, 0.00002128, 486.35, 64, 1.00, 1.00, 0.96, 0.96
94, 0.00002546, 37.37, 523.72, 34, 0.00002842, 486.35, 64, 0.00002842, 486.35, 64, 1.12, 1.12, 0.93, 0.93
95, 0.00002956, 21.71, 781.63, 11, 0.00002956, 759.93, 100, 0.00002956, 972.71, 128, 1.00, 1.00, 0.97, 1.24
96, 0.00001571, 43.75, 530.10, 29, 0.00001651, 486.35, 64, 0.00001651, 486.35, 64, 1.05, 1.05, 0.92, 0.92
97, 0.00001676, 22.49, 508.84, 14, 0.00001676, 486.35, 64, 0.00001676, 486.35, 64, 1.00, 1.00, 0.96, 0.96
98, 0.00003401, 19.84, 506.19, 11, 0.00003401, 486.35, 64, 0.00003401, 486.35, 64, 1.00, 1.00, 0.96, 0.96
99, 0.00004098, 29.81, 516.16, 11, 0.00004098, 486.35, 64, 0.00004098, 486.35, 64, 1.00, 1.00, 0.94, 0.94
100, 0.00000512, 18.28, 474.24, 11, 0.00000512, 455.96, 60, 0.00000512, 455.96, 60, 1.00, 1.00, 0.96, 0.96
101, 0.00002538, 24.58, 510.93, 17, 0.00002538, 486.35, 64, 0.00002538, 486.35, 64, 1.00, 1.00, 0.95, 0.95
102, 0.00002085, 124.86, 611.21, 89, 0.00002340, 486.35, 64, 0.00002340, 486.35, 64, 1.12, 1.12, 0.80, 0.80
103, 0.00004718, 25.13, 511.48, 15, 0.00004718, 486.35, 64, 0.00004718, 486.35, 64, 1.00, 1.00, 0.95, 0.95
104, 0.00001332, 30.57, 516.93, 25, 0.00001453, 486.35, 64, 0.00001453, 486.35, 64, 1.09, 1.09, 0.94, 0.94
105, 0.00002210, 42.25, 528.61, 28, 0.00002301, 486.35, 64, 0.00002301, 486.35, 64, 1.04, 1.04, 0.92, 0.92
106, 0.00003579, 24.98, 511.33, 15, 0.00003579, 486.35, 64, 0.00003579, 486.35, 64, 1.00, 1.00, 0.95, 0.95
