Sun Dec 17 16:59:36 EST 2023
workergpu071
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
5, 0.00023663, 26.92, 189.72, 14, 0.00023687, 162.79, 25, 0.00014353, 2500.51, 384, 1.00, 0.61, 0.86, 13.18
6, 0.00015972, 25.66, 188.46, 18, 0.00016615, 162.79, 25, 0.00009403, 1667.01, 256, 1.04, 0.59, 0.86, 8.85
7, 0.00000751, 23.07, 185.87, 16, 0.00000743, 162.79, 25, 0.00000731, 384.19, 59, 0.99, 0.97, 0.88, 2.07
8, 0.00002592, 44.57, 207.36, 24, 0.00002588, 162.79, 25, 0.00002434, 416.75, 64, 1.00, 0.94, 0.79, 2.01
9, 0.00044262, 73.69, 236.49, 24, 0.00064443, 162.79, 25, 0.00038687, 5417.77, 832, 1.46, 0.87, 0.69, 22.91
10, 0.00104171, 31.48, 194.27, 21, 0.00116290, 162.79, 25, 0.00035376, 15003.07, 2304, 1.12, 0.34, 0.84, 77.23
11, 0.00000529, 46.02, 208.81, 35, 0.00000542, 162.79, 25, 0.00000535, 416.75, 64, 1.02, 1.01, 0.78, 2.00
12, 0.00000288, 15.61, 178.40, 11, 0.00000288, 162.79, 25, 0.00000288, 390.70, 60, 1.00, 1.00, 0.91, 2.19
13, 0.00036537, 23.54, 186.33, 9, 0.00043817, 162.79, 25, 0.00030433, 4584.27, 704, 1.20, 0.83, 0.87, 24.60
14, 0.00000598, 11.65, 174.44, 6, 0.00000579, 162.79, 25, 0.00000579, 416.75, 64, 0.97, 0.97, 0.93, 2.39
15, 0.00027085, 69.08, 231.87, 31, 0.00027721, 162.79, 25, 0.00017869, 2917.26, 448, 1.02, 0.66, 0.70, 12.58
16, 0.00022109, 18.76, 181.56, 8, 0.00020006, 162.79, 25, 0.00013606, 2083.76, 320, 0.90, 0.62, 0.90, 11.48
17, 0.00000393, 12.42, 175.21, 7, 0.00000392, 162.79, 25, 0.00000386, 390.70, 60, 1.00, 0.98, 0.93, 2.23
18, 0.00001199, 14.54, 177.33, 8, 0.00001198, 162.79, 25, 0.00001197, 390.70, 60, 1.00, 1.00, 0.92, 2.20
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00043280, 38.92, 364.50, 17, 0.00043146, 325.59, 50, 0.00032757, 13752.81, 2112, 1.00, 0.76, 0.89, 37.73
1, 0.00036135, 15.71, 341.30, 7, 0.00034936, 325.59, 50, 0.00025041, 3750.77, 576, 0.97, 0.69, 0.95, 10.99
2, 0.00003949, 25.16, 350.75, 14, 0.00006299, 325.59, 50, 0.00003374, 833.50, 128, 1.60, 0.85, 0.93, 2.38
3, 0.00000497, 7.17, 332.76, 2, 0.00000497, 325.59, 50, 0.00000497, 390.70, 60, 1.00, 1.00, 0.98, 1.17
4, 0.00035494, 11.06, 336.65, 4, 0.00027754, 325.59, 50, 0.00016434, 9585.29, 1472, 0.78, 0.46, 0.97, 28.47
5, 0.00017517, 63.78, 389.37, 36, 0.00023687, 325.59, 50, 0.00014353, 2500.51, 384, 1.35, 0.82, 0.84, 6.42
6, 0.00010343, 78.40, 403.98, 57, 0.00016615, 325.59, 50, 0.00009403, 1667.01, 256, 1.61, 0.91, 0.81, 4.13
7, 0.00000731, 18.99, 344.58, 12, 0.00000731, 325.59, 50, 0.00000731, 384.19, 59, 1.00, 1.00, 0.94, 1.11
8, 0.00002328, 51.87, 377.45, 23, 0.00002434, 325.59, 50, 0.00002434, 416.75, 64, 1.05, 1.05, 0.86, 1.10
9, 0.00043343, 167.12, 492.71, 60, 0.00064443, 325.59, 50, 0.00038687, 5417.77, 832, 1.49, 0.89, 0.66, 11.00
10, 0.00054191, 105.30, 430.89, 64, 0.00082088, 325.59, 50, 0.00035376, 15003.07, 2304, 1.51, 0.65, 0.76, 34.82
11, 0.00000535, 22.48, 348.07, 14, 0.00000535, 325.59, 50, 0.00000535, 416.75, 64, 1.00, 1.00, 0.94, 1.20
12, 0.00000288, 16.28, 341.86, 11, 0.00000288, 325.59, 50, 0.00000288, 390.70, 60, 1.00, 1.00, 0.95, 1.14
13, 0.00035358, 96.96, 422.55, 41, 0.00043817, 325.59, 50, 0.00030433, 4584.27, 704, 1.24, 0.86, 0.77, 10.85
14, 0.00000564, 29.03, 354.61, 23, 0.00000579, 325.59, 50, 0.00000579, 416.75, 64, 1.03, 1.03, 0.92, 1.18
15, 0.00026276, 50.37, 375.96, 23, 0.00027721, 325.59, 50, 0.00017869, 2917.26, 448, 1.05, 0.68, 0.87, 7.76
16, 0.00020006, 24.34, 349.93, 13, 0.00020006, 325.59, 50, 0.00013606, 2083.76, 320, 1.00, 0.68, 0.93, 5.95
17, 0.00000386, 16.19, 341.77, 11, 0.00000386, 325.59, 50, 0.00000386, 390.70, 60, 1.00, 1.00, 0.95, 1.14
18, 0.00001197, 18.88, 344.47, 11, 0.00001197, 325.59, 50, 0.00001197, 390.70, 60, 1.00, 1.00, 0.95, 1.13
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00035188, 52.29, 703.47, 24, 0.00035188, 651.17, 100, 0.00032757, 13752.81, 2112, 1.00, 0.93, 0.93, 19.55
1, 0.00030253, 46.30, 697.48, 20, 0.00030253, 651.17, 100, 0.00025041, 3750.77, 576, 1.00, 0.83, 0.93, 5.38
2, 0.00003356, 11.27, 662.45, 4, 0.00003374, 651.17, 100, 0.00003374, 833.50, 128, 1.01, 1.01, 0.98, 1.26
3, 0.00000497, 7.20, 397.91, 2, 0.00000497, 390.70, 60, 0.00000497, 390.70, 60, 1.00, 1.00, 0.98, 0.98
4, 0.00022855, 24.24, 675.42, 11, 0.00022855, 651.17, 100, 0.00016434, 9585.29, 1472, 1.00, 0.72, 0.96, 14.19
5, 0.00016380, 35.26, 686.44, 21, 0.00016380, 651.17, 100, 0.00014353, 2500.51, 384, 1.00, 0.88, 0.95, 3.64
6, 0.00009432, 34.31, 685.49, 20, 0.00009432, 651.17, 100, 0.00009403, 1667.01, 256, 1.00, 1.00, 0.95, 2.43
7, 0.00000731, 17.29, 401.48, 11, 0.00000731, 384.19, 59, 0.00000731, 384.19, 59, 1.00, 1.00, 0.96, 0.96
8, 0.00002418, 13.75, 430.50, 5, 0.00002434, 416.75, 64, 0.00002434, 416.75, 64, 1.01, 1.01, 0.97, 0.97
9, 0.00060794, 22.35, 673.53, 7, 0.00043256, 651.17, 100, 0.00038687, 5417.77, 832, 0.71, 0.64, 0.97, 8.04
10, 0.00048890, 22.75, 673.92, 11, 0.00048890, 651.17, 100, 0.00035376, 15003.07, 2304, 1.00, 0.72, 0.97, 22.26
11, 0.00000478, 18.84, 435.59, 12, 0.00000535, 416.75, 64, 0.00000535, 416.75, 64, 1.12, 1.12, 0.96, 0.96
12, 0.00000288, 16.09, 406.80, 11, 0.00000288, 390.70, 60, 0.00000288, 390.70, 60, 1.00, 1.00, 0.96, 0.96
13, 0.00029850, 58.53, 709.71, 30, 0.00032433, 651.17, 100, 0.00030433, 4584.27, 704, 1.09, 1.02, 0.92, 6.46
14, 0.00000577, 38.13, 454.88, 30, 0.00000579, 416.75, 64, 0.00000579, 416.75, 64, 1.00, 1.00, 0.92, 0.92
15, 0.00021366, 66.67, 717.85, 28, 0.00021366, 651.17, 100, 0.00017869, 2917.26, 448, 1.00, 0.84, 0.91, 4.06
16, 0.00014335, 47.57, 698.75, 23, 0.00014303, 651.17, 100, 0.00013606, 2083.76, 320, 1.00, 0.95, 0.93, 2.98
17, 0.00000386, 26.71, 417.42, 21, 0.00000386, 390.70, 60, 0.00000386, 390.70, 60, 1.00, 1.00, 0.94, 0.94
18, 0.00001197, 29.58, 420.28, 21, 0.00001197, 390.70, 60, 0.00001197, 390.70, 60, 1.00, 1.00, 0.93, 0.93
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00032529, 58.90, 1361.25, 30, 0.00034402, 1302.35, 200, 0.00032757, 13752.81, 2112, 1.06, 1.01, 0.96, 10.10
1, 0.00025356, 35.61, 1337.96, 11, 0.00025356, 1302.35, 200, 0.00025041, 3750.77, 576, 1.00, 0.99, 0.97, 2.80
2, 0.00003374, 22.88, 856.38, 11, 0.00003374, 833.50, 128, 0.00003374, 833.50, 128, 1.00, 1.00, 0.97, 0.97
3, 0.00000497, 7.16, 397.86, 2, 0.00000497, 390.70, 60, 0.00000497, 390.70, 60, 1.00, 1.00, 0.98, 0.98
4, 0.00020156, 37.72, 1340.07, 21, 0.00020941, 1302.35, 200, 0.00016434, 9585.29, 1472, 1.04, 0.82, 0.97, 7.15
5, 0.00014630, 25.93, 1328.28, 14, 0.00014630, 1302.35, 200, 0.00014353, 2500.51, 384, 1.00, 0.98, 0.98, 1.88
6, 0.00009403, 23.63, 1325.98, 15, 0.00009403, 1302.35, 200, 0.00009403, 1667.01, 256, 1.00, 1.00, 0.98, 1.26
7, 0.00000731, 17.75, 401.94, 11, 0.00000731, 384.19, 59, 0.00000731, 384.19, 59, 1.00, 1.00, 0.96, 0.96
8, 0.00002434, 24.80, 441.55, 13, 0.00002434, 416.75, 64, 0.00002434, 416.75, 64, 1.00, 1.00, 0.94, 0.94
9, 0.00042971, 67.38, 1369.73, 23, 0.00043191, 1302.35, 200, 0.00038687, 5417.77, 832, 1.01, 0.90, 0.95, 3.96
10, 0.00046637, 26.83, 1329.18, 11, 0.00046637, 1302.35, 200, 0.00035376, 15003.07, 2304, 1.00, 0.76, 0.98, 11.29
11, 0.00000525, 35.74, 452.49, 26, 0.00000535, 416.75, 64, 0.00000535, 416.75, 64, 1.02, 1.02, 0.92, 0.92
12, 0.00000288, 16.45, 407.15, 11, 0.00000288, 390.70, 60, 0.00000288, 390.70, 60, 1.00, 1.00, 0.96, 0.96
13, 0.00029392, 91.55, 1393.90, 41, 0.00030433, 1302.35, 200, 0.00030433, 4584.27, 704, 1.04, 1.04, 0.93, 3.29
14, 0.00000579, 39.01, 455.77, 20, 0.00000579, 416.75, 64, 0.00000579, 416.75, 64, 1.00, 1.00, 0.91, 0.91
15, 0.00001215, 45.75, 1348.10, 25, 0.00018511, 1302.35, 200, 0.00017869, 2917.26, 448, 15.23, 14.70, 0.97, 2.16
16, 0.00000392, 38.43, 1340.78, 21, 0.00013670, 1302.35, 200, 0.00013606, 2083.76, 320, 34.91, 34.75, 0.97, 1.55
17, 0.00000386, 16.81, 407.51, 11, 0.00000386, 390.70, 60, 0.00000386, 390.70, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00001197, 18.41, 409.11, 11, 0.00001197, 390.70, 60, 0.00001197, 390.70, 60, 1.00, 1.00, 0.96, 0.96
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00033324, 56.89, 2010.41, 26, 0.00033333, 1953.52, 300, 0.00032757, 13752.81, 2112, 1.00, 0.98, 0.97, 6.84
1, 0.00016098, 47.51, 2001.03, 15, 0.00025177, 1953.52, 300, 0.00025041, 3750.77, 576, 1.56, 1.56, 0.98, 1.87
2, 0.00003374, 36.18, 869.68, 18, 0.00003374, 833.50, 128, 0.00003374, 833.50, 128, 1.00, 1.00, 0.96, 0.96
3, 0.00000497, 8.31, 399.01, 3, 0.00000497, 390.70, 60, 0.00000497, 390.70, 60, 1.00, 1.00, 0.98, 0.98
4, 0.00016902, 61.08, 2014.60, 31, 0.00016994, 1953.52, 300, 0.00016434, 9585.29, 1472, 1.01, 0.97, 0.97, 4.76
5, 0.00010444, 31.99, 1985.51, 19, 0.00014353, 1953.52, 300, 0.00014353, 2500.51, 384, 1.37, 1.37, 0.98, 1.26
6, 0.00000537, 46.40, 1713.41, 30, 0.00009403, 1667.01, 256, 0.00009403, 1667.01, 256, 17.52, 17.52, 0.97, 0.97
7, 0.00000731, 29.21, 413.40, 17, 0.00000731, 384.19, 59, 0.00000731, 384.19, 59, 1.00, 1.00, 0.93, 0.93
8, 0.00002431, 28.47, 445.22, 12, 0.00002434, 416.75, 64, 0.00002434, 416.75, 64, 1.00, 1.00, 0.94, 0.94
9, 0.00038600, 132.39, 2085.92, 39, 0.00038757, 1953.52, 300, 0.00038687, 5417.77, 832, 1.00, 1.00, 0.94, 2.60
10, 0.00044875, 24.49, 1978.02, 11, 0.00044875, 1953.52, 300, 0.00035376, 15003.07, 2304, 1.00, 0.79, 0.99, 7.58
11, 0.00000526, 40.34, 457.09, 27, 0.00000535, 416.75, 64, 0.00000535, 416.75, 64, 1.02, 1.02, 0.91, 0.91
12, 0.00000288, 16.97, 407.67, 11, 0.00000288, 390.70, 60, 0.00000288, 390.70, 60, 1.00, 1.00, 0.96, 0.96
13, 0.00026587, 48.02, 2001.54, 22, 0.00030433, 1953.52, 300, 0.00030433, 4584.27, 704, 1.14, 1.14, 0.98, 2.29
14, 0.00000560, 68.57, 485.32, 1, 0.00000579, 416.75, 64, 0.00000579, 416.75, 64, 1.03, 1.03, 0.86, 0.86
15, 0.00002828, 17.93, 1971.46, 7, 0.00018421, 1953.52, 300, 0.00017869, 2917.26, 448, 6.52, 6.32, 0.99, 1.48
16, 0.00000411, 23.16, 1976.69, 11, 0.00013606, 1953.52, 300, 0.00013606, 2083.76, 320, 33.10, 33.10, 0.99, 1.05
17, 0.00000386, 16.56, 407.26, 11, 0.00000386, 390.70, 60, 0.00000386, 390.70, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00001197, 13.62, 404.33, 7, 0.00001197, 390.70, 60, 0.00001197, 390.70, 60, 1.00, 1.00, 0.97, 0.97
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00033110, 13.70, 6525.45, 6, 0.00032757, 6511.75, 1000, 0.00032757, 13752.81, 2112, 0.99, 0.99, 1.00, 2.11
1, 0.00013853, 58.09, 3808.86, 20, 0.00025041, 3750.77, 576, 0.00025041, 3750.77, 576, 1.81, 1.81, 0.98, 0.98
2, 0.00003357, 12.23, 845.74, 4, 0.00003374, 833.50, 128, 0.00003374, 833.50, 128, 1.01, 1.01, 0.99, 0.99
3, 0.00000497, 7.71, 398.41, 2, 0.00000497, 390.70, 60, 0.00000497, 390.70, 60, 1.00, 1.00, 0.98, 0.98
4, 0.00016488, 25.22, 6536.97, 11, 0.00016488, 6511.75, 1000, 0.00016434, 9585.29, 1472, 1.00, 1.00, 1.00, 1.47
5, 0.00014348, 39.25, 2539.76, 21, 0.00014353, 2500.51, 384, 0.00014353, 2500.51, 384, 1.00, 1.00, 0.98, 0.98
6, 0.00009403, 24.08, 1691.09, 15, 0.00009403, 1667.01, 256, 0.00009403, 1667.01, 256, 1.00, 1.00, 0.99, 0.99
7, 0.00000731, 17.29, 401.48, 11, 0.00000731, 384.19, 59, 0.00000731, 384.19, 59, 1.00, 1.00, 0.96, 0.96
8, 0.00002422, 49.23, 465.98, 26, 0.00002434, 416.75, 64, 0.00002434, 416.75, 64, 1.00, 1.00, 0.89, 0.89
9, 0.00038687, 56.02, 5473.79, 15, 0.00038687, 5417.77, 832, 0.00038687, 5417.77, 832, 1.00, 1.00, 0.99, 0.99
10, 0.00035459, 25.28, 6537.03, 11, 0.00035459, 6511.75, 1000, 0.00035376, 15003.07, 2304, 1.00, 1.00, 1.00, 2.30
11, 0.00000528, 33.65, 450.41, 24, 0.00000535, 416.75, 64, 0.00000535, 416.75, 64, 1.01, 1.01, 0.93, 0.93
12, 0.00000288, 15.77, 406.47, 11, 0.00000288, 390.70, 60, 0.00000288, 390.70, 60, 1.00, 1.00, 0.96, 0.96
13, 0.00029742, 57.24, 4641.51, 27, 0.00030433, 4584.27, 704, 0.00030433, 4584.27, 704, 1.02, 1.02, 0.99, 0.99
14, 0.00000576, 29.76, 446.51, 23, 0.00000579, 416.75, 64, 0.00000579, 416.75, 64, 1.01, 1.01, 0.93, 0.93
15, 0.00017869, 33.04, 2950.31, 15, 0.00017869, 2917.26, 448, 0.00017869, 2917.26, 448, 1.00, 1.00, 0.99, 0.99
16, 0.00013606, 29.11, 2112.87, 13, 0.00013606, 2083.76, 320, 0.00013606, 2083.76, 320, 1.00, 1.00, 0.99, 0.99
17, 0.00000386, 16.19, 406.90, 11, 0.00000386, 390.70, 60, 0.00000386, 390.70, 60, 1.00, 1.00, 0.96, 0.96
18, 0.00001197, 17.98, 408.69, 11, 0.00001197, 390.70, 60, 0.00001197, 390.70, 60, 1.00, 1.00, 0.96, 0.96
Sun Dec 17 21:45:09 EST 2023

Completed

