Thu Dec 14 21:12:46 EST 2023
fj012
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
20, 0.00011080, 28.02, 31.15, 10, 0.00011824, 3.14,  1, 0.00002316, 1003.77, 320, 1.07, 0.21, 0.10, 32.22
21, 0.00003938, 48.77, 51.91, 6, 0.00004020, 3.14,  1, 0.00002418, 401.51, 128, 1.02, 0.61, 0.06, 7.74
22, 0.00029100, 201.56, 204.69, 44, 0.00289790, 3.14,  1, 0.00005629, 1405.28, 448, 9.96, 0.19, 0.02, 6.87
23, 0.00017811, 22.62, 25.75, 10, 0.00017811, 3.14,  1, 0.00006112, 2609.80, 832, 1.00, 0.34, 0.12, 101.34
24, 0.00004652, 73.35, 76.48, 8, 0.00004988, 3.14,  1, 0.00002938, 401.51, 128, 1.07, 0.63, 0.04, 5.25
25, 0.00017700, 97.45, 100.59, 26, 0.00024424, 3.14,  1, 0.00004432, 1003.77, 320, 1.38, 0.25, 0.03, 9.98
26, 0.00016850, 27.45, 30.59, 21, 0.00033874, 3.14,  1, 0.00005921, 1003.77, 320, 2.01, 0.35, 0.10, 32.82
27, 0.00033683, 19.29, 22.43, 12, 0.00150625, 3.14,  1, 0.00010441, 1204.52, 384, 4.47, 0.31, 0.14, 53.71
28, 0.00004283, 32.72, 35.86, 7, 0.00006486, 3.14,  1, 0.00002320, 401.51, 128, 1.51, 0.54, 0.09, 11.20
29, 0.00010485, 31.70, 34.83, 10, 0.00013635, 3.14,  1, 0.00002753, 602.26, 192, 1.30, 0.26, 0.09, 17.29
30, 0.00018728, 232.93, 236.07, 30, 0.00042506, 3.14,  1, 0.00005048, 803.02, 256, 2.27, 0.27, 0.01, 3.40
31, 0.00008974, 101.00, 104.13, 31, 0.00036131, 3.14,  1, 0.00004921, 602.26, 192, 4.03, 0.55, 0.03, 5.78
32, 0.00007190, 49.70, 52.84, 5, 0.00011804, 3.14,  1, 0.00003039, 803.02, 256, 1.64, 0.42, 0.06, 15.20
33, 0.00013355, 225.75, 228.89, 47, 0.00029492, 3.14,  1, 0.00006301, 1003.77, 320, 2.21, 0.47, 0.01, 4.39
34, 0.00002244, 17.75, 20.89, 13, 0.00002244, 3.14,  1, 0.00002125, 401.51, 128, 1.00, 0.95, 0.15, 19.22
35, 0.00007835, 23.68, 26.82, 7, 0.00007835, 3.14,  1, 0.00002444, 401.51, 128, 1.00, 0.31, 0.12, 14.97
Top 10
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k
0, 0.00008586, 171.79, 203.16, 37, 0.00011894, 31.37, 10, 0.00003679, 401.51, 128, 1.39, 0.43, 0.15, 1.98
1, 0.00007951, 16.96, 48.33, 5, 0.00007951, 31.37, 10, 0.00007047, 803.02, 256, 1.00, 0.89, 0.65, 16.62
2, 0.00022696, 57.57, 88.94, 16, 0.00033785, 31.37, 10, 0.00010547, 1204.52, 384, 1.49, 0.46, 0.35, 13.54
3, 0.00005266, 42.90, 74.27, 13, 0.00023779, 31.37, 10, 0.00004765, 1606.03, 512, 4.52, 0.90, 0.42, 21.62
4, 0.00000481, 7.86, 39.23, 4, 0.00008355, 31.37, 10, 0.00004351, 1003.77, 320, 17.37, 9.04, 0.80, 25.59
5, 0.00003662, 244.09, 275.46, 28, 0.00003662, 31.37, 10, 0.00003112, 401.51, 128, 1.00, 0.85, 0.11, 1.46
6, 0.00006161, 36.02, 67.39, 8, 0.00006161, 31.37, 10, 0.00002955, 401.51, 128, 1.00, 0.48, 0.47, 5.96
7, 0.00003920, 37.07, 68.44, 5, 0.00003920, 31.37, 10, 0.00003712, 401.51, 128, 1.00, 0.95, 0.46, 5.87
8, 0.00012863, 95.96, 127.33, 16, 0.00014191, 31.37, 10, 0.00007949, 1003.77, 320, 1.10, 0.62, 0.25, 7.88
9, 0.00004562, 20.56, 51.93, 13, 0.00007705, 31.37, 10, 0.00003698, 602.26, 192, 1.69, 0.81, 0.60, 11.60
10, 0.00004107, 14.73, 46.09, 7, 0.00006175, 31.37, 10, 0.00002525, 401.51, 128, 1.50, 0.61, 0.68, 8.71
11, 0.00014401, 216.40, 247.77, 38, 0.00019808, 31.37, 10, 0.00005825, 1405.28, 448, 1.38, 0.40, 0.13, 5.67
12, 0.00009083, 14.69, 46.06, 8, 0.00009313, 31.37, 10, 0.00006889, 803.02, 256, 1.03, 0.76, 0.68, 17.44
13, 0.00004211, 42.54, 73.90, 8, 0.00004211, 31.37, 10, 0.00002708, 602.26, 192, 1.00, 0.64, 0.42, 8.15
14, 0.00016013, 36.68, 68.05, 14, 0.00026863, 31.37, 10, 0.00006427, 2007.54, 640, 1.68, 0.40, 0.46, 29.50
15, 0.00006068, 16.14, 47.51, 15, 0.00006068, 31.37, 10, 0.00004165, 602.26, 192, 1.00, 0.69, 0.66, 12.68
16, 0.00007242, 45.08, 76.45, 21, 0.00009312, 31.37, 10, 0.00004514, 1204.52, 384, 1.29, 0.62, 0.41, 15.76
17, 0.00010513, 64.00, 95.37, 19, 0.00013235, 31.37, 10, 0.00004447, 1405.28, 448, 1.26, 0.42, 0.33, 14.74
18, 0.00008857, 132.10, 163.47, 25, 0.00011354, 31.37, 10, 0.00005209, 602.26, 192, 1.28, 0.59, 0.19, 3.68
19, 0.00009740, 59.92, 91.29, 6, 0.00011772, 31.37, 10, 0.00004382, 602.26, 192, 1.21, 0.45, 0.34, 6.60
20, 0.00005866, 46.16, 77.53, 10, 0.00006576, 31.37, 10, 0.00002316, 1003.77, 320, 1.12, 0.39, 0.40, 12.95
21, 0.00003069, 39.29, 70.66, 5, 0.00003069, 31.37, 10, 0.00002418, 401.51, 128, 1.00, 0.79, 0.44, 5.68
22, 0.00010432, 129.87, 161.24, 42, 0.00021481, 31.37, 10, 0.00005629, 1405.28, 448, 2.06, 0.54, 0.19, 8.72
23, 0.00017811, 23.91, 55.28, 10, 0.00017811, 31.37, 10, 0.00006112, 2609.80, 832, 1.00, 0.34, 0.57, 47.21
24, 0.00004988, 72.35, 103.72, 8, 0.00004988, 31.37, 10, 0.00002938, 401.51, 128, 1.00, 0.59, 0.30, 3.87
25, 0.00004842, 95.77, 127.13, 37, 0.00009551, 31.37, 10, 0.00004432, 1003.77, 320, 1.97, 0.92, 0.25, 7.90
26, 0.00017672, 19.05, 50.41, 13, 0.00018438, 31.37, 10, 0.00005921, 1003.77, 320, 1.04, 0.34, 0.62, 19.91
27, 0.00023044, 68.60, 99.97, 21, 0.00030259, 31.37, 10, 0.00010441, 1204.52, 384, 1.31, 0.45, 0.31, 12.05
28, 0.00003509, 34.42, 65.78, 7, 0.00006172, 31.37, 10, 0.00002320, 401.51, 128, 1.76, 0.66, 0.48, 6.10
29, 0.00004543, 19.14, 50.51, 7, 0.00004543, 31.37, 10, 0.00002753, 602.26, 192, 1.00, 0.61, 0.62, 11.92
30, 0.00012102, 105.91, 137.28, 33, 0.00022006, 31.37, 10, 0.00005048, 803.02, 256, 1.82, 0.42, 0.23, 5.85
31, 0.00010065, 79.67, 111.04, 40, 0.00014537, 31.37, 10, 0.00004921, 602.26, 192, 1.44, 0.49, 0.28, 5.42
32, 0.00006484, 49.40, 80.77, 5, 0.00011804, 31.37, 10, 0.00003039, 803.02, 256, 1.82, 0.47, 0.39, 9.94
33, 0.00011618, 183.81, 215.18, 48, 0.00019215, 31.37, 10, 0.00006301, 1003.77, 320, 1.65, 0.54, 0.15, 4.66
34, 0.00002244, 17.79, 49.16, 13, 0.00002244, 31.37, 10, 0.00002125, 401.51, 128, 1.00, 0.95, 0.64, 8.17
35, 0.00007421, 34.08, 65.44, 8, 0.00007421, 31.37, 10, 0.00002444, 401.51, 128, 1.00, 0.33, 0.48, 6.14
Top 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
0, 0.00006993, 119.29, 197.71, 37, 0.00010801, 78.42, 25, 0.00003679, 401.51, 128, 1.54, 0.53, 0.40, 2.03
1, 0.00007951, 16.82, 95.24, 5, 0.00007951, 78.42, 25, 0.00007047, 803.02, 256, 1.00, 0.89, 0.82, 8.43
2, 0.00007082, 35.51, 113.93, 13, 0.00032633, 78.42, 25, 0.00010547, 1204.52, 384, 4.61, 1.49, 0.69, 10.57
3, 0.00010665, 17.04, 95.46, 11, 0.00010665, 78.42, 25, 0.00004765, 1606.03, 512, 1.00, 0.45, 0.82, 16.82
4, 0.00006835, 23.24, 101.66, 11, 0.00007895, 78.42, 25, 0.00004351, 1003.77, 320, 1.16, 0.64, 0.77, 9.87
5, 0.00009551, 133.50, 211.92, 10, 0.00003188, 78.42, 25, 0.00003112, 401.51, 128, 0.33, 0.33, 0.37, 1.89
6, 0.00005120, 83.68, 162.10, 8, 0.00005120, 78.42, 25, 0.00002955, 401.51, 128, 1.00, 0.58, 0.48, 2.48
7, 0.00003920, 37.10, 115.51, 5, 0.00003920, 78.42, 25, 0.00003712, 401.51, 128, 1.00, 0.95, 0.68, 3.48
8, 0.00012647, 14.32, 92.74, 6, 0.00012647, 78.42, 25, 0.00007949, 1003.77, 320, 1.00, 0.63, 0.85, 10.82
9, 0.00006011, 30.82, 109.24, 11, 0.00006011, 78.42, 25, 0.00003698, 602.26, 192, 1.00, 0.62, 0.72, 5.51
10, 0.00004654, 10.47, 88.89, 4, 0.00005385, 78.42, 25, 0.00002525, 401.51, 128, 1.16, 0.54, 0.88, 4.52
11, 0.00012336, 88.90, 167.32, 26, 0.00019317, 78.42, 25, 0.00005825, 1405.28, 448, 1.57, 0.47, 0.47, 8.40
12, 0.00009264, 12.53, 90.95, 7, 0.00009313, 78.42, 25, 0.00006889, 803.02, 256, 1.01, 0.74, 0.86, 8.83
13, 0.00004211, 42.14, 120.56, 8, 0.00004211, 78.42, 25, 0.00002708, 602.26, 192, 1.00, 0.64, 0.65, 5.00
14, 0.00015244, 36.68, 115.10, 14, 0.00026863, 78.42, 25, 0.00006427, 2007.54, 640, 1.76, 0.42, 0.68, 17.44
15, 0.00004423, 15.77, 94.19, 15, 0.00004423, 78.42, 25, 0.00004165, 602.26, 192, 1.00, 0.94, 0.83, 6.39
16, 0.00007156, 58.45, 136.87, 25, 0.00009312, 78.42, 25, 0.00004514, 1204.52, 384, 1.30, 0.63, 0.57, 8.80
17, 0.00008233, 31.31, 109.72, 11, 0.00008233, 78.42, 25, 0.00004447, 1405.28, 448, 1.00, 0.54, 0.71, 12.81
18, 0.00008675, 149.08, 227.50, 22, 0.00011354, 78.42, 25, 0.00005209, 602.26, 192, 1.31, 0.60, 0.34, 2.65
19, 0.00005431, 37.49, 115.91, 6, 0.00005431, 78.42, 25, 0.00004382, 602.26, 192, 1.00, 0.81, 0.68, 5.20
20, 0.00005578, 36.58, 115.00, 8, 0.00005578, 78.42, 25, 0.00002316, 1003.77, 320, 1.00, 0.42, 0.68, 8.73
21, 0.00003069, 39.63, 118.05, 5, 0.00003069, 78.42, 25, 0.00002418, 401.51, 128, 1.00, 0.79, 0.66, 3.40
22, 0.00012156, 21.67, 100.09, 13, 0.00019947, 78.42, 25, 0.00005629, 1405.28, 448, 1.64, 0.46, 0.78, 14.04
23, 0.00017521, 23.57, 101.99, 10, 0.00017811, 78.42, 25, 0.00006112, 2609.80, 832, 1.02, 0.35, 0.77, 25.59
24, 0.00004988, 72.76, 151.18, 8, 0.00004988, 78.42, 25, 0.00002938, 401.51, 128, 1.00, 0.59, 0.52, 2.66
25, 0.00004843, 103.70, 182.12, 35, 0.00009551, 78.42, 25, 0.00004432, 1003.77, 320, 1.97, 0.92, 0.43, 5.51
26, 0.00015389, 15.00, 93.42, 11, 0.00016245, 78.42, 25, 0.00005921, 1003.77, 320, 1.06, 0.38, 0.84, 10.74
27, 0.00014036, 47.10, 125.52, 21, 0.00016202, 78.42, 25, 0.00010441, 1204.52, 384, 1.15, 0.74, 0.62, 9.60
28, 0.00003449, 34.86, 113.28, 7, 0.00003449, 78.42, 25, 0.00002320, 401.51, 128, 1.00, 0.67, 0.69, 3.54
29, 0.00004543, 20.12, 98.54, 7, 0.00004543, 78.42, 25, 0.00002753, 602.26, 192, 1.00, 0.61, 0.80, 6.11
30, 0.00010844, 61.21, 139.63, 24, 0.00018701, 78.42, 25, 0.00005048, 803.02, 256, 1.72, 0.47, 0.56, 5.75
31, 0.00007902, 16.40, 94.82, 13, 0.00012945, 78.42, 25, 0.00004921, 602.26, 192, 1.64, 0.62, 0.83, 6.35
32, 0.00007324, 36.00, 114.42, 7, 0.00009059, 78.42, 25, 0.00003039, 803.02, 256, 1.24, 0.41, 0.69, 7.02
33, 0.00014367, 66.78, 145.20, 21, 0.00017298, 78.42, 25, 0.00006301, 1003.77, 320, 1.20, 0.44, 0.54, 6.91
34, 0.00002244, 18.52, 96.94, 13, 0.00002244, 78.42, 25, 0.00002125, 401.51, 128, 1.00, 0.95, 0.81, 4.14
35, 0.00002566, 27.04, 105.46, 9, 0.00002566, 78.42, 25, 0.00002444, 401.51, 128, 1.00, 0.95, 0.74, 3.81
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00003128, 196.13, 352.96, 43, 0.00007076, 156.84, 50, 0.00003679, 401.51, 128, 2.26, 1.18, 0.44, 1.14
1, 0.00007951, 16.93, 173.76, 5, 0.00007951, 156.84, 50, 0.00007047, 803.02, 256, 1.00, 0.89, 0.90, 4.62
2, 0.00012491, 210.35, 367.19, 46, 0.00029362, 156.84, 50, 0.00010547, 1204.52, 384, 2.35, 0.84, 0.43, 3.28
3, 0.00005891, 202.25, 359.09, 57, 0.00010409, 156.84, 50, 0.00004765, 1606.03, 512, 1.77, 0.81, 0.44, 4.47
4, 0.00005630, 111.87, 268.71, 35, 0.00006651, 156.84, 50, 0.00004351, 1003.77, 320, 1.18, 0.77, 0.58, 3.74
5, 0.00003188, 98.39, 255.23, 11, 0.00003188, 156.84, 50, 0.00003112, 401.51, 128, 1.00, 0.98, 0.61, 1.57
6, 0.00003666, 27.74, 184.58, 8, 0.00003666, 156.84, 50, 0.00002955, 401.51, 128, 1.00, 0.81, 0.85, 2.18
7, 0.00003920, 36.67, 193.51, 5, 0.00003920, 156.84, 50, 0.00003712, 401.51, 128, 1.00, 0.95, 0.81, 2.07
8, 0.00012647, 14.40, 171.24, 6, 0.00012647, 156.84, 50, 0.00007949, 1003.77, 320, 1.00, 0.63, 0.92, 5.86
9, 0.00005661, 191.97, 348.81, 59, 0.00006011, 156.84, 50, 0.00003698, 602.26, 192, 1.06, 0.65, 0.45, 1.73
10, 0.00003649, 38.42, 195.26, 5, 0.00003649, 156.84, 50, 0.00002525, 401.51, 128, 1.00, 0.69, 0.80, 2.06
11, 0.00008728, 77.71, 234.55, 20, 0.00011346, 156.84, 50, 0.00005825, 1405.28, 448, 1.30, 0.67, 0.67, 5.99
12, 0.00009313, 12.74, 169.58, 7, 0.00009313, 156.84, 50, 0.00006889, 803.02, 256, 1.00, 0.74, 0.92, 4.74
13, 0.00004211, 41.52, 198.36, 8, 0.00004211, 156.84, 50, 0.00002708, 602.26, 192, 1.00, 0.64, 0.79, 3.04
14, 0.00015477, 36.10, 192.94, 11, 0.00015477, 156.84, 50, 0.00006427, 2007.54, 640, 1.00, 0.42, 0.81, 10.40
15, 0.00004423, 15.61, 172.45, 15, 0.00004423, 156.84, 50, 0.00004165, 602.26, 192, 1.00, 0.94, 0.91, 3.49
16, 0.00007117, 56.77, 213.61, 25, 0.00009312, 156.84, 50, 0.00004514, 1204.52, 384, 1.31, 0.63, 0.73, 5.64
17, 0.00008233, 31.85, 188.69, 11, 0.00008233, 156.84, 50, 0.00004447, 1405.28, 448, 1.00, 0.54, 0.83, 7.45
18, 0.00008144, 15.49, 172.33, 11, 0.00008144, 156.84, 50, 0.00005209, 602.26, 192, 1.00, 0.64, 0.91, 3.49
19, 0.00005188, 35.86, 192.69, 5, 0.00005188, 156.84, 50, 0.00004382, 602.26, 192, 1.00, 0.84, 0.81, 3.13
20, 0.00005578, 36.58, 193.42, 8, 0.00005578, 156.84, 50, 0.00002316, 1003.77, 320, 1.00, 0.42, 0.81, 5.19
21, 0.00003069, 39.28, 196.11, 5, 0.00003069, 156.84, 50, 0.00002418, 401.51, 128, 1.00, 0.79, 0.80, 2.05
22, 0.00008609, 231.43, 388.27, 45, 0.00015647, 156.84, 50, 0.00005629, 1405.28, 448, 1.82, 0.65, 0.40, 3.62
23, 0.00017811, 23.39, 180.23, 10, 0.00017811, 156.84, 50, 0.00006112, 2609.80, 832, 1.00, 0.34, 0.87, 14.48
24, 0.00004967, 72.68, 229.51, 8, 0.00004988, 156.84, 50, 0.00002938, 401.51, 128, 1.00, 0.59, 0.68, 1.75
25, 0.00007240, 34.90, 191.73, 11, 0.00007240, 156.84, 50, 0.00004432, 1003.77, 320, 1.00, 0.61, 0.82, 5.24
26, 0.00009562, 58.42, 215.26, 26, 0.00013362, 156.84, 50, 0.00005921, 1003.77, 320, 1.40, 0.62, 0.73, 4.66
27, 0.00014111, 51.03, 207.87, 24, 0.00016202, 156.84, 50, 0.00010441, 1204.52, 384, 1.15, 0.74, 0.75, 5.79
28, 0.00003449, 34.60, 191.44, 7, 0.00003449, 156.84, 50, 0.00002320, 401.51, 128, 1.00, 0.67, 0.82, 2.10
29, 0.00004543, 19.01, 175.85, 7, 0.00004543, 156.84, 50, 0.00002753, 602.26, 192, 1.00, 0.61, 0.89, 3.42
30, 0.00007426, 58.26, 215.10, 21, 0.00011596, 156.84, 50, 0.00005048, 803.02, 256, 1.56, 0.68, 0.73, 3.73
31, 0.00006978, 20.95, 177.79, 11, 0.00006978, 156.84, 50, 0.00004921, 602.26, 192, 1.00, 0.71, 0.88, 3.39
32, 0.00004193, 24.95, 181.79, 7, 0.00004585, 156.84, 50, 0.00003039, 803.02, 256, 1.09, 0.72, 0.86, 4.42
33, 0.00014309, 65.63, 222.46, 21, 0.00017298, 156.84, 50, 0.00006301, 1003.77, 320, 1.21, 0.44, 0.71, 4.51
34, 0.00002244, 18.07, 174.91, 13, 0.00002244, 156.84, 50, 0.00002125, 401.51, 128, 1.00, 0.95, 0.90, 2.30
35, 0.00002566, 27.62, 184.46, 9, 0.00002566, 156.84, 50, 0.00002444, 401.51, 128, 1.00, 0.95, 0.85, 2.18
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00003679, 24.60, 338.28, 11, 0.00003679, 313.68, 100, 0.00003679, 401.51, 128, 1.00, 1.00, 0.93, 1.19
1, 0.00007047, 15.73, 329.40, 5, 0.00007047, 313.68, 100, 0.00007047, 803.02, 256, 1.00, 1.00, 0.95, 2.44
2, 0.00015460, 18.94, 332.61, 11, 0.00015460, 313.68, 100, 0.00010547, 1204.52, 384, 1.00, 0.68, 0.94, 3.62
3, 0.00005648, 55.91, 369.59, 11, 0.00005648, 313.68, 100, 0.00004765, 1606.03, 512, 1.00, 0.84, 0.85, 4.35
4, 0.00005148, 17.69, 331.37, 10, 0.00005148, 313.68, 100, 0.00004351, 1003.77, 320, 1.00, 0.85, 0.95, 3.03
5, 0.00003112, 28.89, 342.57, 13, 0.00003112, 313.68, 100, 0.00003112, 401.51, 128, 1.00, 1.00, 0.92, 1.17
6, 0.00003135, 30.33, 344.01, 8, 0.00003135, 313.68, 100, 0.00002955, 401.51, 128, 1.00, 0.94, 0.91, 1.17
7, 0.00003712, 9.91, 323.59, 3, 0.00003712, 313.68, 100, 0.00003712, 401.51, 128, 1.00, 1.00, 0.97, 1.24
8, 0.00004463, 118.47, 432.14, 29, 0.00011398, 313.68, 100, 0.00007949, 1003.77, 320, 2.55, 1.78, 0.73, 2.32
9, 0.00004665, 36.48, 350.16, 15, 0.00004293, 313.68, 100, 0.00003698, 602.26, 192, 0.92, 0.79, 0.90, 1.72
10, 0.00002525, 10.37, 324.05, 5, 0.00002525, 313.68, 100, 0.00002525, 401.51, 128, 1.00, 1.00, 0.97, 1.24
11, 0.00007037, 15.03, 328.71, 10, 0.00007037, 313.68, 100, 0.00005825, 1405.28, 448, 1.00, 0.83, 0.95, 4.28
12, 0.00006889, 16.42, 330.10, 11, 0.00006889, 313.68, 100, 0.00006889, 803.02, 256, 1.00, 1.00, 0.95, 2.43
13, 0.00003078, 32.58, 346.26, 8, 0.00003078, 313.68, 100, 0.00002708, 602.26, 192, 1.00, 0.88, 0.91, 1.74
14, 0.00006854, 77.21, 390.89, 24, 0.00006899, 313.68, 100, 0.00006427, 2007.54, 640, 1.01, 0.94, 0.80, 5.14
15, 0.00004165, 15.90, 329.57, 15, 0.00004165, 313.68, 100, 0.00004165, 602.26, 192, 1.00, 1.00, 0.95, 1.83
16, 0.00006931, 17.46, 331.14, 10, 0.00006931, 313.68, 100, 0.00004514, 1204.52, 384, 1.00, 0.65, 0.95, 3.64
17, 0.00006584, 19.62, 333.30, 11, 0.00006584, 313.68, 100, 0.00004447, 1405.28, 448, 1.00, 0.68, 0.94, 4.22
18, 0.00005517, 111.58, 425.26, 35, 0.00006753, 313.68, 100, 0.00005209, 602.26, 192, 1.22, 0.94, 0.74, 1.42
19, 0.00004518, 40.53, 354.20, 5, 0.00004518, 313.68, 100, 0.00004382, 602.26, 192, 1.00, 0.97, 0.89, 1.70
20, 0.00002726, 25.45, 339.12, 8, 0.00002726, 313.68, 100, 0.00002316, 1003.77, 320, 1.00, 0.85, 0.92, 2.96
21, 0.00002418, 5.62, 319.30, 3, 0.00002418, 313.68, 100, 0.00002418, 401.51, 128, 1.00, 1.00, 0.98, 1.26
22, 0.00007878, 28.13, 341.80, 11, 0.00009322, 313.68, 100, 0.00005629, 1405.28, 448, 1.18, 0.71, 0.92, 4.11
23, 0.00009195, 147.42, 461.10, 33, 0.00013230, 313.68, 100, 0.00006112, 2609.80, 832, 1.44, 0.66, 0.68, 5.66
24, 0.00003093, 39.50, 353.17, 8, 0.00003093, 313.68, 100, 0.00002938, 401.51, 128, 1.00, 0.95, 0.89, 1.14
25, 0.00005123, 60.16, 373.83, 11, 0.00005123, 313.68, 100, 0.00004432, 1003.77, 320, 1.00, 0.87, 0.84, 2.69
26, 0.00008479, 20.93, 334.61, 11, 0.00008479, 313.68, 100, 0.00005921, 1003.77, 320, 1.00, 0.70, 0.94, 3.00
27, 0.00014126, 46.58, 360.26, 21, 0.00016202, 313.68, 100, 0.00010441, 1204.52, 384, 1.15, 0.74, 0.87, 3.34
28, 0.00002366, 9.71, 323.39, 5, 0.00002366, 313.68, 100, 0.00002320, 401.51, 128, 1.00, 0.98, 0.97, 1.24
29, 0.00002896, 17.12, 330.80, 7, 0.00002896, 313.68, 100, 0.00002753, 602.26, 192, 1.00, 0.95, 0.95, 1.82
30, 0.00008228, 47.79, 361.47, 21, 0.00009237, 313.68, 100, 0.00005048, 803.02, 256, 1.12, 0.61, 0.87, 2.22
31, 0.00006040, 15.63, 329.30, 11, 0.00006040, 313.68, 100, 0.00004921, 602.26, 192, 1.00, 0.81, 0.95, 1.83
