Fri Dec 29 21:59:46 EST 2023
fj004
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
15, 0.00002680, 3.22, 37.57, 2, 0.00002680, 34.35, 10, 0.00002680, 219.84, 64, 1.00, 1.00, 0.91, 5.85
16, 0.00089522, 39.36, 73.71, 15, 0.00140102, 34.35, 10, 0.00017701, 1099.22, 320, 1.56, 0.20, 0.47, 14.91
17, 0.00023205, 102.58, 136.93, 29, 0.00025022, 34.35, 10, 0.00012827, 439.69, 128, 1.08, 0.55, 0.25, 3.21
18, 0.00010811, 70.52, 104.88, 23, 0.00020379, 34.35, 10, 0.00012919, 439.69, 128, 1.89, 1.20, 0.33, 4.19
19, 0.00008509, 131.87, 166.22, 44, 0.00020720, 34.35, 10, 0.00010404, 439.69, 128, 2.44, 1.22, 0.21, 2.65
20, 0.00005441, 17.88, 52.23, 11, 0.00005441, 34.35, 10, 0.00004883, 219.84, 64, 1.00, 0.90, 0.66, 4.21
21, 0.00004914, 3.75, 38.10, 2, 0.00005500, 34.35, 10, 0.00003531, 219.84, 64, 1.12, 0.72, 0.90, 5.77
22, 0.00007922, 140.56, 174.91, 45, 0.00013819, 34.35, 10, 0.00009201, 439.69, 128, 1.74, 1.16, 0.20, 2.51
23, 0.00016260, 94.06, 128.41, 18, 0.00023277, 34.35, 10, 0.00007239, 439.69, 128, 1.43, 0.45, 0.27, 3.42
24, 0.00004175, 84.12, 118.48, 32, 0.00004256, 34.35, 10, 0.00004256, 219.84, 64, 1.02, 1.02, 0.29, 1.86
25, 0.00069510, 42.68, 77.03, 11, 0.00069510, 34.35, 10, 0.00038163, 1319.07, 384, 1.00, 0.55, 0.45, 17.12
26, 0.00006150, 3.22, 37.57, 2, 0.00006480, 34.35, 10, 0.00004292, 219.84, 64, 1.05, 0.70, 0.91, 5.85
27, 0.00004679, 17.91, 52.26, 15, 0.00004679, 34.35, 10, 0.00002928, 219.84, 64, 1.00, 0.63, 0.66, 4.21
28, 0.00036657, 31.21, 65.56, 11, 0.00071510, 34.35, 10, 0.00013554, 439.69, 128, 1.95, 0.37, 0.52, 6.71
29, 0.00013743, 183.66, 218.01, 35, 0.00014732, 34.35, 10, 0.00007954, 439.69, 128, 1.07, 0.58, 0.16, 2.02
30, 0.00150388, 141.23, 175.58, 25, 0.00154459, 34.35, 10, 0.00095562, 3077.82, 896, 1.03, 0.64, 0.20, 17.53
31, 0.00002375, 5.70, 40.05, 2, 0.00002375, 34.35, 10, 0.00002361, 219.84, 64, 1.00, 0.99, 0.86, 5.49
32, 0.00010288, 12.43, 46.78, 9, 0.00010288, 34.35, 10, 0.00006723, 219.84, 64, 1.00, 0.65, 0.73, 4.70
33, 0.00018737, 24.32, 58.67, 11, 0.00018737, 34.35, 10, 0.00012379, 439.69, 128, 1.00, 0.66, 0.59, 7.49
34, 0.00006964, 94.41, 128.76, 18, 0.00006983, 34.35, 10, 0.00006983, 219.84, 64, 1.00, 1.00, 0.27, 1.71
35, 0.00009051, 21.20, 55.55, 8, 0.00009051, 34.35, 10, 0.00005344, 219.84, 64, 1.00, 0.59, 0.62, 3.96
36, 0.00009006, 105.02, 139.37, 33, 0.00011908, 34.35, 10, 0.00006776, 439.69, 128, 1.32, 0.75, 0.25, 3.15
37, 0.00087407, 37.41, 71.76, 17, 0.00188631, 34.35, 10, 0.00030011, 1319.07, 384, 2.16, 0.34, 0.48, 18.38
38, 0.00039254, 103.39, 137.74, 26, 0.00108037, 34.35, 10, 0.00011891, 659.53, 192, 2.75, 0.30, 0.25, 4.79
39, 0.00003633, 2.58, 36.93, 2, 0.00003950, 34.35, 10, 0.00003372, 219.84, 64, 1.09, 0.93, 0.93, 5.95
40, 0.00075895, 80.43, 114.78, 21, 0.00101104, 34.35, 10, 0.00018917, 1099.22, 320, 1.33, 0.25, 0.30, 9.58
41, 0.00026873, 81.64, 115.99, 21, 0.00035917, 34.35, 10, 0.00011006, 439.69, 128, 1.34, 0.41, 0.30, 3.79
42, 0.00023838, 97.60, 131.95, 25, 0.00033074, 34.35, 10, 0.00006980, 659.53, 192, 1.39, 0.29, 0.26, 5.00
43, 0.00005701, 96.24, 130.59, 20, 0.00006701, 34.35, 10, 0.00005185, 219.84, 64, 1.18, 0.91, 0.26, 1.68
44, 0.00013643, 162.08, 196.43, 36, 0.00017875, 34.35, 10, 0.00008215, 439.69, 128, 1.31, 0.60, 0.17, 2.24
45, 0.00006296, 127.05, 161.40, 24, 0.00007865, 34.35, 10, 0.00004121, 439.69, 128, 1.25, 0.65, 0.21, 2.72
46, 0.00020051, 79.23, 113.58, 21, 0.00043172, 34.35, 10, 0.00010519, 659.53, 192, 2.15, 0.52, 0.30, 5.81
47, 0.00009997, 73.01, 107.36, 24, 0.00011645, 34.35, 10, 0.00004422, 439.69, 128, 1.16, 0.44, 0.32, 4.10
48, 0.00004907, 4.86, 39.21, 2, 0.00005414, 34.35, 10, 0.00004000, 219.84, 64, 1.10, 0.82, 0.88, 5.61
49, 0.00008961, 63.38, 97.73, 35, 0.00018465, 34.35, 10, 0.00006710, 439.69, 128, 2.06, 0.75, 0.35, 4.50
50, 0.00019688, 22.49, 56.84, 11, 0.00019688, 34.35, 10, 0.00010383, 659.53, 192, 1.00, 0.53, 0.60, 11.60
51, 0.00009625, 265.33, 299.68, 52, 0.00018899, 34.35, 10, 0.00011223, 439.69, 128, 1.96, 1.17, 0.11, 1.47
52, 0.00005326, 69.28, 103.63, 15, 0.00006556, 34.35, 10, 0.00004500, 219.84, 64, 1.23, 0.84, 0.33, 2.12
53, 0.00003212, 2.36, 36.71, 2, 0.00003212, 34.35, 10, 0.00002825, 219.84, 64, 1.00, 0.88, 0.94, 5.99
54, 0.00015758, 69.46, 103.81, 21, 0.00030020, 34.35, 10, 0.00012169, 439.69, 128, 1.91, 0.77, 0.33, 4.24
55, 0.00009972, 2.65, 37.00, 2, 0.00009972, 34.35, 10, 0.00004986, 219.84, 64, 1.00, 0.50, 0.93, 5.94
56, 0.00007182, 35.79, 70.14, 21, 0.00007993, 34.35, 10, 0.00004960, 439.69, 128, 1.11, 0.69, 0.49, 6.27
57, 0.00033714, 25.43, 59.78, 15, 0.00060577, 34.35, 10, 0.00020759, 659.53, 192, 1.80, 0.62, 0.57, 11.03
58, 0.00020522, 63.10, 97.45, 22, 0.00029055, 34.35, 10, 0.00010697, 439.69, 128, 1.42, 0.52, 0.35, 4.51
59, 0.00012286, 110.23, 144.58, 22, 0.00032049, 34.35, 10, 0.00012225, 659.53, 192, 2.61, 1.00, 0.24, 4.56
60, 0.00009903, 98.97, 133.32, 18, 0.00011012, 34.35, 10, 0.00005599, 439.69, 128, 1.11, 0.57, 0.26, 3.30
61, 0.00023198, 127.14, 161.49, 37, 0.00032537, 34.35, 10, 0.00010445, 659.53, 192, 1.40, 0.45, 0.21, 4.08
Top 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
0, 0.00013034, 50.82, 136.69, 11, 0.00013034, 85.88, 25, 0.00011388, 439.69, 128, 1.00, 0.87, 0.63, 3.22
1, 0.00004285, 55.38, 141.26, 21, 0.00004513, 85.88, 25, 0.00004513, 219.84, 64, 1.05, 1.05, 0.61, 1.56
2, 0.00004203, 3.37, 89.25, 2, 0.00004203, 85.88, 25, 0.00003010, 439.69, 128, 1.00, 0.72, 0.96, 4.93
3, 0.00108123, 34.66, 120.53, 9, 0.00108123, 85.88, 25, 0.00021284, 1538.91, 448, 1.00, 0.20, 0.71, 12.77
4, 0.00162577, 34.55, 120.43, 15, 0.00269461, 85.88, 25, 0.00052101, 2418.29, 704, 1.66, 0.32, 0.71, 20.08
5, 0.00017103, 80.70, 166.57, 36, 0.00026694, 85.88, 25, 0.00010678, 659.53, 192, 1.56, 0.62, 0.52, 3.96
6, 0.00006858, 81.38, 167.26, 25, 0.00010331, 85.88, 25, 0.00006946, 439.69, 128, 1.51, 1.01, 0.51, 2.63
7, 0.00093011, 32.28, 118.15, 17, 0.00148588, 85.88, 25, 0.00028853, 1099.22, 320, 1.60, 0.31, 0.73, 9.30
8, 0.00019908, 13.11, 98.99, 9, 0.00019908, 85.88, 25, 0.00011883, 879.38, 256, 1.00, 0.60, 0.87, 8.88
9, 0.00003747, 2.11, 87.99, 2, 0.00003747, 85.88, 25, 0.00003747, 219.84, 64, 1.00, 1.00, 0.98, 2.50
10, 0.00003578, 18.14, 104.01, 11, 0.00003578, 85.88, 25, 0.00003241, 219.84, 64, 1.00, 0.91, 0.83, 2.11
11, 0.00008987, 174.47, 260.35, 42, 0.00013408, 85.88, 25, 0.00006937, 659.53, 192, 1.49, 0.77, 0.33, 2.53
12, 0.00006159, 33.52, 119.40, 11, 0.00006159, 85.88, 25, 0.00004905, 439.69, 128, 1.00, 0.80, 0.72, 3.68
13, 0.00004984, 24.10, 109.97, 12, 0.00005899, 85.88, 25, 0.00004832, 219.84, 64, 1.18, 0.97, 0.78, 2.00
14, 0.00002701, 1.95, 87.83, 2, 0.00002701, 85.88, 25, 0.00002681, 219.84, 64, 1.00, 0.99, 0.98, 2.50
15, 0.00002680, 3.20, 89.07, 2, 0.00002680, 85.88, 25, 0.00002680, 219.84, 64, 1.00, 1.00, 0.96, 2.47
16, 0.00108443, 34.92, 120.80, 11, 0.00108443, 85.88, 25, 0.00017701, 1099.22, 320, 1.00, 0.16, 0.71, 9.10
17, 0.00014041, 115.35, 201.23, 21, 0.00019394, 85.88, 25, 0.00012827, 439.69, 128, 1.38, 0.91, 0.43, 2.19
18, 0.00016282, 69.85, 155.73, 22, 0.00019410, 85.88, 25, 0.00012919, 439.69, 128, 1.19, 0.79, 0.55, 2.82
19, 0.00013047, 43.83, 129.70, 21, 0.00014889, 85.88, 25, 0.00010404, 439.69, 128, 1.14, 0.80, 0.66, 3.39
20, 0.00004528, 13.76, 99.64, 10, 0.00004883, 85.88, 25, 0.00004883, 219.84, 64, 1.08, 1.08, 0.86, 2.21
21, 0.00003531, 0.91, 86.79, 1, 0.00003531, 85.88, 25, 0.00003531, 219.84, 64, 1.00, 1.00, 0.99, 2.53
22, 0.00008897, 183.38, 269.26, 44, 0.00013789, 85.88, 25, 0.00009201, 439.69, 128, 1.55, 1.03, 0.32, 1.63
23, 0.00011895, 30.78, 116.66, 13, 0.00014990, 85.88, 25, 0.00007239, 439.69, 128, 1.26, 0.61, 0.74, 3.77
24, 0.00004154, 73.02, 158.90, 21, 0.00004256, 85.88, 25, 0.00004256, 219.84, 64, 1.02, 1.02, 0.54, 1.38
25, 0.00069510, 42.80, 128.68, 11, 0.00069510, 85.88, 25, 0.00038163, 1319.07, 384, 1.00, 0.55, 0.67, 10.25
26, 0.00005924, 1.14, 87.02, 1, 0.00005924, 85.88, 25, 0.00004292, 219.84, 64, 1.00, 0.72, 0.99, 2.53
27, 0.00004679, 17.25, 103.13, 15, 0.00004679, 85.88, 25, 0.00002928, 219.84, 64, 1.00, 0.63, 0.83, 2.13
28, 0.00036842, 36.19, 122.07, 13, 0.00071510, 85.88, 25, 0.00013554, 439.69, 128, 1.94, 0.37, 0.70, 3.60
29, 0.00013314, 112.54, 198.41, 21, 0.00014732, 85.88, 25, 0.00007954, 439.69, 128, 1.11, 0.60, 0.43, 2.22
30, 0.00149186, 164.91, 250.79, 28, 0.00154459, 85.88, 25, 0.00095562, 3077.82, 896, 1.04, 0.64, 0.34, 12.27
31, 0.00002375, 5.67, 91.55, 2, 0.00002375, 85.88, 25, 0.00002361, 219.84, 64, 1.00, 0.99, 0.94, 2.40
32, 0.00006723, 14.35, 100.23, 9, 0.00006723, 85.88, 25, 0.00006723, 219.84, 64, 1.00, 1.00, 0.86, 2.19
33, 0.00018737, 23.49, 109.37, 11, 0.00018737, 85.88, 25, 0.00012379, 439.69, 128, 1.00, 0.66, 0.79, 4.02
34, 0.00006983, 59.23, 145.11, 11, 0.00006983, 85.88, 25, 0.00006983, 219.84, 64, 1.00, 1.00, 0.59, 1.52
35, 0.00009051, 20.74, 106.62, 8, 0.00009051, 85.88, 25, 0.00005344, 219.84, 64, 1.00, 0.59, 0.81, 2.06
36, 0.00008979, 45.45, 131.33, 21, 0.00011908, 85.88, 25, 0.00006776, 439.69, 128, 1.33, 0.75, 0.65, 3.35
37, 0.00101037, 63.73, 149.61, 11, 0.00101037, 85.88, 25, 0.00030011, 1319.07, 384, 1.00, 0.30, 0.57, 8.82
38, 0.00049562, 32.73, 118.61, 17, 0.00059628, 85.88, 25, 0.00011891, 659.53, 192, 1.20, 0.24, 0.72, 5.56
39, 0.00003950, 2.63, 88.51, 2, 0.00003950, 85.88, 25, 0.00003372, 219.84, 64, 1.00, 0.85, 0.97, 2.48
40, 0.00095827, 72.89, 158.77, 22, 0.00097743, 85.88, 25, 0.00018917, 1099.22, 320, 1.02, 0.20, 0.54, 6.92
41, 0.00012413, 100.62, 186.50, 35, 0.00030694, 85.88, 25, 0.00011006, 439.69, 128, 2.47, 0.89, 0.46, 2.36
42, 0.00008146, 158.15, 244.03, 31, 0.00017253, 85.88, 25, 0.00006980, 659.53, 192, 2.12, 0.86, 0.35, 2.70
43, 0.00005584, 98.62, 184.49, 19, 0.00006701, 85.88, 25, 0.00005185, 219.84, 64, 1.20, 0.93, 0.47, 1.19
44, 0.00014804, 71.69, 157.57, 25, 0.00016661, 85.88, 25, 0.00008215, 439.69, 128, 1.13, 0.55, 0.55, 2.79
45, 0.00005560, 18.05, 103.93, 12, 0.00006278, 85.88, 25, 0.00004121, 439.69, 128, 1.13, 0.74, 0.83, 4.23
46, 0.00016473, 79.69, 165.56, 21, 0.00043172, 85.88, 25, 0.00010519, 659.53, 192, 2.62, 0.64, 0.52, 3.98
47, 0.00008820, 24.81, 110.69, 11, 0.00008820, 85.88, 25, 0.00004422, 439.69, 128, 1.00, 0.50, 0.78, 3.97
48, 0.00004877, 4.86, 90.74, 2, 0.00005414, 85.88, 25, 0.00004000, 219.84, 64, 1.11, 0.82, 0.95, 2.42
49, 0.00015110, 30.08, 115.95, 11, 0.00015110, 85.88, 25, 0.00006710, 439.69, 128, 1.00, 0.44, 0.74, 3.79
50, 0.00018833, 55.93, 141.81, 21, 0.00019688, 85.88, 25, 0.00010383, 659.53, 192, 1.05, 0.55, 0.61, 4.65
51, 0.00009716, 170.86, 256.74, 31, 0.00018899, 85.88, 25, 0.00011223, 439.69, 128, 1.95, 1.16, 0.33, 1.71
52, 0.00005340, 64.42, 150.29, 10, 0.00006484, 85.88, 25, 0.00004500, 219.84, 64, 1.21, 0.84, 0.57, 1.46
53, 0.00003212, 2.34, 88.22, 2, 0.00003212, 85.88, 25, 0.00002825, 219.84, 64, 1.00, 0.88, 0.97, 2.49
54, 0.00014795, 121.28, 207.16, 25, 0.00025860, 85.88, 25, 0.00012169, 439.69, 128, 1.75, 0.82, 0.41, 2.12
55, 0.00008033, 2.11, 87.99, 2, 0.00008033, 85.88, 25, 0.00004986, 219.84, 64, 1.00, 0.62, 0.98, 2.50
56, 0.00007041, 46.15, 132.03, 23, 0.00007993, 85.88, 25, 0.00004960, 439.69, 128, 1.14, 0.70, 0.65, 3.33
57, 0.00033407, 25.73, 111.61, 15, 0.00060577, 85.88, 25, 0.00020759, 659.53, 192, 1.81, 0.62, 0.77, 5.91
58, 0.00016824, 46.44, 132.31, 23, 0.00026949, 85.88, 25, 0.00010697, 439.69, 128, 1.60, 0.64, 0.65, 3.32
59, 0.00017406, 169.43, 255.31, 34, 0.00024458, 85.88, 25, 0.00012225, 659.53, 192, 1.41, 0.70, 0.34, 2.58
60, 0.00008235, 14.91, 100.78, 8, 0.00009100, 85.88, 25, 0.00005599, 439.69, 128, 1.11, 0.68, 0.85, 4.36
61, 0.00022830, 124.58, 210.46, 33, 0.00032537, 85.88, 25, 0.00010445, 659.53, 192, 1.43, 0.46, 0.41, 3.13
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00013034, 50.64, 222.39, 11, 0.00013034, 171.75, 50, 0.00011388, 439.69, 128, 1.00, 0.87, 0.77, 1.98
1, 0.00004338, 127.21, 298.96, 34, 0.00004513, 171.75, 50, 0.00004513, 219.84, 64, 1.04, 1.04, 0.57, 0.74
2, 0.00003010, 2.12, 173.87, 2, 0.00003010, 171.75, 50, 0.00003010, 439.69, 128, 1.00, 1.00, 0.99, 2.53
3, 0.00100343, 40.65, 212.40, 10, 0.00108123, 171.75, 50, 0.00021284, 1538.91, 448, 1.08, 0.21, 0.81, 7.25
4, 0.00121180, 126.24, 298.00, 22, 0.00128839, 171.75, 50, 0.00052101, 2418.29, 704, 1.06, 0.43, 0.58, 8.12
5, 0.00017068, 44.42, 216.18, 26, 0.00026694, 171.75, 50, 0.00010678, 659.53, 192, 1.56, 0.63, 0.79, 3.05
6, 0.00006945, 97.97, 269.72, 32, 0.00010331, 171.75, 50, 0.00006946, 439.69, 128, 1.49, 1.00, 0.64, 1.63
7, 0.00100286, 83.21, 254.97, 20, 0.00104037, 171.75, 50, 0.00028853, 1099.22, 320, 1.04, 0.29, 0.67, 4.31
8, 0.00017192, 24.54, 196.29, 11, 0.00017192, 171.75, 50, 0.00011883, 879.38, 256, 1.00, 0.69, 0.87, 4.48
9, 0.00003747, 2.21, 173.97, 2, 0.00003747, 171.75, 50, 0.00003747, 219.84, 64, 1.00, 1.00, 0.99, 1.26
10, 0.00003578, 18.81, 190.57, 11, 0.00003578, 171.75, 50, 0.00003241, 219.84, 64, 1.00, 0.91, 0.90, 1.15
11, 0.00007893, 121.02, 292.77, 39, 0.00012630, 171.75, 50, 0.00006937, 659.53, 192, 1.60, 0.88, 0.59, 2.25
12, 0.00006159, 34.23, 205.98, 11, 0.00006159, 171.75, 50, 0.00004905, 439.69, 128, 1.00, 0.80, 0.83, 2.13
13, 0.00004832, 20.55, 192.30, 11, 0.00004832, 171.75, 50, 0.00004832, 219.84, 64, 1.00, 1.00, 0.89, 1.14
14, 0.00002694, 2.07, 173.82, 2, 0.00002694, 171.75, 50, 0.00002681, 219.84, 64, 1.00, 0.99, 0.99, 1.26
15, 0.00002680, 3.41, 175.16, 2, 0.00002680, 171.75, 50, 0.00002680, 219.84, 64, 1.00, 1.00, 0.98, 1.26
16, 0.00047547, 26.99, 198.74, 17, 0.00078056, 171.75, 50, 0.00017701, 1099.22, 320, 1.64, 0.37, 0.86, 5.53
17, 0.00012976, 44.17, 215.92, 33, 0.00014536, 171.75, 50, 0.00012827, 439.69, 128, 1.12, 0.99, 0.80, 2.04
18, 0.00016272, 69.74, 241.49, 22, 0.00019410, 171.75, 50, 0.00012919, 439.69, 128, 1.19, 0.79, 0.71, 1.82
19, 0.00013045, 48.47, 220.22, 23, 0.00014889, 171.75, 50, 0.00010404, 439.69, 128, 1.14, 0.80, 0.78, 2.00
20, 0.00004547, 12.43, 184.19, 10, 0.00004883, 171.75, 50, 0.00004883, 219.84, 64, 1.07, 1.07, 0.93, 1.19
21, 0.00003531, 0.91, 172.67, 1, 0.00003531, 171.75, 50, 0.00003531, 219.84, 64, 1.00, 1.00, 0.99, 1.27
22, 0.00006088, 206.70, 378.46, 51, 0.00012158, 171.75, 50, 0.00009201, 439.69, 128, 2.00, 1.51, 0.45, 1.16
23, 0.00012049, 28.36, 200.11, 8, 0.00012327, 171.75, 50, 0.00007239, 439.69, 128, 1.02, 0.60, 0.86, 2.20
24, 0.00004200, 80.62, 252.37, 21, 0.00004256, 171.75, 50, 0.00004256, 219.84, 64, 1.01, 1.01, 0.68, 0.87
25, 0.00068959, 82.51, 254.27, 16, 0.00069510, 171.75, 50, 0.00038163, 1319.07, 384, 1.01, 0.55, 0.68, 5.19
26, 0.00004292, 3.22, 174.97, 2, 0.00004292, 171.75, 50, 0.00004292, 219.84, 64, 1.00, 1.00, 0.98, 1.26
27, 0.00002928, 17.81, 189.57, 15, 0.00002928, 171.75, 50, 0.00002928, 219.84, 64, 1.00, 1.00, 0.91, 1.16
28, 0.00023792, 198.30, 370.05, 43, 0.00060684, 171.75, 50, 0.00013554, 439.69, 128, 2.55, 0.57, 0.46, 1.19
29, 0.00008495, 69.26, 241.01, 34, 0.00010412, 171.75, 50, 0.00007954, 439.69, 128, 1.23, 0.94, 0.71, 1.82
30, 0.00150487, 168.65, 340.40, 30, 0.00154459, 171.75, 50, 0.00095562, 3077.82, 896, 1.03, 0.64, 0.50, 9.04
31, 0.00002361, 3.13, 174.89, 2, 0.00002361, 171.75, 50, 0.00002361, 219.84, 64, 1.00, 1.00, 0.98, 1.26
32, 0.00006723, 14.77, 186.53, 9, 0.00006723, 171.75, 50, 0.00006723, 219.84, 64, 1.00, 1.00, 0.92, 1.18
33, 0.00017912, 148.08, 319.83, 31, 0.00018737, 171.75, 50, 0.00012379, 439.69, 128, 1.05, 0.69, 0.54, 1.37
34, 0.00006959, 95.22, 266.97, 18, 0.00006983, 171.75, 50, 0.00006983, 219.84, 64, 1.00, 1.00, 0.64, 0.82
35, 0.00009051, 21.08, 192.83, 8, 0.00009051, 171.75, 50, 0.00005344, 219.84, 64, 1.00, 0.59, 0.89, 1.14
36, 0.00010500, 28.31, 200.07, 11, 0.00010500, 171.75, 50, 0.00006776, 439.69, 128, 1.00, 0.65, 0.86, 2.20
37, 0.00076474, 105.15, 276.91, 23, 0.00083906, 171.75, 50, 0.00030011, 1319.07, 384, 1.10, 0.39, 0.62, 4.76
38, 0.00048175, 44.87, 216.63, 11, 0.00048175, 171.75, 50, 0.00011891, 659.53, 192, 1.00, 0.25, 0.79, 3.04
39, 0.00003515, 2.58, 174.33, 2, 0.00003950, 171.75, 50, 0.00003372, 219.84, 64, 1.12, 0.96, 0.99, 1.26
40, 0.00078453, 68.87, 240.63, 17, 0.00078801, 171.75, 50, 0.00018917, 1099.22, 320, 1.00, 0.24, 0.71, 4.57
41, 0.00016182, 14.00, 185.75, 10, 0.00016182, 171.75, 50, 0.00011006, 439.69, 128, 1.00, 0.68, 0.92, 2.37
42, 0.00006395, 122.45, 294.20, 33, 0.00009810, 171.75, 50, 0.00006980, 659.53, 192, 1.53, 1.09, 0.58, 2.24
43, 0.00005185, 39.85, 211.61, 11, 0.00005185, 171.75, 50, 0.00005185, 219.84, 64, 1.00, 1.00, 0.81, 1.04
44, 0.00011310, 70.23, 241.98, 11, 0.00011310, 171.75, 50, 0.00008215, 439.69, 128, 1.00, 0.73, 0.71, 1.82
45, 0.00005945, 19.63, 191.38, 13, 0.00006278, 171.75, 50, 0.00004121, 439.69, 128, 1.06, 0.69, 0.90, 2.30
46, 0.00016667, 79.38, 251.13, 21, 0.00043172, 171.75, 50, 0.00010519, 659.53, 192, 2.59, 0.63, 0.68, 2.63
47, 0.00007076, 24.39, 196.14, 12, 0.00008017, 171.75, 50, 0.00004422, 439.69, 128, 1.13, 0.62, 0.88, 2.24
48, 0.00004659, 6.97, 178.72, 2, 0.00004659, 171.75, 50, 0.00004000, 219.84, 64, 1.00, 0.86, 0.96, 1.23
49, 0.00009024, 63.04, 234.79, 33, 0.00012454, 171.75, 50, 0.00006710, 439.69, 128, 1.38, 0.74, 0.73, 1.87
50, 0.00019016, 54.51, 226.27, 21, 0.00019688, 171.75, 50, 0.00010383, 659.53, 192, 1.04, 0.55, 0.76, 2.91
51, 0.00015862, 37.35, 209.10, 23, 0.00017565, 171.75, 50, 0.00011223, 439.69, 128, 1.11, 0.71, 0.82, 2.10
52, 0.00005023, 59.02, 230.77, 11, 0.00005023, 171.75, 50, 0.00004500, 219.84, 64, 1.00, 0.90, 0.74, 0.95
53, 0.00002825, 2.49, 174.24, 2, 0.00002825, 171.75, 50, 0.00002825, 219.84, 64, 1.00, 1.00, 0.99, 1.26
54, 0.00016860, 56.84, 228.60, 21, 0.00017020, 171.75, 50, 0.00012169, 439.69, 128, 1.01, 0.72, 0.75, 1.92
55, 0.00006172, 2.99, 174.75, 2, 0.00006172, 171.75, 50, 0.00004986, 219.84, 64, 1.00, 0.81, 0.98, 1.26
56, 0.00007033, 46.91, 218.67, 23, 0.00007993, 171.75, 50, 0.00004960, 439.69, 128, 1.14, 0.71, 0.79, 2.01
57, 0.00032963, 131.44, 303.19, 28, 0.00041174, 171.75, 50, 0.00020759, 659.53, 192, 1.25, 0.63, 0.57, 2.18
58, 0.00016969, 46.59, 218.34, 23, 0.00026949, 171.75, 50, 0.00010697, 439.69, 128, 1.59, 0.63, 0.79, 2.01
59, 0.00012681, 112.84, 284.59, 26, 0.00022722, 171.75, 50, 0.00012225, 659.53, 192, 1.79, 0.96, 0.60, 2.32
60, 0.00008817, 61.42, 233.17, 11, 0.00008817, 171.75, 50, 0.00005599, 439.69, 128, 1.00, 0.64, 0.74, 1.89
61, 0.00019002, 123.52, 295.27, 21, 0.00021165, 171.75, 50, 0.00010445, 659.53, 192, 1.11, 0.55, 0.58, 2.23
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00011388, 74.77, 418.28, 11, 0.00011388, 343.51, 100, 0.00011388, 439.69, 128, 1.00, 1.00, 0.82, 1.05
1, 0.00004513, 18.15, 238.00, 11, 0.00004513, 219.84, 64, 0.00004513, 219.84, 64, 1.00, 1.00, 0.92, 0.92
2, 0.00003010, 2.00, 345.51, 2, 0.00003010, 343.51, 100, 0.00003010, 439.69, 128, 1.00, 1.00, 0.99, 1.27
3, 0.00079189, 29.78, 373.29, 9, 0.00079189, 343.51, 100, 0.00021284, 1538.91, 448, 1.00, 0.27, 0.92, 4.12
4, 0.00095331, 63.97, 407.47, 11, 0.00095331, 343.51, 100, 0.00052101, 2418.29, 704, 1.00, 0.55, 0.84, 5.93
5, 0.00015657, 13.94, 357.44, 9, 0.00015657, 343.51, 100, 0.00010678, 659.53, 192, 1.00, 0.68, 0.96, 1.85
6, 0.00006380, 69.29, 412.80, 21, 0.00007452, 343.51, 100, 0.00006946, 439.69, 128, 1.17, 1.09, 0.83, 1.07
7, 0.00032556, 118.22, 461.73, 22, 0.00037248, 343.51, 100, 0.00028853, 1099.22, 320, 1.14, 0.89, 0.74, 2.38
8, 0.00014179, 43.01, 386.52, 21, 0.00014854, 343.51, 100, 0.00011883, 879.38, 256, 1.05, 0.84, 0.89, 2.28
9, 0.00003747, 2.13, 221.97, 2, 0.00003747, 219.84, 64, 0.00003747, 219.84, 64, 1.00, 1.00, 0.99, 0.99
10, 0.00003241, 26.58, 246.43, 13, 0.00003241, 219.84, 64, 0.00003241, 219.84, 64, 1.00, 1.00, 0.89, 0.89
11, 0.00006935, 67.46, 410.96, 32, 0.00007389, 343.51, 100, 0.00006937, 659.53, 192, 1.07, 1.00, 0.84, 1.60
