Thu Dec 14 21:14:53 EST 2023
fj013
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
2, 0.00007061, 88.52, 170.52, 25, 0.00014353, 82.00, 25, 0.00004347, 1259.47, 384, 2.03, 0.62, 0.48, 7.39
3, 0.00011468, 105.01, 187.01, 40, 0.00031373, 82.00, 25, 0.00009954, 1259.47, 384, 2.74, 0.87, 0.44, 6.73
4, 0.00004070, 93.94, 175.93, 13, 0.00004070, 82.00, 25, 0.00003182, 419.82, 128, 1.00, 0.78, 0.47, 2.39
5, 0.00002342, 1.92, 83.91, 2, 0.00002342, 82.00, 25, 0.00002204, 347.67, 106, 1.00, 0.94, 0.98, 4.14
6, 0.00005116, 20.29, 102.28, 13, 0.00027545, 82.00, 25, 0.00009963, 1259.47, 384, 5.38, 1.95, 0.80, 12.31
7, 0.00005076, 6.07, 88.07, 2, 0.00004717, 82.00, 25, 0.00002786, 629.73, 192, 0.93, 0.55, 0.93, 7.15
8, 0.00007207, 36.89, 118.89, 15, 0.00005674, 82.00, 25, 0.00004449, 629.73, 192, 0.79, 0.62, 0.69, 5.30
9, 0.00000312, 115.35, 197.35, 31, 0.00009382, 82.00, 25, 0.00004783, 1679.29, 512, 30.11, 15.35, 0.42, 8.51
10, 0.00007234, 18.11, 100.11, 3, 0.00007646, 82.00, 25, 0.00003743, 629.73, 192, 1.06, 0.52, 0.82, 6.29
11, 0.00006889, 108.37, 190.37, 26, 0.00013881, 82.00, 25, 0.00005722, 1889.20, 576, 2.01, 0.83, 0.43, 9.92
12, 0.00002429, 23.96, 105.95, 6, 0.00002429, 82.00, 25, 0.00002251, 839.65, 256, 1.00, 0.93, 0.77, 7.92
13, 0.00006091, 159.14, 241.14, 38, 0.00009766, 82.00, 25, 0.00003246, 1679.29, 512, 1.60, 0.53, 0.34, 6.96
14, 0.00007259, 133.99, 215.98, 12, 0.00009437, 82.00, 25, 0.00004986, 629.73, 192, 1.30, 0.69, 0.38, 2.92
15, 0.00008779, 257.49, 339.49, 43, 0.00013600, 82.00, 25, 0.00006678, 1049.56, 320, 1.55, 0.76, 0.24, 3.09
16, 0.00004390, 55.92, 137.92, 21, 0.00009892, 82.00, 25, 0.00007411, 1889.20, 576, 2.25, 1.69, 0.59, 13.70
17, 0.00002730, 90.88, 172.87, 29, 0.00008717, 82.00, 25, 0.00003346, 1259.47, 384, 3.19, 1.23, 0.47, 7.29
18, 0.00015502, 211.60, 293.59, 49, 0.00024275, 82.00, 25, 0.00009027, 1049.56, 320, 1.57, 0.58, 0.28, 3.57
19, 0.00003773, 54.87, 136.86, 7, 0.00005542, 82.00, 25, 0.00002350, 1049.56, 320, 1.47, 0.62, 0.60, 7.67
20, 0.00013044, 29.12, 111.12, 11, 0.00013044, 82.00, 25, 0.00008452, 1889.20, 576, 1.00, 0.65, 0.74, 17.00
21, 0.00004389, 11.30, 93.30, 11, 0.00004389, 82.00, 25, 0.00003860, 419.82, 128, 1.00, 0.88, 0.88, 4.50
22, 0.00004731, 220.04, 302.04, 45, 0.00005522, 82.00, 25, 0.00003816, 419.82, 128, 1.17, 0.81, 0.27, 1.39
23, 0.00017933, 124.21, 206.21, 13, 0.00022665, 82.00, 25, 0.00009323, 1259.47, 384, 1.26, 0.52, 0.40, 6.11
24, 0.00007643, 22.55, 104.55, 11, 0.00008163, 82.00, 25, 0.00004439, 1679.29, 512, 1.07, 0.58, 0.78, 16.06
25, 0.00004551, 15.07, 97.06, 3, 0.00004551, 82.00, 25, 0.00003055, 419.82, 128, 1.00, 0.67, 0.84, 4.33
26, 0.00011529, 21.20, 103.19, 14, 0.00012236, 82.00, 25, 0.00006016, 1049.56, 320, 1.06, 0.52, 0.79, 10.17
27, 0.00002948, 16.10, 98.10, 6, 0.00002948, 82.00, 25, 0.00002122, 419.82, 128, 1.00, 0.72, 0.84, 4.28
28, 0.00024571, 14.96, 96.96, 6, 0.00025751, 82.00, 25, 0.00007151, 1049.56, 320, 1.05, 0.29, 0.85, 10.83
29, 0.00003658, 9.03, 91.02, 4, 0.00004323, 82.00, 25, 0.00002671, 419.82, 128, 1.18, 0.73, 0.90, 4.61
30, 0.00007464, 16.68, 98.68, 12, 0.00008169, 82.00, 25, 0.00005539, 629.73, 192, 1.09, 0.74, 0.83, 6.38
31, 0.00011384, 123.80, 205.79, 32, 0.00024224, 82.00, 25, 0.00006893, 1679.29, 512, 2.13, 0.61, 0.40, 8.16
32, 0.00004829, 15.56, 97.55, 5, 0.00007922, 82.00, 25, 0.00003964, 419.82, 128, 1.64, 0.82, 0.84, 4.30
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00013274, 112.15, 276.15, 22, 0.00013366, 163.99, 50, 0.00005978, 1049.56, 320, 1.01, 0.45, 0.59, 3.80
1, 0.00004208, 9.66, 173.66, 4, 0.00004604, 163.99, 50, 0.00002635, 629.73, 192, 1.09, 0.63, 0.94, 3.63
2, 0.00008379, 20.99, 184.99, 10, 0.00008379, 163.99, 50, 0.00004347, 1259.47, 384, 1.00, 0.52, 0.89, 6.81
3, 0.00011364, 100.65, 264.64, 38, 0.00031373, 163.99, 50, 0.00009954, 1259.47, 384, 2.76, 0.88, 0.62, 4.76
4, 0.00004070, 92.56, 256.55, 13, 0.00004070, 163.99, 50, 0.00003182, 419.82, 128, 1.00, 0.78, 0.64, 1.64
5, 0.00002342, 2.05, 166.05, 2, 0.00002342, 163.99, 50, 0.00002204, 347.67, 106, 1.00, 0.94, 0.99, 2.09
6, 0.00011768, 91.84, 255.83, 37, 0.00027545, 163.99, 50, 0.00009963, 1259.47, 384, 2.34, 0.85, 0.64, 4.92
7, 0.00004610, 23.73, 187.72, 8, 0.00004717, 163.99, 50, 0.00002786, 629.73, 192, 1.02, 0.60, 0.87, 3.35
8, 0.00004800, 113.31, 277.30, 24, 0.00005674, 163.99, 50, 0.00004449, 629.73, 192, 1.18, 0.93, 0.59, 2.27
9, 0.00007229, 159.46, 323.46, 41, 0.00009382, 163.99, 50, 0.00004783, 1679.29, 512, 1.30, 0.66, 0.51, 5.19
10, 0.00007374, 18.17, 182.17, 3, 0.00007646, 163.99, 50, 0.00003743, 629.73, 192, 1.04, 0.51, 0.90, 3.46
11, 0.00011795, 189.47, 353.46, 41, 0.00013818, 163.99, 50, 0.00005722, 1889.20, 576, 1.17, 0.49, 0.46, 5.34
12, 0.00002429, 50.78, 214.77, 10, 0.00002429, 163.99, 50, 0.00002251, 839.65, 256, 1.00, 0.93, 0.76, 3.91
13, 0.00005891, 156.30, 320.30, 42, 0.00009766, 163.99, 50, 0.00003246, 1679.29, 512, 1.66, 0.55, 0.51, 5.24
14, 0.00352112, 11.75, 175.74, 2, 0.00007187, 163.99, 50, 0.00004986, 629.73, 192, 0.02, 0.01, 0.93, 3.58
15, 0.00011228, 49.33, 213.32, 7, 0.00012363, 163.99, 50, 0.00006678, 1049.56, 320, 1.10, 0.59, 0.77, 4.92
16, 0.00007527, 94.53, 258.52, 43, 0.00009892, 163.99, 50, 0.00007411, 1889.20, 576, 1.31, 0.98, 0.63, 7.31
17, 0.00004205, 20.43, 184.43, 11, 0.00004205, 163.99, 50, 0.00003346, 1259.47, 384, 1.00, 0.80, 0.89, 6.83
18, 0.00015805, 25.75, 189.75, 13, 0.00021277, 163.99, 50, 0.00009027, 1049.56, 320, 1.35, 0.57, 0.86, 5.53
19, 0.00003399, 8.84, 172.83, 4, 0.00005260, 163.99, 50, 0.00002350, 1049.56, 320, 1.55, 0.69, 0.95, 6.07
20, 0.00012965, 78.12, 242.12, 21, 0.00013044, 163.99, 50, 0.00008452, 1889.20, 576, 1.01, 0.65, 0.68, 7.80
21, 0.00004389, 12.37, 176.36, 11, 0.00004389, 163.99, 50, 0.00003860, 419.82, 128, 1.00, 0.88, 0.93, 2.38
22, 0.00004763, 62.46, 226.46, 22, 0.00005522, 163.99, 50, 0.00003816, 419.82, 128, 1.16, 0.80, 0.72, 1.85
23, 0.00015324, 87.07, 251.06, 12, 0.00019321, 163.99, 50, 0.00009323, 1259.47, 384, 1.26, 0.61, 0.65, 5.02
24, 0.00006757, 110.54, 274.53, 24, 0.00008113, 163.99, 50, 0.00004439, 1679.29, 512, 1.20, 0.66, 0.60, 6.12
25, 0.00004037, 19.67, 183.66, 4, 0.00004551, 163.99, 50, 0.00003055, 419.82, 128, 1.13, 0.76, 0.89, 2.29
26, 0.00011382, 15.76, 179.75, 11, 0.00012236, 163.99, 50, 0.00006016, 1049.56, 320, 1.08, 0.53, 0.91, 5.84
27, 0.00002565, 5.51, 169.50, 3, 0.00002565, 163.99, 50, 0.00002122, 419.82, 128, 1.00, 0.83, 0.97, 2.48
28, 0.00017721, 9.52, 173.52, 3, 0.00024073, 163.99, 50, 0.00007151, 1049.56, 320, 1.36, 0.40, 0.95, 6.05
29, 0.00003418, 38.21, 202.21, 5, 0.00003557, 163.99, 50, 0.00002671, 419.82, 128, 1.04, 0.78, 0.81, 2.08
30, 0.00006772, 19.97, 183.97, 12, 0.00007121, 163.99, 50, 0.00005539, 629.73, 192, 1.05, 0.82, 0.89, 3.42
31, 0.00011239, 148.47, 312.47, 34, 0.00024224, 163.99, 50, 0.00006893, 1679.29, 512, 2.16, 0.61, 0.52, 5.37
32, 0.00004848, 15.56, 179.55, 5, 0.00007922, 163.99, 50, 0.00003964, 419.82, 128, 1.63, 0.82, 0.91, 2.34
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00009793, 112.69, 440.68, 31, 0.00010013, 327.99, 100, 0.00005978, 1049.56, 320, 1.02, 0.61, 0.74, 2.38
1, 0.00002635, 21.48, 349.47, 5, 0.00002635, 327.99, 100, 0.00002635, 629.73, 192, 1.00, 1.00, 0.94, 1.80
2, 0.00007033, 23.87, 351.86, 11, 0.00007033, 327.99, 100, 0.00004347, 1259.47, 384, 1.00, 0.62, 0.93, 3.58
3, 0.00011638, 71.34, 399.33, 22, 0.00012899, 327.99, 100, 0.00009954, 1259.47, 384, 1.11, 0.86, 0.82, 3.15
4, 0.00003182, 88.64, 416.63, 13, 0.00003182, 327.99, 100, 0.00003182, 419.82, 128, 1.00, 1.00, 0.79, 1.01
5, 0.00002204, 1.64, 329.63, 2, 0.00002204, 327.99, 100, 0.00002204, 347.67, 106, 1.00, 1.00, 1.00, 1.05
6, 0.00013229, 68.48, 396.47, 24, 0.00017638, 327.99, 100, 0.00009963, 1259.47, 384, 1.33, 0.75, 0.83, 3.18
7, 0.00002892, 17.18, 345.16, 5, 0.00002892, 327.99, 100, 0.00002786, 629.73, 192, 1.00, 0.96, 0.95, 1.82
8, 0.00005007, 51.64, 379.62, 11, 0.00005007, 327.99, 100, 0.00004449, 629.73, 192, 1.00, 0.89, 0.86, 1.66
9, 0.00004989, 18.63, 346.62, 11, 0.00004989, 327.99, 100, 0.00004783, 1679.29, 512, 1.00, 0.96, 0.95, 4.84
10, 0.00005146, 8.81, 336.80, 3, 0.00005146, 327.99, 100, 0.00003743, 629.73, 192, 1.00, 0.73, 0.97, 1.87
11, 0.00005872, 15.56, 343.54, 9, 0.00005872, 327.99, 100, 0.00005722, 1889.20, 576, 1.00, 0.97, 0.95, 5.50
12, 0.00002251, 24.98, 352.97, 6, 0.00002251, 327.99, 100, 0.00002251, 839.65, 256, 1.00, 1.00, 0.93, 2.38
13, 0.00005031, 137.63, 465.62, 39, 0.00005489, 327.99, 100, 0.00003246, 1679.29, 512, 1.09, 0.65, 0.70, 3.61
14, 0.00005694, 24.98, 352.96, 7, 0.00006452, 327.99, 100, 0.00004986, 629.73, 192, 1.13, 0.88, 0.93, 1.78
15, 0.00007731, 73.06, 401.05, 19, 0.00008177, 327.99, 100, 0.00006678, 1049.56, 320, 1.06, 0.86, 0.82, 2.62
16, 0.00003467, 38.35, 366.33, 16, 0.00009100, 327.99, 100, 0.00007411, 1889.20, 576, 2.62, 2.14, 0.90, 5.16
17, 0.00004205, 47.86, 375.85, 21, 0.00004205, 327.99, 100, 0.00003346, 1259.47, 384, 1.00, 0.80, 0.87, 3.35
18, 0.00011044, 37.28, 365.27, 19, 0.00010518, 327.99, 100, 0.00009027, 1049.56, 320, 0.95, 0.82, 0.90, 2.87
19, 0.00002554, 18.17, 346.15, 5, 0.00002554, 327.99, 100, 0.00002350, 1049.56, 320, 1.00, 0.92, 0.95, 3.03
20, 0.00009589, 15.40, 343.39, 9, 0.00010395, 327.99, 100, 0.00008452, 1889.20, 576, 1.08, 0.88, 0.96, 5.50
21, 0.00003205, 58.90, 386.89, 56, 0.00003860, 327.99, 100, 0.00003860, 419.82, 128, 1.20, 1.20, 0.85, 1.09
22, 0.00003831, 47.46, 375.45, 11, 0.00003831, 327.99, 100, 0.00003816, 419.82, 128, 1.00, 1.00, 0.87, 1.12
23, 0.00012735, 56.88, 384.86, 11, 0.00012735, 327.99, 100, 0.00009323, 1259.47, 384, 1.00, 0.73, 0.85, 3.27
24, 0.00005290, 14.45, 342.44, 9, 0.00005702, 327.99, 100, 0.00004439, 1679.29, 512, 1.08, 0.84, 0.96, 4.90
25, 0.00003195, 10.18, 338.17, 5, 0.00003195, 327.99, 100, 0.00003055, 419.82, 128, 1.00, 0.96, 0.97, 1.24
26, 0.00006072, 100.91, 428.89, 21, 0.00007688, 327.99, 100, 0.00006016, 1049.56, 320, 1.27, 0.99, 0.76, 2.45
27, 0.00002122, 27.23, 355.21, 5, 0.00002122, 327.99, 100, 0.00002122, 419.82, 128, 1.00, 1.00, 0.92, 1.18
28, 0.00007151, 23.45, 351.44, 5, 0.00007151, 327.99, 100, 0.00007151, 1049.56, 320, 1.00, 1.00, 0.93, 2.99
29, 0.00002671, 22.02, 350.00, 6, 0.00002671, 327.99, 100, 0.00002671, 419.82, 128, 1.00, 1.00, 0.94, 1.20
30, 0.00005840, 89.58, 417.56, 21, 0.00005916, 327.99, 100, 0.00005539, 629.73, 192, 1.01, 0.95, 0.79, 1.51
31, 0.00012613, 29.94, 357.92, 12, 0.00014516, 327.99, 100, 0.00006893, 1679.29, 512, 1.15, 0.55, 0.92, 4.69
32, 0.00003964, 11.45, 339.44, 5, 0.00003964, 327.99, 100, 0.00003964, 419.82, 128, 1.00, 1.00, 0.97, 1.24
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00008257, 177.38, 833.36, 30, 0.00008638, 655.97, 200, 0.00005978, 1049.56, 320, 1.05, 0.72, 0.79, 1.26
1, 0.00002635, 21.57, 651.31, 5, 0.00002635, 629.73, 192, 0.00002635, 629.73, 192, 1.00, 1.00, 0.97, 0.97
2, 0.00004347, 28.33, 684.31, 11, 0.00004347, 655.97, 200, 0.00004347, 1259.47, 384, 1.00, 1.00, 0.96, 1.84
3, 0.00011266, 56.39, 712.37, 23, 0.00011896, 655.97, 200, 0.00009954, 1259.47, 384, 1.06, 0.88, 0.92, 1.77
4, 0.00003182, 88.54, 508.37, 13, 0.00003182, 419.82, 128, 0.00003182, 419.82, 128, 1.00, 1.00, 0.83, 0.83
5, 0.00002204, 1.52, 349.18, 2, 0.00002204, 347.67, 106, 0.00002204, 347.67, 106, 1.00, 1.00, 1.00, 1.00
6, 0.00010237, 41.56, 697.53, 11, 0.00010237, 655.97, 200, 0.00009963, 1259.47, 384, 1.00, 0.97, 0.94, 1.81
7, 0.00002786, 9.94, 639.68, 5, 0.00002786, 629.73, 192, 0.00002786, 629.73, 192, 1.00, 1.00, 0.98, 0.98
8, 0.00004330, 122.71, 752.45, 33, 0.00004449, 629.73, 192, 0.00004449, 629.73, 192, 1.03, 1.03, 0.84, 0.84
