Wed Dec 27 12:55:54 EST 2023
fj003
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
7, 0.00037921, 32.00, 304.21, 11, 0.00037921, 272.21, 50, 0.00037921, 696.87, 128, 1.00, 1.00, 0.89, 2.29
8, 0.00002797, 1.60, 110.49, 2, 0.00002797, 108.89, 20, 0.00002797, 108.89, 20, 1.00, 1.00, 0.99, 0.99
9, 0.00423549, 26.80, 299.02, 11, 0.00423549, 272.21, 50, 0.00123652, 2787.48, 512, 1.00, 0.29, 0.91, 9.32
10, 0.00218440, 139.33, 411.55, 13, 0.00218440, 272.21, 50, 0.00117295, 2439.04, 448, 1.00, 0.54, 0.66, 5.93
11, 0.02128420, 46.75, 318.97, 11, 0.02128420, 272.21, 50, 0.00461750, 14634.27, 2688, 1.00, 0.22, 0.85, 45.88
12, 0.00005419, 11.44, 283.66, 11, 0.00005419, 272.21, 50, 0.00005419, 348.43, 64, 1.00, 1.00, 0.96, 1.23
13, 0.00002052, 0.75, 109.64, 1, 0.00002052, 108.89, 20, 0.00002052, 108.89, 20, 1.00, 1.00, 0.99, 0.99
14, 0.00000833, 1.60, 273.81, 2, 0.00000833, 272.21, 50, 0.00000833, 348.43, 64, 1.00, 1.00, 0.99, 1.27
15, 0.00282254, 176.73, 448.95, 30, 0.00548248, 272.21, 50, 0.00132321, 6271.83, 1152, 1.94, 0.47, 0.61, 13.97
16, 0.00349445, 258.54, 530.75, 31, 0.00435826, 272.21, 50, 0.00144119, 3484.35, 640, 1.25, 0.41, 0.51, 6.56
17, 0.00003132, 2.03, 110.92, 2, 0.00003132, 108.89, 20, 0.00003132, 108.89, 20, 1.00, 1.00, 0.98, 0.98
18, 0.01479810, 150.27, 422.48, 17, 0.01481160, 272.21, 50, 0.00224099, 3832.78, 704, 1.00, 0.15, 0.64, 9.07
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00018008, 35.68, 580.11, 5, 0.00018585, 544.43, 100, 0.00018585, 696.87, 128, 1.03, 1.03, 0.94, 1.20
1, 0.02104653, 127.66, 672.09, 11, 0.02104653, 544.43, 100, 0.00299002, 9407.74, 1728, 1.00, 0.14, 0.81, 14.00
2, 0.00008446, 24.12, 372.55, 15, 0.00008446, 348.43, 64, 0.00008446, 348.43, 64, 1.00, 1.00, 0.94, 0.94
3, 0.00002687, 1.90, 110.79, 2, 0.00002687, 108.89, 20, 0.00002687, 108.89, 20, 1.00, 1.00, 0.98, 0.98
4, 0.00612085, 206.31, 750.74, 36, 0.00636825, 544.43, 100, 0.00232177, 4529.65, 832, 1.04, 0.38, 0.73, 6.03
5, 0.00002642, 4.74, 113.63, 3, 0.00002642, 108.89, 20, 0.00002642, 108.89, 20, 1.00, 1.00, 0.96, 0.96
6, 0.00073404, 135.52, 679.95, 28, 0.00755629, 544.43, 100, 0.00167336, 4181.22, 768, 10.29, 2.28, 0.80, 6.15
7, 0.00005951, 45.29, 589.72, 24, 0.00037921, 544.43, 100, 0.00037921, 696.87, 128, 6.37, 6.37, 0.92, 1.18
8, 0.00002797, 1.68, 110.57, 2, 0.00002797, 108.89, 20, 0.00002797, 108.89, 20, 1.00, 1.00, 0.98, 0.98
9, 0.00423549, 26.37, 570.80, 11, 0.00423549, 544.43, 100, 0.00123652, 2787.48, 512, 1.00, 0.29, 0.95, 4.88
10, 0.00150868, 88.67, 633.10, 15, 0.00150868, 544.43, 100, 0.00117295, 2439.04, 448, 1.00, 0.78, 0.86, 3.85
11, 0.01056327, 103.41, 647.84, 20, 0.01267170, 544.43, 100, 0.00461750, 14634.27, 2688, 1.20, 0.44, 0.84, 22.59
12, 0.00005419, 10.99, 359.42, 11, 0.00005419, 348.43, 64, 0.00005419, 348.43, 64, 1.00, 1.00, 0.97, 0.97
13, 0.00002052, 0.75, 109.64, 1, 0.00002052, 108.89, 20, 0.00002052, 108.89, 20, 1.00, 1.00, 0.99, 0.99
14, 0.00000833, 1.59, 350.03, 2, 0.00000833, 348.43, 64, 0.00000833, 348.43, 64, 1.00, 1.00, 1.00, 1.00
15, 0.00278656, 81.56, 625.99, 20, 0.00548248, 544.43, 100, 0.00132321, 6271.83, 1152, 1.97, 0.47, 0.87, 10.02
16, 0.00276603, 51.99, 596.42, 11, 0.00276603, 544.43, 100, 0.00144119, 3484.35, 640, 1.00, 0.52, 0.91, 5.84
17, 0.00003132, 1.98, 110.86, 2, 0.00003132, 108.89, 20, 0.00003132, 108.89, 20, 1.00, 1.00, 0.98, 0.98
18, 0.00458880, 121.93, 666.36, 22, 0.00487986, 544.43, 100, 0.00224099, 3832.78, 704, 1.06, 0.49, 0.82, 5.75
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00017946, 36.32, 733.19, 5, 0.00018585, 696.87, 128, 0.00018585, 696.87, 128, 1.04, 1.04, 0.95, 0.95
1, 0.00916421, 288.18, 1377.04, 27, 0.01121887, 1088.86, 200, 0.00299002, 9407.74, 1728, 1.22, 0.33, 0.79, 6.83
2, 0.00008446, 24.23, 372.66, 15, 0.00008446, 348.43, 64, 0.00008446, 348.43, 64, 1.00, 1.00, 0.93, 0.93
3, 0.00002687, 2.06, 110.95, 2, 0.00002687, 108.89, 20, 0.00002687, 108.89, 20, 1.00, 1.00, 0.98, 0.98
4, 0.00491315, 60.59, 1149.45, 11, 0.00491315, 1088.86, 200, 0.00232177, 4529.65, 832, 1.00, 0.47, 0.95, 3.94
5, 0.00002642, 3.25, 112.14, 2, 0.00002642, 108.89, 20, 0.00002642, 108.89, 20, 1.00, 1.00, 0.97, 0.97
6, 0.00493927, 203.58, 1292.44, 20, 0.00538550, 1088.86, 200, 0.00167336, 4181.22, 768, 1.09, 0.34, 0.84, 3.24
7, 0.00037921, 31.64, 728.51, 11, 0.00037921, 696.87, 128, 0.00037921, 696.87, 128, 1.00, 1.00, 0.96, 0.96
8, 0.00002797, 1.75, 110.64, 2, 0.00002797, 108.89, 20, 0.00002797, 108.89, 20, 1.00, 1.00, 0.98, 0.98
9, 0.00177544, 131.06, 1219.92, 22, 0.00196480, 1088.86, 200, 0.00123652, 2787.48, 512, 1.11, 0.70, 0.89, 2.28
10, 0.00150868, 88.37, 1177.23, 15, 0.00150868, 1088.86, 200, 0.00117295, 2439.04, 448, 1.00, 0.78, 0.92, 2.07
11, 0.00666398, 25.24, 1114.10, 11, 0.00666398, 1088.86, 200, 0.00461750, 14634.27, 2688, 1.00, 0.69, 0.98, 13.14
12, 0.00005419, 11.51, 359.95, 11, 0.00005419, 348.43, 64, 0.00005419, 348.43, 64, 1.00, 1.00, 0.97, 0.97
13, 0.00002052, 0.75, 109.64, 1, 0.00002052, 108.89, 20, 0.00002052, 108.89, 20, 1.00, 1.00, 0.99, 0.99
14, 0.00000833, 1.60, 350.03, 2, 0.00000833, 348.43, 64, 0.00000833, 348.43, 64, 1.00, 1.00, 1.00, 1.00
15, 0.00319535, 47.21, 1136.07, 18, 0.00322916, 1088.86, 200, 0.00132321, 6271.83, 1152, 1.01, 0.41, 0.96, 5.52
16, 0.00258069, 100.69, 1189.55, 17, 0.00261554, 1088.86, 200, 0.00144119, 3484.35, 640, 1.01, 0.56, 0.92, 2.93
17, 0.00003132, 1.90, 110.78, 2, 0.00003132, 108.89, 20, 0.00003132, 108.89, 20, 1.00, 1.00, 0.98, 0.98
18, 0.00258975, 108.23, 1197.09, 21, 0.00327298, 1088.86, 200, 0.00224099, 3832.78, 704, 1.26, 0.87, 0.91, 3.20
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00017831, 35.27, 732.14, 5, 0.00018585, 696.87, 128, 0.00018585, 696.87, 128, 1.04, 1.04, 0.95, 0.95
1, 0.00728971, 110.90, 1744.19, 11, 0.00728971, 1633.29, 300, 0.00299002, 9407.74, 1728, 1.00, 0.41, 0.94, 5.39
2, 0.00008446, 23.53, 371.96, 15, 0.00008446, 348.43, 64, 0.00008446, 348.43, 64, 1.00, 1.00, 0.94, 0.94
3, 0.00002687, 1.58, 110.46, 2, 0.00002687, 108.89, 20, 0.00002687, 108.89, 20, 1.00, 1.00, 0.99, 0.99
4, 0.00476098, 123.96, 1757.25, 11, 0.00476098, 1633.29, 300, 0.00232177, 4529.65, 832, 1.00, 0.49, 0.93, 2.58
5, 0.00002642, 2.97, 111.85, 2, 0.00002642, 108.89, 20, 0.00002642, 108.89, 20, 1.00, 1.00, 0.97, 0.97
6, 0.00494419, 203.36, 1836.65, 20, 0.00538550, 1633.29, 300, 0.00167336, 4181.22, 768, 1.09, 0.34, 0.89, 2.28
7, 0.00037921, 31.22, 728.09, 11, 0.00037921, 696.87, 128, 0.00037921, 696.87, 128, 1.00, 1.00, 0.96, 0.96
8, 0.00002797, 1.75, 110.63, 2, 0.00002797, 108.89, 20, 0.00002797, 108.89, 20, 1.00, 1.00, 0.98, 0.98
9, 0.00160069, 169.73, 1803.02, 22, 0.00170751, 1633.29, 300, 0.00123652, 2787.48, 512, 1.07, 0.77, 0.91, 1.55
10, 0.00150868, 88.23, 1721.51, 15, 0.00150868, 1633.29, 300, 0.00117295, 2439.04, 448, 1.00, 0.78, 0.95, 1.42
11, 0.00574504, 55.80, 1689.09, 21, 0.00598664, 1633.29, 300, 0.00461750, 14634.27, 2688, 1.04, 0.80, 0.97, 8.66
12, 0.00005419, 11.14, 359.58, 11, 0.00005419, 348.43, 64, 0.00005419, 348.43, 64, 1.00, 1.00, 0.97, 0.97
13, 0.00002052, 0.75, 109.64, 1, 0.00002052, 108.89, 20, 0.00002052, 108.89, 20, 1.00, 1.00, 0.99, 0.99
14, 0.00000833, 1.62, 350.05, 2, 0.00000833, 348.43, 64, 0.00000833, 348.43, 64, 1.00, 1.00, 1.00, 1.00
15, 0.00248337, 106.85, 1740.14, 26, 0.00299359, 1633.29, 300, 0.00132321, 6271.83, 1152, 1.21, 0.53, 0.94, 3.60
16, 0.00231534, 65.72, 1699.00, 11, 0.00231534, 1633.29, 300, 0.00144119, 3484.35, 640, 1.00, 0.62, 0.96, 2.05
17, 0.00003132, 2.41, 111.30, 2, 0.00003132, 108.89, 20, 0.00003132, 108.89, 20, 1.00, 1.00, 0.98, 0.98
18, 0.00247216, 137.15, 1770.44, 21, 0.00272315, 1633.29, 300, 0.00224099, 3832.78, 704, 1.10, 0.91, 0.92, 2.16
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00018585, 35.52, 732.39, 5, 0.00018585, 696.87, 128, 0.00018585, 696.87, 128, 1.00, 1.00, 0.95, 0.95
1, 0.00321658, 75.21, 5519.51, 11, 0.00321658, 5444.30, 1000, 0.00299002, 9407.74, 1728, 1.00, 0.93, 0.99, 1.70
2, 0.00008446, 25.15, 373.58, 15, 0.00008446, 348.43, 64, 0.00008446, 348.43, 64, 1.00, 1.00, 0.93, 0.93
3, 0.00002687, 1.67, 110.56, 2, 0.00002687, 108.89, 20, 0.00002687, 108.89, 20, 1.00, 1.00, 0.98, 0.98
4, 0.00215709, 161.53, 4691.18, 18, 0.00232177, 4529.65, 832, 0.00232177, 4529.65, 832, 1.08, 1.08, 0.97, 0.97
5, 0.00002642, 3.02, 111.91, 2, 0.00002642, 108.89, 20, 0.00002642, 108.89, 20, 1.00, 1.00, 0.97, 0.97
6, 0.00167006, 205.97, 4387.19, 22, 0.00167336, 4181.22, 768, 0.00167336, 4181.22, 768, 1.00, 1.00, 0.95, 0.95
7, 0.00037921, 31.58, 728.45, 11, 0.00037921, 696.87, 128, 0.00037921, 696.87, 128, 1.00, 1.00, 0.96, 0.96
8, 0.00002797, 2.00, 110.88, 2, 0.00002797, 108.89, 20, 0.00002797, 108.89, 20, 1.00, 1.00, 0.98, 0.98
9, 0.00110640, 149.11, 2936.59, 22, 0.00123652, 2787.48, 512, 0.00123652, 2787.48, 512, 1.12, 1.12, 0.95, 0.95
10, 0.00117295, 85.06, 2524.10, 14, 0.00117295, 2439.04, 448, 0.00117295, 2439.04, 448, 1.00, 1.00, 0.97, 0.97
11, 0.00459068, 67.95, 5512.25, 22, 0.00461750, 5444.30, 1000, 0.00461750, 14634.27, 2688, 1.01, 1.01, 0.99, 2.65
12, 0.00005411, 28.42, 376.86, 25, 0.00005419, 348.43, 64, 0.00005419, 348.43, 64, 1.00, 1.00, 0.92, 0.92
13, 0.00002052, 0.75, 109.64, 1, 0.00002052, 108.89, 20, 0.00002052, 108.89, 20, 1.00, 1.00, 0.99, 0.99
14, 0.00000833, 1.59, 350.03, 2, 0.00000833, 348.43, 64, 0.00000833, 348.43, 64, 1.00, 1.00, 1.00, 1.00
15, 0.00131571, 138.25, 5582.55, 22, 0.00132321, 5444.30, 1000, 0.00132321, 6271.83, 1152, 1.01, 1.01, 0.98, 1.12
16, 0.00144119, 81.06, 3565.41, 11, 0.00144119, 3484.35, 640, 0.00144119, 3484.35, 640, 1.00, 1.00, 0.98, 0.98
17, 0.00003132, 1.82, 110.71, 2, 0.00003132, 108.89, 20, 0.00003132, 108.89, 20, 1.00, 1.00, 0.98, 0.98
18, 0.00215253, 155.33, 3988.11, 22, 0.00224099, 3832.78, 704, 0.00224099, 3832.78, 704, 1.04, 1.04, 0.96, 0.96
Wed Dec 27 19:01:32 EST 2023

Completed

