Fri Dec 29 08:14:18 EST 2023
fj003
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
26, 0.00047728, 6.77, 10.73, 2, 0.00048515, 3.96,  1, 0.00003080, 253.37, 64, 1.02, 0.06, 0.37, 23.62
27, 0.00021016, 220.43, 224.39, 53, 0.00141375, 3.96,  1, 0.00012851, 760.12, 192, 6.73, 0.61, 0.02, 3.39
Top 10
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k
0, 0.00148906, 196.34, 235.93, 49, 0.00219520, 39.59, 10, 0.00060997, 1266.86, 320, 1.47, 0.41, 0.17, 5.37
1, 0.00031891, 402.47, 442.06, 86, 0.00158093, 39.59, 10, 0.00029823, 760.12, 192, 4.96, 0.94, 0.09, 1.72
2, 0.00022615, 86.28, 125.87, 16, 0.00100464, 39.59, 10, 0.00011367, 3800.58, 960, 4.44, 0.50, 0.31, 30.20
3, 0.00061869, 113.36, 152.95, 13, 0.00198734, 39.59, 10, 0.00023279, 1266.86, 320, 3.21, 0.38, 0.26, 8.28
4, 0.00029261, 169.84, 209.43, 87, 0.00079625, 39.59, 10, 0.00024743, 760.12, 192, 2.72, 0.85, 0.19, 3.63
5, 0.00154669, 183.33, 222.92, 43, 0.00356422, 39.59, 10, 0.00040652, 760.12, 192, 2.30, 0.26, 0.18, 3.41
6, 0.00023723, 591.02, 630.61, 115, 0.00129399, 39.59, 10, 0.00013382, 760.12, 192, 5.45, 0.56, 0.06, 1.21
7, 0.00007357, 24.49, 64.08, 13, 0.00007357, 39.59, 10, 0.00005621, 253.37, 64, 1.00, 0.76, 0.62, 3.95
8, 0.00094686, 193.89, 233.48, 41, 0.00254811, 39.59, 10, 0.00055905, 1266.86, 320, 2.69, 0.59, 0.17, 5.43
9, 0.00001950, 0.70, 40.29, 1, 0.00001950, 39.59, 10, 0.00001887, 225.66, 57, 1.00, 0.97, 0.98, 5.60
10, 0.00007208, 129.92, 169.51, 46, 0.00008651, 39.59, 10, 0.00008651, 253.37, 64, 1.20, 1.20, 0.23, 1.49
11, 0.00056968, 286.28, 325.87, 54, 0.00095001, 39.59, 10, 0.00025922, 1013.49, 256, 1.67, 0.46, 0.12, 3.11
12, 0.00035370, 163.78, 203.37, 41, 0.00086835, 39.59, 10, 0.00010782, 760.12, 192, 2.46, 0.30, 0.19, 3.74
13, 0.00016399, 253.23, 292.82, 37, 0.00120026, 39.59, 10, 0.00021711, 506.74, 128, 7.32, 1.32, 0.14, 1.73
14, 0.00004739, 5.63, 45.22, 6, 0.00004436, 39.59, 10, 0.00004220, 253.37, 64, 0.94, 0.89, 0.88, 5.60
15, 0.00061167, 177.30, 216.89, 72, 0.00125344, 39.59, 10, 0.00035240, 760.12, 192, 2.05, 0.58, 0.18, 3.50
16, 0.00028587, 273.02, 312.61, 47, 0.00043199, 39.59, 10, 0.00014631, 1266.86, 320, 1.51, 0.51, 0.13, 4.05
17, 0.00112447, 93.63, 133.22, 17, 0.00142660, 39.59, 10, 0.00061290, 1266.86, 320, 1.27, 0.55, 0.30, 9.51
18, 0.00074282, 320.83, 360.42, 34, 0.00192964, 39.59, 10, 0.00025057, 1266.86, 320, 2.60, 0.34, 0.11, 3.51
19, 0.00252385, 86.94, 126.53, 9, 0.00303380, 39.59, 10, 0.00031341, 9881.51, 2496, 1.20, 0.12, 0.31, 78.09
20, 0.00035477, 249.90, 289.49, 68, 0.00094605, 39.59, 10, 0.00009857, 3293.84, 832, 2.67, 0.28, 0.14, 11.38
21, 0.00281648, 224.40, 263.99, 40, 0.00301820, 39.59, 10, 0.00038732, 1773.60, 448, 1.07, 0.14, 0.15, 6.72
22, 0.00056329, 128.62, 168.21, 26, 0.00200171, 39.59, 10, 0.00055225, 2533.72, 640, 3.55, 0.98, 0.24, 15.06
23, 0.00030568, 313.10, 352.69, 82, 0.00105521, 39.59, 10, 0.00012573, 506.74, 128, 3.45, 0.41, 0.11, 1.44
24, 0.00142051, 28.16, 67.75, 12, 0.00177164, 39.59, 10, 0.00051861, 1013.49, 256, 1.25, 0.37, 0.58, 14.96
25, 0.00133784, 108.06, 147.65, 24, 0.00211546, 39.59, 10, 0.00044382, 1266.86, 320, 1.58, 0.33, 0.27, 8.58
26, 0.00003133, 2.83, 42.42, 2, 0.00003133, 39.59, 10, 0.00003080, 253.37, 64, 1.00, 0.98, 0.93, 5.97
27, 0.00097182, 86.94, 126.53, 26, 0.00099376, 39.59, 10, 0.00012851, 760.12, 192, 1.02, 0.13, 0.31, 6.01
Top 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
0, 0.00120823, 128.45, 227.42, 33, 0.00214398, 98.97, 25, 0.00060997, 1266.86, 320, 1.77, 0.50, 0.44, 5.57
1, 0.00064670, 263.18, 362.15, 35, 0.00120521, 98.97, 25, 0.00029823, 760.12, 192, 1.86, 0.46, 0.27, 2.10
2, 0.00029235, 143.32, 242.29, 40, 0.00047847, 98.97, 25, 0.00011367, 3800.58, 960, 1.64, 0.39, 0.41, 15.69
3, 0.00091068, 62.16, 161.14, 22, 0.00174935, 98.97, 25, 0.00023279, 1266.86, 320, 1.92, 0.26, 0.61, 7.86
4, 0.00028142, 99.82, 198.79, 29, 0.00035331, 98.97, 25, 0.00024743, 760.12, 192, 1.26, 0.88, 0.50, 3.82
5, 0.00078874, 92.41, 191.39, 18, 0.00146998, 98.97, 25, 0.00040652, 760.12, 192, 1.86, 0.52, 0.52, 3.97
6, 0.00074739, 98.22, 197.20, 28, 0.00077198, 98.97, 25, 0.00013382, 760.12, 192, 1.03, 0.18, 0.50, 3.85
7, 0.00005621, 49.48, 148.45, 14, 0.00005621, 98.97, 25, 0.00005621, 253.37, 64, 1.00, 1.00, 0.67, 1.71
8, 0.00165185, 123.95, 222.92, 20, 0.00167318, 98.97, 25, 0.00055905, 1266.86, 320, 1.01, 0.34, 0.44, 5.68
9, 0.00001950, 0.70, 99.67, 1, 0.00001950, 98.97, 25, 0.00001887, 225.66, 57, 1.00, 0.97, 0.99, 2.26
10, 0.00007292, 86.71, 185.68, 25, 0.00008651, 98.97, 25, 0.00008651, 253.37, 64, 1.19, 1.19, 0.53, 1.36
11, 0.00068093, 285.05, 384.03, 49, 0.00095001, 98.97, 25, 0.00025922, 1013.49, 256, 1.40, 0.38, 0.26, 2.64
12, 0.00046190, 72.99, 171.96, 26, 0.00086835, 98.97, 25, 0.00010782, 760.12, 192, 1.88, 0.23, 0.58, 4.42
13, 0.00021580, 95.60, 194.57, 26, 0.00063835, 98.97, 25, 0.00021711, 506.74, 128, 2.96, 1.01, 0.51, 2.60
14, 0.00004220, 16.62, 115.59, 16, 0.00004220, 98.97, 25, 0.00004220, 253.37, 64, 1.00, 1.00, 0.86, 2.19
15, 0.00059996, 101.06, 200.03, 38, 0.00125344, 98.97, 25, 0.00035240, 760.12, 192, 2.09, 0.59, 0.49, 3.80
16, 0.00043199, 50.94, 149.91, 15, 0.00043199, 98.97, 25, 0.00014631, 1266.86, 320, 1.00, 0.34, 0.66, 8.45
17, 0.00108806, 106.48, 205.46, 22, 0.00142660, 98.97, 25, 0.00061290, 1266.86, 320, 1.31, 0.56, 0.48, 6.17
18, 0.00190372, 212.58, 311.55, 20, 0.00192964, 98.97, 25, 0.00025057, 1266.86, 320, 1.01, 0.13, 0.32, 4.07
19, 0.00119839, 92.20, 191.17, 20, 0.00213279, 98.97, 25, 0.00031341, 9881.51, 2496, 1.78, 0.26, 0.52, 51.69
20, 0.00040415, 176.82, 275.79, 27, 0.00071365, 98.97, 25, 0.00009857, 3293.84, 832, 1.77, 0.24, 0.36, 11.94
21, 0.00083652, 170.21, 269.18, 28, 0.00135619, 98.97, 25, 0.00038732, 1773.60, 448, 1.62, 0.46, 0.37, 6.59
22, 0.00131256, 138.48, 237.46, 11, 0.00131256, 98.97, 25, 0.00055225, 2533.72, 640, 1.00, 0.42, 0.42, 10.67
23, 0.00014652, 28.71, 127.68, 15, 0.00014652, 98.97, 25, 0.00012573, 506.74, 128, 1.00, 0.86, 0.78, 3.97
24, 0.00101382, 88.65, 187.63, 21, 0.00156152, 98.97, 25, 0.00051861, 1013.49, 256, 1.54, 0.51, 0.53, 5.40
25, 0.00134425, 89.16, 188.14, 21, 0.00211546, 98.97, 25, 0.00044382, 1266.86, 320, 1.57, 0.33, 0.53, 6.73
26, 0.00003085, 2.60, 101.57, 2, 0.00003122, 98.97, 25, 0.00003080, 253.37, 64, 1.01, 1.00, 0.97, 2.49
27, 0.00048537, 184.56, 283.53, 43, 0.00067592, 98.97, 25, 0.00012851, 760.12, 192, 1.39, 0.26, 0.35, 2.68
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00147146, 45.35, 243.29, 11, 0.00147146, 197.95, 50, 0.00060997, 1266.86, 320, 1.00, 0.41, 0.81, 5.21
1, 0.00064343, 467.27, 665.22, 69, 0.00120521, 197.95, 50, 0.00029823, 760.12, 192, 1.87, 0.46, 0.30, 1.14
2, 0.00047847, 32.82, 230.77, 15, 0.00047847, 197.95, 50, 0.00011367, 3800.58, 960, 1.00, 0.24, 0.86, 16.47
3, 0.00149500, 111.40, 309.34, 9, 0.00159263, 197.95, 50, 0.00023279, 1266.86, 320, 1.07, 0.16, 0.64, 4.10
4, 0.00026767, 141.37, 339.32, 39, 0.00035331, 197.95, 50, 0.00024743, 760.12, 192, 1.32, 0.92, 0.58, 2.24
5, 0.00060464, 99.68, 297.62, 21, 0.00115194, 197.95, 50, 0.00040652, 760.12, 192, 1.91, 0.67, 0.67, 2.55
6, 0.00042114, 131.39, 329.33, 21, 0.00066216, 197.95, 50, 0.00013382, 760.12, 192, 1.57, 0.32, 0.60, 2.31
7, 0.00005621, 49.02, 246.97, 14, 0.00005621, 197.95, 50, 0.00005621, 253.37, 64, 1.00, 1.00, 0.80, 1.03
8, 0.00138664, 137.24, 335.19, 22, 0.00141469, 197.95, 50, 0.00055905, 1266.86, 320, 1.02, 0.40, 0.59, 3.78
9, 0.00001887, 2.02, 199.96, 2, 0.00001887, 197.95, 50, 0.00001887, 225.66, 57, 1.00, 1.00, 0.99, 1.13
10, 0.00007314, 70.63, 268.57, 24, 0.00008651, 197.95, 50, 0.00008651, 253.37, 64, 1.18, 1.18, 0.74, 0.94
11, 0.00068771, 284.15, 482.10, 49, 0.00095001, 197.95, 50, 0.00025922, 1013.49, 256, 1.38, 0.38, 0.41, 2.10
12, 0.00042863, 52.50, 250.45, 26, 0.00083997, 197.95, 50, 0.00010782, 760.12, 192, 1.96, 0.25, 0.79, 3.04
13, 0.00029842, 124.05, 322.00, 40, 0.00046460, 197.95, 50, 0.00021711, 506.74, 128, 1.56, 0.73, 0.61, 1.57
14, 0.00004220, 16.70, 214.64, 16, 0.00004220, 197.95, 50, 0.00004220, 253.37, 64, 1.00, 1.00, 0.92, 1.18
15, 0.00087848, 41.08, 239.03, 24, 0.00088369, 197.95, 50, 0.00035240, 760.12, 192, 1.01, 0.40, 0.83, 3.18
16, 0.00043199, 51.33, 249.28, 15, 0.00043199, 197.95, 50, 0.00014631, 1266.86, 320, 1.00, 0.34, 0.79, 5.08
17, 0.00128501, 142.69, 340.64, 22, 0.00140394, 197.95, 50, 0.00061290, 1266.86, 320, 1.09, 0.48, 0.58, 3.72
18, 0.00101558, 246.79, 444.73, 18, 0.00102909, 197.95, 50, 0.00025057, 1266.86, 320, 1.01, 0.25, 0.45, 2.85
19, 0.00083665, 28.18, 226.12, 11, 0.00083665, 197.95, 50, 0.00031341, 9881.51, 2496, 1.00, 0.37, 0.88, 43.70
20, 0.00020641, 96.12, 294.06, 40, 0.00050682, 197.95, 50, 0.00009857, 3293.84, 832, 2.46, 0.48, 0.67, 11.20
21, 0.00080094, 184.34, 382.29, 31, 0.00135619, 197.95, 50, 0.00038732, 1773.60, 448, 1.69, 0.48, 0.52, 4.64
22, 0.00097343, 184.58, 382.53, 20, 0.00126218, 197.95, 50, 0.00055225, 2533.72, 640, 1.30, 0.57, 0.52, 6.62
23, 0.00013446, 56.43, 254.38, 27, 0.00014652, 197.95, 50, 0.00012573, 506.74, 128, 1.09, 0.94, 0.78, 1.99
24, 0.00041724, 157.60, 355.54, 46, 0.00075700, 197.95, 50, 0.00051861, 1013.49, 256, 1.81, 1.24, 0.56, 2.85
25, 0.00136291, 107.17, 305.11, 24, 0.00211546, 197.95, 50, 0.00044382, 1266.86, 320, 1.55, 0.33, 0.65, 4.15
26, 0.00003080, 2.43, 200.38, 2, 0.00003080, 197.95, 50, 0.00003080, 253.37, 64, 1.00, 1.00, 0.99, 1.26
27, 0.00013419, 112.19, 310.14, 27, 0.00041054, 197.95, 50, 0.00012851, 760.12, 192, 3.06, 0.96, 0.64, 2.45
Top 100
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k
0, 0.00111000, 30.75, 426.64, 11, 0.00111000, 395.89, 100, 0.00060997, 1266.86, 320, 1.00, 0.55, 0.93, 2.97
1, 0.00029304, 121.02, 516.92, 21, 0.00036133, 395.89, 100, 0.00029823, 760.12, 192, 1.23, 1.02, 0.77, 1.47
2, 0.00024971, 235.74, 631.63, 51, 0.00047847, 395.89, 100, 0.00011367, 3800.58, 960, 1.92, 0.46, 0.63, 6.02
3, 0.00039077, 60.14, 456.03, 9, 0.00081951, 395.89, 100, 0.00023279, 1266.86, 320, 2.10, 0.60, 0.87, 2.78
4, 0.00025879, 136.22, 532.11, 32, 0.00027951, 395.89, 100, 0.00024743, 760.12, 192, 1.08, 0.96, 0.74, 1.43
5, 0.00046969, 84.88, 480.77, 29, 0.00049811, 395.89, 100, 0.00040652, 760.12, 192, 1.06, 0.87, 0.82, 1.58
6, 0.00015189, 225.41, 621.31, 28, 0.00015837, 395.89, 100, 0.00013382, 760.12, 192, 1.04, 0.88, 0.64, 1.22
7, 0.00005621, 68.87, 322.24, 14, 0.00005621, 253.37, 64, 0.00005621, 253.37, 64, 1.00, 1.00, 0.79, 0.79
8, 0.00060080, 131.84, 527.73, 24, 0.00062655, 395.89, 100, 0.00055905, 1266.86, 320, 1.04, 0.93, 0.75, 2.40
9, 0.00001887, 2.03, 227.69, 2, 0.00001887, 225.66, 57, 0.00001887, 225.66, 57, 1.00, 1.00, 0.99, 0.99
10, 0.00007455, 86.38, 339.75, 25, 0.00008651, 253.37, 64, 0.00008651, 253.37, 64, 1.16, 1.16, 0.75, 0.75
11, 0.00080882, 147.83, 543.72, 26, 0.00081479, 395.89, 100, 0.00025922, 1013.49, 256, 1.01, 0.32, 0.73, 1.86
12, 0.00026677, 108.17, 504.07, 29, 0.00046381, 395.89, 100, 0.00010782, 760.12, 192, 1.74, 0.40, 0.79, 1.51
13, 0.00020189, 84.20, 480.10, 40, 0.00021711, 395.89, 100, 0.00021711, 506.74, 128, 1.08, 1.08, 0.82, 1.06
14, 0.00004220, 16.24, 269.62, 16, 0.00004220, 253.37, 64, 0.00004220, 253.37, 64, 1.00, 1.00, 0.94, 0.94
15, 0.00046788, 178.92, 574.81, 37, 0.00079151, 395.89, 100, 0.00035240, 760.12, 192, 1.69, 0.75, 0.69, 1.32
16, 0.00018947, 389.91, 785.80, 62, 0.00031476, 395.89, 100, 0.00014631, 1266.86, 320, 1.66, 0.77, 0.50, 1.61
17, 0.00104484, 34.38, 430.27, 11, 0.00104484, 395.89, 100, 0.00061290, 1266.86, 320, 1.00, 0.59, 0.92, 2.94
18, 0.00028332, 219.73, 615.62, 21, 0.00036401, 395.89, 100, 0.00025057, 1266.86, 320, 1.28, 0.88, 0.64, 2.06
19, 0.00083665, 28.78, 424.67, 11, 0.00083665, 395.89, 100, 0.00031341, 9881.51, 2496, 1.00, 0.37, 0.93, 23.27
20, 0.00017899, 199.81, 595.71, 33, 0.00017950, 395.89, 100, 0.00009857, 3293.84, 832, 1.00, 0.55, 0.66, 5.53
21, 0.00108301, 36.07, 431.96, 11, 0.00108301, 395.89, 100, 0.00038732, 1773.60, 448, 1.00, 0.36, 0.92, 4.11
22, 0.00058724, 130.78, 526.67, 20, 0.00092984, 395.89, 100, 0.00055225, 2533.72, 640, 1.58, 0.94, 0.75, 4.81
23, 0.00011846, 52.69, 448.59, 28, 0.00012573, 395.89, 100, 0.00012573, 506.74, 128, 1.06, 1.06, 0.88, 1.13
24, 0.00041609, 123.59, 519.49, 32, 0.00075700, 395.89, 100, 0.00051861, 1013.49, 256, 1.82, 1.25, 0.76, 1.95
25, 0.00063483, 92.39, 488.28, 21, 0.00076192, 395.89, 100, 0.00044382, 1266.86, 320, 1.20, 0.70, 0.81, 2.59
26, 0.00003080, 2.57, 255.94, 2, 0.00003080, 253.37, 64, 0.00003080, 253.37, 64, 1.00, 1.00, 0.99, 0.99
27, 0.00013418, 200.81, 596.71, 42, 0.00026918, 395.89, 100, 0.00012851, 760.12, 192, 2.01, 0.96, 0.66, 1.27
Top 200
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k
0, 0.00111000, 30.74, 822.53, 11, 0.00111000, 791.79, 200, 0.00060997, 1266.86, 320, 1.00, 0.55, 0.96, 1.54
1, 0.00029823, 77.24, 837.35, 11, 0.00029823, 760.12, 192, 0.00029823, 760.12, 192, 1.00, 1.00, 0.91, 0.91
2, 0.00024797, 234.77, 1026.56, 51, 0.00047847, 791.79, 200, 0.00011367, 3800.58, 960, 1.93, 0.46, 0.77, 3.70
3, 0.00038963, 62.13, 853.92, 8, 0.00054580, 791.79, 200, 0.00023279, 1266.86, 320, 1.40, 0.60, 0.93, 1.48
4, 0.00023990, 91.08, 851.19, 28, 0.00024743, 760.12, 192, 0.00024743, 760.12, 192, 1.03, 1.03, 0.89, 0.89
5, 0.00040652, 33.58, 793.70, 11, 0.00040652, 760.12, 192, 0.00040652, 760.12, 192, 1.00, 1.00, 0.96, 0.96
6, 0.00016570, 39.35, 799.46, 14, 0.00013382, 760.12, 192, 0.00013382, 760.12, 192, 0.81, 0.81, 0.95, 0.95
7, 0.00004923, 61.46, 314.83, 23, 0.00005621, 253.37, 64, 0.00005621, 253.37, 64, 1.14, 1.14, 0.80, 0.80
8, 0.00056372, 119.73, 911.52, 21, 0.00055905, 791.79, 200, 0.00055905, 1266.86, 320, 0.99, 0.99, 0.87, 1.39
9, 0.00001887, 2.02, 227.68, 2, 0.00001887, 225.66, 57, 0.00001887, 225.66, 57, 1.00, 1.00, 0.99, 0.99
10, 0.00007414, 74.75, 328.12, 24, 0.00008651, 253.37, 64, 0.00008651, 253.37, 64, 1.17, 1.17, 0.77, 0.77
11, 0.00044959, 59.08, 850.87, 14, 0.00044959, 791.79, 200, 0.00025922, 1013.49, 256, 1.00, 0.58, 0.93, 1.19
12, 0.00010782, 32.12, 792.24, 15, 0.00010782, 760.12, 192, 0.00010782, 760.12, 192, 1.00, 1.00, 0.96, 0.96
13, 0.00020480, 83.25, 589.99, 40, 0.00021711, 506.74, 128, 0.00021711, 506.74, 128, 1.06, 1.06, 0.86, 0.86
14, 0.00004220, 16.97, 270.35, 16, 0.00004220, 253.37, 64, 0.00004220, 253.37, 64, 1.00, 1.00, 0.94, 0.94
15, 0.00035240, 36.53, 796.64, 15, 0.00035240, 760.12, 192, 0.00035240, 760.12, 192, 1.00, 1.00, 0.95, 0.95
16, 0.00018204, 107.11, 898.90, 31, 0.00019533, 791.79, 200, 0.00014631, 1266.86, 320, 1.07, 0.80, 0.88, 1.41
17, 0.00061290, 36.91, 828.69, 11, 0.00061290, 791.79, 200, 0.00061290, 1266.86, 320, 1.00, 1.00, 0.96, 1.53
18, 0.00023244, 164.88, 956.67, 21, 0.00025057, 791.79, 200, 0.00025057, 1266.86, 320, 1.08, 1.08, 0.83, 1.32
19, 0.00040065, 184.35, 976.13, 21, 0.00041592, 791.79, 200, 0.00031341, 9881.51, 2496, 1.04, 0.78, 0.81, 10.12
20, 0.00010112, 23.12, 814.91, 6, 0.00016720, 791.79, 200, 0.00009857, 3293.84, 832, 1.65, 0.97, 0.97, 4.04
21, 0.00073619, 66.85, 858.64, 22, 0.00073854, 791.79, 200, 0.00038732, 1773.60, 448, 1.00, 0.53, 0.92, 2.07
22, 0.00058676, 131.61, 923.40, 20, 0.00092984, 791.79, 200, 0.00055225, 2533.72, 640, 1.58, 0.94, 0.86, 2.74
23, 0.00012573, 26.50, 533.25, 15, 0.00012573, 506.74, 128, 0.00012573, 506.74, 128, 1.00, 1.00, 0.95, 0.95
24, 0.00051496, 92.25, 884.04, 31, 0.00051861, 791.79, 200, 0.00051861, 1013.49, 256, 1.01, 1.01, 0.90, 1.15
25, 0.00055598, 69.59, 861.38, 11, 0.00055598, 791.79, 200, 0.00044382, 1266.86, 320, 1.00, 0.80, 0.92, 1.47
26, 0.00003080, 2.55, 255.92, 2, 0.00003080, 253.37, 64, 0.00003080, 253.37, 64, 1.00, 1.00, 0.99, 0.99
27, 0.00012851, 48.47, 808.58, 16, 0.00012851, 760.12, 192, 0.00012851, 760.12, 192, 1.00, 1.00, 0.94, 0.94
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00059906, 134.58, 1322.26, 21, 0.00060997, 1187.68, 300, 0.00060997, 1266.86, 320, 1.02, 1.02, 0.90, 0.96
1, 0.00029823, 76.29, 836.41, 11, 0.00029823, 760.12, 192, 0.00029823, 760.12, 192, 1.00, 1.00, 0.91, 0.91
2, 0.00010289, 125.15, 1312.83, 23, 0.00022657, 1187.68, 300, 0.00011367, 3800.58, 960, 2.20, 1.10, 0.90, 2.89
3, 0.00037746, 66.08, 1253.76, 10, 0.00039986, 1187.68, 300, 0.00023279, 1266.86, 320, 1.06, 0.62, 0.95, 1.01
