Thu Dec 14 08:31:11 EST 2023
fj001
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
14, 0.00010498, 30.52, 3075.17, 12, 0.00010564, 3044.65, 960, 0.00010564, 3044.65, 960, 1.01, 1.01, 0.99, 0.99
15, 0.00002755, 0.68, 406.63, 1, 0.00002755, 405.95, 128, 0.00002755, 405.95, 128, 1.00, 1.00, 1.00, 1.00
16, 0.00005558, 20.31, 1035.19, 11, 0.00005558, 1014.88, 320, 0.00005558, 1014.88, 320, 1.00, 1.00, 0.98, 0.98
17, 0.00004372, 11.85, 620.78, 11, 0.00004372, 608.93, 192, 0.00004372, 608.93, 192, 1.00, 1.00, 0.98, 0.98
18, 0.00003094, 1.90, 471.28, 2, 0.00003094, 469.38, 148, 0.00003094, 469.38, 148, 1.00, 1.00, 1.00, 1.00
19, 0.00006746, 19.26, 1034.14, 11, 0.00006746, 1014.88, 320, 0.00006746, 1014.88, 320, 1.00, 1.00, 0.98, 0.98
20, 0.00005915, 43.16, 1058.05, 11, 0.00005915, 1014.88, 320, 0.00005915, 1014.88, 320, 1.00, 1.00, 0.96, 0.96
21, 0.00003806, 17.66, 626.59, 11, 0.00003806, 608.93, 192, 0.00003806, 608.93, 192, 1.00, 1.00, 0.97, 0.97
22, 0.00004219, 10.44, 1228.30, 9, 0.00004219, 1217.86, 384, 0.00004219, 1217.86, 384, 1.00, 1.00, 0.99, 0.99
Thu Dec 14 15:41:38 EST 2023

Completed

