Thu Dec 14 21:45:02 EST 2023
fj015
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
13, 0.00055758, 164.93, 1260.69, 23, 0.00097834, 1095.76, 200, 0.00039691, 4207.72, 768, 1.75, 0.71, 0.87, 3.34
14, 0.00114084, 232.34, 1328.10, 21, 0.00284254, 1095.76, 200, 0.00032705, 8064.80, 1472, 2.49, 0.29, 0.83, 6.07
15, 0.00123530, 307.55, 1403.31, 27, 0.00215610, 1095.76, 200, 0.00026725, 4909.01, 896, 1.75, 0.22, 0.78, 3.50
16, 0.00002858, 2.92, 353.56, 2, 0.00002858, 350.64, 64, 0.00002858, 350.64, 64, 1.00, 1.00, 0.99, 0.99
17, 0.00058433, 45.28, 1141.04, 20, 0.00112752, 1095.76, 200, 0.00055968, 3857.08, 704, 1.93, 0.96, 0.96, 3.38
18, 0.00103207, 68.90, 1164.66, 11, 0.00103207, 1095.76, 200, 0.00037023, 4909.01, 896, 1.00, 0.36, 0.94, 4.21
Top 300
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k
0, 0.00005102, 29.60, 730.89, 11, 0.00005102, 701.29, 128, 0.00005102, 701.29, 128, 1.00, 1.00, 0.96, 0.96
1, 0.00026832, 85.81, 1729.45, 10, 0.00029325, 1643.64, 300, 0.00022368, 2103.86, 384, 1.09, 0.83, 0.95, 1.22
2, 0.00010547, 124.25, 1767.90, 22, 0.00180017, 1643.64, 300, 0.00028512, 5259.65, 960, 17.07, 2.70, 0.93, 2.98
3, 0.00002580, 24.82, 375.47, 13, 0.00002580, 350.64, 64, 0.00002580, 350.64, 64, 1.00, 1.00, 0.93, 0.93
4, 0.00000480, 3.56, 354.21, 3, 0.00000493, 350.64, 64, 0.00000493, 350.64, 64, 1.03, 1.03, 0.99, 0.99
5, 0.00003112, 62.00, 1705.64, 22, 0.00028500, 1643.64, 300, 0.00025146, 3155.79, 576, 9.16, 8.08, 0.96, 1.85
6, 0.00002955, 60.52, 1704.16, 24, 0.00091892, 1643.64, 300, 0.00039149, 8064.80, 1472, 31.09, 13.25, 0.96, 4.73
7, 0.00042237, 66.91, 1710.55, 18, 0.00078198, 1643.64, 300, 0.00025487, 2454.50, 448, 1.85, 0.60, 0.96, 1.43
8, 0.00004680, 45.74, 747.03, 27, 0.00005281, 701.29, 128, 0.00005281, 701.29, 128, 1.13, 1.13, 0.94, 0.94
9, 0.00005355, 84.26, 785.55, 26, 0.00006718, 701.29, 128, 0.00006718, 701.29, 128, 1.25, 1.25, 0.89, 0.89
10, 0.00005376, 17.26, 367.91, 16, 0.00005376, 350.64, 64, 0.00005376, 350.64, 64, 1.00, 1.00, 0.95, 0.95
11, 0.00017295, 39.88, 1091.81, 12, 0.00017295, 1051.93, 192, 0.00017295, 1051.93, 192, 1.00, 1.00, 0.96, 0.96
12, 0.00027378, 65.15, 1708.79, 11, 0.00027378, 1643.64, 300, 0.00024616, 3506.44, 640, 1.00, 0.90, 0.96, 2.05
13, 0.00048610, 114.90, 1758.54, 20, 0.00059888, 1643.64, 300, 0.00039691, 4207.72, 768, 1.23, 0.82, 0.93, 2.39
14, 0.00063337, 207.60, 1851.24, 20, 0.00156574, 1643.64, 300, 0.00032705, 8064.80, 1472, 2.47, 0.52, 0.89, 4.36
15, 0.00088178, 106.89, 1750.53, 17, 0.00129928, 1643.64, 300, 0.00026725, 4909.01, 896, 1.47, 0.30, 0.94, 2.80
16, 0.00002858, 3.00, 353.65, 2, 0.00002858, 350.64, 64, 0.00002858, 350.64, 64, 1.00, 1.00, 0.99, 0.99
17, 0.00061632, 47.04, 1690.68, 20, 0.00112752, 1643.64, 300, 0.00055968, 3857.08, 704, 1.83, 0.91, 0.97, 2.28
18, 0.00046592, 119.05, 1762.69, 16, 0.00049272, 1643.64, 300, 0.00037023, 4909.01, 896, 1.06, 0.79, 0.93, 2.78
Top 1000
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k
0, 0.00008420, 29.92, 731.21, 13, 0.00005102, 701.29, 128, 0.00005102, 701.29, 128, 0.61, 0.61, 0.96, 0.96
1, 0.00022368, 61.18, 2165.05, 14, 0.00022368, 2103.86, 384, 0.00022368, 2103.86, 384, 1.00, 1.00, 0.97, 0.97
2, 0.00005850, 56.33, 5315.98, 12, 0.00028512, 5259.65, 960, 0.00028512, 5259.65, 960, 4.87, 4.87, 0.99, 0.99
3, 0.00002580, 21.67, 372.31, 11, 0.00002580, 350.64, 64, 0.00002580, 350.64, 64, 1.00, 1.00, 0.94, 0.94
4, 0.00000479, 1.92, 352.57, 2, 0.00000493, 350.64, 64, 0.00000493, 350.64, 64, 1.03, 1.03, 0.99, 0.99
5, 0.00025146, 41.93, 3197.72, 11, 0.00025146, 3155.79, 576, 0.00025146, 3155.79, 576, 1.00, 1.00, 0.99, 0.99
6, 0.00039149, 61.16, 5539.97, 11, 0.00039149, 5478.81, 1000, 0.00039149, 8064.80, 1472, 1.00, 1.00, 0.99, 1.46
7, 0.00024351, 67.00, 2521.51, 22, 0.00025487, 2454.50, 448, 0.00025487, 2454.50, 448, 1.05, 1.05, 0.97, 0.97
8, 0.00005242, 36.45, 737.74, 17, 0.00005281, 701.29, 128, 0.00005281, 701.29, 128, 1.01, 1.01, 0.95, 0.95
9, 0.00004099, 172.16, 873.44, 51, 0.00006718, 701.29, 128, 0.00006718, 701.29, 128, 1.64, 1.64, 0.80, 0.80
10, 0.00005260, 32.07, 382.72, 29, 0.00005376, 350.64, 64, 0.00005376, 350.64, 64, 1.02, 1.02, 0.92, 0.92
11, 0.00017295, 40.22, 1092.15, 12, 0.00017295, 1051.93, 192, 0.00017295, 1051.93, 192, 1.00, 1.00, 0.96, 0.96
12, 0.00022455, 204.70, 3711.13, 22, 0.00024616, 3506.44, 640, 0.00024616, 3506.44, 640, 1.10, 1.10, 0.94, 0.94
