Thu Jan  4 20:30:05 EST 2024
fj147
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
52, 0.00013475, 80.38, 84.37, 27, 0.00013781, 3.99,  1, 0.00013781, 255.49, 64, 1.02, 1.02, 0.05, 3.03
53, 0.00011524, 70.07, 74.06, 39, 0.00034764, 3.99,  1, 0.00013439, 255.49, 64, 3.02, 1.17, 0.05, 3.45
54, 0.00014935, 72.88, 76.87, 20, 0.00027769, 3.99,  1, 0.00017843, 255.49, 64, 1.86, 1.19, 0.05, 3.32
55, 0.00044734, 99.81, 103.80, 24, 0.00292088, 3.99,  1, 0.00015498, 510.99, 128, 6.53, 0.35, 0.04, 4.92
56, 0.00043821, 69.19, 73.19, 38, 0.00220700, 3.99,  1, 0.00017220, 510.99, 128, 5.04, 0.39, 0.05, 6.98
57, 0.00454472, 11.29, 15.28, 4, 0.00472877, 3.99,  1, 0.00018627, 255.49, 64, 1.04, 0.04, 0.26, 16.72
58, 0.00019737, 126.38, 130.37, 32, 0.00044721, 3.99,  1, 0.00022921, 255.49, 64, 2.27, 1.16, 0.03, 1.96
59, 0.00177162, 26.22, 30.21, 11, 0.00344215, 3.99,  1, 0.00083940, 1277.47, 320, 1.94, 0.47, 0.13, 42.28
60, 0.00108557, 92.38, 96.37, 31, 0.00399818, 3.99,  1, 0.00009167, 255.49, 64, 3.68, 0.08, 0.04, 2.65
61, 0.00072604, 87.49, 91.48, 33, 0.00118118, 3.99,  1, 0.00021454, 255.49, 64, 1.63, 0.30, 0.04, 2.79
62, 0.00011592, 22.35, 26.34, 11, 0.00011592, 3.99,  1, 0.00010183, 255.49, 64, 1.00, 0.88, 0.15, 9.70
63, 0.00821239, 26.06, 30.05, 11, 0.00821239, 3.99,  1, 0.00022047, 510.99, 128, 1.00, 0.03, 0.13, 17.00
64, 0.00011924, 275.61, 279.60, 50, 0.00044040, 3.99,  1, 0.00024279, 255.49, 64, 3.69, 2.04, 0.01, 0.91
65, 0.00012737, 41.48, 45.48, 21, 0.00058127, 3.99,  1, 0.00015203, 255.49, 64, 4.56, 1.19, 0.09, 5.62
66, 0.00043246, 31.32, 35.31, 13, 0.00066758, 3.99,  1, 0.00031334, 255.49, 64, 1.54, 0.72, 0.11, 7.24
67, 0.00031144, 27.66, 31.65, 12, 0.00405518, 3.99,  1, 0.00033548, 510.99, 128, 13.02, 1.08, 0.13, 16.14
68, 0.00002368, 1.99, 5.98, 2, 0.00002368, 3.99,  1, 0.00002368, 255.49, 64, 1.00, 1.00, 0.67, 42.70
69, 0.00024991, 23.41, 27.40, 9, 0.00024991, 3.99,  1, 0.00015934, 255.49, 64, 1.00, 0.64, 0.15, 9.33
70, 0.00132393, 144.15, 148.14, 40, 0.00274643, 3.99,  1, 0.00081043, 766.48, 192, 2.07, 0.61, 0.03, 5.17
71, 0.00041376, 177.65, 181.64, 32, 0.00127478, 3.99,  1, 0.00011500, 255.49, 64, 3.08, 0.28, 0.02, 1.41
72, 0.00056466, 156.36, 160.36, 30, 0.00062043, 3.99,  1, 0.00017194, 510.99, 128, 1.10, 0.30, 0.02, 3.19
73, 0.00007121, 66.47, 70.47, 33, 0.00014533, 3.99,  1, 0.00013011, 255.49, 64, 2.04, 1.83, 0.06, 3.63
74, 0.00013327, 102.26, 106.25, 36, 0.00078163, 3.99,  1, 0.00016328, 255.49, 64, 5.86, 1.23, 0.04, 2.40
75, 0.00007273, 179.87, 183.86, 45, 0.00017985, 3.99,  1, 0.00013027, 255.49, 64, 2.47, 1.79, 0.02, 1.39
76, 0.00022934, 53.37, 57.36, 31, 0.00181919, 3.99,  1, 0.00013472, 510.99, 128, 7.93, 0.59, 0.07, 8.91
77, 0.00018554, 43.45, 47.44, 22, 0.00025302, 3.99,  1, 0.00009064, 255.49, 64, 1.36, 0.49, 0.08, 5.39
78, 0.00015214, 20.43, 24.42, 14, 0.00028993, 3.99,  1, 0.00013981, 255.49, 64, 1.91, 0.92, 0.16, 10.46
79, 0.00016905, 142.89, 146.89, 32, 0.00044066, 3.99,  1, 0.00016837, 255.49, 64, 2.61, 1.00, 0.03, 1.74
80, 0.02259003, 104.37, 108.36, 11, 0.02259003, 3.99,  1, 0.00081143, 766.48, 192, 1.00, 0.04, 0.04, 7.07
81, 0.00022467, 79.97, 83.96, 22, 0.00056596, 3.99,  1, 0.00026146, 255.49, 64, 2.52, 1.16, 0.05, 3.04
82, 0.00010250, 16.13, 20.12, 11, 0.00010250, 3.99,  1, 0.00005959, 255.49, 64, 1.00, 0.58, 0.20, 12.70
83, 0.00013567, 31.61, 35.60, 15, 0.00057954, 3.99,  1, 0.00010937, 255.49, 64, 4.27, 0.81, 0.11, 7.18
84, 0.00091691, 128.55, 132.54, 25, 0.00325998, 3.99,  1, 0.00030014, 510.99, 128, 3.56, 0.33, 0.03, 3.86
85, 0.00021522, 22.66, 26.65, 13, 0.00075219, 3.99,  1, 0.00011939, 510.99, 128, 3.50, 0.55, 0.15, 19.17
86, 0.00002821, 2.69, 6.68, 2, 0.00002821, 3.99,  1, 0.00002821, 255.49, 64, 1.00, 1.00, 0.60, 38.25
87, 0.00012623, 146.40, 150.39, 23, 0.00187186, 3.99,  1, 0.00007053, 255.49, 64, 14.83, 0.56, 0.03, 1.70
88, 0.00127953, 265.85, 269.85, 34, 0.00514873, 3.99,  1, 0.00041338, 510.99, 128, 4.02, 0.32, 0.01, 1.89
89, 0.00024421, 102.51, 106.50, 32, 0.00072619, 3.99,  1, 0.00030322, 510.99, 128, 2.97, 1.24, 0.04, 4.80
90, 0.00047582, 29.22, 33.22, 11, 0.00047582, 3.99,  1, 0.00024406, 255.49, 64, 1.00, 0.51, 0.12, 7.69
91, 0.00214296, 60.06, 64.05, 11, 0.00214296, 3.99,  1, 0.00026463, 510.99, 128, 1.00, 0.12, 0.06, 7.98
92, 0.00013513, 90.45, 94.44, 43, 0.00026010, 3.99,  1, 0.00010212, 255.49, 64, 1.92, 0.76, 0.04, 2.71
93, 0.00021813, 180.98, 184.97, 42, 0.00076445, 3.99,  1, 0.00018299, 510.99, 128, 3.50, 0.84, 0.02, 2.76
94, 0.00022048, 113.56, 117.55, 42, 0.00080520, 3.99,  1, 0.00011106, 510.99, 128, 3.65, 0.50, 0.03, 4.35
95, 0.00017269, 121.25, 125.25, 36, 0.00036936, 3.99,  1, 0.00014332, 255.49, 64, 2.14, 0.83, 0.03, 2.04
96, 0.00027407, 115.04, 119.03, 28, 0.00057034, 3.99,  1, 0.00003840, 1277.47, 320, 2.08, 0.14, 0.03, 10.73
Top 10
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k
0, 0.00012832, 113.75, 153.67, 35, 0.00050695, 39.92, 10, 0.00011792, 510.99, 128, 3.95, 0.92, 0.26, 3.33
1, 0.00032674, 49.36, 89.28, 23, 0.00056243, 39.92, 10, 0.00029285, 510.99, 128, 1.72, 0.90, 0.45, 5.72
2, 0.00010600, 43.34, 83.26, 21, 0.00026068, 39.92, 10, 0.00013497, 255.49, 64, 2.46, 1.27, 0.48, 3.07
3, 0.00032992, 44.30, 84.22, 21, 0.00047625, 39.92, 10, 0.00023387, 510.99, 128, 1.44, 0.71, 0.47, 6.07
4, 0.00013877, 18.60, 58.52, 12, 0.00022903, 39.92, 10, 0.00010134, 255.49, 64, 1.65, 0.73, 0.68, 4.37
5, 0.00012441, 83.23, 123.15, 24, 0.00018456, 39.92, 10, 0.00013583, 255.49, 64, 1.48, 1.09, 0.32, 2.07
6, 0.00037412, 183.11, 223.03, 32, 0.00046512, 39.92, 10, 0.00024119, 255.49, 64, 1.24, 0.64, 0.18, 1.15
7, 0.00046817, 57.44, 97.36, 8, 0.00104315, 39.92, 10, 0.00056052, 510.99, 128, 2.23, 1.20, 0.41, 5.25
8, 0.00002163, 2.93, 42.86, 2, 0.00002163, 39.92, 10, 0.00002121, 255.49, 64, 1.00, 0.98, 0.93, 5.96
9, 0.00021245, 186.29, 226.21, 41, 0.00044240, 39.92, 10, 0.00020612, 255.49, 64, 2.08, 0.97, 0.18, 1.13
10, 0.00037628, 18.95, 58.87, 15, 0.00065388, 39.92, 10, 0.00030464, 510.99, 128, 1.74, 0.81, 0.68, 8.68
11, 0.00012075, 57.75, 97.67, 25, 0.00022258, 39.92, 10, 0.00010553, 255.49, 64, 1.84, 0.87, 0.41, 2.62
12, 0.00057788, 21.46, 61.38, 12, 0.00090751, 39.92, 10, 0.00050306, 510.99, 128, 1.57, 0.87, 0.65, 8.33
13, 0.00016904, 19.83, 59.75, 10, 0.00016904, 39.92, 10, 0.00007046, 2299.44, 576, 1.00, 0.42, 0.67, 38.48
14, 0.00050610, 15.44, 55.36, 9, 0.00050610, 39.92, 10, 0.00021504, 255.49, 64, 1.00, 0.42, 0.72, 4.61
15, 0.00024628, 56.89, 96.82, 22, 0.00030667, 39.92, 10, 0.00030667, 255.49, 64, 1.25, 1.25, 0.41, 2.64
16, 0.00004750, 23.90, 63.82, 13, 0.00004750, 39.92, 10, 0.00004750, 255.49, 64, 1.00, 1.00, 0.63, 4.00
17, 0.00010104, 29.46, 69.38, 11, 0.00010104, 39.92, 10, 0.00010104, 255.49, 64, 1.00, 1.00, 0.58, 3.68
18, 0.00174557, 166.53, 206.45, 20, 0.00219948, 39.92, 10, 0.00039641, 2554.93, 640, 1.26, 0.23, 0.19, 12.38
19, 0.00019230, 78.19, 118.11, 25, 0.00047596, 39.92, 10, 0.00013183, 255.49, 64, 2.48, 0.69, 0.34, 2.16
20, 0.00016249, 162.61, 202.53, 42, 0.00018254, 39.92, 10, 0.00011015, 255.49, 64, 1.12, 0.68, 0.20, 1.26
21, 0.00057326, 133.87, 173.80, 30, 0.00093452, 39.92, 10, 0.00023400, 255.49, 64, 1.63, 0.41, 0.23, 1.47
22, 0.00002517, 3.90, 43.82, 2, 0.00002517, 39.92, 10, 0.00002517, 255.49, 64, 1.00, 1.00, 0.91, 5.83
23, 0.00008393, 82.85, 122.77, 33, 0.00011968, 39.92, 10, 0.00011663, 255.49, 64, 1.43, 1.39, 0.33, 2.08
24, 0.00009617, 122.09, 162.01, 37, 0.00034475, 39.92, 10, 0.00008824, 255.49, 64, 3.58, 0.92, 0.25, 1.58
25, 0.00012047, 70.99, 110.91, 21, 0.00017721, 39.92, 10, 0.00013825, 255.49, 64, 1.47, 1.15, 0.36, 2.30
26, 0.00026745, 30.00, 69.93, 12, 0.00071454, 39.92, 10, 0.00024935, 255.49, 64, 2.67, 0.93, 0.57, 3.65
27, 0.00009860, 134.47, 174.39, 46, 0.00015597, 39.92, 10, 0.00010201, 255.49, 64, 1.58, 1.03, 0.23, 1.47
28, 0.00013242, 51.92, 91.84, 26, 0.00018687, 39.92, 10, 0.00018687, 255.49, 64, 1.41, 1.41, 0.43, 2.78
29, 0.00069715, 110.93, 150.85, 21, 0.00133327, 39.92, 10, 0.00012852, 1532.96, 384, 1.91, 0.18, 0.26, 10.16
30, 0.00010634, 108.62, 148.54, 33, 0.00015420, 39.92, 10, 0.00009569, 255.49, 64, 1.45, 0.90, 0.27, 1.72
31, 0.00033006, 25.24, 65.16, 13, 0.00056084, 39.92, 10, 0.00026800, 255.49, 64, 1.70, 0.81, 0.61, 3.92
32, 0.00014117, 46.93, 86.85, 25, 0.00018197, 39.92, 10, 0.00010241, 255.49, 64, 1.29, 0.73, 0.46, 2.94
33, 0.00089284, 122.55, 162.47, 23, 0.00178632, 39.92, 10, 0.00048486, 766.48, 192, 2.00, 0.54, 0.25, 4.72
34, 0.00009703, 19.73, 59.65, 13, 0.00015850, 39.92, 10, 0.00007188, 255.49, 64, 1.63, 0.74, 0.67, 4.28
35, 0.00010097, 20.36, 60.29, 9, 0.00010097, 39.92, 10, 0.00007574, 255.49, 64, 1.00, 0.75, 0.66, 4.24
36, 0.00029858, 21.78, 61.71, 13, 0.00072219, 39.92, 10, 0.00023947, 255.49, 64, 2.42, 0.80, 0.65, 4.14
37, 0.00002091, 2.22, 42.14, 2, 0.00002091, 39.92, 10, 0.00002078, 255.49, 64, 1.00, 0.99, 0.95, 6.06
38, 0.00013729, 57.55, 97.47, 26, 0.00030044, 39.92, 10, 0.00006825, 255.49, 64, 2.19, 0.50, 0.41, 2.62
39, 0.00011396, 102.67, 142.60, 21, 0.00015324, 39.92, 10, 0.00013029, 255.49, 64, 1.34, 1.14, 0.28, 1.79
40, 0.00047775, 136.15, 176.07, 49, 0.00123289, 39.92, 10, 0.00051745, 510.99, 128, 2.58, 1.08, 0.23, 2.90
41, 0.00023155, 76.37, 116.29, 23, 0.00038686, 39.92, 10, 0.00029970, 255.49, 64, 1.67, 1.29, 0.34, 2.20
42, 0.00012486, 29.09, 69.01, 11, 0.00012486, 39.92, 10, 0.00008066, 255.49, 64, 1.00, 0.65, 0.58, 3.70
43, 0.00004271, 16.51, 56.43, 15, 0.00004271, 39.92, 10, 0.00003456, 255.49, 64, 1.00, 0.81, 0.71, 4.53
44, 0.00038680, 27.30, 67.23, 11, 0.00038680, 39.92, 10, 0.00019871, 255.49, 64, 1.00, 0.51, 0.59, 3.80
45, 0.00042094, 193.22, 233.14, 37, 0.00093134, 39.92, 10, 0.00019307, 510.99, 128, 2.21, 0.46, 0.17, 2.19
46, 0.00014548, 84.41, 124.33, 38, 0.00029367, 39.92, 10, 0.00024799, 255.49, 64, 2.02, 1.70, 0.32, 2.05
47, 0.00047756, 48.30, 88.22, 23, 0.00227166, 39.92, 10, 0.00037433, 510.99, 128, 4.76, 0.78, 0.45, 5.79
48, 0.00009418, 14.51, 54.43, 11, 0.00009418, 39.92, 10, 0.00009418, 255.49, 64, 1.00, 1.00, 0.73, 4.69
49, 0.00031783, 71.85, 111.77, 11, 0.00031783, 39.92, 10, 0.00027807, 510.99, 128, 1.00, 0.87, 0.36, 4.57
50, 0.00029825, 152.24, 192.16, 21, 0.00048082, 39.92, 10, 0.00019039, 255.49, 64, 1.61, 0.64, 0.21, 1.33
51, 0.00043496, 16.09, 56.01, 12, 0.00074346, 39.92, 10, 0.00024818, 510.99, 128, 1.71, 0.57, 0.71, 9.12
52, 0.00013327, 52.26, 92.18, 24, 0.00013781, 39.92, 10, 0.00013781, 255.49, 64, 1.03, 1.03, 0.43, 2.77
53, 0.00012105, 87.61, 127.53, 32, 0.00013439, 39.92, 10, 0.00013439, 255.49, 64, 1.11, 1.11, 0.31, 2.00
54, 0.00009176, 66.89, 106.81, 22, 0.00018565, 39.92, 10, 0.00017843, 255.49, 64, 2.02, 1.94, 0.37, 2.39
55, 0.00030616, 133.54, 173.46, 21, 0.00180053, 39.92, 10, 0.00015498, 510.99, 128, 5.88, 0.51, 0.23, 2.95
56, 0.00043618, 165.61, 205.53, 34, 0.00074410, 39.92, 10, 0.00017220, 510.99, 128, 1.71, 0.39, 0.19, 2.49
57, 0.00022420, 64.36, 104.28, 32, 0.00026668, 39.92, 10, 0.00018627, 255.49, 64, 1.19, 0.83, 0.38, 2.45
58, 0.00023120, 89.84, 129.76, 23, 0.00042110, 39.92, 10, 0.00022921, 255.49, 64, 1.82, 0.99, 0.31, 1.97
59, 0.00178059, 25.86, 65.78, 11, 0.00344215, 39.92, 10, 0.00083940, 1277.47, 320, 1.93, 0.47, 0.61, 19.42
60, 0.00008612, 103.68, 143.60, 30, 0.00019045, 39.92, 10, 0.00009167, 255.49, 64, 2.21, 1.06, 0.28, 1.78
61, 0.00015076, 22.22, 62.14, 15, 0.00022789, 39.92, 10, 0.00021454, 255.49, 64, 1.51, 1.42, 0.64, 4.11
62, 0.00011592, 23.24, 63.16, 11, 0.00011592, 39.92, 10, 0.00010183, 255.49, 64, 1.00, 0.88, 0.63, 4.05
63, 0.00052117, 105.62, 145.54, 21, 0.00054599, 39.92, 10, 0.00022047, 510.99, 128, 1.05, 0.42, 0.27, 3.51
64, 0.00017990, 99.25, 139.17, 35, 0.00032627, 39.92, 10, 0.00024279, 255.49, 64, 1.81, 1.35, 0.29, 1.84
65, 0.00027777, 220.46, 260.38, 42, 0.00031812, 39.92, 10, 0.00015203, 255.49, 64, 1.15, 0.55, 0.15, 0.98
66, 0.00042971, 31.36, 71.28, 11, 0.00042971, 39.92, 10, 0.00031334, 255.49, 64, 1.00, 0.73, 0.56, 3.58
67, 0.00064183, 24.55, 64.47, 13, 0.00160173, 39.92, 10, 0.00033548, 510.99, 128, 2.50, 0.52, 0.62, 7.93
68, 0.00002368, 2.08, 42.00, 2, 0.00002368, 39.92, 10, 0.00002368, 255.49, 64, 1.00, 1.00, 0.95, 6.08
69, 0.00017893, 27.83, 67.75, 11, 0.00024991, 39.92, 10, 0.00015934, 255.49, 64, 1.40, 0.89, 0.59, 3.77
70, 0.00107340, 84.39, 124.31, 30, 0.00232391, 39.92, 10, 0.00081043, 766.48, 192, 2.16, 0.76, 0.32, 6.17
71, 0.00013282, 145.83, 185.75, 32, 0.00014960, 39.92, 10, 0.00011500, 255.49, 64, 1.13, 0.87, 0.21, 1.38
72, 0.00051305, 22.12, 62.04, 11, 0.00056987, 39.92, 10, 0.00017194, 510.99, 128, 1.11, 0.34, 0.64, 8.24
73, 0.00007063, 37.05, 76.97, 25, 0.00014533, 39.92, 10, 0.00013011, 255.49, 64, 2.06, 1.84, 0.52, 3.32
74, 0.00014761, 15.99, 55.91, 12, 0.00021217, 39.92, 10, 0.00016328, 255.49, 64, 1.44, 1.11, 0.71, 4.57
75, 0.00014002, 28.78, 68.70, 11, 0.00014002, 39.92, 10, 0.00013027, 255.49, 64, 1.00, 0.93, 0.58, 3.72
76, 0.00015667, 178.14, 218.06, 43, 0.00038684, 39.92, 10, 0.00013472, 510.99, 128, 2.47, 0.86, 0.18, 2.34
77, 0.00006193, 121.60, 161.52, 44, 0.00010365, 39.92, 10, 0.00009064, 255.49, 64, 1.67, 1.46, 0.25, 1.58
78, 0.00013334, 34.22, 74.14, 21, 0.00013981, 39.92, 10, 0.00013981, 255.49, 64, 1.05, 1.05, 0.54, 3.45
79, 0.00014611, 204.46, 244.38, 49, 0.00029620, 39.92, 10, 0.00016837, 255.49, 64, 2.03, 1.15, 0.16, 1.05
80, 0.00169067, 124.15, 164.07, 21, 0.00206985, 39.92, 10, 0.00081143, 766.48, 192, 1.22, 0.48, 0.24, 4.67
81, 0.00035905, 20.28, 60.20, 13, 0.00039814, 39.92, 10, 0.00026146, 255.49, 64, 1.11, 0.73, 0.66, 4.24
82, 0.00010250, 16.20, 56.13, 11, 0.00010250, 39.92, 10, 0.00005959, 255.49, 64, 1.00, 0.58, 0.71, 4.55
83, 0.00016184, 77.09, 117.01, 31, 0.00032389, 39.92, 10, 0.00010937, 255.49, 64, 2.00, 0.68, 0.34, 2.18
84, 0.00050179, 21.27, 61.20, 13, 0.00060128, 39.92, 10, 0.00030014, 510.99, 128, 1.20, 0.60, 0.65, 8.35
85, 0.00035042, 15.63, 55.56, 10, 0.00035042, 39.92, 10, 0.00011939, 510.99, 128, 1.00, 0.34, 0.72, 9.20
86, 0.00002821, 2.46, 42.38, 2, 0.00002821, 39.92, 10, 0.00002821, 255.49, 64, 1.00, 1.00, 0.94, 6.03
