Thu Dec 14 21:10:32 EST 2023
fj009
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
1, 0.00014755, 13.40, 52.52, 2, 0.00031442, 39.12, 10, 0.00012199, 250.34, 64, 2.13, 0.83, 0.74, 4.77
2, 0.00002338, 20.02, 59.13, 6, 0.00007082, 39.12, 10, 0.00007082, 250.34, 64, 3.03, 3.03, 0.66, 4.23
3, 0.00003570, 2.44, 41.55, 2, 0.00005207, 39.12, 10, 0.00002706, 250.34, 64, 1.46, 0.76, 0.94, 6.02
4, 0.00002573, 45.37, 84.48, 28, 0.00067033, 39.12, 10, 0.00011848, 1251.71, 320, 26.05, 4.60, 0.46, 14.82
5, 0.00011875, 258.01, 297.12, 61, 0.00022662, 39.12, 10, 0.00006527, 500.69, 128, 1.91, 0.55, 0.13, 1.69
6, 0.00004172, 93.99, 133.11, 20, 0.00067244, 39.12, 10, 0.00009927, 1251.71, 320, 16.12, 2.38, 0.29, 9.40
7, 0.00002664, 4.21, 43.33, 3, 0.00002774, 39.12, 10, 0.00002774, 78.23, 20, 1.04, 1.04, 0.90, 1.81
8, 0.00003520, 43.81, 82.92, 27, 0.00006206, 39.12, 10, 0.00006206, 250.34, 64, 1.76, 1.76, 0.47, 3.02
9, 0.00006227, 38.87, 77.98, 17, 0.00027960, 39.12, 10, 0.00009705, 1001.37, 256, 4.49, 1.56, 0.50, 12.84
10, 0.00005376, 53.77, 92.88, 22, 0.00081448, 39.12, 10, 0.00019973, 500.69, 128, 15.15, 3.72, 0.42, 5.39
11, 0.00002269, 2.22, 41.34, 2, 0.00002269, 39.12, 10, 0.00002173, 250.34, 64, 1.00, 0.96, 0.95, 6.06
12, 0.00033328, 22.94, 62.06, 14, 0.00033328, 39.12, 10, 0.00016389, 500.69, 128, 1.00, 0.49, 0.63, 8.07
13, 0.00116710, 67.48, 106.60, 16, 0.00175580, 39.12, 10, 0.00053548, 1502.06, 384, 1.50, 0.46, 0.37, 14.09
14, 0.00002735, 1.08, 40.20, 1, 0.00002735, 39.12, 10, 0.00002270, 250.34, 64, 1.00, 0.83, 0.97, 6.23
15, 0.00028120, 110.22, 149.34, 31, 0.00070372, 39.12, 10, 0.00014674, 250.34, 64, 2.50, 0.52, 0.26, 1.68
16, 0.00008904, 19.79, 58.90, 11, 0.00008904, 39.12, 10, 0.00008618, 250.34, 64, 1.00, 0.97, 0.66, 4.25
17, 0.00006838, 85.42, 124.54, 34, 0.00012930, 39.12, 10, 0.00009466, 250.34, 64, 1.89, 1.38, 0.31, 2.01
18, 0.00016260, 108.67, 147.79, 24, 0.00023256, 39.12, 10, 0.00007832, 500.69, 128, 1.43, 0.48, 0.26, 3.39
19, 0.00021841, 13.75, 52.87, 9, 0.00021841, 39.12, 10, 0.00010347, 500.69, 128, 1.00, 0.47, 0.74, 9.47
20, 0.00003107, 2.14, 41.25, 2, 0.00003107, 39.12, 10, 0.00002894, 250.34, 64, 1.00, 0.93, 0.95, 6.07
21, 0.00026403, 150.37, 189.48, 24, 0.00031790, 39.12, 10, 0.00010286, 2253.08, 576, 1.20, 0.39, 0.21, 11.89
22, 0.00019311, 164.23, 203.34, 36, 0.00054801, 39.12, 10, 0.00007977, 751.03, 192, 2.84, 0.41, 0.19, 3.69
23, 0.00002644, 2.09, 41.20, 2, 0.00002644, 39.12, 10, 0.00002644, 78.23, 20, 1.00, 1.00, 0.95, 1.90
24, 0.00005551, 24.93, 64.04, 16, 0.00005674, 39.12, 10, 0.00004065, 250.34, 64, 1.02, 0.73, 0.61, 3.91
25, 0.00010326, 79.61, 118.72, 40, 0.00021455, 39.12, 10, 0.00007585, 500.69, 128, 2.08, 0.73, 0.33, 4.22
26, 0.00366615, 94.04, 133.16, 29, 0.00455118, 39.12, 10, 0.00052973, 1502.06, 384, 1.24, 0.14, 0.29, 11.28
27, 0.00234279, 100.72, 139.83, 21, 0.00244594, 39.12, 10, 0.00121091, 2253.08, 576, 1.04, 0.52, 0.28, 16.11
28, 0.00030521, 30.14, 69.25, 14, 0.00034624, 39.12, 10, 0.00008550, 751.03, 192, 1.13, 0.28, 0.56, 10.84
29, 0.00024878, 83.62, 122.74, 27, 0.00027138, 39.12, 10, 0.00010851, 500.69, 128, 1.09, 0.44, 0.32, 4.08
30, 0.00002431, 1.20, 40.32, 1, 0.00002431, 39.12, 10, 0.00002126, 250.34, 64, 1.00, 0.87, 0.97, 6.21
31, 0.00102673, 51.12, 90.23, 11, 0.00102673, 39.12, 10, 0.00018477, 1752.40, 448, 1.00, 0.18, 0.43, 19.42
32, 0.00011632, 15.30, 54.42, 11, 0.00011632, 39.12, 10, 0.00009098, 500.69, 128, 1.00, 0.78, 0.72, 9.20
33, 0.00032702, 84.60, 123.71, 33, 0.00049783, 39.12, 10, 0.00012893, 1502.06, 384, 1.52, 0.39, 0.32, 12.14
34, 0.00047754, 143.19, 182.30, 21, 0.00059415, 39.12, 10, 0.00026900, 1001.37, 256, 1.24, 0.56, 0.21, 5.49
35, 0.00027690, 195.81, 234.93, 40, 0.00062474, 39.12, 10, 0.00014741, 1001.37, 256, 2.26, 0.53, 0.17, 4.26
36, 0.00017134, 20.67, 59.79, 10, 0.00018517, 39.12, 10, 0.00014990, 250.34, 64, 1.08, 0.87, 0.65, 4.19
37, 0.00023894, 100.95, 140.07, 25, 0.00031735, 39.12, 10, 0.00014916, 250.34, 64, 1.33, 0.62, 0.28, 1.79
38, 0.00002489, 2.21, 41.33, 2, 0.00002489, 39.12, 10, 0.00002455, 250.34, 64, 1.00, 0.99, 0.95, 6.06
39, 0.00024001, 20.62, 59.73, 13, 0.00037712, 39.12, 10, 0.00015977, 500.69, 128, 1.57, 0.67, 0.65, 8.38
40, 0.00021965, 56.09, 95.20, 23, 0.00024814, 39.12, 10, 0.00009666, 751.03, 192, 1.13, 0.44, 0.41, 7.89
41, 0.00037261, 36.54, 75.65, 17, 0.00056725, 39.12, 10, 0.00023774, 2002.74, 512, 1.52, 0.64, 0.52, 26.47
42, 0.00031060, 88.81, 127.92, 35, 0.00034601, 39.12, 10, 0.00009395, 500.69, 128, 1.11, 0.30, 0.31, 3.91
43, 0.00015990, 84.16, 123.28, 33, 0.00034300, 39.12, 10, 0.00013979, 500.69, 128, 2.15, 0.87, 0.32, 4.06
44, 0.00002531, 2.33, 41.45, 2, 0.00002531, 39.12, 10, 0.00002471, 250.34, 64, 1.00, 0.98, 0.94, 6.04
45, 0.00078712, 66.84, 105.96, 17, 0.00081626, 39.12, 10, 0.00036272, 1502.06, 384, 1.04, 0.46, 0.37, 14.18
46, 0.00002142, 2.44, 41.56, 2, 0.00002142, 39.12, 10, 0.00002142, 78.23, 20, 1.00, 1.00, 0.94, 1.88
47, 0.00019558, 114.18, 153.30, 31, 0.00021332, 39.12, 10, 0.00009658, 751.03, 192, 1.09, 0.49, 0.26, 4.90
48, 0.00003735, 2.13, 41.24, 2, 0.00004738, 39.12, 10, 0.00003366, 78.23, 20, 1.27, 0.90, 0.95, 1.90
49, 0.00457224, 144.79, 183.91, 21, 0.00461688, 39.12, 10, 0.00124670, 2753.77, 704, 1.01, 0.27, 0.21, 14.97
50, 0.00016289, 56.01, 95.13, 21, 0.00018126, 39.12, 10, 0.00010259, 500.69, 128, 1.11, 0.63, 0.41, 5.26
51, 0.00012493, 171.53, 210.64, 22, 0.00023846, 39.12, 10, 0.00013519, 250.34, 64, 1.91, 1.08, 0.19, 1.19
52, 0.00015108, 134.89, 174.00, 43, 0.00042126, 39.12, 10, 0.00010266, 500.69, 128, 2.79, 0.68, 0.22, 2.88
53, 0.00010632, 24.84, 63.96, 13, 0.00018382, 39.12, 10, 0.00012371, 250.34, 64, 1.73, 1.16, 0.61, 3.91
54, 0.00037304, 31.83, 70.94, 17, 0.00096101, 39.12, 10, 0.00020050, 1752.40, 448, 2.58, 0.54, 0.55, 24.70
55, 0.00007506, 58.10, 97.22, 20, 0.00023700, 39.12, 10, 0.00013138, 250.34, 64, 3.16, 1.75, 0.40, 2.58
Top 25
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k
0, 0.00005472, 130.72, 228.51, 39, 0.00014872, 97.79, 25, 0.00014872, 250.34, 64, 2.72, 2.72, 0.43, 1.10
1, 0.00015356, 12.16, 109.95, 5, 0.00017778, 97.79, 25, 0.00012199, 250.34, 64, 1.16, 0.79, 0.89, 2.28
2, 0.00005742, 53.15, 150.94, 32, 0.00007082, 97.79, 25, 0.00007082, 250.34, 64, 1.23, 1.23, 0.65, 1.66
3, 0.00002706, 2.08, 99.87, 2, 0.00002706, 97.79, 25, 0.00002706, 250.34, 64, 1.00, 1.00, 0.98, 2.51
4, 0.00047535, 62.39, 160.18, 11, 0.00047535, 97.79, 25, 0.00011848, 1251.71, 320, 1.00, 0.25, 0.61, 7.81
5, 0.00014319, 112.21, 210.00, 23, 0.00014035, 97.79, 25, 0.00006527, 500.69, 128, 0.98, 0.46, 0.47, 2.38
6, 0.00041545, 241.02, 338.81, 56, 0.00043493, 97.79, 25, 0.00009927, 1251.71, 320, 1.05, 0.24, 0.29, 3.69
7, 0.00002774, 22.29, 100.52, 3, 0.00002774, 78.23, 20, 0.00002774, 78.23, 20, 1.00, 1.00, 0.78, 0.78
8, 0.00006206, 22.96, 120.75, 11, 0.00006206, 97.79, 25, 0.00006206, 250.34, 64, 1.00, 1.00, 0.81, 2.07
9, 0.00027960, 28.66, 126.45, 14, 0.00027960, 97.79, 25, 0.00009705, 1001.37, 256, 1.00, 0.35, 0.77, 7.92
10, 0.00027647, 38.53, 136.32, 21, 0.00058803, 97.79, 25, 0.00019973, 500.69, 128, 2.13, 0.72, 0.72, 3.67
11, 0.00002196, 1.83, 99.62, 2, 0.00002196, 97.79, 25, 0.00002173, 250.34, 64, 1.00, 0.99, 0.98, 2.51
12, 0.00033178, 29.80, 127.59, 14, 0.00033178, 97.79, 25, 0.00016389, 500.69, 128, 1.00, 0.49, 0.77, 3.92
13, 0.00156883, 114.79, 212.58, 22, 0.00169976, 97.79, 25, 0.00053548, 1502.06, 384, 1.08, 0.34, 0.46, 7.07
14, 0.00002270, 2.05, 99.84, 2, 0.00002270, 97.79, 25, 0.00002270, 250.34, 64, 1.00, 1.00, 0.98, 2.51
15, 0.00014674, 84.28, 182.07, 11, 0.00014674, 97.79, 25, 0.00014674, 250.34, 64, 1.00, 1.00, 0.54, 1.37
16, 0.00008904, 19.64, 117.43, 11, 0.00008904, 97.79, 25, 0.00008618, 250.34, 64, 1.00, 0.97, 0.83, 2.13
17, 0.00007007, 142.23, 240.02, 34, 0.00009887, 97.79, 25, 0.00009466, 250.34, 64, 1.41, 1.35, 0.41, 1.04
18, 0.00016332, 108.15, 205.94, 24, 0.00023256, 97.79, 25, 0.00007832, 500.69, 128, 1.42, 0.48, 0.47, 2.43
19, 0.00021841, 14.00, 111.79, 9, 0.00021841, 97.79, 25, 0.00010347, 500.69, 128, 1.00, 0.47, 0.87, 4.48
20, 0.00003038, 2.38, 100.17, 2, 0.00003038, 97.79, 25, 0.00002894, 250.34, 64, 1.00, 0.95, 0.98, 2.50
21, 0.00021022, 107.75, 205.54, 31, 0.00022610, 97.79, 25, 0.00010286, 2253.08, 576, 1.08, 0.49, 0.48, 10.96
22, 0.00015615, 79.32, 177.11, 22, 0.00024666, 97.79, 25, 0.00007977, 751.03, 192, 1.58, 0.51, 0.55, 4.24
23, 0.00002644, 1.98, 80.21, 2, 0.00002644, 78.23, 20, 0.00002644, 78.23, 20, 1.00, 1.00, 0.98, 0.98
24, 0.00005495, 45.63, 143.42, 30, 0.00005674, 97.79, 25, 0.00004065, 250.34, 64, 1.03, 0.74, 0.68, 1.75
25, 0.00010318, 113.92, 211.71, 51, 0.00021455, 97.79, 25, 0.00007585, 500.69, 128, 2.08, 0.74, 0.46, 2.36
26, 0.00103678, 54.16, 151.95, 11, 0.00103678, 97.79, 25, 0.00052973, 1502.06, 384, 1.00, 0.51, 0.64, 9.89
27, 0.00234109, 96.95, 194.74, 20, 0.00244594, 97.79, 25, 0.00121091, 2253.08, 576, 1.04, 0.52, 0.50, 11.57
28, 0.00022027, 104.16, 201.95, 24, 0.00026247, 97.79, 25, 0.00008550, 751.03, 192, 1.19, 0.39, 0.48, 3.72
29, 0.00020276, 12.27, 110.06, 8, 0.00026569, 97.79, 25, 0.00010851, 500.69, 128, 1.31, 0.54, 0.89, 4.55
30, 0.00002126, 2.21, 100.00, 2, 0.00002126, 97.79, 25, 0.00002126, 250.34, 64, 1.00, 1.00, 0.98, 2.50
31, 0.00064802, 53.24, 151.03, 11, 0.00064802, 97.79, 25, 0.00018477, 1752.40, 448, 1.00, 0.29, 0.65, 11.60
32, 0.00011632, 15.87, 113.66, 11, 0.00011632, 97.79, 25, 0.00009098, 500.69, 128, 1.00, 0.78, 0.86, 4.41
33, 0.00032623, 84.23, 182.02, 33, 0.00049783, 97.79, 25, 0.00012893, 1502.06, 384, 1.53, 0.40, 0.54, 8.25
34, 0.00047520, 84.06, 181.85, 24, 0.00054290, 97.79, 25, 0.00026900, 1001.37, 256, 1.14, 0.57, 0.54, 5.51
35, 0.00036432, 87.38, 185.17, 36, 0.00036715, 97.79, 25, 0.00014741, 1001.37, 256, 1.01, 0.40, 0.53, 5.41
36, 0.00011804, 65.72, 163.51, 21, 0.00014990, 97.79, 25, 0.00014990, 250.34, 64, 1.27, 1.27, 0.60, 1.53
37, 0.00014053, 94.52, 192.31, 26, 0.00014916, 97.79, 25, 0.00014916, 250.34, 64, 1.06, 1.06, 0.51, 1.30
38, 0.00002489, 2.14, 99.93, 2, 0.00002489, 97.79, 25, 0.00002455, 250.34, 64, 1.00, 0.99, 0.98, 2.51
39, 0.00023866, 19.10, 116.89, 12, 0.00037712, 97.79, 25, 0.00015977, 500.69, 128, 1.58, 0.67, 0.84, 4.28
40, 0.00022081, 54.09, 151.88, 22, 0.00024814, 97.79, 25, 0.00009666, 751.03, 192, 1.12, 0.44, 0.64, 4.94
41, 0.00055244, 41.36, 139.15, 11, 0.00055244, 97.79, 25, 0.00023774, 2002.74, 512, 1.00, 0.43, 0.70, 14.39
42, 0.00022258, 49.30, 147.09, 26, 0.00033676, 97.79, 25, 0.00009395, 500.69, 128, 1.51, 0.42, 0.66, 3.40
43, 0.00015942, 84.13, 181.92, 33, 0.00034300, 97.79, 25, 0.00013979, 500.69, 128, 2.15, 0.88, 0.54, 2.75
44, 0.00002485, 2.21, 100.00, 2, 0.00002485, 97.79, 25, 0.00002471, 250.34, 64, 1.00, 0.99, 0.98, 2.50
45, 0.00067676, 42.30, 140.09, 11, 0.00067676, 97.79, 25, 0.00036272, 1502.06, 384, 1.00, 0.54, 0.70, 10.72
46, 0.00002142, 2.38, 80.61, 2, 0.00002142, 78.23, 20, 0.00002142, 78.23, 20, 1.00, 1.00, 0.97, 0.97
47, 0.00019509, 116.97, 214.76, 32, 0.00021332, 97.79, 25, 0.00009658, 751.03, 192, 1.09, 0.50, 0.46, 3.50
48, 0.00003366, 2.13, 80.36, 2, 0.00003366, 78.23, 20, 0.00003366, 78.23, 20, 1.00, 1.00, 0.97, 0.97
49, 0.00457811, 145.13, 242.92, 21, 0.00461688, 97.79, 25, 0.00124670, 2753.77, 704, 1.01, 0.27, 0.40, 11.34
50, 0.00016467, 56.15, 153.94, 21, 0.00018126, 97.79, 25, 0.00010259, 500.69, 128, 1.10, 0.62, 0.64, 3.25
51, 0.00011124, 107.72, 205.51, 22, 0.00023846, 97.79, 25, 0.00013519, 250.34, 64, 2.14, 1.22, 0.48, 1.22
52, 0.00012353, 42.31, 140.10, 22, 0.00018340, 97.79, 25, 0.00010266, 500.69, 128, 1.48, 0.83, 0.70, 3.57
53, 0.00010177, 53.96, 151.75, 21, 0.00012371, 97.79, 25, 0.00012371, 250.34, 64, 1.22, 1.22, 0.64, 1.65
54, 0.00028532, 32.32, 130.11, 17, 0.00096101, 97.79, 25, 0.00020050, 1752.40, 448, 3.37, 0.70, 0.75, 13.47
55, 0.00012841, 115.68, 213.47, 21, 0.00019574, 97.79, 25, 0.00013138, 250.34, 64, 1.52, 1.02, 0.46, 1.17
Top 50
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k
0, 0.00008420, 134.58, 330.16, 40, 0.00014872, 195.58, 50, 0.00014872, 250.34, 64, 1.77, 1.77, 0.59, 0.76
1, 0.00011816, 16.56, 212.14, 6, 0.00012199, 195.58, 50, 0.00012199, 250.34, 64, 1.03, 1.03, 0.92, 1.18
2, 0.00005892, 63.58, 259.16, 17, 0.00007082, 195.58, 50, 0.00007082, 250.34, 64, 1.20, 1.20, 0.75, 0.97
3, 0.00004765, 3.23, 198.81, 2, 0.00002706, 195.58, 50, 0.00002706, 250.34, 64, 0.57, 0.57, 0.98, 1.26
4, 0.00004351, 27.91, 223.49, 6, 0.00047535, 195.58, 50, 0.00011848, 1251.71, 320, 10.93, 2.72, 0.88, 5.60
5, 0.00003112, 17.20, 212.78, 8, 0.00013070, 195.58, 50, 0.00006527, 500.69, 128, 4.20, 2.10, 0.92, 2.35
6, 0.00002955, 88.10, 283.68, 21, 0.00043493, 195.58, 50, 0.00009927, 1251.71, 320, 14.72, 3.36, 0.69, 4.41
7, 0.00002774, 2.37, 80.60, 2, 0.00002774, 78.23, 20, 0.00002774, 78.23, 20, 1.00, 1.00, 0.97, 0.97
8, 0.00005242, 48.58, 244.16, 21, 0.00006206, 195.58, 50, 0.00006206, 250.34, 64, 1.18, 1.18, 0.80, 1.03
9, 0.00004099, 62.00, 257.58, 30, 0.00027960, 195.58, 50, 0.00009705, 1001.37, 256, 6.82, 2.37, 0.76, 3.89
10, 0.00027102, 39.03, 234.61, 21, 0.00058803, 195.58, 50, 0.00019973, 500.69, 128, 2.17, 0.74, 0.83, 2.13
