Fri Dec 29 08:12:26 EST 2023
fj002
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
3, 0.00088633, 34.12, 135.65, 8, 0.00088633, 101.53, 25, 0.00022610, 779.76, 192, 1.00, 0.26, 0.75, 5.75
4, 0.00035349, 94.07, 195.60, 41, 0.00075544, 101.53, 25, 0.00016472, 1299.61, 320, 2.14, 0.47, 0.52, 6.64
5, 0.00153064, 114.94, 216.47, 26, 0.00184484, 101.53, 25, 0.00056432, 1819.45, 448, 1.21, 0.37, 0.47, 8.41
6, 0.00032891, 24.24, 125.77, 13, 0.00032891, 101.53, 25, 0.00014928, 2079.37, 512, 1.00, 0.45, 0.81, 16.53
7, 0.00005477, 26.41, 127.94, 14, 0.00005477, 101.53, 25, 0.00004923, 259.92, 64, 1.00, 0.90, 0.79, 2.03
8, 0.00094788, 16.32, 117.85, 9, 0.00128718, 101.53, 25, 0.00075932, 2859.13, 704, 1.36, 0.80, 0.86, 24.26
9, 0.00001873, 1.86, 103.39, 2, 0.00001873, 101.53, 25, 0.00001873, 259.92, 64, 1.00, 1.00, 0.98, 2.51
10, 0.00016644, 19.07, 120.60, 11, 0.00016644, 101.53, 25, 0.00009251, 519.84, 128, 1.00, 0.56, 0.84, 4.31
11, 0.00027267, 56.74, 158.27, 28, 0.00078118, 101.53, 25, 0.00019039, 779.76, 192, 2.86, 0.70, 0.64, 4.93
12, 0.00026295, 112.96, 214.49, 27, 0.00051322, 101.53, 25, 0.00009896, 1299.61, 320, 1.95, 0.38, 0.47, 6.06
13, 0.00016320, 145.53, 247.06, 26, 0.00031114, 101.53, 25, 0.00010187, 519.84, 128, 1.91, 0.62, 0.41, 2.10
14, 0.00004680, 13.59, 115.12, 13, 0.00004680, 101.53, 25, 0.00004680, 259.92, 64, 1.00, 1.00, 0.88, 2.26
15, 0.00075805, 29.10, 130.63, 21, 0.00075939, 101.53, 25, 0.00023236, 779.76, 192, 1.00, 0.31, 0.78, 5.97
16, 0.00022003, 267.51, 369.04, 32, 0.00023373, 101.53, 25, 0.00011101, 1299.61, 320, 1.06, 0.50, 0.28, 3.52
17, 0.00246657, 118.08, 219.61, 11, 0.00246657, 101.53, 25, 0.00056525, 1819.45, 448, 1.00, 0.23, 0.46, 8.28
18, 0.00090900, 64.82, 166.36, 20, 0.00101726, 101.53, 25, 0.00021414, 2079.37, 512, 1.12, 0.24, 0.61, 12.50
19, 0.00224152, 196.47, 298.01, 21, 0.00244350, 101.53, 25, 0.00028978, 4158.74, 1024, 1.09, 0.13, 0.34, 13.96
20, 0.00025334, 89.09, 190.63, 36, 0.00055185, 101.53, 25, 0.00009824, 2079.37, 512, 2.18, 0.39, 0.53, 10.91
21, 0.00274486, 105.89, 207.42, 21, 0.00283121, 101.53, 25, 0.00034536, 2079.37, 512, 1.03, 0.13, 0.49, 10.02
22, 0.00057031, 86.11, 187.64, 21, 0.00105176, 101.53, 25, 0.00023714, 2079.37, 512, 1.84, 0.42, 0.54, 11.08
23, 0.00038513, 53.32, 154.85, 26, 0.00062833, 101.53, 25, 0.00018380, 1299.61, 320, 1.63, 0.48, 0.66, 8.39
24, 0.00077327, 83.29, 184.82, 24, 0.00132382, 101.53, 25, 0.00033942, 1299.61, 320, 1.71, 0.44, 0.55, 7.03
25, 0.00084010, 55.63, 157.16, 21, 0.00147388, 101.53, 25, 0.00037081, 1819.45, 448, 1.75, 0.44, 0.65, 11.58
