Thu Jan  4 20:31:36 EST 2024
fj148
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
84, 0.00010747, 17.60, 255.36, 11, 0.00010747, 237.76, 64, 0.00010747, 237.76, 64, 1.00, 1.00, 0.93, 0.93
85, 0.00011969, 76.66, 314.42, 40, 0.00013586, 237.76, 64, 0.00013586, 237.76, 64, 1.14, 1.14, 0.76, 0.76
86, 0.00014674, 17.17, 254.93, 11, 0.00014859, 237.76, 64, 0.00014859, 237.76, 64, 1.01, 1.01, 0.93, 0.93
87, 0.00013065, 27.60, 265.36, 11, 0.00013065, 237.76, 64, 0.00013065, 237.76, 64, 1.00, 1.00, 0.90, 0.90
88, 0.00038346, 20.73, 496.26, 11, 0.00038346, 475.52, 128, 0.00038346, 475.52, 128, 1.00, 1.00, 0.96, 0.96
89, 0.00010168, 16.47, 254.23, 11, 0.00010168, 237.76, 64, 0.00010168, 237.76, 64, 1.00, 1.00, 0.94, 0.94
90, 0.00010842, 21.64, 259.40, 12, 0.00010927, 237.76, 64, 0.00010927, 237.76, 64, 1.01, 1.01, 0.92, 0.92
91, 0.00016028, 169.92, 407.68, 41, 0.00020934, 237.76, 64, 0.00020934, 237.76, 64, 1.31, 1.31, 0.58, 0.58
92, 0.00044599, 83.10, 558.62, 33, 0.00062258, 475.52, 128, 0.00062258, 475.52, 128, 1.40, 1.40, 0.85, 0.85
93, 0.00023353, 30.15, 267.91, 11, 0.00023353, 237.76, 64, 0.00023353, 237.76, 64, 1.00, 1.00, 0.89, 0.89
94, 0.00008996, 54.08, 291.84, 24, 0.00009116, 237.76, 64, 0.00009116, 237.76, 64, 1.01, 1.01, 0.81, 0.81
95, 0.00017936, 69.72, 545.25, 24, 0.00024671, 475.52, 128, 0.00024671, 475.52, 128, 1.38, 1.38, 0.87, 0.87
96, 0.00011393, 86.99, 324.75, 32, 0.00012794, 237.76, 64, 0.00012794, 237.76, 64, 1.12, 1.12, 0.73, 0.73
97, 0.00022791, 17.79, 493.32, 11, 0.00022791, 475.52, 128, 0.00022791, 475.52, 128, 1.00, 1.00, 0.96, 0.96
98, 0.00013328, 15.59, 253.35, 9, 0.00022488, 237.76, 64, 0.00022488, 237.76, 64, 1.69, 1.69, 0.94, 0.94
