BENCH: densenet169
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
42, 0.00002708, 0.00000000, 20.12, 91.23, 15, 0.00002708, 0.00000000, 71.12, 10, 0.00002079, 0.00000005, 455.14, 64, 1.00, 0.77, 0.78, 4.99, 0.00000000
43, 0.00001230, 0.00000000, 13.27, 84.39, 15, 0.00001230, 0.00000000, 71.12, 10, 0.00001168, 0.00000000, 455.14, 64, 1.00, 0.95, 0.84, 5.39, 0.00000000
44, 0.00000454, 0.00000000, 13.37, 84.49, 14, 0.00000454, 0.00000000, 71.12, 10, 0.00000304, 0.00000000, 455.14, 64, 1.00, 0.67, 0.84, 5.39, 0.00000000
45, 0.00005894, 0.00000015, 20.92, 92.03, 11, 0.00005894, 0.00000015, 71.12, 10, 0.00002688, 0.00000007, 910.28, 128, 1.00, 0.46, 0.77, 9.89, 0.00000000
46, 0.00003253, 0.00000000, 15.08, 86.19, 17, 0.00003253, 0.00000000, 71.12, 10, 0.00001434, 0.00000000, 910.28, 128, 1.00, 0.44, 0.83, 10.56, 0.00000000
47, 0.00001413, 0.00000019, 16.50, 87.62, 23, 0.00001534, 0.00000004, 71.12, 10, 0.00001513, 0.00000000, 455.14, 64, 1.09, 1.07, 0.81, 5.19, 0.00157553
48, 0.00002349, 0.00000000, 12.19, 83.31, 11, 0.00002349, 0.00000000, 71.12, 10, 0.00000961, 0.00000001, 455.14, 64, 1.00, 0.41, 0.85, 5.46, 0.00000000
49, 0.00002456, 0.00000000, 21.80, 92.92, 15, 0.00002456, 0.00000000, 71.12, 10, 0.00002039, 0.00000006, 455.14, 64, 1.00, 0.83, 0.77, 4.90, 0.00000005
50, 0.00001957, 0.00000016, 27.40, 98.51, 38, 0.00002340, 0.00000000, 71.12, 10, 0.00002340, 0.00000000, 455.14, 64, 1.20, 1.20, 0.72, 4.62, 0.00000466
51, 0.00001935, 0.00000000, 14.32, 85.44, 11, 0.00001935, 0.00000000, 71.12, 10, 0.00001935, 0.00000000, 455.14, 64, 1.00, 1.00, 0.83, 5.33, 1.00000000
52, 0.00001671, 0.00000000, 17.88, 88.99, 11, 0.00001671, 0.00000000, 71.12, 10, 0.00000826, 0.00000000, 5916.81, 832, 1.00, 0.49, 0.80, 66.49, 0.00000000
53, 0.00006784, 0.00000001, 11.57, 82.69, 11, 0.00006784, 0.00000001, 71.12, 10, 0.00002246, 0.00000006, 910.28, 128, 1.00, 0.33, 0.86, 11.01, 0.00000000
54, 0.00003152, 0.00000016, 20.28, 91.40, 27, 0.00003158, 0.00000000, 71.12, 10, 0.00001670, 0.00000000, 910.28, 128, 1.00, 0.53, 0.78, 9.96, 0.00000002
55, 0.00002188, 0.00000000, 11.87, 82.98, 11, 0.00002188, 0.00000000, 71.12, 10, 0.00001838, 0.00000000, 455.14, 64, 1.00, 0.84, 0.86, 5.48, 0.00000000
56, 0.00006763, 0.00000000, 15.81, 86.93, 17, 0.00006763, 0.00000000, 71.12, 10, 0.00001099, 0.00000000, 910.28, 128, 1.00, 0.16, 0.82, 10.47, 0.00000000
57, 0.00003348, 0.00000000, 16.14, 87.26, 15, 0.00003348, 0.00000000, 71.12, 10, 0.00002290, 0.00000006, 455.14, 64, 1.00, 0.68, 0.81, 5.22, 0.00000000
58, 0.00001946, 0.00000003, 15.56, 86.67, 16, 0.00001946, 0.00000003, 71.12, 10, 0.00001946, 0.00000003, 455.14, 64, 1.00, 1.00, 0.82, 5.25, 1.00000000
59, 0.00001459, 0.00000000, 12.13, 83.24, 17, 0.00001459, 0.00000000, 71.12, 10, 0.00001132, 0.00000000, 455.14, 64, 1.00, 0.78, 0.85, 5.47, 0.00000000
60, 0.00003960, 0.00000001, 12.07, 83.19, 13, 0.00003960, 0.00000001, 71.12, 10, 0.00002500, 0.00000000, 455.14, 64, 1.00, 0.63, 0.85, 5.47, 0.00000000
61, 0.00001546, 0.00000017, 19.32, 90.43, 26, 0.00001799, 0.00000000, 71.12, 10, 0.00001763, 0.00000000, 455.14, 64, 1.16, 1.14, 0.79, 5.03, 0.00005731
62, 0.00001541, 0.00000001, 19.32, 90.44, 11, 0.00001541, 0.00000001, 71.12, 10, 0.00001060, 0.00000002, 455.14, 64, 1.00, 0.69, 0.79, 5.03, 0.00000000
63, 0.00003358, 0.00000000, 23.28, 94.39, 11, 0.00003358, 0.00000000, 71.12, 10, 0.00000853, 0.00000000, 5461.67, 768, 1.00, 0.25, 0.75, 57.86, 0.00000000
64, 0.00002591, 0.00000003, 13.57, 84.68, 11, 0.00002591, 0.00000003, 71.12, 10, 0.00001471, 0.00000000, 455.14, 64, 1.00, 0.57, 0.84, 5.37, 0.00000000
65, 0.00005106, 0.00000006, 12.97, 84.09, 14, 0.00005106, 0.00000006, 71.12, 10, 0.00002152, 0.00000000, 455.14, 64, 1.00, 0.42, 0.85, 5.41, 0.00000000
66, 0.00003549, 0.00000005, 13.41, 84.53, 11, 0.00003549, 0.00000005, 71.12, 10, 0.00001783, 0.00000003, 910.28, 128, 1.00, 0.50, 0.84, 10.77, 0.00000000
67, 0.00002976, 0.00000000, 11.99, 83.10, 11, 0.00002976, 0.00000000, 71.12, 10, 0.00001257, 0.00000000, 455.14, 64, 1.00, 0.42, 0.86, 5.48, 0.00000000
68, 0.00000495, 0.00000000, 11.20, 82.32, 13, 0.00000495, 0.00000000, 71.12, 10, 0.00000495, 0.00000000, 455.14, 64, 1.00, 1.00, 0.86, 5.53, 0.01787897
69, 0.00004104, 0.00000015, 24.86, 95.98, 27, 0.00004777, 0.00000002, 71.12, 10, 0.00002362, 0.00000000, 455.14, 64, 1.16, 0.58, 0.74, 4.74, 0.00000001
70, 0.00001752, 0.00000043, 20.94, 92.06, 27, 0.00001771, 0.00000000, 71.12, 10, 0.00001395, 0.00000003, 455.14, 64, 1.01, 0.80, 0.77, 4.94, 0.00029161
71, 0.00003777, 0.00000032, 25.16, 96.28, 19, 0.00005787, 0.00000000, 71.12, 10, 0.00001393, 0.00000000, 3185.98, 448, 1.53, 0.37, 0.74, 33.09, 0.00000005
72, 0.00004925, 0.00000000, 15.39, 86.50, 15, 0.00004925, 0.00000000, 71.12, 10, 0.00001978, 0.00000000, 455.14, 64, 1.00, 0.40, 0.82, 5.26, 0.00000000
73, 0.00004358, 0.00000011, 10.78, 81.89, 17, 0.00004358, 0.00000011, 71.12, 10, 0.00002328, 0.00000006, 910.28, 128, 1.00, 0.53, 0.87, 11.12, 0.00000000
74, 0.00002275, 0.00000032, 42.66, 113.78, 50, 0.00003239, 0.00000004, 71.12, 10, 0.00002231, 0.00000005, 455.14, 64, 1.42, 0.98, 0.63, 4.00, 0.12191275
75, 0.00001488, 0.00000000, 13.21, 84.33, 11, 0.00001488, 0.00000000, 71.12, 10, 0.00001298, 0.00000000, 455.14, 64, 1.00, 0.87, 0.84, 5.40, 0.00000000
76, 0.00005028, 0.00000017, 24.51, 95.62, 21, 0.00005668, 0.00000000, 71.12, 10, 0.00001455, 0.00000000, 910.28, 128, 1.13, 0.29, 0.74, 9.52, 0.00000000
77, 0.00003881, 0.00000031, 42.93, 114.04, 47, 0.00007742, 0.00000000, 71.12, 10, 0.00001947, 0.00000000, 455.14, 64, 1.99, 0.50, 0.62, 3.99, 0.00000010
78, 0.00005834, 0.00000000, 11.71, 82.83, 11, 0.00005834, 0.00000000, 71.12, 10, 0.00002301, 0.00000000, 455.14, 64, 1.00, 0.39, 0.86, 5.49, 0.00000000
79, 0.00007055, 0.00000000, 18.25, 89.36, 15, 0.00007055, 0.00000000, 71.12, 10, 0.00002330, 0.00000000, 910.28, 128, 1.00, 0.33, 0.80, 10.19, 0.00000000
80, 0.00004271, 0.00000000, 31.30, 102.41, 15, 0.00004271, 0.00000000, 71.12, 10, 0.00001755, 0.00000000, 455.14, 64, 1.00, 0.41, 0.69, 4.44, 0.00000000
81, 0.00003928, 0.00000000, 14.03, 85.15, 15, 0.00003928, 0.00000000, 71.12, 10, 0.00002161, 0.00000000, 910.28, 128, 1.00, 0.55, 0.84, 10.69, 0.00000000
82, 0.00002697, 0.00000000, 13.82, 84.93, 11, 0.00002697, 0.00000000, 71.12, 10, 0.00002147, 0.00000000, 455.14, 64, 1.00, 0.80, 0.84, 5.36, 0.00000000
83, 0.00002640, 0.00000016, 17.80, 88.91, 26, 0.00002649, 0.00000006, 71.12, 10, 0.00001298, 0.00000003, 455.14, 64, 1.00, 0.49, 0.80, 5.12, 0.00000003
84, 0.00002489, 0.00000000, 13.29, 84.41, 11, 0.00002489, 0.00000000, 71.12, 10, 0.00001568, 0.00000004, 455.14, 64, 1.00, 0.63, 0.84, 5.39, 0.00000000
85, 0.00004856, 0.00000001, 16.46, 87.58, 14, 0.00004856, 0.00000001, 71.12, 10, 0.00001346, 0.00000001, 910.28, 128, 1.00, 0.28, 0.81, 10.39, 0.00000000
86, 0.00003159, 0.00000000, 15.03, 86.15, 11, 0.00003159, 0.00000000, 71.12, 10, 0.00002342, 0.00000003, 455.14, 64, 1.00, 0.74, 0.83, 5.28, 0.00000000
87, 0.00000368, 0.00000000, 10.88, 82.00, 11, 0.00000368, 0.00000000, 71.12, 10, 0.00000368, 0.00000000, 419.58, 59, 1.00, 1.00, 0.87, 5.12, 1.00000000
88, 0.00002690, 0.00000003, 13.94, 85.06, 11, 0.00002690, 0.00000003, 71.12, 10, 0.00002264, 0.00000000, 455.14, 64, 1.00, 0.84, 0.84, 5.35, 0.00000001
89, 0.00001589, 0.00000000, 14.79, 85.90, 11, 0.00001589, 0.00000000, 71.12, 10, 0.00001046, 0.00000002, 455.14, 64, 1.00, 0.66, 0.83, 5.30, 0.00000000
90, 0.00001941, 0.00000000, 14.24, 85.36, 13, 0.00001941, 0.00000000, 71.12, 10, 0.00001559, 0.00000000, 455.14, 64, 1.00, 0.80, 0.83, 5.33, 0.00000000
91, 0.00001294, 0.00000003, 12.40, 83.51, 11, 0.00001294, 0.00000003, 71.12, 10, 0.00001294, 0.00000003, 455.14, 64, 1.00, 1.00, 0.85, 5.45, 1.00000000
92, 0.00004015, 0.00000015, 31.85, 102.97, 39, 0.00005258, 0.00000000, 71.12, 10, 0.00002068, 0.00000000, 455.14, 64, 1.31, 0.52, 0.69, 4.42, 0.00000001
93, 0.00003763, 0.00000005, 15.20, 86.31, 15, 0.00003763, 0.00000005, 71.12, 10, 0.00001604, 0.00000000, 455.14, 64, 1.00, 0.43, 0.82, 5.27, 0.00000000
94, 0.00004738, 0.00000000, 14.17, 85.28, 15, 0.00004738, 0.00000000, 71.12, 10, 0.00001789, 0.00000000, 455.14, 64, 1.00, 0.38, 0.83, 5.34, 0.00000000
95, 0.00007097, 0.00000000, 54.23, 125.35, 11, 0.00007097, 0.00000000, 71.12, 10, 0.00001590, 0.00000000, 910.28, 128, 1.00, 0.22, 0.57, 7.26, 0.00000000
96, 0.00004597, 0.00000016, 31.33, 102.44, 27, 0.00005015, 0.00000000, 71.12, 10, 0.00001526, 0.00000000, 910.28, 128, 1.09, 0.33, 0.69, 8.89, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), std Ansor-25, tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k, p-value
0, 0.00004128, 0.00000025, 17.95, 195.74, 21, 0.00004742, 0.00000000, 177.79, 25, 0.00001434, 0.00000000, 455.14, 64, 1.15, 0.35, 0.91, 2.33, 0.00000001
1, 0.00003504, 0.00000000, 22.10, 199.88, 14, 0.00003504, 0.00000000, 177.79, 25, 0.00002018, 0.00000001, 910.28, 128, 1.00, 0.58, 0.89, 4.55, 0.00000000
2, 0.00001679, 0.00000002, 12.26, 190.05, 11, 0.00001679, 0.00000002, 177.79, 25, 0.00001679, 0.00000002, 455.14, 64, 1.00, 1.00, 0.94, 2.39, 1.00000000
3, 0.00002082, 0.00000028, 20.10, 197.89, 27, 0.00003530, 0.00000004, 177.79, 25, 0.00001628, 0.00000000, 910.28, 128, 1.70, 0.78, 0.90, 4.60, 0.00002108
4, 0.00003453, 0.00000000, 19.50, 197.28, 15, 0.00003453, 0.00000000, 177.79, 25, 0.00002089, 0.00000000, 455.14, 64, 1.00, 0.60, 0.90, 2.31, 0.00000000
5, 0.00006123, 0.00000016, 17.53, 195.32, 11, 0.00006123, 0.00000016, 177.79, 25, 0.00002626, 0.00000008, 3185.98, 448, 1.00, 0.43, 0.91, 16.31, 0.00000000
6, 0.00001104, 0.00000000, 18.96, 196.75, 15, 0.00001104, 0.00000000, 177.79, 25, 0.00001104, 0.00000000, 455.14, 64, 1.00, 1.00, 0.90, 2.31, 1.00000000
7, 0.00012049, 0.00000010, 14.71, 192.50, 11, 0.00012049, 0.00000010, 177.79, 25, 0.00004926, 0.00000009, 910.28, 128, 1.00, 0.41, 0.92, 4.73, 0.00000000
8, 0.00001788, 0.00000001, 11.24, 189.03, 11, 0.00001788, 0.00000001, 177.79, 25, 0.00001788, 0.00000001, 455.14, 64, 1.00, 1.00, 0.94, 2.41, 1.00000000
9, 0.00000418, 0.00000000, 10.55, 188.34, 12, 0.00000418, 0.00000000, 177.79, 25, 0.00000416, 0.00000000, 455.14, 64, 1.00, 0.99, 0.94, 2.42, 0.00010311
10, 0.00002992, 0.00000000, 13.77, 191.56, 14, 0.00002992, 0.00000000, 177.79, 25, 0.00001906, 0.00000001, 455.14, 64, 1.00, 0.64, 0.93, 2.38, 0.00000000
11, 0.00003115, 0.00000000, 13.61, 191.40, 15, 0.00003115, 0.00000000, 177.79, 25, 0.00001952, 0.00000000, 455.14, 64, 1.00, 0.63, 0.93, 2.38, 0.00000000
12, 0.00003675, 0.00000000, 14.31, 192.10, 15, 0.00003675, 0.00000000, 177.79, 25, 0.00001669, 0.00000000, 910.28, 128, 1.00, 0.45, 0.93, 4.74, 0.00000000
13, 0.00004451, 0.00000004, 18.59, 196.38, 11, 0.00004451, 0.00000004, 177.79, 25, 0.00001854, 0.00000000, 455.14, 64, 1.00, 0.42, 0.91, 2.32, 0.00000000
14, 0.00002197, 0.00000002, 15.75, 193.54, 13, 0.00002197, 0.00000002, 177.79, 25, 0.00002197, 0.00000002, 455.14, 64, 1.00, 1.00, 0.92, 2.35, 1.00000000
15, 0.00001095, 0.00000002, 12.17, 189.95, 11, 0.00001095, 0.00000002, 177.79, 25, 0.00000935, 0.00000001, 455.14, 64, 1.00, 0.85, 0.94, 2.40, 0.00000005
16, 0.00002840, 0.00000000, 13.96, 191.75, 12, 0.00002840, 0.00000000, 177.79, 25, 0.00001203, 0.00000000, 455.14, 64, 1.00, 0.42, 0.93, 2.37, 0.00000000
17, 0.00002472, 0.00000000, 11.66, 189.44, 11, 0.00002472, 0.00000000, 177.79, 25, 0.00001501, 0.00000000, 455.14, 64, 1.00, 0.61, 0.94, 2.40, 0.00000000
18, 0.00002526, 0.00000028, 15.03, 192.82, 17, 0.00002765, 0.00000000, 177.79, 25, 0.00002219, 0.00000000, 455.14, 64, 1.09, 0.88, 0.92, 2.36, 0.00009911
19, 0.00002029, 0.00000007, 10.55, 188.33, 15, 0.00002029, 0.00000007, 177.79, 25, 0.00002029, 0.00000007, 455.14, 64, 1.00, 1.00, 0.94, 2.42, 1.00000000
20, 0.00003257, 0.00000010, 14.70, 192.49, 15, 0.00003257, 0.00000010, 177.79, 25, 0.00002703, 0.00000006, 910.28, 128, 1.00, 0.83, 0.92, 4.73, 0.00000029
21, 0.00001202, 0.00000000, 15.48, 193.27, 15, 0.00001202, 0.00000000, 177.79, 25, 0.00000754, 0.00000000, 455.14, 64, 1.00, 0.63, 0.92, 2.35, 0.00000000
22, 0.00000416, 0.00000000, 10.79, 188.58, 12, 0.00000416, 0.00000000, 177.79, 25, 0.00000414, 0.00000000, 455.14, 64, 1.00, 1.00, 0.94, 2.41, 0.00119098
23, 0.00001533, 0.00000000, 25.82, 203.61, 15, 0.00001533, 0.00000000, 177.79, 25, 0.00001433, 0.00000002, 455.14, 64, 1.00, 0.94, 0.87, 2.24, 0.00000013
24, 0.00002596, 0.00000002, 12.81, 190.60, 11, 0.00002596, 0.00000002, 177.79, 25, 0.00001167, 0.00000000, 910.28, 128, 1.00, 0.45, 0.93, 4.78, 0.00000000
25, 0.00001888, 0.00000000, 27.28, 205.07, 15, 0.00001888, 0.00000000, 177.79, 25, 0.00001888, 0.00000000, 455.14, 64, 1.00, 1.00, 0.87, 2.22, 1.00000000
26, 0.00001677, 0.00000000, 12.40, 190.19, 13, 0.00001677, 0.00000000, 177.79, 25, 0.00001605, 0.00000000, 455.14, 64, 1.00, 0.96, 0.93, 2.39, 0.00000000
27, 0.00002418, 0.00000005, 13.90, 191.68, 17, 0.00002418, 0.00000005, 177.79, 25, 0.00002418, 0.00000005, 455.14, 64, 1.00, 1.00, 0.93, 2.37, 1.00000000
28, 0.00004449, 0.00000000, 11.93, 189.71, 12, 0.00004449, 0.00000000, 177.79, 25, 0.00001313, 0.00000000, 910.28, 128, 1.00, 0.30, 0.94, 4.80, 0.00000000
29, 0.00002791, 0.00000000, 20.03, 197.82, 15, 0.00002791, 0.00000000, 177.79, 25, 0.00001800, 0.00000006, 910.28, 128, 1.00, 0.65, 0.90, 4.60, 0.00000000
30, 0.00002530, 0.00000004, 9.86, 187.65, 11, 0.00002530, 0.00000004, 177.79, 25, 0.00001951, 0.00000005, 455.14, 64, 1.00, 0.77, 0.95, 2.43, 0.00000002
31, 0.00001560, 0.00000000, 15.07, 192.86, 15, 0.00001560, 0.00000000, 177.79, 25, 0.00001560, 0.00000000, 455.14, 64, 1.00, 1.00, 0.92, 2.36, 1.00000000
32, 0.00001984, 0.00000002, 15.27, 193.06, 15, 0.00001984, 0.00000002, 177.79, 25, 0.00001984, 0.00000002, 455.14, 64, 1.00, 1.00, 0.92, 2.36, 1.00000000
33, 0.00001227, 0.00000003, 13.04, 190.83, 14, 0.00001227, 0.00000003, 177.79, 25, 0.00001227, 0.00000003, 455.14, 64, 1.00, 1.00, 0.93, 2.39, 1.00000000
34, 0.00005312, 0.00000006, 11.46, 189.25, 11, 0.00005312, 0.00000006, 177.79, 25, 0.00001262, 0.00000000, 910.28, 128, 1.00, 0.24, 0.94, 4.81, 0.00000000
35, 0.00004249, 0.00000000, 23.44, 201.23, 11, 0.00004249, 0.00000000, 177.79, 25, 0.00001698, 0.00000003, 910.28, 128, 1.00, 0.40, 0.88, 4.52, 0.00000000
36, 0.00002309, 0.00000001, 20.53, 198.32, 11, 0.00002309, 0.00000001, 177.79, 25, 0.00002309, 0.00000001, 455.14, 64, 1.00, 1.00, 0.90, 2.29, 1.00000000
37, 0.00000419, 0.00000001, 10.60, 188.39, 12, 0.00000419, 0.00000001, 177.79, 25, 0.00000417, 0.00000000, 455.14, 64, 1.00, 1.00, 0.94, 2.42, 0.02085932
38, 0.00001740, 0.00000000, 11.79, 189.58, 11, 0.00001740, 0.00000000, 177.79, 25, 0.00000992, 0.00000000, 455.14, 64, 1.00, 0.57, 0.94, 2.40, 0.00000000
39, 0.00004145, 0.00000007, 8.51, 186.30, 11, 0.00004145, 0.00000007, 177.79, 25, 0.00001832, 0.00000000, 910.28, 128, 1.00, 0.44, 0.95, 4.89, 0.00000000
40, 0.00003435, 0.00000000, 13.64, 191.43, 14, 0.00003435, 0.00000000, 177.79, 25, 0.00001944, 0.00000005, 455.14, 64, 1.00, 0.57, 0.93, 2.38, 0.00000000
41, 0.00004274, 0.00000011, 13.24, 191.03, 12, 0.00004274, 0.00000011, 177.79, 25, 0.00002585, 0.00000004, 910.28, 128, 1.00, 0.60, 0.93, 4.77, 0.00000000
42, 0.00002708, 0.00000000, 20.21, 197.99, 15, 0.00002708, 0.00000000, 177.79, 25, 0.00002079, 0.00000005, 455.14, 64, 1.00, 0.77, 0.90, 2.30, 0.00000000
43, 0.00001168, 0.00000000, 24.83, 202.62, 15, 0.00001168, 0.00000000, 177.79, 25, 0.00001168, 0.00000000, 455.14, 64, 1.00, 1.00, 0.88, 2.25, 1.00000000
44, 0.00000329, 0.00000000, 11.91, 189.70, 13, 0.00000329, 0.00000000, 177.79, 25, 0.00000304, 0.00000000, 455.14, 64, 1.00, 0.92, 0.94, 2.40, 0.00000000
45, 0.00004826, 0.00000004, 30.67, 208.46, 13, 0.00004826, 0.00000004, 177.79, 25, 0.00002688, 0.00000007, 910.28, 128, 1.00, 0.56, 0.85, 4.37, 0.00000000
46, 0.00003253, 0.00000000, 15.03, 192.82, 17, 0.00003253, 0.00000000, 177.79, 25, 0.00001434, 0.00000000, 910.28, 128, 1.00, 0.44, 0.92, 4.72, 0.00000000
47, 0.00001422, 0.00000016, 16.52, 194.30, 23, 0.00001534, 0.00000004, 177.79, 25, 0.00001513, 0.00000000, 455.14, 64, 1.08, 1.06, 0.92, 2.34, 0.00132509
48, 0.00001443, 0.00000017, 24.41, 202.20, 33, 0.00002211, 0.00000000, 177.79, 25, 0.00000961, 0.00000001, 455.14, 64, 1.53, 0.67, 0.88, 2.25, 0.00000215
49, 0.00002456, 0.00000000, 21.87, 199.66, 15, 0.00002456, 0.00000000, 177.79, 25, 0.00002039, 0.00000006, 455.14, 64, 1.00, 0.83, 0.89, 2.28, 0.00000005
50, 0.00001933, 0.00000015, 33.07, 210.86, 49, 0.00002340, 0.00000000, 177.79, 25, 0.00002340, 0.00000000, 455.14, 64, 1.21, 1.21, 0.84, 2.16, 0.00000307
51, 0.00001935, 0.00000000, 14.34, 192.13, 11, 0.00001935, 0.00000000, 177.79, 25, 0.00001935, 0.00000000, 455.14, 64, 1.00, 1.00, 0.93, 2.37, 1.00000000
52, 0.00001671, 0.00000000, 17.93, 195.71, 11, 0.00001671, 0.00000000, 177.79, 25, 0.00000826, 0.00000000, 5916.81, 832, 1.00, 0.49, 0.91, 30.23, 0.00000000
53, 0.00006784, 0.00000001, 11.68, 189.47, 11, 0.00006784, 0.00000001, 177.79, 25, 0.00002246, 0.00000006, 910.28, 128, 1.00, 0.33, 0.94, 4.80, 0.00000000
54, 0.00003011, 0.00000000, 12.01, 189.79, 11, 0.00003011, 0.00000000, 177.79, 25, 0.00001670, 0.00000000, 910.28, 128, 1.00, 0.55, 0.94, 4.80, 0.00000000
55, 0.00001838, 0.00000000, 15.59, 193.37, 11, 0.00001838, 0.00000000, 177.79, 25, 0.00001838, 0.00000000, 455.14, 64, 1.00, 1.00, 0.92, 2.35, 1.00000000
56, 0.00004927, 0.00000016, 16.86, 194.64, 22, 0.00005394, 0.00000001, 177.79, 25, 0.00001099, 0.00000000, 910.28, 128, 1.09, 0.22, 0.91, 4.68, 0.00000000
57, 0.00003348, 0.00000000, 16.16, 193.95, 15, 0.00003348, 0.00000000, 177.79, 25, 0.00002290, 0.00000006, 455.14, 64, 1.00, 0.68, 0.92, 2.35, 0.00000000
58, 0.00001946, 0.00000003, 15.60, 193.39, 16, 0.00001946, 0.00000003, 177.79, 25, 0.00001946, 0.00000003, 455.14, 64, 1.00, 1.00, 0.92, 2.35, 1.00000000
59, 0.00001414, 0.00000000, 13.41, 191.20, 14, 0.00001414, 0.00000000, 177.79, 25, 0.00001132, 0.00000000, 455.14, 64, 1.00, 0.80, 0.93, 2.38, 0.00000000
60, 0.00002489, 0.00000027, 25.57, 203.36, 21, 0.00002500, 0.00000000, 177.79, 25, 0.00002500, 0.00000000, 455.14, 64, 1.00, 1.00, 0.87, 2.24, 0.58067626
61, 0.00001558, 0.00000032, 19.32, 197.11, 26, 0.00001799, 0.00000000, 177.79, 25, 0.00001763, 0.00000000, 455.14, 64, 1.15, 1.13, 0.90, 2.31, 0.00078981
62, 0.00001541, 0.00000001, 19.40, 197.19, 11, 0.00001541, 0.00000001, 177.79, 25, 0.00001060, 0.00000002, 455.14, 64, 1.00, 0.69, 0.90, 2.31, 0.00000000
63, 0.00002956, 0.00000030, 20.24, 198.03, 23, 0.00003356, 0.00000000, 177.79, 25, 0.00000853, 0.00000000, 5461.67, 768, 1.14, 0.29, 0.90, 27.58, 0.00000006
64, 0.00001471, 0.00000000, 13.87, 191.66, 11, 0.00001471, 0.00000000, 177.79, 25, 0.00001471, 0.00000000, 455.14, 64, 1.00, 1.00, 0.93, 2.37, 1.00000000
65, 0.00005106, 0.00000006, 12.98, 190.77, 14, 0.00005106, 0.00000006, 177.79, 25, 0.00002152, 0.00000000, 455.14, 64, 1.00, 0.42, 0.93, 2.39, 0.00000000
66, 0.00002820, 0.00000000, 13.11, 190.90, 12, 0.00002820, 0.00000000, 177.79, 25, 0.00001783, 0.00000003, 910.28, 128, 1.00, 0.63, 0.93, 4.77, 0.00000000
67, 0.00001506, 0.00000000, 14.68, 192.47, 17, 0.00001506, 0.00000000, 177.79, 25, 0.00001257, 0.00000000, 455.14, 64, 1.00, 0.84, 0.92, 2.36, 0.00000000
68, 0.00000495, 0.00000000, 11.22, 189.01, 13, 0.00000495, 0.00000000, 177.79, 25, 0.00000495, 0.00000000, 455.14, 64, 1.00, 1.00, 0.94, 2.41, 0.01787897
69, 0.00002596, 0.00000000, 11.53, 189.31, 11, 0.00002596, 0.00000000, 177.79, 25, 0.00002362, 0.00000000, 455.14, 64, 1.00, 0.91, 0.94, 2.40, 0.00000000
70, 0.00001752, 0.00000016, 20.80, 198.59, 27, 0.00001771, 0.00000000, 177.79, 25, 0.00001395, 0.00000003, 455.14, 64, 1.01, 0.80, 0.90, 2.29, 0.00000657
71, 0.00003339, 0.00000000, 24.03, 201.82, 15, 0.00003339, 0.00000000, 177.79, 25, 0.00001393, 0.00000000, 3185.98, 448, 1.00, 0.42, 0.88, 15.79, 0.00000000
72, 0.00003518, 0.00000003, 17.46, 195.25, 15, 0.00003518, 0.00000003, 177.79, 25, 0.00001978, 0.00000000, 455.14, 64, 1.00, 0.56, 0.91, 2.33, 0.00000000
73, 0.00003702, 0.00000000, 17.40, 195.18, 11, 0.00003702, 0.00000000, 177.79, 25, 0.00002328, 0.00000006, 910.28, 128, 1.00, 0.63, 0.91, 4.66, 0.00000000
74, 0.00002241, 0.00000016, 35.19, 212.98, 47, 0.00003239, 0.00000004, 177.79, 25, 0.00002231, 0.00000005, 455.14, 64, 1.45, 1.00, 0.83, 2.14, 0.42364672
75, 0.00001488, 0.00000000, 13.19, 190.98, 11, 0.00001488, 0.00000000, 177.79, 25, 0.00001298, 0.00000000, 455.14, 64, 1.00, 0.87, 0.93, 2.38, 0.00000000
76, 0.00003433, 0.00000000, 11.26, 189.05, 11, 0.00003433, 0.00000000, 177.79, 25, 0.00001455, 0.00000000, 910.28, 128, 1.00, 0.42, 0.94, 4.82, 0.00000000
77, 0.00003834, 0.00000016, 25.88, 203.67, 38, 0.00007105, 0.00000000, 177.79, 25, 0.00001947, 0.00000000, 455.14, 64, 1.85, 0.51, 0.87, 2.23, 0.00000001
78, 0.00003622, 0.00000003, 13.15, 190.94, 13, 0.00003622, 0.00000003, 177.79, 25, 0.00002301, 0.00000000, 455.14, 64, 1.00, 0.64, 0.93, 2.38, 0.00000000
79, 0.00006707, 0.00000000, 11.28, 189.07, 11, 0.00006707, 0.00000000, 177.79, 25, 0.00002330, 0.00000000, 910.28, 128, 1.00, 0.35, 0.94, 4.81, 0.00000000
80, 0.00001755, 0.00000000, 11.93, 189.72, 11, 0.00001755, 0.00000000, 177.79, 25, 0.00001755, 0.00000000, 455.14, 64, 1.00, 1.00, 0.94, 2.40, 1.00000000
