BENCH: vgg13
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
3, 0.00000349, 0.00000000, 10.39, 72.39, 11, 0.00000349, 0.00000000, 62.00, 10, 0.00000349, 0.00000000, 372.02, 60, 1.00, 1.00, 0.86, 5.14, 1.00000000
4, 0.00068754, 0.00000004, 18.86, 80.86, 16, 0.00068754, 0.00000004, 62.00, 10, 0.00011845, 0.00000027, 5952.24, 960, 1.00, 0.17, 0.77, 73.61, 0.00000000
5, 0.00020754, 0.00000076, 11.66, 73.66, 11, 0.00020754, 0.00000076, 62.00, 10, 0.00011877, 0.00000024, 3174.53, 512, 1.00, 0.57, 0.84, 43.10, 0.00000001
6, 0.00027214, 0.00000057, 19.74, 81.74, 25, 0.00036173, 0.00000006, 62.00, 10, 0.00008762, 0.00000015, 2380.90, 384, 1.33, 0.32, 0.76, 29.13, 0.00000000
7, 0.00001115, 0.00000000, 10.75, 72.75, 11, 0.00001115, 0.00000000, 62.00, 10, 0.00001115, 0.00000000, 372.02, 60, 1.00, 1.00, 0.85, 5.11, 1.00000000
8, 0.00003957, 0.00000025, 27.10, 89.10, 25, 0.00005092, 0.00000000, 62.00, 10, 0.00002408, 0.00000004, 793.63, 128, 1.29, 0.61, 0.70, 8.91, 0.00000011
9, 0.00164313, 0.00000025, 61.98, 123.98, 29, 0.00221898, 0.00000016, 62.00, 10, 0.00048441, 0.00000117, 11904.49, 1920, 1.35, 0.29, 0.50, 96.02, 0.00000000
10, 0.00001502, 0.00000028, 14.16, 76.16, 21, 0.00001926, 0.00000003, 62.00, 10, 0.00000336, 0.00000000, 396.82, 64, 1.28, 0.22, 0.81, 5.21, 0.00000049
11, 0.00071757, 0.00000192, 35.32, 97.32, 13, 0.00071757, 0.00000192, 62.00, 10, 0.00026282, 0.00000061, 6745.88, 1088, 1.00, 0.37, 0.64, 69.32, 0.00000000
12, 0.00141460, 0.00000043, 47.02, 109.02, 42, 0.00168955, 0.00000016, 62.00, 10, 0.00023019, 0.00000071, 5952.24, 960, 1.19, 0.16, 0.57, 54.60, 0.00000000
13, 0.00000217, 0.00000000, 9.51, 71.51, 11, 0.00000217, 0.00000000, 62.00, 10, 0.00000215, 0.00000000, 372.02, 60, 1.00, 0.99, 0.87, 5.20, 0.00168285
14, 0.00000416, 0.00000000, 10.39, 72.39, 13, 0.00000416, 0.00000000, 62.00, 10, 0.00000415, 0.00000000, 396.82, 64, 1.00, 1.00, 0.86, 5.48, 0.00151143
15, 0.00054579, 0.00000042, 14.74, 76.74, 13, 0.00054579, 0.00000042, 62.00, 10, 0.00014532, 0.00000031, 3968.16, 640, 1.00, 0.27, 0.81, 51.71, 0.00000000
16, 0.00075248, 0.00000360, 25.33, 87.33, 15, 0.00075248, 0.00000360, 62.00, 10, 0.00019483, 0.00000050, 4761.79, 768, 1.00, 0.26, 0.71, 54.53, 0.00000000
17, 0.00002110, 0.00000001, 11.38, 73.38, 11, 0.00002110, 0.00000001, 62.00, 10, 0.00002106, 0.00000001, 372.02, 60, 1.00, 1.00, 0.84, 5.07, 0.03348312
18, 0.00000260, 0.00000000, 9.55, 71.55, 11, 0.00000260, 0.00000000, 62.00, 10, 0.00000260, 0.00000000, 372.02, 60, 1.00, 1.00, 0.87, 5.20, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), std Ansor-25, tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k, p-value
0, 0.00041424, 0.00000125, 16.41, 171.41, 13, 0.00041424, 0.00000125, 155.01, 25, 0.00025352, 0.00000056, 6349.06, 1024, 1.00, 0.61, 0.90, 37.04, 0.00000001
1, 0.00044163, 0.00000113, 8.36, 163.37, 7, 0.00044163, 0.00000113, 155.01, 25, 0.00024504, 0.00000106, 6349.06, 1024, 1.00, 0.55, 0.95, 38.86, 0.00000001
2, 0.00005857, 0.00000059, 15.28, 170.28, 17, 0.00006180, 0.00000001, 155.01, 25, 0.00004822, 0.00000000, 1190.45, 192, 1.06, 0.82, 0.91, 6.99, 0.00001579
3, 0.00000349, 0.00000000, 10.48, 165.48, 11, 0.00000349, 0.00000000, 155.01, 25, 0.00000349, 0.00000000, 372.02, 60, 1.00, 1.00, 0.94, 2.25, 1.00000000
4, 0.00029979, 0.00000066, 16.74, 171.74, 13, 0.00029979, 0.00000066, 155.01, 25, 0.00011845, 0.00000027, 5952.24, 960, 1.00, 0.40, 0.90, 34.66, 0.00000000
5, 0.00015530, 0.00000030, 36.17, 191.18, 35, 0.00016874, 0.00000061, 155.01, 25, 0.00011877, 0.00000024, 3174.53, 512, 1.09, 0.76, 0.81, 16.61, 0.00000002
6, 0.00022721, 0.00000032, 22.50, 177.51, 19, 0.00023490, 0.00000000, 155.01, 25, 0.00008762, 0.00000015, 2380.90, 384, 1.03, 0.39, 0.87, 13.41, 0.00000000
7, 0.00001115, 0.00000000, 10.78, 165.78, 11, 0.00001115, 0.00000000, 155.01, 25, 0.00001115, 0.00000000, 372.02, 60, 1.00, 1.00, 0.93, 2.24, 1.00000000
8, 0.00002958, 0.00000032, 48.29, 203.29, 40, 0.00003149, 0.00000011, 155.01, 25, 0.00002408, 0.00000004, 793.63, 128, 1.06, 0.81, 0.76, 3.90, 0.00001789
9, 0.00051597, 0.00000143, 90.09, 245.09, 41, 0.00064547, 0.00000060, 155.01, 25, 0.00048441, 0.00000117, 11904.49, 1920, 1.25, 0.94, 0.63, 48.57, 0.00001720
10, 0.00000480, 0.00000025, 16.96, 171.96, 23, 0.00000595, 0.00000000, 155.01, 25, 0.00000336, 0.00000000, 396.82, 64, 1.24, 0.70, 0.90, 2.31, 0.00121842
11, 0.00057827, 0.00000299, 12.24, 167.25, 11, 0.00057827, 0.00000299, 155.01, 25, 0.00026282, 0.00000061, 6745.88, 1088, 1.00, 0.45, 0.93, 40.33, 0.00000001
12, 0.00034080, 0.00000077, 14.90, 169.91, 14, 0.00034080, 0.00000077, 155.01, 25, 0.00023019, 0.00000071, 5952.24, 960, 1.00, 0.68, 0.91, 35.03, 0.00000001
13, 0.00000217, 0.00000000, 9.61, 164.61, 11, 0.00000217, 0.00000000, 155.01, 25, 0.00000215, 0.00000000, 372.02, 60, 1.00, 0.99, 0.94, 2.26, 0.00338118
14, 0.00000415, 0.00000000, 10.85, 165.86, 13, 0.00000415, 0.00000000, 155.01, 25, 0.00000415, 0.00000000, 396.82, 64, 1.00, 1.00, 0.93, 2.39, 0.04195250
15, 0.00022629, 0.00000026, 62.20, 217.21, 37, 0.00051862, 0.00000036, 155.01, 25, 0.00014532, 0.00000031, 3968.16, 640, 2.29, 0.64, 0.71, 18.27, 0.00000000
16, 0.00021995, 0.00000078, 25.83, 180.84, 15, 0.00021995, 0.00000078, 155.01, 25, 0.00019483, 0.00000050, 4761.79, 768, 1.00, 0.89, 0.86, 26.33, 0.00000282
17, 0.00002106, 0.00000001, 11.35, 166.35, 11, 0.00002106, 0.00000001, 155.01, 25, 0.00002106, 0.00000001, 372.02, 60, 1.00, 1.00, 0.93, 2.24, 0.81287029
18, 0.00000260, 0.00000000, 9.66, 164.66, 11, 0.00000260, 0.00000000, 155.01, 25, 0.00000260, 0.00000000, 372.02, 60, 1.00, 1.00, 0.94, 2.26, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), std Ansor-50, tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k, p-value
0, 0.00041424, 0.00000125, 16.40, 326.41, 13, 0.00041424, 0.00000125, 310.01, 50, 0.00025352, 0.00000056, 6349.06, 1024, 1.00, 0.61, 0.95, 19.45, 0.00000001
1, 0.00042132, 0.00000082, 19.82, 329.84, 16, 0.00042132, 0.00000082, 310.01, 50, 0.00024504, 0.00000106, 6349.06, 1024, 1.00, 0.58, 0.94, 19.25, 0.00000000
2, 0.00005345, 0.00000034, 18.65, 328.66, 20, 0.00006180, 0.00000001, 310.01, 50, 0.00004822, 0.00000000, 1190.45, 192, 1.16, 0.90, 0.94, 3.62, 0.00002574
3, 0.00000349, 0.00000000, 10.47, 320.48, 11, 0.00000349, 0.00000000, 310.01, 50, 0.00000349, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 1.16, 1.00000000
4, 0.00016964, 0.00000028, 41.46, 351.48, 22, 0.00017634, 0.00000055, 310.01, 50, 0.00011845, 0.00000027, 5952.24, 960, 1.04, 0.70, 0.88, 16.93, 0.00000001
5, 0.00016268, 0.00000051, 12.57, 322.59, 11, 0.00016268, 0.00000051, 310.01, 50, 0.00011877, 0.00000024, 3174.53, 512, 1.00, 0.73, 0.96, 9.84, 0.00000004
6, 0.00014638, 0.00000024, 45.22, 355.23, 47, 0.00015459, 0.00000001, 310.01, 50, 0.00008762, 0.00000015, 2380.90, 384, 1.06, 0.60, 0.87, 6.70, 0.00000000
7, 0.00001115, 0.00000000, 10.77, 320.78, 11, 0.00001115, 0.00000000, 310.01, 50, 0.00001115, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 1.16, 1.00000000
8, 0.00002966, 0.00000025, 47.44, 357.45, 39, 0.00003149, 0.00000011, 310.01, 50, 0.00002408, 0.00000004, 793.63, 128, 1.06, 0.81, 0.87, 2.22, 0.00000654
9, 0.00051541, 0.00000084, 69.94, 379.95, 30, 0.00064547, 0.00000060, 310.01, 50, 0.00048441, 0.00000117, 11904.49, 1920, 1.25, 0.94, 0.82, 31.33, 0.00000683
10, 0.00000336, 0.00000000, 12.93, 322.94, 13, 0.00000336, 0.00000000, 310.01, 50, 0.00000336, 0.00000000, 396.82, 64, 1.00, 1.00, 0.96, 1.23, 1.00000000
11, 0.00034175, 0.00000080, 21.24, 331.25, 13, 0.00034175, 0.00000080, 310.01, 50, 0.00026282, 0.00000061, 6745.88, 1088, 1.00, 0.77, 0.94, 20.37, 0.00000004
12, 0.00034080, 0.00000077, 14.98, 324.99, 14, 0.00034080, 0.00000077, 310.01, 50, 0.00023019, 0.00000071, 5952.24, 960, 1.00, 0.68, 0.95, 18.32, 0.00000001
13, 0.00000215, 0.00000000, 9.74, 319.75, 11, 0.00000215, 0.00000000, 310.01, 50, 0.00000215, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 1.16, 1.00000000
14, 0.00000415, 0.00000000, 10.89, 320.90, 13, 0.00000415, 0.00000000, 310.01, 50, 0.00000415, 0.00000000, 396.82, 64, 1.00, 1.00, 0.97, 1.24, 0.04195250
15, 0.00026584, 0.00000110, 19.57, 329.58, 15, 0.00026584, 0.00000110, 310.01, 50, 0.00014532, 0.00000031, 3968.16, 640, 1.00, 0.55, 0.94, 12.04, 0.00000001
16, 0.00020003, 0.00000084, 15.90, 325.92, 13, 0.00020003, 0.00000084, 310.01, 50, 0.00019483, 0.00000050, 4761.79, 768, 1.00, 0.97, 0.95, 14.61, 0.00166993
17, 0.00002106, 0.00000001, 7.19, 317.20, 2, 0.00002106, 0.00000001, 310.01, 50, 0.00002106, 0.00000001, 372.02, 60, 1.00, 1.00, 0.98, 1.17, 1.00000000
18, 0.00000260, 0.00000000, 9.62, 319.63, 11, 0.00000260, 0.00000000, 310.01, 50, 0.00000260, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 1.16, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), std Ansor-100, tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k, p-value
0, 0.00030422, 0.00000037, 18.07, 638.10, 11, 0.00030422, 0.00000037, 620.03, 100, 0.00025352, 0.00000056, 6349.06, 1024, 1.00, 0.83, 0.97, 9.95, 0.00000005
1, 0.00034636, 0.00000079, 19.33, 639.36, 16, 0.00034636, 0.00000079, 620.03, 100, 0.00024504, 0.00000106, 6349.06, 1024, 1.00, 0.71, 0.97, 9.93, 0.00000004
2, 0.00004822, 0.00000000, 16.61, 636.64, 11, 0.00004822, 0.00000000, 620.03, 100, 0.00004822, 0.00000000, 1190.45, 192, 1.00, 1.00, 0.97, 1.87, 1.00000000
3, 0.00000349, 0.00000000, 10.44, 382.46, 11, 0.00000349, 0.00000000, 372.02, 60, 0.00000349, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
4, 0.00014774, 0.00000037, 21.56, 641.59, 11, 0.00014774, 0.00000037, 620.03, 100, 0.00011845, 0.00000027, 5952.24, 960, 1.00, 0.80, 0.97, 9.28, 0.00000009
5, 0.00016126, 0.00000027, 12.35, 632.37, 11, 0.00016126, 0.00000027, 620.03, 100, 0.00011877, 0.00000024, 3174.53, 512, 1.00, 0.74, 0.98, 5.02, 0.00000001
6, 0.00009909, 0.00000059, 39.97, 660.00, 50, 0.00010115, 0.00000062, 620.03, 100, 0.00008762, 0.00000015, 2380.90, 384, 1.02, 0.88, 0.94, 3.61, 0.00001226
7, 0.00001115, 0.00000000, 10.75, 382.77, 11, 0.00001115, 0.00000000, 372.02, 60, 0.00001115, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
8, 0.00002683, 0.00000033, 29.75, 649.78, 26, 0.00002754, 0.00000003, 620.03, 100, 0.00002408, 0.00000004, 793.63, 128, 1.03, 0.90, 0.95, 1.22, 0.00032129
9, 0.00051575, 0.00000074, 108.43, 728.45, 43, 0.00051837, 0.00000151, 620.03, 100, 0.00048441, 0.00000117, 11904.49, 1920, 1.01, 0.94, 0.85, 16.34, 0.00000559
10, 0.00000336, 0.00000000, 12.93, 409.75, 13, 0.00000336, 0.00000000, 396.82, 64, 0.00000336, 0.00000000, 396.82, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
11, 0.00030036, 0.00000115, 20.43, 640.45, 13, 0.00030036, 0.00000115, 620.03, 100, 0.00026282, 0.00000061, 6745.88, 1088, 1.00, 0.88, 0.97, 10.53, 0.00000215
12, 0.00025316, 0.00000043, 27.97, 648.00, 11, 0.00025316, 0.00000043, 620.03, 100, 0.00023019, 0.00000071, 5952.24, 960, 1.00, 0.91, 0.96, 9.19, 0.00000257
13, 0.00000215, 0.00000000, 9.78, 381.79, 11, 0.00000215, 0.00000000, 372.02, 60, 0.00000215, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
14, 0.00000415, 0.00000000, 11.00, 407.82, 13, 0.00000415, 0.00000000, 396.82, 64, 0.00000415, 0.00000000, 396.82, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
15, 0.00020137, 0.00000072, 23.69, 643.72, 16, 0.00020137, 0.00000072, 620.03, 100, 0.00014532, 0.00000031, 3968.16, 640, 1.00, 0.72, 0.96, 6.16, 0.00000006
16, 0.00020003, 0.00000084, 15.92, 635.95, 13, 0.00020003, 0.00000084, 620.03, 100, 0.00019483, 0.00000050, 4761.79, 768, 1.00, 0.97, 0.97, 7.49, 0.00166993
17, 0.00002106, 0.00000001, 7.19, 379.21, 2, 0.00002106, 0.00000001, 372.02, 60, 0.00002106, 0.00000001, 372.02, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
18, 0.00000260, 0.00000000, 9.61, 381.63, 11, 0.00000260, 0.00000000, 372.02, 60, 0.00000260, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), std Ansor-200, tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k, p-value
0, 0.00028970, 0.00000083, 22.11, 1262.16, 13, 0.00028970, 0.00000083, 1240.05, 200, 0.00025352, 0.00000056, 6349.06, 1024, 1.00, 0.88, 0.98, 5.03, 0.00000086
1, 0.00028818, 0.00000062, 18.61, 1258.66, 16, 0.00028818, 0.00000062, 1240.05, 200, 0.00024504, 0.00000106, 6349.06, 1024, 1.00, 0.85, 0.99, 5.04, 0.00000097
2, 0.00004822, 0.00000000, 16.69, 1207.14, 11, 0.00004822, 0.00000000, 1190.45, 192, 0.00004822, 0.00000000, 1190.45, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00000349, 0.00000000, 10.49, 382.51, 11, 0.00000349, 0.00000000, 372.02, 60, 0.00000349, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
4, 0.00014390, 0.00000035, 27.51, 1267.56, 11, 0.00014390, 0.00000035, 1240.05, 200, 0.00011845, 0.00000027, 5952.24, 960, 1.00, 0.82, 0.98, 4.70, 0.00000014
5, 0.00014213, 0.00000036, 12.77, 1252.82, 11, 0.00014213, 0.00000036, 1240.05, 200, 0.00011877, 0.00000024, 3174.53, 512, 1.00, 0.84, 0.99, 2.53, 0.00000017
6, 0.00008798, 0.00000018, 13.35, 1253.40, 15, 0.00008798, 0.00000018, 1240.05, 200, 0.00008762, 0.00000015, 2380.90, 384, 1.00, 1.00, 0.99, 1.90, 0.09617258
7, 0.00001115, 0.00000000, 10.74, 382.76, 11, 0.00001115, 0.00000000, 372.02, 60, 0.00001115, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
8, 0.00002321, 0.00000028, 28.44, 822.07, 26, 0.00002408, 0.00000004, 793.63, 128, 0.00002408, 0.00000004, 793.63, 128, 1.04, 1.04, 0.97, 0.97, 0.01210549
9, 0.00051507, 0.00000000, 83.89, 1323.94, 33, 0.00051778, 0.00000155, 1240.05, 200, 0.00048441, 0.00000117, 11904.49, 1920, 1.01, 0.94, 0.94, 8.99, 0.00000312
10, 0.00000336, 0.00000000, 12.94, 409.75, 13, 0.00000336, 0.00000000, 396.82, 64, 0.00000336, 0.00000000, 396.82, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
11, 0.00027168, 0.00000076, 19.85, 1259.90, 11, 0.00027168, 0.00000076, 1240.05, 200, 0.00026282, 0.00000061, 6745.88, 1088, 1.00, 0.97, 0.98, 5.35, 0.00021092
12, 0.00024875, 0.00000075, 32.51, 1272.57, 13, 0.00024875, 0.00000075, 1240.05, 200, 0.00023019, 0.00000071, 5952.24, 960, 1.00, 0.93, 0.97, 4.68, 0.00001417
13, 0.00000215, 0.00000000, 9.76, 381.77, 11, 0.00000215, 0.00000000, 372.02, 60, 0.00000215, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
14, 0.00000415, 0.00000000, 11.01, 407.83, 13, 0.00000415, 0.00000000, 396.82, 64, 0.00000415, 0.00000000, 396.82, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
15, 0.00015712, 0.00000031, 26.54, 1266.59, 16, 0.00015712, 0.00000031, 1240.05, 200, 0.00014532, 0.00000031, 3968.16, 640, 1.00, 0.92, 0.98, 3.13, 0.00000299
16, 0.00019483, 0.00000050, 17.99, 1258.04, 13, 0.00019483, 0.00000050, 1240.05, 200, 0.00019483, 0.00000050, 4761.79, 768, 1.00, 1.00, 0.99, 3.79, 1.00000000
17, 0.00002106, 0.00000001, 7.19, 379.21, 2, 0.00002106, 0.00000001, 372.02, 60, 0.00002106, 0.00000001, 372.02, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
18, 0.00000260, 0.00000000, 9.57, 381.59, 11, 0.00000260, 0.00000000, 372.02, 60, 0.00000260, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), std Ansor-300, tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k, p-value
0, 0.00028970, 0.00000083, 22.17, 1882.25, 13, 0.00028970, 0.00000083, 1860.08, 300, 0.00025352, 0.00000056, 6349.06, 1024, 1.00, 0.88, 0.99, 3.37, 0.00000086
1, 0.00026556, 0.00000093, 20.12, 1880.19, 16, 0.00026556, 0.00000093, 1860.08, 300, 0.00024504, 0.00000106, 6349.06, 1024, 1.00, 0.92, 0.99, 3.38, 0.00003251
2, 0.00004822, 0.00000000, 16.64, 1207.09, 11, 0.00004822, 0.00000000, 1190.45, 192, 0.00004822, 0.00000000, 1190.45, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00000349, 0.00000000, 10.45, 382.47, 11, 0.00000349, 0.00000000, 372.02, 60, 0.00000349, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
4, 0.00013480, 0.00000035, 14.43, 1874.51, 11, 0.00013480, 0.00000035, 1860.08, 300, 0.00011845, 0.00000027, 5952.24, 960, 1.00, 0.88, 0.99, 3.18, 0.00000083
5, 0.00012447, 0.00000032, 25.83, 1885.91, 21, 0.00012556, 0.00000049, 1860.08, 300, 0.00011877, 0.00000024, 3174.53, 512, 1.01, 0.95, 0.99, 1.68, 0.00003534
6, 0.00008762, 0.00000015, 11.22, 1871.30, 11, 0.00008762, 0.00000015, 1860.08, 300, 0.00008762, 0.00000015, 2380.90, 384, 1.00, 1.00, 0.99, 1.27, 1.00000000
7, 0.00001115, 0.00000000, 10.77, 382.78, 11, 0.00001115, 0.00000000, 372.02, 60, 0.00001115, 0.00000000, 372.02, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
8, 0.00002352, 0.00000004, 28.47, 822.10, 26, 0.00002408, 0.00000004, 793.63, 128, 0.00002408, 0.00000004, 793.63, 128, 1.02, 1.02, 0.97, 0.97, 0.00016716
9, 0.00051562, 0.00000042, 83.57, 1943.65, 33, 0.00051778, 0.00000155, 1860.08, 300, 0.00048441, 0.00000117, 11904.49, 1920, 1.00, 0.94, 0.96, 6.12, 0.00000371
