BENCH: googlenet
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
27, 0.00003464, 0.00000000, 12.16, 19.17, 11, 0.00003464, 0.00000000, 7.00,  1, 0.00001253, 0.00000001, 896.34, 128, 1.00, 0.36, 0.37, 46.77, 0.00000000
28, 0.00000313, 0.00000001, 10.54, 17.54, 11, 0.00000313, 0.00000001, 7.00,  1, 0.00000313, 0.00000001, 448.17, 64, 1.00, 1.00, 0.40, 25.55, 1.00000000
29, 0.00001262, 0.00000028, 36.25, 43.25, 60, 0.00002914, 0.00000000, 7.00,  1, 0.00000307, 0.00000000, 448.17, 64, 2.31, 0.24, 0.16, 10.36, 0.00000109
30, 0.00026172, 0.00000003, 41.69, 48.69, 11, 0.00026172, 0.00000003, 7.00,  1, 0.00002328, 0.00000004, 1792.67, 256, 1.00, 0.09, 0.14, 36.82, 0.00000000
31, 0.00013097, 0.00000019, 41.66, 48.66, 33, 0.00019642, 0.00000023, 7.00,  1, 0.00003769, 0.00000005, 3137.17, 448, 1.50, 0.29, 0.14, 64.47, 0.00000000
32, 0.00002241, 0.00000032, 33.84, 40.85, 42, 0.00002581, 0.00000002, 7.00,  1, 0.00000993, 0.00000000, 2240.84, 320, 1.15, 0.44, 0.17, 54.86, 0.00000066
33, 0.00001923, 0.00000001, 12.42, 19.42, 9, 0.00001923, 0.00000001, 7.00,  1, 0.00000502, 0.00000000, 448.17, 64, 1.00, 0.26, 0.36, 23.08, 0.00000000
34, 0.00000217, 0.00000000, 9.87, 16.87, 11, 0.00000217, 0.00000000, 7.00,  1, 0.00000215, 0.00000000, 448.17, 64, 1.00, 0.99, 0.41, 26.56, 0.00194272
35, 0.00001466, 0.00000026, 24.05, 31.05, 31, 0.00002785, 0.00000000, 7.00,  1, 0.00000588, 0.00000001, 896.34, 128, 1.90, 0.40, 0.23, 28.87, 0.00000110
36, 0.00008613, 0.00000018, 87.76, 94.76, 72, 0.00010114, 0.00000000, 7.00,  1, 0.00001421, 0.00000000, 1344.50, 192, 1.17, 0.16, 0.07, 14.19, 0.00000000
37, 0.00004317, 0.00000000, 14.59, 21.59, 15, 0.00004317, 0.00000000, 7.00,  1, 0.00001818, 0.00000000, 1792.67, 256, 1.00, 0.42, 0.32, 83.02, 0.00000000
38, 0.00003970, 0.00000000, 21.61, 28.61, 15, 0.00003970, 0.00000000, 7.00,  1, 0.00000734, 0.00000001, 896.34, 128, 1.00, 0.19, 0.24, 31.33, 0.00000000
39, 0.00000401, 0.00000030, 12.89, 19.89, 18, 0.00000703, 0.00000002, 7.00,  1, 0.00000258, 0.00000000, 448.17, 64, 1.75, 0.64, 0.35, 22.53, 0.00270959
40, 0.00001786, 0.00000016, 23.78, 30.78, 37, 0.00005436, 0.00000000, 7.00,  1, 0.00000899, 0.00000000, 1344.50, 192, 3.04, 0.50, 0.23, 43.68, 0.00000016
41, 0.00001292, 0.00000000, 14.09, 21.09, 14, 0.00001292, 0.00000000, 7.00,  1, 0.00000613, 0.00000000, 896.34, 128, 1.00, 0.47, 0.33, 42.50, 0.00000000
42, 0.00001963, 0.00000000, 11.01, 18.01, 11, 0.00001963, 0.00000000, 7.00,  1, 0.00001220, 0.00000001, 896.34, 128, 1.00, 0.62, 0.39, 49.77, 0.00000000
43, 0.00015792, 0.00000016, 53.80, 60.80, 32, 0.00019689, 0.00000001, 7.00,  1, 0.00001961, 0.00000003, 1792.67, 256, 1.25, 0.12, 0.12, 29.48, 0.00000000
44, 0.00002050, 0.00000000, 13.88, 20.88, 11, 0.00002050, 0.00000000, 7.00,  1, 0.00001127, 0.00000000, 896.34, 128, 1.00, 0.55, 0.34, 42.93, 0.00000000
45, 0.00025803, 0.00000001, 20.11, 27.11, 15, 0.00025803, 0.00000001, 7.00,  1, 0.00001707, 0.00000003, 1344.50, 192, 1.00, 0.07, 0.26, 49.60, 0.00000000
46, 0.00000966, 0.00000016, 19.02, 26.03, 25, 0.00001086, 0.00000001, 7.00,  1, 0.00000602, 0.00000000, 896.34, 128, 1.12, 0.62, 0.27, 34.44, 0.00000508
47, 0.00001037, 0.00000001, 13.15, 20.15, 11, 0.00001037, 0.00000001, 7.00,  1, 0.00000394, 0.00000000, 896.34, 128, 1.00, 0.38, 0.35, 44.47, 0.00000000
48, 0.00000408, 0.00000000, 10.70, 17.70, 11, 0.00000408, 0.00000000, 7.00,  1, 0.00000256, 0.00000000, 448.17, 64, 1.00, 0.63, 0.40, 25.32, 0.00000000
49, 0.00006133, 0.00000000, 17.48, 24.48, 13, 0.00006133, 0.00000000, 7.00,  1, 0.00001289, 0.00000000, 1344.50, 192, 1.00, 0.21, 0.29, 54.92, 0.00000000
50, 0.00007218, 0.00000001, 15.22, 22.22, 13, 0.00007218, 0.00000001, 7.00,  1, 0.00001252, 0.00000000, 896.34, 128, 1.00, 0.17, 0.32, 40.34, 0.00000000
51, 0.00003273, 0.00000002, 15.01, 22.01, 14, 0.00003273, 0.00000002, 7.00,  1, 0.00002397, 0.00000007, 2240.84, 320, 1.00, 0.73, 0.32, 101.80, 0.00000001
52, 0.00092645, 0.00000006, 12.29, 19.30, 11, 0.00092645, 0.00000006, 7.00,  1, 0.00003426, 0.00000004, 2689.01, 384, 1.00, 0.04, 0.36, 139.36, 0.00000000
53, 0.00120798, 0.00000074, 69.45, 76.45, 34, 0.00224230, 0.00000016, 7.00,  1, 0.00005603, 0.00000003, 4481.68, 640, 1.86, 0.05, 0.09, 58.62, 0.00000000
54, 0.00001737, 0.00000000, 14.33, 21.33, 15, 0.00001737, 0.00000000, 7.00,  1, 0.00000707, 0.00000000, 896.34, 128, 1.00, 0.41, 0.33, 42.01, 0.00000000
55, 0.00000511, 0.00000027, 16.68, 23.68, 24, 0.00001641, 0.00000000, 7.00,  1, 0.00000369, 0.00000000, 420.16, 60, 3.21, 0.72, 0.30, 17.74, 0.00164535
56, 0.00000489, 0.00000016, 16.78, 23.78, 24, 0.00000891, 0.00000001, 7.00,  1, 0.00000354, 0.00000000, 420.16, 60, 1.82, 0.72, 0.29, 17.66, 0.00028688
57, 0.00004806, 0.00000000, 30.91, 37.91, 15, 0.00004806, 0.00000000, 7.00,  1, 0.00000628, 0.00000000, 896.34, 128, 1.00, 0.13, 0.18, 23.64, 0.00000000
58, 0.00008076, 0.00000000, 16.92, 23.92, 15, 0.00008076, 0.00000000, 7.00,  1, 0.00001527, 0.00000001, 1344.50, 192, 1.00, 0.19, 0.29, 56.21, 0.00000000
59, 0.00003231, 0.00000016, 96.63, 103.64, 56, 0.00004204, 0.00000000, 7.00,  1, 0.00000596, 0.00000000, 896.34, 128, 1.30, 0.18, 0.07, 8.65, 0.00000000
60, 0.00013733, 0.00000042, 46.42, 53.42, 29, 0.00014821, 0.00000022, 7.00,  1, 0.00001035, 0.00000001, 1792.67, 256, 1.08, 0.08, 0.13, 33.56, 0.00000000
61, 0.00018077, 0.00000034, 48.80, 55.80, 21, 0.00020766, 0.00000036, 7.00,  1, 0.00000998, 0.00000001, 896.34, 128, 1.15, 0.06, 0.13, 16.06, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), std Ansor-10, tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k, p-value
0, 0.00004312, 0.00000016, 50.18, 120.20, 37, 0.00006763, 0.00000001, 70.03, 10, 0.00002212, 0.00000003, 2240.84, 320, 1.57, 0.51, 0.58, 18.64, 0.00000001
1, 0.00002357, 0.00000000, 16.52, 86.55, 13, 0.00002357, 0.00000000, 70.03, 10, 0.00001040, 0.00000000, 896.34, 128, 1.00, 0.44, 0.81, 10.36, 0.00000000
2, 0.00000256, 0.00000000, 10.49, 80.52, 11, 0.00000256, 0.00000000, 70.03, 10, 0.00000256, 0.00000000, 420.16, 60, 1.00, 1.00, 0.87, 5.22, 0.00000056
3, 0.00006225, 0.00000015, 23.67, 93.70, 22, 0.00006978, 0.00000002, 70.03, 10, 0.00002379, 0.00000001, 2240.84, 320, 1.12, 0.38, 0.75, 23.92, 0.00000000
4, 0.00001921, 0.00000000, 12.64, 82.66, 11, 0.00001921, 0.00000000, 70.03, 10, 0.00001043, 0.00000000, 896.34, 128, 1.00, 0.54, 0.85, 10.84, 0.00000000
5, 0.00003279, 0.00000000, 12.75, 82.78, 15, 0.00003279, 0.00000000, 70.03, 10, 0.00000730, 0.00000000, 896.34, 128, 1.00, 0.22, 0.85, 10.83, 0.00000000
6, 0.00001329, 0.00000000, 14.97, 84.99, 15, 0.00001329, 0.00000000, 70.03, 10, 0.00000483, 0.00000000, 896.34, 128, 1.00, 0.36, 0.82, 10.55, 0.00000000
7, 0.00000584, 0.00000000, 11.98, 82.01, 11, 0.00000584, 0.00000000, 70.03, 10, 0.00000584, 0.00000000, 448.17, 64, 1.00, 1.00, 0.85, 5.46, 1.00000000
8, 0.00000841, 0.00000001, 12.69, 82.71, 13, 0.00000841, 0.00000001, 70.03, 10, 0.00000529, 0.00000000, 896.34, 128, 1.00, 0.63, 0.85, 10.84, 0.00000000
9, 0.00000907, 0.00000000, 23.62, 93.64, 11, 0.00000907, 0.00000000, 70.03, 10, 0.00000419, 0.00000000, 896.34, 128, 1.00, 0.46, 0.75, 9.57, 0.00000000
10, 0.00000346, 0.00000000, 10.76, 80.79, 11, 0.00000346, 0.00000000, 70.03, 10, 0.00000298, 0.00000000, 448.17, 64, 1.00, 0.86, 0.87, 5.55, 0.00000000
11, 0.00001421, 0.00000033, 20.92, 90.95, 28, 0.00001733, 0.00000000, 70.03, 10, 0.00000985, 0.00000000, 896.34, 128, 1.22, 0.69, 0.77, 9.86, 0.00004643
12, 0.00001092, 0.00000027, 27.99, 98.02, 32, 0.00001344, 0.00000000, 70.03, 10, 0.00000523, 0.00000000, 896.34, 128, 1.23, 0.48, 0.71, 9.14, 0.00000806
13, 0.00001601, 0.00000000, 14.10, 84.13, 15, 0.00001601, 0.00000000, 70.03, 10, 0.00000878, 0.00000000, 896.34, 128, 1.00, 0.55, 0.83, 10.65, 0.00000000
14, 0.00002366, 0.00000000, 12.19, 82.22, 11, 0.00002366, 0.00000000, 70.03, 10, 0.00001038, 0.00000002, 896.34, 128, 1.00, 0.44, 0.85, 10.90, 0.00000000
15, 0.00000415, 0.00000001, 10.65, 80.68, 12, 0.00000415, 0.00000001, 70.03, 10, 0.00000413, 0.00000000, 448.17, 64, 1.00, 1.00, 0.87, 5.56, 0.01608241
16, 0.00001093, 0.00000027, 11.55, 81.58, 11, 0.00001363, 0.00000000, 70.03, 10, 0.00000570, 0.00000000, 448.17, 64, 1.25, 0.52, 0.86, 5.49, 0.00001056
17, 0.00000217, 0.00000000, 9.97, 80.00, 11, 0.00000217, 0.00000000, 70.03, 10, 0.00000215, 0.00000001, 448.17, 64, 1.00, 0.99, 0.88, 5.60, 0.00974701
18, 0.00003177, 0.00000000, 13.02, 83.05, 16, 0.00003177, 0.00000000, 70.03, 10, 0.00000778, 0.00000000, 896.34, 128, 1.00, 0.24, 0.84, 10.79, 0.00000000
19, 0.00001271, 0.00000000, 13.13, 83.16, 15, 0.00001271, 0.00000000, 70.03, 10, 0.00000741, 0.00000000, 896.34, 128, 1.00, 0.58, 0.84, 10.78, 0.00000000
20, 0.00000249, 0.00000000, 10.15, 80.17, 11, 0.00000249, 0.00000000, 70.03, 10, 0.00000249, 0.00000000, 448.17, 64, 1.00, 1.00, 0.87, 5.59, 1.00000000
21, 0.00001658, 0.00000000, 11.44, 81.47, 11, 0.00001658, 0.00000000, 70.03, 10, 0.00000622, 0.00000000, 896.34, 128, 1.00, 0.37, 0.86, 11.00, 0.00000000
22, 0.00004210, 0.00000016, 17.69, 87.72, 21, 0.00005039, 0.00000002, 70.03, 10, 0.00002635, 0.00000005, 2240.84, 320, 1.20, 0.63, 0.80, 25.55, 0.00000002
23, 0.00000503, 0.00000000, 15.25, 85.28, 13, 0.00000503, 0.00000000, 70.03, 10, 0.00000410, 0.00000000, 448.17, 64, 1.00, 0.82, 0.82, 5.26, 0.00000000
24, 0.00001461, 0.00000000, 16.45, 86.48, 15, 0.00001461, 0.00000000, 70.03, 10, 0.00000893, 0.00000000, 1344.50, 192, 1.00, 0.61, 0.81, 15.55, 0.00000000
25, 0.00001265, 0.00000000, 12.81, 82.83, 12, 0.00001265, 0.00000000, 70.03, 10, 0.00000743, 0.00000000, 1792.67, 256, 1.00, 0.59, 0.85, 21.64, 0.00000000
26, 0.00003799, 0.00000017, 62.40, 132.42, 67, 0.00005112, 0.00000000, 70.03, 10, 0.00001199, 0.00000000, 1344.50, 192, 1.35, 0.32, 0.53, 10.15, 0.00000000
27, 0.00003464, 0.00000000, 12.16, 82.19, 11, 0.00003464, 0.00000000, 70.03, 10, 0.00001253, 0.00000001, 896.34, 128, 1.00, 0.36, 0.85, 10.91, 0.00000000
28, 0.00000313, 0.00000001, 10.58, 80.60, 11, 0.00000313, 0.00000001, 70.03, 10, 0.00000313, 0.00000001, 448.17, 64, 1.00, 1.00, 0.87, 5.56, 1.00000000
29, 0.00000343, 0.00000000, 11.25, 81.27, 11, 0.00000343, 0.00000000, 70.03, 10, 0.00000307, 0.00000000, 448.17, 64, 1.00, 0.90, 0.86, 5.51, 0.00000000
30, 0.00002705, 0.00000005, 54.62, 124.65, 11, 0.00002705, 0.00000005, 70.03, 10, 0.00002328, 0.00000004, 1792.67, 256, 1.00, 0.86, 0.56, 14.38, 0.00000017
31, 0.00005485, 0.00000011, 11.59, 81.62, 13, 0.00005485, 0.00000011, 70.03, 10, 0.00003769, 0.00000005, 3137.17, 448, 1.00, 0.69, 0.86, 38.44, 0.00000000
32, 0.00002230, 0.00000016, 33.86, 103.89, 42, 0.00002581, 0.00000002, 70.03, 10, 0.00000993, 0.00000000, 2240.84, 320, 1.16, 0.45, 0.67, 21.57, 0.00000004
33, 0.00001135, 0.00000000, 14.86, 84.88, 11, 0.00001135, 0.00000000, 70.03, 10, 0.00000502, 0.00000000, 448.17, 64, 1.00, 0.44, 0.82, 5.28, 0.00000000
34, 0.00000217, 0.00000000, 9.88, 79.90, 11, 0.00000217, 0.00000000, 70.03, 10, 0.00000215, 0.00000000, 448.17, 64, 1.00, 0.99, 0.88, 5.61, 0.00194272
35, 0.00000910, 0.00000000, 13.21, 83.23, 10, 0.00000910, 0.00000000, 70.03, 10, 0.00000588, 0.00000001, 896.34, 128, 1.00, 0.65, 0.84, 10.77, 0.00000000
36, 0.00002937, 0.00000030, 16.86, 86.88, 23, 0.00003101, 0.00000003, 70.03, 10, 0.00001421, 0.00000000, 1344.50, 192, 1.06, 0.48, 0.81, 15.47, 0.00000023
37, 0.00003569, 0.00000000, 23.04, 93.06, 17, 0.00003569, 0.00000000, 70.03, 10, 0.00001818, 0.00000000, 1792.67, 256, 1.00, 0.51, 0.75, 19.26, 0.00000000
38, 0.00001614, 0.00000017, 26.88, 96.90, 34, 0.00002510, 0.00000000, 70.03, 10, 0.00000734, 0.00000001, 896.34, 128, 1.56, 0.46, 0.72, 9.25, 0.00000024
39, 0.00000258, 0.00000000, 10.21, 80.24, 11, 0.00000258, 0.00000000, 70.03, 10, 0.00000258, 0.00000000, 448.17, 64, 1.00, 1.00, 0.87, 5.59, 1.00000000
40, 0.00001454, 0.00000003, 11.68, 81.71, 13, 0.00001454, 0.00000003, 70.03, 10, 0.00000899, 0.00000000, 1344.50, 192, 1.00, 0.62, 0.86, 16.46, 0.00000000
41, 0.00001292, 0.00000000, 13.99, 84.02, 14, 0.00001292, 0.00000000, 70.03, 10, 0.00000613, 0.00000000, 896.34, 128, 1.00, 0.47, 0.83, 10.67, 0.00000000
42, 0.00001963, 0.00000000, 11.01, 81.03, 11, 0.00001963, 0.00000000, 70.03, 10, 0.00001220, 0.00000001, 896.34, 128, 1.00, 0.62, 0.86, 11.06, 0.00000000
43, 0.00002419, 0.00000000, 27.41, 97.43, 11, 0.00002419, 0.00000000, 70.03, 10, 0.00001961, 0.00000003, 1792.67, 256, 1.00, 0.81, 0.72, 18.40, 0.00000000
44, 0.00002050, 0.00000000, 13.92, 83.95, 11, 0.00002050, 0.00000000, 70.03, 10, 0.00001127, 0.00000000, 896.34, 128, 1.00, 0.55, 0.83, 10.68, 0.00000000
45, 0.00004790, 0.00000002, 13.09, 83.11, 11, 0.00004790, 0.00000002, 70.03, 10, 0.00001707, 0.00000003, 1344.50, 192, 1.00, 0.36, 0.84, 16.18, 0.00000000
46, 0.00000817, 0.00000000, 13.09, 83.11, 14, 0.00000817, 0.00000000, 70.03, 10, 0.00000602, 0.00000000, 896.34, 128, 1.00, 0.74, 0.84, 10.78, 0.00000000
47, 0.00000997, 0.00000000, 12.92, 82.95, 16, 0.00000997, 0.00000000, 70.03, 10, 0.00000394, 0.00000000, 896.34, 128, 1.00, 0.40, 0.84, 10.81, 0.00000000
48, 0.00000280, 0.00000000, 10.46, 80.49, 11, 0.00000280, 0.00000000, 70.03, 10, 0.00000256, 0.00000000, 448.17, 64, 1.00, 0.91, 0.87, 5.57, 0.00000000
49, 0.00004831, 0.00000000, 12.72, 82.75, 11, 0.00004831, 0.00000000, 70.03, 10, 0.00001289, 0.00000000, 1344.50, 192, 1.00, 0.27, 0.85, 16.25, 0.00000000
50, 0.00001821, 0.00000002, 13.08, 83.10, 13, 0.00001821, 0.00000002, 70.03, 10, 0.00001252, 0.00000000, 896.34, 128, 1.00, 0.69, 0.84, 10.79, 0.00000000
51, 0.00003273, 0.00000002, 14.99, 85.01, 14, 0.00003273, 0.00000002, 70.03, 10, 0.00002397, 0.00000007, 2240.84, 320, 1.00, 0.73, 0.82, 26.36, 0.00000001
52, 0.00005778, 0.00000002, 17.33, 87.36, 11, 0.00005778, 0.00000002, 70.03, 10, 0.00003426, 0.00000004, 2689.01, 384, 1.00, 0.59, 0.80, 30.78, 0.00000000
53, 0.00033091, 0.00000002, 22.49, 92.51, 11, 0.00033091, 0.00000002, 70.03, 10, 0.00005603, 0.00000003, 4481.68, 640, 1.00, 0.17, 0.76, 48.44, 0.00000000
54, 0.00001737, 0.00000000, 14.37, 84.39, 15, 0.00001737, 0.00000000, 70.03, 10, 0.00000707, 0.00000000, 896.34, 128, 1.00, 0.41, 0.83, 10.62, 0.00000000
55, 0.00000417, 0.00000000, 6.94, 76.97, 2, 0.00000417, 0.00000000, 70.03, 10, 0.00000369, 0.00000000, 420.16, 60, 1.00, 0.88, 0.91, 5.46, 0.00000000
56, 0.00000521, 0.00000001, 10.89, 80.91, 11, 0.00000521, 0.00000001, 70.03, 10, 0.00000354, 0.00000000, 420.16, 60, 1.00, 0.68, 0.87, 5.19, 0.00000000
57, 0.00001365, 0.00000000, 62.32, 132.34, 75, 0.00001977, 0.00000000, 70.03, 10, 0.00000628, 0.00000000, 896.34, 128, 1.45, 0.46, 0.53, 6.77, 0.00000000
58, 0.00007500, 0.00000000, 18.82, 88.85, 13, 0.00007500, 0.00000000, 70.03, 10, 0.00001527, 0.00000001, 1344.50, 192, 1.00, 0.20, 0.79, 15.13, 0.00000000
59, 0.00000898, 0.00000000, 11.84, 81.87, 11, 0.00000898, 0.00000000, 70.03, 10, 0.00000596, 0.00000000, 896.34, 128, 1.00, 0.66, 0.86, 10.95, 0.00000000
60, 0.00002662, 0.00000028, 23.44, 93.47, 40, 0.00003209, 0.00000003, 70.03, 10, 0.00001035, 0.00000001, 1792.67, 256, 1.21, 0.39, 0.75, 19.18, 0.00000013
61, 0.00002181, 0.00000000, 18.05, 88.08, 11, 0.00002181, 0.00000000, 70.03, 10, 0.00000998, 0.00000001, 896.34, 128, 1.00, 0.46, 0.80, 10.18, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), std Ansor-25, tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k, p-value
0, 0.00005101, 0.00000000, 22.98, 198.05, 11, 0.00005101, 0.00000000, 175.07, 25, 0.00002212, 0.00000003, 2240.84, 320, 1.00, 0.43, 0.88, 11.31, 0.00000000
1, 0.00002071, 0.00000032, 21.02, 196.09, 30, 0.00002212, 0.00000000, 175.07, 25, 0.00001040, 0.00000000, 896.34, 128, 1.07, 0.50, 0.89, 4.57, 0.00000142
2, 0.00000256, 0.00000000, 9.99, 185.06, 11, 0.00000256, 0.00000000, 175.07, 25, 0.00000256, 0.00000000, 420.16, 60, 1.00, 1.00, 0.95, 2.27, 1.00000000
3, 0.00003789, 0.00000028, 72.07, 247.13, 50, 0.00006145, 0.00000001, 175.07, 25, 0.00002379, 0.00000001, 2240.84, 320, 1.62, 0.63, 0.71, 9.07, 0.00000023
4, 0.00001921, 0.00000000, 12.66, 187.73, 11, 0.00001921, 0.00000000, 175.07, 25, 0.00001043, 0.00000000, 896.34, 128, 1.00, 0.54, 0.93, 4.77, 0.00000000
5, 0.00002256, 0.00000002, 11.33, 186.39, 11, 0.00002256, 0.00000002, 175.07, 25, 0.00000730, 0.00000000, 896.34, 128, 1.00, 0.32, 0.94, 4.81, 0.00000000
6, 0.00000777, 0.00000000, 16.62, 191.68, 15, 0.00000777, 0.00000000, 175.07, 25, 0.00000483, 0.00000000, 896.34, 128, 1.00, 0.62, 0.91, 4.68, 0.00000000
7, 0.00000584, 0.00000000, 12.00, 187.06, 11, 0.00000584, 0.00000000, 175.07, 25, 0.00000584, 0.00000000, 448.17, 64, 1.00, 1.00, 0.94, 2.40, 1.00000000
