BENCH: densenet121
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
11, 0.00001868, 0.00000001, 40.03, 47.20, 15, 0.00001868, 0.00000001, 7.16,  1, 0.00001136, 0.00000001, 458.47, 64, 1.00, 0.61, 0.15, 9.71, 0.00000000
12, 0.00002507, 0.00000000, 12.43, 19.59, 11, 0.00002507, 0.00000000, 7.16,  1, 0.00001512, 0.00000004, 458.47, 64, 1.00, 0.60, 0.37, 23.40, 0.00000000
13, 0.00004064, 0.00000000, 11.52, 18.69, 12, 0.00004064, 0.00000000, 7.16,  1, 0.00001086, 0.00000000, 916.93, 128, 1.00, 0.27, 0.38, 49.07, 0.00000000
14, 0.00000973, 0.00000000, 12.08, 19.24, 11, 0.00000973, 0.00000000, 7.16,  1, 0.00000973, 0.00000000, 458.47, 64, 1.00, 1.00, 0.37, 23.82, 1.00000000
15, 0.00001696, 0.00000016, 30.71, 37.87, 56, 0.00001876, 0.00000000, 7.16,  1, 0.00001285, 0.00000001, 916.93, 128, 1.11, 0.76, 0.19, 24.21, 0.00000394
16, 0.00014404, 0.00000028, 20.51, 27.67, 35, 0.00015414, 0.00000035, 7.16,  1, 0.00003113, 0.00000005, 1375.40, 192, 1.07, 0.22, 0.26, 49.71, 0.00000000
17, 0.00006421, 0.00000000, 11.79, 18.95, 11, 0.00006421, 0.00000000, 7.16,  1, 0.00000974, 0.00000001, 458.47, 64, 1.00, 0.15, 0.38, 24.19, 0.00000000
18, 0.00000418, 0.00000000, 11.25, 18.41, 13, 0.00000418, 0.00000000, 7.16,  1, 0.00000416, 0.00000000, 458.47, 64, 1.00, 1.00, 0.39, 24.90, 0.00006181
19, 0.00001638, 0.00000024, 28.66, 35.82, 46, 0.00002019, 0.00000004, 7.16,  1, 0.00001022, 0.00000000, 458.47, 64, 1.23, 0.62, 0.20, 12.80, 0.00000342
20, 0.00005393, 0.00000000, 25.77, 32.94, 31, 0.00013520, 0.00000001, 7.16,  1, 0.00001159, 0.00000000, 458.47, 64, 2.51, 0.21, 0.22, 13.92, 0.00000000
21, 0.00001376, 0.00000000, 15.91, 23.07, 15, 0.00001376, 0.00000000, 7.16,  1, 0.00001043, 0.00000000, 458.47, 64, 1.00, 0.76, 0.31, 19.87, 0.00000000
22, 0.00013226, 0.00000010, 12.62, 19.78, 11, 0.00013226, 0.00000010, 7.16,  1, 0.00001686, 0.00000004, 916.93, 128, 1.00, 0.13, 0.36, 46.35, 0.00000000
23, 0.00002113, 0.00000003, 12.89, 20.05, 13, 0.00002113, 0.00000003, 7.16,  1, 0.00001137, 0.00000000, 916.93, 128, 1.00, 0.54, 0.36, 45.73, 0.00000000
24, 0.00012441, 0.00000053, 94.45, 101.61, 12, 0.00012441, 0.00000053, 7.16,  1, 0.00001326, 0.00000000, 458.47, 64, 1.00, 0.11, 0.07, 4.51, 0.00000000
25, 0.00012800, 0.00000193, 34.74, 41.91, 25, 0.00017479, 0.00000001, 7.16,  1, 0.00001520, 0.00000000, 916.93, 128, 1.37, 0.12, 0.17, 21.88, 0.00000013
26, 0.00002355, 0.00000028, 53.40, 60.56, 57, 0.00003902, 0.00000008, 7.16,  1, 0.00000953, 0.00000000, 458.47, 64, 1.66, 0.40, 0.12, 7.57, 0.00000023
27, 0.00003619, 0.00000000, 13.59, 20.75, 14, 0.00003619, 0.00000000, 7.16,  1, 0.00002004, 0.00000000, 916.93, 128, 1.00, 0.55, 0.35, 44.18, 0.00000000
28, 0.00000446, 0.00000000, 11.14, 18.30, 13, 0.00000446, 0.00000000, 7.16,  1, 0.00000421, 0.00000001, 458.47, 64, 1.00, 0.94, 0.39, 25.05, 0.00000028
29, 0.00001990, 0.00000017, 19.50, 26.66, 23, 0.00004727, 0.00000000, 7.16,  1, 0.00001162, 0.00000000, 458.47, 64, 2.38, 0.58, 0.27, 17.20, 0.00000026
30, 0.00002371, 0.00000000, 13.22, 20.38, 11, 0.00002371, 0.00000000, 7.16,  1, 0.00001467, 0.00000003, 458.47, 64, 1.00, 0.62, 0.35, 22.49, 0.00000000
31, 0.00031134, 0.00000002, 18.51, 25.67, 11, 0.00031134, 0.00000002, 7.16,  1, 0.00001331, 0.00000000, 916.93, 128, 1.00, 0.04, 0.28, 35.72, 0.00000000
32, 0.00020537, 0.00000043, 36.37, 43.53, 38, 0.00047739, 0.00000002, 7.16,  1, 0.00002892, 0.00000004, 916.93, 128, 2.32, 0.14, 0.16, 21.06, 0.00000000
33, 0.00005678, 0.00000000, 15.76, 22.93, 15, 0.00005678, 0.00000000, 7.16,  1, 0.00001576, 0.00000003, 916.93, 128, 1.00, 0.28, 0.31, 39.99, 0.00000000
34, 0.00000973, 0.00000001, 11.72, 18.88, 11, 0.00000973, 0.00000001, 7.16,  1, 0.00000940, 0.00000002, 458.47, 64, 1.00, 0.97, 0.38, 24.28, 0.00005634
35, 0.00000553, 0.00000000, 13.03, 20.19, 14, 0.00000553, 0.00000000, 7.16,  1, 0.00000342, 0.00000000, 458.47, 64, 1.00, 0.62, 0.35, 22.70, 0.00000000
36, 0.00003533, 0.00000007, 23.06, 30.23, 11, 0.00003533, 0.00000007, 7.16,  1, 0.00002738, 0.00000002, 916.93, 128, 1.00, 0.77, 0.24, 30.33, 0.00000001
37, 0.00002496, 0.00000000, 12.99, 20.15, 15, 0.00002496, 0.00000000, 7.16,  1, 0.00001260, 0.00000002, 458.47, 64, 1.00, 0.51, 0.36, 22.75, 0.00000000
38, 0.00002537, 0.00000016, 24.29, 31.45, 26, 0.00002982, 0.00000000, 7.16,  1, 0.00000911, 0.00000000, 458.47, 64, 1.18, 0.36, 0.23, 14.58, 0.00000001
39, 0.00003992, 0.00000028, 97.16, 104.33, 34, 0.00005376, 0.00000019, 7.16,  1, 0.00000765, 0.00000001, 4126.20, 576, 1.35, 0.19, 0.07, 39.55, 0.00000001
40, 0.00002792, 0.00000000, 16.45, 23.61, 11, 0.00002792, 0.00000000, 7.16,  1, 0.00000932, 0.00000000, 458.47, 64, 1.00, 0.33, 0.30, 19.42, 0.00000000
41, 0.00005462, 0.00000027, 31.89, 39.05, 31, 0.00012098, 0.00000003, 7.16,  1, 0.00001515, 0.00000000, 458.47, 64, 2.21, 0.28, 0.18, 11.74, 0.00000000
42, 0.00002958, 0.00000032, 23.23, 30.39, 42, 0.00004387, 0.00000000, 7.16,  1, 0.00001567, 0.00000000, 916.93, 128, 1.48, 0.53, 0.24, 30.17, 0.00000043
43, 0.00004187, 0.00000033, 22.49, 29.66, 26, 0.00005091, 0.00000017, 7.16,  1, 0.00001376, 0.00000003, 916.93, 128, 1.22, 0.33, 0.24, 30.92, 0.00000003
44, 0.00002445, 0.00000000, 15.35, 22.51, 15, 0.00002445, 0.00000000, 7.16,  1, 0.00001099, 0.00000000, 458.47, 64, 1.00, 0.45, 0.32, 20.37, 0.00000000
45, 0.00005056, 0.00000017, 14.93, 22.09, 15, 0.00005056, 0.00000017, 7.16,  1, 0.00000983, 0.00000000, 458.47, 64, 1.00, 0.19, 0.32, 20.75, 0.00000000
46, 0.00002808, 0.00000017, 29.95, 37.12, 34, 0.00004271, 0.00000000, 7.16,  1, 0.00000937, 0.00000000, 916.93, 128, 1.52, 0.33, 0.19, 24.71, 0.00000001
47, 0.00080486, 0.00000048, 99.48, 106.64, 63, 0.00175119, 0.00000169, 7.16,  1, 0.00001001, 0.00000000, 916.93, 128, 2.18, 0.01, 0.07, 8.60, 0.00000000
48, 0.00004187, 0.00000032, 32.49, 39.65, 43, 0.00008704, 0.00000000, 7.16,  1, 0.00001392, 0.00000004, 916.93, 128, 2.08, 0.33, 0.18, 23.12, 0.00000003
49, 0.00002446, 0.00000032, 22.39, 29.55, 31, 0.00002957, 0.00000008, 7.16,  1, 0.00000917, 0.00000001, 6877.00, 960, 1.21, 0.37, 0.24, 232.72, 0.00000029
50, 0.00007053, 0.00000106, 34.04, 41.21, 45, 0.00009890, 0.00000001, 7.16,  1, 0.00001653, 0.00000000, 916.93, 128, 1.40, 0.23, 0.17, 22.25, 0.00000023
51, 0.00017169, 0.00000028, 21.69, 28.85, 29, 0.00020450, 0.00000001, 7.16,  1, 0.00001570, 0.00000002, 916.93, 128, 1.19, 0.09, 0.25, 31.78, 0.00000000
52, 0.00003470, 0.00000032, 27.13, 34.29, 35, 0.00004215, 0.00000004, 7.16,  1, 0.00001532, 0.00000000, 458.47, 64, 1.21, 0.44, 0.21, 13.37, 0.00000011
53, 0.00000785, 0.00000027, 19.77, 26.93, 33, 0.00001927, 0.00000000, 7.16,  1, 0.00000504, 0.00000002, 458.47, 64, 2.45, 0.64, 0.27, 17.02, 0.00013269
54, 0.00002877, 0.00000017, 24.71, 31.87, 36, 0.00003378, 0.00000000, 7.16,  1, 0.00001060, 0.00000000, 916.93, 128, 1.17, 0.37, 0.22, 28.77, 0.00000001
55, 0.00009265, 0.00000002, 30.70, 37.86, 11, 0.00009265, 0.00000002, 7.16,  1, 0.00001521, 0.00000003, 6418.53, 896, 1.00, 0.16, 0.19, 169.51, 0.00000000
56, 0.00015711, 0.00000043, 43.53, 50.70, 47, 0.00024267, 0.00000001, 7.16,  1, 0.00002456, 0.00000003, 916.93, 128, 1.54, 0.16, 0.14, 18.09, 0.00000000
57, 0.00012964, 0.00000000, 15.91, 23.07, 17, 0.00012964, 0.00000000, 7.16,  1, 0.00001457, 0.00000000, 458.47, 64, 1.00, 0.11, 0.31, 19.87, 0.00000000
58, 0.00006565, 0.00000000, 13.64, 20.80, 15, 0.00006565, 0.00000000, 7.16,  1, 0.00000964, 0.00000000, 916.93, 128, 1.00, 0.15, 0.34, 44.08, 0.00000000
59, 0.00044404, 0.00000009, 15.33, 22.49, 15, 0.00044404, 0.00000009, 7.16,  1, 0.00001446, 0.00000000, 916.93, 128, 1.00, 0.03, 0.32, 40.76, 0.00000000
60, 0.00001060, 0.00000000, 12.31, 19.48, 15, 0.00001060, 0.00000000, 7.16,  1, 0.00001060, 0.00000000, 458.47, 64, 1.00, 1.00, 0.37, 23.54, 1.00000000
61, 0.00005914, 0.00000014, 29.28, 36.45, 24, 0.00006797, 0.00000000, 7.16,  1, 0.00001236, 0.00000000, 458.47, 64, 1.15, 0.21, 0.20, 12.58, 0.00000000
62, 0.00003162, 0.00000000, 14.19, 21.35, 11, 0.00003162, 0.00000000, 7.16,  1, 0.00001365, 0.00000002, 458.47, 64, 1.00, 0.43, 0.34, 21.47, 0.00000000
63, 0.00003083, 0.00000016, 19.55, 26.72, 28, 0.00005863, 0.00000002, 7.16,  1, 0.00001363, 0.00000000, 916.93, 128, 1.90, 0.44, 0.27, 34.32, 0.00000001
64, 0.00002024, 0.00000017, 30.53, 37.70, 47, 0.00002731, 0.00000005, 7.16,  1, 0.00001213, 0.00000000, 916.93, 128, 1.35, 0.60, 0.19, 24.32, 0.00000028
65, 0.00014745, 0.00000002, 11.27, 18.43, 11, 0.00014745, 0.00000002, 7.16,  1, 0.00001796, 0.00000000, 916.93, 128, 1.00, 0.12, 0.39, 49.75, 0.00000000
66, 0.00000411, 0.00000000, 9.90, 17.06, 11, 0.00000411, 0.00000000, 7.16,  1, 0.00000371, 0.00000000, 429.81, 60, 1.00, 0.90, 0.42, 25.19, 0.00000005
67, 0.00015764, 0.00000000, 19.07, 26.23, 15, 0.00015764, 0.00000000, 7.16,  1, 0.00001800, 0.00000002, 916.93, 128, 1.00, 0.11, 0.27, 34.95, 0.00000000
68, 0.00006429, 0.00000015, 28.11, 35.28, 37, 0.00008178, 0.00000001, 7.16,  1, 0.00000883, 0.00000000, 916.93, 128, 1.27, 0.14, 0.20, 25.99, 0.00000000
69, 0.00003569, 0.00000000, 16.08, 23.25, 11, 0.00003569, 0.00000000, 7.16,  1, 0.00001419, 0.00000001, 916.93, 128, 1.00, 0.40, 0.31, 39.44, 0.00000000
70, 0.00001627, 0.00000000, 12.82, 19.98, 11, 0.00001627, 0.00000000, 7.16,  1, 0.00000855, 0.00000000, 458.47, 64, 1.00, 0.53, 0.36, 22.94, 0.00000000
71, 0.00004914, 0.00000026, 24.41, 31.58, 27, 0.00005731, 0.00000007, 7.16,  1, 0.00001213, 0.00000000, 916.93, 128, 1.17, 0.25, 0.23, 29.04, 0.00000000
72, 0.00002517, 0.00000000, 14.44, 21.61, 14, 0.00002517, 0.00000000, 7.16,  1, 0.00001429, 0.00000000, 458.47, 64, 1.00, 0.57, 0.33, 21.22, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), std Ansor-10, tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k, p-value
0, 0.00003692, 0.00000010, 15.35, 86.98, 14, 0.00003692, 0.00000010, 71.64, 10, 0.00002097, 0.00000005, 916.93, 128, 1.00, 0.57, 0.82, 10.54, 0.00000000
1, 0.00002494, 0.00000007, 12.17, 83.80, 11, 0.00002494, 0.00000007, 71.64, 10, 0.00001411, 0.00000001, 916.93, 128, 1.00, 0.57, 0.85, 10.94, 0.00000000
2, 0.00006411, 0.00000008, 18.08, 89.71, 11, 0.00006411, 0.00000008, 71.64, 10, 0.00002773, 0.00000005, 5043.13, 704, 1.00, 0.43, 0.80, 56.21, 0.00000000
3, 0.00002108, 0.00000000, 16.24, 87.87, 15, 0.00002108, 0.00000000, 71.64, 10, 0.00000812, 0.00000004, 916.93, 128, 1.00, 0.38, 0.82, 10.43, 0.00000000
4, 0.00002068, 0.00000000, 12.68, 84.32, 14, 0.00002068, 0.00000000, 71.64, 10, 0.00001463, 0.00000000, 458.47, 64, 1.00, 0.71, 0.85, 5.44, 0.00000000
5, 0.00007781, 0.00000001, 13.97, 85.61, 15, 0.00007781, 0.00000001, 71.64, 10, 0.00003614, 0.00000005, 1375.40, 192, 1.00, 0.46, 0.84, 16.07, 0.00000000
6, 0.00003874, 0.00000000, 11.59, 83.22, 11, 0.00003874, 0.00000000, 71.64, 10, 0.00001080, 0.00000000, 916.93, 128, 1.00, 0.28, 0.86, 11.02, 0.00000000
7, 0.00000421, 0.00000000, 10.78, 82.41, 13, 0.00000421, 0.00000000, 71.64, 10, 0.00000415, 0.00000001, 458.47, 64, 1.00, 0.99, 0.87, 5.56, 0.00012285
8, 0.00002668, 0.00000000, 13.79, 85.42, 16, 0.00002668, 0.00000000, 71.64, 10, 0.00002002, 0.00000004, 916.93, 128, 1.00, 0.75, 0.84, 10.73, 0.00000000
9, 0.00002433, 0.00000000, 16.09, 87.72, 13, 0.00002433, 0.00000000, 71.64, 10, 0.00001874, 0.00000001, 916.93, 128, 1.00, 0.77, 0.82, 10.45, 0.00000000
10, 0.00002605, 0.00000017, 18.34, 89.97, 25, 0.00002888, 0.00000000, 71.64, 10, 0.00001913, 0.00000002, 916.93, 128, 1.11, 0.73, 0.80, 10.19, 0.00000051
11, 0.00001868, 0.00000001, 39.84, 111.48, 15, 0.00001868, 0.00000001, 71.64, 10, 0.00001136, 0.00000001, 458.47, 64, 1.00, 0.61, 0.64, 4.11, 0.00000000
12, 0.00002507, 0.00000000, 12.41, 84.04, 11, 0.00002507, 0.00000000, 71.64, 10, 0.00001512, 0.00000004, 458.47, 64, 1.00, 0.60, 0.85, 5.46, 0.00000000
13, 0.00001615, 0.00000000, 14.78, 86.41, 13, 0.00001615, 0.00000000, 71.64, 10, 0.00001086, 0.00000000, 916.93, 128, 1.00, 0.67, 0.83, 10.61, 0.00000000
14, 0.00000973, 0.00000000, 12.05, 83.68, 11, 0.00000973, 0.00000000, 71.64, 10, 0.00000973, 0.00000000, 458.47, 64, 1.00, 1.00, 0.86, 5.48, 1.00000000
15, 0.00001818, 0.00000039, 18.40, 90.04, 30, 0.00001876, 0.00000000, 71.64, 10, 0.00001285, 0.00000001, 916.93, 128, 1.03, 0.71, 0.80, 10.18, 0.00004363
16, 0.00008953, 0.00000023, 12.36, 83.99, 15, 0.00008953, 0.00000023, 71.64, 10, 0.00003113, 0.00000005, 1375.40, 192, 1.00, 0.35, 0.85, 16.37, 0.00000000
17, 0.00001115, 0.00000003, 13.30, 84.94, 15, 0.00001115, 0.00000003, 71.64, 10, 0.00000974, 0.00000001, 458.47, 64, 1.00, 0.87, 0.84, 5.40, 0.00000043
18, 0.00000418, 0.00000000, 10.59, 82.23, 12, 0.00000418, 0.00000000, 71.64, 10, 0.00000416, 0.00000000, 458.47, 64, 1.00, 1.00, 0.87, 5.58, 0.00074677
19, 0.00001097, 0.00000000, 13.02, 84.65, 15, 0.00001097, 0.00000000, 71.64, 10, 0.00001022, 0.00000000, 458.47, 64, 1.00, 0.93, 0.85, 5.42, 0.00000000
20, 0.00002846, 0.00000000, 19.48, 91.12, 15, 0.00002846, 0.00000000, 71.64, 10, 0.00001159, 0.00000000, 458.47, 64, 1.00, 0.41, 0.79, 5.03, 0.00000000
21, 0.00001376, 0.00000000, 15.88, 87.51, 15, 0.00001376, 0.00000000, 71.64, 10, 0.00001043, 0.00000000, 458.47, 64, 1.00, 0.76, 0.82, 5.24, 0.00000000
22, 0.00004211, 0.00000000, 13.54, 85.18, 11, 0.00004211, 0.00000000, 71.64, 10, 0.00001686, 0.00000004, 916.93, 128, 1.00, 0.40, 0.84, 10.77, 0.00000000
23, 0.00002113, 0.00000003, 12.87, 84.51, 13, 0.00002113, 0.00000003, 71.64, 10, 0.00001137, 0.00000000, 916.93, 128, 1.00, 0.54, 0.85, 10.85, 0.00000000
24, 0.00001717, 0.00000017, 25.09, 96.73, 32, 0.00002336, 0.00000000, 71.64, 10, 0.00001326, 0.00000000, 458.47, 64, 1.36, 0.77, 0.74, 4.74, 0.00000521
25, 0.00003433, 0.00000000, 11.84, 83.47, 11, 0.00003433, 0.00000000, 71.64, 10, 0.00001520, 0.00000000, 916.93, 128, 1.00, 0.44, 0.86, 10.99, 0.00000000
26, 0.00002981, 0.00000016, 26.20, 97.83, 40, 0.00003345, 0.00000000, 71.64, 10, 0.00000953, 0.00000000, 458.47, 64, 1.12, 0.32, 0.73, 4.69, 0.00000001
27, 0.00003619, 0.00000000, 13.56, 85.19, 14, 0.00003619, 0.00000000, 71.64, 10, 0.00002004, 0.00000000, 916.93, 128, 1.00, 0.55, 0.84, 10.76, 0.00000000
28, 0.00000421, 0.00000000, 10.42, 82.05, 12, 0.00000421, 0.00000000, 71.64, 10, 0.00000421, 0.00000001, 458.47, 64, 1.00, 1.00, 0.87, 5.59, 0.76403584
29, 0.00001886, 0.00000000, 18.45, 90.09, 17, 0.00001886, 0.00000000, 71.64, 10, 0.00001162, 0.00000000, 458.47, 64, 1.00, 0.62, 0.80, 5.09, 0.00000000
30, 0.00001467, 0.00000003, 18.04, 89.68, 14, 0.00001467, 0.00000003, 71.64, 10, 0.00001467, 0.00000003, 458.47, 64, 1.00, 1.00, 0.80, 5.11, 1.00000000
31, 0.00002594, 0.00000028, 22.49, 94.12, 33, 0.00005302, 0.00000001, 71.64, 10, 0.00001331, 0.00000000, 916.93, 128, 2.04, 0.51, 0.76, 9.74, 0.00000035
32, 0.00011565, 0.00000000, 16.79, 88.43, 11, 0.00011565, 0.00000000, 71.64, 10, 0.00002892, 0.00000004, 916.93, 128, 1.00, 0.25, 0.81, 10.37, 0.00000000
33, 0.00004653, 0.00000016, 28.73, 100.37, 35, 0.00005096, 0.00000010, 71.64, 10, 0.00001576, 0.00000003, 916.93, 128, 1.09, 0.34, 0.71, 9.14, 0.00000000
34, 0.00000973, 0.00000001, 11.70, 83.33, 11, 0.00000973, 0.00000001, 71.64, 10, 0.00000940, 0.00000002, 458.47, 64, 1.00, 0.97, 0.86, 5.50, 0.00005634
35, 0.00000553, 0.00000000, 13.05, 84.69, 14, 0.00000553, 0.00000000, 71.64, 10, 0.00000342, 0.00000000, 458.47, 64, 1.00, 0.62, 0.85, 5.41, 0.00000000
36, 0.00003533, 0.00000007, 23.05, 94.68, 11, 0.00003533, 0.00000007, 71.64, 10, 0.00002738, 0.00000002, 916.93, 128, 1.00, 0.77, 0.76, 9.68, 0.00000001
37, 0.00002496, 0.00000000, 12.94, 84.57, 15, 0.00002496, 0.00000000, 71.64, 10, 0.00001260, 0.00000002, 458.47, 64, 1.00, 0.51, 0.85, 5.42, 0.00000000
38, 0.00001561, 0.00000000, 14.31, 85.95, 17, 0.00001561, 0.00000000, 71.64, 10, 0.00000911, 0.00000000, 458.47, 64, 1.00, 0.58, 0.83, 5.33, 0.00000000
39, 0.00001262, 0.00000000, 30.04, 101.68, 13, 0.00001262, 0.00000000, 71.64, 10, 0.00000765, 0.00000001, 4126.20, 576, 1.00, 0.61, 0.70, 40.58, 0.00000000
40, 0.00002792, 0.00000000, 16.52, 88.15, 11, 0.00002792, 0.00000000, 71.64, 10, 0.00000932, 0.00000000, 458.47, 64, 1.00, 0.33, 0.81, 5.20, 0.00000000
41, 0.00005525, 0.00000000, 18.99, 90.62, 15, 0.00005525, 0.00000000, 71.64, 10, 0.00001515, 0.00000000, 458.47, 64, 1.00, 0.27, 0.79, 5.06, 0.00000000
42, 0.00003268, 0.00000004, 12.13, 83.76, 13, 0.00003268, 0.00000004, 71.64, 10, 0.00001567, 0.00000000, 916.93, 128, 1.00, 0.48, 0.86, 10.95, 0.00000000
43, 0.00002344, 0.00000032, 19.01, 90.65, 25, 0.00002369, 0.00000005, 71.64, 10, 0.00001376, 0.00000003, 916.93, 128, 1.01, 0.59, 0.79, 10.12, 0.00000185
44, 0.00001099, 0.00000000, 13.48, 85.12, 15, 0.00001099, 0.00000000, 71.64, 10, 0.00001099, 0.00000000, 458.47, 64, 1.00, 1.00, 0.84, 5.39, 1.00000000
45, 0.00001600, 0.00000000, 13.25, 84.89, 15, 0.00001600, 0.00000000, 71.64, 10, 0.00000983, 0.00000000, 458.47, 64, 1.00, 0.61, 0.84, 5.40, 0.00000000
46, 0.00001513, 0.00000016, 29.27, 100.90, 45, 0.00001613, 0.00000001, 71.64, 10, 0.00000937, 0.00000000, 916.93, 128, 1.07, 0.62, 0.71, 9.09, 0.00000091
47, 0.00004807, 0.00000000, 20.40, 92.03, 11, 0.00004807, 0.00000000, 71.64, 10, 0.00001001, 0.00000000, 916.93, 128, 1.00, 0.21, 0.78, 9.96, 0.00000000
48, 0.00001885, 0.00000004, 12.75, 84.39, 12, 0.00001885, 0.00000004, 71.64, 10, 0.00001392, 0.00000004, 916.93, 128, 1.00, 0.74, 0.85, 10.87, 0.00000003
49, 0.00002423, 0.00000028, 22.55, 94.19, 31, 0.00002957, 0.00000008, 71.64, 10, 0.00000917, 0.00000001, 6877.00, 960, 1.22, 0.38, 0.76, 73.01, 0.00000018
50, 0.00006919, 0.00000001, 17.69, 89.32, 16, 0.00006919, 0.00000001, 71.64, 10, 0.00001653, 0.00000000, 916.93, 128, 1.00, 0.24, 0.80, 10.27, 0.00000000
51, 0.00002086, 0.00000006, 16.74, 88.37, 11, 0.00002086, 0.00000006, 71.64, 10, 0.00001570, 0.00000002, 916.93, 128, 1.00, 0.75, 0.81, 10.38, 0.00000003
52, 0.00001532, 0.00000000, 18.75, 90.38, 17, 0.00001532, 0.00000000, 71.64, 10, 0.00001532, 0.00000000, 458.47, 64, 1.00, 1.00, 0.79, 5.07, 1.00000000
53, 0.00000504, 0.00000002, 11.11, 82.75, 13, 0.00000504, 0.00000002, 71.64, 10, 0.00000504, 0.00000002, 458.47, 64, 1.00, 1.00, 0.87, 5.54, 1.00000000
54, 0.00002887, 0.00000034, 25.15, 96.78, 37, 0.00003378, 0.00000000, 71.64, 10, 0.00001060, 0.00000000, 916.93, 128, 1.17, 0.37, 0.74, 9.47, 0.00000018
55, 0.00008334, 0.00000000, 11.83, 83.47, 11, 0.00008334, 0.00000000, 71.64, 10, 0.00001521, 0.00000003, 6418.53, 896, 1.00, 0.18, 0.86, 76.90, 0.00000000
56, 0.00004527, 0.00000015, 41.47, 113.11, 50, 0.00005731, 0.00000001, 71.64, 10, 0.00002456, 0.00000003, 916.93, 128, 1.27, 0.54, 0.63, 8.11, 0.00000000
57, 0.00003537, 0.00000015, 40.34, 111.98, 29, 0.00005462, 0.00000001, 71.64, 10, 0.00001457, 0.00000000, 458.47, 64, 1.54, 0.41, 0.64, 4.09, 0.00000000
58, 0.00002418, 0.00000000, 16.08, 87.72, 17, 0.00002418, 0.00000000, 71.64, 10, 0.00000964, 0.00000000, 916.93, 128, 1.00, 0.40, 0.82, 10.45, 0.00000000
59, 0.00002719, 0.00000001, 20.86, 92.50, 13, 0.00002719, 0.00000001, 71.64, 10, 0.00001446, 0.00000000, 916.93, 128, 1.00, 0.53, 0.77, 9.91, 0.00000000
60, 0.00001060, 0.00000000, 12.25, 83.89, 15, 0.00001060, 0.00000000, 71.64, 10, 0.00001060, 0.00000000, 458.47, 64, 1.00, 1.00, 0.85, 5.47, 1.00000000
