BENCH: densenet161
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
18, 0.00014791, 0.00000001, 16.00, 23.00, 16, 0.00014791, 0.00000001, 7.00,  1, 0.00003494, 0.00000000, 448.04, 64, 1.00, 0.24, 0.30, 19.48, 0.00000000
19, 0.00005154, 0.00000027, 35.55, 42.55, 33, 0.00007732, 0.00000010, 7.00,  1, 0.00003281, 0.00000009, 448.04, 64, 1.50, 0.64, 0.16, 10.53, 0.00000008
20, 0.00508402, 0.00000046, 29.10, 36.10, 11, 0.00508402, 0.00000046, 7.00,  1, 0.00006212, 0.00000014, 896.07, 128, 1.00, 0.01, 0.19, 24.82, 0.00000000
21, 0.00005838, 0.00000001, 10.70, 17.71, 11, 0.00005838, 0.00000001, 7.00,  1, 0.00001533, 0.00000000, 448.04, 64, 1.00, 0.26, 0.40, 25.31, 0.00000000
22, 0.00000418, 0.00000000, 9.72, 16.72, 12, 0.00000418, 0.00000000, 7.00,  1, 0.00000415, 0.00000000, 448.04, 64, 1.00, 0.99, 0.42, 26.80, 0.00057320
23, 0.00016750, 0.00000031, 31.89, 38.89, 27, 0.00023930, 0.00000000, 7.00,  1, 0.00001912, 0.00000004, 448.04, 64, 1.43, 0.11, 0.18, 11.52, 0.00000000
24, 0.00007031, 0.00000028, 35.32, 42.32, 33, 0.00016864, 0.00000001, 7.00,  1, 0.00003539, 0.00000001, 448.04, 64, 2.40, 0.50, 0.17, 10.59, 0.00000001
25, 0.00019791, 0.00000001, 12.32, 19.33, 11, 0.00019791, 0.00000001, 7.00,  1, 0.00003747, 0.00000005, 448.04, 64, 1.00, 0.19, 0.36, 23.18, 0.00000000
26, 0.00007658, 0.00000019, 9.85, 16.85, 11, 0.00007658, 0.00000019, 7.00,  1, 0.00002266, 0.00000006, 448.04, 64, 1.00, 0.30, 0.42, 26.58, 0.00000000
27, 0.00005732, 0.00000003, 19.36, 26.36, 30, 0.00006799, 0.00000000, 7.00,  1, 0.00002738, 0.00000001, 448.04, 64, 1.19, 0.48, 0.27, 16.99, 0.00000000
28, 0.00019250, 0.00000002, 23.89, 30.89, 17, 0.00019250, 0.00000002, 7.00,  1, 0.00003383, 0.00000007, 448.04, 64, 1.00, 0.18, 0.23, 14.50, 0.00000000
29, 0.00015076, 0.00000058, 16.84, 23.84, 21, 0.00026521, 0.00000003, 7.00,  1, 0.00003786, 0.00000010, 896.07, 128, 1.76, 0.25, 0.29, 37.58, 0.00000000
30, 0.00006848, 0.00000033, 37.71, 44.71, 54, 0.00007696, 0.00000022, 7.00,  1, 0.00003958, 0.00000011, 448.04, 64, 1.12, 0.58, 0.16, 10.02, 0.00000003
31, 0.00004635, 0.00000010, 12.40, 19.40, 11, 0.00004635, 0.00000010, 7.00,  1, 0.00002273, 0.00000000, 448.04, 64, 1.00, 0.49, 0.36, 23.10, 0.00000000
32, 0.00006739, 0.00000013, 12.44, 19.44, 13, 0.00006739, 0.00000013, 7.00,  1, 0.00002074, 0.00000000, 448.04, 64, 1.00, 0.31, 0.36, 23.05, 0.00000000
33, 0.00010392, 0.00000000, 13.03, 20.03, 13, 0.00010392, 0.00000000, 7.00,  1, 0.00003529, 0.00000008, 448.04, 64, 1.00, 0.34, 0.35, 22.37, 0.00000000
34, 0.00192924, 0.00000001, 24.85, 31.85, 13, 0.00192924, 0.00000001, 7.00,  1, 0.00005256, 0.00000009, 896.07, 128, 1.00, 0.03, 0.22, 28.13, 0.00000000
35, 0.00013445, 0.00000003, 50.34, 57.34, 66, 0.00019672, 0.00000001, 7.00,  1, 0.00004011, 0.00000008, 896.07, 128, 1.46, 0.30, 0.12, 15.63, 0.00000000
36, 0.00011993, 0.00000001, 13.11, 20.11, 11, 0.00011993, 0.00000001, 7.00,  1, 0.00003577, 0.00000007, 896.07, 128, 1.00, 0.30, 0.35, 44.55, 0.00000000
37, 0.00005613, 0.00000001, 12.02, 19.02, 11, 0.00005613, 0.00000001, 7.00,  1, 0.00004226, 0.00000008, 896.07, 128, 1.00, 0.75, 0.37, 47.11, 0.00000000
38, 0.00007714, 0.00000028, 32.49, 39.49, 27, 0.00010748, 0.00000005, 7.00,  1, 0.00002548, 0.00000000, 448.04, 64, 1.39, 0.33, 0.18, 11.35, 0.00000000
39, 0.00000809, 0.00000000, 11.00, 18.00, 12, 0.00000809, 0.00000000, 7.00,  1, 0.00000444, 0.00000000, 448.04, 64, 1.00, 0.55, 0.39, 24.89, 0.00000000
40, 0.00046097, 0.00000003, 20.45, 27.45, 11, 0.00046097, 0.00000003, 7.00,  1, 0.00003284, 0.00000000, 448.04, 64, 1.00, 0.07, 0.26, 16.32, 0.00000000
41, 0.00024997, 0.00000003, 14.72, 21.72, 14, 0.00024997, 0.00000003, 7.00,  1, 0.00005443, 0.00000011, 896.07, 128, 1.00, 0.22, 0.32, 41.26, 0.00000000
42, 0.00011096, 0.00000027, 8.14, 15.14, 11, 0.00011096, 0.00000027, 7.00,  1, 0.00003587, 0.00000003, 448.04, 64, 1.00, 0.32, 0.46, 29.59, 0.00000000
43, 0.00005971, 0.00000000, 24.60, 31.60, 16, 0.00005971, 0.00000000, 7.00,  1, 0.00001266, 0.00000000, 448.04, 64, 1.00, 0.21, 0.22, 14.18, 0.00000000
44, 0.00000488, 0.00000017, 16.30, 23.30, 24, 0.00001170, 0.00000000, 7.00,  1, 0.00000332, 0.00000000, 448.04, 64, 2.40, 0.68, 0.30, 19.23, 0.00021399
45, 0.00042847, 0.00000117, 112.25, 119.25, 55, 0.00118540, 0.00000158, 7.00,  1, 0.00003937, 0.00000008, 896.07, 128, 2.77, 0.09, 0.06, 7.51, 0.00000000
46, 0.00016543, 0.00000043, 27.37, 34.37, 37, 0.00060452, 0.00000005, 7.00,  1, 0.00003623, 0.00000001, 448.04, 64, 3.65, 0.22, 0.20, 13.04, 0.00000000
47, 0.00007232, 0.00000013, 17.42, 24.42, 11, 0.00007232, 0.00000013, 7.00,  1, 0.00002649, 0.00000000, 448.04, 64, 1.00, 0.37, 0.29, 18.35, 0.00000000
48, 0.00003436, 0.00000032, 46.46, 53.46, 54, 0.00004122, 0.00000010, 7.00,  1, 0.00001386, 0.00000000, 448.04, 64, 1.20, 0.40, 0.13, 8.38, 0.00000009
49, 0.00006108, 0.00000000, 14.12, 21.12, 11, 0.00006108, 0.00000000, 7.00,  1, 0.00002924, 0.00000000, 448.04, 64, 1.00, 0.48, 0.33, 21.21, 0.00000000
50, 0.00022774, 0.00000016, 91.92, 98.92, 68, 0.00037884, 0.00000162, 7.00,  1, 0.00003530, 0.00000011, 448.04, 64, 1.66, 0.16, 0.07, 4.53, 0.00000000
51, 0.00024428, 0.00000016, 51.15, 58.15, 57, 0.00033676, 0.00000173, 7.00,  1, 0.00003549, 0.00000001, 448.04, 64, 1.38, 0.15, 0.12, 7.70, 0.00000000
52, 0.00006690, 0.00000028, 29.43, 36.43, 40, 0.00008452, 0.00000000, 7.00,  1, 0.00000961, 0.00000003, 3136.26, 448, 1.26, 0.14, 0.19, 86.09, 0.00000000
53, 0.00074650, 0.00000007, 10.81, 17.81, 11, 0.00074650, 0.00000007, 7.00,  1, 0.00003590, 0.00000012, 896.07, 128, 1.00, 0.05, 0.39, 50.32, 0.00000000
54, 0.00011638, 0.00000027, 20.79, 27.79, 27, 0.00015318, 0.00000062, 7.00,  1, 0.00001762, 0.00000000, 448.04, 64, 1.32, 0.15, 0.25, 16.12, 0.00000000
55, 0.00005266, 0.00000017, 24.97, 31.97, 31, 0.00014375, 0.00000000, 7.00,  1, 0.00003689, 0.00000000, 448.04, 64, 2.73, 0.70, 0.22, 14.01, 0.00000002
56, 0.00006789, 0.00000050, 50.44, 57.44, 58, 0.00018770, 0.00000039, 7.00,  1, 0.00002959, 0.00000010, 896.07, 128, 2.76, 0.44, 0.12, 15.60, 0.00000005
57, 0.00060848, 0.00000064, 83.29, 90.29, 38, 0.00114782, 0.00000003, 7.00,  1, 0.00003360, 0.00000011, 448.04, 64, 1.89, 0.06, 0.08, 4.96, 0.00000000
58, 0.00001581, 0.00000000, 9.25, 16.25, 11, 0.00001581, 0.00000000, 7.00,  1, 0.00001581, 0.00000000, 448.04, 64, 1.00, 1.00, 0.43, 27.58, 1.00000000
59, 0.00005896, 0.00000014, 13.79, 20.79, 16, 0.00005896, 0.00000014, 7.00,  1, 0.00003411, 0.00000005, 896.07, 128, 1.00, 0.58, 0.34, 43.09, 0.00000000
60, 0.00007073, 0.00000017, 9.43, 16.43, 12, 0.00007073, 0.00000017, 7.00,  1, 0.00003680, 0.00000012, 896.07, 128, 1.00, 0.52, 0.43, 54.53, 0.00000000
61, 0.00003573, 0.00000032, 33.86, 40.86, 25, 0.00004485, 0.00000000, 7.00,  1, 0.00002257, 0.00000000, 448.04, 64, 1.26, 0.63, 0.17, 10.96, 0.00000054
62, 0.00004471, 0.00000028, 29.45, 36.45, 22, 0.00005836, 0.00000010, 7.00,  1, 0.00001389, 0.00000001, 5824.48, 832, 1.31, 0.31, 0.19, 159.81, 0.00000001
63, 0.00004359, 0.00000000, 17.00, 24.00, 15, 0.00004359, 0.00000000, 7.00,  1, 0.00002820, 0.00000007, 448.04, 64, 1.00, 0.65, 0.29, 18.67, 0.00000000
64, 0.00010014, 0.00000040, 28.92, 35.92, 38, 0.00010043, 0.00000001, 7.00,  1, 0.00003438, 0.00000000, 896.07, 128, 1.00, 0.34, 0.19, 24.95, 0.00000000
65, 0.00069939, 0.00000097, 45.72, 52.72, 52, 0.00156406, 0.00000015, 7.00,  1, 0.00002850, 0.00000005, 896.07, 128, 2.24, 0.04, 0.13, 17.00, 0.00000000
66, 0.00004843, 0.00000000, 12.83, 19.83, 15, 0.00004843, 0.00000000, 7.00,  1, 0.00001548, 0.00000000, 448.04, 64, 1.00, 0.32, 0.35, 22.59, 0.00000000
67, 0.00000985, 0.00000000, 10.35, 17.35, 12, 0.00000985, 0.00000000, 7.00,  1, 0.00000581, 0.00000000, 448.04, 64, 1.00, 0.59, 0.40, 25.82, 0.00000000
68, 0.00054021, 0.00000015, 22.65, 29.65, 26, 0.00110833, 0.00000202, 7.00,  1, 0.00003997, 0.00000001, 448.04, 64, 2.05, 0.07, 0.24, 15.11, 0.00000000
69, 0.00002699, 0.00000009, 9.99, 16.99, 15, 0.00002699, 0.00000009, 7.00,  1, 0.00002143, 0.00000000, 448.04, 64, 1.00, 0.79, 0.41, 26.36, 0.00000011
70, 0.00008167, 0.00000020, 29.58, 36.58, 11, 0.00008167, 0.00000020, 7.00,  1, 0.00002334, 0.00000008, 3584.30, 512, 1.00, 0.29, 0.19, 97.99, 0.00000000
71, 0.00005513, 0.00000000, 17.73, 24.73, 15, 0.00005513, 0.00000000, 7.00,  1, 0.00002429, 0.00000000, 448.04, 64, 1.00, 0.44, 0.28, 18.12, 0.00000000
72, 0.00014857, 0.00000013, 15.87, 22.87, 21, 0.00015675, 0.00000066, 7.00,  1, 0.00006032, 0.00000009, 896.07, 128, 1.06, 0.41, 0.31, 39.19, 0.00000000
73, 0.00035394, 0.00000001, 51.24, 58.24, 49, 0.00038623, 0.00000002, 7.00,  1, 0.00002516, 0.00000007, 896.07, 128, 1.09, 0.07, 0.12, 15.38, 0.00000000
74, 0.00005573, 0.00000017, 69.84, 76.84, 66, 0.00014297, 0.00000001, 7.00,  1, 0.00002463, 0.00000000, 448.04, 64, 2.57, 0.44, 0.09, 5.83, 0.00000000
75, 0.00013343, 0.00000001, 17.61, 24.61, 15, 0.00013343, 0.00000001, 7.00,  1, 0.00003738, 0.00000007, 896.07, 128, 1.00, 0.28, 0.28, 36.41, 0.00000000
76, 0.00024036, 0.00000050, 17.42, 24.42, 15, 0.00024036, 0.00000050, 7.00,  1, 0.00002227, 0.00000001, 448.04, 64, 1.00, 0.09, 0.29, 18.35, 0.00000000
77, 0.00061291, 0.00000324, 62.48, 69.48, 53, 0.00091137, 0.00000015, 7.00,  1, 0.00002968, 0.00000007, 896.07, 128, 1.49, 0.05, 0.10, 12.90, 0.00000000
78, 0.00019248, 0.00000035, 13.96, 20.96, 11, 0.00019248, 0.00000035, 7.00,  1, 0.00002203, 0.00000000, 896.07, 128, 1.00, 0.11, 0.33, 42.75, 0.00000000
79, 0.00013881, 0.00000016, 32.89, 39.89, 32, 0.00034407, 0.00000002, 7.00,  1, 0.00003450, 0.00000004, 896.07, 128, 2.48, 0.25, 0.18, 22.46, 0.00000000
80, 0.00007121, 0.00000001, 12.45, 19.45, 11, 0.00007121, 0.00000001, 7.00,  1, 0.00004781, 0.00000007, 896.07, 128, 1.00, 0.67, 0.36, 46.07, 0.00000000
81, 0.00021129, 0.00000028, 17.07, 24.07, 23, 0.00033020, 0.00000002, 7.00,  1, 0.00002878, 0.00000001, 448.04, 64, 1.56, 0.14, 0.29, 18.61, 0.00000000
82, 0.00067107, 0.00000002, 44.26, 51.26, 15, 0.00067107, 0.00000002, 7.00,  1, 0.00002468, 0.00000007, 448.04, 64, 1.00, 0.04, 0.14, 8.74, 0.00000000
83, 0.00052428, 0.00000001, 14.68, 21.68, 11, 0.00052428, 0.00000001, 7.00,  1, 0.00003793, 0.00000003, 448.04, 64, 1.00, 0.07, 0.32, 20.67, 0.00000000
84, 0.00022403, 0.00000016, 48.97, 55.97, 39, 0.00039063, 0.00000003, 7.00,  1, 0.00002724, 0.00000003, 896.07, 128, 1.74, 0.12, 0.13, 16.01, 0.00000000
85, 0.00000578, 0.00000000, 10.91, 17.91, 11, 0.00000578, 0.00000000, 7.00,  1, 0.00000489, 0.00000000, 448.04, 64, 1.00, 0.85, 0.39, 25.01, 0.00000000
86, 0.00011684, 0.00000000, 15.93, 22.94, 11, 0.00011684, 0.00000000, 7.00,  1, 0.00003503, 0.00000000, 896.07, 128, 1.00, 0.30, 0.31, 39.07, 0.00000000
87, 0.00001992, 0.00000000, 11.86, 18.86, 11, 0.00001992, 0.00000000, 7.00,  1, 0.00001985, 0.00000000, 448.04, 64, 1.00, 1.00, 0.37, 23.75, 0.00000017
88, 0.00020070, 0.00000028, 41.46, 48.46, 40, 0.00024231, 0.00000001, 7.00,  1, 0.00003444, 0.00000008, 448.04, 64, 1.21, 0.17, 0.14, 9.24, 0.00000000
89, 0.00003948, 0.00000032, 22.69, 29.69, 30, 0.00005508, 0.00000010, 7.00,  1, 0.00002835, 0.00000011, 448.04, 64, 1.40, 0.72, 0.24, 15.09, 0.00000131
90, 0.00079073, 0.00000006, 13.11, 20.11, 11, 0.00079073, 0.00000006, 7.00,  1, 0.00002932, 0.00000012, 448.04, 64, 1.00, 0.04, 0.35, 22.28, 0.00000000
91, 0.00009170, 0.00000033, 24.20, 31.20, 30, 0.00013620, 0.00000000, 7.00,  1, 0.00003816, 0.00000000, 448.04, 64, 1.49, 0.42, 0.22, 14.36, 0.00000000
92, 0.00014017, 0.00000032, 61.66, 68.66, 89, 0.00042497, 0.00000003, 7.00,  1, 0.00003882, 0.00000008, 448.04, 64, 3.03, 0.28, 0.10, 6.53, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), std Ansor-10, tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k, p-value
0, 0.00002771, 0.00000000, 21.33, 91.34, 15, 0.00002771, 0.00000000, 70.01, 10, 0.00001706, 0.00000000, 448.04, 64, 1.00, 0.62, 0.77, 4.91, 0.00000000
1, 0.00005268, 0.00000043, 23.88, 93.88, 36, 0.00009744, 0.00000001, 70.01, 10, 0.00003682, 0.00000001, 448.04, 64, 1.85, 0.70, 0.75, 4.77, 0.00000078
2, 0.00006497, 0.00000017, 8.79, 78.80, 11, 0.00006497, 0.00000017, 70.01, 10, 0.00002912, 0.00000004, 896.07, 128, 1.00, 0.45, 0.89, 11.37, 0.00000000
3, 0.00008315, 0.00000025, 14.20, 84.21, 15, 0.00008315, 0.00000025, 70.01, 10, 0.00004058, 0.00000013, 896.07, 128, 1.00, 0.49, 0.83, 10.64, 0.00000000
4, 0.00003641, 0.00000016, 26.87, 96.88, 48, 0.00004723, 0.00000008, 70.01, 10, 0.00003929, 0.00000002, 448.04, 64, 1.30, 1.08, 0.72, 4.62, 0.00001472
5, 0.00009206, 0.00000001, 12.64, 82.65, 11, 0.00009206, 0.00000001, 70.01, 10, 0.00004260, 0.00000015, 896.07, 128, 1.00, 0.46, 0.85, 10.84, 0.00000000
6, 0.00008352, 0.00000031, 19.46, 89.47, 22, 0.00009320, 0.00000002, 70.01, 10, 0.00004307, 0.00000000, 896.07, 128, 1.12, 0.52, 0.78, 10.02, 0.00000001
7, 0.00030715, 0.00000131, 10.77, 80.77, 11, 0.00030715, 0.00000131, 70.01, 10, 0.00013634, 0.00000031, 1792.15, 256, 1.00, 0.44, 0.87, 22.19, 0.00000001
8, 0.00003838, 0.00000004, 11.72, 81.73, 12, 0.00003838, 0.00000004, 70.01, 10, 0.00003253, 0.00000009, 448.04, 64, 1.00, 0.85, 0.86, 5.48, 0.00000011
9, 0.00003903, 0.00000016, 22.33, 92.34, 25, 0.00004097, 0.00000000, 70.01, 10, 0.00002735, 0.00000000, 448.04, 64, 1.05, 0.70, 0.76, 4.85, 0.00000005
10, 0.00003157, 0.00000001, 13.82, 83.83, 15, 0.00003157, 0.00000001, 70.01, 10, 0.00003157, 0.00000001, 448.04, 64, 1.00, 1.00, 0.84, 5.34, 1.00000000
11, 0.00000508, 0.00000000, 10.81, 80.82, 12, 0.00000508, 0.00000000, 70.01, 10, 0.00000455, 0.00000000, 448.04, 64, 1.00, 0.90, 0.87, 5.54, 0.00000000
12, 0.00017443, 0.00000064, 10.81, 80.82, 11, 0.00017443, 0.00000064, 70.01, 10, 0.00005381, 0.00000009, 3584.30, 512, 1.00, 0.31, 0.87, 44.35, 0.00000000
13, 0.00007149, 0.00000023, 12.03, 82.04, 14, 0.00007149, 0.00000023, 70.01, 10, 0.00002769, 0.00000006, 896.07, 128, 1.00, 0.39, 0.85, 10.92, 0.00000000
14, 0.00007464, 0.00000016, 22.73, 92.73, 36, 0.00010602, 0.00000029, 70.01, 10, 0.00003891, 0.00000001, 896.07, 128, 1.42, 0.52, 0.75, 9.66, 0.00000000
15, 0.00002466, 0.00000007, 8.82, 78.83, 11, 0.00002466, 0.00000007, 70.01, 10, 0.00001918, 0.00000004, 448.04, 64, 1.00, 0.78, 0.89, 5.68, 0.00000008
16, 0.00001973, 0.00000001, 11.94, 81.95, 11, 0.00001973, 0.00000001, 70.01, 10, 0.00001973, 0.00000001, 448.04, 64, 1.00, 1.00, 0.85, 5.47, 1.00000000
17, 0.00002954, 0.00000003, 11.72, 81.73, 11, 0.00002954, 0.00000003, 70.01, 10, 0.00002954, 0.00000003, 448.04, 64, 1.00, 1.00, 0.86, 5.48, 1.00000000
18, 0.00014791, 0.00000001, 16.14, 86.15, 16, 0.00014791, 0.00000001, 70.01, 10, 0.00003494, 0.00000000, 448.04, 64, 1.00, 0.24, 0.81, 5.20, 0.00000000
19, 0.00004245, 0.00000004, 24.31, 94.32, 15, 0.00004245, 0.00000004, 70.01, 10, 0.00003281, 0.00000009, 448.04, 64, 1.00, 0.77, 0.74, 4.75, 0.00000002
20, 0.00008025, 0.00000011, 10.29, 80.29, 11, 0.00008025, 0.00000011, 70.01, 10, 0.00006212, 0.00000014, 896.07, 128, 1.00, 0.77, 0.87, 11.16, 0.00000001
21, 0.00004005, 0.00000001, 12.32, 82.33, 11, 0.00004005, 0.00000001, 70.01, 10, 0.00001533, 0.00000000, 448.04, 64, 1.00, 0.38, 0.85, 5.44, 0.00000000
22, 0.00000418, 0.00000000, 11.11, 81.12, 13, 0.00000418, 0.00000000, 70.01, 10, 0.00000415, 0.00000000, 448.04, 64, 1.00, 0.99, 0.86, 5.52, 0.00135416
23, 0.00002397, 0.00000000, 16.69, 86.70, 12, 0.00002397, 0.00000000, 70.01, 10, 0.00001912, 0.00000004, 448.04, 64, 1.00, 0.80, 0.81, 5.17, 0.00000000
24, 0.00008984, 0.00000000, 14.45, 84.46, 17, 0.00008984, 0.00000000, 70.01, 10, 0.00003539, 0.00000001, 448.04, 64, 1.00, 0.39, 0.83, 5.30, 0.00000000
25, 0.00019791, 0.00000001, 12.35, 82.36, 11, 0.00019791, 0.00000001, 70.01, 10, 0.00003747, 0.00000005, 448.04, 64, 1.00, 0.19, 0.85, 5.44, 0.00000000
26, 0.00004321, 0.00000000, 29.16, 99.16, 13, 0.00004321, 0.00000000, 70.01, 10, 0.00002266, 0.00000006, 448.04, 64, 1.00, 0.52, 0.71, 4.52, 0.00000000
27, 0.00002786, 0.00000015, 37.67, 107.68, 36, 0.00003769, 0.00000000, 70.01, 10, 0.00002738, 0.00000001, 448.04, 64, 1.35, 0.98, 0.65, 4.16, 0.01091571
28, 0.00004416, 0.00000000, 12.30, 82.31, 13, 0.00004416, 0.00000000, 70.01, 10, 0.00003383, 0.00000007, 448.04, 64, 1.00, 0.77, 0.85, 5.44, 0.00000000
29, 0.00008069, 0.00000000, 22.36, 92.36, 15, 0.00008069, 0.00000000, 70.01, 10, 0.00003786, 0.00000010, 896.07, 128, 1.00, 0.47, 0.76, 9.70, 0.00000000
30, 0.00003958, 0.00000011, 11.84, 81.84, 14, 0.00003958, 0.00000011, 70.01, 10, 0.00003958, 0.00000011, 448.04, 64, 1.00, 1.00, 0.86, 5.47, 1.00000000
31, 0.00002903, 0.00000000, 13.70, 83.71, 15, 0.00002903, 0.00000000, 70.01, 10, 0.00002273, 0.00000000, 448.04, 64, 1.00, 0.78, 0.84, 5.35, 0.00000000
32, 0.00002814, 0.00000000, 15.08, 85.09, 15, 0.00002814, 0.00000000, 70.01, 10, 0.00002074, 0.00000000, 448.04, 64, 1.00, 0.74, 0.82, 5.27, 0.00000000
33, 0.00007554, 0.00000015, 26.63, 96.64, 34, 0.00009098, 0.00000016, 70.01, 10, 0.00003529, 0.00000008, 448.04, 64, 1.20, 0.47, 0.72, 4.64, 0.00000000
34, 0.00019232, 0.00000001, 11.52, 81.53, 11, 0.00019232, 0.00000001, 70.01, 10, 0.00005256, 0.00000009, 896.07, 128, 1.00, 0.27, 0.86, 10.99, 0.00000000
35, 0.00006258, 0.00000016, 30.18, 100.19, 38, 0.00018366, 0.00000001, 70.01, 10, 0.00004011, 0.00000008, 896.07, 128, 2.93, 0.64, 0.70, 8.94, 0.00000001
36, 0.00006144, 0.00000028, 26.95, 96.96, 35, 0.00006255, 0.00000000, 70.01, 10, 0.00003577, 0.00000007, 896.07, 128, 1.02, 0.58, 0.72, 9.24, 0.00000002
37, 0.00005613, 0.00000001, 12.00, 82.01, 11, 0.00005613, 0.00000001, 70.01, 10, 0.00004226, 0.00000008, 896.07, 128, 1.00, 0.75, 0.85, 10.93, 0.00000000
38, 0.00002548, 0.00000000, 11.48, 81.48, 11, 0.00002548, 0.00000000, 70.01, 10, 0.00002548, 0.00000000, 448.04, 64, 1.00, 1.00, 0.86, 5.50, 1.00000000
39, 0.00000534, 0.00000000, 11.27, 81.28, 13, 0.00000534, 0.00000000, 70.01, 10, 0.00000444, 0.00000000, 448.04, 64, 1.00, 0.83, 0.86, 5.51, 0.00000000
40, 0.00004740, 0.00000000, 14.66, 84.66, 11, 0.00004740, 0.00000000, 70.01, 10, 0.00003284, 0.00000000, 448.04, 64, 1.00, 0.69, 0.83, 5.29, 0.00000000
