BENCH: shufflenet
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
4, 0.00000385, 0.00000000, 19.20, 88.02, 11, 0.00000385, 0.00000000, 68.82, 10, 0.00000224, 0.00000000, 1761.79, 256, 1.00, 0.58, 0.78, 20.02, 0.00000000
5, 0.00005160, 0.00000000, 11.87, 80.69, 12, 0.00005160, 0.00000000, 68.82, 10, 0.00001411, 0.00000000, 4404.47, 640, 1.00, 0.27, 0.85, 54.59, 0.00000000
6, 0.00000611, 0.00000000, 12.20, 81.02, 11, 0.00000611, 0.00000000, 68.82, 10, 0.00000350, 0.00000001, 16737.00, 2432, 1.00, 0.57, 0.85, 206.58, 0.00000000
7, 0.00000267, 0.00000000, 11.66, 80.48, 11, 0.00000267, 0.00000000, 68.82, 10, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 0.81, 0.86, 27.36, 0.00000001
8, 0.00001452, 0.00000000, 11.90, 80.72, 11, 0.00001452, 0.00000000, 68.82, 10, 0.00000720, 0.00000000, 2642.68, 384, 1.00, 0.50, 0.85, 32.74, 0.00000000
9, 0.00000305, 0.00000000, 11.91, 80.73, 13, 0.00000305, 0.00000000, 68.82, 10, 0.00000305, 0.00000000, 1321.34, 192, 1.00, 1.00, 0.85, 16.37, 0.00236874
10, 0.00000666, 0.00000000, 18.21, 87.03, 15, 0.00000666, 0.00000000, 68.82, 10, 0.00000512, 0.00000000, 1761.79, 256, 1.00, 0.77, 0.79, 20.24, 0.00000000
11, 0.00000253, 0.00000000, 11.46, 80.28, 11, 0.00000253, 0.00000000, 68.82, 10, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 0.85, 0.86, 27.43, 0.00000000
12, 0.00000397, 0.00000000, 9.06, 77.88, 5, 0.00000397, 0.00000000, 68.82, 10, 0.00000217, 0.00000000, 1321.34, 192, 1.00, 0.55, 0.88, 16.97, 0.00000000
13, 0.00000742, 0.00000000, 19.53, 88.34, 15, 0.00000742, 0.00000000, 68.82, 10, 0.00000344, 0.00000000, 7487.60, 1088, 1.00, 0.46, 0.78, 84.75, 0.00000000
14, 0.00000294, 0.00000000, 14.26, 83.08, 15, 0.00000294, 0.00000000, 68.82, 10, 0.00000244, 0.00000000, 880.89, 128, 1.00, 0.83, 0.83, 10.60, 0.00000000
15, 0.00000935, 0.00000000, 13.68, 82.50, 16, 0.00000935, 0.00000000, 68.82, 10, 0.00000469, 0.00000000, 11451.63, 1664, 1.00, 0.50, 0.83, 138.81, 0.00000000
16, 0.00000885, 0.00000000, 12.44, 81.26, 11, 0.00000885, 0.00000000, 68.82, 10, 0.00000376, 0.00000000, 1321.34, 192, 1.00, 0.42, 0.85, 16.26, 0.00000000
17, 0.00000259, 0.00000000, 10.20, 79.02, 11, 0.00000259, 0.00000000, 68.82, 10, 0.00000244, 0.00000000, 653.79, 95, 1.00, 0.94, 0.87, 8.27, 0.00000000
18, 0.00000242, 0.00000000, 13.40, 82.22, 11, 0.00000242, 0.00000000, 68.82, 10, 0.00000217, 0.00000001, 4844.92, 704, 1.00, 0.90, 0.84, 58.92, 0.00000060
19, 0.00000412, 0.00000000, 10.73, 79.55, 12, 0.00000412, 0.00000000, 68.82, 10, 0.00000217, 0.00000000, 880.89, 128, 1.00, 0.53, 0.87, 11.07, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), std Ansor-25, tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k, p-value
0, 0.00000367, 0.00000001, 14.16, 186.21, 9, 0.00000367, 0.00000001, 172.05, 25, 0.00000217, 0.00000000, 880.89, 128, 1.00, 0.59, 0.92, 4.73, 0.00000000
1, 0.00001053, 0.00000000, 12.48, 184.53, 15, 0.00001053, 0.00000000, 172.05, 25, 0.00000588, 0.00000000, 2202.24, 320, 1.00, 0.56, 0.93, 11.93, 0.00000000
2, 0.00000429, 0.00000000, 12.15, 184.20, 15, 0.00000429, 0.00000000, 172.05, 25, 0.00000252, 0.00000000, 880.89, 128, 1.00, 0.59, 0.93, 4.78, 0.00000000
3, 0.00001133, 0.00000000, 12.57, 184.62, 11, 0.00001133, 0.00000000, 172.05, 25, 0.00000865, 0.00000000, 3083.13, 448, 1.00, 0.76, 0.93, 16.70, 0.00000000
4, 0.00000297, 0.00000000, 14.88, 186.93, 11, 0.00000297, 0.00000000, 172.05, 25, 0.00000224, 0.00000000, 1761.79, 256, 1.00, 0.75, 0.92, 9.42, 0.00000000
5, 0.00002592, 0.00000000, 13.31, 185.36, 15, 0.00002592, 0.00000000, 172.05, 25, 0.00001411, 0.00000000, 4404.47, 640, 1.00, 0.54, 0.93, 23.76, 0.00000000
6, 0.00000611, 0.00000000, 12.21, 184.26, 11, 0.00000611, 0.00000000, 172.05, 25, 0.00000350, 0.00000001, 16737.00, 2432, 1.00, 0.57, 0.93, 90.83, 0.00000000
7, 0.00000229, 0.00000000, 13.23, 185.28, 11, 0.00000229, 0.00000000, 172.05, 25, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 0.94, 0.93, 11.89, 0.00000162
8, 0.00001452, 0.00000000, 11.94, 183.99, 11, 0.00001452, 0.00000000, 172.05, 25, 0.00000720, 0.00000000, 2642.68, 384, 1.00, 0.50, 0.94, 14.36, 0.00000000
9, 0.00000305, 0.00000000, 11.93, 183.98, 13, 0.00000305, 0.00000000, 172.05, 25, 0.00000305, 0.00000000, 1321.34, 192, 1.00, 1.00, 0.94, 7.18, 0.00236874
10, 0.00000666, 0.00000000, 18.18, 190.23, 15, 0.00000666, 0.00000000, 172.05, 25, 0.00000512, 0.00000000, 1761.79, 256, 1.00, 0.77, 0.90, 9.26, 0.00000000
11, 0.00000229, 0.00000000, 9.28, 181.33, 6, 0.00000229, 0.00000000, 172.05, 25, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 0.94, 0.95, 12.14, 0.00000006
12, 0.00000360, 0.00000000, 12.64, 184.69, 10, 0.00000360, 0.00000000, 172.05, 25, 0.00000217, 0.00000000, 1321.34, 192, 1.00, 0.60, 0.93, 7.15, 0.00000000
13, 0.00000456, 0.00000000, 13.32, 185.37, 15, 0.00000456, 0.00000000, 172.05, 25, 0.00000344, 0.00000000, 7487.60, 1088, 1.00, 0.75, 0.93, 40.39, 0.00000000
14, 0.00000294, 0.00000000, 14.32, 186.37, 15, 0.00000294, 0.00000000, 172.05, 25, 0.00000244, 0.00000000, 880.89, 128, 1.00, 0.83, 0.92, 4.73, 0.00000000
15, 0.00000691, 0.00000000, 13.03, 185.08, 13, 0.00000691, 0.00000000, 172.05, 25, 0.00000469, 0.00000000, 11451.63, 1664, 1.00, 0.68, 0.93, 61.88, 0.00000000
16, 0.00000620, 0.00000000, 12.95, 185.00, 11, 0.00000620, 0.00000000, 172.05, 25, 0.00000376, 0.00000000, 1321.34, 192, 1.00, 0.61, 0.93, 7.14, 0.00000000
17, 0.00000245, 0.00000000, 6.63, 178.68, 2, 0.00000245, 0.00000000, 172.05, 25, 0.00000244, 0.00000000, 653.79, 95, 1.00, 1.00, 0.96, 3.66, 0.00000120
18, 0.00000242, 0.00000000, 13.43, 185.48, 11, 0.00000242, 0.00000000, 172.05, 25, 0.00000217, 0.00000001, 4844.92, 704, 1.00, 0.90, 0.93, 26.12, 0.00000060
19, 0.00000221, 0.00000000, 9.18, 181.23, 11, 0.00000221, 0.00000000, 172.05, 25, 0.00000217, 0.00000000, 880.89, 128, 1.00, 0.98, 0.95, 4.86, 0.00009227
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), std Ansor-50, tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k, p-value
0, 0.00000254, 0.00000001, 9.36, 353.46, 8, 0.00000254, 0.00000001, 344.10, 50, 0.00000217, 0.00000000, 880.89, 128, 1.00, 0.86, 0.97, 2.49, 0.00000069
1, 0.00000771, 0.00000000, 16.51, 360.61, 12, 0.00000771, 0.00000000, 344.10, 50, 0.00000588, 0.00000000, 2202.24, 320, 1.00, 0.76, 0.95, 6.11, 0.00000000
2, 0.00000269, 0.00000000, 11.46, 355.56, 12, 0.00000269, 0.00000000, 344.10, 50, 0.00000252, 0.00000000, 880.89, 128, 1.00, 0.93, 0.97, 2.48, 0.00000000
3, 0.00001133, 0.00000000, 12.59, 356.69, 11, 0.00001133, 0.00000000, 344.10, 50, 0.00000865, 0.00000000, 3083.13, 448, 1.00, 0.76, 0.96, 8.64, 0.00000000
4, 0.00000297, 0.00000000, 14.97, 359.07, 11, 0.00000297, 0.00000000, 344.10, 50, 0.00000224, 0.00000000, 1761.79, 256, 1.00, 0.75, 0.96, 4.91, 0.00000000
5, 0.00002087, 0.00000000, 16.66, 360.76, 11, 0.00002087, 0.00000000, 344.10, 50, 0.00001411, 0.00000000, 4404.47, 640, 1.00, 0.68, 0.95, 12.21, 0.00000000
6, 0.00000484, 0.00000000, 16.96, 361.06, 15, 0.00000484, 0.00000000, 344.10, 50, 0.00000350, 0.00000001, 16737.00, 2432, 1.00, 0.72, 0.95, 46.36, 0.00000000
7, 0.00000229, 0.00000000, 13.18, 357.28, 11, 0.00000229, 0.00000000, 344.10, 50, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 0.94, 0.96, 6.16, 0.00000162
8, 0.00000792, 0.00000001, 16.95, 361.05, 11, 0.00000792, 0.00000001, 344.10, 50, 0.00000720, 0.00000000, 2642.68, 384, 1.00, 0.91, 0.95, 7.32, 0.00000024
9, 0.00000305, 0.00000000, 11.93, 356.03, 13, 0.00000305, 0.00000000, 344.10, 50, 0.00000305, 0.00000000, 1321.34, 192, 1.00, 1.00, 0.97, 3.71, 0.00236874
10, 0.00000666, 0.00000000, 18.15, 362.25, 15, 0.00000666, 0.00000000, 344.10, 50, 0.00000512, 0.00000000, 1761.79, 256, 1.00, 0.77, 0.95, 4.86, 0.00000000
11, 0.00000229, 0.00000000, 9.28, 353.38, 6, 0.00000229, 0.00000000, 344.10, 50, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 0.94, 0.97, 6.23, 0.00000006
12, 0.00000319, 0.00000000, 8.29, 352.39, 5, 0.00000319, 0.00000000, 344.10, 50, 0.00000217, 0.00000000, 1321.34, 192, 1.00, 0.68, 0.98, 3.75, 0.00000000
13, 0.00000456, 0.00000000, 13.31, 357.41, 15, 0.00000456, 0.00000000, 344.10, 50, 0.00000344, 0.00000000, 7487.60, 1088, 1.00, 0.75, 0.96, 20.95, 0.00000000
14, 0.00000282, 0.00000000, 11.03, 355.13, 11, 0.00000282, 0.00000000, 344.10, 50, 0.00000244, 0.00000000, 880.89, 128, 1.00, 0.87, 0.97, 2.48, 0.00000000
15, 0.00000628, 0.00000001, 17.63, 361.73, 11, 0.00000628, 0.00000001, 344.10, 50, 0.00000469, 0.00000000, 11451.63, 1664, 1.00, 0.75, 0.95, 31.66, 0.00000001
16, 0.00000620, 0.00000000, 13.03, 357.13, 11, 0.00000620, 0.00000000, 344.10, 50, 0.00000376, 0.00000000, 1321.34, 192, 1.00, 0.61, 0.96, 3.70, 0.00000000
17, 0.00000244, 0.00000000, 10.13, 354.23, 11, 0.00000244, 0.00000000, 344.10, 50, 0.00000244, 0.00000000, 653.79, 95, 1.00, 1.00, 0.97, 1.85, 1.00000000
18, 0.00000240, 0.00000000, 11.68, 355.78, 10, 0.00000240, 0.00000000, 344.10, 50, 0.00000217, 0.00000001, 4844.92, 704, 1.00, 0.90, 0.97, 13.62, 0.00000077
19, 0.00000221, 0.00000000, 9.16, 353.26, 11, 0.00000221, 0.00000000, 344.10, 50, 0.00000217, 0.00000000, 880.89, 128, 1.00, 0.98, 0.97, 2.49, 0.00009227
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), std Ansor-100, tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k, p-value
0, 0.00000217, 0.00000000, 9.16, 697.36, 8, 0.00000217, 0.00000000, 688.20, 100, 0.00000217, 0.00000000, 880.89, 128, 1.00, 1.00, 0.99, 1.26, 1.00000000
1, 0.00000618, 0.00000000, 22.44, 710.64, 11, 0.00000618, 0.00000000, 688.20, 100, 0.00000588, 0.00000000, 2202.24, 320, 1.00, 0.95, 0.97, 3.10, 0.00000000
2, 0.00000254, 0.00000000, 11.52, 699.72, 12, 0.00000254, 0.00000000, 688.20, 100, 0.00000252, 0.00000000, 880.89, 128, 1.00, 0.99, 0.98, 1.26, 0.00000000
3, 0.00000985, 0.00000001, 13.53, 701.73, 11, 0.00000985, 0.00000001, 688.20, 100, 0.00000865, 0.00000000, 3083.13, 448, 1.00, 0.88, 0.98, 4.39, 0.00000000
4, 0.00000229, 0.00000000, 10.62, 698.82, 11, 0.00000229, 0.00000000, 688.20, 100, 0.00000224, 0.00000000, 1761.79, 256, 1.00, 0.98, 0.98, 2.52, 0.00000655
5, 0.00001900, 0.00000000, 16.71, 704.91, 11, 0.00001900, 0.00000000, 688.20, 100, 0.00001411, 0.00000000, 4404.47, 640, 1.00, 0.74, 0.98, 6.25, 0.00000000
6, 0.00000484, 0.00000000, 16.89, 705.09, 15, 0.00000484, 0.00000000, 688.20, 100, 0.00000350, 0.00000001, 16737.00, 2432, 1.00, 0.72, 0.98, 23.74, 0.00000000
7, 0.00000219, 0.00000000, 11.13, 699.33, 11, 0.00000219, 0.00000000, 688.20, 100, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 0.99, 0.98, 3.15, 0.00207640
8, 0.00000756, 0.00000001, 13.90, 702.10, 11, 0.00000756, 0.00000001, 688.20, 100, 0.00000720, 0.00000000, 2642.68, 384, 1.00, 0.95, 0.98, 3.76, 0.00000046
9, 0.00000305, 0.00000000, 12.71, 700.91, 14, 0.00000305, 0.00000000, 688.20, 100, 0.00000305, 0.00000000, 1321.34, 192, 1.00, 1.00, 0.98, 1.89, 0.00008146
10, 0.00000515, 0.00000000, 22.37, 710.57, 13, 0.00000515, 0.00000000, 688.20, 100, 0.00000512, 0.00000000, 1761.79, 256, 1.00, 0.99, 0.97, 2.48, 0.00000008
11, 0.00000220, 0.00000000, 11.12, 699.32, 11, 0.00000220, 0.00000000, 688.20, 100, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 0.98, 0.98, 3.15, 0.00004036
12, 0.00000219, 0.00000000, 10.50, 698.70, 11, 0.00000219, 0.00000000, 688.20, 100, 0.00000217, 0.00000000, 1321.34, 192, 1.00, 0.99, 0.98, 1.89, 0.00163188
13, 0.00000372, 0.00000000, 11.63, 699.82, 13, 0.00000372, 0.00000000, 688.20, 100, 0.00000344, 0.00000000, 7487.60, 1088, 1.00, 0.93, 0.98, 10.70, 0.00000000
14, 0.00000281, 0.00000001, 11.04, 699.24, 11, 0.00000281, 0.00000001, 688.20, 100, 0.00000244, 0.00000000, 880.89, 128, 1.00, 0.87, 0.98, 1.26, 0.00000050
15, 0.00000537, 0.00000000, 13.97, 702.17, 13, 0.00000537, 0.00000000, 688.20, 100, 0.00000469, 0.00000000, 11451.63, 1664, 1.00, 0.87, 0.98, 16.31, 0.00000000
16, 0.00000476, 0.00000000, 11.92, 700.12, 11, 0.00000476, 0.00000000, 688.20, 100, 0.00000376, 0.00000000, 1321.34, 192, 1.00, 0.79, 0.98, 1.89, 0.00000000
17, 0.00000244, 0.00000000, 10.11, 663.89, 11, 0.00000244, 0.00000000, 653.79, 95, 0.00000244, 0.00000000, 653.79, 95, 1.00, 1.00, 0.98, 0.98, 1.00000000
18, 0.00000219, 0.00000000, 12.45, 700.65, 11, 0.00000219, 0.00000000, 688.20, 100, 0.00000217, 0.00000001, 4844.92, 704, 1.00, 0.99, 0.98, 6.91, 0.02484817
19, 0.00000217, 0.00000000, 8.92, 697.12, 11, 0.00000217, 0.00000000, 688.20, 100, 0.00000217, 0.00000000, 880.89, 128, 1.00, 1.00, 0.99, 1.26, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), std Ansor-200, tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k, p-value
0, 0.00000217, 0.00000000, 9.15, 890.04, 8, 0.00000217, 0.00000000, 880.89, 128, 0.00000217, 0.00000000, 880.89, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
1, 0.00000589, 0.00000000, 16.39, 1392.78, 11, 0.00000589, 0.00000000, 1376.40, 200, 0.00000588, 0.00000000, 2202.24, 320, 1.00, 1.00, 0.99, 1.58, 0.00000265
2, 0.00000252, 0.00000000, 13.36, 894.26, 16, 0.00000252, 0.00000000, 880.89, 128, 0.00000252, 0.00000000, 880.89, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00000928, 0.00000000, 13.96, 1390.36, 11, 0.00000928, 0.00000000, 1376.40, 200, 0.00000865, 0.00000000, 3083.13, 448, 1.00, 0.93, 0.99, 2.22, 0.00000000
4, 0.00000224, 0.00000000, 11.01, 1387.41, 10, 0.00000224, 0.00000000, 1376.40, 200, 0.00000224, 0.00000000, 1761.79, 256, 1.00, 1.00, 0.99, 1.27, 1.00000000
5, 0.00001440, 0.00000000, 17.03, 1393.43, 11, 0.00001440, 0.00000000, 1376.40, 200, 0.00001411, 0.00000000, 4404.47, 640, 1.00, 0.98, 0.99, 3.16, 0.00000001
6, 0.00000359, 0.00000000, 14.06, 1390.45, 15, 0.00000359, 0.00000000, 1376.40, 200, 0.00000350, 0.00000001, 16737.00, 2432, 1.00, 0.98, 0.99, 12.04, 0.00020027
7, 0.00000217, 0.00000000, 13.02, 1389.42, 14, 0.00000217, 0.00000000, 1376.40, 200, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 1.00, 0.99, 1.59, 0.53490225
8, 0.00000741, 0.00000001, 15.42, 1391.82, 15, 0.00000741, 0.00000001, 1376.40, 200, 0.00000720, 0.00000000, 2642.68, 384, 1.00, 0.97, 0.99, 1.90, 0.00002469
9, 0.00000305, 0.00000000, 11.65, 1332.99, 13, 0.00000305, 0.00000000, 1321.34, 192, 0.00000305, 0.00000000, 1321.34, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
10, 0.00000512, 0.00000000, 22.65, 1399.05, 13, 0.00000512, 0.00000000, 1376.40, 200, 0.00000512, 0.00000000, 1761.79, 256, 1.00, 1.00, 0.98, 1.26, 1.00000000
11, 0.00000216, 0.00000000, 14.06, 1390.46, 15, 0.00000216, 0.00000000, 1376.40, 200, 0.00000216, 0.00000000, 2202.24, 320, 1.00, 1.00, 0.99, 1.58, 0.01866603
12, 0.00000217, 0.00000000, 10.68, 1332.03, 11, 0.00000217, 0.00000000, 1321.34, 192, 0.00000217, 0.00000000, 1321.34, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
13, 0.00000349, 0.00000000, 11.98, 1388.38, 11, 0.00000349, 0.00000000, 1376.40, 200, 0.00000344, 0.00000000, 7487.60, 1088, 1.00, 0.99, 0.99, 5.39, 0.00000002
14, 0.00000244, 0.00000000, 15.31, 896.21, 15, 0.00000244, 0.00000000, 880.89, 128, 0.00000244, 0.00000000, 880.89, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
15, 0.00000486, 0.00000000, 13.75, 1390.14, 13, 0.00000486, 0.00000000, 1376.40, 200, 0.00000469, 0.00000000, 11451.63, 1664, 1.00, 0.97, 0.99, 8.24, 0.00000000
16, 0.00000376, 0.00000000, 15.92, 1337.26, 12, 0.00000376, 0.00000000, 1321.34, 192, 0.00000376, 0.00000000, 1321.34, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
17, 0.00000244, 0.00000000, 10.15, 663.93, 11, 0.00000244, 0.00000000, 653.79, 95, 0.00000244, 0.00000000, 653.79, 95, 1.00, 1.00, 0.98, 0.98, 1.00000000
18, 0.00000217, 0.00000000, 9.04, 1385.44, 7, 0.00000217, 0.00000000, 1376.40, 200, 0.00000217, 0.00000001, 4844.92, 704, 1.00, 1.00, 0.99, 3.50, 0.65928222
19, 0.00000217, 0.00000000, 8.89, 889.79, 11, 0.00000217, 0.00000000, 880.89, 128, 0.00000217, 0.00000000, 880.89, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), std Ansor-300, tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k, p-value
0, 0.00000217, 0.00000000, 9.15, 890.04, 8, 0.00000217, 0.00000000, 880.89, 128, 0.00000217, 0.00000000, 880.89, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
1, 0.00000588, 0.00000000, 16.58, 2081.17, 12, 0.00000588, 0.00000000, 2064.60, 300, 0.00000588, 0.00000000, 2202.24, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
2, 0.00000252, 0.00000000, 13.32, 894.22, 16, 0.00000252, 0.00000000, 880.89, 128, 0.00000252, 0.00000000, 880.89, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00000865, 0.00000000, 13.91, 2078.51, 11, 0.00000865, 0.00000000, 2064.60, 300, 0.00000865, 0.00000000, 3083.13, 448, 1.00, 1.00, 0.99, 1.48, 1.00000000
