BENCH: resnet50
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
18, 0.00005689, 0.00000000, 25.17, 4581.65, 13, 0.00005689, 0.00000000, 4556.48, 704, 0.00005689, 0.00000000, 4556.48, 704, 1.00, 1.00, 0.99, 0.99, 1.00000000
19, 0.00003381, 0.00000006, 17.10, 6489.37, 11, 0.00003381, 0.00000006, 6472.27, 1000, 0.00003381, 0.00000006, 6627.60, 1024, 1.00, 1.00, 1.00, 1.02, 1.00000000
20, 0.00002894, 0.00000004, 12.79, 1255.47, 11, 0.00002894, 0.00000004, 1242.68, 192, 0.00002894, 0.00000004, 1242.68, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
21, 0.00001793, 0.00000001, 14.88, 2500.23, 14, 0.00001793, 0.00000001, 2485.35, 384, 0.00001793, 0.00000001, 2485.35, 384, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00002145, 0.00000003, 23.76, 4166.01, 15, 0.00002145, 0.00000003, 4142.25, 640, 0.00002145, 0.00000003, 4142.25, 640, 1.00, 1.00, 0.99, 0.99, 1.00000000
23, 0.00001717, 0.00000003, 22.26, 4164.51, 16, 0.00001717, 0.00000003, 4142.25, 640, 0.00001717, 0.00000003, 4142.25, 640, 1.00, 1.00, 0.99, 0.99, 1.00000000
24, 0.00000366, 0.00000001, 6.93, 395.27, 2, 0.00000366, 0.00000001, 388.34, 60, 0.00000366, 0.00000001, 388.34, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
25, 0.00002301, 0.00000005, 18.79, 2918.37, 13, 0.00002301, 0.00000005, 2899.58, 448, 0.00002301, 0.00000005, 2899.58, 448, 1.00, 1.00, 0.99, 0.99, 1.00000000
26, 0.00006052, 0.00000000, 21.76, 2507.11, 11, 0.00006052, 0.00000000, 2485.35, 384, 0.00006052, 0.00000000, 2485.35, 384, 1.00, 1.00, 0.99, 0.99, 1.00000000
27, 0.00003393, 0.00000007, 14.54, 2085.66, 11, 0.00003393, 0.00000007, 2071.13, 320, 0.00003393, 0.00000007, 2071.13, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
