BENCH: resnet18
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
17, 0.00000405, 0.00000000, 6.80, 13.47, 2, 0.00000405, 0.00000000, 6.67,  1, 0.00000366, 0.00000000, 400.27, 60, 1.00, 0.90, 0.50, 29.71, 0.00000002
18, 0.00006471, 0.00000001, 21.47, 28.14, 15, 0.00006471, 0.00000001, 6.67,  1, 0.00002005, 0.00000004, 2134.76, 320, 1.00, 0.31, 0.24, 75.85, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), std Ansor-10, tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k, p-value
0, 0.00000791, 0.00000000, 11.67, 78.38, 11, 0.00000791, 0.00000000, 66.71, 10, 0.00000618, 0.00000000, 853.91, 128, 1.00, 0.78, 0.85, 10.89, 0.00000000
1, 0.00024868, 0.00000001, 19.57, 86.28, 13, 0.00024868, 0.00000001, 66.71, 10, 0.00004288, 0.00000007, 4269.53, 640, 1.00, 0.17, 0.77, 49.48, 0.00000000
2, 0.00008219, 0.00000001, 27.21, 93.92, 11, 0.00008219, 0.00000001, 66.71, 10, 0.00002496, 0.00000008, 5123.43, 768, 1.00, 0.30, 0.71, 54.55, 0.00000000
3, 0.00000942, 0.00000015, 26.68, 93.39, 25, 0.00001151, 0.00000000, 66.71, 10, 0.00000849, 0.00000000, 853.91, 128, 1.22, 0.90, 0.71, 9.14, 0.00088956
4, 0.00000414, 0.00000000, 11.25, 77.96, 13, 0.00000414, 0.00000000, 66.71, 10, 0.00000412, 0.00000003, 426.95, 64, 1.00, 1.00, 0.86, 5.48, 0.51677978
5, 0.00004304, 0.00000003, 13.27, 79.98, 11, 0.00004304, 0.00000003, 66.71, 10, 0.00002374, 0.00000003, 4696.48, 704, 1.00, 0.55, 0.83, 58.72, 0.00000000
6, 0.00017304, 0.00000002, 26.38, 93.09, 16, 0.00017304, 0.00000002, 66.71, 10, 0.00006799, 0.00000003, 12808.59, 1920, 1.00, 0.39, 0.72, 137.59, 0.00000000
7, 0.00007710, 0.00000000, 14.72, 81.43, 11, 0.00007710, 0.00000000, 66.71, 10, 0.00002746, 0.00000005, 2988.67, 448, 1.00, 0.36, 0.82, 36.70, 0.00000000
8, 0.00014785, 0.00000031, 16.41, 83.12, 11, 0.00014785, 0.00000031, 66.71, 10, 0.00002816, 0.00000006, 5550.39, 832, 1.00, 0.19, 0.80, 66.77, 0.00000000
9, 0.00000306, 0.00000000, 13.73, 80.44, 14, 0.00000306, 0.00000000, 66.71, 10, 0.00000306, 0.00000000, 426.95, 64, 1.00, 1.00, 0.83, 5.31, 1.00000000
10, 0.00047766, 0.00000001, 17.16, 83.87, 15, 0.00047766, 0.00000001, 66.71, 10, 0.00006760, 0.00000012, 6404.29, 960, 1.00, 0.14, 0.80, 76.36, 0.00000000
11, 0.00003405, 0.00000008, 21.06, 87.77, 13, 0.00003405, 0.00000008, 66.71, 10, 0.00002619, 0.00000003, 2561.72, 384, 1.00, 0.77, 0.76, 29.19, 0.00000002
12, 0.00002193, 0.00000000, 13.47, 80.18, 11, 0.00002193, 0.00000000, 66.71, 10, 0.00000886, 0.00000000, 1280.86, 192, 1.00, 0.40, 0.83, 15.97, 0.00000000
13, 0.00009486, 0.00000001, 19.01, 85.72, 11, 0.00009486, 0.00000001, 66.71, 10, 0.00002701, 0.00000004, 2988.67, 448, 1.00, 0.28, 0.78, 34.87, 0.00000000
14, 0.00000774, 0.00000032, 22.73, 89.44, 24, 0.00000831, 0.00000002, 66.71, 10, 0.00000643, 0.00000000, 853.91, 128, 1.07, 0.83, 0.75, 9.55, 0.00454154
15, 0.00016064, 0.00000002, 14.30, 81.01, 11, 0.00016064, 0.00000002, 66.71, 10, 0.00004525, 0.00000006, 4696.48, 704, 1.00, 0.28, 0.82, 57.97, 0.00000000
16, 0.00012140, 0.00000017, 26.00, 92.71, 24, 0.00016616, 0.00000002, 66.71, 10, 0.00004080, 0.00000001, 7685.15, 1152, 1.37, 0.34, 0.72, 82.89, 0.00000000
17, 0.00000366, 0.00000000, 10.75, 77.47, 11, 0.00000366, 0.00000000, 66.71, 10, 0.00000366, 0.00000000, 400.27, 60, 1.00, 1.00, 0.86, 5.17, 1.00000000
18, 0.00002948, 0.00000020, 66.18, 132.89, 49, 0.00003994, 0.00000002, 66.71, 10, 0.00002005, 0.00000004, 2134.76, 320, 1.35, 0.68, 0.50, 16.06, 0.00000030
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), std Ansor-25, tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k, p-value
0, 0.00000791, 0.00000000, 11.68, 178.46, 11, 0.00000791, 0.00000000, 166.78, 25, 0.00000618, 0.00000000, 853.91, 128, 1.00, 0.78, 0.93, 4.78, 0.00000000
1, 0.00009684, 0.00000001, 19.97, 186.75, 11, 0.00009684, 0.00000001, 166.78, 25, 0.00004288, 0.00000007, 4269.53, 640, 1.00, 0.44, 0.89, 22.86, 0.00000000
2, 0.00004278, 0.00000016, 25.76, 192.53, 21, 0.00004315, 0.00000000, 166.78, 25, 0.00002496, 0.00000008, 5123.43, 768, 1.01, 0.58, 0.87, 26.61, 0.00000002
3, 0.00000978, 0.00000016, 19.05, 185.83, 25, 0.00000995, 0.00000000, 166.78, 25, 0.00000849, 0.00000000, 853.91, 128, 1.02, 0.87, 0.90, 4.60, 0.00034236
4, 0.00000414, 0.00000000, 11.31, 178.09, 13, 0.00000414, 0.00000000, 166.78, 25, 0.00000412, 0.00000003, 426.95, 64, 1.00, 1.00, 0.94, 2.40, 0.51677978
5, 0.00003674, 0.00000002, 36.04, 202.82, 13, 0.00003674, 0.00000002, 166.78, 25, 0.00002374, 0.00000003, 4696.48, 704, 1.00, 0.65, 0.82, 23.16, 0.00000000
6, 0.00017304, 0.00000002, 26.43, 193.21, 16, 0.00017304, 0.00000002, 166.78, 25, 0.00006799, 0.00000003, 12808.59, 1920, 1.00, 0.39, 0.86, 66.29, 0.00000000
7, 0.00004648, 0.00000011, 14.47, 181.24, 13, 0.00004648, 0.00000011, 166.78, 25, 0.00002746, 0.00000005, 2988.67, 448, 1.00, 0.59, 0.92, 16.49, 0.00000000
8, 0.00006684, 0.00000000, 16.80, 183.57, 11, 0.00006684, 0.00000000, 166.78, 25, 0.00002816, 0.00000006, 5550.39, 832, 1.00, 0.42, 0.91, 30.24, 0.00000000
9, 0.00000306, 0.00000000, 13.61, 180.39, 14, 0.00000306, 0.00000000, 166.78, 25, 0.00000306, 0.00000000, 426.95, 64, 1.00, 1.00, 0.92, 2.37, 1.00000000
10, 0.00030360, 0.00000002, 12.30, 179.08, 11, 0.00030360, 0.00000002, 166.78, 25, 0.00006760, 0.00000012, 6404.29, 960, 1.00, 0.22, 0.93, 35.76, 0.00000000
11, 0.00003405, 0.00000008, 21.10, 187.88, 13, 0.00003405, 0.00000008, 166.78, 25, 0.00002619, 0.00000003, 2561.72, 384, 1.00, 0.77, 0.89, 13.64, 0.00000002
12, 0.00002193, 0.00000000, 14.29, 181.07, 11, 0.00002193, 0.00000000, 166.78, 25, 0.00000886, 0.00000000, 1280.86, 192, 1.00, 0.40, 0.92, 7.07, 0.00000000
13, 0.00007757, 0.00000014, 12.36, 179.13, 11, 0.00007757, 0.00000014, 166.78, 25, 0.00002701, 0.00000004, 2988.67, 448, 1.00, 0.35, 0.93, 16.68, 0.00000000
14, 0.00000785, 0.00000028, 22.74, 189.52, 24, 0.00000831, 0.00000002, 166.78, 25, 0.00000643, 0.00000000, 853.91, 128, 1.06, 0.82, 0.88, 4.51, 0.00195736
15, 0.00016064, 0.00000002, 14.33, 181.11, 11, 0.00016064, 0.00000002, 166.78, 25, 0.00004525, 0.00000006, 4696.48, 704, 1.00, 0.28, 0.92, 25.93, 0.00000000
16, 0.00010897, 0.00000000, 20.53, 187.31, 11, 0.00010897, 0.00000000, 166.78, 25, 0.00004080, 0.00000001, 7685.15, 1152, 1.00, 0.37, 0.89, 41.03, 0.00000000
17, 0.00000366, 0.00000000, 10.79, 177.57, 11, 0.00000366, 0.00000000, 166.78, 25, 0.00000366, 0.00000000, 400.27, 60, 1.00, 1.00, 0.94, 2.25, 1.00000000
18, 0.00002958, 0.00000032, 51.34, 218.12, 38, 0.00003994, 0.00000002, 166.78, 25, 0.00002005, 0.00000004, 2134.76, 320, 1.35, 0.68, 0.76, 9.79, 0.00000199
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), std Ansor-50, tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k, p-value
0, 0.00000722, 0.00000000, 12.25, 345.81, 11, 0.00000722, 0.00000000, 333.56, 50, 0.00000618, 0.00000000, 853.91, 128, 1.00, 0.86, 0.96, 2.47, 0.00000000
1, 0.00006947, 0.00000000, 36.85, 370.41, 13, 0.00006947, 0.00000000, 333.56, 50, 0.00004288, 0.00000007, 4269.53, 640, 1.00, 0.62, 0.90, 11.53, 0.00000000
2, 0.00004254, 0.00000018, 25.67, 359.23, 21, 0.00004315, 0.00000000, 333.56, 50, 0.00002496, 0.00000008, 5123.43, 768, 1.01, 0.59, 0.93, 14.26, 0.00000002
3, 0.00000943, 0.00000015, 31.19, 364.74, 43, 0.00000982, 0.00000000, 333.56, 50, 0.00000849, 0.00000000, 853.91, 128, 1.04, 0.90, 0.91, 2.34, 0.00091685
4, 0.00000412, 0.00000003, 11.16, 344.72, 13, 0.00000412, 0.00000003, 333.56, 50, 0.00000412, 0.00000003, 426.95, 64, 1.00, 1.00, 0.97, 1.24, 1.00000000
5, 0.00003674, 0.00000002, 35.93, 369.48, 13, 0.00003674, 0.00000002, 333.56, 50, 0.00002374, 0.00000003, 4696.48, 704, 1.00, 0.65, 0.90, 12.71, 0.00000000
6, 0.00017304, 0.00000002, 26.46, 360.02, 16, 0.00017304, 0.00000002, 333.56, 50, 0.00006799, 0.00000003, 12808.59, 1920, 1.00, 0.39, 0.93, 35.58, 0.00000000
7, 0.00003465, 0.00000013, 14.16, 347.71, 13, 0.00003465, 0.00000013, 333.56, 50, 0.00002746, 0.00000005, 2988.67, 448, 1.00, 0.79, 0.96, 8.60, 0.00000022
8, 0.00004823, 0.00000011, 9.29, 342.84, 11, 0.00004823, 0.00000011, 333.56, 50, 0.00002816, 0.00000006, 5550.39, 832, 1.00, 0.58, 0.97, 16.19, 0.00000000
9, 0.00000306, 0.00000000, 13.64, 347.20, 14, 0.00000306, 0.00000000, 333.56, 50, 0.00000306, 0.00000000, 426.95, 64, 1.00, 1.00, 0.96, 1.23, 1.00000000
10, 0.00020377, 0.00000000, 13.88, 347.44, 11, 0.00020377, 0.00000000, 333.56, 50, 0.00006760, 0.00000012, 6404.29, 960, 1.00, 0.33, 0.96, 18.43, 0.00000000
11, 0.00003405, 0.00000008, 21.10, 354.66, 13, 0.00003405, 0.00000008, 333.56, 50, 0.00002619, 0.00000003, 2561.72, 384, 1.00, 0.77, 0.94, 7.22, 0.00000002
12, 0.00001944, 0.00000028, 31.42, 364.98, 36, 0.00001986, 0.00000000, 333.56, 50, 0.00000886, 0.00000000, 1280.86, 192, 1.02, 0.46, 0.91, 3.51, 0.00000073
13, 0.00006949, 0.00000011, 17.91, 351.47, 13, 0.00006949, 0.00000011, 333.56, 50, 0.00002701, 0.00000004, 2988.67, 448, 1.00, 0.39, 0.95, 8.50, 0.00000000
14, 0.00000774, 0.00000016, 26.32, 359.87, 29, 0.00000831, 0.00000002, 333.56, 50, 0.00000643, 0.00000000, 853.91, 128, 1.07, 0.83, 0.93, 2.37, 0.00032692
15, 0.00016064, 0.00000002, 14.37, 347.93, 11, 0.00016064, 0.00000002, 333.56, 50, 0.00004525, 0.00000006, 4696.48, 704, 1.00, 0.28, 0.96, 13.50, 0.00000000
16, 0.00008083, 0.00000001, 18.12, 351.67, 15, 0.00008083, 0.00000001, 333.56, 50, 0.00004080, 0.00000001, 7685.15, 1152, 1.00, 0.50, 0.95, 21.85, 0.00000000
17, 0.00000366, 0.00000000, 10.74, 344.29, 11, 0.00000366, 0.00000000, 333.56, 50, 0.00000366, 0.00000000, 400.27, 60, 1.00, 1.00, 0.97, 1.16, 1.00000000
18, 0.00003617, 0.00000027, 47.33, 380.89, 27, 0.00003973, 0.00000003, 333.56, 50, 0.00002005, 0.00000004, 2134.76, 320, 1.10, 0.55, 0.88, 5.60, 0.00000011
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), std Ansor-100, tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k, p-value
0, 0.00000638, 0.00000000, 12.59, 679.70, 13, 0.00000638, 0.00000000, 667.11, 100, 0.00000618, 0.00000000, 853.91, 128, 1.00, 0.97, 0.98, 1.26, 0.00000000
1, 0.00005490, 0.00000004, 33.27, 700.38, 11, 0.00005490, 0.00000004, 667.11, 100, 0.00004288, 0.00000007, 4269.53, 640, 1.00, 0.78, 0.95, 6.10, 0.00000000
2, 0.00003358, 0.00000010, 16.33, 683.45, 15, 0.00003358, 0.00000010, 667.11, 100, 0.00002496, 0.00000008, 5123.43, 768, 1.00, 0.74, 0.98, 7.50, 0.00000009
3, 0.00000849, 0.00000000, 18.25, 685.36, 16, 0.00000849, 0.00000000, 667.11, 100, 0.00000849, 0.00000000, 853.91, 128, 1.00, 1.00, 0.97, 1.25, 1.00000000
4, 0.00000412, 0.00000003, 11.13, 438.08, 13, 0.00000412, 0.00000003, 426.95, 64, 0.00000412, 0.00000003, 426.95, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
5, 0.00002769, 0.00000004, 28.81, 695.93, 13, 0.00002769, 0.00000004, 667.11, 100, 0.00002374, 0.00000003, 4696.48, 704, 1.00, 0.86, 0.96, 6.75, 0.00000004
6, 0.00015844, 0.00000000, 18.26, 685.37, 11, 0.00015844, 0.00000000, 667.11, 100, 0.00006799, 0.00000003, 12808.59, 1920, 1.00, 0.43, 0.97, 18.69, 0.00000000
7, 0.00003366, 0.00000010, 14.75, 681.86, 13, 0.00003366, 0.00000010, 667.11, 100, 0.00002746, 0.00000005, 2988.67, 448, 1.00, 0.82, 0.98, 4.38, 0.00000015
8, 0.00004257, 0.00000005, 12.44, 679.55, 13, 0.00004257, 0.00000005, 667.11, 100, 0.00002816, 0.00000006, 5550.39, 832, 1.00, 0.66, 0.98, 8.17, 0.00000000
9, 0.00000306, 0.00000000, 13.57, 440.53, 14, 0.00000306, 0.00000000, 426.95, 64, 0.00000306, 0.00000000, 426.95, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
10, 0.00010837, 0.00000000, 16.55, 683.67, 11, 0.00010837, 0.00000000, 667.11, 100, 0.00006760, 0.00000012, 6404.29, 960, 1.00, 0.62, 0.98, 9.37, 0.00000000
11, 0.00002899, 0.00000004, 19.11, 686.22, 13, 0.00002899, 0.00000004, 667.11, 100, 0.00002619, 0.00000003, 2561.72, 384, 1.00, 0.90, 0.97, 3.73, 0.00000014
12, 0.00000927, 0.00000000, 14.74, 681.85, 14, 0.00000927, 0.00000000, 667.11, 100, 0.00000886, 0.00000000, 1280.86, 192, 1.00, 0.96, 0.98, 1.88, 0.00000000
13, 0.00004414, 0.00000015, 24.68, 691.80, 15, 0.00004414, 0.00000015, 667.11, 100, 0.00002701, 0.00000004, 2988.67, 448, 1.00, 0.61, 0.96, 4.32, 0.00000001
14, 0.00000643, 0.00000000, 15.81, 682.92, 15, 0.00000643, 0.00000000, 667.11, 100, 0.00000643, 0.00000000, 853.91, 128, 1.00, 1.00, 0.98, 1.25, 1.00000000
15, 0.00004649, 0.00000000, 24.80, 691.92, 11, 0.00004649, 0.00000000, 667.11, 100, 0.00004525, 0.00000006, 4696.48, 704, 1.00, 0.97, 0.96, 6.79, 0.00000872
16, 0.00006220, 0.00000004, 16.71, 683.82, 15, 0.00006220, 0.00000004, 667.11, 100, 0.00004080, 0.00000001, 7685.15, 1152, 1.00, 0.66, 0.98, 11.24, 0.00000000
17, 0.00000366, 0.00000000, 10.72, 410.98, 11, 0.00000366, 0.00000000, 400.27, 60, 0.00000366, 0.00000000, 400.27, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
18, 0.00002149, 0.00000003, 18.79, 685.90, 11, 0.00002149, 0.00000003, 667.11, 100, 0.00002005, 0.00000004, 2134.76, 320, 1.00, 0.93, 0.97, 3.11, 0.00000139
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), std Ansor-200, tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k, p-value
0, 0.00000618, 0.00000000, 14.92, 868.82, 11, 0.00000618, 0.00000000, 853.91, 128, 0.00000618, 0.00000000, 853.91, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
1, 0.00004651, 0.00000012, 32.18, 1366.41, 13, 0.00004651, 0.00000012, 1334.23, 200, 0.00004288, 0.00000007, 4269.53, 640, 1.00, 0.92, 0.98, 3.12, 0.00000291
2, 0.00003220, 0.00000004, 18.55, 1352.78, 15, 0.00003220, 0.00000004, 1334.23, 200, 0.00002496, 0.00000008, 5123.43, 768, 1.00, 0.78, 0.99, 3.79, 0.00000004
3, 0.00000849, 0.00000000, 18.30, 872.21, 16, 0.00000849, 0.00000000, 853.91, 128, 0.00000849, 0.00000000, 853.91, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
4, 0.00000412, 0.00000003, 11.17, 438.12, 13, 0.00000412, 0.00000003, 426.95, 64, 0.00000412, 0.00000003, 426.95, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
5, 0.00002489, 0.00000006, 35.18, 1369.41, 13, 0.00002489, 0.00000006, 1334.23, 200, 0.00002374, 0.00000003, 4696.48, 704, 1.00, 0.95, 0.97, 3.43, 0.00001831
6, 0.00007574, 0.00000000, 14.21, 1348.44, 11, 0.00007574, 0.00000000, 1334.23, 200, 0.00006799, 0.00000003, 12808.59, 1920, 1.00, 0.90, 0.99, 9.50, 0.00000000
7, 0.00002962, 0.00000005, 19.85, 1354.08, 13, 0.00002962, 0.00000005, 1334.23, 200, 0.00002746, 0.00000005, 2988.67, 448, 1.00, 0.93, 0.99, 2.21, 0.00000177
8, 0.00003252, 0.00000005, 18.50, 1352.73, 11, 0.00003252, 0.00000005, 1334.23, 200, 0.00002816, 0.00000006, 5550.39, 832, 1.00, 0.87, 0.99, 4.10, 0.00000015
9, 0.00000306, 0.00000000, 13.62, 440.57, 14, 0.00000306, 0.00000000, 426.95, 64, 0.00000306, 0.00000000, 426.95, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
10, 0.00007798, 0.00000005, 19.16, 1353.39, 10, 0.00007798, 0.00000005, 1334.23, 200, 0.00006760, 0.00000012, 6404.29, 960, 1.00, 0.87, 0.99, 4.73, 0.00000004
11, 0.00002619, 0.00000003, 19.86, 1354.08, 13, 0.00002619, 0.00000003, 1334.23, 200, 0.00002619, 0.00000003, 2561.72, 384, 1.00, 1.00, 0.99, 1.89, 1.00000000
12, 0.00000886, 0.00000000, 18.03, 1298.89, 17, 0.00000886, 0.00000000, 1280.86, 192, 0.00000886, 0.00000000, 1280.86, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
13, 0.00003031, 0.00000010, 24.81, 1359.04, 15, 0.00003031, 0.00000010, 1334.23, 200, 0.00002701, 0.00000004, 2988.67, 448, 1.00, 0.89, 0.98, 2.20, 0.00000187
14, 0.00000643, 0.00000000, 15.84, 869.74, 15, 0.00000643, 0.00000000, 853.91, 128, 0.00000643, 0.00000000, 853.91, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
15, 0.00004553, 0.00000000, 32.29, 1366.52, 15, 0.00004553, 0.00000000, 1334.23, 200, 0.00004525, 0.00000006, 4696.48, 704, 1.00, 0.99, 0.98, 3.44, 0.00306080
16, 0.00004402, 0.00000000, 35.08, 1369.31, 15, 0.00004402, 0.00000000, 1334.23, 200, 0.00004080, 0.00000001, 7685.15, 1152, 1.00, 0.93, 0.97, 5.61, 0.00000000
17, 0.00000366, 0.00000000, 10.72, 410.99, 11, 0.00000366, 0.00000000, 400.27, 60, 0.00000366, 0.00000000, 400.27, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
18, 0.00002044, 0.00000004, 11.64, 1345.87, 11, 0.00002044, 0.00000004, 1334.23, 200, 0.00002005, 0.00000004, 2134.76, 320, 1.00, 0.98, 0.99, 1.59, 0.00057481
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), std Ansor-300, tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k, p-value
0, 0.00000618, 0.00000000, 14.95, 868.85, 11, 0.00000618, 0.00000000, 853.91, 128, 0.00000618, 0.00000000, 853.91, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
1, 0.00004557, 0.00000006, 17.76, 2019.11, 13, 0.00004557, 0.00000006, 2001.34, 300, 0.00004288, 0.00000007, 4269.53, 640, 1.00, 0.94, 0.99, 2.11, 0.00000237
2, 0.00002887, 0.00000003, 25.67, 2027.02, 15, 0.00002887, 0.00000003, 2001.34, 300, 0.00002496, 0.00000008, 5123.43, 768, 1.00, 0.86, 0.99, 2.53, 0.00000041
3, 0.00000849, 0.00000000, 18.22, 872.13, 16, 0.00000849, 0.00000000, 853.91, 128, 0.00000849, 0.00000000, 853.91, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
4, 0.00000412, 0.00000003, 11.18, 438.13, 13, 0.00000412, 0.00000003, 426.95, 64, 0.00000412, 0.00000003, 426.95, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
5, 0.00002401, 0.00000009, 20.91, 2022.25, 11, 0.00002401, 0.00000009, 2001.34, 300, 0.00002374, 0.00000003, 4696.48, 704, 1.00, 0.99, 0.99, 2.32, 0.01500990
6, 0.00007107, 0.00000002, 13.57, 2014.91, 11, 0.00007107, 0.00000002, 2001.34, 300, 0.00006799, 0.00000003, 12808.59, 1920, 1.00, 0.96, 0.99, 6.36, 0.00000002
7, 0.00002851, 0.00000005, 17.51, 2018.85, 11, 0.00002851, 0.00000005, 2001.34, 300, 0.00002746, 0.00000005, 2988.67, 448, 1.00, 0.96, 0.99, 1.48, 0.00003620
8, 0.00002889, 0.00000007, 18.49, 2019.83, 11, 0.00002889, 0.00000007, 2001.34, 300, 0.00002816, 0.00000006, 5550.39, 832, 1.00, 0.97, 0.99, 2.75, 0.00032922
9, 0.00000306, 0.00000000, 13.61, 440.56, 14, 0.00000306, 0.00000000, 426.95, 64, 0.00000306, 0.00000000, 426.95, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
