BENCH: mobilenet_v2
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
15, 0.00000499, 0.00000000, 14.61, 1369.15, 11, 0.00000499, 0.00000000, 1354.54, 192, 0.00000499, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
16, 0.00000305, 0.00000000, 12.81, 915.84, 14, 0.00000305, 0.00000000, 903.03, 128, 0.00000305, 0.00000000, 903.03, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
17, 0.00000396, 0.00000000, 14.52, 917.55, 11, 0.00000396, 0.00000000, 903.03, 128, 0.00000396, 0.00000000, 903.03, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
18, 0.00000525, 0.00000000, 17.14, 1371.68, 13, 0.00000525, 0.00000000, 1354.54, 192, 0.00000525, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
19, 0.00000323, 0.00000000, 13.65, 1368.20, 11, 0.00000323, 0.00000000, 1354.54, 192, 0.00000323, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
20, 0.00000380, 0.00000000, 13.46, 916.49, 11, 0.00000380, 0.00000000, 903.03, 128, 0.00000380, 0.00000000, 903.03, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
21, 0.00000647, 0.00000001, 12.58, 1818.63, 11, 0.00000647, 0.00000001, 1806.06, 256, 0.00000647, 0.00000001, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00001040, 0.00000001, 15.86, 2132.33, 13, 0.00001040, 0.00000001, 2116.47, 300, 0.00001039, 0.00000000, 4515.14, 640, 1.00, 1.00, 0.99, 2.12, 0.52246923
23, 0.00000725, 0.00000001, 15.16, 1821.22, 11, 0.00000725, 0.00000001, 1806.06, 256, 0.00000725, 0.00000001, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
24, 0.00000688, 0.00000000, 14.91, 1820.97, 11, 0.00000688, 0.00000000, 1806.06, 256, 0.00000688, 0.00000000, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
25, 0.00000648, 0.00000000, 16.90, 2133.37, 12, 0.00000648, 0.00000000, 2116.47, 300, 0.00000592, 0.00000000, 4063.63, 576, 1.00, 0.91, 0.99, 1.90, 0.00000000
26, 0.00000281, 0.00000000, 16.07, 919.10, 11, 0.00000281, 0.00000000, 903.03, 128, 0.00000281, 0.00000000, 903.03, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
27, 0.00000506, 0.00000000, 17.89, 1372.44, 17, 0.00000506, 0.00000000, 1354.54, 192, 0.00000506, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
28, 0.00000371, 0.00000000, 12.75, 1818.80, 11, 0.00000371, 0.00000000, 1806.06, 256, 0.00000371, 0.00000000, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
29, 0.00000368, 0.00000000, 17.49, 2133.96, 15, 0.00000368, 0.00000000, 2116.47, 300, 0.00000368, 0.00000000, 3160.60, 448, 1.00, 1.00, 0.99, 1.48, 1.00000000
30, 0.00000642, 0.00000000, 14.96, 1369.51, 13, 0.00000642, 0.00000000, 1354.54, 192, 0.00000642, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
31, 0.00000795, 0.00000000, 13.54, 2130.01, 12, 0.00000795, 0.00000000, 2116.47, 300, 0.00000795, 0.00000000, 2257.57, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
32, 0.00000576, 0.00000000, 21.38, 2137.85, 15, 0.00000576, 0.00000000, 2116.47, 300, 0.00000565, 0.00000000, 3612.11, 512, 1.00, 0.98, 0.99, 1.69, 0.00000002
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1000 (s), std Ansor-1000, tuning time Ansor-1000, task Ansor-1000, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1000, speedup 10k, speed tuning time top-1000, speed tuning time 10k, p-value
0, 0.00000724, 0.00000000, 14.01, 1820.06, 12, 0.00000724, 0.00000000, 1806.06, 256, 0.00000724, 0.00000000, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
1, 0.00000415, 0.00000000, 12.99, 916.02, 11, 0.00000415, 0.00000000, 903.03, 128, 0.00000415, 0.00000000, 903.03, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
2, 0.00000236, 0.00000000, 12.52, 2270.09, 13, 0.00000236, 0.00000000, 2257.57, 320, 0.00000236, 0.00000000, 2257.57, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00001023, 0.00000000, 13.00, 4979.65, 11, 0.00001023, 0.00000000, 4966.65, 704, 0.00001023, 0.00000000, 4966.65, 704, 1.00, 1.00, 1.00, 1.00, 1.00000000
4, 0.00000356, 0.00000000, 14.39, 2271.96, 11, 0.00000356, 0.00000000, 2257.57, 320, 0.00000356, 0.00000000, 2257.57, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
5, 0.00000256, 0.00000000, 12.58, 2270.15, 11, 0.00000256, 0.00000000, 2257.57, 320, 0.00000256, 0.00000000, 2257.57, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
6, 0.00000958, 0.00000000, 13.15, 2270.71, 11, 0.00000958, 0.00000000, 2257.57, 320, 0.00000958, 0.00000000, 2257.57, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
7, 0.00000427, 0.00000000, 13.18, 916.21, 11, 0.00000427, 0.00000000, 903.03, 128, 0.00000427, 0.00000000, 903.03, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
8, 0.00000538, 0.00000000, 19.49, 2728.57, 15, 0.00000538, 0.00000000, 2709.08, 384, 0.00000538, 0.00000000, 2709.08, 384, 1.00, 1.00, 0.99, 0.99, 1.00000000
9, 0.00000411, 0.00000000, 10.81, 913.83, 13, 0.00000411, 0.00000000, 903.03, 128, 0.00000411, 0.00000000, 903.03, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
10, 0.00000647, 0.00000001, 12.88, 4528.02, 15, 0.00000647, 0.00000001, 4515.14, 640, 0.00000647, 0.00000001, 4515.14, 640, 1.00, 1.00, 1.00, 1.00, 1.00000000
11, 0.00000499, 0.00000000, 13.61, 2271.18, 12, 0.00000499, 0.00000000, 2257.57, 320, 0.00000499, 0.00000000, 2257.57, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
12, 0.00001115, 0.00000000, 13.89, 2722.98, 14, 0.00001115, 0.00000000, 2709.08, 384, 0.00001115, 0.00000000, 2709.08, 384, 1.00, 1.00, 0.99, 0.99, 1.00000000
13, 0.00000295, 0.00000000, 14.19, 917.22, 16, 0.00000295, 0.00000000, 903.03, 128, 0.00000295, 0.00000000, 903.03, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
14, 0.00001884, 0.00000003, 11.66, 4075.28, 13, 0.00001884, 0.00000003, 4063.63, 576, 0.00001884, 0.00000003, 4063.63, 576, 1.00, 1.00, 1.00, 1.00, 1.00000000
15, 0.00000499, 0.00000000, 14.59, 1369.14, 11, 0.00000499, 0.00000000, 1354.54, 192, 0.00000499, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
16, 0.00000305, 0.00000000, 12.70, 915.73, 14, 0.00000305, 0.00000000, 903.03, 128, 0.00000305, 0.00000000, 903.03, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
17, 0.00000396, 0.00000000, 14.51, 917.53, 11, 0.00000396, 0.00000000, 903.03, 128, 0.00000396, 0.00000000, 903.03, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
18, 0.00000525, 0.00000000, 17.10, 1371.64, 13, 0.00000525, 0.00000000, 1354.54, 192, 0.00000525, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
19, 0.00000323, 0.00000000, 13.68, 1368.22, 11, 0.00000323, 0.00000000, 1354.54, 192, 0.00000323, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
20, 0.00000380, 0.00000000, 13.50, 916.53, 11, 0.00000380, 0.00000000, 903.03, 128, 0.00000380, 0.00000000, 903.03, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
21, 0.00000647, 0.00000001, 12.56, 1818.62, 11, 0.00000647, 0.00000001, 1806.06, 256, 0.00000647, 0.00000001, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
22, 0.00001039, 0.00000000, 17.90, 4533.04, 15, 0.00001039, 0.00000000, 4515.14, 640, 0.00001039, 0.00000000, 4515.14, 640, 1.00, 1.00, 1.00, 1.00, 1.00000000
23, 0.00000725, 0.00000001, 15.14, 1821.20, 11, 0.00000725, 0.00000001, 1806.06, 256, 0.00000725, 0.00000001, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
24, 0.00000688, 0.00000000, 14.84, 1820.90, 11, 0.00000688, 0.00000000, 1806.06, 256, 0.00000688, 0.00000000, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
25, 0.00000592, 0.00000000, 17.05, 4080.68, 15, 0.00000592, 0.00000000, 4063.63, 576, 0.00000592, 0.00000000, 4063.63, 576, 1.00, 1.00, 1.00, 1.00, 1.00000000
26, 0.00000281, 0.00000000, 15.98, 919.01, 11, 0.00000281, 0.00000000, 903.03, 128, 0.00000281, 0.00000000, 903.03, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
27, 0.00000506, 0.00000000, 17.81, 1372.35, 17, 0.00000506, 0.00000000, 1354.54, 192, 0.00000506, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
28, 0.00000371, 0.00000000, 12.77, 1818.83, 11, 0.00000371, 0.00000000, 1806.06, 256, 0.00000371, 0.00000000, 1806.06, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
29, 0.00000368, 0.00000000, 17.41, 3178.01, 15, 0.00000368, 0.00000000, 3160.60, 448, 0.00000368, 0.00000000, 3160.60, 448, 1.00, 1.00, 0.99, 0.99, 1.00000000
30, 0.00000642, 0.00000000, 14.99, 1369.54, 13, 0.00000642, 0.00000000, 1354.54, 192, 0.00000642, 0.00000000, 1354.54, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
31, 0.00000795, 0.00000000, 13.54, 2271.11, 12, 0.00000795, 0.00000000, 2257.57, 320, 0.00000795, 0.00000000, 2257.57, 320, 1.00, 1.00, 0.99, 0.99, 1.00000000
32, 0.00000565, 0.00000000, 16.00, 3628.11, 13, 0.00000565, 0.00000000, 3612.11, 512, 0.00000565, 0.00000000, 3612.11, 512, 1.00, 1.00, 1.00, 1.00, 1.00000000
