BENCH: resnet152
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
22, 0.00109001, 0.00000008, 18.26, 24.37, 15, 0.00109001, 0.00000008, 6.11,  1, 0.00002122, 0.00000006, 8993.08, 1472, 1.00, 0.02, 0.25, 369.01, 0.00000000
23, 0.00016672, 0.00000001, 15.30, 21.41, 11, 0.00016672, 0.00000001, 6.11,  1, 0.00001594, 0.00000003, 7038.06, 1152, 1.00, 0.10, 0.29, 328.71, 0.00000000
24, 0.00000368, 0.00000000, 10.14, 16.25, 11, 0.00000368, 0.00000000, 6.11,  1, 0.00000368, 0.00000000, 366.57, 60, 1.00, 1.00, 0.38, 22.56, 1.00000000
25, 0.00010446, 0.00000000, 21.25, 27.36, 15, 0.00010446, 0.00000000, 6.11,  1, 0.00002421, 0.00000003, 1564.01, 256, 1.00, 0.23, 0.22, 57.16, 0.00000000
26, 0.00027218, 0.00000006, 22.78, 28.89, 13, 0.00027218, 0.00000006, 6.11,  1, 0.00004872, 0.00000007, 1173.01, 192, 1.00, 0.18, 0.21, 40.60, 0.00000000
27, 0.00006818, 0.00000000, 18.20, 24.31, 15, 0.00006818, 0.00000000, 6.11,  1, 0.00003777, 0.00000008, 782.01, 128, 1.00, 0.55, 0.25, 32.17, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-10 (s), std Ansor-10, tuning time Ansor-10, task Ansor-10, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-10, speedup 10k, speed tuning time top-10, speed tuning time 10k, p-value
0, 0.00003829, 0.00000000, 14.15, 75.24, 15, 0.00003829, 0.00000000, 61.09, 10, 0.00001768, 0.00000003, 391.00, 64, 1.00, 0.46, 0.81, 5.20, 0.00000000
1, 0.00011833, 0.00000032, 98.14, 159.23, 34, 0.00016486, 0.00000001, 61.09, 10, 0.00004315, 0.00000007, 1173.01, 192, 1.39, 0.36, 0.38, 7.37, 0.00000000
2, 0.00001050, 0.00000000, 13.68, 74.77, 13, 0.00001050, 0.00000000, 61.09, 10, 0.00000630, 0.00000001, 391.00, 64, 1.00, 0.60, 0.82, 5.23, 0.00000000
3, 0.00003198, 0.00000016, 17.85, 78.94, 21, 0.00005425, 0.00000000, 61.09, 10, 0.00002826, 0.00000001, 782.01, 128, 1.70, 0.88, 0.77, 9.91, 0.00000465
4, 0.00000417, 0.00000000, 11.17, 72.26, 13, 0.00000417, 0.00000000, 61.09, 10, 0.00000410, 0.00000000, 391.00, 64, 1.00, 0.98, 0.85, 5.41, 0.00005876
5, 0.00004647, 0.00000000, 13.09, 74.18, 12, 0.00004647, 0.00000000, 61.09, 10, 0.00003280, 0.00000014, 782.01, 128, 1.00, 0.71, 0.82, 10.54, 0.00000002
6, 0.00011309, 0.00000016, 24.24, 85.33, 27, 0.00011645, 0.00000006, 61.09, 10, 0.00007231, 0.00000017, 1564.01, 256, 1.03, 0.64, 0.72, 18.33, 0.00000000
7, 0.00002771, 0.00000005, 11.53, 72.63, 11, 0.00002771, 0.00000005, 61.09, 10, 0.00002575, 0.00000003, 1564.01, 256, 1.00, 0.93, 0.84, 21.53, 0.00000128
8, 0.00004477, 0.00000000, 12.90, 73.99, 12, 0.00004477, 0.00000000, 61.09, 10, 0.00002807, 0.00000006, 782.01, 128, 1.00, 0.63, 0.83, 10.57, 0.00000000
9, 0.00044069, 0.00000000, 17.00, 78.09, 13, 0.00044069, 0.00000000, 61.09, 10, 0.00009729, 0.00000019, 1955.02, 320, 1.00, 0.22, 0.78, 25.03, 0.00000000
10, 0.00002927, 0.00000000, 23.17, 84.26, 15, 0.00002927, 0.00000000, 61.09, 10, 0.00001342, 0.00000003, 1173.01, 192, 1.00, 0.46, 0.73, 13.92, 0.00000000
11, 0.00005761, 0.00000002, 20.57, 81.66, 14, 0.00005761, 0.00000002, 61.09, 10, 0.00004262, 0.00000000, 1955.02, 320, 1.00, 0.74, 0.75, 23.94, 0.00000000
12, 0.00004870, 0.00000016, 19.99, 81.09, 23, 0.00005036, 0.00000010, 61.09, 10, 0.00002905, 0.00000004, 782.01, 128, 1.03, 0.60, 0.75, 9.64, 0.00000001
13, 0.00006589, 0.00000000, 19.80, 80.89, 13, 0.00006589, 0.00000000, 61.09, 10, 0.00003853, 0.00000004, 1173.01, 192, 1.00, 0.58, 0.76, 14.50, 0.00000000
14, 0.00012947, 0.00000001, 19.40, 80.49, 15, 0.00012947, 0.00000001, 61.09, 10, 0.00003059, 0.00000009, 1955.02, 320, 1.00, 0.24, 0.76, 24.29, 0.00000000
15, 0.00000460, 0.00000000, 11.35, 72.45, 11, 0.00000460, 0.00000000, 61.09, 10, 0.00000310, 0.00000000, 391.00, 64, 1.00, 0.67, 0.84, 5.40, 0.00000000
16, 0.00002143, 0.00000000, 14.22, 75.31, 15, 0.00002143, 0.00000000, 61.09, 10, 0.00001700, 0.00000004, 782.01, 128, 1.00, 0.79, 0.81, 10.38, 0.00000001
17, 0.00003146, 0.00000003, 11.40, 72.49, 15, 0.00003146, 0.00000003, 61.09, 10, 0.00001576, 0.00000002, 1173.01, 192, 1.00, 0.50, 0.84, 16.18, 0.00000000
18, 0.00016495, 0.00000015, 20.36, 81.46, 16, 0.00016495, 0.00000015, 61.09, 10, 0.00005456, 0.00000006, 2346.02, 384, 1.00, 0.33, 0.75, 28.80, 0.00000000
19, 0.00009090, 0.00000009, 13.05, 74.15, 13, 0.00009090, 0.00000009, 61.09, 10, 0.00003738, 0.00000007, 17986.15, 2944, 1.00, 0.41, 0.82, 242.57, 0.00000000
20, 0.00004177, 0.00000000, 14.72, 75.82, 11, 0.00004177, 0.00000000, 61.09, 10, 0.00003453, 0.00000006, 782.01, 128, 1.00, 0.83, 0.81, 10.31, 0.00000001
21, 0.00002796, 0.00000001, 13.60, 74.70, 13, 0.00002796, 0.00000001, 61.09, 10, 0.00001809, 0.00000001, 1173.01, 192, 1.00, 0.65, 0.82, 15.70, 0.00000000
22, 0.00010903, 0.00000001, 12.76, 73.85, 11, 0.00010903, 0.00000001, 61.09, 10, 0.00002122, 0.00000006, 8993.08, 1472, 1.00, 0.19, 0.83, 121.78, 0.00000000
23, 0.00003606, 0.00000000, 19.52, 80.61, 17, 0.00003606, 0.00000000, 61.09, 10, 0.00001594, 0.00000003, 7038.06, 1152, 1.00, 0.44, 0.76, 87.31, 0.00000000
24, 0.00000368, 0.00000000, 10.19, 71.29, 11, 0.00000368, 0.00000000, 61.09, 10, 0.00000368, 0.00000000, 366.57, 60, 1.00, 1.00, 0.86, 5.14, 1.00000000
25, 0.00006704, 0.00000003, 24.77, 85.87, 11, 0.00006704, 0.00000003, 61.09, 10, 0.00002421, 0.00000003, 1564.01, 256, 1.00, 0.36, 0.71, 18.21, 0.00000000
26, 0.00007579, 0.00000001, 16.97, 78.07, 11, 0.00007579, 0.00000001, 61.09, 10, 0.00004872, 0.00000007, 1173.01, 192, 1.00, 0.64, 0.78, 15.03, 0.00000000
27, 0.00006818, 0.00000000, 18.02, 79.12, 15, 0.00006818, 0.00000000, 61.09, 10, 0.00003777, 0.00000008, 782.01, 128, 1.00, 0.55, 0.77, 9.88, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), std Ansor-25, tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k, p-value
0, 0.00002352, 0.00000000, 13.66, 166.40, 11, 0.00002352, 0.00000000, 152.74, 25, 0.00001768, 0.00000003, 391.00, 64, 1.00, 0.75, 0.92, 2.35, 0.00000000
1, 0.00011787, 0.00000043, 91.99, 244.72, 32, 0.00016486, 0.00000001, 152.74, 25, 0.00004315, 0.00000007, 1173.01, 192, 1.40, 0.37, 0.62, 4.79, 0.00000000
2, 0.00000894, 0.00000001, 12.02, 164.76, 14, 0.00000894, 0.00000001, 152.74, 25, 0.00000630, 0.00000001, 391.00, 64, 1.00, 0.70, 0.93, 2.37, 0.00000000
3, 0.00002871, 0.00000000, 15.18, 167.92, 11, 0.00002871, 0.00000000, 152.74, 25, 0.00002826, 0.00000001, 782.01, 128, 1.00, 0.98, 0.91, 4.66, 0.00000048
4, 0.00000412, 0.00000001, 11.19, 163.92, 13, 0.00000412, 0.00000001, 152.74, 25, 0.00000410, 0.00000000, 391.00, 64, 1.00, 1.00, 0.93, 2.39, 0.06517349
5, 0.00004647, 0.00000000, 13.05, 165.79, 12, 0.00004647, 0.00000000, 152.74, 25, 0.00003280, 0.00000014, 782.01, 128, 1.00, 0.71, 0.92, 4.72, 0.00000002
6, 0.00011344, 0.00000016, 24.15, 176.89, 27, 0.00011645, 0.00000006, 152.74, 25, 0.00007231, 0.00000017, 1564.01, 256, 1.03, 0.64, 0.86, 8.84, 0.00000000
7, 0.00002771, 0.00000005, 11.56, 164.29, 11, 0.00002771, 0.00000005, 152.74, 25, 0.00002575, 0.00000003, 1564.01, 256, 1.00, 0.93, 0.93, 9.52, 0.00000128
8, 0.00003429, 0.00000002, 13.28, 166.02, 11, 0.00003429, 0.00000002, 152.74, 25, 0.00002807, 0.00000006, 782.01, 128, 1.00, 0.82, 0.92, 4.71, 0.00000001
9, 0.00027686, 0.00000003, 12.46, 165.20, 11, 0.00027686, 0.00000003, 152.74, 25, 0.00009729, 0.00000019, 1955.02, 320, 1.00, 0.35, 0.92, 11.83, 0.00000000
10, 0.00002927, 0.00000000, 23.08, 175.81, 15, 0.00002927, 0.00000000, 152.74, 25, 0.00001342, 0.00000003, 1173.01, 192, 1.00, 0.46, 0.87, 6.67, 0.00000000
11, 0.00005761, 0.00000002, 20.58, 173.31, 14, 0.00005761, 0.00000002, 152.74, 25, 0.00004262, 0.00000000, 1955.02, 320, 1.00, 0.74, 0.88, 11.28, 0.00000000
12, 0.00004891, 0.00000017, 19.96, 172.70, 23, 0.00005036, 0.00000010, 152.74, 25, 0.00002905, 0.00000004, 782.01, 128, 1.03, 0.59, 0.88, 4.53, 0.00000001
13, 0.00006589, 0.00000000, 19.78, 172.51, 13, 0.00006589, 0.00000000, 152.74, 25, 0.00003853, 0.00000004, 1173.01, 192, 1.00, 0.58, 0.89, 6.80, 0.00000000
14, 0.00012947, 0.00000001, 19.46, 172.20, 15, 0.00012947, 0.00000001, 152.74, 25, 0.00003059, 0.00000009, 1955.02, 320, 1.00, 0.24, 0.89, 11.35, 0.00000000
15, 0.00000460, 0.00000000, 11.30, 164.04, 11, 0.00000460, 0.00000000, 152.74, 25, 0.00000310, 0.00000000, 391.00, 64, 1.00, 0.67, 0.93, 2.38, 0.00000000
16, 0.00002143, 0.00000000, 14.19, 166.92, 15, 0.00002143, 0.00000000, 152.74, 25, 0.00001700, 0.00000004, 782.01, 128, 1.00, 0.79, 0.92, 4.68, 0.00000001
17, 0.00003098, 0.00000003, 14.40, 167.14, 15, 0.00003098, 0.00000003, 152.74, 25, 0.00001576, 0.00000002, 1173.01, 192, 1.00, 0.51, 0.91, 7.02, 0.00000000
18, 0.00014581, 0.00000012, 16.89, 169.62, 13, 0.00014581, 0.00000012, 152.74, 25, 0.00005456, 0.00000006, 2346.02, 384, 1.00, 0.37, 0.90, 13.83, 0.00000000
19, 0.00009090, 0.00000009, 13.08, 165.81, 13, 0.00009090, 0.00000009, 152.74, 25, 0.00003738, 0.00000007, 17986.15, 2944, 1.00, 0.41, 0.92, 108.47, 0.00000000
20, 0.00004177, 0.00000000, 14.67, 167.41, 11, 0.00004177, 0.00000000, 152.74, 25, 0.00003453, 0.00000006, 782.01, 128, 1.00, 0.83, 0.91, 4.67, 0.00000001
21, 0.00002796, 0.00000001, 13.63, 166.36, 13, 0.00002796, 0.00000001, 152.74, 25, 0.00001809, 0.00000001, 1173.01, 192, 1.00, 0.65, 0.92, 7.05, 0.00000000
22, 0.00004736, 0.00000001, 10.92, 163.66, 11, 0.00004736, 0.00000001, 152.74, 25, 0.00002122, 0.00000006, 8993.08, 1472, 1.00, 0.45, 0.93, 54.95, 0.00000000
23, 0.00003606, 0.00000000, 19.55, 172.29, 17, 0.00003606, 0.00000000, 152.74, 25, 0.00001594, 0.00000003, 7038.06, 1152, 1.00, 0.44, 0.89, 40.85, 0.00000000
24, 0.00000368, 0.00000000, 10.14, 162.88, 11, 0.00000368, 0.00000000, 152.74, 25, 0.00000368, 0.00000000, 366.57, 60, 1.00, 1.00, 0.94, 2.25, 1.00000000
25, 0.00004913, 0.00000000, 20.74, 173.48, 11, 0.00004913, 0.00000000, 152.74, 25, 0.00002421, 0.00000003, 1564.01, 256, 1.00, 0.49, 0.88, 9.02, 0.00000000
26, 0.00007579, 0.00000001, 16.91, 169.64, 11, 0.00007579, 0.00000001, 152.74, 25, 0.00004872, 0.00000007, 1173.01, 192, 1.00, 0.64, 0.90, 6.91, 0.00000000
27, 0.00006818, 0.00000000, 18.11, 170.84, 15, 0.00006818, 0.00000000, 152.74, 25, 0.00003777, 0.00000008, 782.01, 128, 1.00, 0.55, 0.89, 4.58, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), std Ansor-50, tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k, p-value
0, 0.00001768, 0.00000003, 11.50, 316.97, 12, 0.00001768, 0.00000003, 305.47, 50, 0.00001768, 0.00000003, 391.00, 64, 1.00, 1.00, 0.96, 1.23, 1.00000000
1, 0.00011131, 0.00000000, 17.82, 323.29, 11, 0.00011131, 0.00000000, 305.47, 50, 0.00004315, 0.00000007, 1173.01, 192, 1.00, 0.39, 0.94, 3.63, 0.00000000
2, 0.00000671, 0.00000000, 14.70, 320.17, 17, 0.00000671, 0.00000000, 305.47, 50, 0.00000630, 0.00000001, 391.00, 64, 1.00, 0.94, 0.95, 1.22, 0.00000011
3, 0.00002871, 0.00000000, 15.22, 320.69, 11, 0.00002871, 0.00000000, 305.47, 50, 0.00002826, 0.00000001, 782.01, 128, 1.00, 0.98, 0.95, 2.44, 0.00000048
4, 0.00000410, 0.00000000, 10.88, 316.35, 13, 0.00000410, 0.00000000, 305.47, 50, 0.00000410, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 1.24, 1.00000000
5, 0.00004144, 0.00000004, 12.60, 318.07, 14, 0.00004144, 0.00000004, 305.47, 50, 0.00003280, 0.00000014, 782.01, 128, 1.00, 0.79, 0.96, 2.46, 0.00000014
6, 0.00010374, 0.00000002, 20.41, 325.89, 15, 0.00010374, 0.00000002, 305.47, 50, 0.00007231, 0.00000017, 1564.01, 256, 1.00, 0.70, 0.94, 4.80, 0.00000000
7, 0.00002771, 0.00000005, 11.56, 317.04, 11, 0.00002771, 0.00000005, 305.47, 50, 0.00002575, 0.00000003, 1564.01, 256, 1.00, 0.93, 0.96, 4.93, 0.00000128
8, 0.00003429, 0.00000002, 13.35, 318.82, 11, 0.00003429, 0.00000002, 305.47, 50, 0.00002807, 0.00000006, 782.01, 128, 1.00, 0.82, 0.96, 2.45, 0.00000001
9, 0.00027686, 0.00000003, 12.52, 317.99, 11, 0.00027686, 0.00000003, 305.47, 50, 0.00009729, 0.00000019, 1955.02, 320, 1.00, 0.35, 0.96, 6.15, 0.00000000
10, 0.00001684, 0.00000002, 15.79, 321.26, 11, 0.00001684, 0.00000002, 305.47, 50, 0.00001342, 0.00000003, 1173.01, 192, 1.00, 0.80, 0.95, 3.65, 0.00000002
11, 0.00005761, 0.00000002, 20.53, 326.00, 14, 0.00005761, 0.00000002, 305.47, 50, 0.00004262, 0.00000000, 1955.02, 320, 1.00, 0.74, 0.94, 6.00, 0.00000000
12, 0.00003526, 0.00000002, 22.13, 327.60, 11, 0.00003526, 0.00000002, 305.47, 50, 0.00002905, 0.00000004, 782.01, 128, 1.00, 0.82, 0.93, 2.39, 0.00000001
13, 0.00006589, 0.00000000, 19.78, 325.26, 13, 0.00006589, 0.00000000, 305.47, 50, 0.00003853, 0.00000004, 1173.01, 192, 1.00, 0.58, 0.94, 3.61, 0.00000000
14, 0.00005609, 0.00000000, 13.46, 318.94, 11, 0.00005609, 0.00000000, 305.47, 50, 0.00003059, 0.00000009, 1955.02, 320, 1.00, 0.55, 0.96, 6.13, 0.00000000
15, 0.00000313, 0.00000000, 11.66, 317.13, 13, 0.00000313, 0.00000000, 305.47, 50, 0.00000310, 0.00000000, 391.00, 64, 1.00, 0.99, 0.96, 1.23, 0.00019112
16, 0.00001973, 0.00000004, 10.11, 315.58, 11, 0.00001973, 0.00000004, 305.47, 50, 0.00001700, 0.00000004, 782.01, 128, 1.00, 0.86, 0.97, 2.48, 0.00000022
17, 0.00001808, 0.00000003, 16.98, 322.45, 15, 0.00001808, 0.00000003, 305.47, 50, 0.00001576, 0.00000002, 1173.01, 192, 1.00, 0.87, 0.95, 3.64, 0.00000014
18, 0.00009135, 0.00000004, 14.68, 320.15, 11, 0.00009135, 0.00000004, 305.47, 50, 0.00005456, 0.00000006, 2346.02, 384, 1.00, 0.60, 0.95, 7.33, 0.00000000
19, 0.00007706, 0.00000000, 13.95, 319.42, 11, 0.00007706, 0.00000000, 305.47, 50, 0.00003738, 0.00000007, 17986.15, 2944, 1.00, 0.49, 0.96, 56.31, 0.00000000
20, 0.00003670, 0.00000003, 17.54, 323.02, 15, 0.00003670, 0.00000003, 305.47, 50, 0.00003453, 0.00000006, 782.01, 128, 1.00, 0.94, 0.95, 2.42, 0.00000117
21, 0.00002796, 0.00000001, 13.62, 319.09, 13, 0.00002796, 0.00000001, 305.47, 50, 0.00001809, 0.00000001, 1173.01, 192, 1.00, 0.65, 0.96, 3.68, 0.00000000
22, 0.00003774, 0.00000002, 13.20, 318.68, 14, 0.00003774, 0.00000002, 305.47, 50, 0.00002122, 0.00000006, 8993.08, 1472, 1.00, 0.56, 0.96, 28.22, 0.00000000
23, 0.00002990, 0.00000029, 21.32, 326.79, 26, 0.00003025, 0.00000001, 305.47, 50, 0.00001594, 0.00000003, 7038.06, 1152, 1.01, 0.53, 0.93, 21.54, 0.00000029
24, 0.00000368, 0.00000000, 10.15, 315.62, 11, 0.00000368, 0.00000000, 305.47, 50, 0.00000368, 0.00000000, 366.57, 60, 1.00, 1.00, 0.97, 1.16, 1.00000000
25, 0.00003626, 0.00000002, 24.75, 330.22, 11, 0.00003626, 0.00000002, 305.47, 50, 0.00002421, 0.00000003, 1564.01, 256, 1.00, 0.67, 0.93, 4.74, 0.00000000
26, 0.00007551, 0.00000000, 22.55, 328.02, 11, 0.00007551, 0.00000000, 305.47, 50, 0.00004872, 0.00000007, 1173.01, 192, 1.00, 0.65, 0.93, 3.58, 0.00000000
27, 0.00006818, 0.00000000, 18.06, 323.53, 15, 0.00006818, 0.00000000, 305.47, 50, 0.00003777, 0.00000008, 782.01, 128, 1.00, 0.55, 0.94, 2.42, 0.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), std Ansor-100, tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k, p-value
0, 0.00001768, 0.00000003, 11.46, 402.47, 12, 0.00001768, 0.00000003, 391.00, 64, 0.00001768, 0.00000003, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
1, 0.00005957, 0.00000000, 16.01, 626.95, 11, 0.00005957, 0.00000000, 610.94, 100, 0.00004315, 0.00000007, 1173.01, 192, 1.00, 0.72, 0.97, 1.87, 0.00000000
2, 0.00000630, 0.00000001, 14.20, 405.21, 16, 0.00000630, 0.00000001, 391.00, 64, 0.00000630, 0.00000001, 391.00, 64, 1.00, 1.00, 0.96, 0.96, 1.00000000
3, 0.00002826, 0.00000001, 15.18, 626.12, 11, 0.00002826, 0.00000001, 610.94, 100, 0.00002826, 0.00000001, 782.01, 128, 1.00, 1.00, 0.98, 1.25, 1.00000000
4, 0.00000410, 0.00000000, 10.79, 401.79, 13, 0.00000410, 0.00000000, 391.00, 64, 0.00000410, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
5, 0.00003280, 0.00000014, 20.89, 631.83, 17, 0.00003280, 0.00000014, 610.94, 100, 0.00003280, 0.00000014, 782.01, 128, 1.00, 1.00, 0.97, 1.24, 1.00000000
6, 0.00007420, 0.00000010, 13.25, 624.19, 11, 0.00007420, 0.00000010, 610.94, 100, 0.00007231, 0.00000017, 1564.01, 256, 1.00, 0.97, 0.98, 2.51, 0.00018965
7, 0.00002738, 0.00000001, 11.57, 622.51, 11, 0.00002738, 0.00000001, 610.94, 100, 0.00002575, 0.00000003, 1564.01, 256, 1.00, 0.94, 0.98, 2.51, 0.00000034
8, 0.00002888, 0.00000005, 10.85, 621.79, 13, 0.00002888, 0.00000005, 610.94, 100, 0.00002807, 0.00000006, 782.01, 128, 1.00, 0.97, 0.98, 1.26, 0.00012254
9, 0.00009875, 0.00000020, 11.40, 622.34, 11, 0.00009875, 0.00000020, 610.94, 100, 0.00009729, 0.00000019, 1955.02, 320, 1.00, 0.99, 0.98, 3.14, 0.00179161
10, 0.00001492, 0.00000002, 14.08, 625.03, 11, 0.00001492, 0.00000002, 610.94, 100, 0.00001342, 0.00000003, 1173.01, 192, 1.00, 0.90, 0.98, 1.88, 0.00000061
11, 0.00005305, 0.00000000, 12.35, 623.29, 14, 0.00005305, 0.00000000, 610.94, 100, 0.00004262, 0.00000000, 1955.02, 320, 1.00, 0.80, 0.98, 3.14, 0.00000000
12, 0.00002905, 0.00000004, 20.55, 631.49, 11, 0.00002905, 0.00000004, 610.94, 100, 0.00002905, 0.00000004, 782.01, 128, 1.00, 1.00, 0.97, 1.24, 1.00000000
13, 0.00006204, 0.00000000, 22.91, 633.85, 14, 0.00006204, 0.00000000, 610.94, 100, 0.00003853, 0.00000004, 1173.01, 192, 1.00, 0.62, 0.96, 1.85, 0.00000000
14, 0.00003598, 0.00000006, 11.59, 622.54, 11, 0.00003598, 0.00000006, 610.94, 100, 0.00003059, 0.00000009, 1955.02, 320, 1.00, 0.85, 0.98, 3.14, 0.00000020
15, 0.00000310, 0.00000000, 13.57, 404.57, 14, 0.00000310, 0.00000000, 391.00, 64, 0.00000310, 0.00000000, 391.00, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
