BENCH: vgg16
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
1, 0.00044201, 0.00000094, 12.26, 77.58, 11, 0.00044201, 0.00000094, 65.32, 10, 0.00021652, 0.00000047, 5434.79, 832, 1.00, 0.49, 0.84, 70.05, 0.00000000
2, 0.00024096, 0.00000025, 39.72, 105.04, 48, 0.00033494, 0.00000002, 65.32, 10, 0.00004525, 0.00000000, 1254.18, 192, 1.39, 0.19, 0.62, 11.94, 0.00000000
3, 0.00000347, 0.00000000, 10.41, 75.73, 11, 0.00000347, 0.00000000, 65.32, 10, 0.00000347, 0.00000000, 391.93, 60, 1.00, 1.00, 0.86, 5.18, 1.00000000
4, 0.00027088, 0.00000112, 10.51, 75.83, 11, 0.00027088, 0.00000112, 65.32, 10, 0.00010698, 0.00000011, 6688.98, 1024, 1.00, 0.39, 0.86, 88.20, 0.00000000
5, 0.00026658, 0.00000027, 19.76, 85.08, 15, 0.00026658, 0.00000027, 65.32, 10, 0.00013245, 0.00000049, 2926.43, 448, 1.00, 0.50, 0.77, 34.40, 0.00000000
6, 0.00017074, 0.00000019, 30.18, 95.50, 38, 0.00021755, 0.00000002, 65.32, 10, 0.00008777, 0.00000017, 2090.31, 320, 1.27, 0.51, 0.68, 21.89, 0.00000000
7, 0.00001117, 0.00000001, 6.97, 72.29, 2, 0.00001117, 0.00000001, 65.32, 10, 0.00001117, 0.00000001, 391.93, 60, 1.00, 1.00, 0.90, 5.42, 1.00000000
8, 0.00011274, 0.00000017, 93.93, 159.26, 34, 0.00017543, 0.00000008, 65.32, 10, 0.00002235, 0.00000004, 836.12, 128, 1.56, 0.20, 0.41, 5.25, 0.00000000
9, 0.00071202, 0.00000028, 54.64, 119.96, 24, 0.00108151, 0.00000142, 65.32, 10, 0.00048463, 0.00000078, 10033.47, 1536, 1.52, 0.68, 0.54, 83.64, 0.00000000
10, 0.00000487, 0.00000000, 12.72, 78.04, 13, 0.00000487, 0.00000000, 65.32, 10, 0.00000340, 0.00000000, 418.06, 64, 1.00, 0.70, 0.84, 5.36, 0.00000000
11, 0.00221675, 0.00000558, 19.88, 85.20, 15, 0.00221675, 0.00000558, 65.32, 10, 0.00027365, 0.00000044, 11705.71, 1792, 1.00, 0.12, 0.77, 137.39, 0.00000000
12, 0.00035999, 0.00000070, 42.45, 107.77, 27, 0.00039574, 0.00000163, 65.32, 10, 0.00023506, 0.00000068, 5434.79, 832, 1.10, 0.65, 0.61, 50.43, 0.00000001
13, 0.00000220, 0.00000000, 6.45, 71.77, 2, 0.00000220, 0.00000000, 65.32, 10, 0.00000217, 0.00000000, 391.93, 60, 1.00, 0.99, 0.91, 5.46, 0.00003945
14, 0.00000420, 0.00000000, 10.62, 75.94, 13, 0.00000420, 0.00000000, 65.32, 10, 0.00000414, 0.00000000, 418.06, 64, 1.00, 0.99, 0.86, 5.50, 0.00002260
15, 0.00024449, 0.00000098, 13.26, 78.58, 11, 0.00024449, 0.00000098, 65.32, 10, 0.00013702, 0.00000031, 2926.43, 448, 1.00, 0.56, 0.83, 37.24, 0.00000001
16, 0.00019275, 0.00000065, 33.65, 98.97, 15, 0.00019275, 0.00000065, 65.32, 10, 0.00013315, 0.00000024, 2926.43, 448, 1.00, 0.69, 0.66, 29.57, 0.00000003
17, 0.00002104, 0.00000001, 11.45, 76.77, 11, 0.00002104, 0.00000001, 65.32, 10, 0.00002104, 0.00000001, 391.93, 60, 1.00, 1.00, 0.85, 5.11, 1.00000000
18, 0.00000259, 0.00000000, 9.59, 74.91, 11, 0.00000259, 0.00000000, 65.32, 10, 0.00000259, 0.00000000, 391.93, 60, 1.00, 1.00, 0.87, 5.23, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-25 (s), std Ansor-25, tuning time Ansor-25, task Ansor-25, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-25, speedup 10k, speed tuning time top-25, speed tuning time 10k, p-value
0, 0.00033015, 0.00000104, 18.02, 181.33, 11, 0.00033015, 0.00000104, 163.31, 25, 0.00024090, 0.00000025, 10451.53, 1600, 1.00, 0.73, 0.90, 57.64, 0.00000003
1, 0.00039011, 0.00000101, 12.69, 175.99, 11, 0.00039011, 0.00000101, 163.31, 25, 0.00021652, 0.00000047, 5434.79, 832, 1.00, 0.56, 0.93, 30.88, 0.00000000
2, 0.00024330, 0.00000026, 39.81, 203.11, 48, 0.00033494, 0.00000002, 163.31, 25, 0.00004525, 0.00000000, 1254.18, 192, 1.38, 0.19, 0.80, 6.17, 0.00000000
3, 0.00000347, 0.00000000, 10.38, 173.68, 11, 0.00000347, 0.00000000, 163.31, 25, 0.00000347, 0.00000000, 391.93, 60, 1.00, 1.00, 0.94, 2.26, 1.00000000
4, 0.00023816, 0.00000023, 12.73, 176.04, 11, 0.00023816, 0.00000023, 163.31, 25, 0.00010698, 0.00000011, 6688.98, 1024, 1.00, 0.45, 0.93, 38.00, 0.00000000
5, 0.00023601, 0.00000063, 10.59, 173.90, 11, 0.00023601, 0.00000063, 163.31, 25, 0.00013245, 0.00000049, 2926.43, 448, 1.00, 0.56, 0.94, 16.83, 0.00000001
6, 0.00009742, 0.00000029, 39.06, 202.37, 39, 0.00010737, 0.00000044, 163.31, 25, 0.00008777, 0.00000017, 2090.31, 320, 1.10, 0.90, 0.81, 10.33, 0.00000207
7, 0.00001117, 0.00000001, 6.96, 170.27, 2, 0.00001117, 0.00000001, 163.31, 25, 0.00001117, 0.00000001, 391.93, 60, 1.00, 1.00, 0.96, 2.30, 1.00000000
8, 0.00005685, 0.00000031, 26.62, 189.92, 26, 0.00006217, 0.00000020, 163.31, 25, 0.00002235, 0.00000004, 836.12, 128, 1.09, 0.39, 0.86, 4.40, 0.00000001
9, 0.00071166, 0.00000056, 54.96, 218.27, 24, 0.00108151, 0.00000142, 163.31, 25, 0.00048463, 0.00000078, 10033.47, 1536, 1.52, 0.68, 0.75, 45.97, 0.00000000
10, 0.00000460, 0.00000000, 13.01, 176.31, 13, 0.00000460, 0.00000000, 163.31, 25, 0.00000340, 0.00000000, 418.06, 64, 1.00, 0.74, 0.93, 2.37, 0.00000000
11, 0.00087906, 0.00000132, 19.77, 183.08, 15, 0.00087906, 0.00000132, 163.31, 25, 0.00027365, 0.00000044, 11705.71, 1792, 1.00, 0.31, 0.89, 63.94, 0.00000000
12, 0.00032907, 0.00000068, 19.69, 182.99, 15, 0.00032907, 0.00000068, 163.31, 25, 0.00023506, 0.00000068, 5434.79, 832, 1.00, 0.71, 0.89, 29.70, 0.00000002
13, 0.00000217, 0.00000000, 9.61, 172.91, 11, 0.00000217, 0.00000000, 163.31, 25, 0.00000217, 0.00000000, 391.93, 60, 1.00, 1.00, 0.94, 2.27, 1.00000000
14, 0.00000416, 0.00000000, 10.59, 173.89, 12, 0.00000416, 0.00000000, 163.31, 25, 0.00000414, 0.00000000, 418.06, 64, 1.00, 1.00, 0.94, 2.40, 0.00222065
15, 0.00024449, 0.00000098, 13.38, 176.69, 11, 0.00024449, 0.00000098, 163.31, 25, 0.00013702, 0.00000031, 2926.43, 448, 1.00, 0.56, 0.92, 16.56, 0.00000001
16, 0.00019275, 0.00000065, 33.65, 196.96, 15, 0.00019275, 0.00000065, 163.31, 25, 0.00013315, 0.00000024, 2926.43, 448, 1.00, 0.69, 0.83, 14.86, 0.00000003
17, 0.00002104, 0.00000001, 11.47, 174.78, 11, 0.00002104, 0.00000001, 163.31, 25, 0.00002104, 0.00000001, 391.93, 60, 1.00, 1.00, 0.93, 2.24, 1.00000000
18, 0.00000259, 0.00000000, 9.58, 172.89, 11, 0.00000259, 0.00000000, 163.31, 25, 0.00000259, 0.00000000, 391.93, 60, 1.00, 1.00, 0.94, 2.27, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-50 (s), std Ansor-50, tuning time Ansor-50, task Ansor-50, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-50, speedup 10k, speed tuning time top-50, speed tuning time 10k, p-value
0, 0.00033015, 0.00000104, 18.11, 344.72, 11, 0.00033015, 0.00000104, 326.61, 50, 0.00024090, 0.00000025, 10451.53, 1600, 1.00, 0.73, 0.95, 30.32, 0.00000003
1, 0.00034248, 0.00000119, 30.10, 356.71, 13, 0.00034248, 0.00000119, 326.61, 50, 0.00021652, 0.00000047, 5434.79, 832, 1.00, 0.63, 0.92, 15.24, 0.00000002
2, 0.00004809, 0.00000000, 16.62, 343.23, 11, 0.00004809, 0.00000000, 326.61, 50, 0.00004525, 0.00000000, 1254.18, 192, 1.00, 0.94, 0.95, 3.65, 0.00000000
3, 0.00000347, 0.00000000, 10.41, 337.02, 11, 0.00000347, 0.00000000, 326.61, 50, 0.00000347, 0.00000000, 391.93, 60, 1.00, 1.00, 0.97, 1.16, 1.00000000
4, 0.00023816, 0.00000023, 12.76, 339.37, 11, 0.00023816, 0.00000023, 326.61, 50, 0.00010698, 0.00000011, 6688.98, 1024, 1.00, 0.45, 0.96, 19.71, 0.00000000
5, 0.00015649, 0.00000057, 15.00, 341.61, 11, 0.00015649, 0.00000057, 326.61, 50, 0.00013245, 0.00000049, 2926.43, 448, 1.00, 0.85, 0.96, 8.57, 0.00000141
6, 0.00009729, 0.00000048, 39.04, 365.65, 39, 0.00010737, 0.00000044, 326.61, 50, 0.00008777, 0.00000017, 2090.31, 320, 1.10, 0.90, 0.89, 5.72, 0.00001162
7, 0.00001117, 0.00000001, 6.98, 333.59, 2, 0.00001117, 0.00000001, 326.61, 50, 0.00001117, 0.00000001, 391.93, 60, 1.00, 1.00, 0.98, 1.17, 1.00000000
8, 0.00005080, 0.00000019, 27.72, 354.33, 13, 0.00005080, 0.00000019, 326.61, 50, 0.00002235, 0.00000004, 836.12, 128, 1.00, 0.44, 0.92, 2.36, 0.00000000
9, 0.00083422, 0.00000048, 60.25, 386.86, 26, 0.00096613, 0.00000775, 326.61, 50, 0.00048463, 0.00000078, 10033.47, 1536, 1.16, 0.58, 0.84, 25.94, 0.00000000
10, 0.00000340, 0.00000000, 11.29, 337.90, 11, 0.00000340, 0.00000000, 326.61, 50, 0.00000340, 0.00000000, 418.06, 64, 1.00, 1.00, 0.97, 1.24, 1.00000000
11, 0.00075183, 0.00000042, 19.50, 346.11, 13, 0.00075183, 0.00000042, 326.61, 50, 0.00027365, 0.00000044, 11705.71, 1792, 1.00, 0.36, 0.94, 33.82, 0.00000000
12, 0.00032907, 0.00000068, 19.59, 346.20, 15, 0.00032907, 0.00000068, 326.61, 50, 0.00023506, 0.00000068, 5434.79, 832, 1.00, 0.71, 0.94, 15.70, 0.00000002
13, 0.00000217, 0.00000000, 9.49, 336.10, 11, 0.00000217, 0.00000000, 326.61, 50, 0.00000217, 0.00000000, 391.93, 60, 1.00, 1.00, 0.97, 1.17, 1.00000000
14, 0.00000414, 0.00000000, 10.68, 337.29, 12, 0.00000414, 0.00000000, 326.61, 50, 0.00000414, 0.00000000, 418.06, 64, 1.00, 1.00, 0.97, 1.24, 1.00000000
15, 0.00022104, 0.00000056, 19.63, 346.24, 13, 0.00022104, 0.00000056, 326.61, 50, 0.00013702, 0.00000031, 2926.43, 448, 1.00, 0.62, 0.94, 8.45, 0.00000001
16, 0.00019275, 0.00000065, 33.77, 360.38, 15, 0.00019275, 0.00000065, 326.61, 50, 0.00013315, 0.00000024, 2926.43, 448, 1.00, 0.69, 0.91, 8.12, 0.00000003
17, 0.00002104, 0.00000001, 11.42, 338.03, 11, 0.00002104, 0.00000001, 326.61, 50, 0.00002104, 0.00000001, 391.93, 60, 1.00, 1.00, 0.97, 1.16, 1.00000000
18, 0.00000259, 0.00000000, 9.58, 336.19, 11, 0.00000259, 0.00000000, 326.61, 50, 0.00000259, 0.00000000, 391.93, 60, 1.00, 1.00, 0.97, 1.17, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-100 (s), std Ansor-100, tuning time Ansor-100, task Ansor-100, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-100, speedup 10k, speed tuning time top-100, speed tuning time 10k, p-value
0, 0.00030812, 0.00000070, 21.32, 674.54, 13, 0.00030812, 0.00000070, 653.22, 100, 0.00024090, 0.00000025, 10451.53, 1600, 1.00, 0.78, 0.97, 15.49, 0.00000002
1, 0.00031207, 0.00000068, 29.05, 682.27, 13, 0.00031207, 0.00000068, 653.22, 100, 0.00021652, 0.00000047, 5434.79, 832, 1.00, 0.69, 0.96, 7.97, 0.00000001
2, 0.00004809, 0.00000000, 16.68, 669.90, 11, 0.00004809, 0.00000000, 653.22, 100, 0.00004525, 0.00000000, 1254.18, 192, 1.00, 0.94, 0.98, 1.87, 0.00000000
3, 0.00000347, 0.00000000, 10.44, 402.37, 11, 0.00000347, 0.00000000, 391.93, 60, 0.00000347, 0.00000000, 391.93, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
4, 0.00016313, 0.00000034, 11.74, 664.96, 11, 0.00016313, 0.00000034, 653.22, 100, 0.00010698, 0.00000011, 6688.98, 1024, 1.00, 0.66, 0.98, 10.06, 0.00000000
5, 0.00015444, 0.00000041, 15.49, 668.71, 11, 0.00015444, 0.00000041, 653.22, 100, 0.00013245, 0.00000049, 2926.43, 448, 1.00, 0.86, 0.98, 4.38, 0.00000109
6, 0.00008887, 0.00000015, 30.90, 684.12, 37, 0.00008932, 0.00000007, 653.22, 100, 0.00008777, 0.00000017, 2090.31, 320, 1.00, 0.99, 0.95, 3.06, 0.00233424
7, 0.00001117, 0.00000001, 6.96, 398.90, 2, 0.00001117, 0.00000001, 391.93, 60, 0.00001117, 0.00000001, 391.93, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
8, 0.00002101, 0.00000014, 39.71, 692.94, 27, 0.00002235, 0.00000004, 653.22, 100, 0.00002235, 0.00000004, 836.12, 128, 1.06, 1.06, 0.94, 1.21, 0.00022004
9, 0.00056467, 0.00000164, 30.03, 683.25, 12, 0.00056467, 0.00000164, 653.22, 100, 0.00048463, 0.00000078, 10033.47, 1536, 1.00, 0.86, 0.96, 14.68, 0.00000039
10, 0.00000340, 0.00000000, 11.32, 429.38, 11, 0.00000340, 0.00000000, 418.06, 64, 0.00000340, 0.00000000, 418.06, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
11, 0.00056197, 0.00000237, 13.43, 666.65, 11, 0.00056197, 0.00000237, 653.22, 100, 0.00027365, 0.00000044, 11705.71, 1792, 1.00, 0.49, 0.98, 17.56, 0.00000001
12, 0.00029361, 0.00000057, 14.85, 668.07, 11, 0.00029361, 0.00000057, 653.22, 100, 0.00023506, 0.00000068, 5434.79, 832, 1.00, 0.80, 0.98, 8.14, 0.00000008
13, 0.00000217, 0.00000000, 9.56, 401.49, 11, 0.00000217, 0.00000000, 391.93, 60, 0.00000217, 0.00000000, 391.93, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
14, 0.00000414, 0.00000000, 10.68, 428.74, 12, 0.00000414, 0.00000000, 418.06, 64, 0.00000414, 0.00000000, 418.06, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
15, 0.00016589, 0.00000048, 58.19, 711.41, 39, 0.00017128, 0.00000025, 653.22, 100, 0.00013702, 0.00000031, 2926.43, 448, 1.03, 0.83, 0.92, 4.11, 0.00000023
16, 0.00018748, 0.00000058, 31.43, 684.65, 11, 0.00018748, 0.00000058, 653.22, 100, 0.00013315, 0.00000024, 2926.43, 448, 1.00, 0.71, 0.95, 4.27, 0.00000003
17, 0.00002104, 0.00000001, 11.41, 403.34, 11, 0.00002104, 0.00000001, 391.93, 60, 0.00002104, 0.00000001, 391.93, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
18, 0.00000259, 0.00000000, 9.56, 401.49, 11, 0.00000259, 0.00000000, 391.93, 60, 0.00000259, 0.00000000, 391.93, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-200 (s), std Ansor-200, tuning time Ansor-200, task Ansor-200, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-200, speedup 10k, speed tuning time top-200, speed tuning time 10k, p-value
0, 0.00030645, 0.00000058, 18.23, 1324.67, 11, 0.00030645, 0.00000058, 1306.44, 200, 0.00024090, 0.00000025, 10451.53, 1600, 1.00, 0.79, 0.99, 7.89, 0.00000001
1, 0.00027920, 0.00000028, 111.22, 1417.66, 44, 0.00030393, 0.00000108, 1306.44, 200, 0.00021652, 0.00000047, 5434.79, 832, 1.09, 0.78, 0.92, 3.83, 0.00000001
2, 0.00004525, 0.00000000, 12.20, 1266.38, 11, 0.00004525, 0.00000000, 1254.18, 192, 0.00004525, 0.00000000, 1254.18, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00000347, 0.00000000, 10.41, 402.34, 11, 0.00000347, 0.00000000, 391.93, 60, 0.00000347, 0.00000000, 391.93, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
4, 0.00013929, 0.00000028, 37.23, 1343.68, 11, 0.00013929, 0.00000028, 1306.44, 200, 0.00010698, 0.00000011, 6688.98, 1024, 1.00, 0.77, 0.97, 4.98, 0.00000001
5, 0.00014924, 0.00000048, 16.41, 1322.85, 11, 0.00014924, 0.00000048, 1306.44, 200, 0.00013245, 0.00000049, 2926.43, 448, 1.00, 0.89, 0.99, 2.21, 0.00000425
6, 0.00008824, 0.00000005, 14.14, 1320.58, 11, 0.00008824, 0.00000005, 1306.44, 200, 0.00008777, 0.00000017, 2090.31, 320, 1.00, 0.99, 0.99, 1.58, 0.01777621
7, 0.00001117, 0.00000001, 6.97, 398.90, 2, 0.00001117, 0.00000001, 391.93, 60, 0.00001117, 0.00000001, 391.93, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
8, 0.00002095, 0.00000015, 39.80, 875.92, 27, 0.00002235, 0.00000004, 836.12, 128, 0.00002235, 0.00000004, 836.12, 128, 1.07, 1.07, 0.95, 0.95, 0.00023032
9, 0.00056467, 0.00000164, 30.06, 1336.50, 12, 0.00056467, 0.00000164, 1306.44, 200, 0.00048463, 0.00000078, 10033.47, 1536, 1.00, 0.86, 0.98, 7.51, 0.00000039
10, 0.00000340, 0.00000000, 11.28, 429.34, 11, 0.00000340, 0.00000000, 418.06, 64, 0.00000340, 0.00000000, 418.06, 64, 1.00, 1.00, 0.97, 0.97, 1.00000000
11, 0.00041331, 0.00000090, 18.71, 1325.15, 11, 0.00041331, 0.00000090, 1306.44, 200, 0.00027365, 0.00000044, 11705.71, 1792, 1.00, 0.66, 0.99, 8.83, 0.00000000
12, 0.00028129, 0.00000065, 21.01, 1327.45, 15, 0.00028129, 0.00000065, 1306.44, 200, 0.00023506, 0.00000068, 5434.79, 832, 1.00, 0.84, 0.98, 4.09, 0.00000025
13, 0.00000217, 0.00000000, 9.54, 401.47, 11, 0.00000217, 0.00000000, 391.93, 60, 0.00000217, 0.00000000, 391.93, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
14, 0.00000414, 0.00000000, 10.70, 428.76, 12, 0.00000414, 0.00000000, 418.06, 64, 0.00000414, 0.00000000, 418.06, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
15, 0.00014325, 0.00000041, 18.02, 1324.46, 11, 0.00014325, 0.00000041, 1306.44, 200, 0.00013702, 0.00000031, 2926.43, 448, 1.00, 0.96, 0.99, 2.21, 0.00006529
16, 0.00014725, 0.00000031, 26.70, 1333.14, 13, 0.00014725, 0.00000031, 1306.44, 200, 0.00013315, 0.00000024, 2926.43, 448, 1.00, 0.90, 0.98, 2.20, 0.00000090
17, 0.00002104, 0.00000001, 11.43, 403.36, 11, 0.00002104, 0.00000001, 391.93, 60, 0.00002104, 0.00000001, 391.93, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
18, 0.00000259, 0.00000000, 9.65, 401.59, 11, 0.00000259, 0.00000000, 391.93, 60, 0.00000259, 0.00000000, 391.93, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), std Ansor-300, tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k, p-value
0, 0.00029990, 0.00000052, 19.41, 1979.07, 11, 0.00029990, 0.00000052, 1959.66, 300, 0.00024090, 0.00000025, 10451.53, 1600, 1.00, 0.80, 0.99, 5.28, 0.00000001
1, 0.00027745, 0.00000027, 64.36, 2024.02, 24, 0.00029092, 0.00000055, 1959.66, 300, 0.00021652, 0.00000047, 5434.79, 832, 1.05, 0.78, 0.97, 2.69, 0.00000001
2, 0.00004525, 0.00000000, 12.21, 1266.40, 11, 0.00004525, 0.00000000, 1254.18, 192, 0.00004525, 0.00000000, 1254.18, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00000347, 0.00000000, 10.40, 402.33, 11, 0.00000347, 0.00000000, 391.93, 60, 0.00000347, 0.00000000, 391.93, 60, 1.00, 1.00, 0.97, 0.97, 1.00000000
4, 0.00010870, 0.00000028, 41.58, 2001.24, 11, 0.00010870, 0.00000028, 1959.66, 300, 0.00010698, 0.00000011, 6688.98, 1024, 1.00, 0.98, 0.98, 3.34, 0.00135069
5, 0.00013785, 0.00000025, 23.44, 1983.11, 11, 0.00013785, 0.00000025, 1959.66, 300, 0.00013245, 0.00000049, 2926.43, 448, 1.00, 0.96, 0.99, 1.48, 0.00015750
6, 0.00008777, 0.00000017, 12.58, 1972.25, 14, 0.00008777, 0.00000017, 1959.66, 300, 0.00008777, 0.00000017, 2090.31, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
7, 0.00001117, 0.00000001, 6.97, 398.90, 2, 0.00001117, 0.00000001, 391.93, 60, 0.00001117, 0.00000001, 391.93, 60, 1.00, 1.00, 0.98, 0.98, 1.00000000
8, 0.00002108, 0.00000018, 39.83, 875.95, 27, 0.00002235, 0.00000004, 836.12, 128, 0.00002235, 0.00000004, 836.12, 128, 1.06, 1.06, 0.95, 0.95, 0.00068504
9, 0.00056467, 0.00000164, 30.01, 1989.67, 12, 0.00056467, 0.00000164, 1959.66, 300, 0.00048463, 0.00000078, 10033.47, 1536, 1.00, 0.86, 0.98, 5.04, 0.00000039
