BENCH: mnasnet1_0
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), std Ansor-1, tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k, p-value
27, 0.00000419, 0.00000001, 22.76, 1447.88, 17, 0.00000419, 0.00000001, 1425.12, 200, 0.00000416, 0.00000000, 2280.19, 320, 1.00, 0.99, 0.98, 1.57, 0.02033196
28, 0.00000355, 0.00000000, 16.14, 928.22, 15, 0.00000355, 0.00000000, 912.08, 128, 0.00000355, 0.00000000, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
29, 0.00000461, 0.00000000, 14.19, 926.26, 13, 0.00000461, 0.00000000, 912.08, 128, 0.00000461, 0.00000000, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
30, 0.00000472, 0.00000000, 13.09, 925.17, 11, 0.00000472, 0.00000000, 912.08, 128, 0.00000472, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
31, 0.00000298, 0.00000000, 16.45, 928.52, 11, 0.00000298, 0.00000000, 912.08, 128, 0.00000298, 0.00000000, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
32, 0.00000898, 0.00000002, 19.37, 1444.49, 15, 0.00000898, 0.00000002, 1425.12, 200, 0.00000897, 0.00000000, 2280.19, 320, 1.00, 1.00, 0.99, 1.58, 0.48027500
33, 0.00000463, 0.00000000, 12.87, 924.95, 13, 0.00000463, 0.00000000, 912.08, 128, 0.00000463, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
34, 0.00000378, 0.00000000, 11.89, 1380.00, 11, 0.00000378, 0.00000000, 1368.11, 192, 0.00000378, 0.00000000, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
35, 0.00000267, 0.00000000, 8.90, 464.94, 11, 0.00000267, 0.00000000, 456.04, 64, 0.00000267, 0.00000000, 456.04, 64, 1.00, 1.00, 0.98, 0.98, 1.00000000
Layer, Time Droplet (s), std droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-300 (s), std Ansor-300, tuning time Ansor-300, task Ansor-300, Time Ansor 10k (s), std Ansor 10k, tuning time 10k (s), tasks Ansor, speedup top-300, speedup 10k, speed tuning time top-300, speed tuning time 10k, p-value
0, 0.00000439, 0.00000001, 9.29, 1833.44, 8, 0.00000439, 0.00000001, 1824.15, 256, 0.00000439, 0.00000001, 1824.15, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
1, 0.00000426, 0.00000001, 17.90, 929.98, 11, 0.00000426, 0.00000001, 912.08, 128, 0.00000426, 0.00000001, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
2, 0.00000948, 0.00000000, 14.74, 1838.89, 14, 0.00000948, 0.00000000, 1824.15, 256, 0.00000948, 0.00000000, 1824.15, 256, 1.00, 1.00, 0.99, 0.99, 1.00000000
3, 0.00000759, 0.00000002, 16.36, 2154.04, 14, 0.00000759, 0.00000002, 2137.68, 300, 0.00000759, 0.00000002, 5016.41, 704, 1.00, 1.00, 0.99, 2.33, 1.00000000
4, 0.00000485, 0.00000001, 16.05, 928.12, 15, 0.00000485, 0.00000001, 912.08, 128, 0.00000485, 0.00000001, 912.08, 128, 1.00, 1.00, 0.98, 0.98, 1.00000000
5, 0.00001010, 0.00000000, 12.92, 2150.60, 15, 0.00001010, 0.00000000, 2137.68, 300, 0.00001010, 0.00000000, 2280.19, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
6, 0.00000229, 0.00000000, 10.47, 922.55, 10, 0.00000229, 0.00000000, 912.08, 128, 0.00000229, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
7, 0.00000552, 0.00000000, 12.83, 924.90, 14, 0.00000552, 0.00000000, 912.08, 128, 0.00000552, 0.00000000, 912.08, 128, 1.00, 1.00, 0.99, 0.99, 1.00000000
8, 0.00001114, 0.00000002, 13.87, 2151.55, 11, 0.00001114, 0.00000002, 2137.68, 300, 0.00001114, 0.00000002, 2280.19, 320, 1.00, 1.00, 0.99, 1.06, 1.00000000
9, 0.00000313, 0.00000000, 14.01, 1382.12, 13, 0.00000313, 0.00000000, 1368.11, 192, 0.00000313, 0.00000000, 1368.11, 192, 1.00, 1.00, 0.99, 0.99, 1.00000000
